mjd,night,band,n,flux,err,snr
59375.43552079983,59375,ZTF_g,1,-1.3257273490138657,4.8908693616664864,-0.2710616970072055
59377.43733800016,59377,ZTF_r,1,2.8846206260862957,3.673717821054507,0.7852047344393729
59379.39783560019,59379,ZTF_r,1,0.42190361617622923,4.6205912596678225,0.09130944341667654
59379.45700229984,59379,ZTF_i,1,-4.285077670808589,6.215779465975759,-0.689387018034417
59384.38135420018,59384,ZTF_g,1,-10.770257953697147,6.88816190411166,-1.5635895473461792
59386.378599499825,59386,ZTF_r,1,2.9505015675505972,6.682870887596202,0.4415021054838722
59390.37836810015,59390,ZTF_r,1,8.856077130638358,10.050711456314897,0.8811393272139013
59390.43820599979,59390,ZTF_g,1,-9.432752517051798,10.345512048068125,-0.9117724162153219
59395.41817130009,59395,ZTF_g,1,22.161262770323106,11.700501408302044,1.8940438530778407
59399.3606480998,59399,ZTF_i,1,-9.98293470669018,8.285414468949304,-1.2048805456990184
59401.45473928529,59401,ZTF_r,2,-1.7665690280291855,2.4082243085926884,-0.7335566798017782
59405.41549770022,59405,ZTF_i,1,-9.094875933916207,6.523125320812204,-1.3942512962151385
59414.3979513999,59414,ZTF_g,1,-2.7535886270857954,3.362292988942053,-0.8189615349232885
59423.3558565001,59423,ZTF_g,1,3.0589223478838967,15.458119824640418,0.1978845022929593
59426.35594910011,59426,ZTF_g,1,-1.8425449309771373,4.788442907571201,-0.384789996778246
59426.436712957664,59426,ZTF_r,2,-0.22872121075273621,2.8251650537371393,-0.08095853035212329
59428.41308305421,59428,ZTF_r,2,0.1361944093591064,2.4698862629074485,0.05514197613244909
59429.3930075349,59429,ZTF_r,2,2.0554616798963483,2.4717254195392155,0.8315898131919248
59438.376099499874,59438,ZTF_g,1,3.4613049785997463,4.394223431181365,0.7876943520983393
59443.29249999999,59443,ZTF_r,1,-11.32767401033669,6.6738425196804405,-1.6973241392694842
59446.35638889996,59446,ZTF_r,1,-1.7157111113173582,11.154106350829936,-0.15381878721191308
59453.33304257323,59453,ZTF_r,2,2.155571785892728,2.8675699084238255,0.751706795206799
59453.35997689981,59453,ZTF_g,1,-3.0189165330526917,5.908895786571593,-0.5109104377696768
59453.39848379977,59453,ZTF_i,1,9.29663951733383,6.873792003395203,1.3524761169296218
59454.33025628629,59454,ZTF_r,2,-0.7207295916405073,2.7894565017972583,-0.2583763507967012
59461.29370369995,59461,ZTF_r,1,7.17270864175473,3.5961957490170104,1.9945267561464999
59463.23672450008,59463,ZTF_g,1,0.5565426810856972,3.4286795330759774,0.1623198306277417
59463.30290773304,59463,ZTF_r,2,3.4916776597388957,2.8743943788356234,1.2147524659275617
59464.33049769979,59464,ZTF_r,1,-1.873735953527521,3.099558326492501,-0.6045170815184704
59468.34236083554,59468,ZTF_r,2,3.343020494435457,2.4503492934803326,1.364303653903655
59473.35994210001,59473,ZTF_g,1,-2.6148401212999803,4.905044101002601,-0.5330920716422308
59474.270127300166,59474,ZTF_r,1,1.7793421764319535,8.629305587171965,0.20619760865544773
59478.26817130018,59478,ZTF_r,1,-17.68934498289145,15.887665993975569,-1.1134011118813207
59479.298402800225,59479,ZTF_i,1,-11.593241130855494,11.84399007456117,-0.9788290143670214
59480.31704859994,59480,ZTF_g,1,-14.451752785023006,9.41613487697551,-1.5347860851442
59484.28538190015,59484,ZTF_i,1,0.14459969644775658,6.642343270216386,0.021769380257134166
59485.23211809992,59485,ZTF_r,1,3.7511346418201237,3.67074407816299,1.0219003455281375
59487.2116204002,59487,ZTF_g,1,-3.764563762160823,4.800500927690407,-0.784202277817705
59487.31440970022,59487,ZTF_r,1,6.846031743942747,6.040393230379847,1.1333751765548943
59489.23055560002,59489,ZTF_g,1,4.849319668070086,5.593183342361302,0.8670053118664307
59489.25410880009,59489,ZTF_r,1,-2.702686233240459,4.892765247645494,-0.5523842032971131
59489.30704860017,59489,ZTF_i,1,-1.7377165297077304,8.763924054896323,-0.1982806467539942
59491.21120369993,59491,ZTF_r,1,3.254002430172532,4.03661187936427,0.8061221954004179
59505.18934029992,59505,ZTF_g,1,2.9151174384150123,10.613647333248096,0.2746574619342377
59505.25484586614,59505,ZTF_r,2,0.10169637078845165,0.13833145788167045,0.7351644546061484
59510.23138889996,59510,ZTF_g,1,-10.755603473020342,9.17278217614306,-1.1725562938792928
59512.23576389998,59512,ZTF_i,1,-8.684088358861471,6.800218998456533,-1.2770306898693302
