objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,sep_as
PSO J306.7539-11.8187,-999,-999,-999,93813067538468029,3560749000050297,436750929413245,0,12992314925243,9381,1,1130,6,0.2231038792274,3560749,101689,3,503635968,7,60,306.75385879,-11.81864884,0.0010000000474974,0.0010000000474974,306.75386826621195,-11.818664938447444,0.0001785406487188,0.0001786589632227,2.2300019767012476,-2.8737942145822015,0.1356731133649148,0.1314703416127515,56180.11175636412,268.0726623535156,0.5856934970865316,-0.7842282674447605,-0.2048149213586211,306.174854263481,7.124974161091079,32.83580730381892,-26.502806407771423,-999,5,62,13,8,21,9,11,0.9997289776802064,15.39459991455078,0.0018459999701008,0.0072090001776814,10,15.382399559020996,15.406399726867676,15.44760036468506,0.0017879999941214,0.0064989998936653,11,15.385000228881836,0.0022189998999238,0.0054390002042055,11,115000,0.9987940192222596,14.794400215148926,0.0007830000249668,0.0023769999388605,6,14.790200233459473,14.79669952392578,14.847200393676758,0.003086999990046,0.008980999700725,7,14.791600227355955,0.0004400000034365,0.0009899999713525,7,115000,0.99965900182724,14.535400390625,0.0016240000259131,0.0054170000366866,12,14.52589988708496,14.5423002243042,14.5871000289917,0.001005999976769,0.0029490001033991,15,14.527799606323242,0.0022430000826716,0.0087799998000264,15,115000,0.9992700219154358,14.444000244140623,0.0038799999747425,0.0079939998686313,6,14.437600135803224,14.455499649047852,14.489399909973145,0.0024439999833703,0.0068780002184212,7,14.437600135803224,0.0028089999686926,0.0055289999581873,7,115000,0.9993529915809632,14.354599952697754,0.0019940000493079,0.0065020001493394,6,14.345999717712402,14.362299919128418,14.397199630737305,0.0030110001098364,0.0085709998384118,8,14.356499671936035,0.0034960000775754,0.0071970000863075,8,115000,0.0057252500636667,20.61090022924264
PSO J306.7540-11.8182,-999,-999,-999,93813067540148570,3560749000050319,436750929413267,0,12992314925269,9381,1,1130,6,0.186742562974563,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75400867,-11.81815941,0.0453400015830993,0.0453400015830993,,,,,55765.44076389,-999.0,0.5856965001595191,-0.7842282800430849,-0.2048062852589131,306.1751100290868,7.125435976480627,32.83638774756796,-26.502717760682796,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4115599989891052,16.89900016784668,0.0427859984338283,-999.0,1,16.89900016784668,16.89900016784668,-999.0,-999.0,-999.0,0,17.83329963684082,0.0427859984338283,-999.0,1,4112,0.0058753932522543,21.151415708232026
PSO J306.7487-11.8126,-999,-999,-999,93823067486885249,3560749000049617,436750929412565,0,12992314898404,9382,1,1130,6,0.991684687316124,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74869184,-11.81258869,0.2931999862194061,0.2931999862194061,,,,,55329.57952546,-999.0,0.5856356354180641,-0.784298578828691,-0.2047111178606962,306.17136502639374,7.132092353641114,32.839627027560546,-26.49566705732811,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5071880221366882,21.1289005279541,0.2928110063076019,-999.0,1,21.1289005279541,21.1289005279541,-999.0,-999.0,-999.0,0,21.09280014038086,0.2928110063076019,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0060074110326996,21.626679717720435
PSO J306.7421-11.8165,-999,-999,-999,93823067420860594,3560749000048754,436750929411702,0,12992314892008,9382,1,1130,6,0.987293513479916,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74208707,-11.81648291,0.2500500082969665,0.2500500082969665,,,,,55397.42239583,-999.0,0.5855368968645831,-0.7843549314750058,-0.2047776449738436,306.16409869816067,7.129862246860554,32.83266397133574,-26.49140987971477,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7229880094528198,21.665199279785156,0.2495969980955124,-999.0,1,21.665199279785156,21.665199279785156,-999.0,-999.0,-999.0,0,22.94260025024414,0.2495969980955124,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0061674668283113,22.202880581889183
PSO J306.7515-11.8134,-999,-999,-999,93823067514574351,3560749000049985,436750929412933,0,12992314893892,9382,1,1130,6,0.366128400309131,3560749,101689,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,306.7514668,-11.81336633,0.1128500029444694,0.1128500029444694,,,,,56136.47378472,-999.0,0.5856719575218617,-0.7842679880466015,-0.2047244027903033,306.1738345083304,7.130685920339062,32.84010033252031,-26.4984604390536,-999,0,1,1,0,0,0,0,0.2992999851703644,21.040700912475582,0.1118509992957115,-999.0,1,21.040700912475582,21.040700912475582,20.76449966430664,0.1298560053110122,-999.0,1,20.785900115966797,0.1118509992957115,-999.0,1,536,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0061932615736518,22.295741665119152
PSO J306.7437-11.8140,-999,-999,-999,93823067436903549,3560749000048938,436750929411886,0,12992314890815,9382,1,1130,6,0.463218445389735,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.7436937,-11.81400533,0.2644799947738647,0.2644799947738647,,,,,55329.57952546,-999.0,0.585564187542081,-0.7843456070727637,-0.2047353192144444,306.16623609170614,7.131890396382953,32.83591238575772,-26.49180847155417,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.651561975479126,21.15519905090332,0.264057993888855,-999.0,1,21.15519905090332,21.15519905090332,-999.0,-999.0,-999.0,0,21.40239906311035,0.264057993888855,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0062190871988227,22.388713915777227
PSO J306.7419-11.8168,-999,-999,-999,93823067419140225,3560749000048734,436750929411682,0,12992314891829,9382,1,1130,6,0.368081178858952,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74191614,-11.81678668,0.2847599983215332,0.2847599983215332,,,,,55397.41083333,-999.0,0.5855339074237818,-0.7843558082848148,-0.2047828344049208,306.1638615922003,7.129607462880196,32.83227755358931,-26.49138419489499,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7114959955215454,21.77400016784668,0.2843619883060455,-999.0,1,21.77400016784668,21.77400016784668,-999.0,-999.0,-999.0,0,24.247800827026367,0.2843619883060455,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0062321043953459,22.435575823285
PSO J306.7491-11.8247,-999,-999,-999,93813067491260728,3560749000049673,436750929412621,0,12992314922120,9381,1,1130,6,0.388375421416364,3560749,101689,3,276901888,0,33,-999.0,-999.0,-999.0,-999.0,306.74913274,-11.82472787,0.024100000038743,0.024100000038743,,,,,56885.4493287,-999.0,0.5856157076262806,-0.7842593023758406,-0.2049184950616471,306.1688530388408,7.120203999814939,32.82749437690198,-26.501112061355496,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8727790117263794,18.94930076599121,0.0188689995557069,-999.0,1,18.94930076599121,18.94930076599121,18.92989921569824,0.0302910003811121,-999.0,1,18.81760025024414,0.0188689995557069,-999.0,1,16777240,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0062632933664932,22.54785611937928
PSO J306.7544-11.8196,-999,-999,-999,93813067544216815,3560749000050365,436750929413313,0,12992314872726,9381,1,1130,6,0.312093204178003,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.754417,-11.81961668,0.1903000026941299,0.1903000026941299,,,,,56527.38207176,-999.0,0.5856989718772686,-0.7842199321330308,-0.204831180212328,306.17514876927055,7.123925381583757,32.83509299142763,-26.503687716033152,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.667477011680603,21.723800659179688,0.1897100061178207,-999.0,1,21.723800659179688,21.723800659179688,21.08609962463379,0.1649509966373443,-999.0,1,21.459199905395508,0.1897100061178207,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.006349916028921,22.85969770417157
PSO J306.7440-11.8136,-999,-999,-999,93823067439704128,3560749000048972,436750929411920,0,12992314898729,9382,1,1130,6,0.777322589212398,3560749,101689,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,306.74398115,-11.81355091,0.0498499982059001,0.0498499982059001,,,,,56136.4847338,-999.0,0.5855690939498586,-0.7843439704557249,-0.2047275560848874,306.1666212013404,7.13226407868737,32.83650489971226,-26.49187514209117,-999,0,1,1,0,0,0,0,0.1948900073766708,20.05470085144043,0.0475389994680881,-999.0,1,20.05470085144043,20.05470085144043,-999.0,-999.0,-999.0,0,21.157899856567383,0.0475389994680881,-999.0,1,536,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0063811677801811,22.97220400866065
PSO J306.7546-11.8190,-999,-999,-999,93813067544937603,3560749000050373,436750929413321,0,12992314871903,9381,1,1130,6,0.22761954574624,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75455437,-11.81897387,0.0202399995177984,0.0202399995177984,,,,,55973.84420139,-999.0,0.5857022271675157,-0.7842203690312496,-0.2048201989245749,306.1754357115927,7.124517170444922,32.83580865090706,-26.50354242410076,-999,0,3,0,2,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6659629940986633,19.87170028686523,0.0986969992518425,0.1413999944925308,2,19.756999969482425,19.95439910888672,19.614500045776367,0.0426709987223148,-999.0,1,19.86709976196289,0.1032579988241195,0.1485989987850189,2,4112,0.0168960001319646,18.33839988708496,0.0188999995589256,-999.0,1,18.33839988708496,18.33839988708496,18.13909912109375,0.0186589993536472,-999.0,1,18.348899841308594,0.0188999995589256,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0064092202854843,23.073193027844393
PSO J306.7545-11.8174,-999,-999,-999,93813067544789446,3560749000050371,436750929413319,0,12992314892300,9381,1,1130,6,0.127763980187256,3560749,101689,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,306.75447954,-11.8174378,0.0838200002908706,0.0838200002908706,,,,,56873.36659722,-999.0,0.5857044885591475,-0.7842255332195833,-0.20479395774321,306.17573538921175,7.12602596160362,32.83733528859477,-26.502836473576416,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7732509970664978,20.3341007232666,0.0824690014123916,-999.0,1,20.3341007232666,20.3341007232666,19.5216007232666,0.0552799999713897,-999.0,1,19.67970085144043,0.0824690014123916,-999.0,1,16781328,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0064214350724877,23.117166260932716
PSO J306.7420-11.8213,-999,-999,-999,93813067420184842,3560749000048745,436750929411693,0,12992314918905,9381,1,1130,6,0.429606799436367,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.7420165,-11.82129927,0.3788700103759765,0.3788700103759765,,,,,56873.37967593,-999.0,0.5855256311541215,-0.7843418557720416,-0.2048599242058763,306.1628671172651,7.125202992091078,32.82773869788423,-26.493351747182395,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4907039999961853,21.3966007232666,0.3785699903964996,-999.0,1,21.3966007232666,21.3966007232666,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0064833140855094,23.3399307077831
PSO J306.7415-11.8197,-999,-999,-999,93813067414646748,3560749000048668,436750929411616,0,12992314920541,9381,1,1130,6,0.677557866720071,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74146442,-11.81968859,0.2563700079917907,0.2563700079917907,,,,,55397.42239583,-999.0,0.5855215183170671,-0.78435211222198,-0.2048324086676596,306.1627276863678,7.126896258434841,32.829123775804696,-26.49219002185775,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7109249830245972,21.69129943847656,0.2559320032596588,-999.0,1,21.69129943847656,21.69129943847656,-999.0,-999.0,-999.0,0,22.99020004272461,0.2559320032596588,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0065150913404061,23.454328825521944
PSO J306.7415-11.8200,-999,-999,-999,93813067414996329,3560749000048671,436750929411619,0,12992314920572,9381,1,1130,6,0.165812397530128,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74148465,-11.82002512,0.1832000017166137,0.1832000017166137,,,,,55442.3165625,-999.0,0.5855210755481599,-0.7843509413811873,-0.2048381576839904,306.16266572935774,7.12656479963465,32.828791087862065,-26.49234809506383,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8178390264511108,21.906200408935547,0.1825820058584213,-999.0,1,21.906200408935547,21.906200408935547,21.75909996032715,0.2350140064954757,-999.0,1,21.933300018310547,0.1825820058584213,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0065624314713913,23.624753296918563
PSO J306.7437-11.8135,-999,-999,-999,93823067436874184,3560749000048936,436750929411884,0,12992314898896,9382,1,1130,6,0.473765402542209,3560749,101689,3,268513280,0,32,-999.0,-999.0,-999.0,-999.0,306.7436952,-11.81350807,0.0534299984574317,0.0534299984574317,,,,,56136.47378472,-999.0,0.5855652710376329,-0.7843470155475013,-0.2047268242227949,306.1663577112133,7.132372792868916,32.83641824440205,-26.49160281776363,-999,0,1,1,0,0,0,0,0.1837169975042343,20.09860038757324,0.0512790009379386,-999.0,1,20.09860038757324,20.09860038757324,21.075599670410156,0.1844480037689209,-999.0,1,20.94610023498535,0.0512790009379386,-999.0,1,24,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0065910259845774,23.727693544429066
PSO J306.7454-11.8247,-999,-999,-999,93813067453750710,3560749000049168,436750929412116,0,12992314924106,9381,1,1130,6,0.0857107863628406,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.7453783,-11.82471931,0.063740000128746,0.063740000128746,,,,,55391.47009259,-999.0,0.5855643342590727,-0.784297699063147,-0.2049183488318761,306.16525986400814,7.121093645409503,32.82579417122009,-26.49776709766041,-999,0,1,1,0,0,0,0,0.7013120055198669,20.0403995513916,0.0619449988007545,-999.0,1,20.0403995513916,20.0403995513916,-999.0,-999.0,-999.0,0,20.56060028076172,0.0619449988007545,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0066800290272379,24.048104498061154
PSO J306.7532-11.8139,-999,-999,-999,93823067531323721,3560749000050201,436750929413149,0,12992322246930,9382,1,1130,6,0.630142483515798,3560749,101689,3,436527104,7,52,306.75313953,-11.81388377,0.0010000000474974,0.0010000000474974,306.75315023075166,-11.81389838820673,0.0028435157089612,0.0028456947920737,-1.0930751668215732,-2.165474571638929,2.2917523954672014,2.3152334549175664,56286.69686718781,2.3028807640075684,0.5856938625809033,-0.7842492566015807,-0.204733492264773,306.1753187728019,7.12977372555068,32.84032633712863,-26.500180988020933,-999,5,62,13,6,25,9,9,0.9997140169143676,19.730600357055664,0.0170220006257295,0.0673670023679733,13,19.61050033569336,19.841400146484375,19.83049964904785,0.0273039992898702,0.0978680029511451,13,19.768600463867188,0.0319150015711784,0.1066389977931976,13,115000,0.9993529915809632,19.45789909362793,0.0085009997710585,0.0292390007525682,6,19.43429946899414,19.515300750732425,19.55470085144043,0.0183409992605447,0.0601200014352798,6,19.44230079650879,0.0128349997103214,0.0293770004063844,6,115000,0.9993789792060852,19.357900619506836,0.0078840004280209,0.058713000267744,19,19.296300888061523,19.535600662231445,19.46660041809082,0.0190340001136064,0.1163339987397193,19,19.38129997253418,0.023039000108838,0.0921569988131523,19,115000,0.9989380240440368,19.321399688720703,0.0149440001696348,0.0704979971051216,9,19.277599334716797,19.462900161743164,19.45709991455078,0.0541520006954669,0.1217549964785575,9,19.373899459838867,0.0335480011999607,0.1323419958353042,9,115000,0.998865008354187,19.391199111938477,0.0116729997098445,0.0463179983198642,6,19.31369972229004,19.447099685668945,19.743200302124023,0.0786029994487762,0.1310189962387085,5,19.646799087524418,0.1531590074300766,0.5197010040283203,6,115000,0.0068517347927646,24.66624525392234
PSO J306.7411-11.8172,-999,-999,-999,93813067411249715,3560749000048622,436750929411570,0,12992314888481,9381,1,1130,6,0.522457738893533,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74112149,-11.81720731,0.1406600028276443,0.1406600028276443,,,,,55765.45252315,-999.0,0.5855221295903915,-0.7843627243746292,-0.2047900201951801,306.1629989396205,7.129385630439057,32.831488492725505,-26.490852048041333,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.68470698595047,19.03610038757324,0.1398610025644302,-999.0,1,19.03610038757324,19.03610038757324,-999.0,-999.0,-999.0,0,18.76099967956543,0.1398610025644302,-999.0,1,4112,0.0068864456700579,24.791204412138534
PSO J306.7547-11.8209,-999,-999,-999,93813067546685251,3560749000050393,436750929413341,0,12992314875655,9381,1,1130,6,0.991129629305685,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75466897,-11.82094242,0.2050500065088272,0.2050500065088272,,,,,56873.40581019,-999.0,0.5856995844194998,-0.7842135588786219,-0.2048538280866423,306.175069570319,7.122579188661273,32.83386067430872,-26.504463754142463,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6606810092926025,21.33839988708496,0.2045049965381622,-999.0,1,21.33839988708496,21.33839988708496,-999.0,-999.0,-999.0,0,21.66629981994629,0.2045049965381622,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0069303585247017,24.949290688985375
