source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,jestin_var
1759156585115470976,317.4603977262317,13.810940767214907,4.5533934917128,23.618595,18.43059,0.17864418,58.07772793492212,-10.839377275077908,1.0433255,41,23.561832040238,0.5725121,0.0127843450935299,23.56180809150657,0.36445993,0.12998714,3.183232,11.722265912308963,
2405493294227579392,350.1241675096693,-17.95962085450236,4.553411207512839,35.972454,18.03619,-0.38388443,-18.068554980765825,-12.72952937838526,0.95309794,26,13.203010155235,0.7617766,0.010350788738423,13.203036347495503,0.12,-0.25714287,0.17537814,11.327874360798258,
382206085951515392,5.875895435874021,42.88375124412206,2.199683395920006,5.1622133,19.748854,-0.11338806,-4.54172979590626,1.6940781690442754,0.94654727,86,23.212868004458,0.3051129,0.0307312278823351,23.21288394220183,0.15939431,-0.00481203,1.5762098,11.460654882975412,
1738550637700497920,321.2891990866693,5.670473250662952,7.900023189485101,49.33468,18.349302,0.3803692,99.48268551150652,-12.338780278590304,0.9386627,39,5.941865594822,0.57887447,0.0214737417834822,5.9418637051763605,0.18825911,0.18380444,1.6090004,12.837443830534891,
378579170752874112,6.397806792184818,37.76515758443529,3.5227496494979778,5.9352455,20.354267,0.3160038,24.93566326396671,-0.6029188198888916,0.99084,55,16.224088161812,0.43086606,0.0380312466880121,16.224107724831573,0.2533189,0.2117117,2.1257167,13.08867590182038,
1879989790567353344,333.8327663041195,25.516401786269277,0.8401168895557252,8.364755,17.05538,-0.5244217,1.8160768580453184,-0.473258220343263,1.0819058,30,1.294382814208,0.67547023,0.0321706923669068,1.2943901655028631,-0.07675195,0.31440783,1.6212357,6.67707857886491,False
1485835895873002624,214.8043946683198,40.594870474684,4.641777600211906,46.957554,18.026854,0.09150696,-2.4647710098142213,-64.41374450613634,1.0432607,61,5.365721268538,0.4201817,0.0187456455422364,5.36573172687415,0.011255411,0.011668667,1.5217266,11.360275642130539,
5078976609103251456,43.90872625452659,-22.7841796423204,4.921864601154703,57.76083,17.160236,0.31957245,43.856943426205106,-7.712281698877488,1.0263027,72,0.293455959163,0.36120003,0.021296625280358,0.2934626109643564,0.105087146,0.049365472,0.7622614,10.620884311177493,
382714193466005376,7.175288332296991,44.17714517734771,1.80735689921395,6.015678,19.39628,-0.11430931,1.211264018908988,-6.796024477128494,0.9603764,61,15.660659269084,0.4565343,0.0032449920569462,15.660683083537217,0.21374933,0.2790841,2.4989886,10.68149960634181,
1796893134146598144,328.74031226652437,26.68685003290809,3.825049660229042,20.390175,18.211807,0.39634895,-16.618989040533194,-17.809409051389775,1.1339134,35,0.395696877255,0.6714922,0.0023506888538381,0.3956857814788064,0.23753501,-0.039222874,2.4327967,11.124992389635686,
375526789039998208,14.142561807842478,42.44720411702011,4.4081059826497615,5.691804,20.513819,0.45411873,20.47290293089226,-12.845049098883663,0.9740325,30,11.247137328834,0.670835,0.0349805516536607,11.247173873117308,0.34149054,0.042105265,2.1780088,13.735079137846878,
2658005420970607744,349.7789251473185,2.211325928436835,2.751381147348379,31.147844,16.738213,-0.39875984,-14.03426639851058,-38.85860988285026,1.0413473,30,11.382841480364,0.7082052,0.0099778335171217,11.382834090496903,0.017692307,0.28162056,0.5681309,8.935966785689345,False
