recno,WDJname,GaiaDR3,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,plx,e_plx,Gmag,RPmag,BPmag,gmag,rmag,Variable,Periodic,Freq,gAmp,rAmp,Class,Note,Simbad
330,WDJ045927.24+552521.05,279512833789658752,74.86183858884,0.039255,55.42156468013,0.029165,14.6603,0.0482,15.9733,15.9672,15.9942,15.92853,16.11167,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
331,WDJ003750.45+190136.04,2795150147707769728,9.46028317144,0.113008,19.02666433312,0.068492,5.0257,0.1433,17.9915,18.2514,17.8858,17.81623,18.26271,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
332,WDJ001038.25+173907.24,2796821959433536640,2.65952312636,0.099340,17.65174210323,0.085484,6.2307,0.1198,17.7653,17.7381,17.8067,17.70486,17.89551,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
333,WDJ002535.80+223741.89,2800064999043636224,6.39951117535,0.098080,22.62812943877,0.068473,6.3193,0.1236,17.9850,18.0005,18.0059,17.94246,18.09553,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
334,WDJ003925.21+254823.74,2806866303095872768,9.85512965266,0.073457,25.80659636363,0.054262,2.9390,0.0929,17.3443,17.2027,17.1790,17.15519,17.53671,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
335,WDJ234943.99+181111.36,2821736446243766016,357.43344343422,0.083545,18.18653934511,0.062212,7.9858,0.1169,17.4192,17.3965,17.4593,17.39352,17.53452,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
336,WDJ235010.39+201914.37,2823262637102613248,357.54316294926,0.092718,20.32052460091,0.053572,7.4091,0.1067,17.4059,17.4133,17.4350,17.36449,17.52324,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
337,WDJ232435.20+205633.83,2825795087259417984,351.14649048187,0.028175,20.94267003111,0.023543,16.0309,0.0401,15.5629,15.6119,15.5613,15.46611,15.71221,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
338,WDJ234633.68+220042.63,2826770319713589888,356.64093123034,0.054974,22.01202962880,0.032791,11.3875,0.0673,16.4669,16.4494,16.4898,16.41781,16.58012,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
339,WDJ224539.30+201633.35,2833849800205759360,341.41402427123,0.030218,20.27596521366,0.037551,6.3693,0.0398,15.7005,15.7804,15.6521,15.58651,15.95175,True,True,6.1464022426,0.049632935,0.096289070,---,---,Simbad
340,WDJ223705.58+201128.35,2834374778352293888,339.27318607896,0.111974,20.19121603437,0.105974,6.9965,0.1198,17.6265,17.6359,17.6673,17.60309,17.76082,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
341,WDJ230617.69+243207.68,2842650153836732928,346.57403724808,0.025466,24.53520801453,0.024468,19.6918,0.0358,15.3516,15.3391,15.3810,15.30252,15.47960,False,False,0.0000000000,0.000000000,0.000000000,---,"in_SIMBAD_(V*),_in_MWDD",Simbad
342,WDJ234949.49+225014.76,2850846184091080576,357.45643394461,0.073640,22.83697866701,0.061615,7.2332,0.1156,17.5541,17.5600,17.5952,17.51049,17.66731,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
343,WDJ001704.83+275431.74,2856887798622638720,4.27009166307,0.081477,27.90878925877,0.068958,1.4232,0.1038,17.7795,18.1881,17.6355,17.59241,18.14213,True,True,1.9206685950,0.200345200,0.224970085,Unknown_type,---,Simbad
344,WDJ000637.91+310415.94,2861452348130844160,1.65808557274,0.047213,31.07098051217,0.036921,10.1934,0.0684,16.8081,17.0010,16.6934,16.68504,17.06095,True,True,63.1981158633,0.088125750,0.101852400,---,---,Simbad
345,WDJ235318.25+292809.08,2867203584218146944,358.32628275308,0.053654,29.46912885100,0.040258,11.4577,0.0777,17.0494,17.0441,17.0805,17.01798,17.17619,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
346,WDJ000346.01+313729.88,2873505301968425984,0.94182850957,0.098210,31.62488725867,0.081689,2.5833,0.1452,17.9947,17.8037,17.8533,17.80167,18.17658,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
347,WDJ060645.07-235534.45,2913182102474677632,91.68779653875,0.045795,-23.92609506800,0.072174,6.7180,0.0901,17.6524,17.6337,17.6755,17.60595,17.77872,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
348,WDJ072159.33-180633.13,2931529038838835712,110.49774541531,0.043315,-18.10900246181,0.047740,9.2650,0.0584,16.9574,16.9467,16.9851,16.94751,17.11512,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
349,WDJ065056.43-191530.80,2933395799119992320,102.73491276554,0.031454,-19.25846648086,0.038496,11.5733,0.0601,16.6614,16.6397,16.6992,16.62974,16.80713,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
350,WDJ071220.55-181556.49,2934281803636268416,108.08535035414,0.029984,-18.26537736269,0.035697,17.8749,0.0503,16.4054,16.4122,16.4151,16.38659,16.55207,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
351,WDJ070223.05-174931.25,2935237657195591424,105.59604072857,0.038558,-17.82532021734,0.046383,1.8055,0.0594,16.5055,16.5534,16.4431,16.49242,16.89289,True,True,8.8152221304,0.283011795,0.552872970,WD-MS_binaries,---,Simbad
352,WDJ071119.49-154712.73,2935978242694067072,107.83115463138,0.075675,-15.78682077044,0.073663,6.0499,0.1003,17.9007,17.9039,17.9377,17.86845,18.04077,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
353,WDJ070712.32-152025.41,2936228106716638720,106.80128696986,0.073233,-15.34038937661,0.077353,1.5600,0.1092,17.5258,17.9101,17.3400,17.34601,17.92043,True,True,12.4236230341,0.176575790,0.123915370,---,---,Simbad
354,WDJ062734.43-193425.93,2940050734981714432,96.89380078073,0.036883,-19.57373341507,0.055009,18.6528,0.0716,16.8736,16.5584,17.0653,17.08450,16.91034,True,True,3.0649475811,0.106439195,0.100916870,Spotted_variables,---,Simbad
355,WDJ061956.43-175818.62,2943496741862496256,94.98503261870,0.041122,-17.97212339331,0.049567,7.4369,0.0611,16.9769,16.7984,17.0454,16.94579,17.20565,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
356,WDJ061821.56-163133.51,2944687547315654784,94.58982085862,0.066426,-16.52600100392,0.087423,1.1429,0.1125,17.8563,17.9027,17.7998,17.79301,18.06496,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
357,WDJ064115.64-134123.77,2950907725113997312,100.31517249328,0.036153,-13.69000070891,0.039268,2.5519,0.0430,15.2148,15.4916,15.0582,15.07065,15.54868,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
358,WDJ062555.04-141442.31,2951380789991336192,96.47949942885,0.037988,-14.24532370559,0.045034,22.7879,0.0519,16.5030,16.2639,16.6329,16.62467,16.56649,True,True,5.3775005902,0.134640180,0.123428325,Spotted_variables,---,Simbad
359,WDJ053711.96-212445.33,2965139013348941952,84.30018423348,0.036345,-21.41266386002,0.060984,6.5770,0.0849,17.7320,17.7320,17.7655,17.68828,17.85733,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
360,WDJ052547.64-173349.95,2970066126811876992,81.44827853650,0.034227,-17.56409178511,0.036477,14.7433,0.0521,16.5082,16.5120,16.5306,16.47549,16.64912,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
361,WDJ052300.28-145945.81,2984906067750284928,80.75122939282,0.029825,-14.99657313676,0.030434,7.2401,0.0415,16.1982,16.3845,16.1024,16.06178,16.44390,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
362,WDJ061230.36-152103.17,2993100487396185472,93.12648909859,0.050043,-15.35083910017,0.062421,1.8452,0.0861,17.0740,17.1650,16.9185,16.91227,17.35867,True,True,1.5951845534,0.120344540,0.121938175,---,---,Simbad
363,WDJ032109.02+141056.37,30012303751796864,50.28765829809,0.078851,14.18212421133,0.065056,8.5631,0.0893,17.1700,17.1702,17.1843,17.11449,17.29829,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
364,WDJ061922.16-104142.77,3001477838284831872,94.84233823048,0.106851,-10.69520274409,0.129334,1.8752,0.1479,17.4327,17.4661,17.2514,17.22140,17.62287,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
365,WDJ020537.73+294006.68,300356718095890816,31.40757538657,0.085467,29.66835904536,0.075334,7.8380,0.1016,17.4293,17.3972,17.4775,17.39125,17.54200,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
366,WDJ061906.92-082807.15,3006514254375269888,94.77888950865,0.043847,-8.46870258227,0.046963,4.1771,0.0571,15.7695,16.0807,15.6052,15.59916,16.10653,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
367,WDJ015630.05+295532.28,300940112094402176,29.12553777477,0.024948,29.92522109412,0.023060,21.2433,0.0287,14.6340,14.7479,14.6002,14.51302,14.82258,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
368,WDJ055017.86-085336.53,3012407808497574272,87.57427352464,0.088975,-8.89356169324,0.079874,6.2314,0.1274,17.9701,17.9463,18.0190,17.96712,18.11910,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
369,WDJ052338.25-095552.46,3014188330140493824,80.90971683337,0.079336,-9.93146191699,0.068737,6.0254,0.1067,17.8582,17.8415,17.9210,17.81913,17.97340,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
370,WDJ053817.01-060710.14,3017065782133772544,84.57080794592,0.059347,-6.11955848306,0.051301,8.4936,0.0864,17.0535,17.2072,17.0016,16.97899,17.28144,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
371,WDJ061311.03-032228.94,3021617485394291072,93.29614953793,0.100408,-3.37486528603,0.101277,5.9882,0.1403,17.8262,17.8384,17.8849,17.82241,17.96620,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
372,WDJ080333.79-090705.65,3039398650000089472,120.89076072398,0.089361,-9.11830918661,0.055377,7.1633,0.1082,17.6930,17.6682,17.7428,17.66077,17.82943,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
373,WDJ080124.37-075551.45,3039783277211029248,120.35130859546,0.058842,-7.93113880683,0.039356,8.4411,0.0726,16.6294,16.7263,16.5767,16.48194,16.81328,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
374,WDJ074624.91-101525.72,3040572859699144960,116.60377589798,0.068126,-10.25708616893,0.050070,4.7863,0.0945,17.1592,16.9890,17.0900,17.02270,17.20048,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
375,WDJ073542.64-103130.83,3041064135238502656,113.92815222335,0.050229,-10.52534967253,0.055986,7.7718,0.0753,16.8044,16.7277,16.8422,16.74168,16.82593,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
376,WDJ070045.34-120918.78,3045879828670086144,105.18876364399,0.077526,-12.15526123733,0.085683,6.6430,0.0952,17.7842,17.7768,17.8111,17.76293,17.92247,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
377,WDJ065953.60-083005.68,3050819487739373696,104.97335882600,0.097433,-8.50146054849,0.107661,4.9366,0.1245,17.9815,17.8743,18.0131,17.97745,18.10135,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
378,WDJ014636.74+323614.51,305256043125603968,26.65302847764,0.049619,32.60400099055,0.050756,3.0109,0.0590,15.5450,15.9534,15.3546,15.36057,15.89278,True,True,4.1315969660,0.193004575,0.164068200,---,---,Simbad
379,WDJ072454.61-063531.66,3055046491471448320,111.22736469124,0.100089,-6.59217286574,0.096159,6.7954,0.1164,17.8513,17.8493,17.9060,17.82425,18.01260,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
380,WDJ072217.70-062145.98,3058094200264637312,110.57372125011,0.055111,-6.36281119600,0.054987,1.8720,0.0740,15.8198,16.1956,15.6299,15.63743,16.18449,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
381,WDJ072717.38-044627.46,3058706490797990016,111.82241712301,0.074114,-4.77431373047,0.077414,2.7933,0.1048,17.3169,17.1591,17.1989,17.14850,17.41616,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
382,WDJ073015.55-013255.00,3061997947577041536,112.56469099738,0.102810,-1.54863902663,0.088854,3.0486,0.1234,17.9373,18.1124,17.8636,17.81123,18.19856,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
383,WDJ081610.84-084840.76,3062514748102604288,124.04512615265,0.077364,-8.81136150502,0.056374,6.7172,0.0982,17.6844,17.6923,17.7367,17.65430,17.82705,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
384,WDJ082841.73-044011.79,3065654231757183616,127.17397897396,0.065584,-4.67000643721,0.044770,8.4745,0.0802,17.1767,17.1750,17.2133,17.13812,17.31583,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
385,WDJ082042.09-024927.23,3069875325615956352,125.17549519107,0.094423,-2.82457071425,0.081200,6.2205,0.1213,17.9283,17.9589,17.9886,17.90948,18.07244,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
386,WDJ082309.66-015246.69,3070046750645458048,125.78996348378,0.051123,-1.87977361987,0.041797,8.5232,0.0656,16.8809,16.8511,16.9124,16.84947,17.01519,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
387,WDJ011044.68+275815.74,307323228064848512,17.68542649688,0.060211,27.97034545758,0.048711,26.3122,0.0821,16.1539,15.1712,16.1279,16.21542,15.55008,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
388,WDJ081022.02+004148.88,3083765357227100800,122.59182393426,0.056701,0.69665566569,0.050320,10.7056,0.0670,16.5168,16.4335,16.5748,16.52497,16.62328,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
389,WDJ073948.66-003644.52,3085467053333507840,114.95264064007,0.090556,-0.61210647694,0.062125,6.3823,0.1034,17.4758,17.2324,17.3943,17.33161,17.46143,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
390,WDJ075655.92+011355.46,3087408657726940928,119.23313998560,0.102579,1.23198840559,0.074661,6.1608,0.1232,17.8651,17.8690,17.9174,17.81546,18.00684,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
391,WDJ075948.41+022404.97,3088006139216480000,119.95161222243,0.035043,2.40114145380,0.024733,15.3453,0.0434,15.4436,15.5538,15.4054,15.32045,15.62872,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
392,WDJ082940.36+030856.99,3091864870976321536,127.41793365265,0.093195,3.14916414127,0.073305,6.5239,0.1180,17.8525,17.8268,17.8596,17.82007,17.97287,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
393,WDJ080743.01+051158.91,3095033113731843712,121.92917125664,0.098336,5.19967652218,0.063550,6.3852,0.1190,17.8502,17.8431,17.9041,17.79819,17.97778,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
394,WDJ065759.51-050454.23,3101596034218137728,104.49798111324,0.072469,-5.08175495067,0.068848,2.7389,0.0782,17.3452,17.2204,17.3613,17.32785,17.62023,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
395,WDJ064438.09-004550.51,3107374277060584064,101.15871379551,0.076784,-0.76402844095,0.074225,1.8163,0.0882,17.2709,17.4890,17.1440,17.12928,17.57648,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
396,WDJ071713.87-021216.23,3108255943655246976,109.30778449952,0.091862,-2.20453813048,0.087926,1.2886,0.1293,17.5148,17.8272,17.3587,17.34289,17.83083,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
397,WDJ071330.96-012623.40,3108589752806346112,108.37879598300,0.054961,-1.43981382900,0.053868,10.5782,0.0670,16.8394,16.8205,16.8688,16.80984,16.98561,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
398,WDJ062154.74-021605.36,3117810051152885760,95.47793699886,0.070244,-2.26791664770,0.067397,7.9178,0.0810,17.3373,17.1413,17.3242,17.25554,17.36091,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
399,WDJ061422.69-015549.56,3118034111008915712,93.59485268839,0.053356,-1.93059626815,0.052950,9.4802,0.0669,17.0048,17.0011,17.0610,16.97383,17.14798,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
400,WDJ062448.30-013910.62,3118326134425624320,96.20128030122,0.076678,-1.65303491679,0.078151,8.8975,0.0965,17.1955,17.2030,17.2256,17.15646,17.34880,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
401,WDJ061340.95+010436.51,3122856873948850816,93.42066126465,0.131023,1.07682772428,0.132098,5.4557,0.1329,17.6030,17.7270,17.5724,17.47958,17.82735,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
402,WDJ061816.23+011512.20,3123625093275668736,94.56753439014,0.075112,1.25332867720,0.074850,2.8468,0.0884,17.1637,17.0772,17.1277,17.10753,17.47248,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
403,WDJ064316.01+013012.78,3125897813875563904,100.81676485977,0.046979,1.50351810864,0.047088,3.9704,0.0567,15.7482,16.0965,15.5783,15.57093,16.10263,True,True,3.9745826990,0.121615875,0.102960160,---,in_SIMBAD_(V*),Simbad
404,WDJ064942.50+031423.98,3126611018963347072,102.42704515728,0.059797,3.23995662917,0.058408,6.4592,0.0705,16.9757,17.1225,16.9523,16.86221,17.19236,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
405,WDJ064832.06+031937.62,3127343534223918592,102.13353907991,0.117422,3.32689701162,0.121501,5.7556,0.1433,17.8503,17.8555,17.9254,17.82422,17.98252,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
406,WDJ064107.75+052258.59,3131036935517706752,100.28235017606,0.095439,5.38314924709,0.140529,7.3394,0.1911,17.0063,16.8803,16.9042,16.89102,17.11420,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
407,WDJ062736.77+044958.76,3131460243199483136,96.90337747006,0.054862,4.83289887354,0.053113,10.6647,0.0636,16.6908,16.6625,16.6983,16.63403,16.78659,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
408,WDJ073529.47+044848.78,3138305596433476480,113.87277939495,0.095917,4.81355303164,0.078653,1.0550,0.1033,17.5701,17.7868,17.4592,17.40012,17.88205,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
409,WDJ071715.30+061949.73,3141190753602906624,109.31390053919,0.085596,6.33050773918,0.082050,7.8222,0.1015,17.3175,17.2982,17.3303,17.26956,17.47314,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
410,WDJ073708.88+065828.93,3142035831366855296,114.28679751723,0.083670,6.97478169969,0.069627,4.7275,0.1018,17.4993,17.4516,17.4650,17.36519,17.68942,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
411,WDJ075145.59+105931.36,3150708057532318208,117.93994957959,0.063456,10.99202421823,0.044879,2.8996,0.0729,16.7064,16.9204,16.5636,16.56939,17.01637,False,False,0.0000000000,0.000000000,0.000000000,---,in_SIMBAD_(V*),Simbad
412,WDJ071009.37+122154.46,3160251852820623744,107.53895976680,0.115334,12.36489516458,0.105981,5.9674,0.1329,17.9881,18.0201,18.0121,17.94431,18.14782,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
413,WDJ072327.27+121236.51,3162999910335737216,110.86357556677,0.098694,12.21013828573,0.090930,1.1885,0.1036,17.5900,17.9266,17.4242,17.43974,17.94489,True,True,2.7149878925,0.215215700,0.255214805,---,---,Simbad
414,WDJ072708.04+145216.49,3166867511205072128,111.78361872139,0.070880,14.87107388697,0.066122,8.3116,0.0820,17.2227,17.2442,17.2627,17.16137,17.36534,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
415,WDJ072300.22+161703.98,3169486960220617088,110.75082520241,0.030912,16.28467505111,0.025399,26.8988,0.0351,15.0831,15.0746,15.0959,15.04909,15.23450,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
416,WDJ072842.69+170752.43,3169614331770315392,112.17788707951,0.054520,17.13112405303,0.051183,11.5971,0.0549,16.4811,16.4664,16.4969,16.42295,16.62253,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
417,WDJ073213.72+180821.70,3170192017754631296,113.05715947088,0.106557,18.13929941819,0.095625,1.6436,0.1266,17.7155,18.0457,17.5443,17.50540,18.04038,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
418,WDJ014458.83+341016.05,317698288504634496,26.24508482823,0.099843,34.17106768142,0.099945,2.2854,0.1203,17.6437,17.9034,17.4891,17.45091,17.90377,False,False,0.0000000000,0.000000000,0.000000000,---,---,Simbad
419,WDJ044832.11-105349.85,3181589319065856384,72.13359997189,0.033794,-10.89724847014,0.030257,18.1954,0.0507,16.2331,16.2407,16.2453,16.19659,16.36915,False,False,0.0000000000,0.000000000,0.000000000,---,in_MWDD,Simbad
