ra,dec,rmag,imag,ndet
247.20543431350856,-29.151948551482118,23.578125,22.34375,5
247.206734716428,-29.152116618831073,20.639448,20.078125,16
247.20900591763805,-29.15243415682147,19.58115,19.0625,15
247.2088469955115,-29.151978294604522,99.99,21.53125,1
247.2074767642771,-29.1502378601936,23.5,21.375,4
247.21093315483722,-29.159830469288657,22.208979,21.458002,14
247.21209532076605,-29.159941116775936,21.901344,21.023834,17
247.21034167130216,-29.158980579417808,23.046875,22.03125,5
247.210289554399,-29.15762460184224,21.791828,21.109375,15
247.21215919335106,-29.15800036788348,23.921875,99.99,1
247.21225546933198,-29.1568306048804,22.625303,20.890625,10
247.21542867225918,-29.15739030904915,20.24885,19.65625,16
247.2164734531208,-29.16103637166944,21.57342,21.078125,14
247.21858047349693,-29.161444282825187,19.900503,19.27451,14
247.21851834756788,-29.160587688389967,17.647732,17.171875,14
247.21932111322093,-29.159876527193774,22.89788,20.942926,8
247.219913243788,-29.16083557832631,20.56257,20.404835,14
247.22060648704368,-29.160088850903925,99.99,21.184793,4
247.22068727674,-29.16001046176682,99.99,99.99,1
247.2193497968653,-29.157462182400764,23.008017,21.921875,9
247.20974571555928,-29.155468280086737,20.187958,19.546875,17
247.2150494352712,-29.15639273885443,22.665104,22.125,8
247.21434047639178,-29.155224773131035,19.444366,18.9375,16
247.21489465095496,-29.154389853884137,21.764141,21.328125,15
247.21263678267255,-29.1533297406174,99.99,22.953125,2
247.21426074136275,-29.15338379924844,21.769596,21.140625,14
247.2132284677056,-29.15139748629041,20.019867,19.46875,15
247.2163409194858,-29.155997213316052,23.203125,21.78125,3
247.21744673832066,-29.15442097885053,99.99,22.5625,1
247.21791448207574,-29.15383446269416,20.215603,19.046875,8
247.21833766876543,-29.153496951987677,17.892227,99.99,6
247.21570882636357,-29.15183620799404,22.00915,21.015625,14
247.2175132789433,-29.152000838143888,21.37746,20.75,16
247.21844016638548,-29.153409643087034,18.010551,17.6875,8
247.1742422180876,-29.143808368923192,21.094364,20.609375,13
247.17417693739978,-29.141345898286012,22.034931,21.421875,12
247.175370346398,-29.14030691237744,19.068115,18.569014,13
247.17815749374063,-29.140556877823094,22.261305,21.409128,9
247.18098548994578,-29.14419631882135,22.865076,21.625,8
247.18137121697904,-29.145305907802854,20.035574,19.640625,13
247.18187241031472,-29.142882447537588,19.005169,18.09375,14
247.18041762503586,-29.14137984892287,22.052616,21.171875,13
247.18223894291677,-29.14098946352953,20.466501,19.773497,15
247.18286987595718,-29.143010391049046,20.56789,20.140625,14
247.1842751944417,-29.14327495903332,20.425209,19.984375,15
247.1851380692869,-29.142839786164657,99.99,22.5,1
247.17499322175254,-29.1372157559004,22.358627,21.41023,8
247.17609903106168,-29.13716960113556,19.147627,18.1875,14
247.17902328215118,-29.139707367909367,18.79731,18.436697,12
247.17499641768893,-29.13604503982726,21.771944,20.824917,14
247.17649413578246,-29.13612058666726,18.98016,18.632627,15
247.1744366002533,-29.13472746621464,22.69742,22.138807,13
247.17584156058197,-29.135390456604306,21.859375,99.99,1
247.17583341348777,-29.134898213463753,99.99,22.96875,1
247.17802763635225,-29.137218045173746,99.99,99.99,1
247.17684800766213,-29.13514438469423,18.037224,17.578125,15
247.17988330717392,-29.139192703827437,99.99,22.19499,2
247.18343398004592,-29.139665531145486,20.697813,20.278704,13
247.18506263935762,-29.139356252146253,20.140928,19.717003,13
247.18152300418333,-29.137928157684478,22.141367,21.438196,13
247.17981111994044,-29.135651432344076,22.517696,20.788763,11
247.1842011986734,-29.137612141100725,23.328125,21.839455,5
247.1852191650305,-29.136768737228742,22.745018,21.849707,10
247.187391517404,-29.14582062105668,22.213057,21.46875,8
247.18688163840244,-29.14460973628911,16.953634,16.46875,16
247.18915272286762,-29.14682123173284,99.99,23,1
247.1864673604707,-29.142461022416224,99.99,22.59375,2
247.19109379567504,-29.144177296131417,20.532663,20.046875,16
247.18926557992418,-29.14279916220043,22.294157,21.53125,11
247.1915454389789,-29.14341739951906,20.813091,20.40625,16
247.19302491671013,-29.147241598089014,18.037539,17.671875,14
247.19415832235453,-29.147063773195327,99.99,21.875,3
247.19260939190093,-29.145520147385685,22.41369,21.953125,12
247.19405617994755,-29.145598307430983,20.69632,20.1875,16
247.19581051667123,-29.147501863140043,20.956457,20.6875,14
247.19598743529139,-29.14677536279876,22.332304,21.6875,12
247.1940068252205,-29.14467413933403,23.15625,21.484375,5
247.19510640734896,-29.1437985643477,20.669243,19.96875,16
247.18795160848225,-29.141557330911773,21.68432,21,16
247.18933336656207,-29.141611407792677,99.99,22.828125,1
247.18990913705065,-29.140198167658163,19.744043,19.335577,13
247.18959324408232,-29.138425572389554,99.99,22.255974,2
247.19072021526108,-29.138699362404953,18.461239,18.046875,14
247.19238770647962,-29.14236160669307,22.309998,21.4375,10
247.19203814457885,-29.140215134391557,22.634354,21.77353,9
247.19414885294145,-29.14126828749018,20.36729,19.96875,14
247.19620468735903,-29.143106213970018,18.885084,18.453125,15
247.1961264992224,-29.141409168491748,23.4375,21.84375,5
247.197038751542,-29.141623038501777,22.473354,21.3125,10
247.19235950949667,-29.137692981564044,22.376116,20.613195,10
247.19358121349222,-29.13794888933083,22.686378,22.008001,11
247.1957916979596,-29.139542688252426,23.10331,22.318659,7
247.1973816312822,-29.139124031402407,99.99,21.496346,2
247.17569869397641,-29.132348397391482,19.714369,19.225143,15
247.17816126803896,-29.134582450840615,20.076174,19.72362,15
247.17721366426687,-29.13365404789547,22.65462,22.041624,8
247.1791678098959,-29.133866671194635,20.036505,19.653496,15
247.1748883822816,-29.130388927805633,22.44185,21.484388,10
247.17740005830495,-29.131745339122034,19.553564,18.976183,15
247.17928400514452,-29.130990060629273,20.95259,20.474314,14
247.18128582997485,-29.134798792257154,23.40625,22.42211,5
247.181383026223,-29.133954345714454,22.05215,21.342949,10
247.18213001056333,-29.133374031469298,20.43672,20.02821,14
247.18387744254477,-29.1360076797977,23.015625,22.532621,5
247.18511678558576,-29.1325215480929,17.919876,17.453125,14
247.17512375949028,-29.129094651558965,22.476156,22.12594,13
247.1755150079304,-29.129481852462284,99.99,22.248316,2
247.17529114279102,-29.12784075680046,23.78125,23.15625,4
247.17743398009927,-29.128996804302314,99.99,22.991713,2
247.1797532610377,-29.127279983937,22.539637,21.517065,10
247.18068027293626,-29.129520816231334,99.99,22.387104,3
247.18187324463153,-29.129177187675026,99.99,21.765625,2
247.1826554278043,-29.129593364353816,17.315315,16.86674,15
247.18505621005767,-29.129788512369924,19.989283,19.59375,15
247.185584036056,-29.129340612327212,21.262115,20.562685,15
247.18098172844847,-29.12794412882511,99.99,99.99,1
247.1812671153586,-29.127958339353377,99.99,99.99,1
247.18040246251928,-29.12600311167892,22.99962,21.478045,9
247.18271253848698,-29.126666885950257,22.809254,22.035816,10
247.18543246510686,-29.126991059666903,22.403688,21.79631,11
247.18653192821478,-29.13587060550683,20.095308,19.71875,15
247.188138822858,-29.135943777023545,20.024979,19.638786,15
247.18691887572788,-29.135213566853885,99.99,22.134668,3
247.18985722172445,-29.135955818849347,20.170645,19.569298,15
247.18594753350695,-29.132820304291386,21.5625,20.195358,3
247.18787611097022,-29.13365201262422,22.68852,21.428385,6
247.19264808521703,-29.13703854157939,99.99,22.473713,2
247.19231694207195,-29.135389324065283,99.99,22.921875,1
247.19467295068492,-29.136118508309927,22.416891,21.579332,12
247.1967295661316,-29.136134932844012,22,21.329481,3
247.1923009292042,-29.134282045275437,99.99,23.015625,1
247.1934512411524,-29.134719061200936,20.554417,20.166685,15
247.19517783036676,-29.134472573616698,99.99,22.242155,2
247.19564833142485,-29.134550065356922,23.46875,22.390625,2
247.19752610390756,-29.135601737108352,21.515625,20.537285,8
247.19470022992317,-29.134037644292686,21.385687,20.699108,15
247.19595786671147,-29.133512283284915,20.57278,19.335266,15
247.18714481132258,-29.13078530059841,99.99,22.546875,2
247.1884383142432,-29.131140639714825,20.797768,20.275928,15
247.18681803205152,-29.129446455546283,23.59375,22.100363,5
247.19118575972894,-29.13130788475086,19.18724,18.710371,14
247.1870358706742,-29.12707662522605,20.24652,19.834112,15
247.188062764445,-29.12750340209979,23.109375,21.983543,5
247.18956029061306,-29.129487725028802,22.928486,22.022554,8
247.18983495173805,-29.12958072155996,22.209091,99.99,2
247.19003488166848,-29.12962644166625,22.45991,21.67568,8
247.19144231324142,-29.129930593040708,18.840967,18.217981,14
247.18886733598148,-29.1277312847858,22.414757,21.858084,12
247.19272167090728,-29.131284485518773,20.921875,99.99,1
247.19376343192954,-29.13061039253726,21.640625,99.99,1
247.19316843586978,-29.12976860344007,99.99,22.953125,1
247.19430506817974,-29.129994460549103,21.890625,99.99,1
247.19451899133955,-29.129585583632117,21.609375,99.99,1
247.19225001062017,-29.128233922625473,23.058035,21.813076,8
247.1934161097878,-29.128465710134595,22.28125,21.404713,4
247.19419312650913,-29.128436544259408,20.485561,20.048338,15
247.19687834488712,-29.12994557957903,99.99,23.000748,2
247.19474888867236,-29.128900652702526,21.3125,99.99,1
247.19681059214992,-29.12898365757739,23.14639,21.332201,9
247.19955683366558,-29.148032525910768,21.340027,20.875,16
247.20211081103596,-29.148715055929465,20.336601,19.8125,16
247.20204502731826,-29.14759907552928,20.84927,20.3125,14
247.20123005398887,-29.146631501001004,22.578125,22.03125,4
247.19875142099102,-29.145820900212584,22.390625,21.921875,4
247.19787778475956,-29.145332386202348,99.99,99.99,1
247.19924278382652,-29.14490733179719,17.600687,17.171875,13
247.20473851377596,-29.148268934893046,18.423357,18.015625,16
247.20557576633686,-29.14819552062976,99.99,99.99,1
247.20713013391756,-29.14930302372461,20.041191,19.65625,15
247.20846438347272,-29.149735610208804,21.331755,20.734375,15
247.2066566977473,-29.14785863857997,17.15725,16.421875,13
247.20909476140577,-29.148628935468878,21.593765,21.109375,15
247.2038872600582,-29.146884723557125,21.765024,21.265625,14
247.20490508100045,-29.146551025356203,99.99,22.84375,1
247.20614263344677,-29.146486043636706,20.451988,19.78125,13
247.20849511407621,-29.14730212817796,18.191793,17.671875,14
247.19921424407246,-29.14231237806105,22.056402,21.21875,14
247.2011336979591,-29.14309000891802,99.99,22.875,1
247.1977967818517,-29.139449760596094,22.917377,21.66398,6
247.2000800395647,-29.13974637241483,23.484375,22.906496,4
247.2025608489835,-29.14161584946356,20.958618,20.171875,15
247.20197041025884,-29.139877872765425,20.534758,20.05927,12
247.2026573205831,-29.139483187641027,22.407272,21.043652,7
247.20675328394606,-29.1429498044319,23.21353,22,7
247.20450958004716,-29.142063522532727,99.99,22.359375,1
247.2039687990388,-29.14131273857892,20,99.99,1
247.2052218163896,-29.14003127791205,18.178507,17.71875,11
247.20670961266873,-29.14083137573996,23.53125,22.562927,5
247.20815710492013,-29.141083084923448,99.99,22.828844,2
247.20939714074854,-29.141843626028088,19.155993,18.265625,15
247.21189052373992,-29.148652051498956,99.99,22.203125,1
247.21267869680412,-29.149056108171663,22.747213,21.515625,10
247.21449257341285,-29.14957143862225,23.703125,23.046875,3
247.20977440267444,-29.146454600625017,19.677485,19.265625,14
247.21453856078253,-29.14810131626658,22.801516,22.546875,11
247.2128734439968,-29.146264121717046,22.65625,21.703125,5
247.21825101456517,-29.151121616112523,99.99,22.40625,1
247.21569477270702,-29.150232604263444,99.99,22.921875,1
247.21606743300427,-29.149787008148458,21.171875,99.99,1
247.21704687766893,-29.149456530397536,99.99,22.671875,1
247.22027726693557,-29.152049530779685,22.466059,21.734375,12
247.221332756103,-29.152136571352823,22.786901,21.390625,10
247.22004036133356,-29.150395667225613,99.99,22.875,1
247.2202173831402,-29.148784197746117,23.390625,22.625,4
247.21136718324428,-29.14444154776323,22.711061,21.953125,11
247.2147154852846,-29.146185094334545,99.99,22.765625,1
247.21541286550158,-29.145061655888842,21.652206,21.09375,16
247.2143779178261,-29.144248917040112,23.421875,22.5,3
247.20996043950805,-29.143016259380765,22.53125,22.0625,4
247.21101283417096,-29.14187555452705,23.328125,22.84375,4
247.21279588404647,-29.143473202178544,23.28125,99.99,2
247.21273653298587,-29.142129355190963,21.7964,20.90625,14
247.21636839128507,-29.14605225935024,22.997044,22.109375,9
247.21807616660328,-29.14591993388672,22.571966,21.796875,12
247.21646839925324,-29.144894696832424,21.210188,20.328125,16
247.21924298842075,-29.14644655703871,23.703125,22.21875,4
247.2203414440888,-29.145157151406046,22.283247,20.71875,11
247.22116018038182,-29.144589627526233,21.591738,21.078125,13
247.21889961095732,-29.142864166256324,20.997135,20.0625,13
247.21993483457436,-29.142862875116645,22.415737,21.71875,7
247.22026632157426,-29.14260619951737,99.99,22.375,1
247.22113055070514,-29.14298371448207,18.297352,17.984375,14
247.2005516722792,-29.138260812923676,23.515625,22.116808,5
247.19780759721047,-29.136624886774552,16.661858,16.265625,14
247.20307730057218,-29.1384704907811,19.22452,18.826942,13
247.19986540878205,-29.135572965586373,21.495003,20.827215,15
247.2006307478326,-29.13655454442891,99.99,22.625,1
247.20145511688122,-29.136367148672765,20.286896,19.568953,15
247.2024351858696,-29.13693895568866,20.05495,19.59375,14
247.20138764197011,-29.13496482151525,21.448555,20.932804,15
247.20269205439394,-29.13519696403366,22.266462,21.687366,13
247.20429339129956,-29.139152360323166,20.237421,19.766983,14
247.2062212876615,-29.138393203136097,20.731695,20.164394,16
247.20697467164575,-29.136295782617093,99.99,22.380453,2
247.19871895796928,-29.13315631082308,99.99,20.96875,2
247.19939669493104,-29.13372157410484,17.257137,16.765625,15
247.20175962091452,-29.134243699273856,19.25368,18.772758,15
247.20309549821252,-29.133711317408487,99.99,22.4375,1
247.19855893332186,-29.129804289542747,22.426758,21.480911,10
247.19799939657022,-29.129314694005377,99.99,22.984375,1
247.19988666916848,-29.130241520453446,22.546515,21.829502,12
247.20023332953727,-29.129242124240662,22.910072,22.261745,9
247.2034091269144,-29.13112134915584,19.080004,18.671875,15
247.20122445204186,-29.130115947855003,20.59375,99.99,1
247.2010913439405,-29.129502497464067,21.078125,99.99,1
247.20193730715337,-29.12959825514111,19.717094,18.999079,15
247.20346235962296,-29.130423719632393,22.65625,23.211458,3
247.20299333079237,-29.13005407287608,21.818956,21.324799,13
247.20362343214026,-29.134026042470975,20.354063,19.838907,15
247.20530856481113,-29.134273548734324,23.05949,22.661861,9
247.2044985805716,-29.13269862438413,20.3918,19.970392,14
247.20829431185044,-29.133345526366924,22.62457,21.723534,10
247.20603345843054,-29.13073596951861,23.068016,22.338757,6
247.20779390730817,-29.132473457378595,22.673773,21.713766,10
247.21186616365708,-29.140212588639567,18.912077,18.452215,13
247.21063687315774,-29.13872215499018,21.028917,20.34984,16
247.21522521243907,-29.140779438222317,99.99,22.396553,2
247.21345556445257,-29.1390442880185,19.143318,18.505966,13
247.2108966970318,-29.137478327770754,23.78125,22.609375,3
247.21237648091753,-29.138608645771715,20.756268,20.328125,16
247.21515620904276,-29.138554427572863,99.99,23.078125,1
247.21780253018963,-29.141794180722158,20.402477,19.890625,14
247.2165363755665,-29.14017740570479,20.692902,20.282803,13
247.21590428315912,-29.13975765531639,99.99,22.222088,3
247.21750350794218,-29.140173483443224,99.99,22.485914,2
247.21892844258858,-29.141141707402845,19.261309,18.748941,14
247.21885469297024,-29.140279464644895,23.109375,21.257635,4
247.2171251374042,-29.139501552152524,99.99,22.765625,1
247.21328239924955,-29.134418135634842,23.5,22.639696,4
247.21417012653762,-29.134199552731438,23.203125,22.381279,5
247.2096174748348,-29.132132130259176,22.95725,22.125597,9
247.21066489538794,-29.1324135708967,99.99,22.953125,1
247.21299199933725,-29.133121195050915,23.5,22.70244,5
247.21405027048897,-29.132853007345894,99.99,22.538122,2
247.21440315252718,-29.132434765606092,99.99,22.325798,4
247.21548878262064,-29.135817875590636,21.44613,20.85989,15
247.21819624050212,-29.135954712051902,23.25,22.28125,3
247.21918742045852,-29.13648490787013,20.802368,20.288643,14
247.21651022992333,-29.134050155980916,21.214983,19.570942,15
247.21579269816218,-29.13208514750302,23.703125,22.146877,5
247.21744582193037,-29.13230117269064,23.038277,22.371546,8
247.21875303908766,-29.133975507570575,22.051743,21.472391,12
247.22044751691635,-29.133979799548264,23.08709,22.252337,7
247.12716752257148,-29.115475153341883,22.299915,20.996906,10
247.12789124341904,-29.11574708055738,99.99,22.597174,2
247.1281861568553,-29.11409304396916,18.417097,18.03924,14
247.1298625816033,-29.11517653906156,22.19231,20.64551,11
247.12701194549965,-29.113416372784144,19.94104,19.623169,14
247.1280277761252,-29.113439766057752,21.1875,20.925682,5
247.12945203063293,-29.113791840724918,18.225729,17.9375,15
247.13169318993536,-29.113959299135047,22.82517,21.672043,8
247.13191993032285,-29.11289195101289,22.017342,21.420717,14
247.13627361339164,-29.116904068602942,99.99,22.4375,1
247.1352867413929,-29.115912022720853,22.625,21.654224,4
247.13606789955546,-29.115845208198937,20.645584,20.364498,15
247.1371899113013,-29.11552369750113,20.331549,20.023825,15
247.13285932099805,-29.11289120880601,23.0625,22.81549,5
247.12839202127574,-29.110406771551947,22.58606,21.08577,4
247.12837453484536,-29.109838276420767,20.87216,20.288824,15
247.1306253339201,-29.111747588604484,22.389896,21.314505,10
247.1303858958355,-29.110453640893226,19.373104,19.023026,14
247.12744832617602,-29.106765054208502,20.722086,19.78125,15
247.13114656196697,-29.107125815315445,23.625,23.09375,3
247.13241163085783,-29.11119726343817,19.671875,19.289255,3
247.13253294034178,-29.11105383324351,19.192516,99.99,12
247.13274078961496,-29.110801275200934,20.265625,19.950077,3
247.1336273229649,-29.110628761664614,20.348581,19.936022,15
247.1356281323834,-29.111624588144846,23.484375,22.583138,5
247.1377834507738,-29.110751241024087,20.677246,19.257242,15
247.13291476984014,-29.10877904870426,22.196117,21.062653,12
247.13469595720116,-29.10937383392173,99.99,22.90625,1
247.13309618069619,-29.10775742034966,21.454933,21.007753,15
247.13447205310047,-29.108564988080104,22.920984,22.464832,8
247.13645326528146,-29.108457531690192,23.65625,22.722748,4
247.13867968059256,-29.11706370844953,17.718716,17.1875,15
247.14275649665518,-29.118737469610483,18.140625,17.734375,3
247.14277552622357,-29.11710904079861,21.01597,20.068375,15
247.14081732453997,-29.11435975559295,23.875,22.182133,5
247.14386140828103,-29.114594910037777,23.53125,22.25324,5
247.145130617654,-29.119192667076316,20.21768,19.93933,9
247.14511048473966,-29.11887326997212,19.201815,99.99,6
247.14510234107155,-29.118677578335983,19.727045,19.125,9
247.1492512339914,-29.118861615230482,19.385178,18.984375,15
247.14874102472103,-29.11837250593246,21.34375,20.771925,7
247.14577768195585,-29.116253267909116,23.5,22.820122,4
247.1477396358097,-29.117148616818294,20.286732,19.919262,15
247.1481265880623,-29.1161511186471,22.44338,22.001402,13
247.14825955857933,-29.115018075832968,20.796934,20.366219,15
247.13889515098083,-29.11271705760269,20.803642,20.239845,15
247.13958379833107,-29.110944863902894,23.111311,22.515625,6
247.1409768616201,-29.111275455548217,99.99,22.074965,2
247.14229625050817,-29.113639929665332,21.979507,21.583858,15
247.1441118945131,-29.114182479896083,99.99,22.796875,1
247.14128955877277,-29.112159392363214,18.989899,18.585379,15
247.13880483840413,-29.11056096803343,21.370785,21.173765,14
247.1400139377347,-29.10987387233224,22.0625,20.588581,4
247.14047697352362,-29.110484779201116,21.892605,21.29769,10
247.13992800357786,-29.10869484128602,15.810678,99.99,10
247.1424990458579,-29.110500954225554,23.108839,22.291508,9
247.14172474876418,-29.109590099233507,21.775291,21.910955,8
247.14176173071453,-29.10900051305555,22.484375,21.199749,5
247.1425605593647,-29.10926646878768,23.703125,99.99,2
247.14558237484545,-29.114375506342913,23.356583,22.028795,6
247.14548346261856,-29.113255771300356,21.47088,20.997486,15
247.14462995237608,-29.112338081605163,99.99,99.99,1
247.14839102009182,-29.113345686916464,99.99,22.921875,1
247.14538218290022,-29.11119044053358,21.656103,21.137537,12
247.14537648590755,-29.111044485814986,21.33521,99.99,2
247.1453825659994,-29.110675068694338,22.396482,21.859272,7
247.14774459657883,-29.109994345484075,19.011667,18.390625,14
247.14858494279446,-29.110329796135204,23.15625,21.875,2
247.14959274470584,-29.110913897750137,22.352087,21.965208,13
247.12932782881666,-29.105962736430538,22.70281,22.03634,10
247.1298136136891,-29.105495324689464,23.53125,22.098469,5
247.13119688679268,-29.105423028687206,99.99,23.03125,1
247.13091505681567,-29.104262760334677,99.99,21.875,1
247.13216982985398,-29.104520852741697,18.169386,17.796875,15
247.13152100809165,-29.103603403483785,18.862589,18.445833,14
247.13597161273879,-29.10709894864045,22.953125,22.219847,4
247.1380252055808,-29.107048290707215,18.556948,17.9375,15
247.1368067666109,-29.10647894333659,18.598227,18.265625,15
247.13805145929715,-29.1062507664543,20.029749,19.71076,15
247.13295999095047,-29.102403849922325,18.577673,18.132513,15
247.13745497960866,-29.10334367817212,23.046875,22.099634,5
247.13803262080864,-29.103691733724318,22.263002,22.051994,13
247.1290438020512,-29.101229649986728,19.997429,19.366692,14
247.128750440208,-29.099582011969588,20.640625,99.99,1
247.12986863727866,-29.100919185106275,20.574251,20.420258,14
247.1305000715366,-29.100808382537856,22.921875,22.254765,3
247.12656376139208,-29.098192641389655,23.15625,21.73839,3
247.13165797520298,-29.099313943264114,99.99,21.56615,2
247.13111812247067,-29.098663810968517,18.629,18.342789,15
247.13008383311418,-29.09723742174776,23.484375,22.53987,5
247.1314912296026,-29.097517991587665,19.464443,18.960354,15
247.13505021247386,-29.102251002005755,20.670635,20.25739,15
247.13352207132664,-29.10101023922438,20.211067,19.85842,15
247.13674699298403,-29.102370884895613,99.99,22.734375,1
247.1373908696538,-29.101917633824318,21.915613,21.368902,15
247.13394978894846,-29.099986612910488,99.99,23.03125,1
247.13545935689777,-29.099792897576194,99.99,22.953125,1
247.1362074725451,-29.100457470359437,21.427277,20.74067,14
247.1362448311478,-29.100272188952278,21.5625,99.99,1
247.14030340852983,-29.107627115398593,22.8125,99.99,1
247.14400315063202,-29.107011823969156,23.203125,99.99,2
247.13907322800733,-29.104121128548044,22.78125,22.041018,5
247.14078781610945,-29.104812136369286,20.340557,19.944933,15
247.14170060742086,-29.104250304167948,20.756853,20.403933,15
247.14429929261001,-29.109256475112755,22.687292,21.84792,11
247.14573788910232,-29.109088690575625,22.9572,22.30978,10
247.1497012023357,-29.108173252591484,99.99,99.99,1
247.14465421793352,-29.105837237618186,19.361187,18.998753,15
247.14642835842545,-29.105262940875217,18.489466,18.063719,15
247.1473063460288,-29.106478065787396,20.995678,20.523518,15
247.13965651545982,-29.10159431758218,23.11638,22.32173,8
247.1431129627745,-29.102741689051953,20.746046,20.324448,14
247.1383701839227,-29.10086120481576,22.284458,21.661274,15
247.14035435444023,-29.099870654849646,22.390625,22.578125,4
247.14149585394432,-29.100607040845713,21.736475,21.195082,15
247.14345727650868,-29.0996579214623,21.455141,20.796299,15
247.1455798653135,-29.1040170409591,16.17279,15.796875,11
247.1447357962648,-29.103120712244635,22.0625,21.75,6
247.14458700009587,-29.102473228801134,21.975756,20.929838,9
247.14694929527062,-29.102647922362017,19.893902,19.52943,15
247.14842225093736,-29.104817894615348,21.911161,21.362988,14
247.14880502662888,-29.104141120454223,22.42005,21.169819,10
247.14964000065103,-29.102260497906176,22.392216,22.134468,10
247.14986739109787,-29.102324950060467,21.840374,99.99,3
247.14728162985668,-29.100438356098536,22.265785,21.569056,13
247.15230444127525,-29.120198516827102,23.796875,99.99,1
247.15112843439297,-29.118155849261516,99.99,22.71875,1
247.15100628751836,-29.11743207824096,20.757778,20.439985,15
247.15207501912153,-29.11792812551053,20.69029,20.247616,15
247.152171310356,-29.116877099359357,23.40625,22.400856,4
247.1529187631061,-29.11642241696776,99.99,22.96875,2
247.15355154715823,-29.11748741590579,19.753687,19.366543,15
247.1536148765642,-29.116741808854265,23.34375,22.592522,4
247.15546324015344,-29.117250775083267,22.132912,21.475842,15
247.1546375873552,-29.116507797107726,22.948217,22.252768,9
247.15618236459702,-29.121029322729694,16.112513,15.75,12
247.1581277050475,-29.120309214516343,18.41345,17.978735,15
247.15887308572331,-29.120065279998173,20.96875,20.234375,2
247.15821174002906,-29.119531467680833,17.404076,17.046875,15
247.16091115020447,-29.121745691472633,22.23132,21.782919,13
247.16148505416066,-29.120278401400515,22.8125,22.068518,5
247.15859639492237,-29.119106626632135,17.31281,16.951975,15
247.15806202224093,-29.11689191826855,21.585379,21.203125,5
247.15852079328417,-29.116799135784,20.522326,99.99,4
247.15283848232573,-29.11566944320503,20.30337,19.86514,15
247.15219149533854,-29.113635578080665,23.133812,22.744614,7
247.15409075798004,-29.11461547958132,19.795475,19.42066,15
247.15538369378928,-29.114698980986233,99.99,22.46875,1
247.15512824882526,-29.113990500159726,20.20672,19.848986,15
247.15579967330817,-29.11413944378235,22.375,21.652761,5
247.15171780105592,-29.11204147001101,21.227966,20.812984,15
247.15065487028238,-29.11059925442375,23.578125,22.783401,3
247.1524465457634,-29.111499761551922,23.359375,22.829163,5
247.15386495804037,-29.11217371157356,23.5625,22.625,4
247.15481415994716,-29.112167889515643,23.671875,22.714943,4
247.1558542904768,-29.111681595577434,19.341177,18.983423,15
247.1587777683862,-29.11670035896799,20.692049,20.15625,10
247.1570286379334,-29.114440003134646,21.04176,20.564096,15
247.15963221141723,-29.11524538862777,22.8125,21.319744,5
247.15712474925638,-29.11359684283137,19.702599,19.390625,15
247.1570220079216,-29.112501700073764,18.616693,18.226221,15
247.16279486122306,-29.121438412155136,18.354467,17.804686,15
247.16651298415618,-29.12302905348445,18.137505,17.75,14
247.1638490884934,-29.119449365408386,20.903784,20.332817,15
247.16551381100527,-29.119365455033247,19.11258,18.608454,15
247.16765819762352,-29.118458586386346,21.704882,21.406654,13
247.16917682458805,-29.121344343753076,21.497488,20.89907,15
247.17078651746925,-29.121622790918266,99.99,20.242064,2
247.17264058169872,-29.12362301988561,20,19.602188,5
247.1728095252746,-29.123609249408627,19.640947,99.99,9
247.17325156445435,-29.12357024478206,20.890625,20.436817,5
247.17146954425698,-29.12240041107978,20.686548,20.038994,14
247.17121724876537,-29.121635466222436,20.355194,20.18733,15
247.1728291887343,-29.12228450883134,20.899277,19.960384,15
247.1726265105168,-29.120694137177324,23.734375,22.569998,3
247.17103798874248,-29.119988725220246,23.3125,22.510578,4
247.17201832894546,-29.11983644573146,21.193357,20.546173,15
247.16366012906929,-29.11631900443795,21.178244,20.70581,15
247.16602551981237,-29.116565037978383,15.01032,99.99,7
247.16776914350623,-29.116345337256014,22.71875,99.99,1
247.16735282449113,-29.116121864933348,22.21875,21.453125,2
247.16279101996716,-29.113239333083634,19.917645,19.53125,15
247.1649750660075,-29.11541038820474,21.671875,21.09533,8
247.16734223573678,-29.11554147622149,99.99,20.921875,1
247.1676826939965,-29.114117577207217,23.09375,22.117182,5
247.17081298214424,-29.117363670808903,99.99,22.120571,3
247.17044326179703,-29.116642449186877,20.747297,99.99,8
247.17047901225143,-29.116487549816767,20.363176,99.99,5
247.1713584816259,-29.11902341576254,23.044798,22.6065,6
247.1715240654462,-29.116775455213237,23.328125,99.99,3
247.17267579785647,-29.117813936690645,23.03125,22.68675,5
247.16851199426014,-29.115417298908294,21.946337,21.563612,13
247.16905498756688,-29.115270781047904,21.971216,21.622847,13
247.17050050176044,-29.116366645055532,99.99,19.287886,2
247.17052974888574,-29.11623492158132,21.39719,99.99,5
247.1687496801803,-29.113833063742405,20.465002,19.92925,15
247.17345714474732,-29.11607903833577,99.99,22.42971,3
247.1717151880392,-29.114826924329446,20.590141,19.953125,15
247.1730011483797,-29.115503748909802,23.765625,22.25249,4
247.15170785230788,-29.109930521381948,99.99,22.5,2
247.1543952087956,-29.11095694186833,22.210022,21.582914,15
247.15424183842381,-29.109850364972054,99.99,23.140625,1
247.15067936736142,-29.106922536052608,17.85684,17.453125,15
247.15247647953854,-29.106707407245153,20.797556,20.3365,15
247.15507639133102,-29.108643991938354,22.58627,21.195751,9
