ra,dec,gmag,rmag,imag,ndet,class_star
247.27477144395846,-29.145758004590398,99.99,23.78125,21.78125,5,0.60249
247.2720688239364,-29.143190695164886,99.99,22.42326,21.265625,9,0.752875
247.27756213214252,-29.145497911669562,19.644587,18.514072,17.90625,15,0.983464
247.28065969276489,-29.146652064265368,20.914124,20.04568,19.5625,14,0.981131
247.27498710795513,-29.144749542881602,99.99,99.99,22.171875,1,0.10199
247.27514562439433,-29.144596808774757,99.99,23.359375,99.99,3,0.501628
247.27649874380637,-29.144310319490113,99.99,23.4375,22.8125,4,0.574158
247.27496268654247,-29.142935795700435,22.593046,21.27296,20.46875,15,0.895443
247.27798042596737,-29.144204838351936,99.99,22.733923,22.28125,6,0.784261
247.27884965528565,-29.14435615834983,99.99,99.99,22.25,1,0.537109
247.28133358962276,-29.153278223503747,99.99,23.067654,22.203125,6,0.670125
247.2829338847082,-29.15336467204846,21.80499,20.838873,20.3125,15,0.937207
247.28190227036404,-29.15132932845796,99.99,23.375,21.828125,5,0.701514
247.2824902194029,-29.152403675420302,23.625,21.996428,21.03125,12,0.775309
247.28630303161154,-29.153390059923375,19.824726,19.092134,18.625,16,0.983429
247.28595654542886,-29.15194200104543,22.482845,21.386444,20.6875,16,0.878479
247.28225448479574,-29.149938640010404,99.99,22.75,22.5625,4,0.639771
247.28616916089786,-29.14980158781631,99.99,22.878773,21.5625,8,0.649811
247.2909162675009,-29.154584560994646,99.99,23.047613,21.8125,8,0.657715
247.29013104615825,-29.15434170334138,99.99,22.57598,21.9375,7,0.663156
247.29249904860478,-29.1540616013135,99.99,22.92319,21.453125,9,0.611138
247.28734869830015,-29.151914517939716,99.99,99.99,22.71875,2,0.458862
247.28930622498112,-29.151510361920444,21.327513,20.43765,19.875,16,0.975342
247.29129739603832,-29.152575911414715,22.926664,21.932642,21.171875,16,0.743225
247.2915124206988,-29.151047018890946,99.99,23.84375,22.15625,5,0.597461
247.29143672570768,-29.150436758235816,99.99,23.1875,99.99,3,0.535075
247.28204878490013,-29.147639835178055,20.992283,20.3113,19.796875,14,0.97883
247.2843957664062,-29.149063308620875,19.772678,18.813414,18.34375,15,0.983138
247.2849836266203,-29.146873833724868,21.96875,20.967653,20.34375,14,0.957171
247.28667090758844,-29.147551736321972,99.99,23.484375,22.640625,3,0.482829
247.28306029736396,-29.146345404169224,99.99,22.960438,21.21875,10,0.693701
247.28210996718556,-29.144279265428757,99.99,22.321756,21.375,6,0.871826
247.28274138866908,-29.144466462694457,22.78751,21.952047,21.53125,11,0.776545
247.283646483078,-29.144666831709806,20.86837,19.736788,19.25,16,0.970551
247.28446223275387,-29.145751019837796,99.99,23.625,22.828125,3,0.541016
247.29220834613338,-29.149799589785253,99.99,22.625,99.99,1,0.697754
247.2926055663836,-29.149292989950798,22.36189,21.488293,21.34375,13,0.778621
247.29250028178382,-29.149031307684172,99.99,21.25,99.99,1,0.56543
247.2924486983197,-29.148842896913912,23.210493,22.032824,21.390625,12,0.766235
247.29151309311231,-29.145602138376226,22.92047,21.547228,20.671875,8,0.850769
247.29362113941735,-29.164918241349586,22.86461,20.974298,20.036062,11,0.899458
247.2944956288253,-29.16558189337761,99.99,22.46875,21.981503,6,0.742106
247.29519353294273,-29.163390620814937,99.99,23.3125,22.12383,6,0.630371
247.29707971631782,-29.16590125158014,99.99,23.0625,21.373306,6,0.818156
247.29762071165524,-29.165038093781376,99.99,99.99,22.60259,2,0.610596
247.29679660645536,-29.16373331931102,99.99,99.99,22.43468,4,0.81543
247.2935319062204,-29.162909421020323,99.99,99.99,22.78125,1,0.551758
247.2949298117516,-29.16273784146843,99.99,99.99,22.556087,3,0.72526
247.29311605975303,-29.16125794883986,21.78361,20.671272,19.983683,15,0.97347
247.299852430835,-29.164957843773873,99.99,99.99,22.84375,1,0.544922
247.29926573320424,-29.162843721465688,19.625,18.448805,17.811998,12,0.075091
247.29310862265086,-29.158994806618004,99.99,22.8125,22.375,3,0.765137
247.29504883504316,-29.159291995517098,20.31132,19.215384,18.578125,17,0.981876
247.29839227229974,-29.16115579698834,99.99,99.99,22.577744,4,0.73938
247.29480187675398,-29.15754969107871,99.99,23.1875,23.140625,4,0.719116
247.2950825276169,-29.156504283003027,20.481554,19.381826,18.75,17,0.982652
247.29589751996372,-29.158453110198856,99.99,99.99,22.828125,2,0.668457
247.29719069446617,-29.15830279691129,99.99,22.984375,22.375,4,0.606323
247.29787319937603,-29.157803139176075,21.323122,20.116838,19.5,17,0.979119
247.2971571143486,-29.156573746672837,22.016071,20.626854,19.875,17,0.804285
247.29836307889946,-29.156954093797484,99.99,23.078125,21.890625,5,0.760742
247.29874853645043,-29.159507672587395,20.954456,20.20776,19.6875,16,0.979767
247.29888741145837,-29.158611970062505,99.99,23,22.8125,3,0.467773
247.2941425286257,-29.15567183558044,99.99,22.408236,20.609375,10,0.776025
247.29391537288137,-29.15397344460702,23.589664,21.57735,20.453125,14,0.784354
247.29305013912645,-29.15318822032431,99.99,99.99,22.796875,1,0.477539
247.29847502175667,-29.154294077495287,21.595417,20.820534,20.28125,16,0.961914
247.2943396269558,-29.15214548288409,99.99,99.99,22.703125,1,0.600586
247.29318043716182,-29.15161778081265,21.174587,20.246609,19.6875,16,0.979462
247.29703598880081,-29.152411674606014,99.99,99.99,22.609375,1,0.512695
247.29310133686067,-29.15021302718515,22.1297,21.18019,20.609375,15,0.920996
247.29715824043026,-29.150801403579365,21.817389,20.87439,20.265625,16,0.967468
247.29655675689668,-29.14954807665897,99.99,23.125,22.21875,4,0.793091
247.2956129467222,-29.148276367618276,22.3188,21.630426,21.03125,10,0.887061
247.2950497288394,-29.14785772602172,20.99213,19.90855,19.484375,14,0.914307
247.293385818586,-29.146498625183213,99.99,99.99,99.99,1,0.555664
247.2937954620219,-29.146376197899936,23.21875,21.70274,20.890625,11,0.331239
247.29461582999338,-29.146257144735735,99.99,99.99,22.203125,1,0.075195
247.29739421838264,-29.14877571562086,20.297323,19.355162,18.828125,16,0.982941
247.2965211330415,-29.147377674324023,99.99,23.359375,22.25,5,0.691992
247.29761178683344,-29.147478014433723,99.99,99.99,22.28125,1,0.879395
247.2991549206526,-29.150766633739543,22.636852,21.569939,21.015625,16,0.841431
247.29886967286754,-29.149750555712238,22.614363,21.561163,20.890625,14,0.846331
247.29927589228598,-29.149001048275952,99.99,23.171875,22.734375,4,0.640137
247.29946292074982,-29.147424174050897,99.99,99.99,22.296875,4,0.610657
247.22239911735534,-29.13245153109587,21.874458,20.819729,20.25085,14,0.968052
247.2235580341333,-29.133303762950145,22.978218,21.281178,20.321123,14,0.89345
247.22245655258837,-29.13156543431092,21.874931,20.917414,20.453125,14,0.971087
247.2233384921784,-29.131149639001375,99.99,23.40625,23.0625,3,0.722819
247.22589675394266,-29.133250490504874,20.732935,19.050707,17.960747,13,0.980206
247.22711665667887,-29.133729278603276,99.99,99.99,22.703125,1,0.841797
247.22667441226056,-29.133063865186674,99.99,22.96875,99.99,1,0.939453
247.22449799091376,-29.13189027506141,21.42576,20.762266,20.23354,13,0.969238
247.22279949906647,-29.130023111455746,99.99,23.137085,22.318914,7,0.6107
247.2219067007154,-29.128571310063595,23.66502,22.530493,21.935358,12,0.745056
247.22402662419714,-29.1291787914503,22.205162,20.741346,19.946686,14,0.203315
247.22688398977792,-29.130958028782747,21.671875,99.99,20.628506,3,0.973796
247.22740682543537,-29.131406350949625,19.013165,18.004816,17.5625,13,0.964506
247.2296524293068,-29.131747907726332,99.99,22.559479,99.99,6,0.686279
247.2277607232488,-29.1292506868817,22.359385,21.495764,20.93115,14,0.869594
247.22971176981636,-29.130731632131944,19.69549,18.947311,18.546875,13,0.974835
247.23237802388994,-29.132354586728695,99.99,22.0054,21.3125,3,0.364176
247.2325414014096,-29.132266734264253,22.71875,21.502203,99.99,9,0.143921
247.23277571325633,-29.132197982544092,23.203125,22.188807,21.890625,4,0.718079
247.22242862328818,-29.12765752017173,99.99,99.99,22.59568,2,0.861328
247.22399420321076,-29.12768383471583,19.430017,18.312572,17.71875,13,0.984075
247.2214694888949,-29.126282453355042,99.99,99.99,23.035547,2,0.471924
247.22578133922678,-29.128303595558776,99.99,22.6875,21.8125,3,0.018011
247.22578292266198,-29.128206819475672,99.99,22.75,99.99,1,0.563477
247.2253996889149,-29.127099106687652,21.921587,20.900778,20.361452,13,0.778067
247.22278190623388,-29.12471007299068,99.99,22.492186,21.819933,10,0.743262
247.22386121120917,-29.125351786481346,23.03501,22.20284,21.748005,12,0.757812
247.22414503136574,-29.12474628288531,99.99,99.99,23,1,0.534668
247.22723440356907,-29.125654568456593,99.99,23.140625,22.578125,3,0.695638
247.22664702482254,-29.125164243989765,99.99,99.99,21.827772,3,0.131246
247.22667778226074,-29.12501457735721,99.99,22.65625,99.99,1,0.505859
247.2303641005779,-29.128948278288867,99.99,99.99,21.78125,1,0.00811
247.23265749800163,-29.129003352228576,15.90447,99.99,99.99,2,0.997803
247.22953663423837,-29.12626328950484,21.476467,19.88673,19.09375,13,0.979417
247.23426388618887,-29.13495392928177,99.99,22.9375,21.6875,4,0.773438
247.23495187032307,-29.134967182504035,99.99,23.265625,22.5625,4,0.714844
247.23719955193056,-29.134600655985793,99.99,22.795591,22.1875,9,0.673882
247.23609781098938,-29.13106343186698,21.453268,20.864813,20.3125,7,0.886475
247.23668988363576,-29.13276389374745,22.809752,21.696646,21.203125,14,0.760908
247.23701004142478,-29.13205087652228,99.99,20.921875,99.99,1,0.976562
247.2363167110574,-29.131010076832677,99.99,20.140676,99.99,6,0.032778
247.2365385002551,-29.130976322814142,21.832895,20.817833,20.15625,7,0.9601
247.24128315880066,-29.13612428923476,99.99,21.28125,99.99,1,0.977051
247.2419673942767,-29.135661965148543,18.65625,17.676897,17.15625,12,0.983846
247.24034455598675,-29.13419165753653,23.090984,22.45839,21.84375,11,0.712846
247.24164100737687,-29.134130868320973,21.912605,20.811789,20.3125,13,0.956919
247.23967600340947,-29.131808273115887,22.266996,21.261885,20.390625,12,0.77537
247.2420610998974,-29.132202067463663,99.99,99.99,22.734375,2,0.593018
247.24491093334254,-29.133690790639456,99.99,99.99,99.99,1,0.499756
247.2339274173308,-29.12792276733233,99.99,23.09375,99.99,1,0.687012
247.23597176861918,-29.128859146590436,99.99,99.99,21.875,1,0.951172
247.2345692418698,-29.12699689800463,23.389103,22.520271,21.875,10,0.567236
247.23423197926604,-29.126007591590245,99.99,23.140625,21.671875,3,0.785156
247.23834998727853,-29.128402118791755,99.99,23.09375,22.5,3,0.731934
247.24028249353174,-29.129884161710933,21.146881,20.313307,19.859375,13,0.97814
247.24453271670856,-29.132011372796608,19.788805,18.659557,18.03125,13,0.982873
247.23931673317557,-29.12788380823403,23.06865,21.773788,21.015625,13,0.671462
247.23954741250222,-29.12701517480877,99.99,99.99,99.99,1,0.486572
247.22313640103425,-29.122859997073483,22.939718,22.036077,21.372993,12,0.82137
247.22306520390433,-29.121947890786803,22.199505,21.11062,20.610722,13,0.951623
247.2240274659085,-29.121946440260743,99.99,22.931303,22.436312,9,0.678765
247.22457120066144,-29.12279232281559,99.99,23.40625,22.375063,5,0.745117
247.22640419944057,-29.123761799886456,99.99,22.629133,22.00111,7,0.768345
247.2271389059189,-29.123372984547828,99.99,23.640625,22.720348,4,0.571899
247.22399855525498,-29.120733136918204,23.158703,22.119646,21.381817,14,0.810878
247.2239173379616,-29.119131308871847,99.99,99.99,22.703125,1,0.784668
247.22487697040282,-29.11958728571691,22.048283,21.105783,20.627077,14,0.877354
247.22843631177844,-29.12328047360261,20.539293,19.545155,19,12,0.982707
247.23304703628438,-29.124474324691736,99.99,23.609375,99.99,1,0.560547
247.22860048739858,-29.120811014874786,23.32567,21.905117,21.359375,12,0.790344
247.2273476136643,-29.119952292397002,21.759165,20.828987,20.3125,14,0.970529
247.2305497252725,-29.120584870033426,99.99,99.99,22.640625,1,0.640137
247.2315864593358,-29.120603870198554,22.539343,20.71411,19.359375,13,0.966985
247.23291868896365,-29.1203395495449,20.640524,19.817919,19.390625,13,0.981708
247.22231376961494,-29.117420960413817,99.99,22.78125,22.324337,5,0.553223
247.2238509252878,-29.118437178360892,21.861742,20.514645,19.783941,13,0.904616
247.2234574427286,-29.117533828582328,21.612068,20.19884,19.555847,13,0.682204
247.2244893495897,-29.118723314240718,21.71554,20.902304,20.359375,13,0.932016
247.22568439706214,-29.11858946814535,22.3673,21.494736,21.024632,13,0.866511
247.22592989897086,-29.117533752648,21.445784,19.770166,18.83529,13,0.947942
247.22586741164582,-29.11682739399535,22.437487,22.118868,21.250202,13,0.852652
247.2214765227891,-29.114765478733798,23.234375,23.109375,22.40625,3,0.816569
247.22410503915552,-29.115823307490064,22.644215,21.601524,21.0801,12,0.077605
247.2232353701872,-29.115406290452917,99.99,22.78125,22.179659,5,0.816406
247.22212163380988,-29.113628648158837,18.860138,17.642057,17.13313,14,0.983608
247.2259000621312,-29.11589135870514,20.383003,19.504549,18.998365,13,0.980131
247.2244335648204,-29.114247792775597,22.567019,21.509844,20.93654,14,0.903111
247.23177837607835,-29.118910588659336,22.410027,21.654291,21.359375,13,0.914814
247.23078359669958,-29.118209266492943,20.764696,19.961065,19.53125,13,0.980056
247.23012343794485,-29.11683114315004,99.99,99.99,22.640625,1,0.70459
247.22928610894013,-29.11478916326707,18.469917,17.376806,16.84375,12,0.984172
247.23101874142662,-29.116488712875533,99.99,22.660648,22.25,7,0.74721
247.23083476757992,-29.11526555451259,22.640675,21.375715,20.640625,12,0.722707
247.23500295115227,-29.12458058149273,22.324919,21.182745,20.34375,13,0.399517
247.23564715057518,-29.122386911556564,99.99,22.931026,22.1875,8,0.698975
247.2344938981721,-29.120941998370412,99.99,22.53125,21.78125,4,0.186762
247.2351807094893,-29.121567129294466,99.99,23.53125,21.984375,3,0.588175
247.23567803374354,-29.12106742433923,99.99,22.625,22.34375,2,0.917725
247.23693944725053,-29.12317407418903,23.921875,22.413935,21.390625,10,0.67666
247.23902920077694,-29.12154515373525,19.09375,18.228498,17.78125,13,0.98415
247.239895757107,-29.124561690836714,22.515654,21.149702,20.53125,11,0.899192
247.24060014642993,-29.12442636805446,99.99,23.359375,21.734375,3,0.776855
247.24512321979662,-29.125006237538436,18.09375,17.188278,16.71875,12,0.985067
247.24112067693835,-29.122226576830812,20.241882,19.36381,18.90625,11,0.939986
247.2356768866642,-29.12055059486058,21.455206,20.276726,19.765625,14,0.872768
247.23612535397285,-29.119912849431937,99.99,99.99,21.765625,1,0.802246
247.23809505294116,-29.119243245548727,99.99,23.5,22.703125,3,0.576009
247.23410244125768,-29.11700327181967,99.99,18.78125,99.99,1,0.581055
247.23404993942103,-29.116864539106277,19.757984,18.61619,17.9375,11,0.091236
247.23615327283272,-29.117397370071256,23.399895,22.32107,21.5625,12,0.713033
247.2338581898257,-29.11639801021763,99.99,20.609375,99.99,1,0.978516
247.23550394378356,-29.116143335667083,99.99,21.360666,20.484375,8,0.073997
247.23562872843755,-29.116070155400646,99.99,21.828125,99.99,1,0.494873
247.23757167964783,-29.118592700903577,99.99,23.359375,99.99,3,0.525065
247.2377827969509,-29.11725230982665,99.99,23.859375,99.99,2,0.509155
247.2398033432493,-29.12119027686116,19.889698,19.092669,18.640625,12,0.982788
247.24071596918915,-29.120941575451948,99.99,22.28125,20.546875,3,0.913086
247.24131705069058,-29.119948952020934,20.453125,19.517101,19,13,0.982459
247.2439148788327,-29.119831329543075,21.5625,20.752718,20.28125,13,0.971529
247.24024294790314,-29.116728008517214,22.576618,21.908928,21.59375,11,0.782382
247.24111710485082,-29.116806546463042,21.872837,21.237179,20.953125,12,0.847026
247.24548551635252,-29.135301942158648,99.99,23.045494,22.394936,6,0.742228
247.2473795590087,-29.135779485779096,99.99,22.003012,21.015625,7,0.204457
247.24839684068175,-29.13616457630606,99.99,21.406097,20.328125,10,0.448511
247.24737550547957,-29.13288250865296,21.590584,19.979895,19.217607,14,0.97876
247.2484747920489,-29.134509880087965,19.257587,18.18879,17.624691,13,0.983849
247.25328709986493,-29.13768449749922,21.796875,20.720901,20.185514,13,0.794283
247.25326163992452,-29.137192626677727,99.99,22.65625,22.109375,2,0.936768
247.25557300683457,-29.138611908608556,17.173357,16.425644,16.03125,13,0.988206
247.25510522068933,-29.137876341542565,99.99,99.99,20.484375,1,0.973145
247.25604036854523,-29.136795660396338,22.605381,21.105885,20.451916,15,0.910352
247.2538768220943,-29.13584933995156,21.554585,20.774632,20.319853,14,0.974086
247.25617766012016,-29.136118782818283,99.99,23.0625,22.165136,5,0.802637
247.24566993879208,-29.13150892055676,99.99,99.99,22.378149,4,0.651733
247.24852576182428,-29.132347591540345,99.99,23.421875,22.785124,3,0.667643
247.25088849982768,-29.132424817951296,99.99,21.98136,21.042841,11,0.34916
247.25020942330409,-29.131298779304824,22.222183,20.586832,19.305317,14,0.448033
247.24800852842696,-29.130085516587943,99.99,23.3125,21.500574,4,0.344406
247.2482365838024,-29.129964531132238,99.99,99.99,99.99,1,0.092896
247.24842979337632,-29.12983930621168,99.99,22.828125,21.956701,4,0.769348
247.24944102995482,-29.13041889703105,20.554903,19.573977,19.03743,14,0.981236
247.25383370438803,-29.132945659710046,99.99,99.99,23.046875,3,0.51473
247.25150139258616,-29.131561494550755,20.320522,19.334402,18.771088,14,0.982492
247.2551619016849,-29.13258267552658,21.155157,20.319834,19.811546,15,0.977897
247.251909891463,-29.128597461621606,21.969124,21.963676,20.577812,11,0.904741
247.25610247703872,-29.130137422839326,21.685392,20.842543,20.311024,15,0.958268
247.25886350095408,-29.137848270567282,99.99,22.993387,22.504147,6,0.660034
247.26002683468985,-29.13741901518525,20.5625,99.99,99.99,1,0.893555
247.25915375903136,-29.136241572313413,23.84375,22.628658,21.940536,10,0.700635
247.2594913357272,-29.135355521518612,23.603287,21.750206,20.749292,15,0.772087
247.2612333519834,-29.13596776758984,21.807209,20.909817,20.410505,15,0.966309
247.26390958480695,-29.139337224118428,99.99,99.99,20.5625,1,0.849121
247.26525101252432,-29.140764640832916,99.99,99.99,22.8125,1,0.541016
247.2659121377881,-29.139861213238753,99.99,99.99,99.99,1,0.525879
247.2641963630032,-29.13824991347174,99.99,99.99,20.734375,1,0.964355
247.26528751147703,-29.139282253117077,99.99,22.644472,21.076477,9,0.77691
247.26668346024556,-29.140386280972415,19.82825,19.136105,18.694782,13,0.984525
247.26857566045632,-29.139405103589766,20.367144,19.559807,19.078125,13,0.982384
247.2654863482004,-29.136335104957656,99.99,21.96368,20.872356,12,0.798238
247.26661126618174,-29.137705221405483,22.062033,21.03806,20.444473,14,0.960275
247.25781611311874,-29.13310586163306,20.99891,20.16391,19.676867,15,0.939844
247.2610024292294,-29.134909660304263,99.99,23.421875,21.914675,5,0.742432
247.26059885046453,-29.132889155498535,23.605915,21.858574,20.938896,15,0.786882
247.26235399633396,-29.13398772224915,23.255316,22.24912,21.712227,12,0.782125
247.26179504271107,-29.133007532080313,20.60251,19.251146,18.601028,14,0.982806
247.2583480946313,-29.132136731454743,20.942955,20.07174,19.592382,15,0.980762
247.2607631898275,-29.131799373741067,99.99,99.99,23.15625,1,0.566895
247.26487530761548,-29.135034794205822,20.530739,19.788324,19.318663,14,0.982038
247.2673476695459,-29.136143833944153,20.983492,19.955584,19.375,14,0.981376
247.26835640901876,-29.134959529034923,99.99,22.711222,21.429283,10,0.70437
247.26530571358938,-29.132771252082946,22.788929,21.641535,20.867634,15,0.844922
247.26530054375286,-29.131421851084976,20.052933,19.457253,19.061213,15,0.982813
247.26886483083405,-29.133904226776206,22.9375,22.273268,22.015625,12,0.663147
247.26683371917375,-29.132406844782835,99.99,23.53125,22.300642,4,0.66571
247.2474672126767,-29.12648960809634,22.170944,20.886585,20.356016,14,0.061317
247.25040211305344,-29.127728236958056,99.99,99.99,22.483969,2,0.710938
247.24921217611305,-29.12603167259406,22.638739,21.232075,20.210379,9,0.755968
247.2505523012835,-29.126760986017405,22.674408,21.721922,21.185411,14,0.894183
247.24808852613924,-29.124977474180263,16.277384,15.21102,99.99,7,0.993373
247.25006779168532,-29.124981318158536,99.99,22.162058,21.712227,6,0.650187
247.2495127722395,-29.123907015405372,20.33446,19.564415,19.212336,13,0.928786
247.25148714852344,-29.128135770801364,99.99,19.27365,99.99,3,0.921875
247.25140487093088,-29.12805728350807,20.5,19.391893,18.890625,11,0.975497
247.2539982702202,-29.128328134308337,99.99,99.99,22.90625,1,0.550781
247.25300839755087,-29.126914605028382,23.20849,22.028858,21.371016,14,0.770159
247.2545988666599,-29.127792882638122,99.99,99.99,22.539675,2,0.586914
247.2537455606631,-29.125675995259755,22.146168,21.290197,20.65625,14,0.884312
247.24713028442739,-29.121376053194634,21.789757,21.023008,20.512094,14,0.953195
247.24962025351195,-29.12269103741696,99.99,99.99,22.734375,1,0.862793
247.25025051197665,-29.123072523631595,20.945278,20.15914,19.899204,13,0.942308
247.2491384837053,-29.121321719371903,19.242466,18.309965,17.835619,14,0.983712
247.25027612152766,-29.1211938277757,99.99,99.99,22.069708,3,0.782227
247.24605894108294,-29.11898052446837,22.475416,20.700823,19.16155,13,0.957595
247.2477502808454,-29.11928718094878,22.131098,21.032743,20.5625,14,0.787214
247.24785852995464,-29.11840483252698,19.71875,18.865835,18.420855,14,0.983259
247.24954155285297,-29.12042659382757,99.99,22.75,22.207178,5,0.779785
247.2499665331564,-29.118628457365368,22.257923,20.690521,19.79324,14,0.96596
247.25050954826867,-29.11902988059235,99.99,23.46875,22.390625,2,0.65918
247.2516247554171,-29.123122475668183,22.18818,20.53173,19.53125,13,0.973971
247.25352813608671,-29.123657797743306,99.99,22.932127,22.375965,5,0.676367
247.25143903607972,-29.12182624141902,99.99,23.578125,21.694948,5,0.737061
247.2554951464268,-29.122883666371113,20.781319,20.093437,19.6875,15,0.981087
247.25426619649707,-29.120022785193516,22.922462,22.30967,21.234104,12,0.606913
247.259514989902,-29.12935525154974,21.491354,20.773626,20.27689,15,0.957617
247.25813340828813,-29.128093468323538,99.99,23.34375,22.227121,5,0.659521
247.2611638071122,-29.129416950020534,99.99,23.03604,22.101053,8,0.669891
247.26302950822233,-29.12994428610958,22.719559,21.490604,20.795153,15,0.859522
247.25855573064928,-29.126269993596683,23.172213,21.4452,20.496098,14,0.808576
247.25949117587817,-29.126238038969262,23.875,21.98243,19.94313,13,0.777212
247.25798086808922,-29.12539856435482,20.31018,19.493076,19.069727,15,0.982943
247.25713370747258,-29.124591642205488,21.701754,20.69361,20.162554,14,0.973493
247.25911929809786,-29.125032860351705,22.995623,21.128239,20.392796,14,0.896345
247.26008183092299,-29.125345252180534,21.129728,20.433455,19.967442,14,0.975795
247.2644784227905,-29.13038161419326,99.99,99.99,21.741953,3,0.808594
247.26490227320323,-29.129822508004665,22.275661,21.2082,20.600994,15,0.876514
247.26566926535435,-29.128235100081973,20.156124,19.274916,18.795502,14,0.983085
247.26502626546645,-29.127336995837847,22.735174,21.031578,19.586525,15,0.803223
247.2682333942816,-29.128411807225092,99.99,99.99,22.122541,2,0.612427
247.2687318921537,-29.128951143778856,22.116417,21.280973,20.671875,13,0.911095
247.26710746121168,-29.12646521382015,99.99,99.99,22.752663,2,0.621582
247.26820127654773,-29.12749224316401,99.99,99.99,22.019636,2,0.810059
247.25984177439648,-29.123833081251995,23.114826,22.02097,21.30005,14,0.789568
247.25951887707714,-29.123021702757157,99.99,99.99,99.99,1,0.526855
247.2607227517253,-29.123203060767782,99.99,22.887466,21.95921,9,0.699327
247.2581763253664,-29.121698448817614,99.99,21.826843,20.897217,10,0.715967
247.25892549716136,-29.121977560543485,99.99,22.875,21.535963,5,0.465649
247.25923952628952,-29.120733694225663,19.291368,18.248306,17.883024,14,0.973982
247.25995092450026,-29.12061326678392,99.99,21.09375,20.711517,3,0.971354
247.26148950108177,-29.12106767721578,20.207394,19.30524,18.844849,14,0.953369
247.26332301446163,-29.12468991939416,17.195799,16.204264,15.695312,10,0.988428
247.26641504880686,-29.124765167788336,99.99,21.806393,20.122713,11,0.38777
247.2630561529429,-29.122796792829963,99.99,99.99,22.90625,1,0.625977
247.26512402486307,-29.122844922913963,99.99,99.99,22.983122,2,0.545654
247.26339037214757,-29.121372935176417,19.988882,18.888426,18.367603,15,0.983659
247.26727924086651,-29.123484820366826,22.703125,21.8128,21.296875,13,0.813833
247.22342374023447,-29.112990114391657,99.99,21.96442,20.5,9,0.691623
247.222641596252,-29.11174682040928,99.99,22.765625,22.3125,4,0.926514
247.22179757929592,-29.111455659417118,99.99,23.03125,21.309385,5,0.91748
247.22414623165255,-29.111798667396105,21.398525,19.872974,19.219635,14,0.962542
247.22621014198697,-29.11321497395492,99.99,23.515625,22.582796,5,0.597168
247.22243610412104,-29.110506260420628,21.04702,20.208828,19.734375,14,0.842128
247.22260789084004,-29.109790597986233,21.619778,20.620722,20.007605,14,0.593201
247.22449100305298,-29.111349124047184,21.40528,20.000683,19.391155,14,0.979911
247.22631120279192,-29.111099385011215,20.625158,19.623219,19.078125,14,0.980992
247.22971835477603,-29.11393270591952,20.117405,19.227608,18.65625,13,0.977314
247.23149564624055,-29.11459744302787,99.99,99.99,22.78125,1,0.680664
247.23266604898095,-29.11377578868388,99.99,99.99,22.71875,3,0.508952
247.2300642571793,-29.112283094091918,21.18768,20.303993,19.796875,13,0.977051
247.22920177322072,-29.110623649543683,22.13173,21.305813,20.71875,13,0.947791
247.23048404077053,-29.111226805680207,22.140625,21.219435,20.828125,13,0.942533
247.2332566602826,-29.111798308838875,21.845472,21.041834,20.59375,13,0.963492
247.2320327014653,-29.110877849758168,20.922441,19.810917,19.125,12,0.961711
247.22248026710614,-29.108028054951568,99.99,22.976965,21.271254,9,0.683404
247.22620786860952,-29.10732006347507,20.248981,19.451052,18.983261,14,0.982038
247.22326331188432,-29.105140418460024,18.108135,17.239475,16.921875,14,0.98591
247.22408468538356,-29.10515729244623,21.422316,19.921875,19.399878,7,0.984724
247.2254179471737,-29.104221664756817,18.671875,17.397478,16.835484,14,0.985107
247.22723822661405,-29.105450070041723,20.671238,19.861319,19.404964,14,0.978969
247.22888458155663,-29.108171745342247,22.363447,21.323713,20.65625,13,0.925143
247.23302610960505,-29.109277088528835,23.5625,22.796421,22.359375,9,0.706326
247.23224664115205,-29.108958359752233,20.546875,99.99,99.99,1,0.935547
247.23272949159184,-29.108654282206626,99.99,99.99,22.875,1,0.583984
247.22737791447807,-29.1066779817677,21.813261,20.378067,19.692154,14,0.970459
247.23013315212376,-29.10636239103714,19.188015,18.28125,17.8125,13,0.983586
247.23185261164727,-29.10717434501127,21.109375,20.28801,19.8125,13,0.781682
247.23469702123933,-29.115249034619346,99.99,23.078125,22.40625,4,0.625305
247.23622992771828,-29.114233822371833,99.99,22.998358,21.71875,8,0.706055
247.2385196890317,-29.115654664585556,99.99,99.99,22.015625,1,0.791016
247.23480821026106,-29.112279199347956,99.99,22.986069,22.21875,6,0.735677
247.23795244679263,-29.11317038624692,99.99,23.546875,99.99,3,0.548096
247.23690003467829,-29.1118420084505,20.148138,19.187908,18.71875,13,0.982985
247.23933559046608,-29.115325526330846,99.99,22.503485,21.015625,9,0.694227
247.2413835306324,-29.116359904358085,99.99,22.578125,22.515625,2,0.832275
247.24198939161064,-29.115119658191457,23.338276,22.004553,21.3125,12,0.788249
247.24077337454432,-29.11481889616892,22.211649,20.756674,19.96875,13,0.97183
247.24429228643615,-29.116311165814412,99.99,22.718756,21.1875,8,0.724792
247.2421601371324,-29.11236463960576,23.232597,22.208923,21.546875,12,0.698385
247.24228367102145,-29.113874916086885,99.99,22.681683,21.96875,9,0.639052
247.23364931293472,-29.11042278321547,99.99,99.99,23.015625,1,0.57666
247.2336646104051,-29.10948552366144,20.84375,99.99,99.99,1,0.922852
247.23557305310658,-29.110639466678954,99.99,23.40625,22.9375,3,0.522868
