ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
247.34371310133255,-29.05336459153728,58640.2439069543,21.694063,0.048412,g,1.322303,0.97336,c4d_190606_055113_ooi_g_v1
247.34429763911328,-29.0520646826704,58640.2439069543,20.434353,0.019979,g,0.974138,0.98261,c4d_190606_055113_ooi_g_v1
247.3432211723184,-29.055269415346594,58640.2439069543,21.785608,0.069334,g,1.578639,0.97395,c4d_190606_055113_ooi_g_v1
247.34423571094248,-29.05636710468772,58640.2439069543,17.298925,0.006967,g,0.956163,0.994164,c4d_190606_055113_ooi_g_v1
247.34600499694787,-29.056002049027683,58640.2439069543,23.252148,0.184588,g,1.684249,0.523196,c4d_190606_055113_ooi_g_v1
247.34672066959857,-29.05141539725461,58640.2439069543,23.52233,0.140054,g,0.777073,0.49118,c4d_190606_055113_ooi_g_v1
247.33839780598927,-29.058121230914864,58643.234381739516,18.403934,0.007653,g,1.132301,0.983732,c4d_190609_053730_ooi_g_v1
247.347376076669,-29.059319539461846,58643.234381739516,19.154133,0.009866,g,1.115952,0.983476,c4d_190609_053730_ooi_g_v1
247.3467176727519,-29.05142309833719,58643.234381739516,23.50631,0.124952,g,1.125996,0.58171,c4d_190609_053730_ooi_g_v1
247.34603040614365,-29.05598643933648,58643.234381739516,23.49615,0.161601,g,1.045127,0.518761,c4d_190609_053730_ooi_g_v1
247.34423311928677,-29.056363882891347,58643.234381739516,17.279783,0.006876,g,1.09952,0.986703,c4d_190609_053730_ooi_g_v1
247.3432330480763,-29.05526021025603,58643.234381739516,21.740774,0.05762,g,1.62471,0.968645,c4d_190609_053730_ooi_g_v1
247.34430473542835,-29.052060863926616,58643.234381739516,20.413086,0.019225,g,1.044962,0.982753,c4d_190609_053730_ooi_g_v1
247.3435499517926,-29.053445719584527,58643.234381739516,21.294489,0.040518,g,2.913401,0.043909,c4d_190609_053730_ooi_g_v1
247.34181834143357,-29.059778767224664,58643.234381739516,19.4446,0.011193,g,1.086799,0.983377,c4d_190609_053730_ooi_g_v1
247.34156650512787,-29.058757834095513,58643.234381739516,22.362282,0.097814,g,1.677621,0.78644,c4d_190609_053730_ooi_g_v1
247.3413578063543,-29.050953590090025,58643.234381739516,21.650537,0.066991,g,2.0938,0.031599,c4d_190609_053730_ooi_g_v1
247.3407922903822,-29.057392024479373,58643.234381739516,22.62885,0.138979,g,1.253527,0.678101,c4d_190609_053730_ooi_g_v1
247.34004111942357,-29.05274764363946,58643.234381739516,22.40851,0.075226,g,1.458163,0.920575,c4d_190609_053730_ooi_g_v1
247.33731533182623,-29.052389079189258,58643.234381739516,20.50536,0.020404,g,1.111798,0.982572,c4d_190609_053730_ooi_g_v1
247.33748516464047,-29.054077233502966,58643.234381739516,22.953716,0.106167,g,1.533525,0.825795,c4d_190609_053730_ooi_g_v1
247.33703014218815,-29.053332886844903,58643.234381739516,22.303476,0.082151,g,1.580943,0.837955,c4d_190609_053730_ooi_g_v1
247.33607087162252,-29.058571894655547,58643.234381739516,22.978113,0.16663,g,1.197522,0.819941,c4d_190609_053730_ooi_g_v1
