sdss_id,snr,uniqueness,worst_region,nearest,gaia,cls,G,plx,e_plx,g_mag,bp_mag,rp_mag,bprp,MG
92946788,14.7,5.19,8250,72175135,4823390797603684608,DA_MS/DA,19.24762,1.534644,0.2017626,19.24762,19.13178,19.4999,-0.3681200000000011,10.1776582288155
62413060,29.5,3.75,8250,57009738,1638282976905808128,DZA/DA_MS,19.15692,5.265646,0.189651,19.15692,19.30391,18.92222,0.381689999999999,12.764178294535473
112456187,10.3,3.15,8250,56483329,6704933747129306112,DB:,18.93384,3.262708,0.2830984,18.93384,18.97016,18.97489,-0.0047299999999985,11.501731039084593
99111375,23.2,2.96,8250,109706676,5549962374889484800,DBZ/DB,18.53166,10.81785,0.1072204,18.53166,18.95,18.05072,0.899280000000001,13.702364776164387
74539159,36.2,2.64,4990,94252051,3093722358432322176,DA:,17.22373,20.84132,0.09650948,17.22373,17.47073,16.86055,0.6101799999999997,13.818356109260645
97616113,16.2,2.59,8250,55894654,5403256428180815744,DA/DC,18.45277,7.914539,0.1638048,18.45277,18.55061,18.43623,0.1143800000000005,12.9448981174152
90509134,118.1,2.44,8250,85578225,4584823991592186880,DA_MS/DZ,17.71266,19.34484,0.2001609,17.71266,16.17865,15.29167,0.8869800000000012,14.14548571024381
80032943,22.7,2.27,4990,70170155,3849230779658154368,DA/DC,19.27662,7.387318,0.3493716,19.27662,19.58945,19.00248,0.5869700000000009,13.619053971937683
94305119,44.1,2.24,6400,93778753,5060502958330979840,DC,17.29496,7.376212,0.07307088,17.29496,17.24274,17.41803,-0.1752900000000004,11.634126951498914
70431412,36.3,2.18,5820,93810088,2560177954437454080,DA,16.51014,7.834764,0.06963557,16.51014,16.45332,16.65262,-0.1992999999999973,10.9802695955729
71058979,36.3,2.11,6400,109952508,2685882503206578048,DA:,18.61049,7.166224,0.2257592,18.61049,18.72772,18.43564,0.2920800000000021,12.886941895541415
97031934,8.9,2.08,6400,71427557,5350370988362339200,DZ:,19.29793,1.540396,0.2747706,19.29793,19.65691,19.69938,-0.0424700000000015,10.236091911022674
65602172,38.8,1.95,8250,87945881,1996789295883315968,DA_MS:,19.25801,3.697933,0.4097808,19.25801,16.66081,15.73197,0.928840000000001,12.09780519123599
103936870,33.0,1.92,4990,61028086,5891893418645564288,DA/DA_MS,16.42078,6.830435,0.07548309,16.42078,16.37975,16.39919,-0.0194399999999994,10.593021814223054
55882581,28.9,1.89,8250,89777744,596710874564046080,DA:,18.12436,6.677934,0.1561948,18.12436,17.68174,17.02091,0.6608300000000007,12.24757061239271
75542449,71.3,1.88,3880,99314127,3169390443714868352,DA,17.27317,1.095411,0.1070612,17.27317,17.0892,17.65497,-0.565769999999997,7.471055488766801
92892468,14.8,1.88,8250,72175135,4815279013130197376,DA,18.6275,0.886896,0.1413953,18.6275,18.49003,18.91974,-0.42971,8.366863480927522
93035489,26.4,1.84,8250,110203128,4837733308311911296,DA,18.03125,4.861683,0.09076395,18.03125,18.01726,18.10597,-0.0887099999999989,11.465183188991736
62071383,34.3,1.79,6400,59563346,1576695447983656192,DA:,19.09411,5.501293,0.1868999,19.09411,19.16947,19.09582,0.0736500000000006,12.79643388089726
94741367,12.7,1.79,8250,110053809,5145318765604748544,DA:,19.12938,4.002767,0.2670382,19.12938,19.22407,19.11613,0.1079400000000028,12.141181553374183
70284101,95.9,1.79,6400,57774794,2533306985471073920,DC,16.68631,9.983025,0.0787623,16.68631,16.50901,17.00898,-0.4999700000000011,11.682620793484189
55817105,39.6,1.78,8250,56306750,585488567401589248,DA,17.95366,19.62979,0.1350133,17.95366,18.30818,17.46685,0.8413299999999992,14.418238267656411
55606833,55.1,1.78,6400,79695412,545633955251654016,DC,17.85146,11.33938,0.09477296,17.85146,17.909,17.62285,0.2861499999999992,13.124406547061405
92551890,137.5,1.75,4780,89660256,4767225652008399104,DA,15.44061,13.10503,0.028007,15.44061,15.3421,15.64891,-0.3068100000000004,11.02780009734768
78862842,56.4,1.75,4990,89267376,3634639713740692992,DA,17.52322,4.558852,0.1005495,17.52322,17.46525,17.68012,-0.2148699999999976,10.81749746679327
102600838,37.4,1.75,6400,88410429,5836110898905253760,DA:,17.44143,13.11994,0.1453728,17.44143,16.80767,16.24847,0.5592000000000006,13.031089244661434
72175135,10.7,1.73,8250,97617213,2884014296669747968,DA,19.61239,1.742366,0.2722149,19.61239,19.41816,19.61133,-0.1931699999999985,10.818086939020008
94042775,29.5,1.72,4780,92897327,5011403746899517568,DA,18.11473,7.689461,0.125785,18.11473,18.18437,18.04742,0.1369500000000023,12.544209492941
112581220,30.8,1.72,6400,63272750,6710537000116221568,DA:,19.62214,8.532345,0.5259568,19.62214,18.71505,18.49455,0.2205000000000012,14.277482037782317
95550739,28.3,1.71,3880,64021867,5247577199581157888,DA_MS:,18.83057,5.103211,0.2465381,18.83057,16.87586,16.01632,0.8595399999999991,12.369787626338052
80357284,134.4,1.69,6400,117142791,3914160793864337280,DC,17.92021,12.18145,0.134502,17.92021,17.96163,17.8433,0.1183300000000002,13.348704934718269
96820706,8.1,1.66,6400,75031960,5337420871676683520,DZ/DA_MS,19.43661,2.201699,0.2532274,19.43661,19.73495,19.75879,-0.0238399999999998,11.150399725825435
70148947,50.6,1.66,4990,59563346,2506320640798428928,DQ/DC,19.2437,5.270346,0.3565717,19.2437,19.24476,19.24863,-0.0038699999999991,12.852895638641602
72166485,49.8,1.64,4780,57579775,2883030508640778752,DAH,17.58157,7.156583,0.07647339,17.58157,17.56188,17.65859,-0.0967100000000016,11.855098562334174
75914358,24.6,1.62,4990,58668732,3226269756470965120,DBAZ/DZA,17.8108,7.10598,0.1073228,17.8108,17.8386,17.8146,0.0240000000000009,12.068919904099038
97617213,12.6,1.6,8250,72175135,5403430773790021632,DA,19.28574,3.575791,0.2639164,19.28574,19.34933,19.21418,0.1351499999999994,12.05260063479266
78873664,17.7,1.59,4990,63325634,3636395706824772480,DA,18.78499,6.533803,0.2047994,18.78499,18.8852,18.73197,0.1532300000000006,12.860820179850204
112110658,9.8,1.57,6400,54404336,6670827416123874688,DA,16.45826,32.7339,0.06017841,16.45826,16.76115,15.98903,0.772120000000001,14.033248756692275
72177951,34.7,1.57,8250,116722120,2884350506708797568,DA_MS/DZ,19.57391,4.614467,0.3809651,19.57391,17.6246,17.03029,0.5943100000000001,12.894517722555076
72202711,55.6,1.57,4990,59736669,2887078360699012864,DZ,17.29643,11.9545,0.06174921,17.29643,17.38398,17.1853,0.1986799999999995,12.684087081772976
64656861,9.1,1.57,6400,55233755,1909061286028405248,DB:,19.35048,3.604498,0.2501628,19.35048,19.36612,19.40623,-0.040110000000002,12.134703944430097
76155516,40.9,1.57,6400,54603061,3264649412428917376,DAH/DA,17.31911,8.90476,0.1060266,17.31911,17.25936,17.45135,-0.1919900000000005,12.067221094526769
65378167,25.2,1.57,4780,90160343,1980205739970324224,DA,17.05666,12.63676,0.05734415,17.05666,17.02724,16.87973,0.1475100000000004,12.56483868678312
56367604,73.2,1.57,3880,79594122,671450448046315520,DBZ:,17.69756,5.825566,0.1441043,17.69756,17.65105,17.83097,-0.1799199999999992,11.52425063452903
68022974,18.8,1.56,6400,64458524,2163348677390255488,DA/DC,18.17882,5.194281,0.1133448,18.17882,18.17868,18.19197,-0.0132900000000013,11.75644720186918
70078909,159.6,1.56,4780,87768213,2492691408193400576,DA,16.9306,6.919528,0.08949104,16.9306,16.86191,17.11557,-0.25366,11.130982355241402
89728490,63.9,1.55,8250,89742308,4506869128279648512,DC,15.68013,24.15385,0.04890738,15.68013,15.52958,15.9483,-0.4187200000000004,12.595061824607724
56447159,13.0,1.54,4780,60363602,681078699571244544,DC:,19.8604,2.940604,0.3941633,19.8604,19.80062,19.95153,-0.1509100000000032,12.202582718260777
78927718,14.0,1.53,8250,70326544,3645225227576732544,DA,19.66252,3.113415,0.4378865,19.66252,19.66126,19.49648,0.1647800000000003,12.1287050672698
109626544,16.6,1.53,4990,109529248,6337925561868040832,DZ:,19.70036,5.397549,0.4201004,19.70036,19.94537,19.61763,0.3277400000000021,13.361342968169849
67583806,23.4,1.53,8250,79171651,2118041617123375616,DA_MS:,19.99983,6.021831,0.4938619,19.99983,19.71636,18.65374,1.0626200000000026,13.898472815334596
89988661,43.4,1.52,6400,79418518,4528305383078127488,DA_MS:,17.85583,3.798055,0.1056962,17.85583,16.38601,16.20628,0.1797299999999992,10.753636247533636
94046145,41.3,1.51,4990,101582516,5012047927570807552,DA,15.34584,9.847216,0.036738,15.34584,15.28376,15.48475,-0.2009900000000009,10.312407321657512
60245681,25.1,1.5,4990,98329697,1287258636998635008,DC:,19.12273,6.181205,0.2087508,19.12273,19.11688,19.16832,-0.051440000000003,13.07809573615394
71011919,70.0,1.5,6400,76313645,2678298278156118144,DA,16.75443,3.141277,0.1035877,16.75443,16.64251,16.98488,-0.3423699999999989,9.239961172389345
86736964,51.5,1.49,6400,63641953,4248940163021509504,DA,15.40599,6.396286,0.04619491,15.40599,15.26516,15.68181,-0.4166500000000006,9.435629371559926
116722120,37.7,1.49,6400,100041029,318621981351376768,DA_MS:,18.93852,4.77906,0.2945019,18.93852,17.7033,16.63846,1.0648400000000002,12.335232415112172
114554634,27.3,1.48,4990,94692034,6886051830805052288,DC/DA,17.54799,5.340784,0.1072136,17.54799,17.41447,17.80948,-0.3950099999999992,11.186015069676223
71720616,77.6,1.48,8250,110056401,2807462655009880320,DA,16.80891,26.10547,0.06589643,16.80891,17.07398,16.37885,0.6951299999999989,13.892567583035152
91064243,45.2,1.48,8250,70427010,4651329704762754944,DA_MS,14.60519,44.77205,0.089929,14.60519,14.59159,13.86763,0.7239599999999999,12.860224900474876
88750541,44.0,1.48,4780,109505782,4392632584570197376,DA,16.847,7.827655,0.07282396,16.847,16.87029,16.8584,0.011890000000001,11.315158380472688
80362737,77.1,1.47,4990,85260074,3915335961340525056,DQ:,18.76416,6.040412,0.2210576,18.76416,18.83056,18.73729,0.0932699999999968,12.669492808357536
75479889,23.6,1.47,6400,66926340,3163546505053645056,DC:,15.93432,1.68901,0.06879237,15.93432,15.76838,16.27182,-0.5034400000000012,7.072481104373582
76327346,29.6,1.47,4780,114583665,3306772527522597632,DAH/DA,17.48069,7.954553,0.1169465,17.48069,17.46823,17.50259,-0.034360000000003,11.98376889911615
66931949,54.0,1.47,8250,87205283,2066829732754976128,DA_MS,18.17366,3.949696,0.189502,18.17366,15.97035,15.74586,0.2244899999999994,11.156478350786436
110954439,43.5,1.46,3880,59693722,6510802157355139328,DBAZ:,18.53241,2.55096,0.1785373,18.53241,18.05009,17.9975,0.0525900000000021,10.565928243822228
56122823,36.1,1.45,8250,94135429,638112194634817152,DA_MS:,19.35811,2.311252,0.3768842,19.35811,17.16289,17.48495,-0.3220600000000004,11.177346499881228
55830396,28.0,1.45,3880,65424705,587953535032442624,DZ:,17.88731,9.190159,0.1417132,17.88731,17.96718,17.77808,0.1890999999999998,12.703925126149963
64130477,15.3,1.45,8250,92084513,1851362837106716544,DA_MS,19.2903,2.677055,0.2685601,19.2903,19.33764,19.23722,0.1004199999999997,11.428586469216569
82182126,47.3,1.45,6400,72222526,4056072732496968832,DA,15.85214,22.41756,0.05516212,15.85214,15.76356,15.90423,-0.14067,12.60508170405053
96097113,54.4,1.44,8250,65301454,5290847380178314112,DA_MS,17.69043,2.688602,0.1288803,17.69043,15.48778,15.29829,0.189490000000001,9.838062586801149
79090030,12.7,1.44,6400,111610235,3672656947473710592,DC,17.25655,20.33637,0.08347278,17.25655,17.45356,16.93783,0.5157299999999978,13.797917174187084
79656677,90.5,1.44,8250,109962697,3776918275016618112,DC/DQ,16.81869,12.10182,0.08412148,16.81869,16.74485,16.98729,-0.242440000000002,12.232943445184944
105168609,11.1,1.43,8250,79017411,5950496907391440000,DA,18.39845,5.063174,0.1697767,18.39845,18.39786,18.32441,0.0734500000000011,11.920564262592286
66982913,8.1,1.43,6400,71699031,2070302673374900608,DA:,19.6551,4.392683,0.2959901,19.6551,19.69238,19.72334,-0.0309600000000003,12.8687493166701
57464784,62.0,1.43,4990,55927625,866850569292962688,DA,16.14324,13.43452,0.04324286,16.14324,16.15967,16.14619,0.0134799999999977,11.784350771011804
78991621,85.8,1.43,6400,79123538,3655746248185163136,DBA,17.91388,4.010213,0.1103786,17.91388,17.92501,18.00204,-0.0770300000000006,10.929717202587115
63624066,54.6,1.42,8250,117201282,1814144643388254336,DA/DZA,19.63871,8.765564,0.6525538,19.63871,17.9568,16.55497,1.4018300000000004,14.35260932502842
95915553,12.6,1.42,8250,57483923,5274781621211881216,DA,17.8528,5.846114,0.08402435,17.8528,17.87959,17.89342,-0.0138299999999986,11.687136399520542
66982955,29.6,1.42,8250,68135523,2070304292579312768,DA:,18.30974,5.27355,0.1266886,18.30974,17.68526,16.83109,0.8541699999999999,11.920255340166396
79069030,29.4,1.42,8250,76963528,3668983169887353856,DA,18.82631,2.91713,0.2907394,18.82631,17.91377,17.62573,0.2880399999999987,11.151088918019727
76155028,54.9,1.41,6400,79211611,3264551560189562112,DC:,16.39063,28.19347,0.05960955,16.39063,16.54375,16.10916,0.43459,13.641372656603297
91793121,31.1,1.41,8250,55931499,4677204786750660480,DA_MS,18.70322,5.01007,0.1552957,18.70322,18.23453,17.92905,0.3054799999999993,12.20243896905814
87230844,15.0,1.4,6400,69093844,4266402636749073408,DA,17.61237,5.211012,0.1073582,17.61237,17.59816,17.63503,-0.0368700000000004,11.196980366340217
92515341,37.4,1.4,8250,101172152,4762445250327361792,DA_MS/DC_MS,19.18752,8.138555,0.2979262,19.18752,17.54692,16.32078,1.226140000000001,13.74025651385984
74330213,89.4,1.4,4780,74873980,3075454522492869376,DAH,18.10184,5.611894,0.1262396,18.10184,18.09362,18.15623,-0.0626099999999993,11.847387296412895
74873980,30.5,1.39,4780,74330213,3116503861402179328,DAH/DAO,18.0178,6.485044,0.1564977,18.0178,17.94679,18.23926,-0.2924700000000015,12.077364635248047
56271594,19.2,1.39,3880,89510303,659865375059492352,DA/DC,17.92702,8.531657,0.1146921,17.92702,17.95379,17.83665,0.1171400000000026,12.582186935479989
110869723,66.3,1.39,8250,87874490,6499095244738784128,DAH,16.7013,16.0029,0.05190375,16.7013,16.77907,16.58011,0.1989599999999995,12.722293456990029
55461560,36.7,1.38,8250,65423411,526941742183848704,DA_MS/DZ,19.89062,4.948057,0.4693407,19.89062,17.78126,16.83817,0.943089999999998,13.362793469582185
79854973,15.4,1.37,4780,80164208,3816350369761411200,DAH:,18.7057,7.310026,0.2076732,18.7057,18.71732,18.73443,-0.0171099999999988,13.025294608206844
109858328,20.8,1.37,8250,58039256,6376188158494677120,DA,15.59717,11.82287,0.034685,15.59717,15.52696,15.74967,-0.2227099999999993,10.960784571332804
99309074,29.6,1.37,6400,65604068,5568058450791837312,DC:,19.3851,5.266707,0.3149955,19.3851,18.88106,18.09182,0.789240000000003,12.992795790740605
79408939,17.2,1.36,6400,65301918,3727155340815968256,DA/DC,16.74657,28.28954,0.07549302,16.74657,17.04938,16.28161,0.7677699999999987,14.004699428503423
74989716,139.6,1.36,6400,79418518,3127046361146027648,DA_MS/DZ,17.83126,10.50052,0.1493337,17.83126,16.06481,15.08828,0.976530000000002,12.937314032272887
117268894,27.7,1.36,8250,87864545,393703129289067520,DA_MS/DZ,19.69731,4.477562,0.4777303,19.69731,18.6679,17.90811,0.7597899999999989,12.952518040803511
62438726,24.6,1.36,8250,58725602,1642684394966979200,DA_MS,18.93624,3.27011,0.16534,18.93624,18.94922,19.10711,-0.1578899999999983,11.50905180854534
62008468,40.0,1.36,4780,109559094,1564823819076206720,DA,19.39178,4.99895,0.2298922,19.39178,19.53101,19.30533,0.225679999999997,12.886173964586424
70055542,90.4,1.35,6400,57982136,2488226252817987584,DA/DAH,17.24828,16.2947,0.09308156,17.24828,17.345,17.11394,0.2310599999999993,13.30851184562474
61556966,31.4,1.35,4780,89144329,1480321467102320640,DAH/DA,19.6069,5.954704,0.2671712,19.6069,19.71101,19.61918,0.0918300000000016,13.481200890923
66871852,11.5,1.35,6400,82967534,2062255485210262912,DZ:,19.37299,4.053307,0.2167114,19.37299,19.32866,19.23524,0.0934199999999982,12.412037493611784
56421458,41.8,1.35,4780,67137841,677312666087549568,DAH,18.16637,4.219457,0.1448879,18.16637,18.08089,18.43654,-0.3556500000000007,11.292652826992104
86161874,27.1,1.34,4780,72166485,4198738558061020928,DA/DAH,17.85788,9.589302,0.1265926,17.85788,17.92192,17.78207,0.1398499999999991,12.766814981327403
68297138,48.0,1.34,8250,58667414,2176470008619624704,DA_MS/DC_MS,16.61215,3.610805,0.05114644,16.61215,15.35165,15.33578,0.0158699999999996,9.400170175849608
95689110,24.4,1.34,4780,112464673,5255247800711972736,DA,17.46299,6.584475,0.07415792,17.46299,17.54082,17.33375,0.2070700000000016,11.555595765363348
68428802,12.2,1.34,8250,110056401,2187034803535927424,DA_MS:,19.27717,1.297224,0.2320378,19.27717,18.42282,18.16673,0.2560900000000004,9.842244874885754
61120517,21.5,1.33,8250,92896616,1409235089725024000,DA_MS/DZ,19.50818,2.430187,0.2836848,19.50818,18.58788,17.9294,0.6584799999999973,11.436378466640557
57479391,35.0,1.33,6400,116359225,868441459539174144,DA,18.64268,10.24588,0.2764319,18.64268,18.88396,18.29721,0.5867499999999986,13.695426325511969
71373809,30.5,1.33,8250,70170155,2739231150982741760,DB/DC,18.2872,12.14545,0.2050347,18.2872,18.50527,17.97215,0.5331200000000003,13.709268052229556
109690339,31.8,1.33,6400,94725283,6348672845649310464,DA,13.60591,61.80866,0.01528791,13.60591,13.66446,13.5101,0.1543600000000005,12.561156641360354
79068566,39.4,1.33,4990,63381146,3668901977825959040,DA:,19.37144,3.933274,0.3504443,19.37144,19.35032,19.59411,-0.2437900000000006,12.345211006576024
89273876,44.7,1.33,4780,59088221,4463466804419970304,DA,15.23632,7.104032,0.03534987,15.23632,15.13994,15.43988,-0.2999400000000012,9.49384454523794
67586017,21.8,1.33,8250,79182157,2118281993556276096,DA,18.2445,1.855097,0.09435555,18.2445,18.13086,18.52583,-0.3949700000000007,9.586333115478666
110203128,8.2,1.33,8250,55894654,6422643448184546688,DA,19.13692,7.41804,0.2024007,19.13692,19.21991,18.9694,0.2505099999999984,13.488365854138234
63867520,46.7,1.32,8250,56388355,1827014701883095680,DBA/DB,16.77964,5.729956,0.06993143,16.77964,16.61916,16.53223,0.0869300000000024,10.570396435290204
56418284,20.7,1.31,4990,92284204,676907152456400768,DC_MS/DA_MS,19.8859,9.081799,0.7316671,19.8859,20.17557,19.30459,0.8709799999999994,14.676759428940766
94267116,10.1,1.31,8250,110819564,5053813009894817280,DA,19.60642,2.115565,0.264464,19.60642,19.54934,19.70207,-0.1527299999999982,11.233551867097272
57610387,36.5,1.31,8250,67824334,882834826955192320,DA:,18.82668,9.739417,0.3709814,18.82668,18.47083,17.85683,0.6140000000000008,13.769344804279696
111123728,14.9,1.31,4990,112151776,6538287847811481344,DQ/DC,19.2453,7.487707,0.332274,19.2453,19.36487,18.86077,0.5041000000000011,13.617044208850013
60443554,45.0,1.31,8250,76163048,1315047071103575808,DAH,19.28489,3.819773,0.2173622,19.28489,19.31656,19.2768,0.0397599999999975,12.195077772966052
110269652,28.2,1.3,4780,93112431,6430762242043644032,DAH/DA,18.77118,6.669566,0.1845617,18.77118,18.92482,18.59428,0.3305399999999991,12.891667872778028
78838755,43.1,1.3,6400,71174387,3630648387747801088,DA/DAH,16.32448,17.75408,0.0520009,16.32448,16.32703,16.34099,-0.0139600000000008,12.570970862412237
78011121,21.3,1.3,4990,94849890,3471371484080115456,DQ:,18.43952,12.19574,0.1710842,18.43952,18.66943,18.01331,0.6561199999999978,13.870560785514554
87917325,28.6,1.29,8250,55607248,4308903812041383552,DA_MS,18.04552,6.715409,0.1521723,18.04552,18.13458,18.04455,0.0900299999999987,12.180882341936435
54405177,50.9,1.29,8250,67256114,423596926312313216,DA_MS:,18.32176,5.6823,0.1932025,18.32176,15.84576,15.25364,0.5921199999999995,12.094380793982449
68004122,31.2,1.29,8250,102947671,2162522909797059456,DA,19.81442,3.663114,0.4359301,19.81442,18.87521,18.69512,0.1800899999999998,12.633672172903031
65786756,25.0,1.29,8250,54896478,2006508050955724800,DA_MS,19.72228,2.6591,0.4193167,19.72228,17.87737,17.19,0.6873699999999978,11.84595335012448
69076788,31.8,1.28,6400,102534899,2267640688162618624,DC,16.44144,21.61719,0.03881773,16.44144,16.54806,16.24775,0.3003099999999996,13.115436198593402
92711148,9.1,1.28,8250,116710108,4790512895968922240,DA,19.98689,2.984944,0.3714256,19.98689,20.14117,19.88401,0.2571599999999989,12.361570939103956
79715420,34.2,1.28,6400,92896616,3788784616820436224,DA_MS/DZ,19.38877,5.751193,0.4162495,19.38877,18.29143,17.09063,1.2007999999999974,13.187559710035735
62889067,143.5,1.28,8250,55669461,1727466671431569664,DA_MS:,19.57268,2.824713,0.3655019,19.57268,18.65019,17.80812,0.8420699999999997,11.82755164334696
61734224,26.7,1.28,4990,100048863,1512830624321893632,DQ/DZ,19.5645,6.355078,0.2380488,19.5645,19.9691,19.09194,0.8771599999999999,13.580104426504974
57845160,40.2,1.28,8250,68341172,909183489244510592,DA,18.21733,18.68078,0.1753835,18.21733,18.59459,17.66928,0.9253099999999996,14.574305029337529
70285521,39.6,1.28,8250,76311650,2533575369771883648,DC:,17.37855,29.41369,0.09624577,17.37855,17.80119,16.78735,1.0138399999999983,14.72129755472046
71729589,37.2,1.28,8250,92383045,2808876352084915968,DA/DZ,19.06194,6.244682,0.3387613,19.06194,18.1228,17.53741,0.5853900000000003,13.039491637760872
86191741,10.3,1.28,8250,101617994,4200886076037166720,DC:,18.77042,4.274181,0.2597348,18.77042,18.87617,18.69148,0.1846899999999998,11.924684547068187
60818633,27.4,1.28,8250,88049162,1361736256124782336,DZ/DZA,19.94938,3.384371,0.3472521,19.94938,19.00853,17.92579,1.0827400000000011,12.596769825057706
83721109,32.9,1.27,6400,111809976,4081155169652649344,DA,15.2191,18.98185,0.03912601,15.2191,15.1728,15.18014,-0.0073399999999992,11.610792685777172
57444764,33.2,1.27,4990,69978673,864943569460727040,DZ:,19.09788,13.34479,0.3260432,19.09788,19.6837,18.44866,1.2350400000000017,14.724438719557762
75803829,61.9,1.26,8250,71578361,3211784863301909504,DZ:,17.51611,21.2813,0.1017381,17.51611,17.83981,17.10998,0.7298299999999998,14.15610076980254
79714483,32.5,1.26,6400,111197032,3788606324138190848,DA_MS,17.69562,2.678465,0.1376182,17.69562,17.72629,17.60466,0.1216299999999996,9.835049878696196
55879569,39.0,1.26,8250,65084833,596304501938339840,DA_MS,18.69161,4.166009,0.2037763,18.69161,18.50838,18.03377,0.4746099999999984,11.790211019184554
54884100,12.6,1.26,6400,54408016,465853559041579264,DA,19.07528,2.922008,0.2246843,19.07528,19.15089,19.09895,0.0519400000000018,11.403687003150695
103234575,20.0,1.25,6400,63182468,5866569260670314112,DA,17.56308,6.253542,0.08901627,17.56308,17.57203,17.60058,-0.0285499999999991,11.5437103549884
91742599,14.5,1.25,8250,69546098,4668998272481156992,DA_MS:,19.65763,3.286498,0.3537816,19.65763,17.83963,17.76892,0.0707099999999982,12.241296861631715
68876415,24.7,1.25,8250,94089633,2237893023118101504,DA:,16.35745,30.01128,0.07376474,16.35745,16.75566,15.78818,0.9674799999999985,13.743872593765715
63715735,29.8,1.25,8250,79654155,1820550466870467328,DA:,18.93042,11.0541,0.254263,18.93042,18.88175,17.86385,1.017900000000001,14.14803694536292
70570623,53.8,1.25,8250,88501537,2589844972883309568,DQ/DC,18.60063,11.76414,0.2004372,18.60063,18.82342,18.22289,0.6005299999999991,13.953430921093586
88796040,41.1,1.24,6400,110697595,4400264883189120256,DA,15.44091,14.52091,0.04314797,15.44091,15.35115,15.6113,-0.2601499999999994,11.250879168457695
55233755,12.4,1.24,8250,114647493,508947336744704384,DA:,18.73849,1.42153,0.1831231,18.73849,18.58585,18.83618,-0.2503299999999981,9.502270147416777
75036855,16.9,1.24,6400,96864011,3130534110809680000,DA/DC,19.66288,8.087292,0.4573244,19.66288,19.77715,19.39658,0.3805699999999987,14.201895620214462
87874490,37.3,1.24,4780,100495249,4307667617377160704,DA/DAH,17.89498,11.85015,0.1115387,17.89498,18.02178,17.76357,0.2582099999999983,13.263599238549173
62230027,84.6,1.24,8250,92424114,1606580521919520768,DA,16.02504,8.595213,0.040369,16.02504,15.90371,16.28834,-0.3846300000000013,10.696323217551916
75935300,19.6,1.24,8250,86566345,3228730738371591040,DZ:,18.65384,10.81131,0.2048481,18.65384,18.91777,18.33237,0.5853999999999999,13.823231601728486
70157599,40.2,1.24,4990,87714004,2507882875023059456,DC/DA,19.28059,9.018106,0.3751328,19.28059,19.61645,18.91757,0.6988799999999991,14.056166678774098
75263460,27.7,1.23,4780,66973839,3148293048958671104,DA/DAH,18.43988,3.902943,0.1647507,18.43988,18.24077,18.24948,-0.0087099999999971,11.396841043664466
64656706,17.9,1.23,8250,64657102,1909041116862115200,DA,18.86857,2.733004,0.2292094,18.86857,18.75355,18.91518,-0.1616299999999988,11.051771336613058
93112431,85.4,1.23,6400,100495249,4850889278472424320,DAH/DA,16.23112,19.7192,0.0337278,16.23112,16.31101,16.0768,0.2342100000000009,12.705566459052056
86992084,18.5,1.22,8250,106639101,4257063453704172416,DA:,16.82055,25.09687,0.06669485,16.82055,17.02968,16.45514,0.5745399999999989,13.818647805315315
62785676,38.3,1.22,8250,63754430,1706800182157806336,DA,15.61349,7.206718,0.0310615,15.61349,15.51985,15.81119,-0.2913399999999999,9.902177641905356
76490941,20.5,1.22,6400,75623387,3327827213122802432,DC:,18.05915,5.131135,0.1637966,18.05915,18.0742,18.10249,-0.0282899999999983,11.6102172053991
110822790,13.3,1.22,4780,89975807,6492236727426610304,DA/DAH,19.10595,4.928195,0.1953554,19.10595,19.2242,18.99712,0.2270800000000008,12.569389418822109
67174494,24.5,1.22,8250,91725425,2081752201501452672,DA,19.07082,4.192111,0.2331212,19.07082,18.84814,18.31283,0.5353099999999991,12.182983867551624
90218488,35.1,1.22,4780,62837909,4552411449655668736,DA/DAH,17.26114,9.969205,0.07404955,17.26114,17.1894,17.43783,-0.2484300000000026,12.25444263314334
117145257,10.8,1.22,6400,93078296,377570952949777536,DA,19.46102,2.364524,0.3355915,19.46102,19.54019,19.67135,-0.1311600000000012,11.329738632388796
101752320,50.2,1.22,8250,87684781,5780047144486017536,DA_MS/DZA,19.76671,3.6127,0.3737407,19.76671,18.41552,17.38263,1.032890000000002,12.555869495421042
65221440,25.6,1.22,8250,90193651,1972420716604608384,DB,17.73951,4.504457,0.0850141,17.73951,17.68854,17.87936,-0.1908199999999986,11.007722227278022
112403009,20.5,1.22,8250,110464261,6702179199917950208,DA,19.218,5.649001,0.3070855,19.218,19.41384,18.8964,0.5174400000000006,12.977858258081037
92413655,24.8,1.21,3880,59738567,4752188005136282496,DBZ:,18.34027,5.040546,0.1212855,18.34027,18.27846,18.37239,-0.0939300000000002,11.85265791233059
76163048,44.4,1.21,4780,57579775,3266337781252698880,DA,17.81962,7.357624,0.1469221,17.81962,17.84539,17.85398,-0.0085900000000016,12.153307950570412
91918921,16.6,1.21,6400,105425647,4687445500635789184,DA:,17.6276,34.78293,0.07387234,17.6276,18.02665,16.80397,1.2226800000000004,15.33443081375549
102914679,30.6,1.21,6400,75840074,5854619768310354176,DC,17.03988,10.57362,0.06528027,17.03988,17.06131,17.01278,0.0485299999999995,12.160998492295253
63961992,68.6,1.21,8250,63935153,1833190967938487040,DA_MS/DA,18.25688,4.180272,0.197576,18.25688,15.82866,15.40308,0.42558,11.362902705831925
89741779,14.0,1.21,4780,103083939,4507802613654081664,DA:,18.26201,9.54886,0.1418015,18.26201,18.33893,18.11606,0.2228700000000003,13.161767630032902
