sdss_id,mjd,in_stack,xcsao,line,rv,e_rv,snr
60455600,59387,True,68.2,Hb,-146.2,52.8,4.4
60455600,59296,True,241.4,Hg,-18.2,21.8,10.1
60455600,59300,True,-32.2,Hg,228.6,31.6,3.9
60455600,59301,True,72.8,Hg,-57.0,34.9,3.4
60455600,59302,True,-414.6,Hg,-89.3,64.7,3.8
60455600,59304,True,564.1,Hg,-26.9,51.2,5.3
60455600,59328,True,138.7,Hg,-43.9,29.0,7.6
60455600,59329,True,270.0,Hg,85.6,39.7,5.8
60455600,59383,True,66.6,Hg,58.4,37.9,8.3
60455600,59384,True,-120.1,Hg,-8.4,19.1,6.0
60455600,59385,True,103.9,Hg,-4.5,51.0,4.6
60455600,59387,True,68.2,Hg,-6.6,25.2,4.4
70824007,59189,True,53.3,Ha,16.6,21.8,16.2
70824007,59190,True,10.2,Ha,2.3,23.9,12.0
70824007,59844,True,142.2,Ha,-2.6,21.7,14.2
70824007,59897,True,-76.6,Ha,-95.5,52.2,8.8
70824007,60228,True,-31.1,Ha,340.5,18.1,7.7
70824007,60606,True,89.4,Ha,-9.2,30.2,13.2
70824007,60667,True,520.4,Ha,82.0,35.4,8.6
70824007,59189,True,53.3,Hb,-2.9,11.7,16.2
70824007,59190,True,10.2,Hb,8.4,18.3,12.0
70824007,59844,True,142.2,Hb,9.5,14.7,14.2
70824007,59897,True,-76.6,Hb,39.9,20.5,8.8
70824007,60228,True,-31.1,Hb,-5.9,20.5,7.7
70824007,60606,True,89.4,Hb,9.9,17.2,13.2
70824007,60667,True,520.4,Hb,-68.7,22.8,8.6
70824007,59189,True,53.3,Hg,-3.8,12.5,16.2
70824007,59190,True,10.2,Hg,-10.4,23.3,12.0
70824007,59844,True,142.2,Hg,2.2,14.3,14.2
70824007,59897,True,-76.6,Hg,-64.3,18.6,8.8
70824007,60228,True,-31.1,Hg,17.7,29.6,7.7
70824007,60606,True,89.4,Hg,19.1,28.4,13.2
70824007,60667,True,520.4,Hg,8.9,30.7,8.6
57658554,60678,True,83.1,Ha,-16.0,20.2,8.0
57658554,60678,True,359.0,Ha,-18.7,41.2,6.3
57658554,60682,True,362.7,Ha,700.0,,7.8
57658554,60694,False,95.8,Ha,2.8,82.9,4.6
57658554,60695,True,414.4,Ha,479.8,18.1,7.5
57658554,60678,True,83.1,Hb,-37.6,28.2,8.0
57658554,60678,True,359.0,Hb,79.8,23.6,6.3
57658554,60682,True,362.7,Hb,40.8,32.2,7.8
57658554,60694,False,95.8,Hb,-68.7,16.9,4.6
57658554,60695,True,414.4,Hb,-23.9,27.1,7.5
57658554,60678,True,83.1,Hg,-42.3,26.2,8.0
57658554,60678,True,359.0,Hg,12.1,26.9,6.3
57658554,60682,True,362.7,Hg,130.3,30.6,7.8
57658554,60694,False,95.8,Hg,-85.2,33.7,4.6
57658554,60695,True,414.4,Hg,-241.6,23.1,7.5
70173210,59165,True,207.9,Ha,-13.5,21.7,8.9
70173210,59195,True,511.2,Ha,340.3,31.6,6.1
70173210,59196,False,-273.0,Ha,700.0,,1.0
70173210,59197,True,-207.8,Ha,-52.8,39.5,3.9
70173210,59221,True,51.4,Ha,-8.1,25.5,7.3
70173210,59872,True,20.3,Ha,6.9,25.5,4.6
70173210,59935,False,-480.5,Ha,-148.5,41.2,2.9
70173210,60234,False,245.5,Ha,-21.3,54.4,2.9
70173210,60563,True,247.2,Ha,25.0,21.4,4.7
70173210,60635,False,284.9,Ha,172.1,60.5,2.8
70173210,59165,True,207.9,Hb,6.3,16.5,8.9
70173210,59195,True,511.2,Hb,11.5,24.3,6.1
70173210,59196,False,-273.0,Hb,-58.1,113.6,1.0
70173210,59197,True,-207.8,Hb,-54.7,44.7,3.9
70173210,59221,True,51.4,Hb,8.3,15.3,7.3
70173210,59872,True,20.3,Hb,-39.4,32.7,4.6
70173210,59935,False,-480.5,Hb,25.0,59.5,2.9
70173210,60234,False,245.5,Hb,-74.5,62.5,2.9
70173210,60563,True,247.2,Hb,12.3,31.4,4.7
70173210,60635,False,284.9,Hb,-183.2,46.7,2.8
70173210,59165,True,207.9,Hg,2.5,12.2,8.9
70173210,59195,True,511.2,Hg,-11.4,26.8,6.1
70173210,59196,False,-273.0,Hg,-653.7,101.8,1.0
70173210,59197,True,-207.8,Hg,61.2,46.9,3.9
70173210,59221,True,51.4,Hg,-30.5,19.7,7.3
70173210,59872,True,20.3,Hg,6.9,14.3,4.6
70173210,59935,False,-480.5,Hg,23.8,43.0,2.9
70173210,60234,False,245.5,Hg,235.8,43.3,2.9
70173210,60563,True,247.2,Hg,29.5,32.4,4.7
70173210,60635,False,284.9,Hg,-491.6,70.6,2.8
63183467,60251,True,118.0,Ha,-8.7,23.9,9.8
63183467,60467,True,472.5,Ha,15.5,28.9,6.9
63183467,60468,True,339.2,Ha,-436.8,20.5,7.2
63183467,60251,True,118.0,Hb,21.2,16.7,9.8
63183467,60467,True,472.5,Hb,11.9,28.6,6.9
63183467,60468,True,339.2,Hb,-32.5,19.1,7.2
63183467,60251,True,118.0,Hg,-48.8,22.0,9.8
63183467,60467,True,472.5,Hg,62.8,30.0,6.9
63183467,60468,True,339.2,Hg,3.1,19.3,7.2
76018063,59964,True,-325.2,Ha,320.4,33.0,7.2
76018063,59992,True,-177.4,Ha,4.1,19.5,11.8
76018063,59994,True,91.2,Ha,58.9,18.5,7.3
76018063,59964,True,-325.2,Hb,3.9,43.7,7.2
76018063,59992,True,-177.4,Hb,-0.1,20.8,11.8
76018063,59994,True,91.2,Hb,486.2,30.4,7.3
76018063,59964,True,-325.2,Hg,17.0,18.9,7.2
76018063,59992,True,-177.4,Hg,-24.5,11.9,11.8
76018063,59994,True,91.2,Hg,423.5,32.2,7.3
116702759,60293,True,75.0,Ha,0.3,19.2,8.6
116702759,60581,True,358.4,Ha,309.7,32.1,6.0
116702759,60582,True,-148.7,Ha,86.0,54.3,4.0
116702759,60583,True,-0.4,Ha,50.9,33.4,4.5
116702759,60593,True,16.8,Ha,-8.5,15.4,8.7
116702759,60293,True,75.0,Hb,-44.3,20.3,8.6
116702759,60581,True,358.4,Hb,13.7,32.5,6.0
116702759,60582,True,-148.7,Hb,97.7,27.9,4.0
116702759,60583,True,-0.4,Hb,-21.5,42.9,4.5
116702759,60593,True,16.8,Hb,13.4,20.6,8.7
116702759,60293,True,75.0,Hg,37.8,20.3,8.6
116702759,60581,True,358.4,Hg,22.6,32.6,6.0
116702759,60582,True,-148.7,Hg,53.8,23.8,4.0
116702759,60583,True,-0.4,Hg,-11.5,37.6,4.5
116702759,60593,True,16.8,Hg,-22.4,18.4,8.7
60453294,59296,True,286.3,Ha,23.4,18.9,10.4
60453294,59300,True,-271.2,Ha,-51.5,22.3,3.6
60453294,59301,True,-14.8,Ha,-13.3,34.4,3.6
60453294,59302,True,5.2,Ha,31.6,22.8,4.2
60453294,59304,True,-76.7,Ha,-49.6,17.9,5.8
60453294,59328,True,-478.0,Ha,-267.0,19.8,8.5
60453294,59329,True,41.8,Ha,7.5,25.9,6.7
60453294,59383,True,33.4,Ha,-49.5,15.3,8.5
60453294,59384,True,261.3,Ha,98.8,36.1,6.3
60453294,59385,True,353.4,Ha,11.0,33.7,4.9
60453294,59387,True,492.0,Ha,3.3,25.0,5.0
60453294,59296,True,286.3,Hb,29.6,22.7,10.4
60453294,59300,True,-271.2,Hb,-534.7,42.8,3.6
60453294,59301,True,-14.8,Hb,122.8,43.1,3.6
60453294,59302,True,5.2,Hb,-330.2,55.2,4.2
60453294,59304,True,-76.7,Hb,-83.8,47.0,5.8
60453294,59328,True,-478.0,Hb,25.4,35.9,8.5
60453294,59329,True,41.8,Hb,-101.2,27.8,6.7
60453294,59383,True,33.4,Hb,26.6,28.4,8.5
60453294,59384,True,261.3,Hb,-41.3,35.1,6.3
60453294,59385,True,353.4,Hb,5.4,27.9,4.9
60453294,59387,True,492.0,Hb,5.6,25.8,5.0
60453294,59296,True,286.3,Hg,-8.8,22.4,10.4
60453294,59300,True,-271.2,Hg,-23.5,28.1,3.6
60453294,59301,True,-14.8,Hg,353.7,32.5,3.6
60453294,59302,True,5.2,Hg,553.5,28.4,4.2
60453294,59304,True,-76.7,Hg,-6.5,34.3,5.8
60453294,59328,True,-478.0,Hg,3.0,21.3,8.5
60453294,59329,True,41.8,Hg,-32.7,40.7,6.7
60453294,59383,True,33.4,Hg,67.3,23.8,8.5
60453294,59384,True,261.3,Hg,-31.3,25.6,6.3
60453294,59385,True,353.4,Hg,-123.2,58.5,4.9
60453294,59387,True,492.0,Hg,-0.6,42.3,5.0
80014892,59292,True,87.6,Ha,39.0,15.8,20.0
80014892,59306,True,30.2,Ha,-54.2,9.7,18.0
80014892,59315,True,197.9,Ha,-263.8,33.7,8.9
80014892,59316,True,396.6,Ha,-15.8,17.1,17.8
80014892,59342,True,176.9,Ha,42.7,51.6,4.6
80014892,59345,True,-194.8,Ha,27.4,22.9,6.2
80014892,59910,True,429.0,Ha,-20.5,78.8,4.4
80014892,59913,True,58.8,Ha,8.4,16.4,16.0
80014892,59292,True,87.6,Hb,6.9,13.4,20.0
80014892,59306,True,30.2,Hb,-11.5,13.1,18.0
80014892,59315,True,197.9,Hb,-51.7,18.3,8.9
80014892,59316,True,396.6,Hb,26.0,15.3,17.8
80014892,59342,True,176.9,Hb,55.2,42.0,4.6
80014892,59345,True,-194.8,Hb,4.5,37.2,6.2
80014892,59910,True,429.0,Hb,-78.6,43.3,4.4
80014892,59913,True,58.8,Hb,7.3,12.4,16.0
80014892,59292,True,87.6,Hg,5.4,11.7,20.0
80014892,59306,True,30.2,Hg,-19.8,15.6,18.0
80014892,59315,True,197.9,Hg,25.0,29.3,8.9
80014892,59316,True,396.6,Hg,16.5,17.9,17.8
80014892,59342,True,176.9,Hg,-17.4,61.7,4.6
80014892,59345,True,-194.8,Hg,74.7,56.3,6.2
80014892,59910,True,429.0,Hg,-9.1,74.7,4.4
80014892,59913,True,58.8,Hg,-16.1,15.0,16.0
62109318,59264,True,175.7,Ha,-6.7,13.2,8.3
62109318,59293,True,49.0,Ha,23.1,19.9,8.9
62109318,59316,True,-28.4,Ha,-65.1,28.3,6.9
62109318,59344,True,347.1,Ha,6.4,21.8,7.7
62109318,59380,True,-466.1,Ha,-82.9,30.5,6.5
62109318,59381,True,321.8,Ha,-8.2,29.5,4.8
62109318,59640,True,-446.6,Ha,415.3,55.7,3.8
62109318,59646,True,28.6,Ha,83.4,23.8,7.0
62109318,59726,False,228.3,Ha,700.0,,0.9
62109318,60372,True,-180.3,Ha,61.4,42.9,4.7
62109318,60675,True,-120.0,Ha,432.1,59.2,5.2
62109318,59264,True,175.7,Hb,-53.2,26.6,8.3
62109318,59293,True,49.0,Hb,-65.2,24.5,8.9
62109318,59316,True,-28.4,Hb,98.1,28.0,6.9
62109318,59344,True,347.1,Hb,-16.3,23.7,7.7
62109318,59380,True,-466.1,Hb,-117.9,34.9,6.5
62109318,59381,True,321.8,Hb,88.9,39.2,4.8
62109318,59640,True,-446.6,Hb,13.0,40.2,3.8
62109318,59646,True,28.6,Hb,-0.4,19.0,7.0
62109318,59726,False,228.3,Hb,520.6,88.5,0.9
62109318,60372,True,-180.3,Hb,16.4,39.7,4.7
62109318,60675,True,-120.0,Hb,-49.6,23.6,5.2
62109318,59264,True,175.7,Hg,100.4,26.0,8.3
62109318,59293,True,49.0,Hg,27.3,25.4,8.9
62109318,59316,True,-28.4,Hg,-145.5,36.3,6.9
62109318,59344,True,347.1,Hg,-8.6,28.2,7.7
62109318,59380,True,-466.1,Hg,17.0,26.0,6.5
62109318,59381,True,321.8,Hg,-10.4,100.1,4.8
62109318,59640,True,-446.6,Hg,-17.3,42.8,3.8
62109318,59646,True,28.6,Hg,34.4,24.2,7.0
62109318,59726,False,228.3,Hg,62.8,152.3,0.9
62109318,60372,True,-180.3,Hg,-99.0,33.9,4.7
62109318,60675,True,-120.0,Hg,-79.2,32.1,5.2
115986011,59206,True,470.5,Ha,419.9,47.8,6.6
115986011,59212,True,105.3,Ha,-20.4,17.5,15.8
115986011,59971,True,75.0,Ha,-17.7,13.8,22.8
115986011,60625,True,272.3,Ha,55.2,27.9,12.1
115986011,59206,True,470.5,Hb,59.4,37.8,6.6
115986011,59212,True,105.3,Hb,-4.9,14.5,15.8
115986011,59971,True,75.0,Hb,-8.5,8.2,22.8
115986011,60625,True,272.3,Hb,13.6,19.5,12.1
115986011,59206,True,470.5,Hg,61.3,42.3,6.6
115986011,59212,True,105.3,Hg,-12.0,15.8,15.8
115986011,59971,True,75.0,Hg,3.6,9.3,22.8
115986011,60625,True,272.3,Hg,-16.5,20.8,12.1
62799751,59648,True,-433.8,Ha,48.2,29.6,10.1
62799751,59651,True,-337.2,Ha,-376.3,38.9,9.5
62799751,59653,True,479.1,Ha,0.7,40.9,7.7
62799751,59654,True,232.6,Ha,79.7,19.6,9.2
62799751,59658,True,137.4,Ha,-39.1,17.5,22.1
62799751,59648,True,-433.8,Hb,40.7,29.7,10.1
62799751,59651,True,-337.2,Hb,-116.1,23.0,9.5
62799751,59653,True,479.1,Hb,95.6,40.9,7.7
62799751,59654,True,232.6,Hb,-29.1,17.0,9.2
62799751,59658,True,137.4,Hb,-4.3,12.7,22.1
62799751,59648,True,-433.8,Hg,-0.8,40.8,10.1
62799751,59651,True,-337.2,Hg,-3.0,43.6,9.5
62799751,59653,True,479.1,Hg,-32.8,32.3,7.7
62799751,59654,True,232.6,Hg,8.5,16.8,9.2
62799751,59658,True,137.4,Hg,-0.9,15.4,22.1
54764286,59205,True,-56.0,Ha,-39.0,24.5,11.8
54764286,59206,True,1.0,Ha,33.0,29.6,7.9
54764286,59207,True,-18.4,Ha,25.9,22.1,7.8
54764286,59208,True,-592.0,Ha,66.8,59.0,3.7
54764286,59209,True,-70.5,Ha,9.1,20.9,10.2
54764286,59955,True,-16513.6,Ha,-700.0,,10.9
54764286,59965,False,131.3,Ha,700.0,,1.5
54764286,60625,True,602.5,Ha,349.4,77.5,6.3
54764286,59205,True,-56.0,Hb,46.4,17.7,11.8
54764286,59206,True,1.0,Hb,48.8,27.2,7.9
54764286,59207,True,-18.4,Hb,21.8,34.6,7.8
54764286,59208,True,-592.0,Hb,-38.5,38.3,3.7
54764286,59209,True,-70.5,Hb,52.3,17.4,10.2
54764286,59955,True,-16513.6,Hb,-700.0,,10.9
54764286,59965,False,131.3,Hb,700.0,,1.5
54764286,60625,True,602.5,Hb,124.4,38.2,6.3
54764286,59205,True,-56.0,Hg,44.8,17.5,11.8
54764286,59206,True,1.0,Hg,61.8,26.2,7.9
54764286,59207,True,-18.4,Hg,56.3,23.5,7.8
54764286,59208,True,-592.0,Hg,-29.8,40.8,3.7
54764286,59209,True,-70.5,Hg,25.4,15.9,10.2
54764286,59955,True,-16513.6,Hg,-700.0,,10.9
54764286,59965,False,131.3,Hg,700.0,,1.5
54764286,60625,True,602.5,Hg,25.0,30.8,6.3
78960022,59645,True,494.7,Ha,95.1,28.4,6.9
78960022,59651,True,-195.0,Ha,-29.7,19.3,7.4
78960022,60033,True,59.7,Ha,379.1,26.4,5.8
78960022,60049,True,22.8,Ha,11.5,11.2,7.6
78960022,60050,True,-213.7,Ha,-120.2,30.3,3.8
78960022,60411,True,119.0,Ha,90.0,35.0,5.4
78960022,59645,True,494.7,Hb,-48.8,20.8,6.9
78960022,59651,True,-195.0,Hb,-23.4,19.7,7.4
78960022,60033,True,59.7,Hb,26.4,28.7,5.8
78960022,60049,True,22.8,Hb,55.6,24.5,7.6
78960022,60050,True,-213.7,Hb,-35.7,17.7,3.8
78960022,60411,True,119.0,Hb,35.8,24.2,5.4
78960022,59645,True,494.7,Hg,-11.1,30.4,6.9
78960022,59651,True,-195.0,Hg,-9.1,24.4,7.4
78960022,60033,True,59.7,Hg,-12.8,35.0,5.8
78960022,60049,True,22.8,Hg,52.3,24.1,7.6
78960022,60050,True,-213.7,Hg,-47.1,54.5,3.8
78960022,60411,True,119.0,Hg,47.8,21.0,5.4
60725358,60466,True,-408.1,Ha,52.7,33.4,6.8
60725358,60471,True,347.3,Ha,376.3,33.4,8.1
60725358,60472,True,87.0,Ha,-71.5,35.4,7.6
60725358,60476,True,249.7,Ha,16.4,15.5,11.6
60725358,60477,True,498.9,Ha,14.2,21.0,9.0
60725358,60466,True,-408.1,Hb,-15.5,39.4,6.8
60725358,60471,True,347.3,Hb,16.8,27.7,8.1
60725358,60472,True,87.0,Hb,-48.1,47.1,7.6
60725358,60476,True,249.7,Hb,-16.3,16.6,11.6
60725358,60477,True,498.9,Hb,86.1,24.7,9.0
60725358,60466,True,-408.1,Hg,20.1,22.7,6.8
60725358,60471,True,347.3,Hg,-2.2,17.8,8.1
60725358,60472,True,87.0,Hg,-20.2,25.6,7.6
60725358,60476,True,249.7,Hg,21.4,20.8,11.6
60725358,60477,True,498.9,Hg,-32.9,23.8,9.0
57010302,59252,True,-55.4,Ha,-82.1,32.6,9.8
57010302,59280,True,549.9,Ha,55.7,24.1,10.6
57010302,59309,True,46.3,Ha,-70.5,30.0,9.7
57010302,59335,False,-432.0,Ha,31.2,44.9,5.4
57010302,59336,False,214.0,Ha,509.2,34.2,4.1
57010302,59337,False,238.8,Ha,389.0,73.1,5.7
57010302,59972,False,-172.5,Ha,700.0,,2.6
57010302,60288,False,-468.5,Ha,-10.8,74.7,4.6
57010302,59252,True,-55.4,Hb,-408.4,40.6,9.8
57010302,59280,True,549.9,Hb,-19.3,29.4,10.6
57010302,59309,True,46.3,Hb,6.9,17.9,9.7
57010302,59335,False,-432.0,Hb,-501.5,28.0,5.4
57010302,59336,False,214.0,Hb,15.8,43.3,4.1
57010302,59337,False,238.8,Hb,-177.9,28.9,5.7
57010302,59972,False,-172.5,Hb,244.2,51.4,2.6
57010302,60288,False,-468.5,Hb,427.0,29.2,4.6
57010302,59252,True,-55.4,Hg,-61.7,27.7,9.8
57010302,59280,True,549.9,Hg,13.9,24.4,10.6
57010302,59309,True,46.3,Hg,31.9,21.3,9.7
57010302,59335,False,-432.0,Hg,-78.2,52.2,5.4
57010302,59336,False,214.0,Hg,54.9,35.6,4.1
57010302,59337,False,238.8,Hg,-700.0,,5.7
57010302,59972,False,-172.5,Hg,440.4,46.7,2.6
57010302,60288,False,-468.5,Hg,1.5,23.0,4.6
62200406,59290,True,218.4,Ha,-16.6,27.4,11.1
62200406,59316,True,-664.6,Ha,-506.6,31.0,6.0
62200406,59317,True,538.0,Ha,62.9,15.7,11.4
62200406,59344,True,251.9,Ha,20.7,25.7,12.1
62200406,59369,True,521.9,Ha,-40.7,41.0,7.3
62200406,59370,True,480.2,Ha,54.4,38.3,11.0
62200406,59734,True,123.6,Ha,-68.9,23.7,7.7
62200406,60105,True,249.4,Ha,-81.3,34.0,4.5
62200406,59290,True,218.4,Hb,-55.8,26.3,11.1
62200406,59316,True,-664.6,Hb,-7.9,37.6,6.0
62200406,59317,True,538.0,Hb,-3.7,16.7,11.4
62200406,59344,True,251.9,Hb,9.0,22.3,12.1
62200406,59369,True,521.9,Hb,83.3,31.8,7.3
62200406,59370,True,480.2,Hb,-1.1,28.5,11.0
62200406,59734,True,123.6,Hb,66.1,24.7,7.7
62200406,60105,True,249.4,Hb,-140.0,30.7,4.5
62200406,59290,True,218.4,Hg,-39.6,20.9,11.1
62200406,59316,True,-664.6,Hg,39.6,49.4,6.0
62200406,59317,True,538.0,Hg,9.2,19.4,11.4
62200406,59344,True,251.9,Hg,-16.6,16.2,12.1
62200406,59369,True,521.9,Hg,-50.0,30.9,7.3
62200406,59370,True,480.2,Hg,15.9,21.8,11.0
62200406,59734,True,123.6,Hg,120.6,32.0,7.7
62200406,60105,True,249.4,Hg,5.0,51.1,4.5
71012123,59167,False,-354.0,Ha,-16.4,38.7,2.4
71012123,59168,True,-7.6,Ha,2.6,8.6,17.0
71012123,59169,True,-72.8,Ha,11.6,10.6,16.4
71012123,59379,True,-229.5,Ha,15.6,13.5,10.7
71012123,59380,True,-146.1,Ha,-0.6,27.5,7.3
71012123,59381,True,196.1,Ha,-13.7,24.7,9.8
71012123,59382,True,-5.4,Ha,30.0,24.3,9.5
71012123,59820,True,-26.3,Ha,-52.5,26.3,8.8
71012123,59874,True,-26.9,Ha,-16.2,15.8,8.9
71012123,59882,True,166.2,Ha,-2.1,11.6,9.5
71012123,60221,True,32.5,Ha,-51.7,19.1,9.5
71012123,60475,True,-148.0,Ha,-27.2,33.4,6.0
71012123,60477,True,230.2,Ha,264.0,28.2,8.5
71012123,60557,True,-115.3,Ha,8.2,37.2,5.5
71012123,60558,True,-60.2,Ha,-7.9,22.6,9.8
71012123,60620,True,-94.2,Ha,-6.1,19.6,10.7
71012123,59167,False,-354.0,Hb,-230.4,78.4,2.4
71012123,59168,True,-7.6,Hb,-30.5,13.4,17.0
71012123,59169,True,-72.8,Hb,-16.6,12.3,16.4
71012123,59379,True,-229.5,Hb,2.5,21.1,10.7
71012123,59380,True,-146.1,Hb,71.4,21.9,7.3
71012123,59381,True,196.1,Hb,-3.9,23.0,9.8
71012123,59382,True,-5.4,Hb,5.4,15.3,9.5
71012123,59820,True,-26.3,Hb,45.8,22.4,8.8
71012123,59874,True,-26.9,Hb,23.7,21.9,8.9
71012123,59882,True,166.2,Hb,-20.9,23.4,9.5
71012123,60221,True,32.5,Hb,24.2,19.6,9.5
71012123,60475,True,-148.0,Hb,-8.0,30.0,6.0
71012123,60477,True,230.2,Hb,31.7,21.7,8.5
71012123,60557,True,-115.3,Hb,54.6,31.2,5.5
71012123,60558,True,-60.2,Hb,10.5,15.0,9.8
71012123,60620,True,-94.2,Hb,-32.6,17.5,10.7
71012123,59167,False,-354.0,Hg,-123.8,53.6,2.4
71012123,59168,True,-7.6,Hg,20.8,11.2,17.0
71012123,59169,True,-72.8,Hg,31.8,16.7,16.4
71012123,59379,True,-229.5,Hg,-3.7,24.8,10.7
71012123,59380,True,-146.1,Hg,79.4,40.4,7.3
71012123,59381,True,196.1,Hg,-50.9,21.1,9.8
71012123,59382,True,-5.4,Hg,11.1,20.9,9.5
71012123,59820,True,-26.3,Hg,-15.0,18.4,8.8
71012123,59874,True,-26.9,Hg,-36.8,42.6,8.9
71012123,59882,True,166.2,Hg,-143.0,26.7,9.5
71012123,60221,True,32.5,Hg,-7.5,36.9,9.5
71012123,60475,True,-148.0,Hg,28.6,33.9,6.0
71012123,60477,True,230.2,Hg,16.2,24.0,8.5
71012123,60557,True,-115.3,Hg,104.6,34.7,5.5
71012123,60558,True,-60.2,Hg,33.2,23.3,9.8
71012123,60620,True,-94.2,Hg,-46.9,21.1,10.7
114181553,60507,True,25.2,Ha,-32.4,27.6,11.3
114181553,60530,True,111.7,Ha,92.6,18.8,9.4
114181553,60584,True,-115.7,Ha,-250.3,29.9,11.7
114181553,60585,True,145.2,Ha,5.6,10.4,18.3
114181553,60586,True,-118.2,Ha,5.5,14.5,13.1
114181553,60507,True,25.2,Hb,28.0,22.0,11.3
114181553,60530,True,111.7,Hb,-21.7,24.8,9.4
114181553,60584,True,-115.7,Hb,-16.9,20.3,11.7
114181553,60585,True,145.2,Hb,6.6,12.1,18.3
114181553,60586,True,-118.2,Hb,-13.7,17.1,13.1
114181553,60507,True,25.2,Hg,16.3,29.1,11.3
114181553,60530,True,111.7,Hg,0.9,29.5,9.4
114181553,60584,True,-115.7,Hg,-36.7,41.7,11.7
114181553,60585,True,145.2,Hg,-8.7,17.7,18.3
114181553,60586,True,-118.2,Hg,8.6,21.4,13.1
75043100,59191,True,180.8,Ha,-40.9,19.3,6.0
75043100,59206,True,-629.8,Ha,-27.0,32.3,4.4
75043100,59208,True,-654.5,Ha,-58.7,38.0,3.2
75043100,59238,False,270.9,Ha,34.4,20.2,7.2
75043100,59884,True,31.0,Ha,20.1,13.5,6.0
75043100,60012,False,-280.3,Ha,135.6,29.6,2.1
75043100,60036,False,88.7,Ha,-631.9,41.3,1.9
75043100,60609,True,-318.9,Ha,343.3,26.2,5.2
75043100,59191,True,180.8,Hb,-9.9,21.4,6.0
75043100,59206,True,-629.8,Hb,-299.2,28.0,4.4
75043100,59208,True,-654.5,Hb,47.1,19.5,3.2
75043100,59238,False,270.9,Hb,29.0,26.5,7.2
75043100,59884,True,31.0,Hb,-5.9,25.6,6.0
75043100,60012,False,-280.3,Hb,-532.0,49.4,2.1
75043100,60036,False,88.7,Hb,14.9,24.0,1.9
75043100,60609,True,-318.9,Hb,-79.3,23.4,5.2
75043100,59191,True,180.8,Hg,-0.2,15.8,6.0
75043100,59206,True,-629.8,Hg,-48.7,33.5,4.4
75043100,59208,True,-654.5,Hg,242.2,25.9,3.2
75043100,59238,False,270.9,Hg,-68.2,27.4,7.2
75043100,59884,True,31.0,Hg,-7.4,43.1,6.0
75043100,60012,False,-280.3,Hg,126.2,76.9,2.1
75043100,60036,False,88.7,Hg,40.8,29.5,1.9
75043100,60609,True,-318.9,Hg,22.7,13.7,5.2
57316168,59255,True,513.1,Ha,44.1,25.7,10.8
57316168,59284,True,373.0,Ha,25.8,76.8,7.8
57316168,59290,True,327.7,Ha,-185.9,38.1,5.0
57316168,59317,True,-249.3,Ha,-7.3,18.2,10.5
57316168,59348,True,-478.1,Ha,3.8,24.1,7.4
57316168,59350,True,657.7,Ha,-283.0,41.2,5.6
57316168,59351,True,-115.6,Ha,-6.3,32.8,6.3
57316168,59644,True,43.0,Ha,86.9,38.8,3.6
57316168,59675,True,468.4,Ha,439.9,33.0,5.2
57316168,60073,True,-262.1,Ha,228.7,51.6,4.4
57316168,60295,True,1214.9,Ha,335.8,60.9,5.4
57316168,60465,True,-61.5,Ha,-11.3,21.3,4.4
57316168,60647,True,106.6,Ha,-240.2,63.5,5.6
57316168,59255,True,513.1,Hb,36.7,19.0,10.8
57316168,59284,True,373.0,Hb,20.0,26.7,7.8
57316168,59290,True,327.7,Hb,-48.7,28.9,5.0
57316168,59317,True,-249.3,Hb,-14.9,15.7,10.5
57316168,59348,True,-478.1,Hb,-56.7,25.7,7.4
57316168,59350,True,657.7,Hb,-76.0,35.2,5.6
57316168,59351,True,-115.6,Hb,12.5,38.0,6.3
57316168,59644,True,43.0,Hb,-80.4,47.0,3.6
57316168,59675,True,468.4,Hb,-15.8,23.6,5.2
57316168,60073,True,-262.1,Hb,54.7,23.6,4.4
57316168,60295,True,1214.9,Hb,-36.4,29.8,5.4
57316168,60465,True,-61.5,Hb,302.8,37.0,4.4
57316168,60647,True,106.6,Hb,20.9,19.3,5.6
57316168,59255,True,513.1,Hg,-44.9,20.9,10.8
57316168,59284,True,373.0,Hg,18.5,28.6,7.8
57316168,59290,True,327.7,Hg,157.0,42.5,5.0
57316168,59317,True,-249.3,Hg,23.4,16.4,10.5
57316168,59348,True,-478.1,Hg,-73.5,33.6,7.4
57316168,59350,True,657.7,Hg,21.0,32.9,5.6
57316168,59351,True,-115.6,Hg,23.3,37.0,6.3
57316168,59644,True,43.0,Hg,3.8,62.9,3.6
57316168,59675,True,468.4,Hg,80.7,39.6,5.2
57316168,60073,True,-262.1,Hg,398.0,29.4,4.4
57316168,60295,True,1214.9,Hg,26.2,21.4,5.4
57316168,60465,True,-61.5,Hg,-40.8,35.2,4.4
57316168,60647,True,106.6,Hg,63.6,29.7,5.6
67982837,59358,True,426.2,Ha,373.8,37.6,7.9
67982837,59359,True,172.6,Ha,34.6,48.9,7.3
67982837,59366,True,-96.3,Ha,-36.3,22.1,14.1
67982837,59387,True,43.0,Ha,-0.1,20.3,9.6
67982837,59358,True,426.2,Hb,11.1,14.6,7.9
67982837,59359,True,172.6,Hb,33.5,19.9,7.3
67982837,59366,True,-96.3,Hb,-12.4,13.8,14.1
67982837,59387,True,43.0,Hb,-26.6,18.0,9.6
67982837,59358,True,426.2,Hg,8.4,30.0,7.9
