sdss_id,li_depth,e_li,li_sig,ctrl1_sig,ctrl2_sig,cai_depth,cai_sig,gaia,cls,teff,G,plx,e_plx,g_mag,bp_mag,rp_mag,bprp,MG
79127435,0.0860836159459245,0.0177497990456141,4.849836086859541,-2.5791093798342866,-1.914469141246823,-0.0068343073782905,-0.2938967742840787,3678567097350325504,DA,7791.327,19.26919,5.667825,0.3165471,19.26919,19.4149,19.0487,0.3661999999999992,13.03627216243989
110114205,0.070927015155789,0.0146753892488675,4.8330585276477125,-1.5823757569895551,-0.7789855315818919,0.0631519112419945,3.656598475881909,6412263680461575808,DA,8158.366,18.55832,4.112233,0.1614845,18.55832,18.62066,18.59232,0.028340000000000032,11.62870856951232
71116508,0.0744821721451664,0.0154183901680241,4.830735980441924,-1.8711235671312425,-0.7528135752673878,0.0822512315189772,4.43851556662985,2692348078259219200,DA,8817.929,18.11852,8.39981,0.1340947,18.11852,18.22161,17.93677,0.2848399999999991,12.73986731311608
116963004,0.163031579720039,0.0337520009177256,4.830278954940993,-1.2500580715723564,-0.2756194520436752,-0.0307264778166294,-0.6556413098418116,352758892519971456,DA,11059.39,19.58589,2.667733,0.3641863,19.58589,19.73388,19.70578,0.02809999999999846,11.716601805328192
68032099,0.1629222517235615,0.0337323518446073,4.829851546494151,-0.6196524831074021,-0.7773076992200754,0.229547009555849,5.633621359971172,2163654887070348288,DA/DA_MS,-9999.0,19.42658,1.920472,0.2683945,19.42658,19.3587,19.12565,0.23304999999999865,10.843619898213761
117035794,0.143820906564258,0.0299342186983828,4.804565237309086,-1.6942894497001746,-2.3547774013329934,0.1817076097537032,4.280173901243538,360858032611192576,DA,17725.63,18.73883,2.946877,0.2153285,18.73883,18.69464,18.79081,-0.09617000000000075,11.085640045832468
110407069,0.0732262160757121,0.0152700396512195,4.795417546270991,-1.608727086154808,-1.0128722212999286,-0.0048118118507625,-0.2297043317401807,6444245518775930112,DA,8044.437,18.90467,4.309713,0.2068428,18.90467,19.06693,18.66813,0.3987999999999978,12.076911749102473
62909209,0.1199862183715899,0.0250579736598871,4.788344819903136,-0.1802611126251835,-2.9875327171610313,0.0567220524317459,1.7197245966255077,1730879345072235136,DA,6729.26,19.24082,7.765325,0.3045239,19.24082,19.50622,18.94529,0.560929999999999,13.691618184259081
89650617,0.1044341791685176,0.0218427818489473,4.781175762809285,-2.8123289628546364,2.407396082460441,0.073197840375131,2.951240969155385,4500927474812609536,DA,7003.167,18.52546,14.74275,0.1734318,18.52546,18.7463,18.23551,0.5107900000000001,14.368352505277844
80164530,0.0356263005054924,0.0074813058579966,4.762043041912538,-2.839570864535232,-2.7352868019054055,0.0293495772367315,3.875379023180489,3876128441845697664,DA,5267.672,17.61539,17.27884,0.1546316,17.61539,17.98102,17.09495,0.8860700000000001,13.802962915682805
68569239,0.0952409945549472,0.0200001245888653,4.762020063013549,-1.7483413972898734,0.3141386994148615,0.1932256040479279,7.53197071474212,2201041580943835136,DA,10257.81,18.27057,6.324399,0.1166905,18.27057,18.3594,18.20733,0.15207000000000193,12.275666306642432
89618866,0.1492105424332858,0.0313605497692746,4.757905825346025,-2.051836271680796,-0.0852902957778442,0.1451451165627307,3.508564637645725,4497704939376635904,DA,24756.3,19.17101,2.139,0.2871546,19.17101,19.11279,19.39822,-0.2854299999999981,10.82206392285764
80557256,0.0805618111720168,0.0169567401332967,4.751019980180235,0.7458405449439339,-1.241886045263157,-0.7625869750927065,-65.67768797298984,3952276665815698560,CV,-9999.0,19.18563,3.630548,0.274419,19.18563,19.26902,19.14448,0.12453999999999965,11.98549091500653
86681057,0.1853344196025386,0.0390124777339376,4.750644674929553,-0.2383905953238225,1.0076764525158226,0.1184279597560745,2.4025179474032767,4243767544916643584,DA,-9999.0,19.5342,5.401537,0.3967223,19.5342,19.77477,19.24323,0.5315399999999997,13.196786776559339
86525995,0.1291484532498898,0.0271922146468711,4.7494643201027404,-2.159544467734704,-2.0711189989712575,0.1544084450947966,3.9841838230339217,4228789477830697984,DA,9894.663,19.13863,2.800761,0.2951016,19.13863,19.27542,19.00527,0.270150000000001,11.375010251704905
79902470,0.1733049394691778,0.0364951850211948,4.748706969659959,-1.290532536072238,0.628067157085961,-0.0072582772139307,-0.1766139530725014,3825275273147307904,DC/DA,-9999.0,19.70656,4.265241,0.3513701,19.70656,19.72122,19.54431,0.17690999999999946,12.856277876243531
65807877,0.2229355061193278,0.0469637766323698,4.746967175669366,-2.210303766504784,-1.5442923012352976,-0.0295093356654523,-0.2925595399548588,2007560798986208384,DA,16734.6,19.8538,2.725001,0.3410512,19.8538,19.98732,20.00319,-0.015869999999999607,12.030633329933767
89471356,0.1429169306003479,0.0301910103050144,4.733757802620157,-2.3269197442680065,0.4820083965159258,0.0903469192908988,2.0282428448168957,4481337368771163392,DA,-9999.0,19.15032,3.566372,0.2263024,19.15032,19.35105,18.91442,0.43663000000000096,11.911453207266124
79954219,0.0193324334737447,0.0040910380572814,4.72555698652956,-2.7961856102852316,-0.3207083646525759,0.0470815131202458,8.675909027974052,3835188955314548352,DA,14160.11,17.92095,4.980971,0.1605855,17.92095,17.91221,17.97727,-0.06505999999999901,11.407520066043329
71097559,0.1160701962361043,0.0245656000898383,4.724907830935397,-2.5641485106401603,-0.8335346769930443,0.0021423425919648,0.0683716058230975,2690030926218780928,DA,7231.95,19.19923,8.974135,0.2974961,19.19923,19.41022,19.04392,0.36629999999999896,13.964192992195477
93901478,0.0561784262933232,0.0119012518054138,4.720379604754506,-2.7399782976829075,0.5923789018394605,0.0631988950835947,4.097646977494983,4984917581233486080,DA,-9999.0,18.73266,6.176272,0.1567108,18.73266,18.84407,18.58895,0.255119999999998,12.686292069327749
92573087,0.1221869643364489,0.0259150606474838,4.714901732183,-2.0218803301675945,-1.7437544129855418,0.0132127155892238,0.3699959504214923,4770189312585969664,DA,7812.148,19.19386,5.965362,0.2041844,19.19386,19.35711,18.88342,0.4736899999999977,13.072044016923819
74566222,0.1064274586512359,0.0226511660450075,4.698542160689044,-1.2416728250823348,-1.863592813464761,-0.1353580746915594,-5.672394536893236,3096007762070816128,DB,-9999.0,18.62585,3.091173,0.1956171,18.62585,18.54738,18.88111,-0.3337299999999992,11.076466556929095
116882536,0.1277437805482466,0.0272082275774863,4.695042342778299,-1.3687103580439983,-2.3925173345280872,0.036352137408649,0.7671917458238979,342404482284029824,DA,15556.24,19.14901,3.432846,0.2711093,19.14901,19.13048,19.33353,-0.20305000000000106,11.82728160546204
75772035,0.1406237202100484,0.0299608682626351,4.693579604481072,-2.5373516731638417,-1.7495952595636652,0.1265193349808115,3.1057603001308607,3206785413994053632,DA/DA_MS,-9999.0,19.63382,1.718865,0.3278797,19.63382,19.56902,19.83576,-0.2667400000000022,10.81002884225611
88727374,0.1750327586067194,0.037307905801829,4.691572867596831,-2.0794140900713143,1.6486421984372843,0.1356738114142764,3.0421008933695277,4390005271474081408,DA/DZ,-9999.0,19.753,6.694827,0.3773009,19.753,20.09946,19.38198,0.7174800000000019,13.881696794778891
89107764,0.1082713430269472,0.0230839411247464,4.690331795677559,-2.395511652643232,1.3986752187781486,-0.0870588971792837,-2.371341639316536,4443137105002479616,DA,10136.75,18.70037,2.494843,0.17967,18.70037,18.80625,18.54559,0.2606599999999979,10.685586103746894
89940394,0.097723008083865,0.0208364300560366,4.6900072527324905,-1.3325358180222824,-2.2107241784730256,0.1084969870078131,3.778702250912023,4523011264641885568,DA,8432.64,18.87085,5.97437,0.1854503,18.87085,19.01042,18.67139,0.33903000000000105,12.752310577432254
65252175,0.2072304772982619,0.0443257575518303,4.67517057223322,0.972723266300454,-2.9929294238716992,0.1935431099068224,3.118362246622174,1974388460153027584,DA/DB,-9999.0,19.61013,1.960294,0.2542968,19.61013,19.65814,19.73899,-0.08085000000000164,11.071736053217187
64899193,0.1794356789894334,0.0383814891769136,4.675057764495582,-1.9303738485681736,1.2279072048988258,-0.1558904291896372,-2.4274694107825,1944413406653558144,DA,-9999.0,19.59017,2.305724,0.2910623,19.59017,19.6396,19.62793,0.01167000000000229,11.40420660054626
60943061,0.1112498425731532,0.0239015834075104,4.654496761841976,0.7630842942397384,-0.477833355023389,-0.0617389312576201,-1.912077973482519,1379904964219014784,DA,13345.05,18.12172,4.341846,0.09413795,18.12172,18.09357,18.253,-0.1594300000000004,11.31009207747098
86511923,0.1155384770347221,0.0248364804954257,4.6519665721558745,0.7091977005978312,-2.3236534845499577,-0.0217858374911704,-0.7883789182734077,4227485598775156352,DA/DAH,-9999.0,18.64441,5.648188,0.2028261,18.64441,18.57894,18.80494,-0.2259999999999991,12.403955718904792
110919072,0.0938170989394262,0.020230558975263,4.63739529165463,-1.393096398688508,1.3579351327451663,-0.091691296522736,-3.9710457852887022,6505897373425077248,DC,-9999.0,18.43608,6.404572,0.1382157,18.43608,18.46187,18.40752,0.054349999999999454,12.468530561700188
93229154,0.0728910831959179,0.0157403665200844,4.630837731949251,-0.3635538634937415,-2.1236704933095383,0.0761249055149449,3.867810818528582,4870798685272275200,DA,-9999.0,18.32749,2.957219,0.1029003,18.32749,18.25161,18.50929,-0.2576800000000006,10.68190743928547
75504176,0.1498446788856025,0.032397190806955,4.625236792241688,-0.2468190310122106,-2.285910717701005,-0.0755036927841509,-1.4119710535397578,3165776344697265408,DA,-9999.0,19.54823,2.679665,0.4800011,19.54823,19.52725,19.63278,-0.10553000000000168,11.688632519126713
110791149,0.2317908873866328,0.050139621180037,4.6229086285741605,0.460660871882329,2.0377783160040512,0.4570552694615412,7.465855100955729,6488070952746940032,DA,13500.05,19.33931,2.800042,0.2551182,19.33931,19.34089,19.38181,-0.040919999999999845,11.575132728552951
93779915,0.1248369069006383,0.027024629034758,4.619375412705129,0.03782307156957,-2.907292085860252,0.0979657827259633,2.601872511573717,4963491977963401984,DA,12987.78,19.18188,3.459508,0.2302609,19.18188,19.22666,19.25137,-0.024710000000002452,11.876951696162859
70101678,0.1210346087147956,0.0262033475102573,4.619051389041666,0.4919905553562332,-0.5507489406454623,0.1186361472911694,2.9591756140913064,2497184042769158400,DA,12003.46,19.36297,3.034027,0.322537,19.36297,19.37238,19.36531,0.0070699999999987995,11.773067206411167
64407523,0.1566652382239741,0.0339552691302175,4.613871196931684,-2.1140841314082004,-1.3229954313639962,-0.0842179001000754,-1.3732428987241645,1873488236584483200,DA,10470.01,19.35089,3.262264,0.2346759,19.35089,19.33879,19.27639,0.06240000000000023,11.918485517892679
54404336,0.1844931725866274,0.0400190892528118,4.61012921661291,-2.7315800794943503,0.5790182615537868,0.1051437636542854,2.0921102878938505,423522670610804096,DA,27690.78,19.45532,4.736641,0.2787693,19.45532,19.47598,19.64444,-0.1684599999999996,12.832672349407893
93744399,0.1145419327770849,0.0248653115800845,4.606494972249823,-0.0958232719010626,-2.0435550721790077,0.1109900114900424,3.269113116544061,4956972153185329408,DA,11811.29,19.34752,3.159479,0.2035553,19.34752,19.3728,19.35369,0.019110000000001293,11.845597365497298
71782083,0.161358843289377,0.0350387063344883,4.605159840920054,-1.2477197407134364,0.3381205163917831,0.1382382194840948,2.344731089986986,2818686259253029248,DA,10337.82,19.53884,3.983122,0.4347967,19.53884,19.66527,19.46386,0.2014099999999992,12.539958043615
100496236,0.1029508528563353,0.0223699180595731,4.602200713572931,0.1979936693295146,0.168794435157263,0.1408891454184404,4.660334459081863,5660157152505893888,DA,13504.19,19.1691,4.196657,0.28524,19.1691,19.19535,19.0177,0.17764999999999986,12.283617375132232
89658012,0.2408913407528663,0.0523710668119045,4.599702763704425,-2.642302948257219,-1.9020639489283355,0.0658158149611252,0.9549548144582808,4501635006252621312,DA,15614.32,19.62555,2.967746,0.3143764,19.62555,19.6409,19.82028,-0.17938000000000187,11.98768364152746
80553059,0.0664861639574702,0.0144563614658137,4.599093908567257,-1.4582326279139417,0.5001293519269645,0.1092787608193144,5.269513506195474,3951389875328432000,DA,-9999.0,19.33501,3.157777,0.3274635,19.33501,19.381,19.31182,0.06917999999999935,11.831917285915143
78898628,0.0409505535466892,0.0089148206529912,4.593536442367916,-1.425872883550567,-1.1232578163105424,0.0494060857862377,4.69729500169248,3640204032851007104,DA,8595.865,18.25933,10.5123,0.1774987,18.25933,18.38425,18.07727,0.3069800000000029,13.367818731438813
64038957,0.1977424551215635,0.0431401384059845,4.583723243088435,-0.9001158245916697,-1.7062508165855237,-0.133184067591964,-1.7461603008679187,1839890631566526720,DA,20040.49,19.5288,2.034769,0.3799267,19.5288,19.5662,19.5664,-0.0002000000000030866,11.071375562352378
86540457,0.1479223765106081,0.0323677998270355,4.57004730939588,-2.4424256947871874,1.950039435050104,0.0987669371629926,2.4609828962023275,4230191561315468928,DA/DC,-9999.0,18.88197,1.492642,0.2142107,18.88197,18.85629,19.04852,-0.19222999999999857,9.75174828822951
69539549,0.0708971696087712,0.0155487053069917,4.559683151039664,-1.2870009118060477,-1.5785337645499038,0.012206470262926,0.7380880809616421,2369000163999634176,DC/DZ,-9999.0,17.99415,17.20378,0.1200581,17.99415,18.27234,17.58507,0.687269999999998,14.172269401043344
92609779,0.2395213907366482,0.0525417468744293,4.558687234154694,-1.7416518201296778,-2.6419608271085395,-0.0560973458665834,-0.7285868996253657,4775278161637266560,DA,13567.44,19.60518,2.620761,0.2362831,19.60518,19.5719,19.56951,0.002389999999998338,11.69731708658367
79307515,0.2059082145263305,0.045185886681331,4.556914329876447,1.2145662326948494,-1.9999305364581748,0.10423429192928,1.5640675364408263,3709281881658134144,DA,10790.82,19.48011,2.903409,0.3492082,19.48011,19.56492,19.56891,-0.003989999999998162,11.794651093611506
78849907,0.0167470906941154,0.003678358137219,4.552871164083205,-2.239766348275656,-0.7685465392701937,0.0310045229685033,6.538242709447821,3632580809497549696,DA,17071.74,17.59883,6.756917,0.1034782,17.59883,17.57162,17.72832,-0.15670000000000073,11.747572921054216
78986785,0.055577468253169,0.0122133875310384,4.55053670506464,-1.4829464508279846,-0.2541712183823018,0.0976226279373477,6.057489947685436,3654875847292736768,DA,10981.88,19.15214,2.479393,0.2695308,19.15214,19.25595,19.10218,0.15376999999999796,11.123866853693695
61609236,0.1087290296853414,0.0238996944204842,4.549389953377414,-2.559871397677501,-0.1422288130411297,0.0104632924109915,0.2839473865240525,1489697243270982016,DA,18720.81,19.80853,1.861622,0.3070564,19.80853,19.85537,19.92821,-0.07283999999999935,11.157987513249154
86542549,0.1262591517138926,0.0277739791184284,4.545951128411341,-1.2763823287960765,-2.4141115212125595,0.116437752961635,2.8182381955382945,4230430602014681216,DA,10230.61,19.2971,4.917484,0.3363115,19.2971,19.42603,19.24487,0.18116000000000199,12.755814777656399
87633668,0.0802716672259267,0.0176732984813735,4.5419742845698865,-1.6165248920552573,-2.61063311173927,-0.0268456815276619,-1.4681925659828163,4293222027452271104,DZ,-9999.0,17.77293,8.984817,0.1462635,17.77293,17.83998,17.56259,0.27739000000000047,12.540476179790597
63616670,0.0965763789253227,0.0212682549384488,4.540869911744923,-2.592276513371804,-0.4871197074383532,0.0119001368722272,0.4493765751112145,1813349863982314880,DA:,68800.07,19.10804,4.62617,0.2509387,19.10804,19.09925,19.18375,-0.08449999999999847,12.434147939736095
93748857,0.1186191344540942,0.0261607582712641,4.534239154084052,0.9452917388861896,-2.732569169746189,0.0854275384354436,2.663933740328836,4957761327655956864,DA,21416.61,19.08662,2.141806,0.1884786,19.08662,18.96649,19.10539,-0.13889999999999958,10.740520654269323
78104112,0.1159534470342678,0.0255841419394429,4.532239045136899,0.1072389143184212,0.1924390557853021,0.1453423830326518,4.1771552002272125,3486602052292890496,DA,13500.0,19.4411,3.23841,0.3355432,19.4411,19.45932,19.45579,0.0035300000000013654,11.992759159494717
55033280,0.1567640927988142,0.0346279279907401,4.527099999767082,-0.8274547082092547,-2.447719137120542,0.0978708545259726,1.959570253663609,483748080722198144,DA,20316.36,19.10921,2.323021,0.2094456,19.10921,19.1582,19.20885,-0.05065000000000097,10.939475679097812
74277467,0.0463754038646481,0.0102516252545067,4.5237123590974875,2.987811204634762,-1.6073549719732745,0.0548029567575811,3.9110492938066286,3069832341583146368,DA,10736.34,17.76351,5.172395,0.1138649,17.76351,17.78688,17.71751,0.06936999999999927,11.331968416086205
68420818,0.1221754797945704,0.0270145657520682,4.522577964638088,0.7918570608789043,-2.84395299469426,0.0390434657378274,1.1351167559850233,2186000433676621952,DA,6846.984,19.42817,5.968177,0.2631257,19.42817,19.60974,18.75054,0.8591999999999977,13.307378473281009
114736595,0.2279875311582325,0.0504233729149969,4.521465304246322,-0.8749561152699113,-2.335715268535362,0.1199726990984757,1.6099018417505306,6908408269455433984,DA,-9999.0,19.77239,2.46573,0.4919885,19.77239,19.8169,19.76039,0.056509999999999394,11.732117595828374
63076513,0.0632160421302208,0.0140139197433321,4.510946493774463,-2.657483286471377,-2.1617950217354744,-0.0304322808179278,-1.6393108060198367,1750272668602164352,DA,-9999.0,17.66147,4.824839,0.2256755,17.66147,17.54548,17.59978,-0.054299999999997794,11.078884129768824
62265860,0.0460924495862997,0.0102181080584829,4.510859478338968,-2.7953518612408033,-2.1802432580086086,-0.0453941767183819,-2.8521641112428093,1612862646028095104,DA,11612.44,19.80267,1.597616,0.2740634,19.80267,19.85456,19.74818,0.10637999999999792,10.820032006549443
67646903,0.12209266061111,0.0270688684986729,4.5104456662861905,-0.9607533080511176,0.3118666957547835,-0.0004388502016041,-0.0104650920098746,2125307872857621504,DA,19177.76,19.32388,1.878058,0.211738,19.32388,19.25436,19.48404,-0.22968000000000188,10.69242500219303
88417291,0.1559310166216995,0.0346289056347219,4.5029149424043515,-1.7316392441086357,1.45685222436706,0.0939275297722758,2.322314812200934,4342803336073965696,DZ:,-9999.0,19.80837,4.297232,0.4545933,19.80837,19.98599,19.59462,0.391370000000002,12.97431400556162
63620252,0.0540748804006967,0.012021926238884,4.4980213092470525,-2.4512211314577774,-0.0501356876818558,0.1456735394306932,9.831777934786484,1813750223652154496,DA,-9999.0,17.84049,6.799764,0.1004095,17.84049,17.78486,17.62938,0.15547999999999718,12.002959199357406
55996746,0.111969011531215,0.0249065972190283,4.495556359889748,-0.416559506473053,-1.1228586731207906,0.1180278137960495,3.3268849884352325,613674616699312768,DA,11676.18,19.20688,2.800638,0.3173299,19.20688,19.22645,19.28007,-0.05361999999999867,11.44316488584848
79208997,0.1284627453638756,0.0286351661783592,4.486188226173461,-2.7366701032828957,-1.2982981215144085,0.0795695871145917,2.0190978066115206,3691996974753594240,DA,7299.472,18.85358,7.517054,0.2471812,18.85358,19.01272,18.60118,0.41154000000000224,13.23381835041751
111782063,0.1057976856322501,0.0235870255250749,4.485418711222333,-2.7693739928673935,-0.3244761409801135,0.0224003313761136,0.6613805327158714,6644147251083073408,DA,14004.34,18.78039,3.5779,0.2417616,18.78039,18.80815,18.84568,-0.037530000000000285,11.548530990749985
75299436,0.1006008584953149,0.0224375871234372,4.483586311748821,1.8209974200341783,-2.180552449353938,0.0198629217422898,0.73622574879149,3151464860835268352,DA,5306.897,19.84419,6.87039,0.5323226,19.84419,20.15698,19.17337,0.9836100000000023,14.029096953158408
92880231,0.1253084905159786,0.0279850956277014,4.477686700914469,-2.042793728117295,-2.430172360637828,0.1552208587771642,4.218127585017293,4813442764288868096,DA,21875.73,19.21342,1.50238,0.2075595,19.21342,19.12192,19.51425,-0.3923300000000012,10.097318967703055
93244292,0.0791230496487413,0.0176993850314915,4.4703841126661805,-2.222963659302392,-1.4306614539685254,0.096130659862622,4.1869851391921795,4873298145783941888,DA,18245.08,18.82573,2.707016,0.1532739,18.82573,18.79723,19.07755,-0.2803199999999997,10.988184113524078
59894252,0.0504275005966976,0.0112859685450736,4.468158882004799,-0.3206008250441958,-2.2534512386419276,0.0753865579047455,6.049769318985893,1228760220348642304,DA,-9999.0,17.01836,15.61413,0.4277429,17.01836,16.75872,16.29413,0.46459000000000117,12.985948954446412
71083548,0.2208548697016908,0.0494324587778372,4.467810729267422,-2.199480236829479,0.1978490597573586,0.0962496963541887,1.3705318590622544,2688400079891430912,DA,13091.11,19.71944,3.815681,0.4223058,19.71944,19.76322,19.56477,0.19845000000000113,12.627300297494275
92286096,0.0258376133746574,0.0057937996032937,4.459528313676701,-2.5493707120711964,-1.6150189478473935,0.0869164101371146,12.856316370620016,4730524881586214016,DA,10671.43,16.82712,10.61044,0.04125793,16.82712,16.87637,16.76616,0.11021000000000214,11.955786969275731
55108843,0.0548151179393703,0.0122939961791931,4.458690009367483,-2.3173044080129386,-1.2363726175958147,0.092113407548137,6.0096454495337115,494263500692603648,DA,15164.37,16.29691,9.810465,0.04484497,16.29691,16.26179,16.40164,-0.13984999999999914,11.255357963580696
70563528,0.0565728334107433,0.0126933144603426,4.456900015160909,-2.584342529131211,-0.5524419380847482,0.055066678190866,2.997300052189623,2588261229462464128,DA,17387.56,18.71956,3.050409,0.2130888,18.71956,18.70229,18.8333,-0.13100999999999985,11.14135036810189
68447598,0.183000831016061,0.0410797335590561,4.45477161513181,-1.3320327536405157,0.5785805323016266,0.048334707617401,1.0122910159235283,2189185890660081664,DZ:,-9999.0,19.83274,7.300134,0.3028361,19.83274,20.03419,19.55299,0.48119999999999763,14.14939416014095
70042792,0.0847891905684512,0.0190674111594038,4.446811885452734,-2.4590950863091123,-0.7676046009299287,0.0348200520141206,1.200819908199392,2485531281099122048,DA,13810.6,19.13755,5.981047,0.2689524,19.13755,19.18041,19.18805,-0.0076400000000020896,13.021436075896391
64824013,0.1324574243074283,0.0298387644562784,4.439105530040053,-2.1712631319040927,-1.5289740805830645,0.0280824240653587,0.6429757804769479,1936683285860002560,DA,21729.14,19.20368,1.457822,0.2407147,19.20368,19.19386,19.29581,-0.10194999999999865,10.022202499412455
93328105,0.0979960218833462,0.0220793550844904,4.438355264832133,0.7255500896832855,-2.9073495192693586,-0.0649103605651722,-2.432271598814704,4886599659499344256,DC/DA,-9999.0,19.03322,12.31259,0.1803516,19.03322,19.4577,18.51694,0.9407599999999974,14.484967090162053
70430890,0.1303871006860134,0.0293950894410353,4.435676269928063,0.2800957015945234,-0.5986467852495643,0.0690558152360563,1.6766155769426767,2560067277424992896,DA,13717.47,19.86989,2.644124,0.4596413,19.86989,19.97427,19.98859,-0.01431999999999789,11.98129909077942
80890477,0.0781777992827459,0.0176286334174287,4.434705596944034,-1.807369907151528,-0.5086925164321817,-0.0236124553323735,-0.8832598988615892,4019313958480547328,DA,-9999.0,19.7745,4.155131,0.5214757,19.7745,19.89202,19.41717,0.47485,12.867423602309778
89161145,0.0840659205214846,0.0189567195727035,4.4346238387433985,-1.7139224405716746,-1.0615018743104363,0.1058168753179245,4.338682525939595,4449491904254321152,DA,17687.16,18.29543,3.650089,0.1568117,18.29543,18.27289,18.43047,-0.1575799999999994,11.106947269868206
67190791,0.128069056029542,0.0288891836791228,4.433114395063117,0.250102534177911,0.6261330190529342,0.2386615887259774,6.4237978261939706,2083028528338980352,DA,10954.47,19.24709,3.121295,0.20849,19.24709,19.15113,19.17536,-0.02423000000000286,11.718764083342165
86740102,0.1553723675908895,0.035050661174435,4.432794200875552,-1.9613429152060855,-0.8824157525005777,0.1760541172268085,4.5033736698635245,4249229330274343168,DA,31080.68,19.23848,2.210181,0.3261755,19.23848,19.16247,19.61182,-0.4493500000000026,10.96061920571608
58227677,0.0680462482183028,0.0153558251761037,4.431298705079977,-0.6533475465249811,-2.922770971660649,-0.030209693766247,-1.4607003214203584,959907838989838976,DA,20285.81,19.43689,2.702347,0.3189557,19.43689,19.48478,19.57186,-0.08708000000000027,11.595595573373311
70310965,0.091201744492957,0.0205931604723598,4.428739562116655,1.7851501931469602,0.83083491974215,0.0136093319351583,0.4093905060798555,2538021416453316352,DA,9676.226,19.74896,3.551944,0.4520181,19.74896,19.90235,19.57112,0.3312299999999979,12.50129055033757
74536532,0.1189653865700352,0.026894120176328,4.423471963018428,-1.2399653759499898,-2.1219349896640227,0.1351722155717398,3.2373464416561535,3093383640131470848,DA,15078.21,19.31722,2.582507,0.3804281,19.31722,19.33382,19.40482,-0.0710000000000015,11.377427536838741
94725894,0.035317750482799,0.0079847024556171,4.423176778234633,-0.3685823168523534,-1.7998353080093423,0.0191317842922808,1.9715859354393404,5142174201004781440,DA,7951.671,17.78605,10.71324,0.1151118,17.78605,17.88963,17.49378,0.39584999999999937,12.935654170836912
109505730,0.1199347241103693,0.0271354855599196,4.419848093211142,-0.7110754604827384,1.7481138414937047,0.1596968998580465,4.417507570026913,6316441448259047040,DA,18680.12,19.12373,2.836984,0.3124516,19.12373,19.14309,19.1356,0.007490000000000663,11.388014432360816
74219601,0.096111043404615,0.0217723148661513,4.414369532843538,-1.2012568785757771,-1.501485704445976,-0.0270779164518227,-0.9012610415776772,3065161856705720192,DA,7946.342,19.53239,5.141054,0.3195605,19.53239,19.6102,19.28724,0.32295999999999836,13.087650827912155
98171017,0.07804145171179,0.0176910465722251,4.411353019346779,-1.046885422503662,-0.9097278707696568,0.0569563251244688,2.29706768419854,5455869640118241792,DA,14433.02,19.023,2.635855,0.2317967,19.023,19.06629,19.08903,-0.022740000000002425,11.127607578866447
57248068,0.1673652500131659,0.0379417492083409,4.411110544591685,-0.8640894413817083,0.2586233825697697,-0.0021519617637049,-0.0441348105291504,829536649338846336,DA,8594.387,19.59903,3.887352,0.3010334,19.59903,19.78264,19.32615,0.4564900000000023,12.54729933904024
76278243,0.1529753614988897,0.0347277611036589,4.404987728470987,-1.0346990109896037,-0.768708998691699,-0.0238265033867835,-0.3839537408053055,3292273645644209280,DA,12304.05,19.87078,3.709523,0.4502562,19.87078,20.15857,19.82342,0.3351500000000023,12.71737034081601
68730662,0.0825795283795866,0.0187615707281389,4.401525308098657,1.0170489886803429,-2.3324214531384757,0.0169737408430202,0.5972154634328579,2216440344374006272,DA,22090.94,19.12976,2.111205,0.2269983,19.12976,19.1584,19.15556,0.0028399999999990655,10.752412028798311
65826281,0.0839490646164747,0.0190823289060512,4.399309173937013,-1.308764106531005,-2.1760554538662635,0.0722666075826446,2.731761981104043,2008513212270053376,DA,10156.5,18.71069,5.61911,0.1363918,18.71069,18.77559,18.58021,0.1953800000000001,12.459027669751425
74941808,0.0801390890529212,0.0182304596593001,4.3958896566844725,-0.3719691546430594,-1.2351941113611893,0.1472975586714184,6.126031901688354,3122808499733361280,DA,23937.16,18.48986,3.251647,0.1874939,18.48986,18.41532,18.55423,-0.1389099999999992,11.050376961557745
93042350,0.1376186748305547,0.0313078314490661,4.395662952716571,0.8537439703288537,-0.960023150167689,0.0666383007535673,1.7878414463001904,4838921846022157696,DA,6401.47,19.91994,6.180284,0.3387658,19.91994,20.168,19.579,0.5889999999999986,13.874982162498231
75656396,0.0753062054314969,0.0171324132786044,4.395539858097052,1.176470898462879,0.8071782667237187,0.0819984006887383,3.858305715906858,3188118214815959552,DA,8085.283,19.30785,4.947216,0.2717877,19.30785,19.51897,19.07446,0.44451000000000107,12.779654362372954
