sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
79152708,3682682122697315712,1,11.3,0.57,400,1.94,400,0.62,400,-0.49,-200,0.6,ok
89728490,4506869128279648512,5,22.7,1.09,400,2.62,400,1.39,400,0.48,-200,0.1/1.1/-0.4/-0.5/2.0,ok
77487541,3424430309034153600,2,6.4,0.94,-200,0.94,-200,2.06,400,16.84,-50,-0.5/2.7,ok
91816719,4680622957948036224,2,11.2,1.92,-200,4.96,-200,0.19,50,12.44,90,1.4/1.8,ok
70356877,2546096749538393600,3,7.7,1.08,160,2.07,180,0.54,50,1.62,-70,0.6/1.6/5.3,ok
67277255,2089524507450317184,1,3.7,1.90,280,1.15,-200,6.73,300,-0.15,130,1.9,ok
96790999,5336256076550413312,2,10.1,1.93,250,1.34,-90,3.06,180,1.01,0,-0.4/2.2,ok
89559135,4490529114178460160,1,5.4,0.53,-200,1.80,-200,-0.27,290,8.26,60,0.5,ok
62764007,1703141140603286016,1,5.3,-0.50,400,0.53,350,-0.62,-200,7.61,-60,-0.5,ok
110808299,6490491600610205312,2,28.6,-0.09,400,-1.17,400,1.48,400,1.59,-120,-0.8/0.2,ok
65108702,1966633810803870464,2,15.0,2.63,220,2.29,400,2.66,170,0.75,300,0.9/0.5,ok
60788562,1358181839974037760,2,9.6,0.21,90,-0.57,50,0.98,130,22.86,30,1.3/-0.8,ok
74357422,3078421863857257088,4,14.8,0.22,400,0.17,-90,0.90,400,6.28,-50,-0.1/0.2/-0.0/0.5,ok
116687287,312601257539835008,2,15.3,2.77,-200,2.28,-200,0.65,400,40.73,10,-0.0/2.0,ok
67657237,2126238128417500928,2,6.6,-0.05,-50,2.55,-120,-1.19,400,15.09,40,-0.4/0.8,ok
74990979,3127156174867632640,5,22.1,0.83,-120,0.61,-190,1.49,-50,1.04,270,-0.7/0.5/-0.2/0.5/-1.2,ok
68300409,2176630056287489408,2,6.1,3.98,-200,3.74,-200,0.90,400,0.57,90,2.4/2.2,ok
80445192,3931382994246644992,2,5.0,0.86,350,1.09,380,1.00,50,3.81,10,0.5/-0.3,ok
63416304,1794409921493969792,2,29.0,0.42,400,0.86,140,1.29,400,0.41,400,1.3/-0.1,ok
101392899,5735436483117414144,1,6.0,0.40,-200,0.98,-140,1.77,400,18.34,120,0.4,ok
93917661,4987864993952400384,1,34.0,-0.36,-200,2.51,-200,0.54,400,98.44,30,-0.4,ok
72001720,2857016677705899136,2,4.9,-0.10,-40,1.56,50,-0.94,320,1.00,400,1.7/-3.1,ok
63867520,1827014701883095680,2,21.9,1.24,-10,1.83,-130,1.21,380,24.83,60,0.4/2.1,ok
114560419,6886854959624929792,1,12.3,1.52,-100,4.40,-90,1.01,250,25.86,70,1.5,ok
89486458,4482790308963878272,1,9.6,0.38,-200,0.35,-200,2.60,400,12.63,20,0.4,ok
110824972,6492534321415597568,2,15.8,3.67,-200,5.27,-200,3.67,360,8.30,60,3.0/2.3,ok
75727946,3200382579828148608,2,6.3,0.15,-60,2.99,-130,-1.59,90,14.79,40,0.1/0.2,ok
71265822,2719317414856391040,1,18.0,1.18,-200,7.55,-200,0.31,400,10.83,0,1.2,ok
75714802,3198422326691198208,4,4.9,-0.73,-200,-0.35,0,-0.13,-200,17.03,40,-1.2/0.4/-0.5/-0.8,ok
74666906,3103908646470614144,1,7.6,3.44,400,1.12,400,4.32,400,0.68,-200,3.4,ok
63119883,1755013011123377280,1,10.7,-0.55,400,-1.35,400,0.82,400,8.62,-40,-0.5,ok
55922355,602383426852879232,2,6.2,1.01,-140,1.79,-150,0.58,-120,2.44,400,0.4/1.2,ok
74670640,3104257569611579264,3,9.9,0.98,-110,3.44,-100,0.48,400,11.94,60,1.7/0.2/-0.2,ok
101569929,5758256091037934336,2,12.6,7.99,-200,5.65,-200,0.79,260,17.50,80,3.9/7.9,ok
71433608,2751245651978394240,2,23.2,-0.03,400,0.89,370,-0.55,-200,1.68,30,-0.3/0.4,ok
61544000,1478072965823485952,2,19.3,-0.45,-200,0.23,-200,0.60,360,1.28,-150,-0.3/0.4,ok
78010830,3471323139929213440,1,6.8,3.37,400,1.89,400,0.46,400,-0.34,-200,3.4,ok
101532055,5754029980657227520,2,11.3,-0.11,160,4.08,130,-1.77,-200,2.59,-90,-1.6/1.5,ok
79739630,3793218668041686400,1,12.1,0.19,-180,0.52,400,0.07,110,1.03,-170,0.2,ok
57579088,878953134300432768,7,21.0,0.88,320,1.62,400,0.33,240,1.50,400,-0.1/-0.6/1.2/0.7/-0.9/1.0/-0.9,ok
76108931,3253852143823041792,2,31.0,-0.32,-40,-0.06,350,-0.38,-200,10.10,30,0.2/-0.4,ok
57772249,898348313253395968,3,19.2,1.23,220,-0.04,380,10.37,60,8.45,-130,3.4/2.7/-0.0,ok
93078191,4845228683374839168,1,9.1,2.80,220,2.46,220,-0.44,400,25.21,30,2.8,ok
69170175,2288249345701636992,2,4.1,0.44,-30,1.02,400,-0.06,-70,1.29,280,1.5/-1.6,ok
56609503,707415610829004416,1,11.7,4.78,-30,2.62,-80,0.42,40,35.48,70,4.8,ok
69101641,2272150433886080896,1,8.4,1.54,260,2.01,240,0.57,-200,14.03,20,1.5,ok
70863872,2650975899537545728,2,11.4,0.35,-70,2.29,-100,0.85,400,27.46,10,1.4/0.1,ok
110265675,6430333020193631744,2,6.9,0.61,-200,2.21,-40,-2.64,-200,3.77,400,-0.6/0.3,ok
63194673,1763245668859505664,1,3.9,3.26,-160,5.13,-110,2.40,-200,0.77,400,3.3,ok
79895992,3824212320281513344,4,8.2,-0.47,-60,-0.15,-200,0.64,40,4.51,-180,0.9/-0.9/-4.0/-1.0,ok
110463788,6449968133201220736,2,8.8,0.10,-170,-0.55,-200,0.95,-100,-0.01,30,0.0/-0.2,ok
75825317,3214603044747246208,2,9.1,-0.63,240,-0.10,160,0.29,300,0.82,190,-0.8/-0.9,ok
68293415,2176253812849795200,2,22.9,1.42,400,-0.53,-200,1.59,400,0.79,-200,1.5/0.4,ok
110491512,6452994921209857280,2,22.8,0.09,400,-0.76,400,1.13,400,0.93,-200,0.4/0.0,ok
58965296,1076579873965601408,1,10.5,-0.61,400,-0.48,400,0.09,-30,0.65,-20,-0.6,ok
75384971,3157238022731359360,1,27.0,0.39,400,0.27,230,1.01,400,0.95,-110,0.4,ok
68958801,2249310729815577600,1,25.7,-0.96,400,-0.14,10,0.22,400,0.85,-200,-1.0,ok
62306792,1620537482004403584,1,19.7,-0.03,360,-0.62,400,0.34,270,1.87,400,-0.0,ok
79035196,3663162011732837632,2,25.5,0.15,400,-0.48,400,0.67,400,0.67,-110,0.5/-0.3,ok
98380523,5484656061419685376,1,28.9,0.10,400,0.25,-200,0.55,400,0.77,-140,0.1,ok
61725952,1511117898739983872,1,32.7,0.58,400,-0.04,-200,1.39,400,0.95,-200,0.6,ok
104267707,5914035521247330688,1,13.8,0.17,400,-0.37,400,1.82,400,1.83,400,0.2,ok
67956078,2157005972750053120,1,22.8,-0.03,-200,0.61,-200,-0.04,400,0.82,-110,-0.0,ok
113891799,6776360157068155520,1,24.5,-0.12,400,-0.43,400,1.09,150,-0.55,-200,-0.1,ok
82449430,4058627035413786368,1,7.6,1.74,-200,1.76,-200,1.17,30,0.76,290,1.7,ok
62529708,1658530346092107136,1,10.7,0.32,350,0.89,310,0.01,390,1.22,-200,0.3,ok
86635596,4239394993339665664,1,12.4,4.11,390,2.74,-110,4.85,400,1.31,-180,4.1,ok
92175602,4712056380478340224,2,21.4,0.48,-200,1.64,-200,-0.01,400,1.74,110,0.1/1.4,ok
98851423,5526868511843123968,1,30.1,-0.32,400,0.77,-200,0.12,400,0.54,-70,-0.3,ok
113224937,6735460867157485056,1,30.1,-0.16,400,0.21,-200,1.44,400,1.22,-200,-0.2,ok
55198062,506523261506557184,1,18.7,0.05,260,-0.76,220,0.27,320,0.05,-200,0.1,ok
62358945,1629426724277543808,1,27.0,0.64,400,-0.17,-200,0.93,400,1.93,-200,0.6,ok
109990068,6396584988246388352,2,6.9,3.10,400,1.92,400,6.82,400,0.86,-90,0.7/3.1,ok
96417750,5313381836649187200,1,20.6,-0.33,-190,0.57,-170,-0.08,370,0.49,-110,-0.3,ok
101528535,5753709404298305536,2,6.1,1.14,400,-0.40,400,6.47,400,0.48,-200,-0.9/1.1,ok
116480479,276475639078530432,1,28.0,-0.64,-200,1.14,-200,-1.06,390,0.71,-20,-0.6,ok
83342093,4068856956034861952,1,12.6,1.35,-200,1.91,400,-0.79,-200,1.02,-60,1.4,ok
79305003,3708837232284300416,1,6.4,-0.21,400,-0.71,400,0.90,390,1.77,140,-0.2,ok
59895732,1229050800656441472,1,29.9,0.15,400,0.58,-200,0.46,400,1.08,-140,0.1,ok
79449503,3734507294035122176,1,17.6,0.79,140,5.60,30,0.52,400,2.22,-150,0.8,ok
62204777,1601634815538520832,1,7.7,-2.15,280,-0.53,-130,-0.75,400,1.89,-200,-2.1,ok
88885242,4415326749379675648,1,19.9,-1.30,400,-0.46,140,-0.73,400,0.79,-130,-1.3,ok
59993329,1245969295311404928,1,22.4,0.22,400,-0.44,400,1.06,400,0.45,-110,0.2,ok
91991918,4689625690444642560,1,30.7,-0.03,400,-0.31,-200,1.24,400,1.11,-190,-0.0,ok
62542160,1660861624276047488,1,16.0,-0.42,-200,1.30,-190,0.53,400,1.74,-180,-0.4,ok
98485138,5494666015278774016,1,31.6,0.10,400,1.26,-200,0.47,400,0.55,-40,0.1,ok
91740557,4668654846895580032,1,7.6,0.68,380,1.25,370,-1.71,400,0.03,190,0.7,ok
114855266,9476660655657216,1,9.8,1.80,330,1.58,330,-0.10,-30,1.30,400,1.8,ok
95894552,5272741344245151232,1,15.9,1.02,400,0.42,-200,1.91,400,0.68,-70,1.0,ok
70185303,2513539003354224000,1,10.6,-0.81,400,0.04,-150,0.63,400,0.26,30,-0.8,ok
82488765,4059074021270779264,1,7.1,2.18,-200,3.19,-180,-0.44,-200,0.65,150,2.2,ok
92311142,4734388118769476352,1,27.2,0.30,400,1.34,-200,0.32,400,1.88,50,0.3,ok
76373742,3317413364836567424,1,29.6,0.05,400,-0.14,-200,2.26,400,0.88,-160,0.0,ok
95810955,5263830386615559552,1,8.0,0.54,380,2.28,360,0.59,400,1.43,400,0.5,ok
109952508,6391313418402456960,1,9.0,0.82,400,1.51,-80,1.44,400,1.69,-200,0.8,ok
80044902,3851659978801185024,1,5.6,1.04,380,0.07,360,1.42,400,0.40,-190,1.0,ok
95873288,5270887700782964992,1,6.0,-1.35,-200,-0.35,-200,-1.14,-200,1.55,60,-1.4,ok
116538478,285653022113634560,1,18.4,-1.98,400,0.16,-200,-0.40,400,1.64,-170,-2.0,ok
112058197,6665716645561991424,2,19.6,0.36,-200,3.79,-200,-0.07,-200,22.30,0,0.8/0.1,ok
76007295,3237466190752029696,1,21.0,0.03,400,0.14,360,0.42,400,0.31,-160,0.0,ok
66982367,2070264160402933760,1,18.3,1.20,400,0.05,400,0.75,400,0.63,-120,1.2,ok
96709447,5333332475158417664,2,20.7,0.61,400,0.07,320,0.84,400,0.90,-120,-0.7/2.5,ok
69522242,2364747351806981120,1,17.2,-0.18,280,0.50,60,0.26,400,1.19,-110,-0.2,ok
80171563,3877688717565977984,2,28.2,6.98,-200,4.19,-200,0.15,400,18.32,30,13.6/6.8,ok
69712849,2417395580613479168,1,23.4,0.04,400,-0.43,400,0.85,400,0.93,400,0.0,ok
68788597,2224992109592153600,1,3.3,-0.83,-200,-0.32,-200,-1.76,-200,0.34,380,-0.8,ok
73669376,3032606902259692288,2,32.4,2.06,400,-0.14,400,1.74,400,0.35,-200,1.7/2.1,ok
68968513,2251552290427968640,1,24.6,-0.05,400,-0.13,-50,1.24,400,1.05,-200,-0.1,ok
57019691,786201460114872064,1,6.9,0.44,-190,0.39,-200,2.60,270,0.40,400,0.4,ok
103667849,5881935691648702080,1,16.2,0.72,400,-0.49,320,1.70,400,0.87,-120,0.7,ok
78727952,3610384766405095424,1,19.3,-0.48,400,-0.78,400,1.59,400,0.38,-90,-0.5,ok
78668554,3598892773951748224,2,30.3,-0.01,400,3.50,-200,-0.02,400,3.75,-60,-0.8/0.1,ok
107545151,6083506478253547520,1,43.8,0.71,390,2.17,-200,-0.09,400,1.66,170,0.7,ok
80731412,3987773200423124224,1,15.2,-1.10,-200,-0.69,-200,-0.12,400,-0.03,-90,-1.1,ok
69189643,2292345576270970368,1,9.4,-0.89,-200,-0.54,-200,0.34,-10,2.46,-140,-0.9,ok
67937892,2154924558582075392,2,9.1,0.78,400,1.91,400,-0.25,330,1.49,-170,-0.5/1.5,ok
85131627,4128073736008283776,3,39.2,0.12,400,-0.11,200,1.17,400,0.69,-180,2.0/0.3/-0.6,ok
103033689,5860764492178527104,1,28.9,0.98,400,-0.20,-200,1.91,400,0.91,-170,1.0,ok
102388381,5825111796814748928,1,12.6,-2.86,70,-0.06,-160,-0.43,180,1.44,-150,-2.9,ok
112091446,6668924848693070336,2,26.0,1.59,400,-0.19,400,2.11,400,0.88,-200,1.9/0.9,ok
96131234,5294507581369392768,1,4.6,0.47,-200,0.10,-200,1.81,330,2.69,210,0.5,ok
79022031,3661000779894596608,1,29.4,1.21,400,-1.02,390,1.47,400,0.51,-200,1.2,ok
88052744,4313466033725815424,1,28.6,1.72,400,-0.52,400,3.37,400,0.94,-200,1.7,ok
76128249,3258239332654891264,1,26.7,1.00,400,-0.20,-200,1.57,400,0.58,-160,1.0,ok
83200901,4067102307258365056,1,15.8,0.55,-200,0.71,-200,-0.22,-200,-0.56,-10,0.5,ok
69113259,2274946942928655104,3,28.2,0.09,400,-0.42,-200,0.83,400,0.63,-140,-0.1/0.4/-0.3,ok
110119861,6412966959882050176,2,18.0,0.84,400,-0.47,380,1.43,400,1.81,-70,1.2/0.6,ok
109894340,6381843496551724928,1,24.5,-0.24,330,1.06,300,-0.36,400,5.56,-30,-0.2,ok
58524293,999215036083755008,1,32.4,0.95,400,-0.22,-200,1.65,400,0.82,-200,1.0,ok
95926099,5276079732127945472,1,9.3,-0.34,340,-0.30,280,0.78,400,1.05,-50,-0.3,ok
69054305,2263745255903922048,3,29.0,1.29,400,0.23,400,1.13,400,0.30,-140,1.0/1.5/2.2,ok
111794461,6645266790141899392,1,21.3,0.50,400,-0.48,-200,2.44,400,1.28,-120,0.5,ok
110730855,6480834894925721728,2,15.2,0.80,-200,1.47,-200,0.94,400,4.33,-40,1.6/-0.1,ok
62332101,1624839218168678528,1,10.0,-0.40,400,-0.39,400,-0.46,300,2.66,-200,-0.4,ok
78991937,3655796344683292160,1,13.2,0.04,370,0.18,200,0.41,400,2.22,-50,0.0,ok
57290043,837364145633388160,1,30.2,0.67,400,-0.46,400,1.11,400,0.50,-200,0.7,ok
61321043,1439503407886876928,1,26.1,0.20,400,0.07,-200,0.99,400,1.08,-200,0.2,ok
61304877,1437092488124865280,1,40.7,0.01,400,-0.32,240,0.46,400,0.93,-150,0.0,ok
65287293,1976231830067487488,1,27.8,1.05,400,-0.54,-200,2.42,400,0.87,-200,1.0,ok
74223675,3065569912959025792,1,10.2,0.42,400,0.63,400,0.51,400,1.18,-200,0.4,ok
54877205,465485398747754880,4,62.3,-1.04,400,0.11,-200,-0.10,400,0.76,-190,-0.5/-0.9/-1.5/-4.2,ok
96110714,5292002382780891392,1,35.1,0.04,400,-0.27,400,0.76,400,0.51,-40,0.0,ok
95970924,5279457539229862912,1,28.9,-0.31,400,-0.17,-200,0.17,400,0.77,-130,-0.3,ok
66204802,2028578135581180288,2,28.9,-0.51,400,0.11,400,-0.38,400,0.51,-110,-0.9/-0.2,ok
94748543,5146865817120483200,2,21.3,1.38,400,-0.05,250,2.20,400,1.52,-160,1.4/1.0,ok
73418039,3005243596889673600,1,15.9,-0.82,400,-1.19,400,0.67,400,0.46,-50,-0.8,ok
68685814,2210886814219960832,1,14.5,1.09,400,1.55,400,-0.30,400,0.45,-150,1.1,ok
68698344,2212285191149536768,1,28.9,1.40,400,0.02,400,1.66,400,0.77,-200,1.4,ok
114544070,6884444417818861696,1,14.7,-1.94,400,-0.92,400,-0.12,400,0.81,-80,-1.9,ok
95810352,5263738676176880128,1,4.1,0.12,-200,1.80,-200,-0.43,60,-0.01,-140,0.1,ok
62889619,1727613490595403904,3,49.9,0.08,400,-0.52,400,0.80,400,0.32,-100,-0.1/0.4/-0.1,ok
55100623,492939688693450240,2,31.5,0.28,400,-0.20,-200,1.49,400,0.78,-170,0.5/0.1,ok
110064681,6406128341154865792,3,15.1,0.49,-90,0.58,-100,1.48,400,3.14,-150,2.7/-0.7/0.1,ok
110161503,6418156929645487360,1,27.8,0.55,400,-0.21,-200,0.62,400,0.22,-100,0.5,ok
62777724,1705546292225156096,4,8.9,-0.25,400,-0.25,400,-0.19,-150,1.09,-100,-0.1/-0.5/-1.6/-1.3,ok
64657283,1909110527829780480,4,56.6,0.75,400,-0.27,330,1.28,400,0.73,-170,0.8/0.6/0.3/0.9,ok
68504009,2195602954055364096,1,27.3,1.25,400,-0.46,400,1.61,400,0.84,-180,1.2,ok
90997862,4648847003186792192,1,64.9,-0.71,400,0.56,-200,1.04,400,0.90,-130,-0.7,ok
65400268,1981278962086313216,1,16.6,1.98,400,-0.38,400,2.05,400,0.95,-170,2.0,ok
87277086,4268435152716450816,1,21.4,0.33,400,0.13,400,0.23,400,0.92,-140,0.3,ok
84801966,4116370053240576640,1,10.5,0.89,400,1.76,400,-1.89,-200,0.81,20,0.9,ok
111921888,6654862610371247872,1,23.2,-0.81,400,-0.08,-200,0.57,400,0.83,-160,-0.8,ok
73197502,2972316178575614720,2,24.4,0.90,-200,0.99,-200,-0.21,-140,2.40,150,1.9/0.8,ok
61466181,1464385493463109888,1,31.4,0.00,400,-0.02,-200,1.25,400,1.01,-200,0.0,ok
103295494,5868533813094650880,3,15.0,0.32,300,0.26,230,0.93,400,0.71,-110,-0.6/0.3/0.5,ok
103150692,5864412877898955520,3,26.1,0.28,400,-0.70,400,1.08,400,0.97,-180,-1.6/0.3/0.3,ok
80114242,3865553442089315968,1,11.0,0.72,400,-0.54,400,5.05,400,2.36,-140,0.7,ok
105700382,5969546835371725056,1,13.5,3.48,400,2.15,400,0.56,400,0.63,-190,3.5,ok
61177988,1417657378857601280,2,12.6,0.47,320,-0.36,300,0.78,400,2.77,-200,-0.1/0.8,ok
92524570,4763621040575884032,2,52.1,-0.43,400,1.23,-200,0.17,400,1.70,-80,0.0/-0.4,ok
109896162,6382125967960895744,1,8.2,-0.52,-200,-0.59,100,0.16,400,0.36,110,-0.5,ok
85572997,4153688749175592192,1,15.8,-0.06,-10,1.81,-200,-0.30,400,0.38,-180,-0.1,ok
83203906,4067125878023811712,1,29.4,-0.12,390,-0.66,-200,0.56,400,0.44,-200,-0.1,ok
87240742,4266826880732217216,1,26.2,0.95,400,0.13,-200,2.18,400,0.75,-200,1.0,ok
96714516,5333575535924341376,4,32.9,-0.47,0,0.90,-10,-0.19,400,4.72,-200,0.5/-0.8/-0.5/0.2,ok
89439415,4479020560328922880,1,21.6,0.85,400,0.40,-200,1.40,400,1.40,-200,0.8,ok
75973119,3233727541979924736,1,29.8,-0.08,400,-0.23,-200,0.58,400,0.48,30,-0.1,ok
96113134,5292338897760759424,1,14.3,-1.22,400,-0.53,400,-0.28,400,0.71,-20,-1.2,ok
80151005,3873172576633124736,1,24.9,0.26,-200,3.62,-200,-0.04,400,0.90,-50,0.3,ok
104724450,5934633840865866624,4,25.1,0.20,400,-0.39,400,0.84,400,0.34,-150,-0.3/-0.5/0.6/0.2,ok
98378445,5484363419528246016,1,20.4,-1.39,400,-1.11,-200,0.49,400,1.05,-20,-1.4,ok
86781226,4251917331380933504,3,30.5,-2.89,400,-0.16,-200,-0.27,400,0.72,50,-1.6/-1.7/-4.9,ok
76331375,3308108747685238016,1,23.4,0.29,400,0.06,370,0.66,400,5.89,-130,0.3,ok
64813339,1935196509918141952,1,25.2,0.26,400,-0.63,400,0.92,400,0.34,-160,0.3,ok
91823264,4681695913794054016,1,12.5,1.26,400,1.06,400,0.24,400,0.32,130,1.3,ok
96886421,5339560212099160960,3,33.7,-2.05,400,-0.16,-200,-0.07,400,0.73,60,-4.2/-2.2/-0.0,ok
88919374,4420601931291990528,1,30.8,1.05,400,0.11,280,3.31,400,2.78,-200,1.1,ok
95882715,5271862215979347584,4,62.9,-0.22,400,-0.44,310,0.46,400,2.55,-80,-0.3/0.3/-1.0/0.1,ok
79195243,3689427656598333184,1,25.2,0.45,400,0.51,-30,1.68,400,3.30,-200,0.5,ok
68277809,2175188974505743872,2,29.9,0.62,400,0.27,290,1.15,400,1.09,-150,0.4/0.7,ok
104218707,5911374393866884096,1,28.9,0.09,400,-0.65,50,1.22,400,0.97,-200,0.1,ok
98516385,5498402430668214400,1,30.9,1.01,400,0.07,-200,2.63,400,1.33,-140,1.0,ok
68730706,2216446018032239616,1,27.6,1.25,400,-0.22,370,1.88,400,0.55,-170,1.3,ok
62373170,1631682471169293312,1,10.3,1.26,320,0.51,-180,2.43,330,1.48,-200,1.3,ok
68321912,2178074814559593984,2,26.7,-1.34,400,-0.60,-200,1.43,400,0.62,-200,0.7/0.2,ok
68619968,2204798204164870784,3,25.7,-0.01,400,0.02,-200,0.22,400,0.46,-130,-0.4/-0.4/-0.7,ok
67881234,2148155934937842048,1,7.3,0.07,60,0.82,60,0.39,80,-0.03,-190,0.1,ok
61984954,1560450064899933312,1,28.8,-0.64,400,-0.43,-200,0.43,400,0.27,-40,-0.6,ok
105707419,5969742582800097536,3,18.9,0.84,390,0.84,350,0.74,400,0.46,-200,3.8/-0.5/-0.3,ok
100602309,5677384811792421248,1,18.9,-0.79,400,-0.13,-10,0.92,400,0.51,60,-0.8,ok
79069963,3669157747422997376,2,12.2,4.40,-140,3.26,-160,-0.43,140,22.99,70,4.4/-0.8,ok
54459352,427526477786379904,5,26.2,1.02,400,0.11,400,1.29,400,0.84,-190,0.2/1.7/2.4/0.8/0.9,ok
73500282,3018150145412796416,1,29.6,0.57,400,0.40,290,0.32,400,0.55,-30,0.6,ok
79245210,3698264298408052480,1,17.4,-2.05,400,-0.61,90,-0.14,400,0.71,50,-2.1,ok
70849163,2647858818432259200,1,28.9,-0.34,400,-0.55,400,0.43,400,1.19,-200,-0.3,ok
112089352,6668698864693516032,1,29.3,-0.25,400,0.17,-200,0.74,400,1.63,-160,-0.2,ok
79707590,3787228459974157312,1,20.1,-0.61,250,-0.91,210,1.78,400,1.91,-170,-0.6,ok
103355922,5870973698157138048,2,14.5,0.34,-200,2.17,-180,0.28,350,1.56,-60,0.3/0.0,ok
68965025,2250687868129917440,4,29.3,0.12,400,-0.46,400,0.95,400,0.47,-150,-1.8/2.0/0.7/0.6,ok
62496210,1652788253991810560,1,45.3,-0.53,400,-0.66,-200,0.66,400,0.90,-200,-0.5,ok
109870019,6377921572935009152,1,26.9,1.44,400,0.19,0,2.27,400,0.99,-140,1.4,ok
112670540,6716367469767479680,1,26.1,0.56,390,0.18,330,0.31,400,0.98,-60,0.6,ok
57119387,804846226686410496,1,17.6,-0.31,400,-0.41,-200,2.25,400,0.00,-90,-0.3,ok
86919882,4255220951426967936,4,23.8,0.38,400,0.15,400,0.29,400,0.38,-90,-0.1/-0.5/-5.5/1.0,ok
80338907,3910597203664008576,1,3.3,-0.25,400,0.94,400,0.19,10,2.24,-170,-0.2,ok
87730503,4298487038881082880,1,16.3,-0.02,-200,0.68,-200,-0.04,400,0.24,-80,-0.0,ok
112071059,6666936824295233408,1,17.7,-0.34,130,1.15,110,0.39,400,1.17,40,-0.3,ok
73914583,3046970475486492800,2,40.4,-0.79,170,1.60,260,-0.31,-200,0.25,40,-1.4/-0.3,ok
64995703,1956130180521822080,1,82.3,0.24,400,-0.54,400,0.90,400,0.93,-170,0.2,ok
109896871,6382239148938883840,1,12.9,-2.64,400,-0.96,130,0.28,400,0.18,70,-2.6,ok
68882136,2238540738545047296,1,20.3,-0.05,330,-1.58,270,1.86,340,0.99,-200,-0.0,ok
98523674,5499255067574319872,7,25.0,-1.17,-200,-0.18,-200,-1.62,-50,1.14,110,0.5/-1.0/-0.5/-0.7/-2.5/1.4/0.5,ok
67808403,2140216425897379328,1,12.7,-0.60,90,-1.64,-100,1.06,170,0.71,400,-0.6,ok
57027116,787559223837201152,2,24.4,0.70,400,-0.42,400,1.76,400,0.73,-170,1.7/0.6,ok
84154054,4094915557685612032,1,11.7,-0.43,-100,0.08,-110,0.75,320,0.97,-160,-0.4,ok
95436458,5240950713580731904,1,12.0,0.14,110,0.94,120,-0.67,400,0.68,-180,0.1,ok
76397931,3320009036909671680,3,23.9,-0.38,370,1.26,340,-0.68,400,0.34,-20,0.2/-1.3/-0.2,ok
86771375,4251713337594357504,1,26.4,-0.32,400,0.70,-200,0.16,400,0.79,-100,-0.3,ok
95792903,5261427678829190528,3,42.8,0.63,400,-0.24,400,0.94,400,0.53,-130,1.1/0.7/0.3,ok
110136724,6415118669779778048,1,13.3,-1.90,-200,0.08,-200,0.02,140,1.50,-170,-1.9,ok
61162480,1415426267902241024,1,3.8,0.71,400,1.26,400,0.26,260,1.42,-200,0.7,ok
82453232,4058657546884662784,1,8.4,0.48,400,1.03,400,-0.51,220,3.21,-60,0.5,ok
75854536,3218729202649276800,2,27.2,-1.56,20,0.89,0,0.45,400,1.33,-90,-1.9/-0.8,ok
114556194,6886280842757233024,2,34.1,-0.10,400,0.80,-200,0.35,400,0.66,-100,-0.3/0.1,ok
69373352,2331975759201543936,1,21.2,0.80,400,0.33,340,1.04,400,2.47,-150,0.8,ok
55344496,516585510883983488,2,22.5,-0.35,-200,0.56,-200,-0.70,280,1.18,-110,-0.6/0.2,ok
78657428,3597082118818491392,5,17.6,0.78,400,0.06,400,0.94,400,0.83,400,0.1/0.2/-0.7/0.7/-0.4,ok
61537017,1476741014861465984,1,30.9,0.27,400,-0.34,-200,0.95,400,0.86,-180,0.3,ok
84057127,4092477661219580032,1,20.6,-1.36,400,0.33,400,-1.21,270,0.83,-40,-1.4,ok
67177487,2081973478213883264,1,28.4,-0.34,400,-1.01,400,0.04,400,0.70,-150,-0.3,ok
82764430,4062129667159660672,3,23.6,-0.63,400,-0.31,-200,0.09,400,0.72,-50,0.6/-0.4/-2.4,ok
61301663,1436629799888289920,1,12.3,0.64,400,0.47,400,0.69,400,0.16,400,0.6,ok
92479371,4758343556562398336,1,13.2,-1.02,400,1.08,-200,-0.31,400,0.87,-90,-1.0,ok
82644777,4060781562787628544,1,16.2,1.72,400,0.32,360,1.04,400,0.40,0,1.7,ok
91163335,4653760690586190592,1,26.8,0.18,400,4.57,-200,0.46,400,1.71,40,0.2,ok
109768467,6363237698225913728,1,38.2,-0.37,400,-0.35,120,1.26,400,1.37,-170,-0.4,ok
94365846,5071960689829490560,1,10.1,-0.24,-180,-0.72,-200,0.58,260,1.98,400,-0.2,ok
103623585,5880150668827569280,1,22.8,-0.82,-200,0.23,-200,-1.11,400,1.09,-60,-0.8,ok
54443025,426448337918354304,4,25.7,-3.71,400,-0.72,-200,-0.16,400,0.71,-160,-1.1/-0.8/-2.8/-2.0,ok
88614027,4377186305923003136,1,22.0,4.56,400,-0.33,400,1.82,400,0.46,-180,4.6,ok
67945655,2155780257802910720,1,16.5,-0.06,400,-0.09,280,0.32,400,1.94,-200,-0.1,ok
68631856,2205807929491043584,4,31.4,0.21,400,-0.17,-200,0.78,400,0.76,-140,0.7/1.0/0.1/-0.2,ok
114649490,6899566100021092096,1,28.1,0.71,400,-0.05,330,1.18,400,0.91,-110,0.7,ok
57934416,923731574268439936,1,25.6,-0.58,400,0.99,-200,1.26,400,2.26,-150,-0.6,ok
68109216,2166375117509211776,1,13.5,0.05,-110,1.48,-80,-0.03,-200,0.94,400,0.0,ok
