sdss_id,gaia_dr3_source_id,tic_v8_id,ra,dec,g_mag,plx,e_plx,classification,p_da,p_db,p_dba,p_dah,teff,e_teff,logg,e_logg,snr,telescope,n_visits,min_mjd,max_mjd
79966350,3837512463902647552,842065164,140.304,-3.294902,19.4378,2.432085,0.3757754,DA,0.9433308,0.003687098,0,0.0199453,11768.27,107.9375,8.357683,0.04645841,11.93662,lco25m,2,60319,60320
104202831,5910393663850857088,1510565183,261.126,-62.16716,19.07317,3.954633,0.2800458,DA,0.8845008,0.006589455,0.003958137,0.00563983,13046.44,178.2056,8.016256,0.05783657,12.1734,lco25m,3,60051,60053
67617695,2121671513026793856,1551008973,274.2285,47.21463,18.73371,3.875943,0.1524527,DA,0.9763085,0,0,0.01547951,12033.48,103.1279,8.054626,0.04755601,13.58063,apo25m,2,60439,60442
79887845,3822782267970082048,841876606,146.6214,-5.029869,18.9704,4.329114,0.2266874,DA,0.9683881,0,0,0.01981136,13427.98,163.8483,7.98045,0.02354517,28.78873,lco25m,7,60348,60442
78926747,3645049580594224512,1002304902,208.9398,-4.256016,19.60272,2.900689,0.5009759,DA,0.8478839,0.001830272,0,0.04308438,13492.62,501.7361,7.890537,4.545959E-05,8.954552,lco25m,2,60131,60132
93127020,4853469385585779584,651075952,52.70039,-38.10464,18.34965,5.38341,0.125758,DA,0.9863631,0,0,0.002,10762.42,41.22021,8.24886,0.02490884,21.39565,lco25m,1,60615,60615
89584964,4493654441624483072,1505352634,264.347,12.04284,18.0659,7.366705,0.1149947,DA,0.988588,0,0,0.001972742,10420.67,44.89011,8.484458,0.08444877,17.39638,apo25m,1,60089,60089
79382047,3722405308849506944,1002886013,212.0838,8.288939,16.88062,10.9174,0.07104409,DA,1,0,0,0,10916.68,29.86791,8.330495,0.01300089,33.41665,apo25m,2,60356,60380
58709549,1029086984600989696,802241803,131.5972,51.64024,19.51277,3.410427,0.3393943,DA,0.9980029,0,0,0,10144.72,31.94589,8.310405,0.03372119,19.74098,apo25m,3,59257,60339
87522209,4285638970630794624,1787338967,281.5032,6.491661,19.28807,3.285007,0.3477086,DA,0.9230057,0.002,0.005958137,0.007931761,10292.69,79.02383,7.832441,0.1115181,8.444029,apo25m,1,59847,59847
106145505,5982925280539567872,1157434464,238.1442,-49.00889,17.35444,5.767749,0.09332765,DA,0.9767759,0,0,0.007692176,13368.76,182.7455,7.782169,0.03578579,21.31972,lco25m,2,60544,60545
98521033,5498928267807563648,737516948,90.82533,-56.79762,17.95676,6.632502,0.08725595,DA,0.994535,0,0,0,11420.8,71.53204,8.26195,0.0287365,21.50925,lco25m,2,60331,60360
59467100,1160300056558791168,366479368,226.6089,6.645833,16.57191,10.05958,0.06037187,DA,0.9880525,0,0,0.007732969,11156.91,59.60441,8.066225,0.04360252,18.25189,apo25m,1,60013,60013
96271832,5304149336273144960,809095779,132.9406,-58.20008,18.6547,4.625472,0.1316528,DA,0.9635364,0,0,0.01397274,11617.33,110.5536,7.785309,0.07947892,10.06251,lco25m,2,60661,60662
76137548,3260879427575409024,649740967,51.3628,-3.22155,18.89446,5.077798,0.2325707,DA,0.9802285,0,0,0.009945484,10728.84,69.08692,8.653652,0.0381248,13.57725,apo25m,2,60584,60586
73897295,3045879828670086144,751830467,105.1888,-12.15526,17.78418,6.642988,0.09520254,DA,0.9785422,0,0,0.01173297,11263.08,41.42119,8.224363,0.01802495,36.36637,apo25m,5,59218,59267
75744112,3202700831376519808,671936502,65.68279,-5.439423,19.26577,3.247896,0.262554,DA,0.9449588,0,0,0.02784999,11031.23,126.2202,8.273501,0.08340658,8.865834,apo25m,2,60291,60294
63051455,1747832062024486912,375199799,309.461,6.207443,16.41544,12.22463,0.05261043,DA,0.996,0,0,0.004,12613.07,67.20326,8.25971,0.01672791,28.11236,apo25m,1,60120,60120
64136522,1852060850898775552,1952564851,318.6966,30.8011,19.04461,4.386159,0.2342685,DA,0.9702431,0,0.001958137,0.01597274,10176.58,52.16112,8.217624,0.05339214,12.88585,apo25m,1,60615,60615
92479723,4758372521821652864,734377447,87.5518,-62.14586,18.26544,4.224052,0.1084669,DA,0.8976309,0.002,0.002,0.03968203,12188.06,204.5012,8.238097,0.07761742,8.55696,lco25m,1,60335,60335
57734994,894232635072649728,741321155,115.9007,34.65021,18.82486,3.837419,0.2123973,DA,0.9702937,0.002,0,0.01174669,12438.81,132.8962,8.412021,0.04561791,13.19499,apo25m,1,60674,60674
57555460,875909308155322624,740683740,117.9008,29.49294,19.58026,3.094414,0.3928969,DA,1,0,0,0,10637.76,27.51448,8.5,0.04495504,33.37666,apo25m,5,59164,59281
109536342,6321958423944659200,1179803161,229.3134,-7.896661,19.47552,2.979849,0.3390164,DA,0.9488416,0.0004467473,0.001656733,0.01193176,11181.04,109.997,8.336893,0.05338796,11.1015,lco25m,2,60144,60355
57771858,898309418030384256,741450311,109.1923,37.67524,18.94421,4.169009,0.276017,DA,0.7798363,0.0006090762,0.000460396,0.02956001,12477.78,243.342,8.153044,0.1198286,10.12964,apo25m,1,60669,60669
116714888,317285318808939904,620788661,22.0737,34.31435,19.56915,2.978684,0.3946897,DA,0.8887322,0,0,0.01782273,10575.71,74.23177,8.518389,0.07163297,10.45479,apo25m,2,60289,60592
116712700,316874475121754112,620780701,20.86148,33.36843,19.08086,3.395106,0.2731176,DA,0.8766201,0.009347641,0.01787441,0.009945484,11343.75,150.8061,8.186864,0.07919271,8.899006,apo25m,2,60289,60592
80118640,3866387902695704064,903169572,166.472,7.778221,18.01832,6.267656,0.1365544,DA,0.9645764,0,0,0.02194548,12154.34,128.7809,8.36762,0.0412154,13.34154,apo25m,1,60408,60408
110506529,6454667652056437248,1988969733,312.5258,-60.02863,19.19205,4.898415,0.2129504,DA,0.8472369,0.007868932,0.003551462,0.02989097,10781.32,133.229,8.156177,0.07984868,8.368768,lco25m,2,60138,60141
67981417,2160365221290491648,1551539516,277.4138,63.36864,19.53044,2.083249,0.2707328,DA,0.8890072,0.00593173,0.00810428,0.003719434,11577.33,100.4052,8.644039,0.03537718,19.05208,apo25m,4,59358,59387
74285898,3070712053964938624,803489769,121.1748,-2.262671,17.81777,5.474041,0.1116487,DA,0.9726126,0,0,0.01191823,13084.47,90.41755,8.059882,0.02466869,22.85536,apo25m,2,59910,60285
60996531,1388195140157554688,1101805999,231.6168,39.58861,18.7177,8.088502,0.1426586,DA,0.9940419,0,0.001958137,0,10252.59,36.53645,8.839941,0.02942772,21.84921,apo25m,3,59385,59387
60814579,1361151105484386432,1400458086,262.7408,45.73861,19.28551,3.175589,0.1938401,DA,0.9766073,0.001830272,0,0.006,11304.51,121.6831,8.152643,0.05132454,10.41385,apo25m,2,60466,60467
92102762,4700363177396622720,631352514,36.54132,-63.80231,18.88644,4.003451,0.1631001,DA,0.9432971,0.002,0.001958137,0.02384999,11660.64,127.2678,8.145454,0.08560679,11.62155,lco25m,3,60229,60236
65010633,1957723716462986368,2005733959,335.8492,42.02184,18.43419,5.576283,0.1354729,DA,0.9507711,0.002,0,0.01966492,11040.47,105.4836,8.677427,0.06160998,13.26181,apo25m,2,60582,60583
77607783,3432893726774054528,721400638,94.11577,26.3609,18.43858,4.21854,0.2023402,DA,0.8734019,0.007698247,0.007916274,0.01920968,11218.18,82.8077,7.754955,0.05276464,15.22632,apo25m,1,59216,59216
56985230,779588657882981120,17301353,160.6402,40.95423,16.12989,13.69122,0.05434648,DA,0.998,0,0,0.002,11753.41,51.76835,8.231165,0.01733554,29.76436,apo25m,1,60659,60659
68726585,2216007209808574592,2021998911,324.8251,62.04239,18.20423,5.505813,0.1157732,DA,0.990174,0,0,0,11535.1,51.28879,8.244871,0.02053874,26.06733,apo25m,3,59764,60606
60937889,1379111868441962624,1200827200,243.1345,39.18125,18.77135,3.802205,0.1441924,DA,0.7974308,0.01664849,0.01533031,0.0255203,13115.12,240.3398,8.004529,0.05977339,9.295094,apo25m,1,60119,60119
63597191,1811517802731652736,1942051965,310.4995,17.63709,18.77385,3.33884,0.242784,DA,0.9882141,0,0,0.005972742,11848.21,79.43632,8.387197,0.02755953,19.27125,apo25m,5,60471,60477
68136682,2167744486208798848,1975790136,309.3939,48.18162,18.43798,5.665875,0.1424644,DA,0.9546165,0.001830272,0.003916274,0.008996706,11040.94,111.5294,8.001155,0.04448617,11.03084,apo25m,2,60463,60464
70865680,2651353199529283328,2052824750,346.6534,0.5551178,19.80203,3.126571,0.5188094,DA,0.9646348,0,0,0.0171617,12743.77,171.4438,7.986906,0.07743344,11.23674,apo25m,2,59847,60612
57495202,869917760057077376,740475221,111.6225,24.24757,19.36878,2.603005,0.3885353,DA,0.9701558,0,0,0.02362394,12999.69,118.925,8.183963,0.03332218,17.45795,apo25m,7,59245,60706
86501950,4226614334595472512,1983703886,309.2233,-0.2934681,19.57965,3.416901,0.3270127,DA,0.9485695,0,0,0.01991823,11000,129.1439,8.592631,0.08396695,8.544146,apo25m,2,59741,59763
80705519,3982405861397369984,903567557,161.3332,16.38761,19.10238,3.327634,0.3281577,DA,0.921087,3.495994E-05,0,0.01165193,11514.29,92.21172,8.018773,0.04665152,13.26637,apo25m,1,60681,60681
100531440,5665501702436400768,875661457,146.2433,-19.82857,19.15086,1.924499,0.2747102,DA,0.9670412,0,0,0.00995902,12199.64,122.3666,8.147751,0.04798634,12.71658,lco25m,1,60704,60704
61946254,1553384701962710272,1001179740,202.8992,49.90447,18.80607,3.746081,0.1532861,DA,1,0,0,0,12353.77,49.76678,8.065858,0.01976642,39.05519,apo25m,5,59312,60410
63418266,1794640436682616192,2001346107,325.7144,24.12462,19.51124,1.565014,0.3221208,DA,0.8510768,0.009797126,0.003916274,0.02362394,10502.5,111.6347,8.106596,0.06275465,8.294383,apo25m,2,60591,60592
78931827,3645966818105578112,1002321198,212.9608,-3.875961,18.90892,5.695799,0.2436016,DA,0.9767294,0,0,0.007692909,10116.02,44.4873,8.276359,0.06218304,17.33321,lco25m,2,60032,60033
110653066,6472357385397889920,1989429580,305.8187,-54.64077,19.21958,2.814835,0.2700809,DA,0.9404847,0.00222615,0,0.01393176,12384.14,155.0689,8.486359,0.05385131,11.24282,lco25m,2,60506,60507
56418450,676929726804749952,801071569,122.8716,22.20318,18.87596,4.447938,0.2787139,DA,0.6525707,0,0,0,10529.34,25.85833,8.271583,0.02537316,35.66688,apo25m,4,59203,59232
57450919,865467933421575808,740305015,114.3953,21.8381,19.47746,2.656825,0.3374572,DA,0.99,0,0,0.003746692,11858.42,66.02942,8.136107,0.02934052,25.71241,apo25m,10,59238,60700
65047268,1961592210690795904,2006381668,333.3708,43.95699,19.1278,4.085495,0.2038749,DA,0.9646134,0.001053333,0,0.01194548,12005.16,140.8338,8.239319,0.04809378,11.04187,apo25m,2,60581,60582
78987143,3654933197991146496,1102785142,220.2565,1.536192,18.80359,3.813014,0.3360167,DA,0.9788983,0,0,0.006,11300.31,96.4604,8.253291,0.04405915,13.69363,apo25m,2,60088,60324
61386525,1451374525694669568,1000611327,206.1453,26.5457,17.94188,7.769154,0.1347189,DA,1,0,0,0,11762.16,50.79673,8.470572,0.02466347,54.11712,apo25m,3,59314,59375
56217076,653228761532233216,69366876,121.9137,13.35318,16.42754,8.712708,0.04950968,DA,1,0,0,0,10658.82,19.58782,8.232895,0.0172294,41.52675,apo25m,2,60355,60371
71121164,2692932129382067072,2024972863,320.1031,3.668012,19.06322,3.177748,0.3025362,DA,0.8750226,0.002029727,0.002,0.009692176,11744.66,131.1163,8.500001,0.04531887,11.33947,apo25m,1,59866,59866
68771138,2222104719039894272,2022994986,322.2881,67.27512,18.62128,5.167104,0.1645196,DA,0.9265408,0.001345305,0,0.003972742,10038.28,47.09726,8.29216,0.1170749,13.98969,apo25m,2,59846,60606
89981428,4527655052000874880,1684933443,270.5141,19.82497,18.39383,5.007335,0.1185388,DA,0.9865252,0.001830272,0.001958137,0,12287.1,104.7782,8.032777,0.03902139,16.99863,apo25m,2,60467,60468
75924367,3227435170077075712,672254708,77.65501,-0.6694393,18.80913,4.096968,0.2128569,DA,0.9782087,0.002,0,0.007972742,12191.67,121.1334,8.252227,0.04367245,13.77944,apo25m,2,59879,60286
93634065,4937389193962810368,631750610,28.78437,-51.53662,19.20875,3.352282,0.2083472,DA,0.9281389,0,0,0.007904503,11642.8,104.7827,8.333927,0.04003697,14.43234,lco25m,2,60587,60605
98289553,5473287931525973760,874714996,152.5807,-25.06829,19.06592,3.383845,0.2428882,DA,0.9015458,0.009830272,0.01987441,0.007692176,12588.39,127.5534,7.964966,0.05163694,12.43799,lco25m,1,60672,60672
92099076,4699771644435128064,631342678,35.44511,-64.64653,19.04721,4.425091,0.1573195,DA,0.8720111,0.0105821,0.007958137,0.01794548,10905.38,94.66869,8.23466,0.07049604,9.493526,lco25m,2,60265,60280
98379322,5484488935652299264,766165175,100.4641,-57.46078,17.78053,7.380048,0.07887504,DA,0.9622779,0,0,0,10075.56,38.70089,8.122497,0.08487911,19.88797,lco25m,1,60333,60333
57875861,914490316475724416,801889055,127.3525,40.56406,17.96931,4.486746,0.1309738,DA,0.9295678,0,0,0.0218249,13500,288.2917,7.819984,0.05368366,9.711878,apo25m,1,60663,60663
79769603,3798868542900850048,902933977,174.291,0.5951946,18.59969,2.837057,0.2285779,DA,0.9370886,0.01,0.004,0,10738.96,72.64465,8.133445,0.03548539,13.47416,apo25m,1,59662,59662
101619636,5764391473295121792,837229615,134.739,-1.039662,19.75704,2.796371,0.4550813,DA,0.7580591,0.008160302,0.002120846,0.003945484,11308.09,116.6215,8.238086,0.04605348,10.01084,apo25m,1,59251,59251
79338025,3714526380324102272,1002799207,204.9495,4.649866,19.17536,3.167406,0.3691353,DA,0.9802576,0,0.001917991,0,10233.71,76.71355,8.252649,0.06521598,12.53769,apo25m,1,60107,60107
60564699,1330697523908865152,1200730288,244.491,37.6071,17.53199,7.963847,0.07296505,DA,0.9605302,0.001911375,0.003958137,0.007746692,10577.09,47.14238,8.212442,0.03127796,17.52668,apo25m,1,60119,60119
55877605,596033060006696192,800262513,128.2058,7.424465,19.01438,4.048117,0.3017351,DA,0.9624769,0.001830272,0.002,0.003571292,11202.6,89.63793,8.32529,0.04027651,13.29843,apo25m,2,60346,60353
98174418,5456339131582947712,942850552,163.6612,-28.5284,19.45605,3.286615,0.3009753,DA,0.9306967,0.00469637,0,0.01359775,11094.54,114.0618,8.185182,0.05437886,9.749114,lco25m,1,60678,60678
94027555,5008456712140218112,632070072,22.4293,-39.63491,18.88728,3.205538,0.2070029,DA,0.9731256,0,0,0.01366492,12360.32,108.6514,8.24888,0.03412477,14.48907,lco25m,1,60667,60667
61239527,1427238213944425984,1271079074,252.7864,55.43426,19.22196,3.141218,0.2284398,DA,0.8835137,0,0.00209617,0.0290511,12046.38,168.9888,7.576447,0.0997039,8.483341,apo25m,1,60088,60088
89586684,4493871114129240192,1505375422,262.437,12.47453,17.05326,9.705582,0.0633322,DA,0.998174,0,0,0,10576.06,33.60223,8.184484,0.02514497,26.03016,apo25m,1,60089,60089
93997456,5002319517407730304,616544815,15.24397,-34.87053,19.07518,3.759706,0.244335,DA,0.9825469,0,0,0.009719434,11670.03,100.3949,8.145577,0.0458411,14.5947,lco25m,1,60609,60609
56241849,655817626084064384,800788180,124.0014,16.72573,19.64405,2.771274,0.5170687,DA,0.9391697,0.01332109,0.002,0.01962394,11948.31,132.7576,7.886018,0.06686063,9.605494,apo25m,2,60707,60708
91809647,4679559455326463360,650459607,58.97998,-62.15591,17.82901,4.144442,0.07879245,DA,0.972602,0.002,0.001958137,0.005746692,12716.1,111.127,8.092758,0.03572632,18.56277,lco25m,2,60314,60316
110267465,6430538564444656768,1988617189,302.2043,-62.5176,18.37681,5.116746,0.1345588,DA,0.9370453,0,0,0.03159668,11494.83,105.5413,8.546959,0.0553392,12.75792,lco25m,2,60434,60435
57407895,858181985259426176,900505346,174.5602,59.28951,19.90757,1.92106,0.3467825,DA,0.9902149,0,0,0.007705711,12842.26,71.13018,7.940677,0.02506706,26.13383,apo25m,11,59254,60655
59450611,1157542305302077568,1100094022,222.4927,3.278999,19.18975,3.624034,0.2781436,DA,0.9384784,0.002,0.001798249,0.01983645,13017.95,160.4784,8.124344,0.05212421,13.85658,apo25m,2,60053,60057
75268132,3148685986929600000,760369754,116.6979,9.081059,18.49462,6.683572,0.1875822,DA,0.9865492,0,0,0.003972742,11022.77,50.55165,8.677255,0.02597113,19.26834,apo25m,2,60000,60285
110586774,6465065767879757440,2026888104,323.1418,-53.30931,19.80039,2.314868,0.3566563,DA,0.8544594,0,0,0.01586371,11072.54,113.452,8.344005,0.0533245,8.915049,lco25m,2,60500,60501
57840562,908485879180575616,801806787,124.9372,39.14417,19.45643,1.865382,0.4224953,DA,0.9923617,0,0,0.001986278,11561.4,53.42121,7.58725,0.03726798,26.38292,apo25m,4,59169,60679
101454758,5745186849152831232,876360346,141.2819,-7.737241,19.50404,2.054422,0.3296157,DA,0.896925,0.007964734,0.009850848,0.005692176,10288.28,50.86396,8.499998,0.07297098,11.10635,lco25m,2,60406,60407
93514382,4916999957713401600,631682015,23.49682,-51.33976,16.56892,7.633422,0.04127198,DA,0.998,0,0,0.001746692,13345.53,92.00026,7.636257,0.01238992,55.09439,lco25m,2,60578,60579
55996746,613674616699312768,840075399,144.8953,11.45584,19.20688,2.800638,0.3173299,DA,0.9449298,0.001830272,0.001958137,0.0154524,11676.18,130.3589,8.375499,0.04259207,11.60769,apo25m,1,60645,60645
80229109,3889747645702893056,842470048,158.7798,16.89252,19.32616,3.152829,0.3186936,DA,0.9763046,0,0,0.007920396,10262.26,42.63749,8.324928,0.04307853,15.51133,apo25m,1,60678,60678
86264708,4204660076699260928,1757723493,286.6079,-7.535206,18.95603,3.873535,0.2715144,DA,0.9189209,0.002,0.005876128,0.02373655,12051.8,132.7133,8.110552,0.0685833,11.21635,apo25m,1,59840,59840
55979900,611107978602940288,800543050,135.4861,16.74711,19.57869,3.034445,0.3435134,DA,0.976273,0,0,0.005945297,11277.39,213.2487,7.910081,0.1437066,13.03123,apo25m,4,59986,60626
54397974,422950271730727296,604421455,3.31062,58.80306,19.61911,3.76108,0.3075199,DA,0.9299474,0.001830272,0.0003759791,0.01583645,12238.28,138.0793,7.648169,0.08292335,13.56939,apo25m,6,59187,60646
79699352,3785669356781735936,902782667,170.8796,-5.788121,19.06808,3.264506,0.3656355,DA,0.9687349,0,0,0.01942831,12662.08,362.7263,7.526197,0.0853579,13.11189,lco25m,3,60406,60439
55375114,519177055494286464,628398162,25.37037,66.25037,19.18463,3.021126,0.2569181,DA,0.9135656,0.002,0,0.01593176,10360.09,62.82944,8.505138,0.07655436,13.2192,apo25m,4,59886,60638
57602778,881918693252840960,740787971,116.1039,32.7707,19.36567,1.566702,0.3126406,DA,1,0,0,0,10659.67,36.72511,8.019965,0.01795698,38.02789,apo25m,8,59163,60588
94905809,5181867391105248768,651989798,48.02909,-5.433876,19.81216,1.891343,0.5779582,DA,0.7839949,0.009304129,0.003958137,0.01785247,12000.16,126.2574,8.1,0.1130593,9.79806,apo25m,2,60590,60591
110061968,6405788523342468736,2026518033,332.1385,-62.21713,17.2596,9.031258,0.06681915,DA,0.9842013,0,0,0.01397274,12112.4,58.27856,8.816367,0.01632337,33.45542,lco25m,3,60139,60145
100486073,5658659274073458688,875388929,146.3109,-25.54082,19.09137,3.129115,0.2445782,DA,0.9065139,0.001246234,0.001958137,0.02947641,12125.43,131.6455,7.879043,0.06974205,11.53977,lco25m,1,60671,60671
93169283,4860747774605126400,651145760,52.35471,-35.62762,17.01874,8.464854,0.05107033,DA,0.9983201,0,0,0,12355.2,44.03881,8.01214,0.0150715,44.62288,lco25m,1,60609,60609
57540510,874344123289852288,740646296,119.3731,26.61616,19.49067,2.956565,0.3511683,DA,0.9806174,0,0,0.0136512,12486.73,70.05107,8.12526,0.01991048,37.41851,apo25m,6,59165,60596
107072270,6049952677597155328,1258850493,243.6377,-23.66687,19.28395,5.269546,0.3521068,DA,0.7641252,0.01198846,0.009339823,0.01194548,10263.24,66.04784,8.215333,0.1652021,8.788392,lco25m,2,60173,60376
74410039,3082923023944686464,803846760,122.0218,-1.00377,19.52487,2.516719,0.5511854,DA,0.9177368,0.001053333,0.001958137,0.0119045,10933.53,99.17935,8.35775,0.04494066,8.628956,apo25m,2,59910,60285
110696039,6476575769132355328,1989642978,314.3506,-52.39998,18.49061,5.121353,0.176941,DA,0.9590154,0,0,0.005945484,12617.15,113.689,8.196567,0.03046987,16.07548,lco25m,2,60498,60499
111321974,6571025016254378368,71266282,330.0807,-42.92681,16.10522,17.02354,0.0384416,DA,1,0,0,0,10096.6,11.43925,8.324692,0.0114816,80.73499,lco25m,2,60614,60617
60728499,1350369878577786752,1400410188,265.2683,45.51797,19.68262,2.790722,0.3013636,DA,0.8031038,0,0.002,0.01738435,11111.49,143.356,8.661269,0.06495648,12.39307,apo25m,5,60466,60477
88740790,4391500156312747008,1307240982,256.308,4.360831,18.95176,4.698673,0.205973,DA,0.8366833,0.007398312,0.009958137,0.01171943,11007.47,139.0206,8.318222,0.06438015,8.296377,apo25m,1,60062,60062
94247035,5049859445255149696,122616612,41.58788,-35.70952,16.98525,10.92801,0.05745329,DA,0.9468861,0.001830272,0.006,0.005746692,10281.86,40.05959,8.291385,0.03798363,19.59806,lco25m,1,60627,60627
112040227,6664057860475750912,1923967508,291.8688,-44.38896,18.29679,4.244711,0.1481659,DA,0.9236906,3.699593E-06,0,0.01997274,13277.85,211.4361,8.228111,0.06234299,10.50241,lco25m,1,60203,60203
76163918,3266512088205852544,649790977,47.14274,0.4740818,19.27057,3.644735,0.4216039,DA,0.992,0,0,0,10539.91,36.53123,8.230145,0.03480753,20.76494,apo25m,4,59884,60609
61733212,1512627523908647552,1001135342,209.2174,52.53127,18.81925,4.056256,0.1557671,DA,1,0,0,0,11625.96,51.21437,8.15775,0.01970844,37.44362,apo25m,4,59315,60404
117232060,389526217756296576,601356007,7.106913,47.37709,18.9319,3.989832,0.1946699,DA,0.9476128,0,0,0.01567845,13159.95,205.2662,8.007722,0.03947572,11.03754,apo25m,2,60589,60590
79134028,3679644786249595520,953042863,189.4335,-5.891697,18.1848,5.034971,0.1466723,DA,0.998,0,0,0.002,12997.98,106.3421,7.800395,0.02468243,26.17711,lco25m,2,60110,60111
74333994,3075945316995371520,803668660,132.1037,2.155138,19.2697,3.773831,0.2786408,DA,0.9902695,0,0,0.007904503,12312.7,65.3574,8.09801,0.0267448,35.78296,apo25m,4,59202,59226
56378027,672407572917717248,740165504,114.2321,19.69918,19.08086,3.732709,0.2832778,DA,0.9844127,0,0,0.005986277,13500,190.1503,7.88018,0.03036872,24.60146,apo25m,7,59238,59294
92358982,4742321022148464768,631558044,33.05894,-56.76988,19.95495,1.475324,0.297306,DA,0.8815197,0.008893615,0.006,0.01766492,13487.87,504.5838,7.801894,0.06400646,8.58056,lco25m,2,60561,60562
76230366,3284425881400926464,672959429,63.97083,4.765396,19.67972,3.011127,0.4273068,DA,0.831157,0.004259355,0.001656733,0.02956411,12554.76,234.022,8.06373,0.09411196,8.313948,apo25m,2,60263,60265
79062447,3667772190973052928,1002628052,214.6728,3.294816,19.38199,2.858979,0.3136322,DA,0.9570487,0.001830272,0,0.0159045,11175.46,93.01978,8,0.05303867,12.04025,apo25m,2,60407,60408
70172578,2510891108771852416,293561262,28.24644,1.004312,16.47729,11.54697,0.06684233,DA,1,0,0,0,13063.5,42.69512,7.932854,0.01004348,95.55677,apo25m,6,59872,60706
110620815,6469001783284184064,1989274005,308.1883,-56.43093,18.79414,5.491879,0.1982785,DA,0.9133201,0,0,0.03139773,12201.35,107.795,8.014434,0.0455288,14.18507,lco25m,2,60140,60141
92795131,4801952008783484672,734836927,87.11397,-43.73373,19.42682,2.415237,0.239548,DA,0.9745029,0.002,0.0002674095,0.003719434,10896.61,84.8941,7.77018,0.06243511,11.29951,lco25m,1,60705,60705
69652586,2401588653559163520,2023994553,339.4667,-20.22128,17.45689,7.105146,0.09176765,DA,0.998,0,0,0.002,12864.04,82.99001,8.086695,0.02448241,33.07867,lco25m,4,60533,60585
112467171,6705420113524664576,1818929564,280.2353,-47.13096,18.9547,5.212455,0.2503438,DA,0.9142451,0.002,0,0.02773655,10025.91,50.63305,8.492139,0.1368137,9.591911,lco25m,3,60520,60531
57541578,874455444545505536,801642894,120.4579,27.18472,18.85547,3.396431,0.2369277,DA,1,0,0,0,12748.8,36.46784,8.042336,0.01249729,59.42037,apo25m,9,59165,60596
111123821,6538307604660788224,2055732257,353.9547,-38.54619,18.64014,4.33753,0.1843451,DA,0.9745412,0,0,0.01395902,11863.85,82.70918,8.089623,0.02866951,18.58069,lco25m,1,60616,60616
56690393,720729940727143424,840418562,158.2773,20.36376,18.50612,4.345792,0.1793832,DA,0.9505082,0.001830272,0,0.007561279,11796.34,83.5415,8.258169,0.02599534,18.16539,apo25m,1,60707,60707
92491038,4759740657882696320,734441302,81.58605,-58.99126,18.73667,5.324232,0.148102,DA,0.9054003,0,0.002,0.009945484,10796.31,74.81374,8.272944,0.04881404,12.44338,lco25m,2,60260,60261
71849773,2830392450315806592,2053677262,343.0651,18.54538,18.05891,3.170685,0.1587573,DA,1,0,0,0,11930.33,31.64874,7.802063,0.01528512,52.28601,apo25m,3,59166,59197
79484413,3740770318424375424,1003011950,205.4424,14.01729,18.95021,4.816851,0.2824716,DA,0.9866129,0,0,0,10468.24,29.64462,8.273275,0.02650393,28.7931,apo25m,2,59292,59351
110073917,6407303852227326592,2026550067,337.9269,-60.5008,19.69067,1.790148,0.3016743,DA,0.8242243,0,0.001958137,0.03164782,12708.52,196.6539,7.965123,0.08822639,9.54714,lco25m,3,60248,60252
111160128,6544210023596889088,2055813892,340.7957,-42.6395,19.4545,3.078827,0.2960954,DA,0.9513251,0.0028438,0.001414037,0.0127026,11143.38,98.3989,8.053055,0.07371792,11.59599,lco25m,1,60612,60612
111606508,6629541471762581888,1689157636,273.5146,-64.7504,18.61106,5.440617,0.1667398,DA,0.9301134,0,0,0.03127715,13288.25,208.5916,8.44178,0.06283383,13.06778,lco25m,1,60089,60089
63576205,1809672238106962560,1941445609,301.9121,17.19377,17.67525,6.179823,0.09576802,DA,0.996174,0,0,0.002,12335.89,61.24489,8.148683,0.02012189,24.43488,apo25m,2,60464,60465
57457812,866170555710321152,740335878,110.0517,21.7982,18.56972,6.042067,0.2148555,DA,0.9467633,0.002,0,0.03937264,13499.99,118.0196,8.153373,0.03124841,21.75772,apo25m,2,60676,60677
88608648,4376572739784367488,1502353975,263.7784,2.434515,18.61687,6.298874,0.1585032,DA,0.969187,0,0.001958137,0.008,10411.76,146.6488,7.979374,0.1123461,13.27752,apo25m,1,59731,59731
93002949,4832108692156942080,650920137,59.77353,-46.87809,19.31719,3.039909,0.212794,DA,0.9704545,0.002277019,0,0.0156512,12667.06,152.4686,8.273842,0.0462122,12.34074,lco25m,1,60677,60677
86697530,4245355510291216000,1985420741,308.827,4.379148,18.13586,5.18897,0.1412112,DA,0.9466998,0,0,0.02689736,12243.92,109.3412,8.129777,0.04150678,16.42425,apo25m,2,59844,59846
63184728,1762180723128899200,1937711271,311.4929,14.04056,18.65729,3.682784,0.1997031,DA,0.9156693,0,0.001798249,0.01560845,12489.96,171.921,8.051579,0.06983646,9.605499,apo25m,1,60237,60237
92691930,4787821527724881280,685480832,67.6894,-49.16377,17.39361,8.071626,0.06044267,DA,1,0,0,0,10920.66,28.18476,8.254503,0.01708603,36.40683,lco25m,1,60679,60679
59454497,1158162532939474304,1100105537,224.3521,4.699084,18.42965,5.544535,0.2095711,DA,0.9845492,0,0,0.001972742,10676.33,38.82811,8.164998,0.0250771,20.56025,apo25m,2,60052,60412
