###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57659.618301  20.088  0.515    34   17 c  0   1.22  49.86842 -31.67024  7473.56  8311.62 3.45 3.15 -41.6 -0.388 19.51 21.40 02a57659o0731c
57663.577120  19.207  0.316    75   24 c  0   1.26  49.86842 -31.67024  4828.67  8232.73 3.73 3.64  51.5 -0.425 19.07 20.82 02a57663o0310c
57663.592597  19.943  0.583    38   22 c  0   1.07  49.86842 -31.67024  4814.11  8192.33 3.72 3.64  47.2 -0.427 19.14 20.88 02a57663o0340c
57663.608049 -21.433  3.667   -10   36 c  0   1.84  49.86842 -31.67024  4867.01  8269.76 3.81 3.72  60.4 -0.419 18.46 20.17 02a57663o0370c
57667.560976  19.163  0.318    78   25 c  0   1.23  49.86842 -31.67024  4023.37  8089.63 3.56 3.48  31.4 -0.446 19.00 20.79 02a57667o0681c
57667.576945  19.088  0.287    84   24 c  0   1.43  49.86842 -31.67024  4008.24  8049.04 3.54 3.45  18.5 -0.451 19.06 20.85 02a57667o0712c
57667.593401  19.344  0.333    66   22 c  0   1.44  49.86842 -31.67024  4061.04  8127.37 3.54 3.44  -2.3 -0.448 19.18 20.96 02a57667o0744c
57671.554846  19.161  0.240    79   19 o  0   1.09  49.86842 -31.67024  6079.31  5173.84 3.43 3.29 -79.0 -0.454 19.24 20.83 02a57671o0678o
57671.570117  19.023  0.225    89   20 o  0   0.83  49.86842 -31.67024  6063.54  5134.29 3.42 3.24 -78.6 -0.460 19.21 20.76 02a57671o0708o
57671.584548  19.054  0.212    87   18 o  0   1.27  49.86842 -31.67024  6114.56  5209.98 3.28 3.11 -67.4 -0.482 19.20 20.70 02a57671o0736o
57671.599950  19.749  0.447    46   20 o  0   1.04  49.86842 -31.67024  6151.60  5092.97 3.37 3.16 -77.7 -0.470 19.11 20.56 02a57671o0766o
57675.492435  18.821  0.432   108   46 o  0   1.13  49.86842 -31.67024  3374.35  4182.48 4.04 3.88  80.6 -0.404 18.18 19.02 02a57675o0607o
57675.507380  18.632  0.368   128   47 o  0   1.14  49.86842 -31.67024  7104.54  6230.85 3.60 3.41 -70.8 -0.457 18.28 19.08 02a57675o0635o
57675.521451  20.915  2.881    16   45 o  0   1.18  49.86842 -31.67024  7154.21  6307.02 3.65 3.39 -73.4 -0.464 18.27 19.06 02a57675o0661o
57675.536734  19.162  0.542    79   43 o  0   1.22  49.86842 -31.67024  7175.18  6192.40 3.59 3.36 -73.9 -0.456 18.27 19.02 02a57675o0688o
57675.551665 -22.360 10.833    -4   45 o  0   1.21  49.86842 -31.67024  7143.45  6251.11 3.46 3.16 -65.1 -0.445 18.28 19.00 02a57675o0715o
57687.476480  19.771  0.446    45   20 c  0   0.96  49.86842 -31.67024  6899.70  8500.14 3.65 3.52 -73.9 -0.460 19.46 21.25 02a57687o0580c
57687.489850  19.387  0.323    64   21 c  0   1.11  49.86842 -31.67024  6867.22  8462.26 3.54 3.39 -57.5 -0.446 19.46 21.25 02a57687o0607c
57687.503225  19.308  0.278    69   19 c  0   1.37  49.86842 -31.67024  6934.00  8542.93 3.80 3.72  82.7 -0.440 19.45 21.29 02a57687o0634c
57687.516598  19.692  0.382    48   18 c  0   1.34  49.86842 -31.67024  6953.48  8426.00 3.59 3.47 -68.1 -0.464 19.49 21.29 02a57687o0661c
57687.529456  20.435  0.708    24   17 c  0   1.59  49.86842 -31.67024  6922.03  8483.57 3.58 3.45 -57.2 -0.466 19.47 21.26 02a57687o0687c
57695.467097  19.071  0.178    85   15 c  0   1.10  49.86842 -31.67024  4226.91  5182.55 3.72 3.60  69.4 -0.411 19.52 21.30 02a57695o0561c
57695.480544  18.695  0.133   121   16 c  0   1.14  49.86842 -31.67024  4212.06  5142.35 3.63 3.53  69.8 -0.411 19.56 21.35 02a57695o0587c
57699.429116  18.768  0.600   113   68 c  0   1.11  49.86842 -31.67024  4349.09  1897.22 3.73 3.64 -74.9 -0.398 18.00 19.67 02a57699o0475c
57699.445741  19.841  0.579    42   24 c  0   1.59  49.86842 -31.67024  6123.19  8521.70 3.47 3.33 -37.2 -0.454 19.03 20.68 02a57699o0506c
57699.462190  19.430  0.422    61   26 c  0   0.93  49.86842 -31.67024  6190.62  8599.55 3.50 3.39 -41.0 -0.463 19.24 20.89 02a57699o0538c
57699.477546  19.963  0.594    38   22 c  0   1.27  49.86842 -31.67024  6209.26  8482.90 3.54 3.49 -51.3 -0.455 19.26 20.96 02a57699o0568c
57699.492928  18.552  0.344   138   47 c  0   1.19  49.86842 -31.67024  6161.29  8539.19 3.42 3.26 -39.9 -0.408 18.99 20.61 02a57699o0598c
57703.441404  19.878  0.984    41   40 o  0   0.96  49.86842 -31.67024  4577.97  7117.94 3.34 3.24 -49.8 -0.472 18.55 19.37 02a57703o0511o
57703.455393  18.640  0.287   127   36 o  0   0.92  49.86842 -31.67024  4562.98  7079.35 3.33 3.25 -37.3 -0.470 18.56 19.40 02a57703o0538o
57703.469351  19.473  0.586    59   35 o  0   1.14  49.86842 -31.67024  4612.91  7158.64 3.31 3.18 -34.2 -0.428 18.56 19.41 02a57703o0565o
57703.483304  20.978  2.417    15   36 o  0   1.06  49.86842 -31.67024  4648.10  7042.43 3.28 3.20 -39.6 -0.470 18.57 19.43 02a57703o0592o
57703.496705 -21.071  2.489   -14   34 o  0   1.27  49.86842 -31.67024  4601.24  7098.53 3.26 3.10 -27.7 -0.402 18.55 19.38 02a57703o0618o
57707.441093  19.682  1.090    49   53 o  0   0.93  49.86842 -31.67024  5033.07  5664.98 3.67 3.63  74.6 -0.426 18.13 18.72 02a57707o0488o
57707.455038  20.709  2.852    19   54 o  0   0.88  49.86842 -31.67024  5001.91  5627.87 3.59 3.51 -82.0 -0.441 18.16 18.70 02a57707o0515o
57707.469014  19.722  1.081    47   51 o  0   1.18  49.86842 -31.67024  5067.90  5704.36 3.59 3.49 -84.8 -0.440 18.14 18.68 02a57707o0542o
57707.482431  19.859  1.372    41   57 o  0   1.02  49.86842 -31.67024  5086.05  5588.72 3.66 3.63  -4.6 -0.422 18.08 18.65 02a57707o0568o
57707.495346 -21.822  7.316    -7   50 o  0   1.39  49.86842 -31.67024  5055.19  5645.19 3.62 3.58   0.8 -0.415 18.07 18.60 02a57707o0593o
57711.426256 -20.870  4.963   -16   81 o  0   1.08  49.86842 -31.67024  7095.42  8727.69 3.77 3.62  73.4 -0.433 17.86 18.69 02a57711o0386o
57711.439142 -19.213  0.683   -75   51 o  0   1.31  49.86842 -31.67024  7064.31  8691.05 3.80 3.74  59.6 -0.431 18.11 19.12 02a57711o0411o
57711.452522 -20.078  1.222   -34   41 o  0   1.15  49.86842 -31.67024  7132.63  8768.15 3.85 3.69  79.1 -0.426 18.43 19.54 02a57711o0437o
57711.465908  20.816  2.119    17   36 o  0   1.18  49.86842 -31.67024  7150.77  8652.71 3.68 3.54  83.5 -0.448 18.63 19.82 02a57711o0463o
57711.478826  19.676  0.564    49   28 o  0   1.10  49.86842 -31.67024  7119.02  8710.92 3.64 3.52 -87.3 -0.452 18.83 20.08 02a57711o0488o
57715.416965  19.379  0.349    64   22 c  0   1.02  49.86842 -31.67024  4237.55  6449.63 4.15 4.04  75.4 -0.360 19.35 21.47 02a57715o0462c
57715.430408  22.910 12.333     2   31 c  0   1.41  49.86842 -31.67024  4223.15  6410.56 4.44 4.32  81.3 -0.343 18.80 20.94 02a57715o0488c
57715.443904 -20.810  1.615   -17   28 c  0   1.47  49.86842 -31.67024  4273.86  6489.54 4.32 4.21  87.3 -0.358 19.03 21.15 02a57715o0514c
57715.457311  19.509  0.359    57   20 c  0   1.11  49.86842 -31.67024  4308.68  6372.82 4.26 4.16  64.8 -0.351 19.35 21.49 02a57715o0540c
57715.470256   0.000 18.834     0  106 c  0   1.24  49.86842 -31.67024  4260.40  6430.09 4.68 4.54   0.1 -0.333 17.29 19.35 02a57715o0565c
57735.360630 -24.922 155.000    -0   60 o  0   1.35  49.86842 -31.67024  5816.29  7010.07 3.92 3.72  77.7 -0.398 18.03 18.63 02a57735o0232o
57735.374014  19.530  1.072    56   60 o  0   1.41  49.86842 -31.67024  5801.28  6970.40 3.70 3.53  79.7 -0.433 18.09 18.62 02a57735o0258o
57735.387388 -20.290  2.269   -28   63 o  0   1.53  49.86842 -31.67024  5852.58  7048.84 3.69 3.55  83.8 -0.424 18.07 18.60 02a57735o0284o
57735.400225  19.851  1.754    42   73 o  0   1.20  49.86842 -31.67024  5871.29  6931.27 3.72 3.58  82.8 -0.424 18.04 18.57 02a57735o0309o
57735.412567  19.328  0.957    67   64 o  0   1.79  49.86842 -31.67024  5839.34  6988.56 3.66 3.60  71.8 -0.426 18.02 18.53 02a57735o0333o
57743.392386  20.190  0.773    30   24 o  0   0.96  49.86842 -31.67024  4821.60  5727.91 4.01 3.80 -89.5 -0.398 19.06 20.69 02a57743o0407o
57747.332707  19.484  0.303    58   18 c  0   1.41  49.86842 -31.67024  4267.31  6711.00 4.24 4.11  67.2 -0.364 19.47 21.52 02a57747o0293c
57747.345793  20.282  0.609    28   17 c  0   1.42  49.86842 -31.67024  4251.50  6672.33 4.20 4.09  70.5 -0.360 19.44 21.43 02a57747o0319c
57747.358813  19.478  0.331    59   19 c  0   1.06  49.86842 -31.67024  4317.78  6750.47 4.45 4.01   3.4 -0.373 19.42 21.44 02a57747o0345c
57747.371365  20.896  1.077    16   17 c  0   1.49  49.86842 -31.67024  4337.12  6633.08 4.16 4.07  18.4 -0.363 19.41 21.40 02a57747o0370c
57747.383928  20.030  0.537    35   19 c  0   1.25  49.86842 -31.67024  4290.72  6689.65 4.28 4.06  10.6 -0.365 19.38 21.37 02a57747o0395c
57755.320830  21.027  1.071    14   15 c  0   1.57  49.86842 -31.67024  6472.79  8033.29 3.80 3.62  72.2 -0.410 19.69 21.69 02a57755o0248c
57755.333818  19.829  0.395    42   17 c  0   1.54  49.86842 -31.67024  6456.96  7995.79 3.78 3.62  76.5 -0.409 19.68 21.66 02a57755o0272c
57755.346928  20.531  0.754    22   17 c  0   1.25  49.86842 -31.67024  6523.77  8072.12 3.76 3.58  79.5 -0.418 19.66 21.62 02a57755o0297c
57755.359600  19.706  0.362    48   17 c  0   1.38  49.86842 -31.67024  6542.51  7956.02 3.75 3.57  80.8 -0.419 19.63 21.56 02a57755o0321c
57763.325954  19.617  0.921    52   48 o  0   1.26  49.86842 -31.67024  4147.35  6608.11 3.47 3.43 -11.3 -0.461 18.33 19.04 02a57763o0147o
57763.338349 -19.270  0.575   -71   41 o  0   1.23  49.86842 -31.67024  4164.02  6489.82 3.48 3.43  22.9 -0.449 18.32 19.00 02a57763o0171o
57767.304484  20.786  1.979    18   35 o  0   1.16  49.86842 -31.67024  6333.77  6407.22 3.75 3.55  82.1 -0.424 18.45 19.35 02a57767o0191o
57767.315238 -21.468  3.926    -9   37 o  0   1.27  49.86842 -31.67024  6303.74  6368.39 3.64 3.46  84.8 -0.432 18.44 19.30 02a57767o0212o
57767.325283  20.098  1.196    33   40 o  0   0.89  49.86842 -31.67024  6371.02  6446.23 3.71 3.49  86.1 -0.429 18.41 19.27 02a57767o0232o
57767.337450 -22.874 18.286    -3   47 o  0   0.86  49.86842 -31.67024  6388.25  6326.86 3.75 3.54  87.4 -0.426 18.36 19.22 02a57767o0256o
57771.288224  19.526  0.394    56   22 o  0   1.26  49.86842 -31.67024  4152.57  5060.80 3.68 3.57  82.9 -0.414 18.94 20.27 02a57771o0182o
57771.300770  21.922  3.706     6   23 o  0   1.42  49.86842 -31.67024  4139.43  5020.72 3.65 3.60  60.7 -0.417 18.92 20.26 02a57771o0206o
57771.313801  19.180  0.316    77   24 o  0   1.11  49.86842 -31.67024  4190.50  5096.19 3.76 3.57   2.6 -0.409 18.87 20.24 02a57771o0231o
57771.327461  21.243  2.000    12   23 o  0   1.39  49.86842 -31.67024  4209.82  4978.01 3.69 3.58   5.0 -0.421 18.90 20.26 02a57771o0257o
57779.273195  21.741  2.667     7   20 c  0   1.13  49.86842 -31.67024  5949.81  8378.34 4.04 3.93  64.9 -0.397 19.59 21.67 02a57779o0114c
57779.285133 -20.757  1.023   -18   18 c  0   1.39  49.86842 -31.67024  5935.49  8340.04 4.06 3.94  61.4 -0.392 19.56 21.63 02a57779o0137c
57779.298199  22.092  3.833     5   20 c  0   1.16  49.86842 -31.67024  6004.17  8416.12 4.27 3.92   2.9 -0.405 19.52 21.62 02a57779o0162c
57783.266453 -22.922  7.833    -2   19 c  0   1.07  49.86842 -31.67024  5013.78  6552.26 3.96 3.80  67.2 -0.451 19.57 21.56 02a57783o0099c
