source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup,ra_right,dec_right,pmra,pmra_error,pmdec,pmdec_error,parallax_right,phot_g_mean_mag_right,ruwe_right,astrometric_excess_noise_right,hip_via_xmatch,tyc_pmRA,tyc_pmDE,tyc_e_pmRA,tyc_e_pmDE,tycho_gaia_chi2,in_sb9,in_exoplanet_eu,epx_match,in_sahlmann,tycho_tier
444274513774418304,13.126079991160212,0.1255309527794521,3.8561553139870908,0.39550427,9.749971,,57.796555503649635,53.668326691389154,10.567916,7.925995665048355,0.04300489,3.3632848,0.358306,0.869411,48.797622320159036,42.26483034794416,80.76212285092957,57.796555503649635,53.668326691389154,29.615983956708487,0.04441025,-27.418606075764927,0.039817933,7.925995665048355,10.567916,3.3632848,0.358306,,32.29999923706055,-24.399999618530273,2.200000047683716,2.0999999046325684,3.5532779649125756,false,false,,false,isolated_no_outer_body
5647441055717548160,937.0374452169333,0.6504009528554713,1.3083895449686207,0.16069111,8.142264,,129.6657490602234,-25.070511339332505,8.991271,2.211165932903145,0.034445986,2.2597423,0.27548498,,57.57356796885635,50.03114168614298,89.86676638412806,129.6657490602234,-25.070511339332505,6.708917015709011,0.031641684,3.7470786041925703,0.031483818,2.211165932903145,8.991271,2.2597423,0.27548498,,6.0,4.099999904632568,1.7999999523162842,1.600000023841858,0.20369908845617937,false,false,,false,isolated_no_outer_body
5499018947453468032,10.235643658479448,0.38308326059300224,2.6813468386718107,0.2569339,10.43594,,91.17512802221289,-56.35719670861242,10.327453,6.974782812019952,0.013572474,1.184422,0.13571055,1.059571,32.24710250218675,28.231827350304684,50.57384100060347,91.17512802221289,-56.35719670861242,-11.817347778813245,0.017342215,-25.30756953136478,0.017526112,6.974782812019952,10.327453,1.184422,0.13571055,,-12.600000381469727,-24.600000381469727,2.0,2.0,0.27827867570721687,false,false,,false,isolated_no_outer_body
4733654950672597248,20.74578122728316,0.27033435860490207,3.7848918543381616,0.4411136,8.580312,,47.32225112805006,-55.9303308845625,11.458842,2.4509992445227065,0.017720565,0.97963,0.14108062,1.2234219,67.1589222423087,58.82515475625054,108.37080073170371,47.32225112805006,-55.9303308845625,-7.785017545557601,0.015484993,-15.721526926316555,0.02089066,2.4509992445227065,11.458842,0.97963,0.14108062,,-6.300000190734863,-18.100000381469727,2.9000000953674316,2.700000047683716,1.038179945400306,false,false,,false,isolated_no_outer_body
2862525471478888320,10.483903191389247,0.57882916264899,5.315045117138154,0.7943519,6.691046,,6.045812866467975,32.304215283061176,12.524579,7.074271525426716,0.028356249,1.7839792,0.19202413,,55.17402299342511,48.772947582883695,90.58744147360392,6.045812866467975,32.304215283061176,28.14484162537616,0.035880756,33.78400890468961,0.024065915,7.074271525426716,12.524579,1.7839792,0.19202413,,,,,,,false,false,,false,
3503987774964565760,123.76715469256726,0.22932133911944189,2.1768311101992155,0.3979519,5.470086,,198.15754082722484,-23.356459493203477,10.721824,3.9774248646490946,0.04256252,2.4989736,0.30329344,1.0838813,65.74292640792864,57.41524634057368,109.79941348099503,198.15754082722484,-23.356459493203477,-1.8233767716972624,0.046881646,-14.642254230664367,0.033945806,3.9774248646490946,10.721824,2.4989736,0.30329344,,1.899999976158142,-17.299999237060547,2.9000000953674316,3.0,2.432772420562692,false,false,,false,isolated_no_outer_body
5388304139493209984,954.1444640795389,0.38620260540937623,1.3086522014439566,0.07202547,18.169298,,163.54887284658335,-43.68063593370787,8.677184,2.3404149623100663,0.043419104,2.6589715,0.3897033,,70.89580661348656,61.79776024355747,119.1647767840303,163.54887284658335,-43.68063593370787,2.2731996120915636,0.031007348,-0.9820778470845781,0.036087915,2.3404149623100663,8.677184,2.6589715,0.3897033,,2.700000047683716,-0.5,1.2000000476837158,1.2000000476837158,0.28765701074574024,false,false,,false,isolated_no_outer_body
3151252384506720000,338.969103009531,0.3701127831567209,0.516104821468849,0.080151826,6.4390903,,118.75827951071858,12.569468005012013,6.7153025,2.184228173850254,0.041311048,1.8903247,0.29218715,4.197565,48.54868424637069,43.630878655096446,79.7536856849328,118.75827951071858,12.569468005012013,-5.325437038490877,0.043059833,-8.009348141288081,0.027340073,2.184228173850254,6.7153025,1.8903247,0.29218715,,-5.699999809265137,-6.800000190734863,1.0,1.100000023841858,1.3479876055269122,false,false,,false,isolated_no_outer_body
2485588769236397440,11.185303306102538,0.3486019388115157,5.517095533838286,0.35890976,15.371819,,22.90604485885343,-1.4592033787122642,10.624764,4.96069311226833,0.017999219,0.9921074,0.09414316,0.96430326,67.04497762445598,58.465395658128855,112.62608215320277,22.90604485885343,-1.4592033787122642,41.672491022228016,0.022881389,-60.059223742005386,0.011747122,4.96069311226833,10.624764,0.9921074,0.09414316,,45.099998474121094,-62.099998474121094,1.5,1.5,7.07092463853074,false,false,,false,CORROBORATED_real_companion
5257593544380264576,17.262123857492846,0.23949698130621155,3.248746026971961,0.42942253,7.5653834,,149.33137969115583,-58.78652755867671,10.668362,2.250494074392145,0.03758092,2.5782728,0.43164423,1.5213424,62.671419755559576,54.90899009764227,101.80634806893077,149.33137969115583,-58.78652755867671,2.399559296202089,0.04529792,-0.061420336090418394,0.042238697,2.250494074392145,10.668362,2.5782728,0.43164423,,8.0,7.199999809265137,2.5,2.4000000953674316,14.168112773327438,false,false,,false,CORROBORATED_real_companion
4245084656769180160,19.204929267944305,0.07204972417168665,4.607452132264256,0.45372164,10.154799,,306.4687404504004,3.8166491055440037,11.08052,4.741239990774856,0.021953939,1.0169504,0.12491453,0.952731,70.65703474467527,61.76596794857768,113.15164500618903,306.4687404504004,3.8166491055440037,-15.63332123839658,0.021035854,-12.08191289605344,0.015511626,4.741239990774856,11.08052,1.0169504,0.12491453,,-16.899999618530273,-16.600000381469727,1.7999999523162842,1.7999999523162842,6.795016941685351,false,false,,false,CORROBORATED_real_companion
3712997307542577664,18.080791664099042,0.06662413104442799,4.972285807431175,0.306507,16.222422,,201.9299028443055,3.6614154813789845,10.540221,4.928716322274234,0.025011502,1.1804276,0.14701965,1.0501524,79.84496043341917,69.88454994293927,134.48063456990025,201.9299028443055,3.6614154813789845,-55.38046082821245,0.02793923,-10.439789186363422,0.012212444,4.928716322274234,10.540221,1.1804276,0.14701965,,-57.0,-9.5,1.899999976158142,1.899999976158142,0.9710546837729281,false,false,,false,isolated_no_outer_body
4726416487669459072,24.98100767557407,0.09789539131403195,2.9080208876572664,0.24669884,11.787737,,40.952312126046586,-58.36439898274524,10.594307,4.213864980356487,0.014646183,1.1847339,0.118215054,1.1477826,54.01915963529945,47.41557079876649,93.76363635017772,40.952312126046586,-58.36439898274524,-8.358312513746165,0.014863997,-41.58980259871136,0.01845759,4.213864980356487,10.594307,1.1847339,0.118215054,,-8.699999809265137,-42.599998474121094,2.799999952316284,2.5999999046325684,0.16584449587468153,false,false,,false,isolated_no_outer_body
1926855683429637760,10.400089134999256,0.3462380487629469,6.085046403145448,1.1210045,5.428209,,355.5072065993737,45.26105543837797,11.945286,2.1554853531075193,0.014125185,1.0396615,0.087599225,1.0952923,78.33917129709509,68.50351148023213,134.55255661917198,355.5072065993737,45.26105543837797,6.4322386977688595,0.01290987,-6.539402356088979,0.011102117,2.1554853531075193,11.945286,1.0396615,0.087599225,,,,,,,false,false,,false,
4580521877467215872,10.047174574573086,0.6603367305695832,3.660142096343623,0.369085,9.9168,,266.3054065510331,23.200387855136754,11.330976,3.7636066801680963,0.099032395,6.031245,1.053311,1.0768862,36.19263044825435,31.731241802099458,57.73884067742941,266.3054065510331,23.200387855136754,-15.030074767277519,0.06843244,-42.98955570367876,0.10048204,3.7636066801680963,11.330976,6.031245,1.053311,,-18.5,-40.0,1.600000023841858,1.5,8.64913759746078,false,false,,false,CORROBORATED_real_companion
5501675122732638976,35.91356063383469,0.23944131290032641,4.149735513669424,0.3189414,13.010965,,99.7639096394539,-51.96117213394297,11.48384,4.131540539528987,0.016734168,1.1625643,0.16725254,,78.54281319236813,68.94835027236498,130.06649897951078,99.7639096394539,-51.96117213394297,7.685783167690572,0.020808738,13.537922366183832,0.019714884,4.131540539528987,11.48384,1.1625643,0.16725254,,9.100000381469727,7.300000190734863,3.0,2.700000047683716,5.559605980871412,false,false,,false,CORROBORATED_real_companion
3221253273325472896,12.451455148540436,0.19154911756352802,2.879370674832943,0.2029751,14.185832,,80.3724427120868,-0.6693452525710499,10.779206,2.4565574870367675,0.015198931,1.1217479,0.08902887,1.4059075,47.51774064426249,41.69493926673361,75.13780337219639,80.3724427120868,-0.6693452525710499,10.649616129367105,0.01337428,-3.216543551682943,0.009229696,2.4565574870367675,10.779206,1.1217479,0.08902887,,11.800000190734863,-5.300000190734863,1.899999976158142,1.899999976158142,1.5689770634117761,false,false,,false,isolated_no_outer_body
4730220145066572032,10.757817723493297,0.4158527527221643,5.687345958210664,0.8672692,6.557763,,50.18584123073879,-57.550857935581796,11.16026,2.8011370786145338,0.022018503,1.4740677,0.22223647,1.2644532,79.67358453906996,68.79957558793109,131.72650049784542,50.18584123073879,-57.550857935581796,18.278383421347144,0.024650916,-2.5650757498907986,0.025796067,2.8011370786145338,11.16026,1.4740677,0.22223647,,15.600000381469727,-1.2999999523162842,2.9000000953674316,2.700000047683716,1.0724548564788208,false,false,,false,isolated_no_outer_body
471768145626611584,20.598095860808485,0.3074181836234389,3.0714255763435285,0.18804587,16.333385,,64.94754633810244,59.376285199484556,10.7911415,6.500380840497269,0.025304923,1.6336656,0.19270161,0.99762386,47.24874130044019,40.8374076604015,76.94168278495039,64.94754633810244,59.376285199484556,-19.873146647445697,0.025587456,10.124661292980635,0.02253106,6.500380840497269,10.7911415,1.6336656,0.19270161,,-17.799999237060547,8.300000190734863,2.9000000953674316,3.0,0.8809224861693943,,false,,false,isolated_no_outer_body
1203504335181221376,895.7354505862236,0.7228537332569948,1.0737630667013895,0.14553124,7.378231,,240.56602060186214,20.10352451511841,8.881365,2.1842997094983896,0.025061943,1.4434842,0.16042264,,41.88591545641146,36.51403780858201,65.98120824829408,240.56602060186214,20.10352451511841,11.649777166647619,0.018320063,-3.095798692056027,0.020735802,2.1842997094983896,8.881365,1.4434842,0.16042264,,12.5,-2.700000047683716,1.100000023841858,1.100000023841858,0.7266771020669001,false,false,,false,isolated_no_outer_body
5233221082420760832,33.19959536152378,0.5371774256157296,3.840805341124902,0.6671298,5.7572083,,179.80397174453933,-71.82376873909939,11.131491,2.5338105361743923,0.016945448,1.2398752,0.17238629,,62.084662122810165,53.782674890798695,102.14696846792646,179.80397174453933,-71.82376873909939,-6.6138253531224125,0.018948413,-4.552325596441355,0.019721938,2.5338105361743923,11.131491,1.2398752,0.17238629,,-4.400000095367432,-3.5999999046325684,2.799999952316284,2.700000047683716,0.7495017591006741,false,false,,false,isolated_no_outer_body
5709688295913760128,22.523019607749198,0.2534511551904061,3.0412533307492104,0.4730063,6.4296255,,128.68693544736792,-16.81107695887521,9.712599,2.4171569621104556,0.014506399,0.99670213,0.0818748,,49.22113734923315,42.59284830326689,81.47443343380127,128.68693544736792,-16.81107695887521,-7.025729446837808,0.013448227,-9.795124534961214,0.012328408,2.4171569621104556,9.712599,0.99670213,0.0818748,,-5.599999904632568,-10.800000190734863,1.7999999523162842,1.7999999523162842,0.9389873912193439,false,false,,false,isolated_no_outer_body
2849968228352159232,44.958825436398456,0.6925247990903765,4.043458930639524,0.7718034,5.2389755,,0.6648296421195942,24.50993638115618,12.576755,15.809857801594827,0.10341252,6.518239,0.77708447,,61.708839525652984,53.46296616919556,101.4878681214414,0.6648296421195942,24.50993638115618,280.4705842133882,0.12434124,-68.98387476045477,0.0733079,15.809857801594827,12.576755,6.518239,0.77708447,,,,,,,false,false,,false,
5977992115459754624,781.5153318607851,0.571596457530035,1.721742598979309,0.19346651,8.899435,,255.97818061468243,-35.27379261756312,7.560526,2.4026360391527257,0.026398428,1.0689713,0.1446511,,76.9499478118596,67.53093912734765,123.14093764586794,255.97818061468243,-35.27379261756312,-2.8120631618408947,0.03780983,-3.296108950831974,0.023719473,2.4026360391527257,7.560526,1.0689713,0.1446511,83496,-1.600000023841858,-1.2999999523162842,1.2000000476837158,1.2999999523162842,3.376073325877436,false,false,,false,isolated_no_outer_body
6036851412434984320,83.44035047099727,0.30241468511458075,2.4734874857978073,0.2630629,9.402646,,241.26280055624187,-31.427524666752362,11.01366,2.207823217695029,0.022828963,1.2680262,0.1450472,1.4003106,76.60460391154905,66.27083943699859,124.91399104543316,241.26280055624187,-31.427524666752362,-18.779331512640624,0.025300417,-26.110872971277406,0.017046066,2.207823217695029,11.01366,1.2680262,0.1450472,,-24.399999618530273,-35.20000076293945,2.9000000953674316,2.799999952316284,14.293069391834058,false,false,,false,CORROBORATED_real_companion
6832613061729011712,20.54932693823164,0.27554972409453005,3.4309355389083103,0.49997997,6.862146,,318.6460608655008,-20.173279414206547,11.839936,4.491283738779154,0.023106487,1.2737,0.13008074,,53.604614461659004,46.407126582565525,85.6695427893151,318.6460608655008,-20.173279414206547,22.74604406062751,0.02277723,-17.435229411809917,0.017565511,4.491283738779154,11.839936,1.2737,0.13008074,,,,,,,false,false,,false,
5372907540739088768,20.278270088665717,0.23952155013722776,4.796851298130806,0.5391454,8.897139,,172.1067435031631,-50.159478234950434,11.346373,2.8464281916290073,0.016903209,1.0528501,0.1378121,1.0732621,79.39675594858787,69.14030068133926,131.29745320004244,172.1067435031631,-50.159478234950434,-11.053720849518315,0.015165776,-4.89977216789374,0.01457093,2.8464281916290073,11.346373,1.0528501,0.1378121,,-9.399999618530273,-7.0,2.200000047683716,2.0999999046325684,1.5651821237565473,false,false,,false,isolated_no_outer_body
5122614851218946432,146.25056859522965,0.14332895444232432,1.3623700722905234,0.19226386,7.08594,,30.705827782214527,-23.251517910191897,10.200454,2.047989050913455,0.02102113,1.2672222,0.14998361,,42.10204600124096,36.27974118859842,69.12651604657407,30.705827782214527,-23.251517910191897,40.84049700248151,0.018733986,-39.15988197457366,0.01749536,2.047989050913455,10.200454,1.2672222,0.14998361,,40.20000076293945,-39.29999923706055,2.4000000953674316,2.0,0.07612492058819147,false,false,,false,isolated_no_outer_body
2062638703681980160,20.37281136093673,0.07175506491346306,3.488773563266085,0.35419223,9.849944,,303.6155149796222,41.549802653179796,11.381613,3.517383492374305,0.015307408,1.0766724,0.15437588,0.9670987,55.1159381191731,47.77973760218268,88.89457771762396,303.6155149796222,41.549802653179796,-45.45737535099773,0.01662764,-56.91288436554032,0.01863177,3.517383492374305,11.381613,1.0766724,0.15437588,,-43.900001525878906,-57.29999923706055,1.899999976158142,1.7999999523162842,0.718055678998025,false,false,,false,isolated_no_outer_body
2149625466589792000,38.57483634093682,0.47371582556183867,3.457888309853373,0.30965227,11.167005,,271.7462211474247,53.703555638418905,9.732716,3.1697992760880123,0.014276742,1.0229928,0.14386693,1.5536542,79.58441526633251,70.9152736958,127.95996122865822,271.7462211474247,53.703555638418905,-1.4294234131961507,0.01780103,27.24747321644897,0.018100861,3.1697992760880123,9.732716,1.0229928,0.14386693,,-3.799999952316284,26.700000762939453,1.2999999523162842,1.2999999523162842,3.5019219309360583,false,false,,false,isolated_no_outer_body
6633905781311307904,14.746182702990374,0.15177354359557463,3.6000139597254193,0.48948994,7.354623,,271.03784433594336,-62.46451642212883,11.121708,2.683419462736771,0.024288768,1.5184982,0.1682906,1.1832316,57.183446557929,49.89690577583968,89.76651911096377,271.03784433594336,-62.46451642212883,-8.25261224204031,0.012883021,-21.78154471002444,0.015147708,2.683419462736771,11.121708,1.5184982,0.1682906,,-5.099999904632568,-20.100000381469727,4.400000095367432,4.099999904632568,0.6815784398908651,false,false,,false,isolated_no_outer_body
6830827626644167168,24.658611484307695,0.24641408216124194,1.622949465058644,0.27163684,5.974703,,324.8577370941253,-18.431254482133163,9.256685,4.454843161552325,0.018954718,1.0244669,0.09205431,1.5281707,35.3447224226943,30.683125609342905,56.355876098900694,324.8577370941253,-18.431254482133163,17.033373454324916,0.018610261,9.90708017315422,0.014980042,4.454843161552325,9.256685,1.0244669,0.09205431,,16.600000381469727,7.400000095367432,1.5,1.5,2.876714231201115,false,false,,false,isolated_no_outer_body
1799097581944489856,35.70154044057413,0.22170318270552775,3.0618253422413746,0.56510365,5.418166,,323.90270337713065,26.656120037657768,11.068997,3.0324370835683934,0.02515943,1.5089322,0.18940054,1.1232508,62.14761104238703,54.56322136532498,97.73056951962926,323.90270337713065,26.656120037657768,21.46863776606181,0.020705655,-14.780504073943348,0.015185117,3.0324370835683934,11.068997,1.5089322,0.18940054,,18.399999618530273,-12.300000190734863,2.299999952316284,2.299999952316284,2.9429884605932806,false,false,,false,isolated_no_outer_body
5110460712248433280,973.8824480385038,0.3465629497289578,0.6094843443929275,0.06376276,9.558625,,57.68765135794409,-15.6157714535114,7.945521,2.9151030095665784,0.023038125,0.98335904,0.11952009,,32.75885289640694,28.774321894967965,52.776017897513746,57.68765135794409,-15.6157714535114,18.13597732417369,0.019666929,3.8042542873893104,0.016218532,2.9151030095665784,7.945521,0.98335904,0.11952009,17994,19.799999237060547,3.200000047683716,1.2000000476837158,1.2000000476837158,2.1758900185954775,false,false,,false,isolated_no_outer_body
5313953273446393856,20.599174798029047,0.16116941443808233,3.4193476008369763,0.4004802,8.538119,,142.0971413204904,-49.350490205832195,10.89716,3.594758176669404,0.012789325,0.99653697,0.100242734,1.076186,56.964392631416835,49.890885255039436,94.16973403943761,142.0971413204904,-49.350490205832195,-22.249833896208422,0.01420274,26.191864100423658,0.013132064,3.594758176669404,10.89716,0.99653697,0.100242734,,-18.399999618530273,25.299999237060547,2.0999999046325684,2.0999999046325684,3.5410293216023057,false,false,,false,isolated_no_outer_body
5138016947539874560,13.617503968355745,0.06650842694785297,6.17596631899629,0.53315,11.583919,,29.49299678716925,-18.598483729085807,11.110034,7.257598991037651,0.030713066,1.3807214,0.2190266,0.8288685,78.33522735788257,68.07057294377485,133.213818936319,29.49299678716925,-18.598483729085807,114.15777098275363,0.0265595,-7.273716224910611,0.0251062,7.257598991037651,11.110034,1.3807214,0.2190266,,115.19999694824219,-2.4000000953674316,2.5,2.5999999046325684,3.6872241424641037,false,false,,false,isolated_no_outer_body
4931719978868021632,16.68575917690133,0.2875149826664693,5.5990481617027195,0.49708453,11.263775,,16.095796519646843,-49.120240287393706,11.910282,2.9818958936290305,0.011637704,0.9425928,0.06415797,0.9359417,77.90474074444143,68.44175971016048,127.52992303631494,16.095796519646843,-49.120240287393706,37.2255569350708,0.008246006,-16.523571900198704,0.0099276025,2.9818958936290305,11.910282,0.9425928,0.06415797,,,,,,,false,false,,false,
1984779742689055616,29.476618585354295,0.3780080202248752,1.9125112162572466,0.2300329,8.314076,,344.6479757065491,48.34037403622778,9.213119,3.360293997699998,0.043751918,3.6194365,0.44955608,1.923121,49.87882207384353,42.90334650510477,80.61937492310184,344.6479757065491,48.34037403622778,17.358242340142752,0.044303216,-8.405802332843903,0.044352762,3.360293997699998,9.213119,3.6194365,0.44955608,,16.700000762939453,-9.0,1.399999976158142,1.2999999523162842,0.42951587547367454,false,false,,false,isolated_no_outer_body
3329331796004363776,1215.2731305675866,0.38093500806932373,0.5671307906836762,0.09229272,6.1449137,,91.95451159832533,8.947385861248161,7.452355,3.9508048758607615,0.024193196,0.86842835,0.08764935,2.8009386,64.20340095646976,56.14129960575232,107.77908992722932,91.95451159832533,8.947385861248161,12.46925435861829,0.020121034,-28.28438010805582,0.017094746,3.9508048758607615,7.452355,0.86842835,0.08764935,,12.600000381469727,-26.399999618530273,1.7999999523162842,1.7999999523162842,1.1011302972154773,false,false,,false,isolated_no_outer_body
6382833400614104960,21.949153449969412,0.2662113489005587,4.280845120483876,0.27713513,15.446779,,334.4388425044348,-73.03577470895323,10.606368,4.033928801858848,0.011775112,0.9644369,0.07785143,1.0885726,72.96520396737209,63.19164189724126,124.40786602730431,334.4388425044348,-73.03577470895323,-7.705641982508716,0.0120823765,-39.20476214311827,0.011717056,4.033928801858848,10.606368,0.9644369,0.07785143,,-7.900000095367432,-39.29999923706055,2.200000047683716,2.0999999046325684,0.009861181137247498,false,false,,false,isolated_no_outer_body
5112894446874463616,28.091474225781198,0.296606361148865,4.5841106818505075,0.4579098,10.010947,,53.0991869855513,-14.575896504410759,10.601206,5.093546276271579,0.043884523,2.7440867,0.33188334,0.93691945,75.79069483252799,66.43468090903568,125.0848779538809,53.0991869855513,-14.575896504410759,37.561164692154335,0.036798444,-23.202515510095566,0.037450805,5.093546276271579,10.601206,2.7440867,0.33188334,,36.599998474121094,-24.0,1.600000023841858,1.600000023841858,0.6089786342487986,false,false,,false,isolated_no_outer_body
1759389617155980544,19.9750243508932,0.04713183512616818,4.329998809872484,0.43888733,9.865855,,320.0291688861878,14.341238639043503,11.124254,3.6882632469756347,0.018876927,1.0033791,0.13070998,0.9894214,69.28318860413708,60.19571669785504,111.82537817155126,320.0291688861878,14.341238639043503,17.66207327031655,0.018203406,-3.7895697574262583,0.01537224,3.6882632469756347,11.124254,1.0033791,0.13070998,,,,,,,false,false,,false,
4746229687202221952,16.303102557799747,0.29783642862730486,4.282838539294353,0.66213894,6.4681873,,36.66722186175419,-49.82110648605655,11.572407,9.54631354441519,0.015922707,1.232951,0.14408436,,61.44208976413619,53.52537572206556,103.14027486635487,36.66722186175419,-49.82110648605655,71.85516715717961,0.014723063,-76.9635803248417,0.015049485,9.54631354441519,11.572407,1.232951,0.14408436,,,,,,,false,false,,false,
6632696352875508096,14.995288872598385,0.10494758218273545,4.005051733955544,0.46310443,8.648269,,279.7602456992218,-61.609794741203345,10.089901,3.462094946384622,0.020303775,1.2606591,0.14587237,1.596384,78.17931816939749,68.87913026312914,128.98904453739178,279.7602456992218,-61.609794741203345,2.346169609135819,0.016430592,-22.568947754267814,0.016455391,3.462094946384622,10.089901,1.2606591,0.14587237,,1.600000023841858,-24.0,3.5,3.299999952316284,0.23349908947901557,false,false,,false,isolated_no_outer_body
6386458559169966720,23.37736979071299,0.19942121277557773,2.1532049374172835,0.22483914,9.576647,,354.66109097560343,-71.12980640936883,11.183149,3.1148503621645114,0.013446638,1.0317246,0.1210152,0.9599839,33.92325296701959,29.80625491716809,54.998205758415054,354.66109097560343,-71.12980640936883,64.20615195939517,0.014573534,-15.672719239785053,0.0154164815,3.1148503621645114,11.183149,1.0317246,0.1210152,,62.70000076293945,-17.399999618530273,2.9000000953674316,2.799999952316284,0.6502671861084105,false,false,,false,isolated_no_outer_body
1746713553757675904,1069.442875657535,0.3158595706455788,1.3808016164838948,0.1361315,10.1431465,,319.1989922585921,12.334092606748296,8.33007,2.6679692178272094,0.033659592,1.858568,0.27808893,,79.47659423730495,69.62468278947298,126.25182177168311,319.1989922585921,12.334092606748296,12.204247549030473,0.032678813,2.4900118001326934,0.027887696,2.6679692178272094,8.33007,1.858568,0.27808893,,12.699999809265137,0.699999988079071,0.8999999761581421,0.8999999761581421,4.254957606838142,false,false,,false,isolated_no_outer_body
4167861591465696256,39.732843505469646,0.4438033660869335,1.3969667534414902,0.26343104,5.302969,,261.2216191953451,-8.371088982461337,10.971443,3.1332483138088913,0.03937296,2.0502021,0.28725588,1.6601965,34.70723192798481,30.311448032177925,58.025189108047236,261.2216191953451,-8.371088982461337,4.843406284983133,0.040949002,-14.60193620381322,0.029345518,3.1332483138088913,10.971443,2.0502021,0.28725588,,,,,,,false,false,,false,
4916166630978885120,1049.4229798790923,0.595511910232929,0.6034202196049104,0.10954264,5.508542,,24.480627730068004,-51.831218429468635,8.262286,2.725400689646202,0.020139372,1.0881624,0.16222277,3.0023167,58.194999158296596,51.624371227781445,90.68369873186421,24.480627730068004,-51.831218429468635,52.56082365709795,0.016214097,12.20718502102103,0.018956006,2.725400689646202,8.262286,1.0881624,0.16222277,7602,50.79999923706055,12.100000381469727,1.5,1.5,1.3829453869935786,false,false,,false,isolated_no_outer_body
6836299792936337536,13.53169627600639,0.13990914954585895,3.6717859441131253,0.64320034,5.7086196,,320.1755720347886,-15.422353037245651,11.330126,2.7643652454174297,0.034998745,1.6669714,0.23915559,1.0700828,52.97003577633916,46.4684801224873,82.892576423636,320.1755720347886,-15.422353037245651,27.185668886853055,0.03701955,-30.794001410667807,0.035437312,2.7643652454174297,11.330126,1.6669714,0.23915559,,32.0,-31.200000762939453,2.200000047683716,2.200000047683716,4.821490668342339,false,false,,false,isolated_no_outer_body
5619564591967907200,18.23910007196906,0.18387082907321023,2.634116694413772,0.33839658,7.784112,,111.90738453981916,-22.055437216907027,11.000052,2.538048373036173,0.018435333,1.2215794,0.15206209,1.2533529,46.72075482103555,40.391355584328636,75.28117957575746,111.90738453981916,-22.055437216907027,-3.8441078043077535,0.01783222,-7.3731152399715825,0.01978316,2.538048373036173,11.000052,1.2215794,0.15206209,,-3.9000000953674316,-11.600000381469727,3.4000000953674316,3.4000000953674316,1.545767819429094,false,false,,false,isolated_no_outer_body
6687122384608886528,28.28373657709623,0.18906695061578505,3.3694305367638013,0.31921107,10.555494,,298.9970878879118,-41.35272321646785,9.3675,5.745661148025499,0.094615996,5.656166,0.8462443,1.3512808,71.77406430387956,63.16339289671991,120.3840700300695,298.9970878879118,-41.35272321646785,26.02329723768246,0.10182237,-28.025619238257576,0.07707171,5.745661148025499,9.3675,5.656166,0.8462443,,27.899999618530273,-27.600000381469727,1.100000023841858,1.100000023841858,3.035005300988674,false,false,,false,isolated_no_outer_body
4379445110824241152,12.891560486893052,0.3441956093748189,3.4887488870146455,0.56503767,6.174365,,254.1112483964925,-0.9425483269556512,11.382932,3.8691487803278464,0.02049247,1.2932208,0.14608291,,44.374192907429666,39.15684950074891,71.46643979309589,254.1112483964925,-0.9425483269556512,-14.245925276664956,0.023345442,10.917019750232289,0.018513916,3.8691487803278464,11.382932,1.2932208,0.14608291,,,,,,,false,false,,false,
6323478498771079808,10.674380842791406,0.05100337659001111,5.044974791065789,0.19851911,25.413044,,219.46676415612706,-13.13206996140658,9.580497,10.066874615420339,0.015497381,0.9883903,0.07366947,0.95844424,64.00088658629053,55.77667316309529,107.95307164206015,219.46676415612706,-13.13206996140658,-38.12115978121402,0.018975858,-40.977215032349804,0.016334008,10.066874615420339,9.580497,0.9883903,0.07366947,,-36.400001525878906,-43.79999923706055,1.2999999523162842,1.399999976158142,5.817327107159365,false,false,,false,CORROBORATED_real_companion
5086091583206950400,18.41894697064672,0.293050782903784,4.6272591930405405,0.66311884,6.978024,,51.3420892739854,-24.28670364056963,11.800158,2.4043682996464395,0.07364957,4.231433,0.6081507,1.0705484,72.82067121532737,63.4656237021668,117.65776858358846,51.3420892739854,-24.28670364056963,44.74255006495342,0.05976455,20.845726020316924,0.07235647,2.4043682996464395,11.800158,4.231433,0.6081507,,48.099998474121094,21.700000762939453,3.5,3.4000000953674316,0.9830342091934645,false,false,,false,isolated_no_outer_body
6429168401158186112,21.838335112205506,0.06481850376876931,2.987390049852513,0.38884547,7.682718,,306.0408970848663,-64.30895615372637,11.530758,2.208366366802633,0.016264224,1.0368994,0.11868872,,49.23999661077209,42.7257952814264,81.88281115604791,306.0408970848663,-64.30895615372637,29.880654185557738,0.011895449,-38.8090131274724,0.013191214,2.208366366802633,11.530758,1.0368994,0.11868872,,,,,,,false,false,,false,
