source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup
1350992172095624704,901.0311979950658,0.7447402781441353,1.3279806037777737,0.19152966,6.933551,,269.29439576195944,47.226178320387454,7.3226314,3.1746185666713953,0.014724988,1.1271002,0.1465775,,50.09946454776664,43.81686329390391,80.6779234317644
1224588432716924544,60.40553449805803,0.4969135572456909,2.692352689363389,0.08232575,32.70365,,236.91959386343862,28.469674238286167,7.3274345,11.013272748444567,0.06629542,3.4387314,0.6494204,1.5166652,70.07736123481509,61.82369681074192,111.6113281602848
1511803856555982464,1001.2075355416185,0.8408813635738556,1.7116875660630233,0.27434602,6.239156,,212.2185292750719,50.62394482317141,8.558847,12.269207850949039,0.023719134,1.7342428,0.2549802,1.0439291,56.098316514323784,48.995317614209554,87.06089417031538
2241982106860043776,11.5506574699863,0.06431283824182774,4.096138792036148,0.27919906,14.671033,,291.34727517411994,63.37263278127703,10.32266,5.967745702154259,0.013919723,1.0169679,0.094736345,1.0504581,55.93750764440396,49.04420260905819,89.60673101472682
2243884124538819968,40.98115634025572,0.1380719070315677,3.50113282663894,0.27867573,12.563464,,307.3658048051478,64.30430814480029,10.314333,4.767534395385239,0.01714109,1.121584,0.15029185,1.1752987,78.64957054353869,68.83493334482304,123.62721359445675
1826975222559601664,15.150165745056718,0.35047848831488637,3.7161025137652643,0.41045538,9.053609,,300.57696318438946,22.05671353537716,10.551641,3.659260087801991,0.023347337,1.5501622,0.18937671,1.1481643,55.22936732544531,48.20688180599786,94.50159600129055
1488345432380006912,25.043772999273866,0.22535284312133186,2.8865145133483248,0.1654495,17.446499,,219.9735019947026,40.97047547777192,10.798076,9.45151836545256,0.012399866,1.0360312,0.09001718,0.8091823,42.03730883022964,36.576349507584716,68.04315011171143
1500988304271482496,1133.3315018293142,0.1852315431141885,0.6049760680006575,0.1153785,5.243404,,204.39473371641148,41.434299380046845,8.285376,13.727667275549349,0.038375136,2.2183218,0.3885485,1.1046091,38.702777048271905,33.64131429834829,64.6427486820141
5300239064919282816,62.65860302019002,0.10331440301233621,0.9610866685807814,0.12755756,7.5345335,,139.93316110298892,-59.4780931655779,8.385684,28.929126353732435,0.030048102,1.978604,0.2954206,0.8115954,19.362070800295353,16.72372679817222,32.25894242892213
786283378026342912,353.2295293835202,0.29258357024954695,0.708889044949985,0.09018183,7.8606644,,174.6393852636966,46.83409278496371,6.0201654,9.161598263604306,0.040655144,1.5575073,0.27801922,,27.850469746284546,24.234759488016536,45.280413498767004
1754650481523724160,395.25860592014794,0.18736518593899654,0.8460105610125322,0.120820396,7.002217,,308.8605088255784,11.260280910133766,9.847315,2.19088194394763,0.036050156,2.5251775,0.3049598,,35.4441981490391,31.042142878983096,59.28911081438831
1872939103546224640,63.068478218016594,0.2656350979405205,1.1693606767082083,0.11534169,10.13823,,314.9288513210221,38.82290997823814,6.56607,2.1156602631065025,0.050499897,3.1199775,0.46989793,4.390403,68.32201752214377,60.43256660477261,111.79841642889832
5445292136398329984,10.079999167565251,0.13767655794805664,4.176365673195573,0.30638084,13.6312895,,154.48769526345689,-36.92814038500396,11.60409,8.623958113085017,0.047507808,3.650181,0.47072467,0.7671959,44.012103101134585,38.509954841989604,75.5549178509673
5656688296402244992,18.86491006208656,0.1317008612576971,2.1451707569378105,0.32719976,6.55615,,146.96407157509844,-28.95690103795275,9.248338,2.4092795274308507,0.043927748,2.6927264,0.31904012,2.05765,52.72685201843907,46.27254630415061,83.89655786052705
3839057926279370368,11.1324843528976,0.21713618065675352,3.4936848048643885,0.13623792,25.643997,,139.85966707546342,-1.4867950731532817,9.574509,4.028827599244675,0.017721266,1.0481932,0.09761177,1.4615785,57.516872495182795,49.92540648845168,93.23465700843661
6410073079637502848,10.580678924404515,0.10443916669436261,1.244028243663476,0.12738703,9.765737,,325.723865751983,-60.51247096140678,10.433143,3.229213743211669,0.014558326,1.0547684,0.089350976,,15.629834549357899,13.674977066752557,24.88292492328375
6414733497113114880,1101.0865343962532,0.4701127164672623,1.456553182409303,0.11575609,12.582952,,277.08637529912795,-74.57095603293583,9.134664,6.379073754634035,0.07980149,6.7589855,0.862474,,79.42049104514328,69.12530479585757,127.6366766624844
6589152153362464256,10.83797063431682,0.3496983031626201,2.864529719711512,0.4898533,5.84773,,322.4232463415917,-36.85837032087152,9.905488,5.06135489191427,0.05226624,1.9823645,0.39116684,,34.24747560361805,30.16757266543451,55.34531055944832
335506837822540800,917.0774927451778,0.49406982394109245,1.5488936168582412,0.15005124,10.322432,,39.13136239417012,41.4594430006218,8.054118,3.6293216636588794,0.04242548,1.6582246,0.26410344,,77.06776127883539,67.9401199378731,125.2105662533949
5828782340264263808,49.402465213441346,0.08642490619751236,3.2102704258499726,0.16797724,19.111341,,246.5114867291929,-62.03012293179774,10.864735,2.398383889956062,0.015920259,1.2313589,0.12683587,,68.96603840657309,60.70272799491556,108.21144455313973
6414467655816824320,13.001335932063224,0.15562168513804414,4.863216720069655,0.39925253,12.180803,,274.6696679592615,-75.5599953125145,11.363241,3.1487898852057086,0.015219627,0.9869286,0.13139014,1.0105505,67.62807275200498,58.8766843653307,112.92591486884147
4540537003249605248,554.7180027348645,0.4037825238692081,1.1602244971338234,0.08410994,13.794143,,259.87437499565306,12.147754324018623,8.041,2.058981628233616,0.033710282,1.7162544,0.2751555,,51.67940017954074,44.77572328602438,83.23217698176784
785656759477863296,28.557483993154406,0.5805046705093024,3.5221690614105725,0.663867,5.305534,,171.82544394167036,46.673332437335986,11.898173,5.085568498816357,0.022508461,1.7303884,0.17209257,,50.53073395519767,44.95270328097067,83.73283981751534
6814980979732517248,17.547439754936192,0.19324658637714198,3.954639793657044,0.43965253,8.994921,,325.22974216095304,-23.9788147390419,11.349192,2.390456935702372,0.034292925,1.2563517,0.18478134,1.169542,65.74524146459615,57.465053956857815,100.68392637700246
6063322331010721792,47.65665324824023,0.5013107965451375,3.514780953906241,0.43398812,8.098795,,198.16043725845074,-57.09730411907282,10.035662,4.407246737979296,0.024709107,1.6756684,0.21096544,1.1926086,72.93169808330582,63.977203057214105,118.02768523479229
5914339536213212672,11.58796314893376,0.3845924960414268,3.000092214920179,0.3935258,7.6236224,,257.1376377117826,-59.31155200080937,11.258545,3.8909524994142557,0.0226209,1.0741144,0.17383605,0.98601544,36.04530450537148,31.56655229552845,57.17897796454512
