source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup,ra_right,dec_right,pmra,pmra_error,pmdec,pmdec_error,parallax_right,phot_g_mean_mag_right,ruwe_right,astrometric_excess_noise_right,hip_via_xmatch,simbad_main_id,simbad_otype,tyc_pmRA,tyc_pmDE,tyc_e_pmRA,tyc_e_pmDE,tycho_gaia_chi2,in_sahlmann,in_exoplanet_eu,epx_match,in_sb9,tycho_tier
6911453680437854720,23.58132911419841,0.28790286987687447,1.4393601227525699,0.20492671,7.02378,,319.52526378499374,-5.114292318323551,10.243599,3.578942343506797,0.05500039,2.9922545,0.39231345,1.1007926,24.436866272993495,21.27539183799092,39.35606485495615,319.52526378499374,-5.114292318323551,14.019919696873316,0.06081099,1.2190142730965583,0.04941441,3.578942343506797,10.243599,2.9922545,0.39231345,,BD-05  5511,SB*,15.199999809265137,-0.800000011920929,2.299999952316284,2.4000000953674316,0.9704771009851472,false,false,,false,isolated_no_outer_body
4323078857706156288,363.1407206031452,0.32010884514906174,0.6285142641100366,0.051383376,12.23186,,293.6561140395314,18.128203599473274,7.348341,3.9242762294562032,0.07522972,2.486912,0.4848356,,24.710399478681836,21.48924282620605,38.782407743413685,293.6561140395314,18.128203599473274,20.553965356977226,0.07208899,20.248927497998167,0.065922745,3.9242762294562032,7.348341,2.486912,0.4848356,96280,HD 184591A,*,21.399999618530273,20.899999618530273,1.100000023841858,1.100000023841858,0.9380915697157548,false,false,,false,isolated_no_outer_body
5015783552686847488,305.4685672966567,0.10709493179759748,0.6375428028631092,0.047040783,13.55298,,24.203489590531518,-32.297163410796934,6.673734,2.41383656609936,0.01617093,0.95769113,0.11148386,,24.826621120063397,21.608207307676015,41.93116343226078,24.203489590531518,-32.297163410796934,-0.11921950180855345,0.013133346,-2.813422894199803,0.011293633,2.41383656609936,6.673734,0.95769113,0.11148386,7517,HD   9961,SB*,-0.4000000059604645,-2.5999999046325684,1.100000023841858,1.100000023841858,0.10278596783288196,false,false,,false,isolated_no_outer_body
6813965889982898176,42.23495797576197,0.16590131529394586,0.6108845993117666,0.061305854,9.96454,,323.2657035381174,-26.9763368755584,8.042817,2.6654549972585007,0.112146124,4.469924,0.7604335,3.1016078,25.657360566191453,22.371732700348584,42.27114615760793,323.2657035381174,-26.9763368755584,25.792416908218474,0.107860394,5.332878961901817,0.08444589,2.6654549972585007,8.042817,4.469924,0.7604335,,HD 205019,SB*,25.700000762939453,10.0,1.2000000476837158,1.2999999523162842,12.840496183251854,false,false,,false,CORROBORATED_real_companion
5288331147817398656,13.047976685879856,0.17508192415127719,1.6674346001692368,0.17923982,9.302813,,118.32942281260307,-62.315791456261266,8.907174,8.6156803474497,0.080601856,3.1681442,0.872117,1.2756908,26.16513690937989,22.94398026498859,41.146876666575345,118.32942281260307,-62.315791456261266,-29.424258861513838,0.10390194,28.886997729730968,0.10045459,8.6156803474497,8.907174,3.1681442,0.872117,,CD-61  1764,SB*,-28.899999618530273,24.299999237060547,1.399999976158142,1.600000023841858,8.326156236161783,false,false,,false,CORROBORATED_real_companion
6538282659490373760,10.707516473137638,0.09639195495933706,2.110654942284477,0.40728685,5.182232,,353.8818039223131,-38.85515840518313,10.045112,13.836139559764343,0.0498596,2.8438659,0.33359703,,26.55359478322956,23.47590895009953,42.11517687848699,353.8818039223131,-38.85515840518313,15.96071776827605,0.039986815,-78.38937488281302,0.04448626,13.836139559764343,10.045112,2.8438659,0.33359703,,CD-39 15081,SB*,13.0,-75.0,1.399999976158142,1.600000023841858,8.952706537657104,false,false,,false,CORROBORATED_real_companion
5613071116815799168,483.3071008810096,0.20064649943789983,0.5969411482145223,0.073690124,8.100694,,111.52150251562367,-26.79024912507027,6.896189,2.2958826347028403,0.0155723775,1.0002196,0.11295653,,26.568906817210454,23.279659983719213,40.48272564494441,111.52150251562367,-26.79024912507027,-14.951137291192016,0.011655309,17.838856369699542,0.0144026205,2.2958826347028403,6.896189,1.0002196,0.11295653,36083,HD  58797,SB*,-14.899999618530273,18.100000381469727,1.2000000476837158,1.2000000476837158,0.049167487316381056,false,false,,false,isolated_no_outer_body
6349539810568631936,20.854639117454937,0.4478024166861473,1.639725690730605,0.23390171,7.010319,,315.0411686071663,-80.76197603007476,9.856499,5.377187678055114,0.08748273,5.234565,0.9063673,1.2275785,26.974881734114753,23.360287028306345,43.91681482866161,315.0411686071663,-80.76197603007476,53.887921127728305,0.09520624,-45.654315542101116,0.09938818,5.377187678055114,9.856499,5.234565,0.9063673,,HD 198399,SB*,55.0,-45.5,1.399999976158142,1.399999976158142,0.6401634299318125,false,false,,false,isolated_no_outer_body
5536658357214739584,351.8726369181918,0.332688648955408,0.7173383003891419,0.06482987,11.064935,,115.78607473264141,-41.093392303224356,7.3666224,2.353768530779952,0.015902607,0.933381,0.12528351,,27.44423935338858,24.16176614947432,42.448643738671755,115.78607473264141,-41.093392303224356,-21.969815440988484,0.01748288,12.005291112078186,0.018945592,2.353768530779952,7.3666224,0.933381,0.12528351,,HD  62609,SB*,-23.700000762939453,10.399999618530273,1.100000023841858,1.100000023841858,4.602464124669339,false,false,,false,isolated_no_outer_body
5293551629023688064,378.56576621742823,0.176918449745866,0.6694212835797251,0.07058858,9.483421,,113.37254540482354,-59.198523544812026,6.9079576,2.4495328051883463,0.015560989,0.9667765,0.11727849,,27.713985619347998,24.14257704492673,45.77599380316829,113.37254540482354,-59.198523544812026,10.988661450894408,0.018928297,-2.440636530538036,0.016793942,2.4495328051883463,6.9079576,0.9667765,0.11727849,36748,HD  60931,SB*,12.0,-2.200000047683716,1.100000023841858,1.100000023841858,0.8928886564610544,false,false,,false,isolated_no_outer_body
967898337881836672,10.72379756132688,0.04666533023280785,2.211565544436821,0.2558787,8.6430235,,99.92855183028556,49.67691663396303,9.907189,3.4500748527610696,0.16973917,5.5033092,1.2323893,,27.939416206221924,24.632921922745453,45.79943991959316,99.92855183028556,49.67691663396303,-1.7215907139770015,0.160057,-19.944660419453058,0.14546715,3.4500748527610696,9.907189,5.5033092,1.2323893,,TYC 3385-757-1,SB*,1.0,-19.600000381469727,2.0,1.899999976158142,1.8726939500453366,false,false,,false,isolated_no_outer_body
4323148092581518848,57.409505760523196,0.3430238117440227,1.3531961099309286,0.16216196,8.344719,,293.3622681004367,18.406775458529435,9.039201,2.6334554871508598,0.017596997,1.2384937,0.124132864,,28.45172913565268,24.84966223620955,46.55789996851926,293.3622681004367,18.406775458529435,-17.400382343037354,0.01587032,-31.269629394565445,0.016618146,2.6334554871508598,9.039201,1.2384937,0.124132864,,HD 231795,SB*,-15.199999809265137,-30.399999618530273,1.2000000476837158,1.2000000476837158,3.8867688134629397,false,false,,false,isolated_no_outer_body
5399177209979644160,19.763889034394424,0.3660350914146067,2.017293359484027,0.15205626,13.266756,,170.54561117914903,-34.79197282464205,10.286431,2.503994334606911,0.016770259,1.204809,0.099518076,,29.22045856361312,25.65422935758422,46.02536116091564,170.54561117914903,-34.79197282464205,-12.267315377604897,0.015002931,-15.489481838278982,0.015045117,2.503994334606911,10.286431,1.204809,0.099518076,,CD-34  7401,SB*,-13.600000381469727,-15.5,2.4000000953674316,2.4000000953674316,0.30834902854755936,false,false,,false,isolated_no_outer_body
1196653484385342976,10.532806984078599,0.2094347257876261,2.3619512085928913,0.3379624,6.988799,,236.60961425248905,17.12520601026816,10.902449,20.286390900750064,0.09512452,6.801583,0.7631614,,29.394327636492374,25.717389888129805,48.17510276008683,236.60961425248905,17.12520601026816,-52.50245720477491,0.09227428,-9.297448767841434,0.06702574,20.286390900750064,10.902449,6.801583,0.7631614,,StKM 1-1272,SB*,NaN,NaN,NaN,NaN,NaN,false,false,,false,isolated_no_outer_body
1798935060380929792,63.38665860806255,0.12747757661071463,0.6268450266353656,0.044147637,14.198835,,322.7401411046653,25.76064218829699,7.7812724,3.9806640762971885,0.06620821,3.4138322,0.498838,3.0018806,29.4330388036625,25.85615346085748,48.86722445660162,322.7401411046653,25.76064218829699,7.54649717128947,0.06464964,-0.535507567920809,0.04202122,3.9806640762971885,7.7812724,3.4138322,0.498838,,HD 204892,SB*,11.5,-2.5999999046325684,1.399999976158142,1.2000000476837158,10.913801458085349,false,false,,false,CORROBORATED_real_companion
6349039120460335104,14.18842661624171,0.3882798793177747,2.62366229999919,0.08673854,30.247942,,303.32119716530826,-82.02822821794122,8.214351,31.46857303515254,0.055113956,2.7147586,0.52168155,0.80125725,29.535144680215577,25.708443149542187,47.017930285261286,303.32119716530826,-82.02822821794122,85.74738784282692,0.0724673,-19.036435372354624,0.06603683,31.46857303515254,8.214351,2.7147586,0.52168155,,HD 189310b,Pl?,86.0,-18.399999618530273,1.399999976158142,1.399999976158142,0.23867023402731663,false,true,HD 189310 b,true,isolated_no_outer_body
