hip,source_id,Sn,Hpmag,pmRA,pmDE,Plx,ra,dec,phot_g_mean_mag,parallax,ruwe,astrometric_excess_noise,non_single_star,dist_pc
87693,4551981991583160704,1,9.8658,-222.94,-352.2,9.38,268.67906709665544,20.269680115506116,9.723409,8.072461630015432,1.006533,0.08846028,0,123.87795022546156
115419,2838059005595290240,1,9.8687,200.29,-69.73,14.01,350.70445756649997,22.13283728440436,9.545175,14.375118360231891,0.9959642,0.079826504,0,69.56464461304572
25089,3418054687782404352,1,11.0792,9.51,-7.07,3.86,80.57016850597277,26.185082467622127,10.602622,4.266592707512165,1.0016026,0.057246882,0,234.37906276812078
46354,694437907583934464,7,9.8025,-2.89,-4.2,4.63,141.76840542273442,27.133673585762438,9.010276,0.66144366238341,0.9612165,0.09424174,0,1511.8445558865203
89270,4589331164627790464,7,8.204,-3.77,113.65,12.13,273.24749230149314,28.258098969857237,7.9566236,12.321474584726644,1.3876315,0.25505048,0,81.1591172082254
34136,939737714789788288,7,8.7207,-6.58,-11.69,15.0,106.16803769534975,35.57915409421555,8.407024,,,5.189106,0,
4331,374132848808253184,1,8.1188,-15.41,-13.91,8.25,13.859889710744689,40.38239907210628,8.125365,5.881209940249128,1.0815437,0.20118268,0,170.033039146642
16467,238521867779351296,1,8.712,298.03,-119.25,16.45,53.023072836907524,43.669340015882106,8.450065,18.304323147074275,1.0896538,0.12698185,0,54.63190263660953
46675,818084926497754112,1,9.2339,-79.15,-21.6,-21.77,142.73636039910954,44.67727465925984,9.257103,6.470571256733725,0.8715911,0.0729187,0,154.5458600675065
32283,964586192245396352,1,9.8812,-11.88,-13.97,11.96,101.09172774354423,45.21640859346633,9.784812,4.612048562135856,0.8911619,0.07223519,0,216.82338911385975
69527,1505173629642401920,7,7.4604,-10.64,-38.21,4.81,213.49495252478044,45.42386711048592,7.0437427,4.788694478954316,1.3070525,0.19028008,0,208.82518281232367
44142,1010576156591116672,7,6.6573,-12.96,-35.94,4.8,134.85115945249626,45.73828287137329,6.643315,6.70326826174183,1.1612395,0.3279688,0,149.18096083180654
118182,1944073210889622656,1,10.9953,7.92,1.11,11.13,359.5948454532971,51.39529419862632,10.971937,3.721735948539662,0.9952593,0.11336478,0,268.6918185027019
118252,1995070827934874240,1,9.8013,44.71,25.39,7.94,359.7836021226904,56.9746262015358,9.632313,7.941130440430526,0.8991334,0.05277694,0,125.92665584596358
102431,2190258605992864896,7,4.6297,-62.32,-236.0,36.64,311.3375057842007,57.57867088856138,4.32131,35.23373573308592,14.96711,5.256139,0,28.38188966323429
115990,2011150635728091648,1,4.8479,17.9,4.15,5.25,352.5082389431629,58.54893978736159,4.858418,4.885706108918902,1.0041178,1.124631,0,204.67870512605958
23380,285317808507191936,7,6.1331,16.3,-179.44,28.09,75.400340188798,61.07720233047317,5.9388194,28.32391007516209,0.93767494,0.1696136,0,35.30585986702887
6312,524837173854646784,7,6.372,59.75,-22.83,12.8,20.272557487648427,64.65802914556106,6.3175707,12.784640732649958,0.9574168,0.21373242,0,78.21885815267046
118240,2017236707466750464,1,11.7991,-1.97,5.41,11.21,359.7436484198471,64.88832812906132,11.546132,0.7484405871905577,0.88646996,0.09876868,0,1336.111398973869
50685,1073264537170851840,7,5.9466,-54.28,-33.74,8.11,155.26325619516697,68.74750463579039,5.8277864,7.692737032154326,1.4971057,0.37490317,0,129.99274456154825
58591,1683737616526993920,1,6.7914,-3.9,12.97,10.85,180.21947824873985,70.23791353030687,6.74596,8.830172073045908,7.913291,2.3034332,0,113.24807622407485
96335,2288982896052440448,1,7.1341,7.87,15.21,3.03,293.7927748172055,74.37755376353414,6.7091203,3.4786956081226164,0.94689506,0.11345831,0,287.46407063183096
66878,1725211190830828672,7,6.0875,32.17,-43.13,8.16,205.59765430652243,82.7522251585697,5.666739,8.810872612316999,0.9857061,0.23962557,0,113.49613642150135
46138,5203725892721763328,7,7.9459,-49.49,54.57,5.63,141.12889076566583,-76.72576727276302,7.4282937,5.098462895463298,0.90311176,0.09315696,0,196.1375458650131
26169,4650354712809914624,7,5.7968,0.73,37.68,3.0,83.68659813613033,-73.74111481961506,4.629465,3.0177330791186323,1.1006396,0.7231457,0,331.3745695136373
48891,5205995319083003136,1,11.554,-12.44,2.65,2.39,149.57778820002505,-73.58780705271553,11.241189,2.1959747666519465,0.86485744,0.105548404,0,455.3786387648853
68842,5896467180877978496,7,6.2697,-53.79,-25.89,6.4,211.44323918929237,-54.66947692062411,6.155255,7.811034189466784,0.9047067,0.17973325,0,128.02402034656367
50575,5358320285619972352,1,6.9209,-40.32,15.26,7.09,154.96771784479958,-51.56779059414187,6.7892246,6.181852729922808,1.0280527,0.15553348,0,161.76380183881975
43413,5329693847558732288,1,5.0175,-3.69,3.36,1.0,132.63939147801742,-46.529172820252505,5.0484524,1.4174258694291482,1.0546504,0.8324994,0,705.5042676783784
10370,4969794245471433984,1,11.8849,-146.36,-378.23,34.5,33.40514238853122,-35.208378698406534,11.155441,27.259993312547568,1.2538247,0.1534693,0,36.68379476599899
90336,4044488896463064064,7,6.2854,0.73,-10.85,3.67,276.47752765664484,-33.94576689945164,6.277103,2.4478428175784033,0.735984,0.2702583,0,408.52296267506176
29619,2896779626668908800,7,6.9844,-9.66,-1.13,5.41,93.62618651894032,-29.604277288751184,7.000039,5.693656265630059,0.99318427,0.2531612,0,175.634065940463
73566,6224441294579350784,1,5.8857,81.54,-33.59,9.83,225.5272295450318,-28.06076123503607,5.8000913,8.627032551869043,7.691567,2.2232537,0,115.91471273437475
35848,5612698416736187904,1,5.496,26.76,-3.86,5.29,110.8709355961399,-27.834313532047258,4.770483,4.784275253128197,1.8839768,0.7291719,0,209.0180742310239
69965,6270906415441316224,1,5.973,-356.34,367.55,55.45,214.75195942793653,-25.81380529238654,5.7329264,55.59003779052883,1.0372918,0.243677,0,17.98883468595834
96760,6768668179881479424,1,6.1336,27.73,-12.23,9.1,295.02998761280384,-23.429137942111524,5.701117,7.503965258513536,1.0873977,0.17814386,0,133.26287709893936
22762,2979590513145784192,7,10.9305,408.07,-642.82,82.52,73.46015657149674,-17.776283502998492,9.938216,83.68966533704628,1.1063225,0.12013953,0,11.948906665747383
28910,2993876570803825664,1,4.689,-17.61,12.79,18.88,91.53877125016398,-14.935196932716986,4.6362815,19.499130927571603,1.0664369,0.85199434,0,51.28433691298562
54029,3758364188096835712,1,5.6682,-81.61,-108.01,9.63,165.8116239885699,-11.303942971638879,5.2645917,10.362226910657014,1.4007156,0.5389198,0,96.50435264755221
91557,4155146598548456064,1,11.2327,-167.69,-520.08,30.49,280.07368125348677,-10.46780095683691,10.638169,56.25655840328173,0.9276153,0.07982434,0,17.7757052401141
96754,4195035162353549184,7,7.6614,67.39,-189.18,17.04,295.02266849674095,-7.980630788532389,7.410208,16.58827503751413,13.912606,2.7554674,0,60.283543511215925
95071,4201781696994073472,1,12.3795,-60.87,-162.15,91.31,290.1452376415212,-7.667404304342344,12.253493,95.17577811152343,1.0114262,0.18759534,0,10.506874961697054
53035,3801537676096572288,7,6.0972,-56.44,-10.04,6.45,162.77229084873335,-3.0927155024284154,5.4443808,6.1043885824284585,0.8091061,0.19307694,0,163.8165700785349
93892,4267244076722314240,7,6.5724,-8.08,-10.77,3.25,286.7876110389771,0.6409157924130764,6.5215054,3.419665868633214,1.2509397,0.34056136,0,292.42623063629435
85429,4389236914705820032,3,12.1843,-34.68,11.37,-27.08,261.8580717868919,4.227542577479848,11.104862,0.483955322075303,0.93677145,0.5115531,0,2066.3064427348127
23310,3239382673879986560,7,6.8597,86.27,-36.63,9.0,75.19727435341116,4.567473769574335,6.420096,6.900732813396507,0.99764514,0.11764526,0,144.91214586060823
86644,4473546435533622144,1,9.7773,-279.01,-13.21,24.74,265.5549610299483,4.927316627759855,9.387259,24.92210065287757,1.0460134,0.076479204,0,40.12502854106471
42313,594595517273147648,1,4.1512,-70.19,-7.9,20.34,129.41372353647762,5.703754203252759,4.136101,18.430135068748182,3.3071747,2.1923904,0,54.258962089523216
37024,3142067133088255872,7,7.8417,-8.3,-5.18,4.06,114.13189332006239,7.350496933190582,7.7584167,3.7128386524849755,0.95565796,0.16114502,0,269.3357006857024
12272,19757227518759424,1,6.4932,87.92,-39.5,13.55,39.503518313049916,7.695089967359215,6.2924495,14.105098869725817,14.877601,2.5999887,0,70.89634813878044
97144,4301199641461887744,1,6.5896,35.9,-20.51,6.75,296.17225457112363,8.726436850101832,6.186174,7.694607457365426,1.1056986,0.17063504,0,129.96114558680713
69160,3723316052370291072,7,8.0856,-92.87,-154.18,17.58,212.36013128226404,10.242865378720944,7.8098555,16.836956892274845,15.449197,2.6852248,0,59.39315556832133
64304,3737626024407447424,1,7.2736,-48.38,1.13,4.31,197.6965669059262,13.306767978830921,6.8131123,4.698560802142443,1.0265651,0.13784912,0,212.83112895847202
100506,1804059819657453696,1,8.6117,6.27,10.57,3.58,305.7038441809373,13.336768960991442,8.113541,2.1421018067407385,1.0133106,0.13259017,0,466.83122009103994
117998,2770547136224415104,7,8.3716,69.24,37.18,7.94,359.02073212552386,14.842515013545297,8.24122,7.346577628342059,1.1868124,0.18719436,0,136.11780213716673
37769,667999875616116096,7,8.4642,-0.44,-2.31,2.24,116.17075560901334,17.00458310915309,8.438453,2.452804480833676,1.1279204,0.24735223,0,407.6965807156848
34690,3367106205169293824,1,9.0979,5.81,-22.63,8.27,107.77455048735584,21.533497773135384,8.964562,6.383194666673403,1.1817961,0.12515101,0,156.66136663839976
43727,686101925818792704,7,7.9549,-114.11,-209.67,15.98,133.577378730177,22.21031602717144,7.681846,15.840254238027116,1.0944759,0.23721239,0,63.13029986597922
88657,4576646442581655040,1,5.0243,-12.67,-5.83,4.42,271.50785870747734,22.218845094748822,3.955155,5.545070932819421,1.5241909,1.1812196,0,180.34034408493034
33383,887645808804060928,1,9.2143,-11.13,-12.23,14.19,104.14343683964158,28.965713890820936,9.439513,4.176442152521688,0.9754274,0.106479116,0,239.4382499458807
93194,2043823929421342848,7,3.2342,-3.09,1.11,5.26,284.73591160914657,32.68956324554115,3.2489738,4.965623359553961,3.874403,1.9260763,0,201.38458509463462
28549,3456575046871124608,1,7.6572,-20.69,-18.79,-15.04,90.40501751980365,36.51542013463601,7.8947797,4.010105718794092,1.2094885,0.30999166,0,249.3699842658306
26957,192668251467016832,7,6.9506,63.02,-101.43,11.27,85.80788984622558,41.695847957376515,6.6487713,13.005861177669539,0.9680399,0.12390423,0,76.8884110278644
97439,2078709577944648192,7,9.3116,-0.9,-2.21,0.83,297.06443323833906,43.12691706660922,8.946757,0.4207201785813663,1.0450528,0.09329698,0,2376.876724505864
106211,1978330797762551680,1,8.0867,34.6,-0.3,1.56,322.6960323331641,47.66991569941233,6.991198,2.138601220162855,1.0130125,0.1378401,0,467.5953565217969
37441,975788673840275328,1,5.748,-53.61,-131.26,10.38,115.30130628928843,48.13095057524972,5.304179,9.446847631136604,1.3547398,0.43470713,0,105.85541749440542
110213,2000976545403561984,1,11.3618,43.03,11.7,-2.6,334.8780402772053,51.47077684201528,11.628986,0.7611674449145451,1.0808419,0.118018016,0,1313.7713740664094
41637,1033634770850745216,1,12.1349,153.36,-330.37,19.08,127.36295886638007,55.121812536919336,11.479865,17.404743967244386,1.1075425,0.12196756,0,57.455599569978936
84062,1432617510160019200,1,7.1209,-2.71,-66.67,35.08,257.78507886229846,56.65889196470552,6.8092947,35.69019232278293,34.332497,5.3230476,0,28.01890197049029
10384,458609637146503424,1,11.1728,-4.9,1.83,-1.67,33.43125507369918,57.4693844030519,10.0980425,0.603218691424672,1.0739709,0.13787483,0,1657.7735640754374
48422,1050643769056412544,1,12.6699,-389.24,-366.55,-5.5,148.06319646488464,60.2783148988929,12.344542,8.392388582254627,0.96720606,0.04690321,0,119.1555884476632
94802,2264255532377744512,1,7.2178,6.28,-48.68,25.44,289.3433265462307,71.3468041380101,6.9052296,,,9.0306015,0,
19730,501158744268403072,7,6.2131,8.51,-32.96,6.9,63.43689522448073,72.12599965420081,5.780776,8.44567220412672,1.0381343,0.18333502,0,118.4038375904976
30879,1140656250538119552,1,8.2917,18.04,-55.74,12.86,97.22967566997573,77.90696625939621,8.140729,11.330330900371116,0.93306345,0.1222851,0,88.25867565502838
21386,571730107822456960,1,6.6675,15.63,12.63,26.66,68.85213513784224,85.52717004482395,6.4360642,,,8.94095,0,
20110,4627580287937082240,7,8.806,-9.79,16.34,0.35,64.67250614657837,-77.05611546272351,8.288377,3.0639275527671557,0.9277271,0.09040761,0,326.37847428763774
40817,5221286158569529344,1,5.3194,-16.89,36.26,7.5,124.95377692204305,-71.51474640223334,5.3277974,7.39812592870606,1.3146176,0.76355755,0,135.1693671663279
62918,6056407605465876352,1,7.2046,-2.54,-1.99,-6.35,193.42217531437663,-60.349438823375294,6.0978317,0.45620605361345956,0.8055587,0.15785985,0,2191.9919564401343
22448,4776965813201666176,1,7.7835,-7.88,-9.5,1.39,72.45065002161137,-54.45459300434407,7.808054,3.359321269660726,0.9999165,0.26953462,0,297.67917972936084
88844,6653365350415535232,7,8.3828,-9.51,-6.17,1.28,272.03865921110554,-54.26284693712638,7.9130306,2.7336856162682976,0.99742615,0.121227376,0,365.8065119298835
62703,6075027731770280960,7,5.7522,-25.34,-12.11,9.82,192.74097001226042,-52.78747731215648,5.6887574,7.867570983982284,1.3192868,0.45010665,0,127.10403274859755
60348,6125889730915656832,1,8.9068,-36.11,-11.18,10.67,185.60330362795526,-51.026269061749986,8.728273,9.227653077240618,0.9616498,0.093518674,0,108.36991720748935
6567,4935479621439659136,1,12.1493,-256.06,-361.93,29.49,21.09053316824876,-44.13795240546462,11.227906,30.887802658273525,1.4216673,0.18622486,0,32.3752392186481
94196,6712993206016290432,1,10.05,-6.69,-56.16,-0.26,287.6534532888805,-43.276935011921076,9.803116,1.034069161877397,1.1022874,0.081115246,0,967.0533044273916
24640,4819701596791271552,7,7.1712,-8.14,28.15,5.15,79.31264751032832,-39.28792928185533,7.146526,5.889967328850569,1.0785532,0.22773035,0,169.78022867830586
53630,5394052489361151616,1,12.4571,-11.73,-3.13,6.65,164.57198352940225,-38.443448452309745,12.1521225,1.9476864209906446,0.96796775,0.062066607,0,513.4296718520909
21861,4866371879660471808,7,5.1297,46.59,193.56,34.88,70.514746883652,-37.143384868775584,4.9331775,34.60884517286459,0.86983347,0.5736202,0,28.894347528939218
36713,5591468668264937344,7,8.5722,-6.75,11.42,4.24,113.27111636333939,-34.05620171743199,8.507705,2.9663163740972096,0.9219861,0.15135075,0,337.1184573339205
39707,5596627817346745216,7,10.868,-2.19,4.16,2.29,121.74501170583198,-29.90664047418993,10.800577,0.5805782879280659,1.0330542,0.15958138,0,1722.4205947637863
43947,5641572760305884800,1,8.2006,8.2,-14.79,26.61,134.26701672871351,-29.8460348782342,8.750145,,,85.89034,0,
21464,4891590690672164864,3,9.0662,0.83,-3.81,3.15,69.14139176738747,-27.57870611763445,7.1108136,1.4507463008891388,1.1423132,0.48123306,0,689.3003962078802
48763,5658833409227824640,7,6.3295,-77.22,29.36,14.81,149.1948093203374,-26.5495380880354,6.2579813,15.204120134429033,1.1336867,0.22511595,0,65.77164552492228
49796,5467086101829583104,1,10.3581,-12.38,9.32,1.58,152.47161607425068,-25.3925326923304,10.187026,2.343473706639807,1.6670938,0.18201149,0,426.7169702679751
77858,6236561176888587392,7,5.3785,-12.59,-25.49,7.76,238.47457625195403,-24.53327054803085,5.3396754,7.278190242612414,1.5082054,0.7083434,0,137.39679325022186
33152,2921973698674974592,7,4.0047,-3.83,4.98,0.22,103.53311608405266,-24.18419290193152,3.2783384,1.286929178005339,2.148348,0.9780577,0,777.0435367313207
68803,6275687298156935680,7,7.3783,-52.59,-3.44,6.42,211.27357088120021,-22.622164265003338,6.9531555,5.051352857093228,1.0218524,0.12793234,0,197.96676816900182
69828,6283933772803897216,7,7.0216,-83.44,-27.09,12.39,214.36489029220834,-19.963891642595517,6.916738,12.562128636680374,1.3464806,0.22894,0,79.6043432543815
2086,2363787791689843968,7,6.3218,21.7,-12.12,2.07,6.590723522129612,-18.693683909210634,5.3510394,3.2623328923971746,0.9372767,0.6063994,0,306.5291106037913
28816,2991407583086382592,7,4.9878,-5.85,-3.74,3.59,91.24634511639586,-16.484452256410272,4.6582184,3.574193632202335,1.2246486,0.786192,0,279.78338694085335
29993,2993256686767678976,7,6.1268,2.64,15.16,5.71,94.70330326390923,-15.024898637797625,5.2286143,3.1112124800378256,0.94466573,0.3680378,0,321.41809870467034
75680,6265744173989472256,7,7.2578,-15.99,-7.01,1.12,231.92402265875572,-14.954247084075215,6.4352326,2.5924611165723515,1.27477,0.14693151,0,385.7338471182781
91845,4251743058774556288,1,5.0466,21.06,9.11,6.06,280.88030991266197,-8.275192270351038,4.5263143,5.709957075389661,1.069115,1.0061303,0,175.1326650615421
25980,3217232836041932800,7,5.2744,-1.95,0.8,2.09,83.17230440543284,-1.591839295405641,5.30375,2.350984017754958,1.3462597,1.0060213,0,425.3538060862435
82588,4381250547575102208,7,6.7934,-711.7,-1483.65,57.97,253.2418467851804,-0.033016536706757374,6.4405246,59.480502943877184,0.91545886,0.11387216,0,16.812231748335247
34597,3154254772809093888,7,6.766,-3.54,-8.43,1.85,107.49131869470258,7.724597696794116,6.0608616,2.420795567316814,1.2090269,0.16259597,0,413.08733934455694
98830,4298805523603656192,1,11.3854,-3.22,-19.58,3.83,301.0470835202906,8.085691955433223,10.875063,1.0617628761241191,1.1268612,0.10316553,0,941.8298779200309
93488,4307504546056384896,7,6.4109,8.93,2.69,2.68,285.589901282412,8.373554185630045,5.6521673,3.264913614779558,2.8957236,0.5588355,0,306.2868173519864
7765,2589107273595379584,1,8.8128,147.34,-41.71,81.98,24.984830551607622,15.259034677134654,8.681304,41.10751700685434,1.1593702,0.11986574,0,24.32645104381416
1295,2797745549200763520,1,11.8615,714.68,-757.74,61.32,4.064320711857081,19.8570414552915,10.908869,65.10811689055409,1.5539801,0.30923524,0,15.359068081802876
97795,2026759680771273216,1,9.7344,30.13,14.59,0.91,298.08852308859707,25.85735029900274,9.59836,5.566168651233255,1.0187802,0.104298055,0,179.6567913511635
11405,103256790527575040,1,7.1176,-11.8,-38.92,8.37,36.741668011461876,26.040698967698013,6.874981,10.134002760055525,1.1252775,0.14268897,0,98.67769169568697
102851,1858219151103357952,7,8.4662,23.18,-61.02,47.64,312.54381941995456,29.38417620092704,,,,0.8834381,0,
30827,3435571660360952704,3,5.9029,-1.71,-15.73,-1.1,97.1420315646441,30.49297626134697,5.3362513,1.815289104200057,6.43505,0.7989267,0,550.876440389736
38422,918766901312365440,1,7.179,55.48,-19.16,25.54,118.06519827677897,36.2698543049357,6.920683,22.370627553559906,14.743046,2.4219997,0,44.701472840035144
95654,2052660459556081792,1,9.3851,0.85,12.5,2.67,291.8521705060752,38.15548703309707,9.208318,2.756847955126666,1.0625652,0.10484381,0,362.7330981893247
87445,1344493989656435840,1,6.1637,-13.07,52.35,4.91,268.0195933246493,39.9823187850556,5.5662136,4.8259984570362064,1.7640758,0.94592893,0,207.2110069869626
51658,756291174721509376,7,4.7827,-141.66,8.17,28.88,158.30707896392835,40.42555422701387,4.6608243,29.145325300657202,0.9234781,0.804402,0,34.310819648921566
93177,2103449001881575680,7,6.1513,2.14,-0.21,3.33,284.69412333843746,40.67918358696836,6.182846,2.905776583512426,1.0759801,0.4603878,0,344.1420808723107
99862,2080915335711861760,1,8.4467,7.51,-5.2,-3.91,303.9177039394058,43.64977283141068,8.872422,,,47.47116,0,
113950,1934917165246508928,1,10.3652,-0.63,-4.5,3.93,346.14770873496843,44.219454517815,10.311339,1.7924654659168868,1.2185246,0.28054503,0,557.8908040431771
73706,1645239110233943680,7,6.2399,23.77,-8.95,6.62,225.99094885936051,65.9196743084121,6.2080674,6.694077674688944,0.78720725,0.20045045,0,149.38577778699997
59946,1683444631038133248,7,10.6725,-24.83,-8.56,-0.46,184.44394378045797,69.51058815782476,10.488967,1.0509189963848422,1.0822198,0.17119907,0,951.5481244891344
4757,563184909607530880,7,8.5435,34.72,-5.99,4.09,15.282613207574585,76.85791548627134,8.396693,2.6609875708980577,9.12915,1.5139278,0,375.8003272681614
110709,6385510573988607104,7,8.8555,-42.16,-24.77,10.13,336.4533687728205,-68.56466069899128,8.646726,11.666066961703345,1.0008136,0.110249445,0,85.71869193642888
27964,4764915062682760320,7,7.2679,29.2,16.36,6.41,88.7360396141832,-59.60838138513899,6.8106527,5.288794974413887,1.0118095,0.12576737,0,189.07898771606696
43467,5301834078326774400,7,7.9094,-11.72,19.11,5.67,132.81170439950984,-59.483618222449095,7.8936915,4.639546562898752,1.0781459,0.2318917,0,215.53830453965915
115080,6492169455354957312,7,10.6705,3.3,-0.22,1.96,349.6334612862649,-58.96073245747913,10.500252,3.5012371273144485,1.1453426,0.11578466,0,285.61333141323945
49934,5258611382897321088,1,5.7201,-10.56,6.81,2.56,152.94348740487223,-58.060514796577195,5.623815,1.8160260010641798,0.83623827,0.41836792,0,550.6529088317052
113683,6500189636766108544,1,12.4848,449.71,-323.32,10.48,345.3815096412393,-54.505130626351296,12.068904,7.331864730497216,1.1403031,0.08942236,0,136.3909505641117
74936,5887084223552182528,7,7.0492,-8.77,-3.38,1.48,229.6917563623723,-54.364280085697445,6.058173,1.6130332957613542,0.9126288,0.13200475,0,619.9500051410895
42504,5318541982145960064,7,5.1282,-25.32,22.06,7.37,129.98981038886023,-53.05462296126279,5.1587687,6.558038771608883,1.0676565,0.7831289,0,152.48461237057768
32453,5502048376866708224,7,8.1867,0.8,16.2,7.84,101.60034747091726,-51.19976821378348,8.112755,6.949870753824342,1.0665152,0.20345952,0,143.88756790185266
66454,6084002083108541952,7,5.8727,-27.38,-17.01,7.91,204.34764010579028,-46.427971281447306,5.8865156,6.995443422601588,1.1327784,0.44182575,0,142.95019480382024
81198,5943803355508590848,7,6.5836,-29.85,-62.69,5.64,248.78204684605146,-45.24461403756722,5.9755273,5.773257283800094,0.79167765,0.11107838,0,173.21244331272493
41246,5525970966757975808,1,8.3166,-4.06,0.51,0.26,126.23242154925849,-44.30081467729422,8.103605,0.4644240299260304,0.91989714,0.112564035,0,2153.204691323297
48662,5419161761530143872,7,6.8055,-3.23,4.22,2.8,148.8587785868644,-41.58686533286369,5.446049,1.580066998060683,1.0147117,0.28295082,0,632.8845556722366
51821,5440991156144997504,1,5.3747,-31.02,3.5,3.73,158.80336427160702,-39.56257836426491,4.187924,3.6154003389214076,1.0306842,0.7904084,0,276.5945417536617
67406,6175267011407095936,7,8.2324,41.42,-13.46,13.31,207.22168341551998,-29.661236142560536,8.016967,12.784444569265135,0.98918676,0.12065943,0,78.22005833590009
93925,6762295547933876864,7,6.1677,-0.48,-9.12,2.57,286.87851636958965,-28.63683687567429,5.454546,1.613354273547716,1.0189503,0.31191537,0,619.8266657211196
930,2321573107893212288,7,5.577,3.42,19.8,4.11,2.893445075101943,-27.7996623376141,4.986435,5.7131873240948705,1.1858711,0.5621548,0,175.03364466671468
78696,6042865058151215872,1,11.1589,-157.65,-83.95,4.63,240.97069388682917,-27.67576478675895,10.821722,6.44800753075716,1.3397112,0.12801133,0,155.08666750619855
4104,2345717661684915072,1,5.6191,37.52,33.24,5.84,13.169449814459528,-24.005690655603203,5.0670624,6.061895751989178,0.9038157,0.44299683,0,164.96489562227384
110012,6821219131967525504,7,7.4105,114.83,-55.74,8.33,334.22990033590924,-20.025733580603887,7.3363214,8.539690608071565,6.4202514,1.5543455,0,117.10026110955562
117089,2391220091406075648,1,5.2227,27.23,-2.94,8.61,356.05046034296106,-18.27695873545424,5.2236905,7.590156138744312,1.3625273,0.8518634,0,131.74959536016033
10889,5146821115100962176,7,8.1486,-60.72,-60.33,6.09,35.0315460131334,-14.419064851321034,7.999624,6.9143259478996715,9.018446,2.0087104,0,144.62725760039774
49802,3765935081568142976,1,6.2925,-3.25,-17.33,11.79,152.4853506524484,-12.095384015096727,6.215585,13.097458614986923,0.86445844,0.18194903,0,76.35068980907015
57414,3585627441040499712,7,8.5649,-7.93,-10.3,2.52,176.5616690627946,-12.025417952031278,8.425802,3.01208147398227,1.1096509,0.1725269,0,331.99633165231114
91415,4256088500427089664,7,8.5845,26.6,-3.07,5.64,279.6589938197257,-5.990293026942825,8.382046,5.632308530770491,1.13743,0.15383989,0,177.5470918428543
57422,3598892460417328128,1,8.5983,-57.29,6.56,5.26,176.58761052804098,-5.348887819528508,8.488137,5.932806023799734,0.96159065,0.124179624,0,168.55430566724286
35543,3058860284992107392,1,7.1754,-65.96,-2.81,10.95,110.01904254850375,-4.991451359039261,7.068223,10.785249970347454,1.0396582,0.16097832,0,92.71922326782976
28296,3314733232226746112,1,5.2248,-15.13,1.66,7.32,89.7064927736685,0.5529919199175638,5.1930594,6.01043325989647,5.180849,2.8078458,0,166.3773569656483
25288,3234343371570404736,1,6.2697,-0.2,-0.9,2.16,81.15043044929841,2.3531603398460588,6.288259,2.9206322015907604,1.0998766,0.4143708,0,342.39162310657844
104481,1731712847900164992,1,6.531,23.27,23.21,13.29,317.49298614717804,2.943746683826681,6.354469,,,5.7148986,0,
103472,1731586468486417408,1,6.9893,4.27,-0.58,1.39,314.4536435524954,4.195485897552013,6.401577,2.1113777697473814,0.86506975,0.10123478,0,473.6243860896794
46542,3851949738769572608,7,8.7846,-140.43,-21.11,13.02,142.38078003837643,5.051726205127939,8.58338,10.207794924342245,1.094495,0.12348672,0,97.96435051955518
50203,3876633087618440960,7,8.0593,13.46,-44.38,11.77,153.7397588819296,9.211042022786208,7.843102,12.361975234195254,1.126933,0.16596673,0,80.89322143550618
22458,3292865633873482880,1,8.5573,-30.46,-24.77,11.43,72.4839361233438,9.489481588959087,8.370057,14.423592310152715,0.9097698,0.10890156,0,69.33085589892218
26887,3336593520548517376,7,7.3517,7.48,-17.11,6.46,85.62527107658178,10.538401140429372,7.2539806,4.888673633065582,1.3851808,0.25681463,0,204.55446099659582
17771,36290072767519232,7,5.031,26.0,-28.84,7.19,57.067886248816585,11.143196305561473,5.053788,7.30711506934553,1.115258,0.7835042,0,136.85291534481968
37521,3164322073068316800,1,5.5874,-1.53,-11.21,2.52,115.51340060203538,14.208461835326624,4.508947,2.7257722973450464,1.117696,0.6148234,0,366.86850217606906
93211,4507681190649774080,7,7.4221,4.77,-5.79,2.68,284.80145267583504,15.129828223136496,7.296487,1.6871548589973755,0.8439885,0.12002289,0,592.7138191655207
55071,3972071143585956864,7,9.0837,-38.57,0.5,6.68,169.12543417906878,18.641656298994775,8.866243,4.522904256567259,1.1398342,0.117818534,0,221.09687565196626
38601,673558387931759104,1,6.9268,0.97,-17.34,1.59,118.5554334635895,21.105183274344423,6.0327086,2.2496409383550664,1.206511,0.1770166,0,444.51538152181666
97048,2020091451978897664,1,11.4095,-162.67,-147.75,24.1,295.84640017783255,23.39031441040779,10.850919,21.32162864377763,1.0188951,0.08333047,0,46.90073243029836
43587,704967037090946688,1,6.1054,-485.8,-234.05,81.03,133.146760620834,28.329783000362703,5.732681,79.44818375718161,0.8584381,0.1935979,0,12.586820147535548
29301,3438059369839738624,7,8.7767,23.22,-2.08,8.97,92.66402528819924,30.957133037887893,8.59387,7.432694404686457,1.0168111,0.11892267,0,134.54071236528716
92551,2093536183004234752,7,6.0698,-5.85,-4.05,3.19,282.9021515786979,36.53908459266199,6.0769167,2.977730957528437,1.0949805,0.4026489,0,335.826175790581
13840,336336934742190464,1,7.9887,4.69,-15.67,4.58,44.53756418682639,42.11117902192336,7.949743,5.322730779459166,1.2042536,0.4811214,0,187.87348852192153
32373,966295524806184576,1,8.3575,7.81,-11.49,2.57,101.35485933618054,47.06703192294645,8.1739025,4.374421919185269,0.93246937,0.11539772,0,228.60163433577728
