source_id,m2_marg_med_mjup,period,eccentricity,semi_amplitude_primary,ruwe,phot_g_mean_mag,parallax,significance,ra_gs,dec_gs,parallax_gs,parallax_error_gs,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag_gs,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_chi2_al,astrometric_n_good_obs_al,ruwe_gs,tycho2_id,tyc_match_arcsec,aen_class
3648575375082800896,58.31387806906698,913.0965454033878,0.4961089876425373,0.9386097238054721,1.6661927,7.619099,10.391329190011882,8.724667,220.246470275851,-2.8443586841328217,10.391329190011882,0.036936354,-57.06297058828733,0.04225842,74.89567091228938,0.036694285,7.619099,0.28358924,49.283638,1311.5264,221,1.6661927,"",,low_AEN
1078149598613200768,44.35818970656879,1020.8101337631658,0.6431770094180025,0.9791378989501442,2.8900077,6.681848,8.623820642632921,5.0021424,157.84385336371065,73.33074621238998,8.623820642632921,0.04371049,51.9260774795525,0.055410508,-15.483888690400642,0.062392175,6.681848,0.41648686,170.77933,7068.1265,310,2.8900077,"",,low_AEN
1576108450508750208,47.57412324694758,885.7393706771635,0.2673163475321529,0.8731799177630517,5.3389945,7.940184,14.020275225840805,8.801978,180.17220978207908,59.35312052108367,14.020275225840805,0.11158805,29.885162558523795,0.10273422,3.47260401906151,0.112165585,7.940184,1.2042462,969.08026,29906.656,466,5.3389945,"",,high_AEN
1500988304271482496,38.69711134466045,1133.3315018293142,0.1852315431141885,0.6049760680006575,2.2183218,8.285376,13.727667275549349,5.243404,204.39473371641148,41.434299380046845,13.727667275549349,0.038375136,-71.19617036168619,0.028183358,-124.93764376167731,0.03222054,8.285376,0.3885485,155.89502,7006.425,639,2.2183218,"",,low_AEN
394459180972195072,76.78583766029617,48.99096689407807,0.25751634205289187,3.5406638771508936,3.8422241,10.176689,7.406004367378102,6.631119,3.962503719965882,49.97775996767578,7.406004367378102,0.06713571,-21.50436083133925,0.052511998,-1.7593500641619246,0.048871834,10.176689,0.5405452,498.22318,16957.203,465,3.8422241,3255-360-1,0.08752104,moderate_AEN
5512207898669493632,71.49547172595562,88.7200966920917,0.3886364154378472,2.908506291549828,1.8585386,10.846628,7.133783933148666,7.2931604,110.99167964639574,-43.33870085654957,7.133783933148666,0.022393124,-10.0708708705383,0.025616348,-8.537815621199616,0.025325634,10.846628,0.24346444,80.891075,2898.6853,380,1.8585386,7655-1674-1,0.03151861,low_AEN
843621053989801472,79.82428755290022,56.178173646727025,0.07626447179142821,3.5267188744029427,1.5586883,10.194911,7.167751314669239,9.496224,166.1971668396058,54.1608886611186,7.167751314669239,0.025159154,115.85911565420136,0.02105006,-128.81788525916897,0.022436107,10.194911,0.21560667,75.683754,3036.197,508,1.5586883,3824-853-1,0.0064395713,low_AEN
1450220210283834880,76.4905096231196,125.68830149434582,0.22132987444601737,2.7184007016809026,1.14243,10.973144,7.316296340153826,7.152758,208.2957659050888,25.3955458347258,7.316296340153826,0.019412538,-26.381456799035735,0.020634953,-24.802799563485795,0.015351812,10.973144,0.13236615,25.621502,1681.1487,480,1.14243,2002-761-1,0.036376752,low_AEN
470335481976654976,47.93280432310014,407.78841224493834,0.2071070220066877,1.1431735666878176,4.3252306,8.979449,10.870447737123435,7.4771447,63.26369058277971,59.43331030532692,10.870447737123435,0.07025514,17.663699931074337,0.07517601,-82.67644430376949,0.061275717,8.979449,0.6188891,507.4962,17025.703,439,4.3252306,3730-262-1,0.05074764,moderate_AEN
1477665532341347712,48.540228256400454,776.3431626744847,0.35353090404822196,0.9584211471648731,3.2571964,6.4987893,6.22246528648133,10.36959,214.14150224819207,32.208464413673305,6.22246528648133,0.06705083,19.500955962274148,0.060441285,6.19251575388258,0.062286228,6.4987893,0.54029834,404.89175,11619.104,365,3.2571964,2546-608-1,0.015773114,moderate_AEN
3289808098195269760,49.17130206321013,34.7870899318871,0.10226433857377906,2.4809098346496046,0.9608847,9.235216,8.098439291403341,19.33045,73.44881553674881,9.193591319304284,8.098439291403341,0.018028716,-32.206168477431355,0.021859048,-53.35981627641839,0.0140927285,9.235216,0.08638211,10.839851,963.7609,519,0.9608847,684-76-1,0.0058517577,low_AEN
5578637986036644352,58.001890845299876,30.46837812461297,0.19586384042692823,3.526524336585305,1.3681767,10.59064,8.872875558727383,13.36332,104.51202928686494,-35.64453712889256,8.872875558727383,0.015090074,21.41853929345129,0.015001392,54.83398447681182,0.017492017,10.59064,0.14331482,31.941324,1449.8292,388,1.3681767,7101-1024-1,0.013520005,low_AEN
2108452638780763008,62.58429013567381,902.6196824938348,0.7096157351390513,1.5469983833888394,6.1642666,6.7989993,10.668849267362033,5.0316043,278.2144853493658,38.832929267720836,10.668849267362033,0.08607402,-16.3047115854258,0.08985613,-82.34668344410956,0.100778446,6.7989993,0.9717925,1129.7891,38639.746,357,6.1642666,"",,moderate_AEN
1072059884742832000,77.04892598659082,49.937752360602595,0.12435428282215248,3.209882449206334,1.5390046,10.271806,5.254005946239033,14.062981,161.4476432554677,68.03387280898907,5.254005946239033,0.023394592,-1.5574367236579756,0.022122761,-4.6929206217671044,0.022891736,10.271806,0.20983808,64.73567,2428.7786,390,1.5390046,4385-89-1,0.009825301,low_AEN
4516586169691871872,70.15969710156634,37.76738282640631,0.14602938168044793,3.7604989491487824,1.2027553,10.948684,5.2859478812195775,10.7955475,290.0947675956647,19.95005853319323,5.2859478812195775,0.017444165,51.49335258006783,0.014776189,68.28686999857058,0.016142175,10.948684,0.14285003,39.743095,2659.6738,709,1.2027553,1608-552-1,0.049292408,low_AEN
5080543413172761088,6.82333056932543,62.39637872847059,0.11040318344973347,0.36578786711202804,1.7434316,7.948594,48.493092183549834,7.942301,56.35212350033606,-27.861972232968572,48.493092183549834,0.02853637,303.2358095124807,0.020920422,111.82591789185426,0.026450194,7.948594,0.24822731,61.879734,4244.1133,677,1.7434316,"",,low_AEN
412322740233086976,30.612679309608648,62.339786098327465,0.2892358620951959,1.4313619085253484,6.7421575,9.724854,15.168478920323723,8.131312,21.664770277372487,56.07269874296206,15.168478920323723,0.10222263,-81.38839132691702,0.057422373,-13.961559143146566,0.08266744,9.724854,0.94139445,1690.6766,77360.16,873,6.7421575,3674-233-1,0.08079841,moderate_AEN
