run,camcol,field,ra,dec,mjd_r,mjd_g,mjd_i
5237,3,74,219.151951827129,20.7765670925006,53469.3353808901,53469.33869795,53469.33621016
5237,3,75,219.307443217916,20.7409603394911,53469.33579553,53469.33911259,53469.33662479
5237,3,76,219.462884665976,20.7052153590222,53469.33621016,53469.33952722,53469.33703942
5237,3,77,219.618240731334,20.6693477661547,53469.33662479,53469.33994185,53469.33745406
5237,3,78,219.773526001469,20.6333503461507,53469.33703942,53469.34035648,53469.33786869
5237,3,79,219.928743140407,20.5972078456752,53469.33745406,53469.34077111,53469.33828332
5237,3,80,220.083889997459,20.5609091495143,53469.33786869,53469.34118575,53469.33869795
5237,3,81,220.23895360722,20.5244680199807,53469.33828332,53469.34160038,53469.33911259
5237,3,82,220.393956062961,20.4878813475678,53469.33869795,53469.34201501,53469.33952722
5237,3,83,220.548884072678,20.4511593353467,53469.33911259,53469.34242964,53469.33994185
5237,3,84,220.703725298895,20.4143081581161,53469.33952722,53469.34284428,53469.34035648
5237,3,85,220.858487875372,20.3773283556836,53469.33994185,53469.34325891,53469.34077111
5237,3,86,221.013165544664,20.3402168786642,53469.34035648,53469.34367354,53469.34118575
5237,3,87,221.167783019568,20.3029606991059,53469.34077111,53469.34408817,53469.34160038
5237,3,88,221.322321645525,20.2655599440462,53469.34118575,53469.34450281,53469.34201501
5237,3,89,221.476783678911,20.2280193774894,53469.34160038,53469.3449174401,53469.34242964
5237,3,90,221.631167698123,20.1903281124152,53469.34201501,53469.34533207,53469.34284428
5237,3,91,221.785501784067,20.1525047839332,53469.34242964,53469.3457467,53469.34325891
5237,3,92,221.939748221183,20.1145419393493,53469.34284428,53469.34616134,53469.34367354
5237,3,93,222.093919117806,20.0764358834187,53469.34325891,53469.34657597,53469.34408817
5237,3,94,222.248000076757,20.0381958182291,53469.34367354,53469.3469906,53469.34450281
5237,3,95,222.402013838323,19.9998226760193,53469.34408817,53469.34740523,53469.3449174401
5237,3,96,222.555952873931,19.9613131574027,53469.34450281,53469.34781987,53469.34533207
5237,3,97,222.709812077503,19.9226755491767,53469.3449174401,53469.3482345,53469.3457467
5237,3,98,222.863586373108,19.8839049453231,53469.34533207,53469.34864913,53469.34616134
5237,3,99,223.017277659913,19.8450060901002,53469.3457467,53469.34906376,53469.34657597
5237,3,100,223.170902912933,19.8059664874285,53469.34616134,53469.3494784,53469.3469906
5237,3,101,223.324469736632,19.7667956758408,53469.34657597,53469.34989303,53469.34740523
5237,3,102,223.477957725239,19.7275075632277,53469.3469906,53469.35030766,53469.34781987
5237,3,103,223.631370326336,19.6880952207309,53469.34740523,53469.35072229,53469.3482345
5237,3,104,223.784701586215,19.6485546951298,53469.34781987,53469.35113693,53469.34864913
5237,3,105,223.937974102497,19.6088489639088,53469.3482345,53469.35155156,53469.34906376
5237,3,106,224.091154292827,19.569014562726,53469.34864913,53469.3519661901,53469.3494784
5237,3,107,224.244240112154,19.5290526257461,53469.34906376,53469.35238082,53469.34989303
5237,3,108,224.397249041833,19.4889787075726,53469.3494784,53469.3527954599,53469.35030766
5237,3,109,224.550185832443,19.4487691495542,53469.34989303,53469.35321009,53469.35072229
5237,3,110,224.703045727601,19.4084107291669,53469.35030766,53469.35362472,53469.35113693
5237,3,111,224.855839994303,19.3679321792282,53469.35072229,53469.35403935,53469.35155156
5237,3,112,225.008559462302,19.3273263324593,53469.35113693,53469.35445398,53469.3519661901
5237,3,113,225.161205290209,19.2865857023859,53469.35155156,53469.35486862,53469.35238082
5237,3,114,225.313771615643,19.2457117378855,53469.3519661901,53469.35528325,53469.3527954599
5237,3,115,225.466266697701,19.2047098977653,53469.35238082,53469.35569788,53469.35321009
5237,3,116,225.618684719485,19.1635771730878,53469.3527954599,53469.35611251,53469.35362472
5237,3,117,225.77102461567,19.1223094521267,53469.35321009,53469.35652715,53469.35403935
5237,3,118,225.923284912699,19.0809169235443,53469.35362472,53469.35694178,53469.35445398
5237,3,119,226.075465821133,19.0394029410096,53469.35403935,53469.3573564099,53469.35486862
5237,4,34,212.962680498333,22.4918242169287,53469.3187956,53469.32211266,53469.31962486
5237,4,35,213.121457936411,22.4620861603528,53469.31921023,53469.32252729,53469.32003949
5237,4,36,213.280166611455,22.4321936610533,53469.31962486,53469.32294192,53469.32045413
5237,4,37,213.43880630223,22.4021470166391,53469.32003949,53469.32335655,53469.32086876
5237,4,38,213.597376790019,22.3719465258142,53469.32045413,53469.3237711901,53469.32128339
5237,4,39,213.755877858631,22.3415924883648,53469.32086876,53469.32418582,53469.32169802
5237,4,40,213.914309294389,22.3110852051575,53469.32128339,53469.32460045,53469.32211266
5237,4,41,214.072677135529,22.280418205293,53469.32169802,53469.32501508,53469.32252729
5237,4,42,214.230973498422,22.2495888681091,53469.32211266,53469.32542971,53469.32294192
5237,4,43,214.389199870313,22.2185992302761,53469.32252729,53469.32584435,53469.32335655
5237,4,44,214.547349422955,22.1874580921882,53469.32294192,53469.32625898,53469.3237711901
5237,4,45,214.705433396032,22.1561854782415,53469.32335655,53469.32667361,53469.32418582
5237,4,46,214.86345421157,22.1247719752905,53469.3237711901,53469.32708824,53469.32460045
5237,4,47,215.021400509021,22.0931886719241,53469.32418582,53469.32750288,53469.32501508
5237,4,48,215.179282078792,22.0614530981605,53469.32460045,53469.32791751,53469.32542971
5237,4,49,215.337094074093,22.0295706197505,53469.32501508,53469.3283321401,53469.32584435
5237,4,50,215.494835959659,21.9975438762655,53469.32542971,53469.32874677,53469.32625898
5237,4,51,215.652504398804,21.9653579932183,53469.32584435,53469.32916141,53469.32667361
5237,4,52,215.810097589193,21.9330115782515,53469.32625898,53469.32957604,53469.32708824
5237,4,53,215.967614010134,21.9005161600763,53469.32667361,53469.32999067,53469.32750288
5237,4,54,216.125056159838,21.8678723289994,53469.32708824,53469.3304053,53469.32791751
5237,4,55,216.282431859711,21.8350809642763,53469.32750288,53469.33081994,53469.3283321401
5237,4,56,216.439736692601,21.8021358126793,53469.32791751,53469.33123457,53469.32874677
5237,4,57,216.596966314018,21.7690599325493,53469.3283321401,53469.3316492,53469.32916141
5237,4,58,216.754128763355,21.735844830015,53469.32874677,53469.33206383,53469.32957604
5237,4,59,216.911226527216,21.7024742219819,53469.32916141,53469.33247847,53469.32999067
5237,4,60,217.068251821049,21.6689568806415,53469.32957604,53469.3328931,53469.3304053
5237,4,61,217.22521035606,21.6352913440922,53469.32999067,53469.33330773,53469.33081994
5237,4,62,217.382091033816,21.6014750404315,53469.3304053,53469.33372236,53469.33123457
5237,4,63,217.538892235875,21.5675088305168,53469.33081994,53469.334137,53469.3316492
5237,4,64,217.695594624568,21.5334001482661,53469.33123457,53469.33455163,53469.33206383
5237,4,65,217.852241320958,21.4991480484376,53469.3316492,53469.33496626,53469.33247847
5237,4,66,218.008805251675,21.4647440994753,53469.33206383,53469.3353808901,53469.3328931
5237,4,67,218.165315574389,21.4301876431517,53469.33247847,53469.33579553,53469.33330773
5237,4,68,218.321759728848,21.3954809763252,53469.3328931,53469.33621016,53469.33372236
5237,4,69,218.478125933403,21.3606420732316,53469.33330773,53469.33662479,53469.334137
5237,4,70,218.634405718059,21.3256657167451,53469.33372236,53469.33703942,53469.33455163
5237,4,71,218.790599103529,21.2905397238083,53469.334137,53469.33745406,53469.33496626
5237,4,72,218.94672240688,21.2552744119893,53469.33455163,53469.33786869,53469.3353808901
5237,4,73,219.102777256068,21.2198667283918,53469.33496626,53469.33828332,53469.33579553
5237,4,74,219.258734428289,21.1843103829344,53469.3353808901,53469.33869795,53469.33621016
5237,4,75,219.414637199733,21.1486065098219,53469.33579553,53469.33911259,53469.33662479
5237,4,76,219.570479230826,21.1127597456189,53469.33621016,53469.33952722,53469.33703942
5237,4,77,219.726236418602,21.0767907185137,53469.33662479,53469.33994185,53469.33745406
5237,4,78,219.881917720687,21.0406916884081,53469.33703942,53469.34035648,53469.33786869
5237,4,79,220.037528541419,21.0044467798184,53469.33745406,53469.34077111,53469.33828332
5237,4,80,220.193066499244,20.9680469088201,53469.33786869,53469.34118575,53469.33869795
5237,4,81,220.348518306149,20.9315067379032,53469.33828332,53469.34160038,53469.33911259
5237,4,82,220.503912429583,20.8948186046345,53469.33869795,53469.34201501,53469.33952722
5237,4,83,220.659232424835,20.8580000424452,53469.33911259,53469.34242964,53469.33994185
5237,4,84,220.814466688287,20.821057670703,53469.33952722,53469.34284428,53469.34035648
5237,4,85,220.969622862096,20.7839865253052,53469.33994185,53469.34325891,53469.34077111
5237,4,86,221.124691751578,20.7467791659233,53469.34035648,53469.34367354,53469.34118575
5237,4,87,221.279699006157,20.709421711222,53469.34077111,53469.34408817,53469.34160038
5237,4,88,221.434623125392,20.6719171484337,53469.34118575,53469.34450281,53469.34201501
5237,4,89,221.589468925277,20.6342708599133,53469.34160038,53469.3449174401,53469.34242964
5237,4,90,221.744243478772,20.5964763193303,53469.34201501,53469.34533207,53469.34284428
5237,4,91,221.89895767746,20.558550343168,53469.34242964,53469.3457467,53469.34325891
5237,4,92,222.053584594362,20.5204860579985,53469.34284428,53469.34616134,53469.34367354
5237,4,93,222.208138058509,20.4822791368033,53469.34325891,53469.34657597,53469.34408817
5237,4,94,222.362599975479,20.4439400726046,53469.34367354,53469.3469906,53469.34450281
5237,4,95,222.516990738495,20.4054718256413,53469.34408817,53469.34740523,53469.3449174401
5237,4,96,222.671302489259,20.3668670732651,53469.34450281,53469.34781987,53469.34533207
5237,4,97,222.825532704652,20.3281314693257,53469.3449174401,53469.3482345,53469.3457467
5237,4,98,222.979677176896,20.2892591866124,53469.34533207,53469.34864913,53469.34616134
5237,4,99,223.133736258008,20.2502564538904,53469.3457467,53469.34906376,53469.34657597
5237,4,100,223.287725903612,20.2111214155724,53469.34616134,53469.3494784,53469.3469906
5237,4,101,223.441657602197,20.1718512737051,53469.34657597,53469.34989303,53469.34740523
5237,4,102,223.595513849304,20.132462294376,53469.3469906,53469.35030766,53469.34781987
5237,4,103,223.749295756727,20.0929449492669,53469.34740523,53469.35072229,53469.3482345
5237,4,104,223.90299670379,20.0532976791865,53469.34781987,53469.35113693,53469.34864913
5237,4,105,224.056638080125,20.0134907825114,53469.3482345,53469.35155156,53469.34906376
5237,4,106,224.210185743073,19.9735532512924,53469.34864913,53469.3519661901,53469.3494784
5237,4,107,224.36363631014,19.9334853258988,53469.34906376,53469.35238082,53469.34989303
5237,4,108,224.517005980395,19.89330464318,53469.3494784,53469.3527954599,53469.35030766
5237,4,109,224.670304190803,19.8529884419626,53469.34989303,53469.35321009,53469.35072229
5237,4,110,224.82351813687,19.8125223957399,53469.35030766,53469.35362472,53469.35113693
5237,4,111,224.976666257125,19.7719370290225,53469.35072229,53469.35403935,53469.35155156
5237,4,112,225.129740290672,19.7312280089165,53469.35113693,53469.35445398,53469.3519661901
5237,4,113,225.282738096637,19.6903888960646,53469.35155156,53469.35486862,53469.35238082
5237,4,114,225.435655102533,19.6494204665934,53469.3519661901,53469.35528325,53469.3527954599
5237,4,115,225.588497713027,19.6083278256336,53469.35238082,53469.35569788,53469.35321009
5237,4,116,225.741263210012,19.5670939831336,53469.3527954599,53469.35611251,53469.35362472
5237,4,117,225.893951996746,19.5257233516468,53469.35321009,53469.35652715,53469.35403935
5237,4,118,226.046559006469,19.4842230038992,53469.35362472,53469.35694178,53469.35445398
5237,4,119,226.199084801309,19.4425995284641,53469.35403935,53469.3573564099,53469.35486862
5237,4,120,226.351552519867,19.4008580368195,53469.35445398,53469.35777104,53469.35528325
5237,4,121,226.503913469961,19.359005164067,53469.35486862,53469.35818568,53469.35569788
5237,4,122,226.656194725247,19.3170248030051,53469.35528325,53469.35860031,53469.35611251
5237,4,123,226.80839388075,19.2748992457404,53469.35569788,53469.35901494,53469.35652715
5237,4,124,226.96052822833,19.2326728166812,53469.35611251,53469.35942957,53469.35694178
5237,5,34,213.052915651606,22.9030217724462,53469.3187956,53469.32211266,53469.31962486
5237,5,35,213.212146015088,22.8732020704932,53469.31921023,53469.32252729,53469.32003949
5237,5,36,213.371306068678,22.8432269588619,53469.31962486,53469.32294192,53469.32045413
5237,5,37,213.530395585945,22.8130967393437,53469.32003949,53469.32335655,53469.32086876
5237,5,38,213.689414343033,22.7828117148312,53469.32045413,53469.3237711901,53469.32128339
5237,5,39,213.848362118675,22.7523721893038,53469.32086876,53469.32418582,53469.32169802
5237,5,40,214.007238694184,22.7217784678274,53469.32128339,53469.32460045,53469.32211266
5237,5,41,214.166050447344,22.6910230981128,53469.32169802,53469.32501508,53469.32252729
5237,5,42,214.324791535487,22.6601054579241,53469.32211266,53469.32542971,53469.32294192
5237,5,43,214.483461226136,22.6290251733883,53469.32252729,53469.32584435,53469.32335655
5237,5,44,214.642050949383,22.5977932385549,53469.32294192,53469.32625898,53469.3237711901
5237,5,45,214.800569473948,22.5664317607925,53469.32335655,53469.32667361,53469.32418582
5237,5,46,214.959026106113,22.5349302022184,53469.3237711901,53469.32708824,53469.32460045
5237,5,47,215.117412727714,22.5032564037994,53469.32418582,53469.32750288,53469.32501508
5237,5,48,215.275733731352,22.4714282809096,53469.32460045,53469.32791751,53469.32542971
5237,5,49,215.433981736536,22.4394531709345,53469.32501508,53469.3283321401,53469.32584435
5237,5,50,215.592158659826,22.4073331574036,53469.32542971,53469.32874677,53469.32625898
5237,5,51,215.75026225069,22.375059218745,53469.32584435,53469.32916141,53469.32667361
5237,5,52,215.908286942597,22.3426247074482,53469.32625898,53469.32957604,53469.32708824
5237,5,53,216.066233779638,22.310042203104,53469.32667361,53469.32999067,53469.32750288
5237,5,54,216.224105461139,22.2773095824231,53469.32708824,53469.3304053,53469.32791751
5237,5,55,216.381911515904,22.2444282653746,53469.32750288,53469.33081994,53469.3283321401
5237,5,56,216.539642507472,22.211388162013,53469.32791751,53469.33123457,53469.32874677
5237,5,57,216.697293217315,22.1782171606016,53469.3283321401,53469.3316492,53469.32916141
5237,5,58,216.854872652911,22.1449002901551,53469.32874677,53469.33206383,53469.32957604
5237,5,59,217.012384343679,22.1114331410589,53469.32916141,53469.33247847,53469.32999067
5237,5,60,217.169825991526,22.0778193644042,53469.32957604,53469.3328931,53469.3304053
5237,5,61,217.327202126638,22.044055276893,53469.32999067,53469.33330773,53469.33081994
5237,5,62,217.484502272768,22.0101399858047,53469.3304053,53469.33372236,53469.33123457
5237,5,63,217.641725365187,21.9760730503479,53469.33081994,53469.334137,53469.3316492
5237,5,64,217.79884888272,21.941870546983,53469.33123457,53469.33455163,53469.33206383
5237,5,65,217.955916641831,21.9075186484602,53469.3316492,53469.33496626,53469.33247847
5237,5,66,218.112894962998,21.8730165758986,53469.33206383,53469.3353808901,53469.3328931
5237,5,67,218.269819750088,21.8383632998393,53469.33247847,53469.33579553,53469.33330773
5237,5,68,218.426678180785,21.8035597480112,53469.3328931,53469.33621016,53469.33372236
5237,5,69,218.583453642518,21.7686257865998,53469.33330773,53469.33662479,53469.334137
5237,5,70,218.740139774748,21.733554456029,53469.33372236,53469.33703942,53469.33455163
5237,5,71,218.896738291943,21.6983373518981,53469.334137,53469.33745406,53469.33496626
5237,5,72,219.053268624395,21.6629804139183,53469.33455163,53469.33786869,53469.3353808901
5237,5,73,219.209729080397,21.6274805546552,53469.33496626,53469.33828332,53469.33579553
5237,5,74,219.366089019342,21.5918192736599,53469.3353808901,53469.33869795,53469.33621016
5237,5,75,219.522402797357,21.5560270723151,53469.33579553,53469.33911259,53469.33662479
5237,5,76,219.678645933983,21.5200853895117,53469.33621016,53469.33952722,53469.33703942
5237,5,77,219.834805748553,21.4840197360151,53469.33662479,53469.33994185,53469.33745406
5237,5,78,219.990885532392,21.4478218507662,53469.33703942,53469.34035648,53469.33786869
5237,5,79,220.146893347314,21.4114752052481,53469.33745406,53469.34077111,53469.33828332
5237,5,80,220.302825397236,21.3749724131806,53469.33786869,53469.34118575,53469.33869795
5237,5,81,220.458667028014,21.3383287469358,53469.33828332,53469.34160038,53469.33911259
5237,5,82,220.614453039449,21.301531971686,53469.33869795,53469.34201501,53469.33952722
5237,5,83,220.770163821936,21.264606956163,53469.33911259,53469.34242964,53469.33994185
5237,5,84,220.925788572491,21.2275609967849,53469.33952722,53469.34284428,53469.34035648
5237,5,85,221.081335528108,21.1903872674113,53469.33994185,53469.34325891,53469.34077111
5237,5,86,221.236793665162,21.1530776387887,53469.34035648,53469.34367354,53469.34118575
5237,5,87,221.392189663084,21.1156176227134,53469.34077111,53469.34408817,53469.34160038
5237,5,88,221.547499180686,21.0780130669542,53469.34118575,53469.34450281,53469.34201501
5237,5,89,221.702729580453,21.0402697718147,53469.34160038,53469.3449174401,53469.34242964
5237,5,90,221.857895681226,21.0023818304222,53469.34201501,53469.34533207,53469.34284428
5237,5,91,222.012990152922,20.9643599206091,53469.34242964,53469.3457467,53469.34325891
5237,5,92,222.16799682397,20.9261973840958,53469.34284428,53469.34616134,53469.34367354
5237,5,93,222.32293124153,20.8878892624672,53469.34325891,53469.34657597,53469.34408817
5237,5,94,222.477771645618,20.8494474166014,53469.34367354,53469.3469906,53469.34450281
5237,5,95,222.632537446774,20.8108785352668,53469.34408817,53469.34740523,53469.3449174401
5237,5,96,222.787222283317,20.7721735261229,53469.34450281,53469.34781987,53469.34533207
5237,5,97,222.94182640307,20.7333356214544,53469.3449174401,53469.3482345,53469.3457467
5237,5,98,223.096346469354,20.6943580653493,53469.34533207,53469.34864913,53469.34616134
5237,5,99,223.250781208756,20.655248566739,53469.3457467,53469.34906376,53469.34657597
5237,5,100,223.40514321524,20.6160159380885,53469.34616134,53469.3494784,53469.3469906
5237,5,101,223.559444305482,20.5766451017854,53469.34657597,53469.34989303,53469.34740523
5237,5,102,223.713669482377,20.5371546934058,53469.3469906,53469.35030766,53469.34781987
5237,5,103,223.867817511866,20.4975325990655,53469.34740523,53469.35072229,53469.3482345
5237,5,104,224.021881158432,20.457779672348,53469.34781987,53469.35113693,53469.34864913
5237,5,105,224.17588271166,20.4178739494167,53469.3482345,53469.35155156,53469.34906376
5237,5,106,224.329791063267,20.3778375835859,53469.34864913,53469.3519661901,53469.3494784
5237,5,107,224.483601992591,20.3376700153738,53469.34906376,53469.35238082,53469.34989303
5237,5,108,224.637330419291,20.2973909588956,53469.3494784,53469.3527954599,53469.35030766
5237,5,109,224.790990483344,20.2569785038579,53469.34989303,53469.35321009,53469.35072229
5237,5,110,224.944560624917,20.2164147927611,53469.35030766,53469.35362472,53469.35113693
5237,5,111,225.098065175373,20.1757273783651,53469.35072229,53469.35403935,53469.35155156
5237,5,112,225.251496558312,20.1349139749383,53469.35113693,53469.35445398,53469.3519661901
5237,5,113,225.404849302343,20.0939691939048,53469.35155156,53469.35486862,53469.35238082
5237,5,114,225.558120110796,20.0528931625624,53469.3519661901,53469.35528325,53469.3527954599
5237,5,115,225.711313228031,20.011694434124,53469.35238082,53469.35569788,53469.35321009
5237,5,116,225.864428405936,19.9703504984638,53469.3527954599,53469.35611251,53469.35362472
5237,5,117,226.017467437513,19.9288759283185,53469.35321009,53469.35652715,53469.35403935
5237,5,118,226.170421664884,19.8872746887195,53469.35362472,53469.35694178,53469.35445398
5237,5,119,226.323292032559,19.8455565955552,53469.35403935,53469.3573564099,53469.35486862
5237,5,120,226.47610951066,19.8037222719156,53469.35445398,53469.35777104,53469.35528325
5237,5,121,226.628818396737,19.7617709967057,53469.35486862,53469.35818568,53469.35569788
5237,5,122,226.781446511311,19.7196869155918,53469.35528325,53469.35860031,53469.35611251
5237,5,123,226.933982810712,19.6774578742356,53469.35569788,53469.35901494,53469.35652715
5237,6,34,213.143686840567,23.314606585796,53469.3187956,53469.32211266,53469.31962486
5237,6,35,213.303362647463,23.2846939582245,53469.31921023,53469.32252729,53469.32003949
5237,6,36,213.462968483754,23.2546259172853,53469.31962486,53469.32294192,53469.32045413
5237,6,37,213.62250411985,23.2244027633665,53469.32003949,53469.32335655,53469.32086876
5237,6,38,213.781969328772,23.1940247979755,53469.32045413,53469.3237711901,53469.32128339
5237,6,39,213.941363886147,23.1634923237251,53469.32086876,53469.32418582,53469.32169802
5237,6,40,214.100687570215,23.1328056443327,53469.32128339,53469.32460045,53469.32211266
5237,6,41,214.259947101359,23.1019563193403,53469.32169802,53469.32501508,53469.32252729
5237,6,42,214.419138695372,23.0709457189905,53469.32211266,53469.32542971,53469.32294192
5237,6,43,214.578259384172,23.0397710541091,53469.32252729,53469.32584435,53469.32335655
5237,6,44,214.737298153743,23.0084452505063,53469.32294192,53469.32625898,53469.3237711901
5237,6,45,214.896258483063,22.9769914541829,53469.32335655,53469.32667361,53469.32418582
5237,6,46,215.055155637625,22.9453976391028,53469.3237711901,53469.32708824,53469.32460045
5237,6,47,215.213984753059,22.9136283998445,53469.32418582,53469.32750288,53469.32501508
5237,6,48,215.372744787977,22.8817020489328,53469.32460045,53469.32791751,53469.32542971
5237,6,49,215.531426306434,22.8496281844062,53469.32501508,53469.3283321401,53469.32584435
5237,6,50,215.690036031736,22.8174096490611,53469.32542971,53469.32874677,53469.32625898
5237,6,51,215.848573736322,22.785043791718,53469.32584435,53469.32916141,53469.32667361
5237,6,52,216.007030072312,22.7525187120376,53469.32625898,53469.32957604,53469.32708824
5237,6,53,216.165408671252,22.7198480362336,53469.32667361,53469.32999067,53469.32750288
5237,6,54,216.323712498497,22.6870267242733,53469.32708824,53469.3304053,53469.32791751
5237,6,55,216.481953156567,22.6540556331157,53469.32750288,53469.33081994,53469.3283321401
5237,6,56,216.640116307662,22.6209203418893,53469.32791751,53469.33123457,53469.32874677
5237,6,57,216.798195860532,22.5876535600916,53469.3283321401,53469.3316492,53469.32916141
5237,6,58,216.956201785811,22.55423382741,53469.32874677,53469.33206383,53469.32957604
5237,6,59,217.11413811872,22.5206689188448,53469.32916141,53469.33247847,53469.32999067
5237,6,60,217.272004382522,22.4869593975031,53469.32957604,53469.3328931,53469.3304053
5237,6,61,217.429802045562,22.4531004083088,53469.32999067,53469.33330773,53469.33081994
5237,6,62,217.587521223859,22.4190927772722,53469.3304053,53469.33372236,53469.33123457
5237,6,63,217.745161420885,22.3849347725775,53469.33081994,53469.334137,53469.3316492
5237,6,64,217.902697635492,22.3506505536839,53469.33123457,53469.33455163,53469.33206383
5237,6,65,218.060179899661,22.3162087934116,53469.3316492,53469.33496626,53469.33247847
5237,6,66,218.217571088048,22.2816136906783,53469.33206383,53469.3353808901,53469.3328931
5237,6,67,218.374913981417,22.2468637340326,53469.33247847,53469.33579553,53469.33330773
5237,6,68,218.532195471231,22.2119584673817,53469.3328931,53469.33621016,53469.33372236
5237,6,69,218.689393455143,22.1769200560629,53469.33330773,53469.33662479,53469.334137
5237,6,70,218.846497884782,22.141743723338,53469.33372236,53469.33703942,53469.33455163
5237,6,71,219.003508345646,22.1064274652252,53469.334137,53469.33745406,53469.33496626
5237,6,72,219.160447247645,22.0709729604638,53469.33455163,53469.33786869,53469.3353808901
5237,6,73,219.317309568128,22.0353771040874,53469.33496626,53469.33828332,53469.33579553
5237,6,74,219.474063640828,21.9996090901864,53469.3353808901,53469.33869795,53469.33621016
5237,6,75,219.63077961733,21.9637276471015,53469.33579553,53469.33911259,53469.33662479
5237,6,76,219.787418230669,21.9276901280928,53469.33621016,53469.33952722,53469.33703942
5237,6,77,219.94397847356,21.8915268657748,53469.33662479,53469.33994185,53469.33745406
5237,6,78,220.100457932263,21.8552290733767,53469.33703942,53469.34035648,53469.33786869
5237,6,79,220.256867185193,21.8187796289338,53469.33745406,53469.34077111,53469.33828332
5237,6,80,220.413198964772,21.7821738133467,53469.33786869,53469.34118575,53469.33869795
5237,6,81,220.569435445792,21.7454283657234,53469.33828332,53469.34160038,53469.33911259
5237,6,82,220.725617697112,21.708526519812,53469.33869795,53469.34201501,53469.33952722
5237,6,83,220.881722939689,21.6715004905569,53469.33911259,53469.34242964,53469.33994185
5224,6,424,220.274969748425,21.8174658172258,53462.26896131,53462.27227837,53462.26979058
5224,6,425,220.431310756299,21.7808643358675,53462.26937595,53462.27269301,53462.2702052099
5224,6,426,220.587557565995,21.7441288299169,53462.26979058,53462.2731076401,53462.27061984
5224,6,427,220.743709187548,21.7072547123301,53462.2702052099,53462.27352227,53462.27103448
5224,6,428,220.899771464735,21.6702191928585,53462.27061984,53462.2739369,53462.27144911
5224,6,429,221.055800717799,21.633049482974,53462.27103448,53462.27435154,53462.27186374
5224,6,430,221.211770405756,21.5957506640795,53462.27144911,53462.27476617,53462.27227837
5224,6,431,221.367656823951,21.5583285808904,53462.27186374,53462.2751808,53462.27269301
5224,6,432,221.523438573988,21.520787986374,53462.27227837,53462.27559543,53462.2731076401
5224,6,433,221.679122688586,21.4831101378773,53462.27269301,53462.27601007,53462.27352227
5224,6,434,221.834747997853,21.445281469885,53462.2731076401,53462.2764247,53462.2739369
5224,6,435,221.990354506946,21.4072621018194,53462.27352227,53462.27683933,53462.27435154
5224,6,436,222.145869136536,21.3691182510961,53462.2739369,53462.27725396,53462.27476617
5224,6,437,222.301269430198,21.3308712859219,53462.27435154,53462.2776685901,53462.2751808
5224,6,438,222.456576346917,21.2924997351284,53462.27476617,53462.27808323,53462.27559543
5224,6,439,222.611794525133,21.2540011032616,53462.2751808,53462.27849786,53462.27601007
5224,6,440,222.766939045325,21.2153526199185,53462.27559543,53462.27891249,53462.2764247
5224,6,441,222.922008295921,21.1765512587857,53462.27601007,53462.27932712,53462.27683933
5224,6,442,223.077000803478,21.1375891722465,53462.2764247,53462.27974176,53462.27725396
5224,6,443,223.231924743116,21.0984742088032,53462.27683933,53462.2801563901,53462.2776685901
5308,6,122,210.527303816979,19.3489447524305,53499.33386742,53499.33718448,53499.33469668
5308,6,123,210.684197802438,19.3268077407967,53499.33428205,53499.33759911,53499.33511132
5308,6,124,210.841050239877,19.3045471495235,53499.33469668,53499.3380137401,53499.33552595
5308,6,125,210.99786258555,19.282160783936,53499.33511132,53499.33842838,53499.33594058
5308,6,126,211.154615661616,19.2596580288525,53499.33552595,53499.33884301,53499.33635521
5308,6,127,211.311334757012,19.2370300231899,53499.33594058,53499.33925764,53499.33676985
5308,6,128,211.468007126903,19.2142701067069,53499.33635521,53499.33967227,53499.33718448
5308,6,129,211.624643442972,19.1913831883196,53499.33676985,53499.3400869099,53499.33759911
5308,6,130,211.781229948994,19.1683780506233,53499.33718448,53499.34050154,53499.3380137401
5308,6,131,211.937780930682,19.1452514919534,53499.33759911,53499.34091617,53499.33842838
5308,6,132,212.094303994523,19.1219857797698,53499.3380137401,53499.3413308,53499.33884301
5308,6,133,212.250778988797,19.0985942593948,53499.33842838,53499.34174544,53499.33925764
5308,6,134,212.407198281964,19.0750727558338,53499.33884301,53499.34216007,53499.33967227
5308,6,135,212.563572199724,19.0514343171804,53499.33925764,53499.3425747,53499.3400869099
5308,6,136,212.719899073038,19.0276821332091,53499.33967227,53499.34298933,53499.34050154
5308,6,137,212.876184457112,19.003799669987,53499.3400869099,53499.34340397,53499.34091617
5237,6,84,221.037741181587,21.6343581165892,53469.33952722,53469.34284428,53469.34035648
5237,6,85,221.193681228665,21.5970885508387,53469.33994185,53469.34325891,53469.34077111
5237,6,86,221.34953017891,21.5596807829285,53469.34035648,53469.34367354,53469.34118575
5237,6,87,221.505315736453,21.5221195699003,53469.34077111,53469.34408817,53469.34160038
5237,6,88,221.661010697388,21.4844136280062,53469.34118575,53469.34450281,53469.34201501
5237,6,89,221.816624999847,21.4465692649713,53469.34160038,53469.3449174401,53469.34242964
5237,6,90,221.972181633991,21.4085829214711,53469.34201501,53469.34533207,53469.34284428
5237,6,91,222.127655378024,21.3704611727597,53469.34242964,53469.3457467,53469.34325891
5237,6,92,222.283040920713,21.3321977277817,53469.34284428,53469.34616134,53469.34367354
5237,6,93,222.438355540992,21.2937869941316,53469.34325891,53469.34657597,53469.34408817
5237,6,94,222.593573814592,21.2552421825785,53469.34367354,53469.3469906,53469.34450281
