source_id,nss_solution_type,period,eccentricity,a_phot_mas,sin_i,cos_i,i_deg,a_phot_au,parallax,distance_pc,M_host_msun_used,M_2_mjup_ours,phot_g_mean_mag,bp_rp,ruwe,significance,HIP,Name,Vmag,SpType,snrPMaH2G2,BinH2G2,tier_a,sahl_confirmed,hgca_strong,priority_score,in_stefansson,astrometric_excess_noise_sig,i_constraint_quality,M_2_median_true,M_2_1sigma_lo,M_2_1sigma_hi,M_2_2sigma_lo,M_2_2sigma_hi,P_substellar,i_median_deg,i_1sigma_lo,i_1sigma_hi,a_phot_au_median,a_phot_au_sigma,ti_snr_median,in_nasa_exo,s_sig,s_ruwe,s_mass,rank_score
6527580258120086272,AstroSpectroSB1,425.928661228684,0.4114278331157982,0.339518360930791,0.9996100419827069,-0.027924254105186407,91.60014990878115,0.07461592301172415,4.5502132417157615,219.76991997476745,1.0,73.83040347904789,12.317109,1.213973,1.469995,19.150938,,,,,,,1,0,0,1,false,19.873718,TIGHT,74.55875358498682,63.819542640976444,86.4415710716396,54.26297376328048,98.7640832111524,0.6785,91.46198751668183,88.43008488020197,94.52979456912992,0.07568323949689365,0.00983639048017834,1.7766608757022264,false,1.9150938000000002,0.680274422702118,0.0,2.595368222702118
6003213988796751360,AstroSpectroSB1,324.18365552669206,0.19124842287850835,1.189552755781384,0.9528493600717471,-0.30344372956260246,107.66455942625016,0.06440220512775047,18.4706836267756,54.13984778291439,1.0,76.56681935310604,9.551188,1.2916956,2.3611233,21.520876,,,,,,,0,0,0,1,false,116.300476,MODERATE,77.81268606853565,68.50881121987304,87.68951169167117,60.59739437363135,98.58871384620231,0.5916,106.89369025067452,101.07532459778913,112.60730866165595,0.06542515197046991,0.006628129236031365,5.720255020943102,false,2.1520876,0.42352722536768833,0.0,2.5756148253676887
2449721875305441152,AstroSpectroSB1,877.696670294973,0.33571695198460805,0.24981021855865554,0.7336896540170025,-0.6794847250589311,132.80339075281856,0.06135240707803119,4.071726448172341,245.59606661416703,1.0,36.655247004169745,12.731641,1.3317785,1.4863355,16.578518,,,,,,,1,0,0,1,false,24.249584,MODERATE,41.594135287835144,34.1333596606756,50.45212528364392,27.99202500949796,60.77976749053114,0.9996,122.26931230213509,109.20988431944265,136.67891771353237,0.0695244764743268,0.01259489275575047,1.9990421450026756,false,1.6578518,0.6727956104123194,0.24025290636836072,2.57090031678068
1442318432531688960,AstroSpectroSB1,473.23681623069575,0.5690313319848116,0.33713653951908845,0.9776180128600133,-0.21038778703061423,102.14507851644257,0.07868791575440132,4.284476673284247,233.4007339182114,1.0,72.52366643748005,11.810317,0.9925451,1.513488,18.131693,,,,,,,1,0,0,2,false,48.396896,MODERATE,73.28224559538529,64.14375373036981,83.29112046992374,55.63775699951001,93.30051472247024,0.7489,101.78237491341864,96.876445313909,107.12261027817972,0.07971388148719205,0.008718821058453266,2.8955945447508324,false,1.8131693,0.6607254236571417,0.0,2.473894723657142
1660574033265816960,AstroSpectroSB1,215.559888307749,0.49646982020187075,0.3292948958710074,0.9913104140055007,-0.13154338859951484,97.55878794533032,0.04950916637971699,6.651190475425044,150.34902453851242,1.0,77.29692963976271,9.968316,0.8049269,1.4598079,17.7348,,,,,,,1,0,0,2,false,35.349052,TIGHT,77.53165922772405,70.6684723563025,84.37217031845094,64.53225043714808,91.12521952328761,0.6384,97.49137300206411,92.7775993477798,102.1566771104195,0.04974804850355212,0.002860000832022382,6.014103454829068,false,1.7734800000000002,0.6850216388060375,0.0,2.4585016388060374
1693784331010944768,AstroSpectroSB1,116.65498658844619,0.17164706187692544,0.3109278993961442,0.5447917188090344,0.83857139416814,33.01043157417965,0.022733884225194557,13.676848897275637,73.116257078719,1.0,52.664267779806416,11.799955,1.967844,1.9164057,18.742409,,,,,,,1,0,0,2,false,79.17332,LOOSE,65.44741931935847,55.0417174945537,81.11925098089439,48.31742697151476,100.03843150940828,0.8264,53.385990118836574,35.45335233254147,71.63162480352369,0.028018021487746042,0.005180944716713276,6.622026999443982,false,1.8742409,0.5218101782936672,0.0,2.396051078293667
573367005758336512,AstroSpectroSB1,691.6333788007049,0.49542618419918594,0.2616915821451417,0.9440461576365985,-0.32981335972269926,109.2574475818364,0.07183598785292114,3.6429036471376417,274.50629960683574,1.0,50.74145878061266,12.698658,1.1285067,1.5501764,15.208004,,,,,,,1,0,0,1,false,27.96794,MODERATE,51.329675536874035,46.108265168818015,57.150690564647384,41.174612885377634,63.07100850981978,1.0,108.50286983182531,99.80503985867608,118.03020828980661,0.07289894380879647,0.006020883741851115,5.651042430717023,false,1.5208004000000002,0.6450878751605301,0.21161239362725281,2.377500668787783
848553360072154880,AstroSpectroSB1,510.9706193718579,0.35642257300860214,0.2621389288306717,0.549899724727021,0.8352306823537714,33.36013393910299,0.07467730274690837,3.51028919347953,284.87681352793686,1.0,65.1066192620038,11.051991,0.83080006,1.4517487,16.58584,,,,,,,1,0,0,2,false,77.197525,MODERATE,71.44616789683107,60.359406547115576,83.7452192679427,50.77274679081928,96.77219972741709,0.7607,46.03462167284941,33.6050768407317,57.12637555748909,0.08171961633028209,0.011830922274086551,3.7085848095999454,false,1.6585840000000003,0.68882445012694,0.0,2.3474084501269403
569225076736085504,AstroSpectroSB1,849.1316960253564,0.4245864101216185,0.1638779106884752,0.5224454331025378,-0.8526727211716708,148.5035702740911,0.06450550446265128,2.5405259915975167,393.61927542067247,1.0,39.46669053282297,12.544856,1.0498047,1.4200613,13.789416,,,,,,,1,0,0,1,false,23.112068,MODERATE,44.40081835483023,37.680165334984764,51.81006076188787,31.804253238966524,60.41298132033481,0.9999,132.50655268499656,120.26371569598263,145.75534144526455,0.07275973576092198,0.010341517353640858,3.072341351109631,false,1.3789416,0.7041949527108443,0.24483773349581492,2.327974286206659
4470858614946651904,AstroSpectroSB1,628.4882904764995,0.2796675089115074,0.3077010650384684,0.674215174260599,0.738534967890316,42.393233597678034,0.06442873772860362,4.775835688953164,209.38743816355927,1.0,48.44094308124983,9.959172,0.7818661,1.5273311,15.498642,,,,,,,1,0,0,2,false,50.94522,MODERATE,54.44612764022858,46.788455692697205,64.5835843984574,40.59153963523492,76.62026241226232,0.9841,52.9279210249187,40.17817598915541,65.68335809178356,0.0721803956009796,0.010888073166115635,3.9826981608765832,false,1.5498642,0.65473688056244,0.042246719846720994,2.246847800409161
1915562702578643968,AstroSpectroSB1,404.15758474746224,0.21562199193296705,0.4360841237790404,0.9963369976122194,-0.08551366668005925,94.90556335217538,0.06926600415614925,6.29578866417583,158.83633542056134,1.0,70.8507220499049,9.093274,0.7249937,1.513721,15.810109,,,,,,,1,0,0,2,false,51.084343,MODERATE,71.92836559404003,60.66604252975398,83.90158482067602,50.05708967071235,96.60138185672005,0.7479,94.89372327593519,86.76797318170573,103.83186931635053,0.07069753804119887,0.010002159026258756,3.395520396770688,false,1.5810109,0.6606237212802094,0.0,2.2416346212802094
2842069508617361920,AstroSpectroSB1,873.3759631662404,0.40838726473884307,0.39194421771310983,0.9927851868644821,0.11990651668051788,83.11329257581684,0.11098596203871093,3.5314756074863154,283.167749447318,1.0,67.79533667358912,7.4624567,0.9428916,1.4853506,15.625164,113692.0,HD 217588,7.68,F5,1.86,0.0,1,0,0,2,false,34.62371,TIGHT,68.04528575067911,61.81506397370961,74.22009174098815,56.093330715395034,80.55198247251487,0.9699,83.20907239541131,78.20920178798714,88.01617196209021,0.11166350329049247,0.006999917619295639,2.9158771636763174,false,1.5625164,0.6732417248830006,0.0,2.2357581248830005
526854051834635776,AstroSpectroSB1,425.2110554931594,0.447680413785803,0.34212101619508567,0.6888578832071055,-0.7248964179408156,136.4602317093136,0.07272104015104974,4.70456714431562,212.5594064925332,1.0,71.95611390383597,13.1194515,1.5291767,1.7428916,16.112137,,,,,,,1,0,0,1,false,24.004147,MODERATE,73.84550284845821,65.72136293509712,82.48097307217262,58.45130005315964,91.93891406656705,0.7612,133.93490254842703,123.44432042661215,146.07873382892177,0.07473655853933076,0.006649856647450318,5.975449419436849,false,1.6112137000000002,0.5737591483027401,0.0,2.18497284830274
4652393894560537728,AstroSpectroSB1,419.76304231046527,0.3356874600985482,0.3642744388558886,0.672666755758257,-0.7399455626582685,137.72677855105778,0.047444845781339964,7.677850625434167,130.24478448269525,1.0,46.63439833212506,9.144448,0.8207922,1.6323688,13.983477,22219.0,HD 31251,9.32,G2V,3.44,1.0,1,0,1,4,false,49.87209,MODERATE,49.51654949068622,42.409819024854215,57.38365927028586,36.27845212801463,66.21376764235613,0.9995,131.67804050820666,120.92987698898312,143.81708378019647,0.05047415803911032,0.006732526129109951,4.664140186438791,false,1.3983477000000002,0.6126066609457372,0.17232790447054835,2.1832822654162856
2744694491118490752,AstroSpectroSB1,247.97593954063782,0.4159090076708484,0.4669287385668936,0.9940433521834069,-0.10898538424933485,96.25683073220793,0.042796473490267814,10.910448933907514,91.655256906267,1.0,60.2421125900431,9.36644,0.824173,1.8851925,15.976767,117179.0,BD+05 5218,9.557,G0,0.59,0.0,1,0,0,5,false,75.59543,MODERATE,61.20965408957601,53.74541940706192,70.23095429942806,47.45743164544368,80.30423035013942,0.9735,96.11145466413626,88.87013824976277,104.61564104171832,0.04349634020331268,0.00505595295782368,2.7440616875101114,false,1.5976767,0.5304498081760881,0.0,2.1281265081760883
4553792062596291072,AstroSpectroSB1,988.7225685227354,0.6398837669987067,0.4300994237639063,0.8519270430975303,0.5236604942509018,58.42188791636716,0.08351749117206694,5.149812544988855,194.18182531188893,1.0,46.36350473766746,11.018988,0.89508915,1.4747837,10.847457,,,,,,,1,0,0,2,false,57.859543,MODERATE,47.60878923369002,40.30153982860963,56.0962059115126,34.26278247217409,65.94602664501086,0.9983,60.892145927711496,53.51961469977247,67.61768269643377,0.08564734311133973,0.010930094650826627,4.241681771010154,false,1.0847457,0.6780655359833446,0.17567466693736425,1.9384859029207089
6606307420971685760,AstroSpectroSB1,441.8498182464353,0.3873832334426811,0.335906163385823,0.988810515151493,-0.14917695909837805,98.57923315742619,0.06341305409775354,5.2971137909240475,188.78204989920678,1.0,60.752015325727854,13.033384,1.6042128,1.6220098,12.966335,,,,,,,1,0,0,1,false,21.53075,MODERATE,62.22654890679682,49.65480488365106,75.3822169378175,38.04451596663198,89.03815408846212,0.9077,98.28779181472473,93.25145210347867,103.76789658775049,0.06522494914274657,0.012399643222825047,2.5239080007287216,false,1.2966335000000002,0.6165190863828319,0.0,1.9131525863828323
6402015995869064064,AstroSpectroSB1,180.82068180530888,0.5082610726762837,0.35670114756416915,0.9425220632908838,-0.3341439214019841,109.5204886620277,0.03970969122348601,8.982722770536196,111.32482049652614,1.0,69.3756337516613,12.969251,1.7660055,1.4652482,10.953573,,,,,,,1,0,0,1,false,28.704882,TIGHT,69.81202747674487,60.0823291080113,80.21943963053482,51.43959582031362,90.90796390829311,0.8335,109.03769596643168,104.8838026224978,113.77167663444784,0.04008449075166037,0.004922916294942066,5.246249637172168,false,1.0953573,0.6824782313330943,0.0,1.7778355313330945
4994084518912294144,AstroSpectroSB1,203.62452719698626,0.5841646683247023,0.37883446527651393,0.8247632383576673,-0.5654782052862635,124.43550532902916,0.0481967840523297,7.860160646096097,127.22386284772304,1.0,78.20230202884794,13.138849,1.6777725,1.864342,11.430333,,,,,,,1,0,0,1,false,30.218693,MODERATE,78.79444810757028,71.15182158262799,86.45167651266043,64.28263907359431,94.51359105130011,0.56,123.7448396869151,117.45708692603515,131.20114134640048,0.0486227209850067,0.003368216955181246,6.714934281772356,false,1.1430333,0.5363822732095291,0.0,1.679415573209529
5698221764040843648,AstroSpectroSB1,861.1999396047084,0.7682885892989477,0.18844597084522843,0.9828818892541668,0.18423678182208852,79.38336162365076,0.12178001263658808,1.5474293914518034,646.2330401142224,1.0,75.43065119001876,11.74032,0.6126299,1.5135958,10.155639,,,,,,,1,0,0,2,false,68.5836,MODERATE,77.39822734655354,66.78428459904485,88.92246475710229,57.27321319952973,101.21248522764728,0.5921,80.15669407247265,69.63490634119368,90.25060383053244,0.12499871018355373,0.015242398153974648,2.539650397401401,false,1.0155639,0.660678366047263,0.0,1.6762422660472631
231996957764272384,AstroSpectroSB1,168.21288444608558,0.5336643294757784,0.19651143175147107,0.895178513575627,0.44570778412826817,63.531368515549374,0.036389579330677276,5.400211691532451,185.17792581502002,1.0,66.6029984759934,12.039919,1.2231503,1.6886262,10.583219,,,,,,,1,0,0,1,false,42.624416,MODERATE,68.25710903914762,57.85954525744958,79.1634735397027,48.58185715208646,90.70343219963124,0.8573,65.11249679421293,56.78101954388385,72.24174102051975,0.0373296468192999,0.005172866973088215,4.179343718023036,false,1.0583219,0.5921973732256434,0.0,1.6505192732256433
