source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90,nss_parallax,nss_parallax_error,logg_gspphot,logg_gspspec,teff_gspphot,teff_gspspec,logg_gspspec_ann,teff_gspspec_ann,plx_used,plx_source,a_phot_AU_v2,P_yr_v2,e_v2,M1_msun_v2,fM_msun_v2,M2_msun_v2,class_v2,logg_used,logg_source,cbias_risk_v2,filter29_v2,filter30_v2,filter30_reason_v2,filter31_v2,filter32_v2,sini_implied_v2,K_pred_i90_v2,tier_v2
1804611190379812608,AstroSpectroSB1,776.2662222241199,0.42214777711431145,144.66415405273438,306.7978808849128,14.285275012330377,57.17722624804337,-13.735286703874987,3.8195,5.600099657262153,10.217168807983398,0.7113513946533203,14.630297660827637,7037.71826171875,10.70370864868164,0.0,19.0,,,1.0,0.0702,0.5534,false,false,PASS,WD_or_low_mass_star,PASS,1.015,10.54,3.59630005829998,0.021889593,,4.1,,6284.0,3.68,5507.0,3.59630005829998,NSS,1.0620637705646647,2.1253010875403695,0.42214777711431145,1.5,0.26522279899651535,1.266019701375396,dormant_NS_candidate,3.680000066757202,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.32592382504372935,16.420567976651476,Tier-1 NS
1813820562333805952,AstroSpectroSB1,278.1947734688596,0.17127988475235187,71.75646209716797,313.5146761406943,20.537823268075137,66.27079489476439,-15.364930169447106,1.2346,2.096459173175111,11.334831237792969,0.9205598831176758,4.747432231903076,1433.1158447265625,21.0635986328125,0.0,40.0,,,1.0,0.352,1.1912,false,false,PASS,WD_or_low_mass_star,PASS,0.901,23.38,2.30586202227006,0.018668434,,3.86,,5713.0,3.23,5314.0,2.30586202227006,NSS,0.5354179860183347,0.7616557795177538,0.17127988475235187,1.5,0.2645826637896807,1.264553162742255,dormant_NS_candidate,3.2300000190734863,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.495523026768918,21.253904959935685,Tier-1 NS
6809920447401593344,AstroSpectroSB1,658.0215971169413,0.3406361865661593,39.71318817138672,326.5442671821639,-27.98005530558042,20.616658380631375,-49.18159204882209,2.1161,2.3796522394969886,11.49263858795166,0.7798175811767578,3.577192783355713,321.3213195800781,35.545230865478516,0.0,24.0,,,1.0,0.2166,0.9315,false,false,PASS,WD_or_low_mass_star,FAIL,2.273,15.64,2.0749381952985746,0.029263275,,4.29,,6336.0,3.85,5754.0,2.0749381952985746,NSS,1.0198376051849112,1.80156494761654,0.3406361865661593,1.5,0.3268084063863505,1.4011177925327494,dormant_NS_candidate,3.8499999046325684,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9909448059883079,17.935020523180334,Tier-1 NS
6890439122717023104,AstroSpectroSB1,667.5989756603253,0.6180562054296709,51.38157653808594,314.6503616191021,-10.385757300057577,38.11540551181157,-32.91434108663192,3.2459,3.3365010785330274,10.480664253234863,0.6385602951049805,9.911087989807129,3513.21240234375,14.797622680664062,0.0,20.0,6341.03662109375,3.773400068283081,1.342,0.2756,1.2179,false,false,PASS,dormant_NS_candidate,PASS,0.734,20.17,3.3084061971663847,0.023907926,3.7734,4.07,6341.0366,6429.0,3.55,5938.0,3.3084061971663847,NSS,0.9811068552525621,1.8277863810002062,0.6180562054296709,1.5,0.28268193579859513,1.30548253091143,dormant_NS_candidate,3.773400068283081,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.36377161531403895,20.339166193450087,Tier-1 NS
6779601173750380288,AstroSpectroSB1,1455.6912814291911,0.682117965630908,14.102462768554688,310.8050425523927,-34.40221098469741,8.800132455518304,-36.99586052656579,3.6514,1.6222316086197857,11.881734848022461,0.911311149597168,5.492154121398926,895.921875,39.545536041259766,0.0,27.0,5460.06884765625,3.66729998588562,1.34,0.7179,2.0014,false,false,PASS,dormant_NS_candidate,FAIL,1.719,23.01,1.9254907025478682,0.030289613,3.6673,4.12,5460.069,5772.0,4.12,5545.0,1.9254907025478682,NSS,1.8963477700351168,3.985465520682248,0.682117965630908,1.5,0.42933455425202655,1.6059287530807835,dormant_NS_candidate,3.66729998588562,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,1.0201192805444506,19.382800029107287,Tier-1 NS
1773015173268329856,AstroSpectroSB1,697.2946966014426,0.5372172432272739,16.099979400634766,327.0527355267253,16.549896555646193,72.01474032117058,-27.697589710445868,2.0941,2.0343669422063924,11.300747871398926,1.1811485290527344,4.730355262756348,534.58984375,25.008056640625,0.0,14.0,,,1.0,0.2993,1.0953,false,false,PASS,WD_or_low_mass_star,FAIL,1.313,19.04,2.1453294782108596,0.03124543,,3.37,,5053.0,3.68,4963.0,2.1453294782108596,NSS,0.976120461341172,1.9090888339532994,0.5372172432272739,1.5,0.25518666399887857,1.2428581188642251,dormant_NS_candidate,3.680000066757202,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.6924526395065701,18.057593555022994,Tier-1 NS
2029703485715058304,AstroSpectroSB1,278.3167750027776,0.014278778311336282,160.94078063964844,302.82079125136534,30.322134244020727,68.66371365499026,-1.8370421589623906,1.6914,2.8404794403709426,10.719162940979004,0.8169727325439453,6.676163196563721,1376.4769287109375,45.390403747558594,0.0,26.0,,,1.0,0.3636,1.2116,false,false,PASS,dormant_NS_candidate,FAIL,1.95,23.28,3.0525404455466782,0.014313705,,4.33,,6171.0,4.05,5663.0,3.0525404455466782,NSS,0.5540958523473676,0.7619898015134225,0.014278778311336282,1.5,0.29299241692017985,1.3283279175066838,dormant_NS_candidate,4.050000190734863,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,1.047647617525996,21.66301101068093,Tier-1 NS
2208943221256515712,AstroSpectroSB1,889.4045062789444,0.04645108834195703,99.54238891601562,348.78771597296446,65.93213286970283,113.32169389051087,4.873294141409946,4.165,3.527175219029375,12.688023567199707,0.9612894058227539,13.921892166137695,4156.2353515625,28.448638916015625,0.0,21.0,5310.9306640625,4.479100227355957,0.88,0.2777,0.9906,false,false,PASS,WD_or_low_mass_star,FAIL,1.967,14.46,3.4499788845510566,0.012168798,4.4791,4.61,5310.9307,5641.0,4.56,5226.0,3.4499788845510566,NSS,1.207253765711667,2.4350568275946456,0.04645108834195703,1.5,0.2967409648028239,1.3365541284262799,dormant_NS_candidate,4.479100227355957,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9621309409866347,14.784182539043206,Tier-1 NS
2007282931791340544,AstroSpectroSB1,936.3209476099831,0.39658569637378105,36.311119079589844,340.13228485999383,57.40199789402943,105.99499790393114,-1.1004836025728892,2.0485,1.0847134964328928,10.239288330078125,0.6636381149291992,6.394511699676514,1154.3299560546875,33.201866149902344,0.0,12.0,7589.6142578125,3.7772998809814453,2.611,1.0249,3.294,false,false,PASS,dormant_BH_candidate,FAIL,1.389,23.91,1.463625060914067,0.031681918,3.7773,,7589.6143,,,,1.463625060914067,NSS,1.3996070815572572,2.563507043422267,0.39658569637378105,1.5,0.4172048645041479,1.58272970132388,dormant_NS_candidate,3.7772998809814453,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9370519637052193,17.716128579795118,Tier-1 NS
1931216861940838912,AstroSpectroSB1,1247.3218097529686,0.07105087599226664,38.307586669921875,344.00266015663726,41.53348623260894,100.81729984171722,-16.328745219806603,6.1376,4.420196094438855,9.782126426696777,0.726292610168457,9.486075401306152,3320.57373046875,27.832881927490234,0.0,55.0,,,1.0,0.2296,0.9585,false,false,PASS,WD_or_low_mass_star,FAIL,2.292,12.14,4.034073743040555,0.01685111,,4.18,,6207.0,3.45,5330.0,4.034073743040555,NSS,1.5214397135373086,3.4149809986392023,0.07105087599226664,1.5,0.30198659250752985,1.3479969088730748,dormant_NS_candidate,3.450000047683716,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,1.0459813409440095,13.304674203065018,Tier-1 NS
1903279027392243968,Orbital,690.6246068417141,0.6279801031553496,32.55598068237305,340.15314943696535,35.0043401786148,94.71409265106846,-20.60022854803583,2.3485,2.071601383662091,11.942008018493652,0.7384862899780273,6.493208408355713,749.4207763671875,17.797943115234375,4.2362822227914876e-7,25.0,6067.24658203125,3.878999948501587,1.226,0.4075,1.4176,false,false,PASS,dormant_NS_candidate,PASS,0.775,22.95,2.166372912483692,0.03091806,3.879,4.65,6067.2466,6288.0,3.46,5636.0,2.166372912483692,NSS,1.084070053898294,1.890827123454385,0.6279801031553496,1.5,0.3563431347453978,1.4623284952096443,dormant_NS_candidate,3.878999948501587,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.40551145068499406,21.945056157070177,Tier-1 NS
1935291823832449792,AstroSpectroSB1,1347.4944838128774,0.7431269793389517,68.42864227294922,346.96314464857903,45.351530611949315,104.50929736508833,-13.782619757850574,7.1593,3.683417129471842,9.57016372680664,0.5589323043823242,17.667539596557617,11554.669921875,37.019126892089844,0.0,27.0,6934.67041015625,3.7051000595092773,1.62,0.5395,1.8749,false,false,PASS,dormant_NS_candidate,FAIL,1.578,23.45,4.632816767969416,0.020469349,3.7051,,6934.6704,,,,4.632816767969416,NSS,1.5453449507216217,3.689238833163251,0.7431269793389517,1.5,0.2711457300206186,1.2795216156504692,dormant_NS_candidate,3.7051000595092773,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9926415865005145,18.646774120454733,Tier-1 NS
1985832181476519936,AstroSpectroSB1,884.0716536653173,0.3885338219729726,434.3724365234375,343.767298939175,49.473249804283334,104.26879572621236,-9.134996661992856,12.4008,12.882873791340534,7.743641376495361,0.7447299957275391,28.40052032470703,28241.900390625,27.07810401916504,0.0,38.0,5845.7626953125,3.6461000442504883,1.155,0.1522,0.8486,false,false,PASS,WD_or_low_mass_star,FAIL,2.106,12.86,10.519649357433995,0.021245904,3.6461,3.95,5845.7627,6095.0,3.56,5448.0,10.519649357433995,NSS,1.1788225613467467,2.4204562728687673,0.3885338219729726,1.5,0.2796087996133196,1.2986090904169822,dormant_NS_candidate,3.6461000442504883,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.8599292219384498,15.744379495632012,Tier-1 NS
