source_id,Class_shahaf,M2_shahaf,first_fail_main,first_fail_wider,phot_g_mean_mag,significance,period,eccentricity,parallax,nss_parallax,plx_used,plx_source,a_phot_mas,M1_used,fM,M2_v2,class_v2,logg_used,logg_source,cbias_risk_v2,filter29,filter30,filter31,filter32,sini_implied_v2,K_pred_i90_v2,tier_v2,rv_amp_robust,rv_chisq_pvalue,ruwe,bp_rp,nss_solution_type,reason_no_v2
2080945469200565248,NS,1.381396130166509,F#5,NONE,13.294159889221191,54.25931167602539,196.64003858005705,0.045149291731162396,1.487461707062165,1.3905876523580052,1.3905876523580052,NSS,0.6970383930313961,1.0996922254562378,0.4345217708329749,1.3921406818221609,dormant_NS_candidate,4.280300140380859,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,3.267643451690674,0.8431863784790039,Orbital,
4637171465304969216,NS,1.438855950789812,F#5,F#5,14.011240005493164,54.99689865112305,639.1506475352518,0.37493038425808867,1.3046383062141012,1.1916242890460678,1.1916242890460678,NSS,1.3762940197759355,0.8918614387512207,0.5031408861872485,1.3708114266917608,dormant_NS_candidate,4.013800144195557,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,4.991550922393799,0.8599395751953125,Orbital,
4847718871053268480,NS,0.93976759268582,F#5,F#5,15.248754501342773,49.65079116821289,565.0247439878617,0.3294396212260819,2.3370430531495656,2.121102694014894,2.121102694014894,NSS,1.9129711122371411,1.5,0.30653894865047326,1.3578639328377768,dormant_NS_candidate,,NONE,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,3.6713385581970215,1.385584831237793,Orbital,
6037767138131854592,NS,1.392579479633444,F#5,F#2,14.275906562805176,29.598875045776367,804.7013884937741,0.7684312971462359,1.318871863287971,1.6129544662045194,1.6129544662045194,NSS,2.1373520804209307,0.9229961037635803,0.47937218429436657,1.354932614095259,dormant_NS_candidate,3.9677999019622803,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,4.851203441619873,1.1007213592529297,Orbital,
1449731030688880512,NS,0.949907017454718,F#5,F#5,14.532008171081543,74.29004669189453,465.38800991188555,0.28647726135145396,2.029978255402418,2.448822485335572,2.448822485335572,NSS,1.9267583473844838,1.5,0.3000266988423296,1.3437308776100831,dormant_NS_candidate,4.173500061035156,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,5.363066673278809,1.3144340515136719,Orbital,
5681911574178198400,NS,1.281529132227619,F#5,F#5,15.638198852539062,38.087135314941406,943.7606474969027,0.5956610076720477,1.6347162172292098,2.180357199335275,2.180357199335275,NSS,3.379646679258014,0.7312703132629395,0.5578117723630505,1.3357529112029756,dormant_NS_candidate,4.5432000160217285,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,5.918917179107666,1.4914541244506836,Orbital,
1694708646628402048,NS,1.344420343698978,F#5,NONE,13.19953441619873,114.85948944091797,632.0335601604571,0.25879477240448384,1.5378631968319196,1.8169708338366855,1.8169708338366855,NSS,1.95831828108363,0.994637131690979,0.41812500154494386,1.3014506465807942,dormant_NS_candidate,4.2758002281188965,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,8.012690544128418,0.765172004699707,Orbital,
6345215740573418240,WD,0.768704971396743,F#5,F#5,14.202115058898926,319.6985168457031,459.26762607566116,0.024640110471318945,8.07566692236968,7.584593833604032,7.584593833604032,NSS,5.76347238688246,1.5,0.27752649305854565,1.293934515839302,dormant_NS_candidate,,NONE,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,20.02462387084961,1.8794031143188477,Orbital,
1434445448240677376,NS,1.327231784700157,F#5,NONE,13.64698600769043,82.5003890991211,572.4227597979572,0.30127439454408306,1.2807473087611407,1.4386065194247268,1.4386065194247268,NSS,1.4435620544001306,0.9806292057037354,0.4113646452251478,1.2816674593743986,dormant_NS_candidate,3.7741000652313232,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,6.11016845703125,0.7939090728759766,Orbital,
3619399009406031360,WD,0.834113602872051,F#5,NONE,13.900277137756348,124.07854461669922,300.1781565050023,0.02207957202331137,7.391969383601307,5.666887335118787,5.666887335118787,NSS,3.2118530870038806,1.5,0.2695600683935183,1.275918749844985,dormant_NS_candidate,4.660999774932861,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,8.905397415161133,1.7448177337646484,Orbital,
