source_id,Class,M2min,M1,P,e,s,nss_solution_type,significance,period,eccentricity,parallax,nss_parallax,phot_g_mean_mag,bp_rp,ruwe,a_thiele_innes,b_thiele_innes,rv_amplitude_robust,rv_chisq_pvalue,first_fail_main,first_fail_wider,fails_main
5820382041374661888,NS,1.46030235347137,1.039791,311.1399656291668,0.414102683186186,39.19901,Orbital,39.19901,311.1399656291668,0.41410268318618637,1.3960427599552316,1.3000406153877446,14.188475,0.8072481,2.452695,-0.694773718957028,-0.036312709970799203,,,F#5,F#5,['F#5_G=14.188474655151367']
5334123401959324672,WD,0.611317312585673,0.509119,896.3400952181352,0.053643220010316,49.72914,Orbital,49.72914,896.3400952181352,0.05364322001031635,5.407063763785192,4.9323783941360775,15.705243,2.2894173,7.5130696,-0.5217692783957364,4.998004018427319,,,F#5,F#5,['F#5_G=15.705243110656738']
486506549240142080,WD,0.516754486560952,0.320646,616.1816056650506,0.080579748034079,59.23352,Orbital,59.23352,616.1816056650506,0.08057974803407943,5.807676067216886,5.594099807969476,17.099335,2.7410154,3.8721602,1.1809605014012043,-0.823917645178375,,,F#5,F#5,['F#5_G=17.099334716796875']
1569917409771276928,WD,0.675519830073627,0.520976,916.5244907718496,0.152708117971266,31.90019,Orbital,31.900192,916.5244907718496,0.1527081179712661,3.5340016077976855,2.630412155086267,16.720207,2.0281353,3.125859,-1.2298684717966128,1.6074245479710039,,,F#5,F#5,['F#5_G=16.72020721435547']
6601396177408279040,BH,2.571133938005425,0.987339,533.497769932878,0.790638420106777,10.82139,Orbital,10.821395,533.497769932878,0.7906384201067765,1.4911391392540274,1.482519434388983,14.070855,0.82014275,3.7020555,1.1101730569186583,-0.09745312699722383,,,F#2,F#2,"['F#2_sig=10.821394920349121', 'F#5_G=14.070855140686035']"
41408333753757056,NS,0.901258000223044,0.575586,875.9230941755561,0.527043894938887,36.23845,Orbital,36.238445,875.9230941755561,0.5270438949388868,2.811924715882533,3.029415960412182,14.868423,1.2557707,6.851682,1.5861173793144263,-1.7508100008239607,,,F#5,F#5,['F#5_G=14.868423461914062']
1251294711160534144,WD,0.543913722660318,0.474525,787.2322116304164,0.086318718715472,53.79745,Orbital,53.797455,787.2322116304164,0.08631871871547236,2.5951125006793343,2.9894502349582903,16.757202,2.0029745,3.1965587,-0.6598082909597078,-1.5213559688184999,,,F#5,F#5,['F#5_G=16.7572021484375']
3464913154642472960,WD,0.552527361005354,0.461747,622.5258124129773,0.051268208910334,29.68898,Orbital,29.68898,622.5258124129773,0.05126820891033438,3.50366321013945,3.053467982073291,17.177877,2.493496,1.9257759,-1.5867460931819983,-1.114821945351075,,,F#5,F#2,['F#5_G=17.17787742614746']
4040127576266563584,WD,0.552224641542778,0.477302,519.635719119208,0.10176585827602,46.82176,Orbital,46.821762,519.635719119208,0.1017658582760202,4.745535682784735,4.240131574472929,16.41101,2.4928627,3.5270715,-2.423968331615679,-0.3550823809041787,,,F#5,F#5,['F#5_G=16.4110107421875']
6917071738179546752,WD,0.530823747291232,0.41713,270.3897134360622,0.503398422523712,31.5242,Orbital,31.524199,270.3897134360622,0.5033984225237125,5.792572156349591,5.989545110601296,15.981132,2.4205809,3.6661851,-2.231790211999484,-1.4265205797054066,,,F#5,F#5,['F#5_G=15.981131553649902']
2057714811427134592,WD,0.608919029514253,0.524275,860.3925258647097,0.077905272265416,12.8996,Orbital,12.899603,860.3925258647097,0.07790527226541592,1.9133513164241007,2.4308632562304022,16.930548,2.0806618,2.5951908,1.6613946349884632,1.5621462693460482,,,F#5,F#2,['F#5_G=16.9305477142334']
5851667407832653440,WD,0.614557963231505,0.42255,202.0502933726445,0.053844761341143,36.86644,Orbital,36.866436,202.05029337264446,0.053844761341143195,4.931683631228021,4.808822617280619,16.20516,2.2012072,2.5204256,0.43305248179269784,-1.5791733445432061,,,F#5,F#5,['F#5_G=16.20516014099121']
4744087975990080896,NS,1.556266202517077,0.528822,631.2568824918063,0.613342905824446,22.47947,Orbital,22.47947,631.2568824918063,0.613342905824446,2.5481637166411213,1.986623427046373,17.06612,1.8008556,1.9776644,-0.2130390061845047,0.6350413598839431,,,F#5,F#2,['F#5_G=17.066120147705078']
6685604337007194368,WD,0.485918818004307,0.471945,519.4804030283423,0.063740157377254,71.89488,Orbital,71.89488,519.4804030283423,0.06374015737725444,4.072088637645912,4.936375683581245,15.384011,1.8945084,5.856376,1.2456409437441618,-2.7957670173006823,,,F#5,F#5,['F#5_G=15.384011268615723']
2426116249713980416,NS,1.515070146723282,1.046336,711.7033843848643,0.398386419451486,24.84882,Orbital,24.848818,711.7033843848643,0.3983864194514855,1.2427496391692427,1.6458687244608092,13.024138,0.79877186,8.64208,-0.382058639424744,-2.031680772640989,,,F#5,F#2,['F#5_G=13.024138450622559']
5015791524146225792,WD,0.51075974461779,0.400017,668.9724657512428,0.117439542512735,45.60093,Orbital,45.600925,668.9724657512428,0.11743954251273461,4.040708031798063,4.538406049838893,16.83915,2.566903,2.3794432,1.3806089728599436,-1.208596851604599,,,F#5,F#5,['F#5_G=16.839149475097656']
2566461354152574976,WD,0.55296950407601,0.461101,616.6965613214626,0.051361140122912,39.83443,Orbital,39.834427,616.6965613214626,0.05136114012291246,3.043974485779354,5.3289194337791725,16.073706,2.5772886,4.061351,2.8346992667217386,2.851401745552025,,,F#5,F#5,['F#5_G=16.073705673217773']
3014551753093454976,WD,0.589622083347414,0.474261,916.2103700041916,0.110278804306329,14.51638,Orbital,14.516378,916.2103700041916,0.1102788043063286,2.932983273182416,3.961691467402692,16.571194,2.5043592,2.76301,-0.8882675220754309,1.422749079145764,,,F#5,F#2,['F#5_G=16.57119369506836']
5080167483275376000,WD,0.623394959639084,0.450153,833.5790823454626,0.100725337993001,45.7383,Orbital,45.7383,833.5790823454626,0.10072533799300068,4.097973230144241,3.9170876986812897,16.536898,2.236022,4.877309,-3.6195501811178405,1.7859710578930803,,,F#5,F#5,['F#5_G=16.536897659301758']
1258132677052807424,WD,0.745529175835315,0.514057,620.0065279783782,0.224764176999931,33.53066,Orbital,33.530663,620.0065279783782,0.2247641769999308,3.8126843117888325,2.728603721636732,16.778133,2.1319275,2.64467,1.570174603773987,-1.6620975166213214,,,F#5,F#5,['F#5_G=16.778133392333984']
1522897482203494784,NS,1.325236059756487,0.734077,45.5165369331074,0.04589676879737,156.60417,AstroSpectroSB1,156.60417,45.51653693310744,0.04589676879736954,11.73700276563473,12.447919346427884,11.052851,1.2417936,6.3765693,0.3985820003836115,-0.42157465132951405,87.39154,0.0,F#3,F#3,['F#3_P=45.5_lt_100']
4526711950202650240,NS,0.951482515843094,0.622963,549.37112538301,0.819068754133072,19.35653,Orbital,19.356531,549.37112538301,0.8190687541330719,2.9371402452122504,2.5205353462963243,14.614069,1.0803366,3.380899,-1.6742780599814762,0.2679509391417182,,,F#5,F#2,['F#5_G=14.614068984985352']
6083048428569953792,WD,0.58119691297865,0.429277,839.5445959406715,0.139286994499684,16.4675,Orbital,16.4675,839.5445959406715,0.13928699449968376,2.7135621042473517,3.172324008400244,17.231304,2.2439785,2.3044903,-0.5606922833883473,-1.8027385332903654,,,F#5,F#2,['F#5_G=17.231304168701172']
5331513195692864768,NS,1.192513250339627,0.750554,870.4420523773397,0.455975921422264,71.95023,Orbital,71.95023,870.4420523773397,0.45597592142226434,1.4630306772311654,1.6474906829968017,15.248823,1.0784407,4.6627865,-1.3472552172526224,1.7549442146187197,,,F#5,F#5,['F#5_G=15.248823165893555']
4847718871053268480,NS,0.93976759268582,0.705694,565.0247439878617,0.329439621226082,49.65079,Orbital,49.65079,565.0247439878617,0.3294396212260819,2.3370430531495656,2.121102694014894,15.2487545,1.3855848,3.6713386,-0.2534471810948297,0.6180720209000407,,,F#5,F#5,['F#5_G=15.248754501342773']
4905858464653858944,WD,0.614252072200598,0.440171,522.8263128610051,0.084684738851148,65.94296,Orbital,65.94296,522.8263128610051,0.08468473885114776,4.16587962904456,4.110916303690027,16.25875,2.0732346,4.494103,-2.1698498562168202,2.1034346297526474,,,F#5,F#5,['F#5_G=16.258750915527344']
2089665008721347072,WD,0.662615108795478,0.547972,613.956931954358,0.012409893723096,62.83355,Orbital,62.83355,613.956931954358,0.012409893723095715,2.533227093511757,3.0938162943226724,16.061644,1.9568033,4.2214584,-0.9124381788780337,-1.717250513262902,,,F#5,F#5,['F#5_G=16.061643600463867']
2196619383835483648,NS,1.252404686686419,0.854038,582.230716142507,0.245817916099151,28.29102,Orbital,28.291021,582.230716142507,0.2458179160991508,1.5040474634150556,1.2393608478601426,15.714505,1.4352283,2.6188245,-1.0015689890382093,-0.10820258439121508,,,F#5,F#2,['F#5_G=15.714505195617676']
5590962927271507712,NS,1.523707062516542,0.626045,817.8959331238286,0.724581345447685,18.82361,Orbital,18.823614,817.8959331238286,0.7245813454476847,2.9393047717846774,1.9457633884090826,15.882135,1.3755617,4.195965,-2.723046545972644,-0.9757856294164742,,,F#5,F#2,['F#5_G=15.882135391235352']
6328149636482597888,BH,2.454031510741937,1.091041,736.0178501588972,0.135366326023113,89.91029,Orbital,89.910286,736.0178501588972,0.13536632602311333,1.2058649148347207,1.231583665886212,13.33589,0.8171387,10.241397,0.7293285791102675,0.20425082549887463,,,F#5,NONE,['F#5_G=13.33588981628418']
6037767138131854592,NS,1.392579479633444,0.980944,804.7013884937741,0.768431297146236,29.59888,Orbital,29.598875,804.7013884937741,0.7684312971462359,1.318871863287971,1.6129544662045194,14.275907,1.1007214,4.8512034,-0.6009375784295958,-2.0459054539057875,,,F#5,F#2,['F#5_G=14.275906562805176']
1204789870432946048,WD,0.585067824618155,0.419102,552.0534727112707,0.129077576119501,36.95634,Orbital,36.95634,552.0534727112707,0.1290775761195015,3.216662476123348,3.713165327159101,16.81343,2.2055016,2.4226022,0.8520557867401197,2.3819110551467393,,,F#5,F#5,['F#5_G=16.813430786132812']
4263071704959743360,WD,0.626674308847837,0.459571,546.7405077155291,0.060455442988347,34.93523,Orbital,34.935234,546.7405077155291,0.060455442988346986,3.381536447459726,4.3646530791508695,16.420698,2.3668213,4.86694,-2.422037807922701,-0.9682071319606961,,,F#5,F#5,['F#5_G=16.420698165893555']
6092954989675820416,NS,1.548367584793932,1.11458,883.0788557285832,0.137570684445177,14.10093,Orbital,14.100935,883.0788557285832,0.13757068444517714,0.9507657735440473,1.0830989003496154,13.674644,0.8229656,3.5586672,-0.6350682603854626,-0.49489679423899424,,,F#4,F#2,"['F#4_plx=0.9507657735440473', 'F#5_G=13.674644470214844']"
5327240562221030528,NS,1.041689116734908,0.86904,162.437942962467,0.08642335844966,71.90108,Orbital,71.90108,162.437942962467,0.08642335844966044,3.221874755747537,3.1091741780825517,13.049069,0.9904871,4.955418,0.6990262573769527,0.877744754071036,,,F#5,NONE,['F#5_G=13.04906940460205']
4637171465304969216,NS,1.438855950789812,0.994363,639.1506475352518,0.374930384258089,54.9969,Orbital,54.9969,639.1506475352518,0.37493038425808867,1.3046383062141012,1.1916242890460678,14.01124,0.8599396,4.991551,0.43842919204300435,1.140446630849205,,,F#5,F#5,['F#5_G=14.011240005493164']
513410735478322944,WD,0.758934364369473,0.350079,964.7960888606726,0.198312619663789,7.86563,Orbital,7.865634,964.7960888606726,0.1983126196637887,5.925341763136761,5.786841925269968,16.790562,2.7422323,4.5570874,-0.649145994680243,-4.53467965874205,,,F#2,F#2,"['F#2_sig=7.865633964538574', 'F#5_G=16.79056167602539']"
813135719719859456,WD,0.607492734031672,0.371191,482.8904519581013,0.056169942131441,192.29442,Orbital,192.29442,482.89045195810127,0.056169942131440914,11.784672400231987,10.271019068829228,15.303063,2.6114092,15.135257,-0.5666216747370754,3.9740535917140423,,,F#5,F#5,['F#5_G=15.30306339263916']
988173469736683136,NS,0.923992299765275,0.553161,892.819143563354,0.639700229299039,22.01286,Orbital,22.012861,892.819143563354,0.639700229299039,3.082864674310974,3.0275094504447204,16.164341,2.0208664,4.7126484,2.2603545126434526,0.40431598700838456,,,F#5,F#2,['F#5_G=16.16434097290039']
1109902566711892352,NS,0.924990076408051,0.621545,661.0143780364061,0.357869419565167,34.53264,Orbital,34.532642,661.0143780364061,0.357869419565167,1.8460133594182213,1.8855527333236162,16.363384,1.6195374,2.939387,0.10647887951988376,-1.8580949294751556,,,F#5,F#5,['F#5_G=16.363384246826172']
1683575679079854848,NS,1.168151142280972,0.947869,795.5664209871641,0.621275213853682,49.55928,Orbital,49.559277,795.5664209871641,0.6212752138536818,1.38376162961079,1.3731760286033063,14.29955,0.88706017,5.4826493,1.442391507852677,0.7654495206830588,,,F#5,F#5,['F#5_G=14.29955005645752']
2429401251156528384,WD,0.616214638071106,0.449022,58.1198863069002,0.05644675116842,54.45103,Orbital,54.451027,58.11988630690017,0.05644675116841996,12.534979071962416,13.052651681262018,13.981068,2.3207293,8.016719,0.5273737876623673,-2.14560065015682,,,F#3,F#3,"['F#3_P=58.1_lt_100', 'F#5_G=13.981067657470703']"
3253873309421802624,WD,0.589064511617418,0.445123,100.1371474449369,0.013767516507307,167.5406,Orbital,167.5406,100.13714744493686,0.013767516507307037,11.782511523868092,12.238108955411223,13.607591,1.9213018,6.3945093,-2.2689184657959456,-1.7716335299682715,,,F#5,NONE,['F#5_G=13.607590675354004']
5992613081828524288,WD,0.488031554538118,0.430177,956.8704495835286,0.10703989043729,30.68069,Orbital,30.68069,956.8704495835286,0.10703989043729048,7.970211716594653,5.258382027927673,16.340082,2.4791489,5.680199,1.710050919074265,-3.244955951383199,,,F#5,F#5,['F#5_G=16.3400821685791']
5299929002634004480,WD,0.593659097549419,0.453096,507.7200243013839,0.397244567357691,131.30579,Orbital,131.30579,507.72002430138394,0.3972445673576908,5.087281081636475,6.393866048993013,15.463413,2.2765503,8.808936,2.0210048906516414,-4.041565890782558,,,F#5,F#5,['F#5_G=15.46341323852539']
5333771489506466432,NS,1.110469129294832,0.806268,636.7617429803634,0.113887603128354,42.93077,Orbital,42.93077,636.7617429803634,0.11388760312835425,1.5007065435532263,1.3383547457011546,15.847199,1.475482,2.5583405,-0.2937686357349378,-0.6158692839892279,,,F#5,F#5,['F#5_G=15.847199440002441']
4618063808640529920,NS,1.051362284923668,0.589752,160.9182364222016,0.195696625254397,42.44588,Orbital,42.44588,160.91823642220157,0.19569662525439668,2.787185158935166,2.6916142979321536,15.106968,1.3009567,3.3711233,-0.050621454888936684,-1.1323187486048927,,,F#5,F#5,['F#5_G=15.10696792602539']
224549450109569536,WD,0.513515901494922,0.464603,484.2412532612361,0.034814051126223,135.705,Orbital,135.705,484.24125326123607,0.03481405112622252,7.156419589503115,7.575878282688283,15.113473,2.344143,10.125632,-2.8239544825731797,1.7284803044000767,,,F#5,F#5,['F#5_G=15.113472938537598']
1058875159778407808,NS,1.775437829826004,1.090863,835.6823615515086,0.4174734613519,32.97402,Orbital,32.974022,835.6823615515086,0.41747346135190017,1.2576305653640287,0.9006385762523137,14.520771,0.749341,3.7614715,-0.5243072350318602,-0.21253728762892027,,,F#5,F#5,['F#5_G=14.520771026611328']
1871419337958702720,NS,1.474740911597507,1.055343,479.3129789471415,0.432018160969455,72.08305,Orbital,72.08305,479.3129789471415,0.4320181609694548,1.4451814126513425,1.514537196605183,13.699476,0.71846867,5.766772,1.2123708244928422,0.570078817899787,,,F#5,NONE,['F#5_G=13.69947624206543']
2843598860572518656,WD,0.504541066626058,0.459902,973.3119208651972,0.099745900208872,20.28886,Orbital,20.288864,973.3119208651971,0.09974590020887238,3.44370144427772,2.679789341123192,17.440296,2.128168,2.0910363,-1.6512479183555657,1.8338094614769682,,,F#5,F#2,['F#5_G=17.440296173095703']
3184078579032750464,NS,1.195538876785747,1.017443,614.8946644912102,0.153390328407806,87.36731,Orbital,87.36731,614.8946644912102,0.15339032840780617,1.2376067784926164,1.4308553634988967,13.73133,0.86915874,5.1256065,0.6575312353813992,0.8598656570289213,,,F#5,NONE,['F#5_G=13.731329917907715']
3389767036738482432,NS,1.199770180155875,0.862008,717.2313897113473,0.141764902481986,55.49234,Orbital,55.49234,717.2313897113473,0.14176490248198637,3.216528738728186,1.8494610155805042,14.723441,1.3403978,4.413084,-0.7330604219852351,1.1719803006881522,,,F#5,F#5,['F#5_G=14.723441123962402']
3484138291549376128,WD,0.447968751155997,0.239049,536.5396313771477,0.091528182473875,54.00411,Orbital,54.004112,536.5396313771477,0.09152818247387522,6.556437216643852,5.502796486252358,17.096634,2.157425,3.594407,1.137016872273842,3.008259128925393,,,F#5,F#5,['F#5_G=17.096633911132812']
3737275314557968512,WD,0.679770645273414,0.425197,836.406957173699,0.064841779399186,11.91306,Orbital,11.913061,836.406957173699,0.06484177939918626,4.837238388272884,3.631890570463506,16.917494,2.1667404,2.0731213,-1.783563060325393,0.5707409823665591,,,F#2,F#2,"['F#2_sig=11.913061141967773', 'F#5_G=16.91749382019043']"
3906148309035700864,WD,0.588533534873739,0.514038,650.9469352241572,0.076622166955961,122.11247,Orbital,122.11247,650.9469352241572,0.07662216695596089,5.911097466479137,5.797755542497276,15.320256,2.3056726,9.940848,4.1535761059141025,2.1932718684940777,,,F#5,F#5,['F#5_G=15.320256233215332']
6276650676500243072,WD,0.544594866275377,0.418347,879.0642193946674,0.095334227543804,51.41272,Orbital,51.412716,879.0642193946674,0.09533422754380372,5.051098025775396,4.8535324441174925,16.25721,2.2215252,6.952574,3.8299726687193547,2.998231145961806,,,F#5,F#5,['F#5_G=16.25720977783203']
4466767229088016256,NS,1.185972787129379,1.004453,776.6040441530886,0.154207935692706,116.07076,Orbital,116.07076,776.6040441530886,0.1542079356927064,1.0102235610028356,1.332931253924247,13.784063,0.84664917,6.8714757,-0.15354383537923938,1.3624864966845267,,,F#5,NONE,['F#5_G=13.784063339233398']
2029454996084346624,WD,0.608628054872959,0.502832,449.1710540917031,0.094080060007335,58.23119,Orbital,58.231186,449.1710540917031,0.09408006000733506,4.244674627602323,3.796581716926384,16.127354,2.1391697,3.6780767,-1.2397993617874357,-2.095146200190971,,,F#5,F#5,['F#5_G=16.12735366821289']
2058205713339121536,WD,0.355920777175219,0.277417,895.3172745949513,0.410017463729461,14.12225,Orbital,14.122249,895.3172745949513,0.4100174637294606,3.156799017669833,2.7881310798115058,18.002235,1.811554,1.5104884,-1.6296614904795235,-1.6792692308437702,,,F#5,F#2,['F#5_G=18.002235412597656']
5527237638507221376,WD,0.494315575097268,0.439611,798.9657894288509,0.211896879200164,26.80515,Orbital,26.805151,798.9657894288509,0.21189687920016362,2.3633946079502084,2.4733042697770546,17.334604,1.8934841,1.9514598,-1.1390420454066958,1.04988954534072,,,F#5,F#2,['F#5_G=17.334604263305664']
1028887114002082432,NS,1.543783193136139,1.050178,994.4169672411456,0.656718032038761,24.47418,Orbital,24.47418,994.4169672411456,0.656718032038761,1.1827719152126441,1.633643001224257,13.593007,0.78980637,4.480337,1.341131452214145,-0.8968150335053883,,,F#5,F#2,['F#5_G=13.59300708770752']
1350295047363872512,NS,1.652824257836509,1.163807,657.2419539332093,0.656002239899531,34.10789,Orbital,34.107887,657.2419539332093,0.6560022398995309,0.7439223300399264,1.1171896830519994,13.523132,0.71645164,5.0729465,-0.05308564395893659,1.329383809971868,,,F#4,NONE,"['F#4_plx=0.7439223300399264', 'F#5_G=13.52313232421875']"
1644534181545543168,WD,0.519669465524773,0.3824,821.5737317725784,0.156406132172406,9.3328,Orbital,9.332799,821.5737317725784,0.15640613217240582,2.5940423137656445,2.966275309667945,17.498432,2.0259418,1.7507223,-1.676300688469365,0.16740443276705683,,,F#2,F#2,"['F#2_sig=9.332798957824707', 'F#5_G=17.498432159423828']"
2300870781411307008,WD,0.577571448451196,0.348196,935.9115572085088,0.077588874226952,26.85825,Orbital,26.858248,935.9115572085088,0.07758887422695211,5.498411324648834,5.1621847504607885,16.557425,2.265479,5.5351367,2.7318570883637583,-0.3593171647975192,,,F#5,F#2,['F#5_G=16.557424545288086']
2764969554255024384,WD,0.648197135577168,0.493378,848.189804484581,0.257478409121076,34.51527,Orbital,34.515266,848.189804484581,0.2574784091210759,3.0178522894963877,3.0082630453082624,17.063015,2.5973072,1.5568131,-2.6395151764197995,1.3922055687082802,,,F#5,F#5,['F#5_G=17.06301498413086']
2989538791273939200,WD,0.553834283925753,0.408427,261.4927944008879,0.291482776368489,46.63803,Orbital,46.638035,261.4927944008879,0.2914827763684887,5.414582154383427,5.784056899342581,15.803022,2.16467,4.9760265,2.181088809338128,-1.4593274668236782,,,F#5,F#5,['F#5_G=15.803022384643555']
778976951460413184,WD,0.689786665045917,0.421204,906.1444518117992,0.21368364823045,22.14771,Orbital,22.147709,906.1444518117991,0.2136836482304497,3.0174632444393636,3.2264841229087295,17.302723,2.3660603,2.5765696,-2.7928949281416244,2.4051850226667617,,,F#5,F#2,['F#5_G=17.302722930908203']
868863951177644160,WD,0.55494703823423,0.456467,465.2259144595547,0.069178878890651,63.13195,Orbital,63.13195,465.2259144595547,0.06917887889065105,7.989732254960772,5.715273315472825,15.467086,2.0670109,6.9209013,2.3861575009579337,2.6410820465758604,,,F#5,F#5,['F#5_G=15.467085838317871']
1525829295599805184,NS,1.193717416775548,0.37754,328.2036917776257,0.369971912713267,61.31105,Orbital,61.311047,328.20369177762575,0.3699719127132666,4.264315742581003,4.040958178128576,16.176252,1.7374659,4.447479,-2.4556897888198557,1.3227940842307433,,,F#5,F#5,['F#5_G=16.176252365112305']
6148133675775194496,WD,0.810273859961529,0.609627,599.5883940729731,0.13584822753129,91.47292,Orbital,91.472916,599.5883940729731,0.13584822753129008,3.8593216749270725,3.2415924835219676,15.496806,1.9155664,4.8533645,-2.3518150125364685,-1.4178604969443491,,,F#5,F#5,['F#5_G=15.496806144714355']
1820819950320873472,NS,0.984859756569442,0.471088,285.3833998151071,0.132298277025544,46.41503,Orbital,46.415028,285.38339981510705,0.13229827702554386,3.5620590966858745,3.237962321510956,15.675663,1.4440413,3.5670028,-0.7944142932714571,-1.9365802948415236,,,F#5,F#5,['F#5_G=15.675662994384766']
5780641155646533504,WD,0.565714164455019,0.335685,540.390760633678,0.061569968313102,128.86766,Orbital,128.86766,540.390760633678,0.0615699683131019,6.826052358388954,7.127530640803063,16.215458,2.526947,6.8219867,5.355303269485479,0.20583409158794472,,,F#5,F#5,['F#5_G=16.215457916259766']
5270266446649786112,WD,0.67476811984132,0.527351,835.6747562991526,0.117705183094096,9.22595,Orbital,9.22595,835.6747562991526,0.11770518309409629,2.619070029280501,2.6092631027000768,16.881666,2.2498798,2.2485666,-2.24136241250906,0.2178795076754644,,,F#2,F#2,"['F#2_sig=9.225950241088867', 'F#5_G=16.88166618347168']"
6481502062263141504,NS,1.308505102469397,1.013788,229.6837283026381,0.304245723648051,48.48111,Orbital,48.48111,229.68372830263812,0.30424572364805097,1.923408233775909,1.7350133305657331,13.579686,0.756053,3.9395952,0.8096276576137692,-0.4051384373694559,,,F#5,NONE,['F#5_G=13.579686164855957']
