name,dt_yr,delta,noise,sig,bin
HE 1349-2305,1.7198138261464657,0.2660234321157823,0.3371949443042041,0.788930666397496,1-3 yr
HE 1349-2305,1.7690184804928082,0.2802460697197539,0.3356109770807545,0.8350324895729537,1-3 yr
HE 1349-2305,1.8754387405886401,0.10192147034252304,0.37809703194619243,0.26956432272927133,1-3 yr
HE 1349-2305,1.9245995893223795,0.012800000000000011,0.36803763285838037,0.03477905207841995,1-3 yr
HE 1349-2305,0.06007939767283544,0.19410745233968807,0.3878251478732093,0.5005024903726644,4 d-5 wk
HE 1349-2305,0.13926078028748867,0.11000000000000003,0.3776196646244884,0.29129838910636696,5 wk-1 yr
HE 1349-2305,1.2782559890486014,0.25979381443298977,0.3366343230011524,0.7717389365317344,1-3 yr
HE 1349-2305,1.3274606433949439,0.27402862985685067,0.33505798235746564,0.8178543544278132,1-3 yr
HE 1349-2305,1.4338809034907758,0.1082431307243964,0.3773175544614719,0.2868754168591145,1-3 yr
HE 1349-2305,1.4830417522245152,0.01913875598086126,0.3673157401358887,0.052104372041832096,1-3 yr
HE 1349-2305,0.07918138261465324,0.08455882352941177,0.4026461289627471,0.21000778958745475,4 d-5 wk
HE 1349-2305,1.2181765913757658,0.4482501861504096,0.35435606822168836,1.26497110208927,1-3 yr
HE 1349-2305,1.2673812457221083,0.4619926199261992,0.35252958672497636,1.3105073654048214,1-3 yr
HE 1349-2305,1.3738015058179402,0.086317722681359,0.4022904335078551,0.2145656856134849,1-3 yr
HE 1349-2305,1.4229623545516796,0.17513134851138354,0.390369386502685,0.4486298223341317,1-3 yr
HE 1349-2305,1.1389952087611126,0.3671706263498921,0.3464104607641438,1.059929384176083,1-3 yr
HE 1349-2305,1.188199863107455,0.3811563169164882,0.34469817768356836,1.105768297000944,1-3 yr
HE 1349-2305,1.294620123203287,0.0017621145374448965,0.3910192509951889,0.004506464919463972,1-3 yr
HE 1349-2305,1.3437809719370264,0.09090909090909093,0.3799805391410867,0.23924670225107605,1-3 yr
HE 1349-2305,0.04920465434634243,0.014492753623188309,0.31248561776981476,0.04637894609877392,4 d-5 wk
HE 1349-2305,0.15562491444217438,0.3654676258992807,0.34617126213123445,1.0557422463356618,5 wk-1 yr
HE 1349-2305,0.20478576317591377,0.2785862785862787,0.33832702646291685,0.8234230693858382,5 wk-1 yr
HE 1349-2305,0.10642026009583194,0.37945791726105566,0.3444622115601177,1.1015951954277874,5 wk-1 yr
HE 1349-2305,0.15558110882957135,0.29278350515463913,0.3367275939659737,0.8694966210111812,5 wk-1 yr
HE 1349-2305,0.04916084873373939,0.08915054667788061,0.37967344189415436,0.2348084876127155,4 d-5 wk
SDSS J0006+2858,5.749486653152713e-05,0.046706322978629755,0.1727528264613664,0.27036502924642414,<4 d
SDSS J0006+2858,2.9596906228610593,0.1146626078132927,0.17039224664486324,0.6729332470876802,1-3 yr
SDSS J0006+2858,3.9455030800821387,0.04421052631578935,0.17130562666921323,0.258079825954338,3-10 yr
SDSS J0006+2858,5.8921478439425155,0.07181088314005366,0.17312693834717754,0.4147874607246202,3-10 yr
SDSS J0006+2858,2.9596331279945276,0.16115316810121336,0.1711960269143619,0.9413370801054145,1-3 yr
SDSS J0006+2858,3.9454455852156074,0.09086993970714899,0.17206196819136546,0.5281233305786927,3-10 yr
SDSS J0006+2858,5.892090349075984,0.02512562814070355,0.17380898277508203,0.14455885846370456,3-10 yr
SDSS J0006+2858,0.9858124572210796,0.07054148037754603,0.16961123468427305,0.4159009897478618,5 wk-1 yr
SDSS J0006+2858,2.9324572210814557,0.186090422742054,0.17161289043679273,1.0843615667122253,1-3 yr
SDSS J0006+2858,1.9466447638603763,0.11592939638265418,0.17245140924951516,0.6722438331305206,1-3 yr
SDSS J0347+1624,1.642710472613925e-05,0.027741655830082382,0.20348345104474655,0.1363337199543658,<4 d
SDSS J0347+1624,3.832991102765825e-05,0.026274771765753727,0.20522403268427133,0.12802970208745665,<4 d
SDSS J0347+1624,5.4757015753797495e-05,0.0,0.20440907435232705,0.0,<4 d
SDSS J0347+1624,0.08473921971252822,0.048885077186964006,0.20294142381185618,0.2408826954534654,4 d-5 wk
SDSS J0347+1624,0.08475290896645671,0.07715133531157276,0.20696408991129114,0.3727764335573448,4 d-5 wk
SDSS J0347+1624,2.801234770704991,0.3272058823529411,0.1951071801422992,1.6770571032511323,1-3 yr
SDSS J0347+1624,2.866869267624924,0.27651515151515155,0.19629893802979517,1.4086431352633237,1-3 yr
SDSS J0347+1624,2.95164681724846,0.3327226090142909,0.19498181909088041,1.7064288894505077,1-3 yr
SDSS J0347+1624,3.030704996577697,0.3463565328002908,0.19467059948862594,1.7791928196148974,3-10 yr
SDSS J0347+1624,3.11024229979467,0.37441943551268303,0.19406776483306543,1.9293231713919814,3-10 yr
SDSS J0347+1624,3.6941108829568723,0.27455441789912777,0.1963464702182601,1.3983160359029179,3-10 yr
SDSS J0347+1624,3.767893223819297,0.2974742750233863,0.19581787646408202,1.5191374781247342,3-10 yr
SDSS J0347+1624,3.8718713210130073,0.39194203922954596,0.19370210735368443,2.023426820617348,3-10 yr
SDSS J0347+1624,3.945423682409306,0.3720930232558139,0.19412405105022287,1.9167796120200877,3-10 yr
SDSS J0347+1624,4.032958247775498,0.393361581920904,0.19366077592990746,2.0311887114573737,3-10 yr
SDSS J0347+1624,4.090425735797394,0.5530290984258229,0.19091511617868903,2.896727663556035,3-10 yr
SDSS J0347+1624,5.689921971252564,0.07895292379142921,0.2016160798232196,0.3916003319807451,3-10 yr
SDSS J0347+1624,5.799274469541404,0.2961992136304063,0.1959081932042745,1.5119286681469102,3-10 yr
SDSS J0347+1624,2.1902806301519e-05,0.05400658616904503,0.20432026948918167,0.2643231937000972,<4 d
SDSS J0347+1624,3.832991102765825e-05,0.027741655830082382,0.20351068863402358,0.13631547323772578,<4 d
SDSS J0347+1624,0.08472279260780208,0.021150592216582064,0.20205200486231914,0.10467895248549675,4 d-5 wk
SDSS J0347+1624,0.08473648186173056,0.10483689538807657,0.20604602888708173,0.5088032802880649,4 d-5 wk
SDSS J0347+1624,2.801218343600265,0.3001453488372092,0.19426290109171446,1.5450471868301097,1-3 yr
SDSS J0347+1624,2.8668528405201976,0.24925149700598803,0.1954501202646244,1.2752690899781525,1-3 yr
SDSS J0347+1624,2.9516303901437335,0.3056863455269829,0.1941380001616486,1.5745827466670812,1-3 yr
SDSS J0347+1624,3.0306885694729706,0.31938207292976467,0.19382798761063283,1.6477603511591343,3-10 yr
SDSS J0347+1624,3.110225872689944,0.34758036029671485,0.1932271460854744,1.7988174401901171,3-10 yr
SDSS J0347+1624,3.694094455852146,0.24728362682652674,0.19549746442942184,1.2648942918428523,3-10 yr
SDSS J0347+1624,3.7678767967145705,0.2702902569791088,0.19497061478444608,1.3863127901501155,3-10 yr
SDSS J0347+1624,3.871854893908281,0.36519308055215804,0.19286269070957007,1.8935392802441946,3-10 yr
SDSS J0347+1624,3.9454072553045796,0.3452423063318004,0.1932831405683985,1.7861997964050416,3-10 yr
SDSS J0347+1624,4.0329418206707714,0.36662011173184356,0.19282167239397188,1.9013428686728115,3-10 yr
SDSS J0347+1624,4.090409308692669,0.5273099323154415,0.19008361545868105,2.7740946059081257,3-10 yr
SDSS J0347+1624,5.6899055441478374,0.051239325140595725,0.20074164860125307,0.25525009631845713,3-10 yr
SDSS J0347+1624,5.799258042436677,0.26901017576318226,0.19505965482210666,1.3791174602893563,3-10 yr
SDSS J0347+1624,1.642710472613925e-05,0.026274771765753727,0.2052525387655222,0.12801192094276445,<4 d
SDSS J0347+1624,0.08470088980150056,0.07513572204125953,0.20377671050638654,0.36871594332123003,4 d-5 wk
SDSS J0347+1624,0.08471457905542905,0.050902360018510014,0.20782566205644315,0.24492817448446524,4 d-5 wk
SDSS J0347+1624,2.8011964407939636,0.35272254227838684,0.19590075170064297,1.8005165330727475,1-3 yr
SDSS J0347+1624,2.866830937713896,0.30224095000957674,0.19709670636059753,1.5334652495745562,1-3 yr
SDSS J0347+1624,2.951608487337432,0.35821448416373397,0.19577496304630856,1.8297257146155201,1-3 yr
SDSS J0347+1624,3.030666666666669,0.3717854518736224,0.19546261786958918,1.9020795685938994,3-10 yr
SDSS J0347+1624,3.1102039698836426,0.3997111391948004,0.19485792118100895,2.0512953067147706,3-10 yr
SDSS J0347+1624,3.6940725530458445,0.30028763183125595,0.1971444117269515,1.5231861212843285,3-10 yr
SDSS J0347+1624,3.767854893908269,0.3231176693151721,0.19661421987917482,1.6434094620101098,3-10 yr
SDSS J0347+1624,3.8718329911019795,0.41714285714285726,0.19449113352646225,2.1447911253296352,3-10 yr
SDSS J0347+1624,3.945385352498278,0.39739649249683595,0.1949144822466164,2.0388248626596575,3-10 yr
SDSS J0347+1624,4.0329199178644695,0.4185548617305977,0.19444950591178178,2.1525118295774353,3-10 yr
SDSS J0347+1624,4.090387405886367,0.5772070626003211,0.19169644421418533,3.0110473095442445,3-10 yr
SDSS J0347+1624,5.6898836413415355,0.10517315091919627,0.20243727745788564,0.5195345058969001,3-10 yr
SDSS J0347+1624,5.799236139630376,0.32184778492995075,0.19670574588401252,1.6361890369980765,3-10 yr
SDSS J0347+1624,0.08468446269677442,0.048885077186964006,0.20296815176017302,0.24085097471216355,4 d-5 wk
SDSS J0347+1624,0.0846981519507029,0.07715133531157276,0.2069937935284578,0.37272294012509066,4 d-5 wk
SDSS J0347+1624,2.8011800136892373,0.3272058823529411,0.19512761578083052,1.676881465719657,1-3 yr
SDSS J0347+1624,2.8668145106091703,0.27651515151515155,0.19632049920167594,1.4084884290717565,1-3 yr
SDSS J0347+1624,2.951592060232706,0.3327226090142909,0.19500213321978457,1.7062511241314637,1-3 yr
SDSS J0347+1624,3.0306502395619432,0.3463565328002908,0.19469061470501833,1.7790099092607319,3-10 yr
SDSS J0347+1624,3.1101875427789163,0.37441943551268303,0.19408716659210504,1.9291303082370488,3-10 yr
SDSS J0347+1624,3.6940561259411187,0.27455441789912777,0.19636807524285171,1.3981621888363558,3-10 yr
SDSS J0347+1624,3.7678384668035427,0.2974742750233863,0.19583896812900503,1.5189738685072678,3-10 yr
SDSS J0347+1624,3.8718165639972537,0.39194203922954596,0.1937211289495534,2.023228139103045,3-10 yr
SDSS J0347+1624,3.9453689253935518,0.3720930232558139,0.19414350273789502,1.9165875654265963,3-10 yr
SDSS J0347+1624,4.032903490759744,0.393361581920904,0.1936797680109799,2.03098953473862,3-10 yr
SDSS J0347+1624,4.090370978781641,0.5530290984258229,0.19093074264314872,2.896490584857983,3-10 yr
SDSS J0347+1624,5.689867214236809,0.07895292379142921,0.20164216068770846,0.3915496814860403,3-10 yr
SDSS J0347+1624,5.79921971252565,0.2961992136304063,0.1959293067343001,1.5117657412634156,3-10 yr
SDSS J0347+1624,1.3689253928489132e-05,0.12591768631813133,0.20549747393243303,0.6127456649882358,<4 d
SDSS J0347+1624,2.716495550992463,0.27943824270795814,0.19372402461348348,1.4424552827946402,1-3 yr
SDSS J0347+1624,2.782130047912396,0.22840192806822396,0.19491357063840742,1.1718113178068152,1-3 yr
SDSS J0347+1624,2.8669075975359317,0.2849964106245513,0.19359884692484952,1.4720976656187426,1-3 yr
SDSS J0347+1624,2.945965776865169,0.29873598006053054,0.19328820837557464,1.5455468420508214,1-3 yr
SDSS J0347+1624,3.025503080082142,0.32703081232492986,0.1926857027222883,1.697224068545806,3-10 yr
SDSS J0347+1624,3.609371663244344,0.22642910170749808,0.19496099600860214,1.1614071857609278,3-10 yr
SDSS J0347+1624,3.6831540041067687,0.2494962447334676,0.19443284372164063,1.2832001011653071,3-10 yr
SDSS J0347+1624,3.7871321013004793,0.34470812402563666,0.1923201834325538,1.7923658238737326,3-10 yr
SDSS J0347+1624,3.8606844626967773,0.32468443197755953,0.19274173455815619,1.6845569680166603,3-10 yr
SDSS J0347+1624,3.948219028062969,0.3461405330564209,0.19227924972324748,1.8001970236238698,3-10 yr
SDSS J0347+1624,4.005686516084866,0.5075745744182414,0.18952918758481102,2.67808130708686,3-10 yr
SDSS J0347+1624,5.605182751540035,0.030096887239744397,0.2002083887195646,0.1503278031067002,3-10 yr
SDSS J0347+1624,5.7145352498288755,0.24821264894592118,0.19452102476809915,1.276019644878137,3-10 yr
SDSS J0347+1624,2.7164818617385342,0.4018212862834377,0.19751372179346577,2.0343968137242148,1-3 yr
SDSS J0347+1624,2.782116358658467,0.35179025630991984,0.19872283463443846,1.7702558287126757,1-3 yr
SDSS J0347+1624,2.866893908282003,0.40726035167328417,0.19738655514819195,2.0632628770866646,1-3 yr
SDSS J0347+1624,2.94595208761124,0.4206974128233971,0.19707067147545135,2.134754043682256,1-3 yr
SDSS J0347+1624,3.025489390828213,0.4483330263400258,0.1964595548857044,2.282062720751126,3-10 yr
SDSS J0347+1624,3.6093579739904156,0.3498530852105779,0.1987710691336755,1.7600805123973962,3-10 yr
SDSS J0347+1624,3.68314031485284,0.3724884080370943,0.19823550548134194,1.8790196394568337,3-10 yr
SDSS J0347+1624,3.7871184120465506,0.4655737704918034,0.19608881657382163,2.3743004758077504,3-10 yr
SDSS J0347+1624,3.860670773442849,0.44604316546762596,0.1965168787073341,2.269744809716334,3-10 yr
SDSS J0347+1624,3.948205338809041,0.4669699727024568,0.19604647798807082,2.381935026299587,3-10 yr
SDSS J0347+1624,4.005672826830938,0.6235294117647059,0.19326282371719056,3.226328787771114,3-10 yr
SDSS J0347+1624,5.605169062286107,0.15586690017513144,0.20412796421677734,0.7635744606241495,3-10 yr
SDSS J0347+1624,5.714521560574947,0.3712296983758701,0.19832947600816106,1.8717827821044333,3-10 yr
SDSS J0347+1624,0.06563449691993269,0.05186385737439215,0.18733476941723545,0.2768512088585115,4 d-5 wk
SDSS J0347+1624,0.15041204654346865,0.00567107750472589,0.18601213727389515,0.030487674556286953,5 wk-1 yr
SDSS J0347+1624,0.2294702258727057,0.01970905678085414,0.18569893078738609,0.10613446559592636,5 wk-1 yr
SDSS J0347+1624,0.30900752908967893,0.04870530209617751,0.18508537970985817,0.2631504561436915,5 wk-1 yr
SDSS J0347+1624,0.8928761122518811,0.05386112913692408,0.187382261435024,0.2874398500927515,5 wk-1 yr
SDSS J0347+1624,0.9666584531143055,0.030473135525260604,0.1868484362469928,0.1630901287553647,5 wk-1 yr
SDSS J0347+1624,1.0706365503080162,0.06688043976179583,0.1847120143853631,0.3620795322077087,1-3 yr
SDSS J0347+1624,1.1441889117043145,0.0462962962962963,0.1851410698482407,0.2500595698957836,1-3 yr
SDSS J0347+1624,1.2317234770705063,0.06835520292950877,0.18467264463508726,0.3701425463667264,1-3 yr
SDSS J0347+1624,1.2891909650924036,0.2365231926452153,0.18179768813914193,1.3010242047973033,1-3 yr
SDSS J0347+1624,2.8886872005475723,0.24986671405722402,0.19254674754363696,1.2976937665519208,1-3 yr
SDSS J0347+1624,2.9980396988364126,0.031776600866634516,0.18692500166549264,0.16999652579112776,1-3 yr
SDSS J0347+1624,0.08477754962353595,0.057530704589528046,0.18720954389834263,0.30730647269120004,4 d-5 wk
SDSS J0347+1624,0.16383572895277304,0.07155462858976418,0.18689925743148603,0.3828513262873441,5 wk-1 yr
SDSS J0347+1624,0.24337303216974626,0.1005056890012641,0.18629288603991742,0.5395036339698367,5 wk-1 yr
SDSS J0347+1624,0.8272416153319485,0.0019986675549634337,0.1885681198866299,0.010599180583468,5 wk-1 yr
SDSS J0347+1624,0.9010239561943729,0.021399176954732462,0.1880392413491167,0.11380165544809025,5 wk-1 yr
SDSS J0347+1624,1.0050020533880835,0.11864141493191431,0.1859242515881991,0.6381169423486046,1-3 yr
SDSS J0347+1624,1.0785544147843817,0.09810126582278474,0.18634820885406464,0.526440615802275,1-3 yr
SDSS J0347+1624,1.1660889801505736,0.12011260556771974,0.18588485864340917,0.6461666993444413,1-3 yr
SDSS J0347+1624,1.2235564681724709,0.28750534264140193,0.18306563319883531,1.5705041826672634,1-3 yr
SDSS J0347+1624,2.8230527036276394,0.19864642399853666,0.19371787052548312,1.0254419143658984,1-3 yr
SDSS J0347+1624,2.9324052019164797,0.02009553615549331,0.18811772571470406,0.10682425634876022,1-3 yr
SDSS J0347+1624,0.07905817932923707,0.014038371548900416,0.18557199031692065,0.07564919428263729,4 d-5 wk
SDSS J0347+1624,0.1585954825462103,0.04303719643406082,0.18495757790447837,0.23268685133997294,5 wk-1 yr
SDSS J0347+1624,0.7424640657084125,0.059527660951148496,0.18725707777042805,0.31789271551128095,5 wk-1 yr
SDSS J0347+1624,0.8162464065708369,0.03614265152726688,0.18672265948598765,0.19356328592770047,5 wk-1 yr
SDSS J0347+1624,0.9202245037645476,0.06121516674280509,0.18458364518261064,0.3316391692354122,5 wk-1 yr
SDSS J0347+1624,0.9937768651608458,0.04062788550323178,0.1850133148046105,0.2195943872803869,5 wk-1 yr
SDSS J0347+1624,1.0813114305270377,0.06269020085209989,0.18454427370077392,0.33970276939477306,1-3 yr
SDSS J0347+1624,1.138778918548935,0.2309295539808254,0.18166267198973562,1.271199809247953,1-3 yr
SDSS J0347+1624,2.7382751540041035,0.2554472984942426,0.19242352272647273,1.327526358912768,1-3 yr
SDSS J0347+1624,2.847627652292944,0.03744599135861732,0.18679901933970974,0.2004613915585854,1-3 yr
SDSS J0347+1624,0.07953730321697323,0.029003205617462856,0.18464106461715865,0.15707884742540418,4 d-5 wk
SDSS J0347+1624,0.6634058863791754,0.07355066645254546,0.1869468914337943,0.39343080747931464,5 wk-1 yr
SDSS J0347+1624,0.7371882272415998,0.050174658621784746,0.18641104526564764,0.2691614037691954,5 wk-1 yr
SDSS J0347+1624,0.8411663244353105,0.04718693284936486,0.1842657492595121,0.2560808671117103,5 wk-1 yr
SDSS J0347+1624,0.9147186858316088,0.026593305823016885,0.18469691443283764,0.14398348724275603,5 wk-1 yr
SDSS J0347+1624,1.0022532511978006,0.04866253589239835,0.1842263748846886,0.26414532622083736,1-3 yr
SDSS J0347+1624,1.059720739219698,0.21706710853355424,0.18132844054283137,1.1970935606335902,1-3 yr
SDSS J0347+1624,2.6592169746748664,0.26924428822495605,0.19211776631551242,1.4014543963767503,1-3 yr
SDSS J0347+1624,2.7685694729637067,0.051477597712106804,0.1864868962544801,0.27603868553777877,1-3 yr
SDSS J0347+1624,0.5838685831622022,0.10249920911104077,0.18634077014133588,0.5500632472072381,5 wk-1 yr
SDSS J0347+1624,0.6576509240246267,0.07914906929454084,0.18580146389835697,0.4259873288072664,5 wk-1 yr
SDSS J0347+1624,0.7616290212183372,0.01818995079767427,0.18364095865764224,0.09905170900128762,5 wk-1 yr
SDSS J0347+1624,0.8351813826146356,0.0024103645676408045,0.18407569994936668,0.013094420221158027,5 wk-1 yr
SDSS J0347+1624,0.9227159479808273,0.0196662693682957,0.18360154331664202,0.10711385652341142,5 wk-1 yr
SDSS J0347+1624,0.9801834360027246,0.18836036527190958,0.18066556969413625,1.0425913780406555,5 wk-1 yr
SDSS J0347+1624,2.5796796714578933,0.29766637856525485,0.19152474181153523,1.5541928199447226,1-3 yr
SDSS J0347+1624,2.6890321697467336,0.08045077476913434,0.185876293692277,0.43281890966861364,1-3 yr
SDSS J0347+1624,0.07378234086242443,0.023397594331850416,0.18808655130855728,0.12439801872631766,4 d-5 wk
SDSS J0347+1624,0.17776043805613503,0.12063293122356275,0.18597230059779993,0.648660745905672,5 wk-1 yr
SDSS J0347+1624,0.25131279945243334,0.10009502692429523,0.18639608108450273,0.5370017778373629,5 wk-1 yr
SDSS J0347+1624,0.3388473648186252,0.12210394489668135,0.1859329052953305,0.6567097131233169,5 wk-1 yr
SDSS J0347+1624,0.3963148528405224,0.2894624269214317,0.18311563815349033,1.5807630076837011,5 wk-1 yr
SDSS J0347+1624,1.995811088295691,0.19666727705548426,0.1937645647838812,1.0149806146177482,1-3 yr
SDSS J0347+1624,2.1051635865845313,0.022093981863149273,0.18816511101850758,0.11741805770239812,1-3 yr
SDSS J0347+1624,0.1039780971937106,0.09730399752091738,0.18543072813883957,0.5247458093788097,5 wk-1 yr
SDSS J0347+1624,0.1775304585900089,0.07674236491777602,0.18585695781527362,0.4129109064297263,5 wk-1 yr
SDSS J0347+1624,0.26506502395620074,0.09877690044898595,0.1853913337870125,0.5328021457705577,5 wk-1 yr
SDSS J0347+1624,0.322532511978098,0.26651609260304915,0.182547951332777,1.4599785462242842,5 wk-1 yr
SDSS J0347+1624,1.9220287474332667,0.21981200289226313,0.19324447192796612,1.1374814539284743,1-3 yr
SDSS J0347+1624,2.0313812457221068,0.0013037809647978862,0.18763310655511126,0.006948565680838109,1-3 yr
SDSS J0347+1624,0.07355236139629832,0.02060008956560695,0.18369729337457424,0.11214149749937595,4 d-5 wk
SDSS J0347+1624,0.16108692676249017,0.0014764506127269202,0.1832207442318342,0.008058315770504278,5 wk-1 yr
SDSS J0347+1624,0.2185544147843874,0.17031630170316292,0.1802597225137361,0.9448383661535069,5 wk-1 yr
SDSS J0347+1624,1.8180506502395561,0.315429353404037,0.19116505194931133,1.650036710097383,1-3 yr
SDSS J0347+1624,1.9274031485283962,0.0986046511627908,0.1855049274825477,0.5315473421700214,1-3 yr
SDSS J0347+1624,0.08753456536619185,0.022076372315035862,0.18365787543717782,0.1202037879534729,4 d-5 wk
SDSS J0347+1624,0.14500205338808908,0.19074907900122806,0.18072437064834457,1.055469598908659,5 wk-1 yr
SDSS J0347+1624,1.7444982888432576,0.29530898390167903,0.19157986252415796,1.5414406295674261,1-3 yr
SDSS J0347+1624,1.853850787132098,0.07804419370004696,0.18593187656708884,0.4197461733888685,1-3 yr
SDSS J0347+1624,0.05746748802189723,0.16885046602728623,0.18021952751444678,0.9369154849978775,4 d-5 wk
SDSS J0347+1624,1.6569637234770658,0.3168689112972141,0.19112480859812553,1.6579161733183905,1-3 yr
SDSS J0347+1624,1.766316221765906,0.10007745933384975,0.1854654741508455,0.5396015608406624,1-3 yr
SDSS J0347+1624,1.5994962354551687,0.4793082149474984,0.18842267219149955,2.543792683612741,1-3 yr
SDSS J0347+1624,1.7088487337440088,0.2677966101694915,0.18261669061947375,1.466441042497648,1-3 yr
SDSS J0347+1624,0.10935249828884024,0.2185238784370477,0.19333101126755364,1.1303094987416649,5 wk-1 yr
SDSS J0845+2257,3.2936399726214933,0.2780692549842602,0.2252921424031488,1.2342607781085835,3-10 yr
SDSS J0845+2257,4.055553730321691,0.33127516778523497,0.22424164127022436,1.477313338899571,3-10 yr
SDSS J0845+2257,4.306743326488708,0.37073437073437077,0.22652249266381486,1.6366338122748048,3-10 yr
SDSS J0845+2257,4.309538672142371,0.34259509036957114,0.22518821461581418,1.52137220393199,3-10 yr
SDSS J0845+2257,6.111206023271738,0.20126742712294055,0.21697947830350425,0.9275873861278892,3-10 yr
SDSS J0845+2257,9.835329226557151,0.3870258383727323,0.22478247501369836,1.7217794151841541,3-10 yr
SDSS J0845+2257,10.179329226557153,0.11753230919287978,0.22170537630974219,0.5301283674270337,10-30 yr
SDSS J0845+2257,12.900752908966462,0.8295861844248941,0.25205493363845105,3.291291197715086,10-30 yr
SDSS J0845+2257,12.922655715263518,0.9527371642298539,0.2582637128233908,3.689009012587715,10-30 yr
SDSS J0845+2257,13.04914715947981,0.8249837345478205,0.24557924226819747,3.3593382198274497,10-30 yr
SDSS J0845+2257,13.078713210130047,0.13126748439853672,0.23850181854324204,0.5503835786255735,10-30 yr
SDSS J0845+2257,13.979466119096509,1.2103512014787432,0.2823566570694562,4.286604091579863,10-30 yr
SDSS J0845+2257,14.026543463381245,0.8850498338870432,0.24871952293354094,3.5584252633177202,10-30 yr
SDSS J0845+2257,18.02666940451746,0.9377537212449256,0.25140090098955575,3.7301128100725616,10-30 yr
SDSS J0845+2257,18.993199178644772,1.0992148465381872,0.2601162446667351,4.225860049404134,10-30 yr
SDSS J0845+2257,0.7619137577001972,0.05446009389671368,0.239568096298986,0.22732615376609389,5 wk-1 yr
SDSS J0845+2257,1.0131033538672145,0.09511650175550593,0.24237518106153935,0.3924349899974112,1-3 yr
SDSS J0845+2257,1.015898699520878,0.06610009442870637,0.2407442495826451,0.27456562116560496,1-3 yr
SDSS J0845+2257,2.8175660506502447,0.07789165446559287,0.23072929158152086,0.3375889291372107,1-3 yr
SDSS J0845+2257,6.541689253935657,0.111969111969112,0.24010224057875684,0.46633930486952113,3-10 yr
SDSS J0845+2257,6.885689253935659,0.16185942313077573,0.23675863981206505,0.6836473771738888,3-10 yr
SDSS J0845+2257,9.607112936344969,0.5852697912564001,0.2747215551165193,2.1304108846070204,3-10 yr
SDSS J0845+2257,9.629015742642025,0.7225217751970138,0.2828517018210684,2.5544190490820524,3-10 yr
SDSS J0845+2257,9.755507186858317,0.5801886792452832,0.2660299995529778,2.1809144841566757,3-10 yr
SDSS J0845+2257,9.785073237508554,0.4056351712411951,0.2566554530974243,1.580465820405613,3-10 yr
SDSS J0845+2257,10.685826146475016,1.0179310344827586,0.31570290959032105,3.224332128594252,10-30 yr
SDSS J0845+2257,10.732903490759751,0.646774193548387,0.2700746370419871,2.394797973746185,10-30 yr
SDSS J0845+2257,14.733029431895966,0.7056883759274527,0.2735476429291385,2.579764052692856,10-30 yr
SDSS J0845+2257,15.69955920602328,0.8890845070422537,0.2850256688326045,3.1193138171861037,10-30 yr
SDSS J0845+2257,0.2511895961670172,0.040709126723571847,0.24053285871526683,0.16924559472251433,5 wk-1 yr
SDSS J0845+2257,0.2539849418206808,0.011650485436893185,0.23894641368170141,0.048757732988672114,5 wk-1 yr
SDSS J0845+2257,2.055652292950047,0.1322115384615384,0.22903961703674164,0.5772430995653016,1-3 yr
SDSS J0845+2257,5.779775496235461,0.057596822244289914,0.238017971847841,0.24198518203117092,3-10 yr
SDSS J0845+2257,6.123775496235462,0.2158438576349025,0.23581217557160683,0.9153210902350513,3-10 yr
SDSS J0845+2257,8.845199178644771,0.5350734094616638,0.2725749586145628,1.9630321588649287,3-10 yr
SDSS J0845+2257,8.867101984941828,0.6746987951807228,0.28059190009333895,2.404555494853145,3-10 yr
SDSS J0845+2257,8.993593429158121,0.5299145299145299,0.2631996455184496,2.0133557887994353,3-10 yr
SDSS J0845+2257,9.023159479808358,0.45756823821339965,0.2574763865158519,1.7771269995092493,3-10 yr
SDSS J0845+2257,9.923912388774818,0.9770114942528736,0.3146587734592194,3.104987296276666,3-10 yr
SDSS J0845+2257,9.970989733059554,0.5975762641036355,0.2671780540437445,2.236621814775983,3-10 yr
SDSS J0845+2257,13.971115674195769,0.6575459598118853,0.270586811347066,2.430073943879287,10-30 yr
SDSS J0845+2257,14.937645448323082,0.8448512585812358,0.2819471147120538,2.9964883997627116,10-30 yr
SDSS J0845+2257,0.0027953456536636283,0.029062087186261524,0.24176411691864727,0.12020843935264723,<4 d
SDSS J0845+2257,1.8044626967830302,0.17268830373545616,0.23152473100946164,0.7458741145385412,1-3 yr
SDSS J0845+2257,5.528585900068443,0.01689760054072322,0.2408244511456835,0.07016563501062956,3-10 yr
SDSS J0845+2257,5.872585900068445,0.255990648743425,0.23843601287036678,1.073624095881029,3-10 yr
SDSS J0845+2257,8.594009582477753,0.497071129707113,0.27673917250340835,1.7961719159978733,3-10 yr
SDSS J0845+2257,8.615912388774811,0.6383731211317417,0.28513408566446813,2.23885236184266,3-10 yr
SDSS J0845+2257,8.742403832991103,0.49185803757828817,0.2670141795925897,1.8420671079294937,3-10 yr
SDSS J0845+2257,8.77196988364134,0.49596774193548393,0.26037518096541606,1.9048195764916631,3-10 yr
SDSS J0845+2257,9.672722792607802,0.9457058242843042,0.32079914810844823,2.947968627287633,3-10 yr
SDSS J0845+2257,9.719800136892538,0.5602745602745601,0.2711674349528018,2.0661572447741707,3-10 yr
SDSS J0845+2257,13.71992607802875,0.6209925340360123,0.27473069631473224,2.2603682164609724,10-30 yr
