###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57370.210095  21.000  1.733    14   25 c  0   0.96 334.24962 -18.20795 10086.52  3349.97 4.41 4.02  67.6 -0.463 19.11 20.85 02a57370o0052c
57370.212512 -21.165  1.909   -12   24 c  0   1.24 334.24962 -18.20795   746.22  3940.31 5.09 4.02 -45.0 -0.442 19.07 20.75 02a57370o0056c
57370.219173  20.384  0.926    26   24 c  0   1.17 334.24962 -18.20795 10381.04  3932.72 4.37 3.87  72.4 -0.475 19.15 20.88 02a57370o0067c
57370.231237  21.862  3.286     6   22 c  0   1.35 334.24962 -18.20795  9490.03  2782.35 4.25 3.95  41.9 -0.471 19.18 20.89 02a57370o0087c
57370.244484  19.451  0.348    60   21 c  0   1.21 334.24962 -18.20795  9204.88  4538.58 4.10 3.76  73.1 -0.474 19.15 20.87 02a57370o0109c
57372.220476 -17.979  0.260  -234   61 c  0   0.85 334.24962 -18.20795   751.01  3950.56 5.18 4.22 -45.6 -0.398 18.64 20.02 02a57372o0002c
57372.224713  20.347  1.034    26   27 c  0   1.08 334.24962 -18.20795 10383.65  3936.74 4.31 3.95  74.0 -0.437 18.85 20.29 02a57372o0009c
57372.234966 -19.947  0.744   -38   28 c  0   1.33 334.24962 -18.20795  9494.09  2787.79 4.39 4.13  31.7 -0.448 18.78 20.19 02a57372o0026c
57372.246419 -20.017  0.833   -36   30 c  0   1.38 334.24962 -18.20795  9206.68  4541.12 4.37 4.11  72.7 -0.451 18.74 20.20 02a57372o0045c
57378.194863  17.808  0.516   274  141 o  0   1.27 334.24962 -18.20795   465.71  3360.45 5.78 3.82 -38.0 -0.493 17.51 17.79 02a57378o0025o
57378.195476 -18.954  1.277   -95  122 o  0   1.08 334.24962 -18.20795 10087.10  3358.82 4.31 3.71  45.3 -0.612 17.59 18.00 02a57378o0026o
57378.199788 -21.382  9.167   -10   93 o  0   0.80 334.24962 -18.20795   746.85  3948.01 6.20 4.39 -45.6 -0.450 17.87 18.74 02a57378o0033o
57378.201018 -19.884  1.727   -40   70 o  0   0.98 334.24962 -18.20795 10384.07  3937.70 4.63 4.03  54.3 -0.516 18.06 18.96 02a57378o0035o
57378.211051  20.876  3.077    16   50 o  0   1.26 334.24962 -18.20795  9500.25  2789.88 4.76 4.12  23.7 -0.514 18.25 19.31 02a57378o0051o
57378.222087  19.339  0.910    67   61 o  0   0.94 334.24962 -18.20795  9210.16  4542.87 4.07 3.74  69.5 -0.518 18.26 19.24 02a57378o0069o
57380.226120  19.095  0.838    84   70 o  0   0.88 334.24962 -18.20795  9014.79  4753.22 3.77 3.11  83.6 -0.525 18.10 18.92 02a57380o0022o
57520.614178  19.891  1.042    40   42 c  0   0.99 334.24962 -18.20795 10499.01  4821.33 4.93 4.05  68.1 -0.445 18.93 20.64 02a57520o0775c
57520.620018 -20.089  1.545   -34   52 c  0   0.98 334.24962 -18.20795 10479.72  4937.77 4.69 3.76  71.3 -0.463 18.49 19.72 02a57520o0787c
57539.611967  19.546  0.450    55   25 c  0   1.28 334.24962 -18.20795  2039.80  6383.17 3.87 3.47 -58.9 -0.459 18.93 20.29 02a57539o0418c
57540.599203  20.787  1.070    18   19 c  0   1.52 334.24962 -18.20795  9334.66  6948.13 4.31 3.40  81.6 -0.443 19.28 20.96 02a57540o0703c
57540.612031 -20.753  1.489   -18   27 c  0   1.41 334.24962 -18.20795  9353.89  6988.25 4.29 3.36  80.5 -0.473 18.96 20.37 02a57540o0729c
57548.592536  23.406 11.500     2   18 c  0   0.86 334.24962 -18.20795  1922.31  7231.51 4.06 3.67 -58.7 -0.429 19.48 21.42 02a57548o0702c
57552.562350  22.075  4.385     5   24 o  0   1.19 334.24962 -18.20795  8807.00  6493.83 4.09 3.21  84.9 -0.466 19.09 20.71 02a57552o0582o
57552.575104  24.844 58.000     0   24 o  0   1.22 334.24962 -18.20795  8829.91  6530.40 4.11 3.30  81.8 -0.470 19.03 20.62 02a57552o0608o
57552.587904  20.922  1.450    16   22 o  0   1.20 334.24962 -18.20795  8772.08  6454.29 4.00 3.11  83.5 -0.470 19.12 20.71 02a57552o0634o
57552.600741 -21.119  1.606   -13   21 o  0   1.31 334.24962 -18.20795  8752.53  6572.09 4.02 3.16  83.5 -0.459 19.11 20.71 02a57552o0660o
57552.613606  20.531  1.203    22   27 o  0   1.33 334.24962 -18.20795  8787.72  6515.32 3.94 3.05  83.2 -0.479 18.76 19.98 02a57552o0686o
57555.548537  18.417  0.911   156  142 o  0   1.22 334.24962 -18.20795  9930.21  6855.97 4.45 3.33  82.6 -0.475 17.32 18.82 02a57555o0589o
57555.558567  19.292  0.883    70   62 o  0   1.53 334.24962 -18.20795   310.53  6866.12 4.30 3.65 -59.5 -0.421 17.97 19.53 02a57555o0609o
57555.560059  18.015  0.414   226   94 o  0   1.58 334.24962 -18.20795  9947.35  6896.54 4.39 3.26  82.0 -0.481 17.65 19.17 02a57555o0612o
