ra,dec,mjd,mag_auto,filter,class_star
260.31061995172905,-31.375526346240438,57864.3485866338,20.002926,i,0.379908
260.3109352796834,-31.380790383547282,57864.3485866338,17.954344,i,0.983367
260.31115529233585,-31.374855584166717,57864.3485866338,21.399963,i,0.92605
260.3102960911901,-31.377033175775505,57864.3485866338,20.75315,i,0.964462
260.30973618980823,-31.37696312292214,57864.3485866338,20.406694,i,0.973958
260.3093436385618,-31.374769135542873,57864.3485866338,21.2447,i,0.607372
260.3098604798544,-31.383967369364196,57864.3485866338,21.529232,i,0.726005
260.30915919181643,-31.379821583902118,57864.3485866338,18.967335,i,0.979876
260.3090325740135,-31.38030887997324,57864.3485866338,19.95038,i,0.976644
260.3089736243928,-31.383395602731404,57864.3485866338,21.362606,i,0.678726
260.30887871512925,-31.376711696757834,57864.3485866338,21.027603,i,0.965491
260.3088500480896,-31.37556620269484,57864.3485866338,21.346338,i,0.863463
260.30847704209543,-31.380980341644545,57864.3485866338,19.762623,i,0.968933
260.30772815230995,-31.382549553575394,57864.3485866338,16.203491,i,0.969143
260.30785399312754,-31.378306699492523,57864.3485866338,19.673233,i,0.977913
260.30783617676076,-31.377668025406823,57864.3485866338,21.260317,i,0.855262
260.3074887228827,-31.375661989297978,57864.3485866338,19.003485,i,0.439515
260.306626433212,-31.376858027683014,57864.3485866338,19.34495,i,0.725726
260.3060205502284,-31.376841163074197,57864.3485866338,20.503807,i,0.963789
260.3055274600948,-31.376699549934056,57864.3485866338,19.375498,i,0.981355
260.30681173540137,-31.380262547074274,57864.3485866338,21.692747,i,0.561987
260.30661476653034,-31.380997567468924,57864.3485866338,21.65522,i,0.54089
260.30642479153624,-31.37925482118045,57864.3485866338,20.424158,i,0.24798
260.3051497835384,-31.3841040972754,57864.3485866338,20.888426,i,0.948788
260.30619358520113,-31.38342049152325,57864.3485866338,19.423317,i,0.982014
260.30531472698146,-31.383491450012244,57864.3485866338,20.50189,i,0.968066
260.3059451952078,-31.380587678071677,57864.3485866338,20.397635,i,0.973035
260.3055744107723,-31.381955203287788,57864.3485866338,19.94648,i,0.977262
260.30571481655613,-31.379933316045776,57864.3485866338,21.134481,i,0.90687
260.30482096514754,-31.37839933338335,57864.3485866338,17.583565,i,0.984895
260.30471304217565,-31.38195884775663,57864.3485866338,20.715704,i,0.642477
260.30188889464927,-31.380905823352656,57864.3485866338,20.58116,i,0.957309
260.3017497101787,-31.38133945526638,57864.3485866338,20.988306,i,0.942799
260.303679629378,-31.383517009268786,57864.3485866338,16.069149,i,0.986454
260.3040669694484,-31.377262188309683,57864.3485866338,19.838346,i,0.984648
260.30364013959945,-31.377629865884387,57864.3485866338,19.754631,i,0.957296
260.30313131964886,-31.38067054772963,57864.3485866338,20.637104,i,0.803353
260.3024102166973,-31.38020408183536,57864.3485866338,19.747046,i,0.958576
260.30399790779444,-31.379968623298225,57864.3485866338,20.526579,i,0.953835
260.30322649970753,-31.37948012015386,57864.3485866338,18.502844,i,0.984514
260.30289566319885,-31.383039228968393,57864.3485866338,18.765553,i,0.982951
260.3035596859894,-31.376419923318053,57864.3485866338,19.932493,i,0.181852
260.3027479856762,-31.375519143450354,57864.3485866338,18.745132,i,0.982232
260.3013318639472,-31.377329666742813,57864.3485866338,21.425058,i,0.811525
260.30143859782333,-31.378435528626134,57864.3485866338,18.721922,i,0.317927
260.30296609814565,-31.378507923222482,57864.3485866338,18.647844,i,0.982415
260.3022077383985,-31.378111890411525,57864.3485866338,18.168434,i,0.98231
260.3018153121274,-31.37956494423024,57864.3485866338,22.029417,i,0.633919
260.3036850485795,-31.375630359841963,57864.3485866338,21.613962,i,0.554109
260.3051651526048,-31.375457659449683,57864.3485866338,17.837091,i,0.983178
260.3042979265835,-31.375607330748213,57864.3485866338,20.891375,i,0.179908
260.3054069211863,-31.377542883526885,57864.3485866338,20.224785,i,0.962735
260.31094641045854,-31.38078318449436,58604.32180302683,22.258852,g,0.563857
260.3077367833214,-31.382636633267996,58604.32180302683,19.69301,g,0.976291
260.30758122917047,-31.375706453484735,58604.32180302683,23.286638,g,0.381125
260.3048119393834,-31.378396828506524,58604.32180302683,19.6463,g,0.981672
260.3051885911067,-31.37548383968259,58604.32180302683,23.048475,g,0.491685
260.3036296447621,-31.383496962180775,58604.32180302683,20.731657,g,0.971898
260.3032433806,-31.379445947389794,58604.32180302683,22.687105,g,0.493636
260.3028648398467,-31.37846088938035,58604.32180302683,21.005068,g,0.806244
260.30272911461344,-31.375522652209046,58604.32180302683,21.178377,g,0.973116
260.3109383670608,-31.380789777175888,57871.342532000504,22.041277,g,0.943511
260.30774829577445,-31.38263836503106,57871.342532000504,19.5791,g,0.981076
260.307567360473,-31.375698226666213,57871.342532000504,23.149584,g,0.498829
260.3048093338313,-31.37839076750653,57871.342532000504,19.555931,g,0.983127
260.30517286508757,-31.37545501066753,57871.342532000504,23.013037,g,0.634201
260.30366261907517,-31.383514471265457,57871.342532000504,20.787127,g,0.982076
260.30289255992216,-31.383060020623155,57871.342532000504,22.476599,g,0.816425
260.3031887076787,-31.37947949302587,57871.342532000504,22.886045,g,0.694857
260.3029728155212,-31.37851316686423,57871.342532000504,21.414217,g,0.979267
260.3027279745656,-31.375513907420913,57871.342532000504,21.042238,g,0.979496
260.3022032509106,-31.378090272486496,57871.342532000504,22.941679,g,0.705826
260.31246209127517,-31.377126469462286,57873.29518725583,20.520397,i,0.000266
260.3120689243397,-31.378443140455747,57873.29518725583,21.072823,i,0.026765
260.3110565094165,-31.378216144382286,57873.29518725583,19.961535,i,0.021895
260.31054644415076,-31.377921409464673,57873.29518725583,20.429306,i,0.910594
260.312116187346,-31.38148078497609,57873.29518725583,21.645905,i,0.607057
260.3111567657654,-31.3748584545048,57873.29518725583,21.420486,i,0.949702
260.309863611067,-31.37549414380378,57873.29518725583,20.266504,i,0.972475
260.3103262483415,-31.376312884067563,57873.29518725583,20.543703,i,0.006793
260.31002650066023,-31.374608311836234,57873.29518725583,19.16243,i,0.972488
260.30933220887283,-31.374793447287146,57873.29518725583,21.146246,i,0.822931
260.31031305294937,-31.377029774407703,57873.29518725583,20.883116,i,0.967148
260.3097323938957,-31.376967163771912,57873.29518725583,20.435898,i,0.978672
260.31111546453207,-31.375993119613764,57873.29518725583,19.517035,i,0.12742
260.31062720629484,-31.375521627131118,57873.29518725583,20.057827,i,0.062401
260.3109380804104,-31.380792869080146,57873.29518725583,17.939585,i,0.983284
260.30990731894804,-31.38398696094823,57873.29518725583,21.426233,i,0.385801
260.30974478165865,-31.381563561112863,57873.29518725583,21.107836,i,0.620598
260.3091571661996,-31.379833595539534,57873.29518725583,18.926867,i,0.969634
260.30903167194884,-31.380303955971755,57873.29518725583,20.00487,i,0.97266
260.30891298748065,-31.383322115175336,57873.29518725583,21.08019,i,0.164351
260.3077286703124,-31.38255317120304,57873.29518725583,16.202023,i,0.954931
260.3068857005125,-31.38151299888987,57873.29518725583,21.492987,i,0.759234
260.3088755407673,-31.376713905613432,57873.29518725583,21.130484,i,0.938804
260.3088163871823,-31.37558031260397,57873.29518725583,20.88161,i,0.819861
260.3084954075349,-31.37433685419557,57873.29518725583,19.632801,i,0.197538
260.30847573885524,-31.380986623502068,57873.29518725583,19.7648,i,0.877376
260.30872917085804,-31.378770090556387,57873.29518725583,21.087597,i,0.461462
260.3078554270868,-31.37830424929447,57873.29518725583,19.59822,i,0.826437
260.30782677904324,-31.377672073126188,57873.29518725583,21.34598,i,0.862194
260.30749545581995,-31.37566121705579,57873.29518725583,18.945734,i,0.135472
260.3070873136016,-31.374542616489073,57873.29518725583,20.421152,i,0.017215
260.3048146036236,-31.378398996736056,57873.29518725583,17.569199,i,0.99796
260.30542201153395,-31.377546878998686,57873.29518725583,20.142609,i,0.788991
260.3066362145336,-31.376858690622363,57873.29518725583,19.347662,i,0.241924
260.3060250716945,-31.37686870039101,57873.29518725583,20.838398,i,0.946095
260.30551770477257,-31.376704945052342,57873.29518725583,19.298023,i,0.965119
260.30680808392793,-31.38027833540697,57873.29518725583,21.659727,i,0.585016
260.30661460398204,-31.38101265045746,57873.29518725583,21.724724,i,0.570414
260.30313803760674,-31.38070520815303,57873.29518725583,20.578974,i,0.892429
260.3018396881592,-31.381083898353907,57873.29518725583,20.087162,i,0.01821
260.3024128587225,-31.380209101079778,57873.29518725583,19.763685,i,0.948106
260.3051583607807,-31.38411190526313,57873.29518725583,20.901955,i,0.959021
260.3061885614097,-31.38343188248249,57873.29518725583,19.433022,i,0.948872
260.30530478345634,-31.38350244298714,57873.29518725583,20.356201,i,0.82409
260.30400515534916,-31.379982183982474,57873.29518725583,20.617153,i,0.960196
260.30322151805376,-31.379480273639683,57873.29518725583,18.492167,i,0.982815
260.3029560637983,-31.378522804054683,57873.29518725583,18.60519,i,0.982917
260.30220390665255,-31.378120564317538,57873.29518725583,18.130196,i,0.982619
260.30367900051294,-31.38351982977644,57873.29518725583,16.069336,i,0.98426
260.3028866586136,-31.3830541697145,57873.29518725583,18.811462,i,0.98152
260.30640202703586,-31.379266551145705,57873.29518725583,20.487999,i,0.199004
260.30536877989374,-31.374561114977244,57873.29518725583,20.958872,i,0.243921
260.3051684093443,-31.37546112559819,57873.29518725583,17.82048,i,0.98647
260.3044229264642,-31.374786247466183,57873.29518725583,20.282387,i,0.878986
260.3042789570137,-31.375605187719728,57873.29518725583,20.220482,i,0.019401
260.3059285359508,-31.38059304228029,57873.29518725583,20.405268,i,0.972228
260.30572137943545,-31.3799557023515,57873.29518725583,21.187056,i,0.902688
260.305590130265,-31.381960492430025,57873.29518725583,19.943369,i,0.975391
260.30580864236833,-31.3780945894432,57873.29518725583,21.459494,i,0.56379
260.3047236239453,-31.38192568763225,57873.29518725583,21.121403,i,0.810323
260.3035734040988,-31.376419885951286,57873.29518725583,19.900957,i,0.219721
260.30274750082606,-31.375527529596685,57873.29518725583,18.722755,i,0.982506
260.304061716283,-31.377274042690313,57873.29518725583,19.792269,i,0.982184
260.30362053466644,-31.377644005231986,57873.29518725583,19.8544,i,0.663581
260.30395298030135,-31.382322983816373,57873.29518725583,21.409174,i,0.44289
260.30144091577193,-31.378446032755594,57873.29518725583,18.710325,i,0.273822
260.3018110016596,-31.379578282231183,57873.29518725583,22.109491,i,0.659225
260.3124238078014,-31.37711552202259,57872.26674388023,18.85047,Y,0.003816
260.3120787728699,-31.38149760572786,57872.26674388023,19.383806,Y,0.519185
260.31208292527833,-31.378457725974645,57872.26674388023,19.07452,Y,0.57238
260.3109371438276,-31.38079845476029,57872.26674388023,15.840853,Y,0.981553
260.3110306253294,-31.378230237933522,57872.26674388023,17.77932,Y,0.108911
260.31057851249864,-31.377930962651455,57872.26674388023,18.051928,Y,0.934081
260.3103344248789,-31.37631314643558,57872.26674388023,18.018242,Y,0.059197
260.3100243328504,-31.374611786456043,57872.26674388023,17.002066,Y,0.973217
260.30932803552207,-31.374772837399977,57872.26674388023,19.084303,Y,0.734735
260.31111248805456,-31.375977541856347,57872.26674388023,17.633236,Y,0.209816
260.3106338082783,-31.375521397590887,57872.26674388023,18.046349,Y,0.171845
260.3111532158091,-31.374873511575963,57872.26674388023,19.085678,Y,0.946188
260.3102964287173,-31.37706067896719,57872.26674388023,18.655771,Y,0.958803
260.3097502998475,-31.37697591267002,57872.26674388023,18.273968,Y,0.972141
260.30986082459964,-31.37549836597477,57872.26674388023,18.022196,Y,0.979941
260.30916820875086,-31.379842822001876,57872.26674388023,16.636337,Y,0.964918
260.3090427974687,-31.380319310542454,57872.26674388023,17.714708,Y,0.972433
260.30899300716686,-31.38343583057189,57872.26674388023,19.082094,Y,0.655197
260.3077095438023,-31.38251208087107,57872.26674388023,14.146944,Y,0.38523
260.3084609682319,-31.380973667782513,57872.26674388023,17.499388,Y,0.894815
260.3088742206546,-31.37672438541677,57872.26674388023,19.161829,Y,0.889794
260.30880822572834,-31.375592396494977,57872.26674388023,19.305445,Y,0.849997
260.30848259041176,-31.37431980795042,57872.26674388023,17.53957,Y,0.420201
260.30784731452746,-31.37830759130704,57872.26674388023,17.357872,Y,0.277909
260.30783401340324,-31.37767862287643,57872.26674388023,19.296425,Y,0.740492
260.3074796557254,-31.375658983194526,57872.26674388023,16.949183,Y,0.04679
260.30708559371493,-31.37455437703595,57872.26674388023,18.411798,Y,0.008229
260.30661613235736,-31.376861591061132,57872.26674388023,17.230034,Y,0.706509
260.30561984541396,-31.376738440434437,57872.26674388023,16.821926,Y,0.625667
260.30514992825056,-31.384115653370877,57872.26674388023,18.517622,Y,0.579536
260.3061959602886,-31.383435687461215,57872.26674388023,17.387053,Y,0.508224
260.30530327932564,-31.38349326485362,57872.26674388023,18.396183,Y,0.37604
260.3018704841697,-31.3809060760901,57872.26674388023,18.58859,Y,0.785092
260.3017558832398,-31.381359978464843,57872.26674388023,18.975729,Y,0.65054
260.30367624069316,-31.383521254551443,57872.26674388023,13.722111,Y,0.982421
260.30289434855115,-31.383046892376303,57872.26674388023,16.791714,Y,0.894543
260.3059395846535,-31.38059465108079,57872.26674388023,18.299717,Y,0.970282
260.3055847371087,-31.381963566148976,57872.26674388023,17.581976,Y,0.981602
260.30569582212183,-31.379959159395863,57872.26674388023,19.063179,Y,0.953715
260.3053414946756,-31.374569201258645,57872.26674388023,18.755072,Y,0.071968
260.30443238253696,-31.374788737939426,57872.26674388023,18.395185,Y,0.77559
260.3051637483828,-31.37546177398008,57872.26674388023,15.473125,Y,0.944754
260.30431291790876,-31.37560280542878,57872.26674388023,19.978823,Y,0.624167
260.30541550492734,-31.377549316208295,57872.26674388023,18.061234,Y,0.670608
260.30482574640746,-31.378421198543833,57872.26674388023,16.335325,Y,0.962781
260.30469760446925,-31.381975462665054,57872.26674388023,18.671602,Y,0.817104
260.3040778452226,-31.3772748159484,57872.26674388023,17.825155,Y,0.97976
260.30363779945924,-31.37764826355038,57872.26674388023,17.866213,Y,0.63602
260.30399582430465,-31.379979507407146,57872.26674388023,18.219948,Y,0.970997
260.3032270742325,-31.37948501489746,57872.26674388023,16.418922,Y,0.94115
260.30357502971,-31.376415789075605,57872.26674388023,18.065948,Y,0.242174
260.30315350777545,-31.380682532811292,57872.26674388023,18.426016,Y,0.773936
260.3023754119845,-31.38022767648532,57872.26674388023,17.698946,Y,0.972515
260.30296374519287,-31.378516890607038,57872.26674388023,17.0435,Y,0.984101
260.3022075682266,-31.37811942033512,57872.26674388023,15.884932,Y,0.922557
260.3014492898072,-31.37843357809648,57872.26674388023,16.503586,Y,0.060359
260.30275569927375,-31.375526443148033,57872.26674388023,17.273071,Y,0.982504
260.3064149441186,-31.37927720908694,57872.26674388023,18.636585,Y,0.362824
260.312478353521,-31.37711695682674,56831.096477543935,22.437239,r,0.039407
260.3110864881717,-31.378206735511412,56831.096477543935,21.39576,r,0.037702
260.3105702205064,-31.37789979271584,56831.096477543935,21.808653,r,0.941889
260.3111274084056,-31.375992200269344,56831.096477543935,21.50315,r,0.172024
260.31065598344463,-31.375516364043083,56831.096477543935,21.511871,r,0.066474
260.3109374831941,-31.380789572582394,56831.096477543935,19.51623,r,0.988237
260.3111710881406,-31.374846293013686,56831.096477543935,22.853136,r,0.907914
260.3103461394091,-31.376301769547457,56831.096477543935,22.351105,r,0.057302
260.3103146903579,-31.377010875091827,56831.096477543935,22.472118,r,0.886607
260.309739049865,-31.37694548187426,56831.096477543935,22.648066,r,0.953201
260.310030581607,-31.374607736761362,56831.096477543935,20.990837,r,0.980075
260.30986546028345,-31.375492150659117,56831.096477543935,22.173214,r,0.968958
260.3091684384807,-31.379824700122555,56831.096477543935,20.828753,r,0.971224
260.3090521151724,-31.380312489996154,56831.096477543935,21.69212,r,0.954937
260.30889425148445,-31.376714539155362,56831.096477543935,22.585798,r,0.945375
260.30887438214256,-31.375559631183172,56831.096477543935,22.931524,r,0.930052
260.30846227147555,-31.38097440768078,56831.096477543935,21.665672,r,0.96938
260.3084660168717,-31.374329593931623,56831.096477543935,21.374144,r,0.048543
260.30774273622114,-31.382582071398748,56831.096477543935,17.652107,r,0.981663
260.3078653910502,-31.378314474635907,56831.096477543935,21.273247,r,0.758656
260.3078263957194,-31.377656797911982,56831.096477543935,22.917168,r,0.691626
260.30751238200224,-31.375670570070806,56831.096477543935,20.569496,r,0.269055
260.3070865132336,-31.374555877858374,56831.096477543935,21.847918,r,0.010427
260.3068301493831,-31.380294330361398,56831.096477543935,23.112246,r,0.527532
260.3066487625457,-31.37683771419853,56831.096477543935,21.07019,r,0.754271
260.30605763372716,-31.376835331409158,56831.096477543935,21.847168,r,0.954407
260.3055319000459,-31.376693930144455,56831.096477543935,21.184553,r,0.97933
260.306205723401,-31.38342104773035,56831.096477543935,21.11218,r,0.982838
260.3063943587982,-31.379289702007405,56831.096477543935,22.166702,r,0.070835
260.3059523246115,-31.38058995224792,56831.096477543935,22.147842,r,0.909659
260.305603047703,-31.381959308828346,56831.096477543935,21.827131,r,0.974408
260.3057681407133,-31.379921450836846,56831.096477543935,22.914852,r,0.627357
260.3051844421351,-31.37545338703354,56831.096477543935,19.731365,r,0.98297
260.3053006903513,-31.383492623303198,56831.096477543935,22.074558,r,0.954239
260.3054310220497,-31.377568037531592,56831.096477543935,21.859243,r,0.931917
260.3051619676346,-31.384105760458855,56831.096477543935,22.454199,r,0.9491
260.30480612899095,-31.37837648334642,56831.096477543935,18.437155,r,0.983759
260.3044155382192,-31.374774014946613,56831.096477543935,22.066309,r,0.950982
260.3042605563685,-31.37561383022723,56831.096477543935,22.184992,r,0.079158
260.3040701977084,-31.377272207293316,56831.096477543935,21.347908,r,0.980699
260.30364568097355,-31.377627337622968,56831.096477543935,21.674002,r,0.932744
260.3036846478366,-31.383521802118576,56831.096477543935,17.876263,r,0.999839
260.30289336393935,-31.38304335892661,56831.096477543935,20.422827,r,0.982125
260.3040106521086,-31.379978994521654,56831.096477543935,22.470057,r,0.904515
260.30356902435443,-31.376380271451794,56831.096477543935,21.50158,r,0.2285
260.30323098035944,-31.37946969672089,56831.096477543935,20.108408,r,0.982341
260.30143475137675,-31.37844934244087,56831.096477543935,20.54352,r,0.043148
260.3029653556214,-31.378513053688053,56831.096477543935,19.790804,r,0.982915
260.30221098880565,-31.378109311482735,56831.096477543935,19.918966,r,0.982102
260.3031521891156,-31.38066439956795,56831.096477543935,23.193726,r,0.496279
260.30273309155484,-31.37550889821741,56831.096477543935,19.726622,r,0.982177
260.3024057895348,-31.38019194106727,56831.096477543935,21.585552,r,0.953622
260.30191079357104,-31.380874318310813,56831.096477543935,22.210253,r,0.762081
260.30174620332946,-31.38132073859436,56831.096477543935,22.517904,r,0.464909
260.30184443186835,-31.37957071096941,56831.096477543935,23.344112,r,0.722581
260.3013095927861,-31.377307498379103,56831.096477543935,22.986893,r,0.891253
260.3124642961551,-31.377106265492788,57864.347893306985,19.834251,z,0.009299
260.31282396117166,-31.37871295964573,57864.347893306985,20.217989,z,0.313038
260.31208247841215,-31.378449252722987,57864.347893306985,19.609177,z,0.005847
260.3110300072212,-31.3782099942617,57864.347893306985,18.944284,z,0.200906
260.3105679832086,-31.37790528095533,57864.347893306985,19.188635,z,0.961418
260.31210469507073,-31.38148749968022,57864.347893306985,20.572521,z,0.80749
260.3111576181224,-31.37485780302167,57864.347893306985,20.25483,z,0.949762
260.3097080282204,-31.37611576039648,57864.347893306985,20.431074,z,0.710069
260.30986719016596,-31.375490650158905,57864.347893306985,19.316925,z,0.970765
260.31033625194465,-31.37630006523934,57864.347893306985,19.206533,z,0.00967
260.3100292413225,-31.374606206455912,57864.347893306985,18.156693,z,0.980058
260.3093373841821,-31.374794731166006,57864.347893306985,20.0253,z,0.86453
260.31113494015125,-31.375977296565196,57864.347893306985,18.66572,z,0.305287
260.31062981981347,-31.3755035320782,57864.347893306985,19.112528,z,0.325027
260.3109412044756,-31.380792920118253,57864.347893306985,17.000124,z,0.984394
260.3103005982678,-31.377026249241545,57864.347893306985,19.82654,z,0.953769
260.30973745824144,-31.37696362754468,57864.347893306985,19.305443,z,0.972493
260.3097689962691,-31.381554611672534,57864.347893306985,19.814861,z,0.246583
260.3098987194388,-31.383981092811002,57864.347893306985,20.413551,z,0.226132
260.3091600656227,-31.379827196503324,57864.347893306985,17.84239,z,0.981319
260.3090420829206,-31.38030792541126,57864.347893306985,18.872898,z,0.978114
260.309474330335,-31.378307542000083,57864.347893306985,21.144262,z,0.562183
260.30891748600374,-31.383301980878656,57864.347893306985,19.907896,z,0.169555
260.3088923038046,-31.376715311704412,57864.347893306985,20.234133,z,0.949439
260.30881433110176,-31.375588341142144,57864.347893306985,19.798328,z,0.96354
260.30848800733986,-31.380984156323105,57864.347893306985,18.690613,z,0.983867
260.3084908619984,-31.37431604034975,57864.347893306985,18.623697,z,0.421285
260.30871314153154,-31.37878424007158,57864.347893306985,20.349438,z,0.744567
260.30772077563967,-31.382520965149563,57864.347893306985,15.323088,z,0.95444
260.3069070442431,-31.3815274516249,57864.347893306985,20.639456,z,0.856052
260.30786120352394,-31.378307311283727,57864.347893306985,18.57887,z,0.957921
260.30783695295935,-31.377661166888966,57864.347893306985,20.220676,z,0.9042
260.30749033259457,-31.37566141189635,57864.347893306985,18.06375,z,0.443503
260.30756487975304,-31.384477743155276,57864.347893306985,20.93399,z,0.705435
260.30708906195036,-31.3745458857297,57864.347893306985,19.330698,z,0.026912
260.3054352295061,-31.377541652205405,57864.347893306985,19.006865,z,0.738659
260.30662819534274,-31.376848066479827,57864.347893306985,18.270262,z,0.536935
260.30607060008174,-31.37683354082627,57864.347893306985,19.770718,z,0.949563
260.3055379447181,-31.376699631062525,57864.347893306985,18.324509,z,0.982673
260.30680487868193,-31.38027510113495,57864.347893306985,20.673563,z,0.653704
260.3066170939325,-31.380987259603263,57864.347893306985,20.678497,z,0.682057
260.30655002361755,-31.384210775913115,57864.347893306985,20.78945,z,0.028363
260.30642734411225,-31.379268589678453,57864.347893306985,19.514765,z,0.086399
260.30387781367597,-31.382366463703256,57864.347893306985,19.099262,z,0.002972
260.30515419605365,-31.384108622040326,57864.347893306985,19.8113,z,0.966828
260.3024235578874,-31.380211277125472,57864.347893306985,18.63891,z,0.914656
260.30620166740624,-31.383425964113005,57864.347893306985,18.456491,z,0.963147
260.3053068250303,-31.383486537980207,57864.347893306985,19.256876,z,0.858353
260.30357074763634,-31.376428162630106,57864.347893306985,18.68971,z,0.051982
260.3027613452585,-31.37552959232389,57864.347893306985,18.213886,z,0.981432
260.3040713787548,-31.377259352079,57864.347893306985,18.919874,z,0.980547
260.30364103650106,-31.37764069773431,57864.347893306985,18.980625,z,0.962485
260.3013097149314,-31.37731176595087,57864.347893306985,20.52367,z,0.887758
260.30296613543663,-31.378512845916188,57864.347893306985,18.049341,z,0.98269
260.30220651916295,-31.37811564506845,57864.347893306985,17.089607,z,0.983131
260.3014436434284,-31.378427292272637,57864.347893306985,17.708555,z,0.121579
260.30287708797744,-31.382098738189377,57864.347893306985,21.1369,z,0.589845
260.3040136449784,-31.379974438922297,57864.347893306985,19.434935,z,0.960892
260.3032264825547,-31.37947874147262,57864.347893306985,17.573141,z,0.982642
260.30189524586416,-31.380914820252432,57864.347893306985,19.607353,z,0.817964
260.301742154157,-31.381313211361295,57864.347893306985,20.468758,z,0.949587
260.30368134895656,-31.383518149307715,57864.347893306985,14.981608,z,0.984412
260.3028996091402,-31.383042109329633,57864.347893306985,17.831913,z,0.982898
260.3053769433989,-31.374555591286416,57864.347893306985,19.818117,z,0.776519
260.30443167248865,-31.37477219680222,57864.347893306985,19.346058,z,0.959073
260.3051692578112,-31.375457375165094,57864.347893306985,16.732595,z,0.984914
260.3042735677765,-31.375586738016203,57864.347893306985,19.381935,z,0.280152
260.3059400492495,-31.380581139656837,57864.347893306985,19.328812,z,0.970373
260.30315505800695,-31.38068354092688,57864.347893306985,19.56097,z,0.945826
260.3055867532002,-31.381960831337878,57864.347893306985,18.794573,z,0.976144
260.30570869656907,-31.379949546046703,57864.347893306985,20.026999,z,0.940693
260.3058324717108,-31.37808352199837,57864.347893306985,20.64041,z,0.618779
260.3048259790759,-31.37841322150852,57864.347893306985,17.226145,z,0.982901
260.3047180747756,-31.381905025253797,57864.347893306985,19.940607,z,0.887171
260.3018213963865,-31.379563147779567,57864.347893306985,21.15725,z,0.768331
260.31247126406134,-31.377115167227647,57873.29449520167,19.518522,z,0.000439
260.31207741328103,-31.378446400927658,57873.29449520167,20.225016,z,0.007998
260.3110103876661,-31.37820840858472,57873.29449520167,18.976816,z,0.032459
260.3105606382155,-31.377907844348183,57873.29449520167,19.538593,z,0.970658
260.31208712289083,-31.38150145199631,57873.29449520167,20.641249,z,0.518422
260.3107951395445,-31.379303252418836,57873.29449520167,21.439081,z,0.617505
260.3117405278608,-31.379570636449397,57873.29449520167,21.292265,z,0.507192
260.3109399979557,-31.380795447135252,57873.29449520167,17.167936,z,0.983684
260.3085001373134,-31.374320231853165,57873.29449520167,18.70716,z,0.357991
260.3111475158563,-31.37487299697154,57873.29449520167,20.32426,z,0.966263
260.3098686245564,-31.37549313346939,57873.29449520167,19.306938,z,0.973
260.30970890121205,-31.37610401304385,57873.29449520167,20.27471,z,0.908087
260.31002905134005,-31.37460181134702,57873.29449520167,18.271563,z,0.976781
260.3093350260953,-31.37479061917591,57873.29449520167,20.264313,z,0.927512
260.31034638188356,-31.37632089612736,57873.29449520167,19.527624,z,0.008279
260.31029756951733,-31.37702368590474,57873.29449520167,19.92488,z,0.973153
260.3097388427095,-31.37696325902794,57873.29449520167,19.503572,z,0.981614
260.31112273775057,-31.375964226117574,57873.29449520167,18.761,z,0.138582
260.31063400184337,-31.375519126938965,57873.29449520167,19.309324,z,0.213187
260.30992978825066,-31.38395213548562,57873.29449520167,20.352638,z,0.04221
260.3097773788229,-31.381545396500314,57873.29449520167,19.9257,z,0.085065
260.3097915709388,-31.37773313470359,57873.29449520167,21.14524,z,0.719163
260.308478396755,-31.38099039080731,57873.29449520167,18.523775,z,0.912866
260.30915596299025,-31.37982822758318,57873.29449520167,17.948084,z,0.955096
260.3090359897022,-31.380331252984174,57873.29449520167,19.324228,z,0.969928
260.3094746433506,-31.378274711746048,57873.29449520167,21.143951,z,0.6006
260.3088952856996,-31.383300192492005,57873.29449520167,20.13389,z,0.146566
260.3077181257254,-31.382522657240067,57873.29449520167,15.485542,z,0.90462
260.30688367491933,-31.38152035153323,57873.29449520167,20.740273,z,0.70594
260.30887792127953,-31.376725368465678,57873.29449520167,20.406189,z,0.963881
260.3087607044421,-31.375627189449986,57873.29449520167,20.017405,z,0.755648
260.3087160497483,-31.378772471924194,57873.29449520167,20.391914,z,0.088725
260.307853645641,-31.378307801079703,57873.29449520167,18.69144,z,0.907339
260.3078368677119,-31.37768398304123,57873.29449520167,20.42351,z,0.916605
260.3053553143685,-31.374571073511376,57873.29449520167,20.043634,z,0.666691
260.3051689127631,-31.375459570495632,57873.29449520167,16.881302,z,0.983387
260.30442854449024,-31.3747848196553,57873.29449520167,19.54466,z,0.854759
260.3042911774555,-31.375598538613488,57873.29449520167,19.766182,z,0.102912
260.3074857747399,-31.375647909151013,57873.29449520167,18.179354,z,0.048079
260.30707210704514,-31.374557904715285,57873.29449520167,19.415253,z,0.021092
260.3067980254898,-31.38027346549983,57873.29449520167,20.720373,z,0.911715
260.30542100050985,-31.37754003103528,57873.29449520167,19.358402,z,0.785089
260.3066130290663,-31.37685489205741,57873.29449520167,18.410883,z,0.449745
260.3060216740274,-31.37684918373982,57873.29449520167,20.211096,z,0.945987
260.305526976014,-31.37670046706111,57873.29449520167,18.431534,z,0.982832
260.30662161967365,-31.380999434476806,57873.29449520167,20.765902,z,0.799831
260.30649430612436,-31.384222110685087,57873.29449520167,20.477053,z,0.003192
260.3039035924629,-31.382345589812225,57873.29449520167,19.41677,z,0.103975
