ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
259.2586816660103,-32.57160881809107,57165.416143996175,20.964037,0.142775,VR,2.02035,0.588785,c4d_150523_100044_ooi_VR_v1
259.2586637220163,-32.56583686784958,57165.416143996175,20.92902,0.095626,VR,1.39907,0.545625,c4d_150523_100044_ooi_VR_v1
259.25848404489994,-32.570786066022904,57165.416143996175,21.01266,0.101468,VR,1.805284,0.574317,c4d_150523_100044_ooi_VR_v1
259.25759542347896,-32.571776406339,57165.416143996175,21.616604,0.180668,VR,1.606716,0.498113,c4d_150523_100044_ooi_VR_v1
259.25696954387126,-32.56668718395325,57165.416143996175,18.561552,0.02035,VR,1.765045,0.969841,c4d_150523_100044_ooi_VR_v1
259.2678854379929,-32.56857185761283,57162.42705179984,19.374838,0.025504,VR,1.332503,0.978374,c4d_150520_101622_ooi_VR_v4
259.2670892532373,-32.56753610172357,57162.42705179984,19.527418,0.029765,VR,1.266621,0.974125,c4d_150520_101622_ooi_VR_v4
259.26555241186213,-32.5737387344121,57162.42705179984,19.15978,0.024198,VR,2.475519,0.280205,c4d_150520_101622_ooi_VR_v4
259.26358629766014,-32.571430219664464,57162.42705179984,21.13716,0.160791,VR,1.622648,0.568183,c4d_150520_101622_ooi_VR_v4
259.26496393288176,-32.57226688165563,57162.42705179984,20.88666,0.105214,VR,2.166322,0.662869,c4d_150520_101622_ooi_VR_v4
259.2645947998608,-32.56885509193376,57162.42705179984,20.836643,0.081342,VR,2.612021,0.416736,c4d_150520_101622_ooi_VR_v4
259.26304286142545,-32.567845846893654,57162.42705179984,19.51086,0.035587,VR,1.876238,0.63299,c4d_150520_101622_ooi_VR_v4
259.26401930380035,-32.56529017198177,57162.42705179984,17.716192,0.008907,VR,1.478702,0.982704,c4d_150520_101622_ooi_VR_v4
259.2637059847212,-32.5666526238046,57162.42705179984,19.627562,0.034997,VR,1.313352,0.963117,c4d_150520_101622_ooi_VR_v4
259.26262696712485,-32.56687643232581,57162.42705179984,18.93828,0.020074,VR,1.344547,0.981542,c4d_150520_101622_ooi_VR_v4
259.26353575007226,-32.57361198654368,57162.42705179984,21.178333,0.102004,VR,2.379941,0.55062,c4d_150520_101622_ooi_VR_v4
259.2631061227444,-32.5741944779445,57162.42705179984,21.312824,0.095627,VR,1.295841,0.555543,c4d_150520_101622_ooi_VR_v4
259.262293338613,-32.57248131669732,57162.42705179984,20.257057,0.052431,VR,1.388486,0.963338,c4d_150520_101622_ooi_VR_v4
259.2616570051806,-32.5737403734588,57162.42705179984,19.440084,0.030421,VR,1.378204,0.975107,c4d_150520_101622_ooi_VR_v4
259.26174546335966,-32.57448553723227,57162.42705179984,20.508509,0.090645,VR,1.450773,0.619152,c4d_150520_101622_ooi_VR_v4
259.26197516693964,-32.56582554768971,57162.42705179984,20.712229,0.073656,VR,1.730055,0.831286,c4d_150520_101622_ooi_VR_v4
259.2607384842273,-32.565424380475484,57162.42705179984,17.677229,0.008175,VR,1.373569,0.983225,c4d_150520_101622_ooi_VR_v4
259.26115539511585,-32.57270230172901,57162.42705179984,21.64689,0.190427,VR,1.325452,0.502654,c4d_150520_101622_ooi_VR_v4
259.26121058942397,-32.5642471100606,57162.42705179984,21.404064,0.1319,VR,1.728937,0.482183,c4d_150520_101622_ooi_VR_v4
259.2608795647785,-32.56838835944687,57162.42705179984,21.866762,0.215698,VR,1.239322,0.48948,c4d_150520_101622_ooi_VR_v4
259.2602593697369,-32.57448293231107,57162.42705179984,18.960356,0.020271,VR,1.402465,0.981339,c4d_150520_101622_ooi_VR_v4
259.2603453151769,-32.56935156310534,57162.42705179984,21.793003,0.203894,VR,1.448591,0.6547,c4d_150520_101622_ooi_VR_v4
259.2606684184279,-32.56718335550371,57162.42705179984,21.679842,0.132608,VR,1.354447,0.539118,c4d_150520_101622_ooi_VR_v4
259.26010917914715,-32.56671736685307,57162.42705179984,20.89,0.085412,VR,3.105613,0.183342,c4d_150520_101622_ooi_VR_v4
259.259905700233,-32.57063491846658,57162.42705179984,21.80463,0.140091,VR,1.574782,0.520163,c4d_150520_101622_ooi_VR_v4
259.2592960711363,-32.57390993228384,57162.42705179984,20.653025,0.06706,VR,1.352173,0.91514,c4d_150520_101622_ooi_VR_v4
259.2592505866962,-32.5688700436244,57162.42705179984,21.482733,0.117107,VR,1.408245,0.74096,c4d_150520_101622_ooi_VR_v4
259.258673628448,-32.57164683557084,57162.42705179984,20.917292,0.106645,VR,2.076378,0.571667,c4d_150520_101622_ooi_VR_v4
259.25864448575214,-32.56585079406859,57162.42705179984,20.51604,0.06321,VR,1.432411,0.912274,c4d_150520_101622_ooi_VR_v4
259.2584686858262,-32.57078899122052,57162.42705179984,20.721231,0.071965,VR,1.356366,0.903379,c4d_150520_101622_ooi_VR_v4
259.2569586524116,-32.566692045675865,57162.42705179984,18.47325,0.01629,VR,1.617597,0.977725,c4d_150520_101622_ooi_VR_v4
259.2580253514244,-32.568508524870474,57162.42705179984,20.942917,0.102443,VR,1.636972,0.632715,c4d_150520_101622_ooi_VR_v4
259.2579393297979,-32.568053861881225,57162.42705179984,20.468363,0.067706,VR,3.010119,0.472234,c4d_150520_101622_ooi_VR_v4
259.2575645333819,-32.57178883853366,57162.42705179984,21.487883,0.111531,VR,1.572103,0.5957,c4d_150520_101622_ooi_VR_v4
259.25855501904425,-32.57284255738143,57162.42705179984,19.597689,0.034076,VR,1.486063,0.968848,c4d_150520_101622_ooi_VR_v4
259.25633459245097,-32.57137127852011,57162.42705179984,21.68149,0.161935,VR,1.105321,0.471207,c4d_150520_101622_ooi_VR_v4
259.266727288644,-32.569665611915596,56419.201013748534,20.844135,0.064073,r,1.812387,0.79879,tu2670338
259.2679126304105,-32.568585233653586,56419.201013748534,19.485548,0.023224,r,1.236532,0.981662,tu2670338
259.267534606655,-32.569325253132,56419.201013748534,18.897444,0.01749,r,1.268163,0.982383,tu2670338
259.2671002753252,-32.56754344755507,56419.201013748534,19.632647,0.026589,r,1.193007,0.977969,tu2670338
259.26552761106836,-32.57379926736051,56419.201013748534,19.119877,0.019462,r,2.947836,0.48158,tu2670338
259.2649583737581,-32.57225584319735,56419.201013748534,21.136742,0.086925,r,1.759074,0.737502,tu2670338
259.2645915133706,-32.568867963677334,56419.201013748534,20.97401,0.073279,r,2.304559,0.692856,tu2670338
259.26460249845036,-32.56695847317231,56419.201013748534,21.227224,0.098877,r,2.23676,0.088743,tu2670338
259.26401659820004,-32.56529469387833,56419.201013748534,17.854952,0.009962,r,1.356186,0.981543,tu2670338
259.2630434597953,-32.56785331363425,56419.201013748534,19.598862,0.031247,r,1.925151,0.695797,tu2670338
259.26370630819525,-32.56665201589525,56419.201013748534,19.835533,0.031518,r,1.190332,0.972121,tu2670338
259.2626339082235,-32.56688272299769,56419.201013748534,19.080374,0.01889,r,1.206069,0.982123,tu2670338
259.26356504271985,-32.57361953023383,56419.201013748534,21.040989,0.075625,r,2.584216,0.806087,tu2670338
259.26313245014495,-32.5742018521991,56419.201013748534,21.28399,0.078627,r,1.183366,0.709924,tu2670338
259.2622964087066,-32.572483448939636,56419.201013748534,20.239243,0.041066,r,1.232445,0.973321,tu2670338
259.26167472075184,-32.57373857910808,56419.201013748534,19.510073,0.026873,r,1.289571,0.980436,tu2670338
