ra,dec,mjd,mag_auto,filter,class_star
249.3927555513641,-28.927863076496752,58617.20833692234,21.117659,i,0.950456
249.39233803676436,-28.92807508987786,58617.20833692234,22.160471,i,0.889945
249.39105785106608,-28.93070342671015,58617.20833692234,21.338175,i,0.881527
249.39150210121613,-28.929543343481,58617.20833692234,20.24502,i,0.982481
249.3912316666688,-28.93002566984183,58617.20833692234,22.180073,i,0.938014
249.39144316414186,-28.928667135684776,58617.20833692234,20.937765,i,0.918561
249.3914688774957,-28.92675091800087,58617.20833692234,21.20116,i,0.973659
249.40174696798928,-28.929216351905957,58617.21687062364,19.595858,i,0.982598
249.40012898342,-28.926362301818237,58617.21687062364,20.846386,i,0.966254
249.3996634457646,-28.932046809979003,58617.21687062364,22.543371,i,0.685027
249.4001770239097,-28.93439619982713,58617.21687062364,21.117144,i,0.97835
249.40176432971742,-28.92922435869695,56417.261369201355,20.883587,r,0.979891
249.39787517303705,-28.925047644600284,56417.261369201355,17.46233,r,0.983478
249.40037512550575,-28.93138356218281,56417.261369201355,18.732029,r,0.979799
249.39788475565703,-28.935073996355154,56417.261369201355,21.74406,r,0.715927
249.4001635184143,-28.934401545317975,56417.261369201355,21.751467,r,0.923718
249.39976063375897,-28.92977090238952,56417.261369201355,20.68925,r,0.980084
249.39818844671794,-28.933661548699202,56417.261369201355,19.643404,r,0.982584
249.39802538546013,-28.929429893683917,56417.261369201355,18.609888,r,0.982739
249.39746983024241,-28.930671256924974,56417.261369201355,20.453362,r,0.98133
249.39634072710604,-28.926700502820466,56417.261369201355,22.805218,r,0.701521
249.39667945791376,-28.92604640516211,56417.261369201355,22.024693,r,0.794982
249.39538430759055,-28.93515629053904,56417.261369201355,20.270077,r,0.401709
249.3955852151293,-28.93012843138234,56417.261369201355,22.601809,r,0.65205
249.39494520398281,-28.92910376589035,56417.261369201355,19.13787,r,0.90392
249.39421776293304,-28.933596732406276,56417.261369201355,21.415674,r,0.964738
249.39265284095436,-28.92921790027643,56417.261369201355,20.105682,r,0.976321
249.39148822214077,-28.929570567570504,56417.261369201355,20.404907,r,0.895811
249.39145196045862,-28.92866838706007,56417.261369201355,21.191387,r,0.846385
249.3914545041441,-28.92673489341311,56417.261369201355,22.420912,r,0.800016
249.39262410924164,-28.932358325490295,56417.261369201355,20.097214,r,0.98199
249.39191954213427,-28.93176122335765,56417.261369201355,19.780603,r,0.981547
249.39261757619602,-28.9279539969427,56417.261369201355,21.52875,r,0.19841
