objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion
76092417438428097,2922565250003156,166126758250003155,507897062680005,3155,4,0,36524425,0.147869752857713,118254,55762.2677647,4299.89013671875,2854.72998046875,0.06803029775619507,0.0650973990559578,-0.25646498799324036,-119.15499877929688,241.74383023,-26.5852074,0.017447400838136673,0.01669519953429699,0.5977060198783875,24.267900466918945,-0.012721999548375607,30.0,1.478760004043579,8.545420132577419e-05,2.879959993151715e-06,0.910938024520874,0.8503080010414124,30.29949951171875,0.04822399839758873,0.9986029863357544,0.9986029863357544,1.1449099779129028,0.5500360131263733,0.09911669790744781,-0.004838940221816301,0.08623620122671127,0.7582820057868958,0.6706069707870483,-0.003541169920936227,-0.0004408810054883361,0.0008750149863772094,0.0024179299362003803,8.82082968018949e-05,1.5099900565473945e-06,0.8504840135574341,2.051719903945923,8.149589848471805e-05,4.799960152013227e-06,1.8956999778747559,7.782979810144752e-05,5.764390152762644e-06,102760453,128,7374912,3
76092417438428097,2922581250002406,165825692250002405,507897062680005,2405,5,0,36334525,0.00482511148306086,118254,55759.2570989,4324.83984375,2871.429931640625,0.13975900411605835,0.13975900411605835,-0.25650298595428467,-119.15499877929688,241.74382922,-26.58520184,0.03584849834442139,0.03584849834442139,-0.22572900354862213,23.256000518798828,-0.04771199822425842,30.0,1.5071899890899658,0.00010574299813015386,6.945930181245785e-06,0.7754080295562744,0.7129120230674744,-9.3541898727417,0.22269000113010406,0.9985859990119934,0.9985859990119934,1.077489972114563,-0.821412980556488,0.06488630175590515,0.0010149399749934673,0.059788499027490616,0.7348170280456543,0.6316620111465454,-0.007353090215474367,0.011768599972128868,0.009088619612157345,0.001460839994251728,0.00010969599679810926,2.7005100946553284e-06,0.8379999995231628,1.7955199480056763,0.00010977499914588407,1.3822200344293378e-05,1.8370399475097656,0.00030362600227817893,1.6364399925805628e-05,35651585,0,7374912,3
76092417438428097,2922597250002944,165826798250002943,507897062680005,2943,5,0,36336725,0.161509951727008,118254,55759.2681712,4320.3798828125,2867.489990234375,0.1400499939918518,0.1400499939918518,-0.2565140128135681,-119.15399932861328,241.74380556,-26.58521736,0.035924799740314484,0.035924799740314484,0.8893669843673706,23.26110076904297,-0.04401199892163277,30.0,1.4872299432754517,0.00011393200111342594,7.4993999987782445e-06,0.8286730051040649,0.7822690010070801,-39.097900390625,0.262798011302948,0.9985899925231934,0.993395984172821,1.07492995262146,0.3738059997558594,0.07870800048112869,0.002757810056209564,0.087888203561306,0.6862999796867371,0.5961509943008423,-0.025763100013136864,0.0242685005068779,0.0060227299109101295,0.0034434599801898003,0.00012060700100846589,2.848310032277368e-06,0.8055189847946167,1.7956000566482544,0.00011315799929434434,1.3163000403437763e-05,1.715749979019165,0.0003172919969074428,1.730519943521358e-05,35651585,0,7374912,3
76092417438428097,2925185630003990,126234332630003989,507897062680005,3989,1,0,18200363,0.744151083514235,118254,55363.3435778,2692.22998046875,1946.1500244140625,0.26151299476623535,0.26151299476623535,-0.25631800293922424,71.82219696044922,241.74379706,-26.58515266,0.06703049689531326,0.06703049689531326,1.9268200397491455,24.42060089111328,-0.08439700305461884,43.0,1.5019999742507935,1.229190002050018e-05,1.5108099660210428e-06,1.7117899656295776,1.5469599962234497,37.512901306152344,-0.1379839926958084,0.9985650181770325,0.9985650181770325,1.2573399543762207,0.05400190129876137,0.34081000089645386,-0.04284539818763733,0.3836059868335724,1.0508300065994263,0.7281540036201477,0.06629659980535507,0.04781179875135422,-0.015659600496292114,0.0013331100344657898,1.2524499652499799e-05,4.349199969055917e-07,0.9195619821548462,3.8447699546813965,1.3812499673804268e-05,2.3022801087790867e-06,2.6270699501037598,9.278899597120471e-06,2.021779891947517e-06,35651585,0,7374912,3
76092417438428097,2925206630003361,126235361630003360,507897062680005,3360,1,0,18201863,0.684243893888075,118254,55363.3538605,2692.06005859375,1946.260009765625,0.320468008518219,0.320468008518219,-0.25631698966026306,71.8219985961914,241.74389608,-26.58522755,0.08214130252599716,0.08214130252599716,1.623669981956482,24.42259979248047,-0.08491600304841995,43.0,1.4850599765777588,9.579170182405505e-06,1.4428100030272617e-06,1.5640599727630615,1.4924800395965576,10.131799697875977,0.0027455699164420366,0.9986060261726379,0.9986060261726379,1.2342900037765503,0.10444600135087967,0.3218590021133423,-0.10401800274848938,0.24723100662231445,1.038349986076355,0.522333025932312,0.02975030057132244,0.031114699319005013,0.013900799676775932,-0.03798329830169678,8.487169907311909e-06,3.592309951727657e-07,0.9175770282745361,3.58843994140625,1.0787000064738095e-05,2.2319500203593634e-06,2.5958800315856934,8.698360034031793e-06,1.981069999601459e-06,35651585,0,7374912,3
76092417438428097,2925231630003131,125340295630003130,507897062680005,3130,2,0,17871663,0.307859706979114,118254,55354.4031923,2680.050048828125,1939.8299560546875,0.08200349658727646,0.07863020151853561,-0.25631898641586304,71.81990051269531,241.74383337,-26.58520013,0.021019000560045242,0.020154399797320366,1.0559300184249878,24.682600021362305,-0.05987799912691116,40.0,1.476449966430664,3.73740003851708e-05,1.2811699434678303e-06,1.0891799926757812,1.0248199701309204,31.4596004486084,-0.10383299738168716,0.9976509809494019,0.9920049905776978,1.30649995803833,0.2910020053386688,0.13271400332450867,-0.0023271299432963133,0.12951700389385223,0.8237910270690918,0.6921229958534241,0.0052910600788891315,-0.011520599946379662,-0.00988209992647171,0.001379529945552349,4.4182601413922384e-05,7.582009970974468e-07,0.8849009871482849,2.56318998336792,4.0106700907927006e-05,2.028969902312383e-06,2.0594799518585205,1.8026599718723446e-05,2.1907599148107693e-06,102760453,128,7374912,3
76092417438428097,2925266640003414,125341482640003413,507897062680005,3413,2,0,17873464,0.906711908901773,118254,55354.4150639,2502.419921875,3526.590087890625,0.08335760235786438,0.08335760235786438,-0.2562969923019409,41.83340072631836,241.74384687,-26.58519167,0.021364299580454826,0.021364299580454826,5.382190227508545,24.688499450683594,-0.05271799862384796,40.0,1.4881700277328491,3.833870141534135e-05,1.5020400496723596e-06,1.3982900381088257,1.2845499515533447,86.61519622802734,-0.11915100365877151,0.9997040033340454,0.9997040033340454,1.2094800472259521,7.358340070595659e-08,0.21794000267982483,-0.01061640027910471,0.22191999852657318,1.1286499500274658,0.8160229921340942,-0.017834799364209175,0.004130910150706768,0.008707529865205288,0.010901999659836292,5.2532501285895705e-05,8.229429795392207e-07,0.884194016456604,3.0755600929260254,4.9263999244431034e-05,2.714629999900353e-06,2.8216300010681152,1.727800008666236e-05,2.1507200926862424e-06,35667969,128,7374912,3
76092417438428097,2925295630002734,125039662630002733,507897062680005,2733,3,0,17705963,0.909000411544927,118254,55351.3968835,2676.27001953125,1924.0699462890625,0.05057619884610176,0.043800000101327896,-0.2562370002269745,71.81939697265625,241.74384094,-26.58520115,0.012959499843418598,0.011223199777305126,-1.0676900148391724,24.57069969177246,-0.04104499891400337,45.0,1.4760899543762207,6.888769712531939e-05,1.5296900528483093e-06,1.075469970703125,0.8836809992790222,-24.547100067138672,-0.14818400144577026,0.9971500039100647,0.9971500039100647,1.2711800336837769,-0.28565800189971924,0.11010699719190598,-0.013978799805045128,0.09146299958229065,0.768917977809906,0.632889986038208,-0.007168389856815338,0.003693490056321025,-0.006935920100659132,-0.005112510174512863,7.070029823808e-05,9.611500217943103e-07,0.8405370116233826,2.0498900413513184,6.604960071854293e-05,2.316410018465831e-06,1.9222899675369263,3.378120163688436e-05,2.6772199817060027e-06,102760453,128,7374912,3
76092417438428097,2925339630002763,125040782630002762,507897062680005,2762,3,0,17707563,0.219759388100132,118254,55351.4080884,2675.47998046875,1928.4599609375,0.05134030058979988,0.04751360043883324,-0.25625699758529663,71.81939697265625,241.74382333,-26.58519381,0.013156300410628319,0.012175699695944786,0.009416320361196995,24.573200225830078,-0.03852900117635727,45.0,1.4750299453735352,6.634859892074019e-05,1.5242100062096142e-06,1.0786499977111816,0.8909450173377991,-33.06679916381836,-0.1615079939365387,0.9990530014038086,0.9269930124282837,1.240470051765442,0.9924870133399963,0.10408300161361694,-0.016913799569010735,0.10448499768972397,0.8117460012435913,0.7052350044250488,-0.000366141990525648,0.0009523379849269986,0.004442499950528145,0.0004097619967069477,7.050239946693182e-05,9.589409728505416e-07,0.8156690001487732,2.0500500202178955,6.620780186494812e-05,2.4203400244005024e-06,2.029370069503784,3.3908199839061126e-05,2.7155499537911965e-06,102760453,128,7374912,3
76092417438428097,2925882250002762,115563182250002761,507897062680005,2761,4,0,14399425,0.582595372183803,118254,55256.6320114,2669.7900390625,3214.06005859375,0.10576499998569489,0.10576499998569489,-0.2566629946231842,-93.47689819335938,241.74381731,-26.58517659,0.027146000415086746,0.027146000415086746,0.7176219820976257,24.315799713134766,0.037060998380184174,30.0,1.510010004043579,0.00010736299736890942,5.336939921107842e-06,1.5974199771881104,1.5012099742889404,26.077199935913086,0.09666000306606293,0.998507022857666,0.998507022857666,1.31003999710083,0.4729900062084198,0.25202199816703796,-0.0008630820084363222,0.2780509889125824,1.005139946937561,0.8488270044326782,-0.06914360076189041,0.02921760082244873,-0.005297400057315826,-0.01096819993108511,0.00010610099707264453,1.599750021341606e-06,0.9143289923667908,3.593290090560913,9.918199793901294e-05,7.827149602235295e-06,2.5128400325775146,0.00013787299394607544,7.470060154446401e-06,35651585,0,7374912,3
76092417438428097,2925901250002945,115564108250002944,507897062680005,2944,4,0,14401125,0.239227241127963,118254,55256.6412622,2699.18994140625,3223.2900390625,0.11379999667406082,0.11379999667406082,-0.25666001439094543,-93.47669982910156,241.74381613,-26.58520225,0.029207900166511536,0.029207900166511536,0.19982700049877167,24.316699981689453,0.036855001002550125,30.0,1.491760015487671,0.00010036100138677284,5.367930043576052e-06,1.7261600494384766,1.5779399871826172,34.45479965209961,0.023625699803233147,0.998494029045105,0.998494029045105,1.2485300302505493,0.8416159749031067,0.25840699672698975,0.026325000450015068,0.3347890079021454,1.0922800302505493,0.8684939742088318,-0.010881300084292889,-0.052337899804115295,-0.0015379099640995264,-0.0027634799480438232,9.412509825779125e-05,1.501990027463762e-06,0.9195619821548462,3.849900007247925,9.315119677921757e-05,8.290850018966012e-06,2.7306900024414062,0.00013284699525684118,7.4360800681461114e-06,35651585,0,7374912,3
76092417438428097,2935723370002388,186766349370002387,507897062680005,2387,5,0,45349437,0.763074928673985,118254,55968.6636694,907.9929809570312,2247.169921875,0.19581200182437897,0.19581200182437897,-0.25570499897003174,-90.12259674072266,241.74380666,-26.58522013,0.05007009953260422,0.05007009953260422,0.7820519804954529,23.199600219726562,-0.08786799758672714,30.0,1.5692499876022339,0.00010571799793979153,9.729449629958253e-06,1.4414700269699097,1.2812199592590332,-23.696699142456055,0.09923960268497467,0.9988049864768982,0.9988049864768982,1.0435899496078491,0.4341840147972107,0.20636700093746185,-0.019620999693870544,0.22253599762916565,0.9989910125732422,0.5746470093727112,-0.04272620007395744,-0.030552800744771957,-0.003010990098118782,-0.0033919699490070343,0.00011762799840653315,2.8365900561766466e-06,0.904088020324707,3.068459987640381,0.00010099999781232327,1.591850013937801e-05,2.4974799156188965,0.00019419999443925917,1.4289200407802127e-05,35651585,0,7374912,3
76092417438428097,2935766370002769,186767313370002768,507897062680005,2768,5,0,45351237,0.139396804514711,118254,55968.6733126,903.8779907226562,2245.25,0.1746699959039688,0.1746699959039688,-0.25569799542427063,-90.12439727783203,241.74380721,-26.58521381,0.044662799686193466,0.044662799686193466,2.6853599548339844,23.197599411010742,-0.09232600033283234,30.0,1.5349600315093994,0.00011112899665022269,9.123130439547822e-06,1.3512799739837646,1.2061200141906738,-22.925399780273438,-0.03671029955148697,0.9980279803276062,0.9980279803276062,1.1106899976730347,0.0072450898587703705,0.2183070033788681,-0.03571679815649986,0.21966800093650818,1.1389399766921997,0.7429779767990112,0.005921579897403717,-0.04797689989209175,0.007454379927366972,0.009720610454678535,0.00015301699750125408,3.243929995733197e-06,0.8891630172729492,2.8126800060272217,0.00014453299809247255,1.839360083977226e-05,2.8473401069641113,0.00019967599655501544,1.4765900232305285e-05,35651585,0,7374912,3
76092417438428097,2938748340004376,234240033340004375,507897062680005,4375,1,0,61607134,0.382106542011822,118254,56443.4005909,1035.6600341796875,2708.27001953125,0.18762800097465515,0.18762800097465515,-0.25728100538253784,-130.52699279785156,241.74382776,-26.58517666,0.0482730008661747,0.0482730008661747,2.728100061416626,24.385400772094727,-0.13022999465465546,43.0,1.4808499813079834,1.2786799743480515e-05,1.1275999440840678e-06,1.4911099672317505,1.1049000024795532,10.304100036621094,-0.1979999989271164,0.9977740049362183,0.9977740049362183,1.0447399616241455,0.006370109971612692,0.17128700017929077,-0.009215249679982662,0.14594599604606628,0.778885006904602,0.8032400012016296,-0.028678100556135178,-0.018031099811196327,-0.00045846900320611894,0.00013532399316318333,1.6788100765552372e-05,5.176070203560812e-07,0.872169017791748,2.572809934616089,1.2009600141027477e-05,1.607700028216641e-06,1.9472099542617798,9.479659638600424e-06,1.8915400232799584e-06,35651585,0,7374912,3
76092417438428097,2938763430004490,235633260430004489,507897062680005,4489,2,0,61950343,0.667979324858616,118254,56457.332846,1552.3199462890625,4164.14990234375,0.12036199867725372,0.12036199867725372,-0.25730401277542114,73.14360046386719,241.74375337,-26.58523073,0.03096969984471798,0.03096969984471798,5.131750106811523,24.58180046081543,-0.1976879984140396,40.0,1.543429970741272,4.1318598960060626e-05,2.337400019314373e-06,1.922320008277893,1.685770034790039,72.40640258789062,-0.018548600375652313,0.9982380270957947,0.9970409870147705,1.1437499523162842,2.8706298849101586e-07,0.43432798981666565,-0.028245899826288223,0.4676840007305145,1.216629981994629,0.9282540082931519,0.03582390025258064,0.007608240004628897,-0.01872589997947216,0.018573099747300148,5.742839857703075e-05,8.991390245682851e-07,0.9195619821548462,3.859560012817383,4.9043999752029777e-05,3.7176901059865486e-06,3.0415799617767334,2.8833699616370723e-05,2.75486991085927e-06,35667969,0,7342144,3
76092417438428097,2938779340003099,236933821340003098,507897062680005,3098,2,0,62548234,0.265867896625649,118254,56470.338451,1038.3199462890625,2713.97998046875,0.09725389629602432,0.09725389629602432,-0.2572709918022156,-130.52499389648438,241.74383425,-26.58523559,0.025020599365234375,0.025020599365234375,5.047339916229248,24.68239974975586,-0.05297499895095825,40.0,1.4744800329208374,3.393529914319515e-05,1.551160039525712e-06,1.5097600221633911,1.3617299795150757,8.54617977142334,-0.1520729959011078,0.9989669919013977,0.9989669919013977,1.13742995262146,4.4800299292546697e-07,0.3032439947128296,-0.017852000892162323,0.24986499547958374,0.9923080205917358,0.7883039712905884,-0.03009589947760105,-0.0495930016040802,-0.003014350077137351,0.004269020166248083,4.399980025482364e-05,7.565569717371545e-07,0.8974570035934448,3.0872600078582764,3.9753700548317283e-05,2.4419400688202586e-06,2.4807701110839844,2.0460700397961773e-05,2.2316698959912173e-06,35667969,128,7374912,3
76092417438428097,2938801430003136,235634364430003135,507897062680005,3135,3,0,61952143,0.151413616865327,118254,56457.3439144,1556.1800537109375,4168.93017578125,0.1235940009355545,0.12504799664020538,-0.2572309970855713,73.14320373535156,241.74380553,-26.58521577,0.03179220110177994,0.03216620162129402,1.9709899425506592,24.414400100708008,-0.20290200412273407,45.0,1.5117599964141846,7.173769699875265e-05,2.563479938544333e-06,1.4968700408935547,1.4681600332260132,74.59760284423828,0.19872699677944183,0.9980949759483337,0.9980949759483337,1.0761100053787231,0.048724498599767685,0.2508690059185028,-0.005934049841016531,0.26165398955345154,1.095770001411438,0.8224930167198181,0.048297200351953506,0.011442500166594982,-0.005447760224342346,0.003460170002654195,8.29324999358505e-05,1.1083000117650954e-06,0.9078419804573059,3.3440101146698,7.436879968736321e-05,4.0256900319946e-06,2.7394299507141113,4.723199890577234e-05,3.238079898437718e-06,102760453,128,7342144,3
76092417438428097,2938822340003327,236934916340003326,507897062680005,3326,3,0,62549934,0.72325094297831,118254,56470.3494314,1041.18994140625,2708.10009765625,0.09281700104475021,0.08188969641923904,-0.25720998644828796,-130.52699279785156,241.74381971,-26.58521089,0.023873500525951385,0.021062800660729408,-1.6771199703216553,24.582799911499023,-0.026565000414848328,45.0,1.4774099588394165,7.032360008452088e-05,2.020110059675062e-06,1.4251699447631836,1.2534699440002441,9.977890014648438,-0.04395719990134239,0.9978160262107849,0.9978160262107849,1.0523200035095215,-0.09352000057697296,0.1943729966878891,0.005327209830284119,0.16223500669002533,0.8698400259017944,0.7747219800949097,0.012235499918460846,-0.0031903099734336138,-0.006145259831100702,0.0034298698883503675,7.298719719983637e-05,9.643169960327214e-07,0.8944240212440491,2.8293099403381348,6.163129728520289e-05,2.834329961842741e-06,2.1745998859405518,4.5154600229579955e-05,2.924670070569846e-06,102760453,128,7374912,3
