gaia,set
6040160809306661632,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6040305326362230400,shahaf2024_nonclassI
604033347127883264,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6040437576996523136,shahaf2024_nonclassI
6040454619422757248,shahaf2024_nonclassI
6041148548699729024,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6041182148222761856,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6041201806293419648,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6042010737616616448,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6042076502157328256,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6042198822821047424,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6042511668237841280,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6042822864393192064,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6042971367183729152,shahaf2024_nonclassI
6042980300715906176,shahaf2024_nonclassI
6043397049979822720,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6043594309239380352,shahaf2024_nonclassI
6043708005608028544,shahaf2024_nonclassI
6044039199130902656,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6044214639951327232,shahaf2024_nonclassI
6044820058543167488,shahaf2024_nonclassI
6045004604694969728,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
604543383084262528,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6045447982766960512,shahaf2024_nonclassI
6046017048741594368,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6046957814082352384,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6048032792857522944,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6048233835985435264,shahaf2024_nonclassI
6048259743228059264,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6049557613625982080,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6049557922863632000,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6049713057080603264,shahaf2024_nonclassI
6049944847876847360,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6050108125350662272,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6050466978459559168,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6051356242847159936,shahaf2024_nonclassI
6051539277174666368,shahaf2024_nonclassI
6052175516448848384,shahaf2024_nonclassI
6053091783293092864,shahaf2024_nonclassI
6053192216808732416,shahaf2024_nonclassI
6053233104899620864,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6053276814783903104,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6053624500998383488,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6053713110441659264,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6053742561073981056,shahaf2024_nonclassI
6053747543236684544,amrf3_halbwachs2023;shahaf2024_nonclassI
6053905082621163008,shahaf2024_nonclassI
6053931196023654400,shahaf2024_nonclassI
6053967441231778688,shahaf2024_nonclassI
6054120346410271104,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6054207478361277184,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6054281042561080192,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
6054713940900881664,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6054814722348851200,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6054929312082590720,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6055136398201181312,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6055160415658882944,shahaf2024_nonclassI
6055190373034506624,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6055197180580320000,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6055302974208227072,shahaf2024_nonclassI
6055309949234780160,shahaf2024_nonclassI
6055361763721437440,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6055485561861952640,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6055491780974922112,shahaf2024_nonclassI
6055701478453917056,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6055749715214071936,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6055811051685757056,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6055900661890523520,shahaf2024_nonclassI
6055915986334732288,shahaf2024_nonclassI
6056231099479640192,shahaf2024_nonclassI
6056375788345604992,shahaf2024_nonclassI
6056417260553257472,shahaf2024_nonclassI
6056535011381965824,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6056574799962298496,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6056607506083564928,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6056855175418641536,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6056898056375747328,shahaf2024_nonclassI
6057017211602628736,shahaf2024_nonclassI
6057045597090064768,shahaf2024_nonclassI
6057126892231552128,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6057191179307492864,shahaf2024_nonclassI
6057279518182224128,shahaf2024_nonclassI
6057365177020710784,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6057397681336438784,shahaf2024_nonclassI
6057564807097011200,shahaf2024_nonclassI
6057651290554921472,shahaf2024_nonclassI
6057726813262742784,shahaf2024_nonclassI
6057857517701911040,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6057987775487257216,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6058017496664039168,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
6058028182544071040,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
6058148166739493504,shahaf2024_nonclassI
6058199637623436160,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6058384424291048960,shahaf2024_nonclassI
6058447783653098240,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6058472900614919936,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6058473484730563968,shahaf2024_nonclassI
6058650334303615488,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6058676550785889920,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6058707440186060800,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6058801963827743616,shahaf2024_nonclassI
6058807564465212288,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6058837491803934208,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6059023923403242368,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6059027398070952320,shahaf2024_nonclassI
6059392126688985088,shahaf2024_nonclassI
6059453012142664192,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6059496820803806208,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
6059527332252929408,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6059708201943040384,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6059898589237381120,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6059932502301442304,shahaf2024_nonclassI
6059976001723857280,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6060006856770923520,shahaf2024_nonclassI
6060013419481112064,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6060057125063163392,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6060077362950577920,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6060160135561870592,shahaf2024_nonclassI
6060183981222371456,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6060476760547354496,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6060592342385078400,unified:Tier-1 NS|v2_orbital
6060779671673402240,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6060834651586512256,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6060892783932082560,shahaf2024_nonclassI
6060927629033241216,shahaf2024_nonclassI
6060963088285138048,shahaf2024_nonclassI
6061004281283086720,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6061014902763506560,unified:Tier-2 (RV inconclusive — needs follow-u|v2_orbital
6061363825904602112,shahaf2024_nonclassI
6061470890851764096,shahaf2024_nonclassI
6061579742499484160,shahaf2024_nonclassI
6061644029573174528,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
6061726802178401792,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6061787515837800448,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6062092664714096640,shahaf2024_nonclassI
6062119946349814400,shahaf2024_nonclassI
6062235738658611712,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6062258720975081344,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6062340260972748800,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6062381870619581184,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6062393449852067968,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6062515873609834624,shahaf2024_nonclassI
6062547037894719488,shahaf2024_nonclassI
6062932622844649600,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6062972651948822784,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6063044601247296256,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6063151941061618944,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6063220110786948480,shahaf2024_nonclassI
6063292987791435136,shahaf2024_nonclassI
6063303982908766464,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6063337861613965824,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6063398884497900160,shahaf2024_nonclassI
6063461247426358272,shahaf2024_nonclassI
6063496603598716288,shahaf2024_nonclassI
6063747704553023616,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6063846690642560896,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
6063850130929452544,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6063904522396793728,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6063944379694552832,shahaf2024_nonclassI
6063972485954454144,shahaf2024_nonclassI
6064015676146793088,shahaf2024_nonclassI
6064093737158445184,shahaf2024_nonclassI
6064166446697634432,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6064630371871062784,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6065114534935317376,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6065373401203201024,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6065593990726284928,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6065860656652461696,shahaf2024_nonclassI
6065875667552287488,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6066172162039290496,shahaf2024_nonclassI
6066381344149676288,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6066491089149670656,shahaf2024_nonclassI
6066501598916454912,shahaf2024_nonclassI
6066524555536141312,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6066530327968342016,unified:Demoted (failed F#32 joint K_obs/K_pred)|v2_orbital
6066548744771965824,shahaf2024_nonclassI
6066563931796600064,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6066719753211912192,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6066721952235247104,shahaf2024_nonclassI
6066725731806345344,shahaf2024_nonclassI
606674855093804288,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6066788575755038464,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6066857226514562048,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6067223192077106816,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6067271600643286400,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6067275311492374784,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6067605547256714240,shahaf2024_nonclassI
6067649699511365888,shahaf2024_nonclassI
6067694264093472768,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6068115858077651584,shahaf2024_nonclassI
606874343439679616,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6069052367104879488,shahaf2024_nonclassI
6069639776889441920,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6069964029740148352,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6070089069132304000,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6070326559342652928,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6070932974362352256,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6070936655191703680,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6070950914484259584,shahaf2024_nonclassI
6071037397936422656,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6071042375769914880,shahaf2024_nonclassI
6071210433579835008,shahaf2024_nonclassI
6071268570260260224,shahaf2024_nonclassI
6071313169190860672,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6071322270197269504,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6071370309438794496,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6071382678945461632,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6071433943675726592,shahaf2024_nonclassI
6071449714796392448,shahaf2024_nonclassI
6071475720792248192,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6071709199528147072,shahaf2024_nonclassI
6071725382965768192,shahaf2024_nonclassI
6071764209471006336,shahaf2024_nonclassI
6071771321938083200,shahaf2024_nonclassI
6071875157058910080,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6072050632257657088,shahaf2024_nonclassI
6072055923657529344,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6072145465131258624,shahaf2024_nonclassI
6072269568190630656,shahaf2024_nonclassI
6072300393193209984,shahaf2024_nonclassI
6072390377028158208,shahaf2024_nonclassI
6072396699225692544,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6072545476882727040,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6072614922232962048,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6072663609984019712,shahaf2024_nonclassI
6072900451655999232,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6072947421419456640,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6073014732142601216,shahaf2024_nonclassI
6073053558648030720,shahaf2024_nonclassI
6073072215987450752,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
6073111867126983040,unified:Demoted (failed F#32 joint K_obs/K_pred)|v2_orbital
6073193948231272704,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6073215496102492672,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
607358613887311616,shahaf2024_nonclassI
6073818200259050752,shahaf2024_nonclassI
6073853934388273024,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6073858985269882880,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
6074057374092601984,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
6074314045652579328,shahaf2024_nonclassI
6074348714629919488,shahaf2024_nonclassI
6074522334384723840,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
