gaia,n,nnight,base,insts,chi2_const,dof,drv,set
3305262112080135680,2,2,3.0,APOGEE,0.05341064290196193,1,0.06641280000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3308550850141499648,1,1,0.0,APOGEE,0.0,0,0.0,shahaf2024_nonclassI
3310930575557565312,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3311531802259396480,2,2,1168.0,APOGEE,85.77520707498743,1,2.6995400000000025,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3311702295281215232,2,2,1168.0,APOGEE,68.77343135498708,1,2.375320000000002,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3314484094059409408,8,8,1803.0,APOGEE,4502.564010495989,7,10.710540000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3315536425471233920,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3321855288732628224,2,2,0.9201967592598521,BOSS,0.0017514982463159167,1,0.317755,shahaf2024_nonclassI
3322140440202908672,2,2,0.9543634259316605,BOSS,1.7955974618041044,1,15.34873,shahaf2024_nonclassI
3322894773897606016,3,3,29.902800925927295,BOSS,0.6103943277068211,2,4.5945800000000006,shahaf2024_nonclassI
3325256799754450176,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
3326921529075782784,3,3,385.0895023148187,BOSS,0.27751486108914764,2,2.9232270000000007,shahaf2024_nonclassI
3328844162598437504,2,2,30.848229166665988,BOSS,9.604424579005594e-05,1,0.11355999999999966,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3329385672073897728,2,2,0.898715277777228,BOSS,0.6859199373659952,1,11.464270000000006,shahaf2024_nonclassI
3329463634320589184,2,2,30.848229166665988,BOSS,0.08471904055299953,1,2.935573,shahaf2024_nonclassI
3330250334890785280,2,2,280.1852777777749,BOSS,0.9481628783638105,1,9.200230000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3331834181391235072,2,2,27.902118055557366,BOSS,0.06003279788021887,1,1.78397,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3331908810742708992,4,4,114.6583912037022,BOSS,0.18641236732307545,3,3.173770000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3333189398187943808,2,2,0.9764004629687406,BOSS,0.41607173348070225,1,4.562629999999999,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3333381847083227648,3,3,29.902800925927295,BOSS,0.8080640535158998,2,5.996308,shahaf2024_nonclassI
3343443993386920192,2,2,0.8550462962957681,BOSS,0.29923345311982463,1,3.3332599999999992,shahaf2024_nonclassI
3344067897517162752,2,2,27.902118055557366,BOSS,0.12087179814701218,1,2.415580000000002,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3344548212298786432,2,2,24.995949074072996,BOSS,2.3465716365561677,1,10.438029999999998,shahaf2024_nonclassI
3346130959286515712,2,2,1.0125810185199953,BOSS,0.036286734538861665,1,1.6007199999999955,shahaf2024_nonclassI
3350143966271299456,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3351230769093703552,2,2,1.9242708333331393,BOSS,0.15108649087854098,1,2.77552,shahaf2024_nonclassI
3354914751523924224,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
335696018245791232,3,3,640.182268518518,BOSS,3.300614987905191,2,11.463819999999998,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3365248782136961792,5,4,757.9531712962998,BOSS,0.20653625056726863,4,4.929369999999999,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3369528356272086528,12,12,438.0,APOGEE,146865.99762295544,11,71.96262,unified:Tier-2 (RV inconclusive — needs follow-u|v2_orbital
3370941267370036480,2,2,7.86480324074364,BOSS,0.3312676335006651,1,4.9380900000000025,shahaf2024_nonclassI
3393901750214037120,2,2,75.0,APOGEE,0.030874908761562,1,0.05076999999999998,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3398021654645451392,3,3,1487.0554629629623,BOSS,1.7183660039696662,2,9.09402,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3409766324316971776,2,2,27.0,APOGEE,0.13474910369652066,1,0.10853000000000179,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3411887595780736128,1,1,0.0,APOGEE,1.2372508464471124e-27,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3417165526473544192,15,15,1143.0,APOGEE,1097.0793518976523,14,6.891350000000001,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3424583072433450112,2,2,26.986724537033297,BOSS,0.06717482023611224,1,2.0863099999999974,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3425577610762832384,1,1,0.0,BOSS,0.0,0,0.0,lit:2402.06722/2510.05982
342574666069456384,3,3,29.0,APOGEE,3.9199199292833433,2,0.6363380000000003,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3426128023710565248,3,3,383.0117939814809,BOSS,7.994373955319318,2,16.030800000000003,shahaf2024_nonclassI
3440475860177115264,3,3,84.0,APOGEE,16.250275983118502,2,1.0724400000000003,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3514012881468201728,4,4,52.0,APOGEE,0.30524441203978114,3,0.15780000000000172,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3596007208763664128,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3601630970220781056,3,3,52.0,APOGEE,58.03581658225823,2,2.3456100000000006,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3605552756398336896,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3608411555350121472,2,2,277.0,APOGEE,95.2539738542433,1,2.979603,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3608732509666139520,2,2,56.0,APOGEE,0.7520681741435065,1,0.30867999999999896,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3610789661561968512,2,2,277.0,APOGEE,352.8903118235454,1,5.568760000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3613579191281068416,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
361467544303612544,3,3,35.0,APOGEE,3.055242786510264,2,0.45716999999999786,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3615891876551071232,2,2,1.0,APOGEE,0.0036571954634697797,1,0.017370000000003216,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
361686518916218112,3,3,35.0,APOGEE,1556.238655936343,2,10.029926,amrf3_halbwachs2023
3634179057023524864,2,2,0.8818518518528435,BOSS,0.04858858065866668,1,3.058499999999995,desi_shortlist
3637212678323927936,2,2,1.0,APOGEE,0.2016511542395411,1,0.12898000000000032,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3637892107790356608,4,4,54.0,APOGEE,106.02399977364787,3,2.763819999999999,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3643026552214300544,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3661158151791339776,1,1,0.0,APOGEE,2.635454507330553e-28,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3662358371812083200,24,24,1447.0,APOGEE,172448.16465167003,23,64.041381,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3663253065039458816,4,4,34.0,APOGEE,0.14761629098649007,3,0.10874999999999879,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3663255057904285440,4,4,5.019490740734909,BOSS,0.33567229593877734,3,3.9597599999999993,shahaf2024_nonclassI
3663316763699146112,2,2,3.0474884259238024,BOSS,0.4348882210644327,1,4.0930800000000005,shahaf2024_nonclassI
3664808461675974528,4,4,5.019490740734909,BOSS,0.19659459421953124,3,2.867958999999999,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3665465179355350528,6,6,1791.0314930555542,APOGEE+BOSS,1.5313170594091288,5,3.5518199999999993,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
366741042588729856,3,3,269.0,APOGEE,5.693748683298956,2,0.6732779999999998,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3671872720805206656,4,4,27.0,APOGEE,0.6402180243985244,3,0.3602500000000006,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3676066631815015552,4,4,272.0,APOGEE,11.243663054023749,3,0.8744399999999999,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3682179474084166016,3,3,28.0,APOGEE,1.4552576992362558,2,0.36039000000000243,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3757360162181856128,4,4,51.0,APOGEE,4.733435741422709,3,0.5957843,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3788090618825208704,5,5,688.0,APOGEE,358.53106778469146,4,4.595660000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3790593657045608320,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3793114042638882816,1,1,0.0,BOSS,1.352244796465022e-29,0,0.0,desi_shortlist
3797110806060705920,1,1,0.0,APOGEE,7.496447898867324e-29,0,0.0,amrf3_halbwachs2023;shahaf2024_nonclassI
3799549282333105920,3,3,65.0,APOGEE,0.17811151717169618,2,0.12034000000000056,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3803270270199292416,3,3,27.0,APOGEE,2.1799484005782332,2,0.4670690000000004,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3803848097919843712,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3811835328340885760,1,1,0.0,APOGEE,1.8300348079901187e-29,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3812179406760940032,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3813985006717191936,2,2,1.0,APOGEE,0.2596258165458935,1,0.2081400000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3814593693777367424,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3823747604819850624,1,1,0.0,BOSS,1.7871901615339114e-29,0,0.0,desi_phase2b:NO_PERIOD_PENDING
3830020078137810688,5,5,55.0,APOGEE,2.06726139504768,4,0.3670900000000046,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3830713526377344640,2,2,4.0,APOGEE,0.050983086441533494,1,0.07108000000000203,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
383167952467292288,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3841643329088169728,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
3844876477389045248,2,2,1.0,APOGEE,0.038582152030689765,1,0.0569500000000005,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3846408986144279296,2,2,1.0,APOGEE,0.0023559653457152405,1,0.013980000000003656,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3847376045276299136,2,2,1.0,APOGEE,0.025573000742896715,1,0.04612000000000194,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3849880870203188480,4,4,57.0,APOGEE,1.7174673353684173,3,0.358509999999999,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3850698666335968128,2,2,1.0,APOGEE,0.04243770581376881,1,0.0606870000000006,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3851182172278950656,2,2,1.0,APOGEE,0.008955495557673773,1,0.02775000000000105,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3851433513765405184,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3851581642892597376,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3852027284404219392,3,3,4.0,APOGEE,0.08068274755283525,2,0.07650999999999897,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
3858043816327104256,2,2,3.0,APOGEE,0.1269033911639127,1,0.10206830000000003,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3858881884705215232,5,5,37.0,APOGEE,231.05314278847428,4,3.7593699999999997,shahaf2024_nonclassI;unified:Tier-2 (RV inconclusive — needs follow-u|v2_orbital
3861512672432803968,1,1,0.0,APOGEE,1.2114642963299128e-27,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3863642353441742464,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3868094344741564160,3,3,90.0,APOGEE,35.468969701756734,2,1.71509,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3868385307301381760,3,3,90.0,APOGEE,231.37288362578795,2,5.875730000000004,amrf3_halbwachs2023
3869511443430771840,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3890232873927997184,6,6,2623.0,APOGEE,334.8633826752799,5,4.5480410000000004,amrf3_halbwachs2023;shahaf2024_nonclassI
3893632739975415936,4,4,820.0,APOGEE,347.5955759923629,3,5.3307583,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3895804550318167040,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3896299261831792896,1,1,0.0,APOGEE,0.0,0,0.0,shahaf2024_nonclassI
3900229878461461504,1,1,0.0,APOGEE,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3910313117346983936,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3915627198778363264,8,8,91.0,APOGEE,2.3248225789679737,7,0.39132999999999996,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3915633246092321664,8,8,91.0,APOGEE,9.98775468337829,7,0.7409299999999988,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3927969594757689600,4,4,301.0,APOGEE,4.226293554863254,3,0.5761000000000003,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3932382931351834496,6,6,249.0,APOGEE,93.70194746435108,5,2.6776700000000027,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3936812039066876288,6,6,67.0,APOGEE,0.33914448095192284,5,0.1413432,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3936856878525523712,6,6,148.0,APOGEE,315.56420066961743,5,3.5999300000000005,shahaf2024_nonclassI
3957079096383917440,2,2,1.0,APOGEE,0.2801139394961686,1,0.15529000000000082,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
3960282381776064896,3,3,78.0,APOGEE,47.06681114928793,2,1.9711480000000012,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3962649943844016128,6,6,255.0,APOGEE,11.596541746612871,5,0.6869599999999991,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3981295977423773312,3,3,23.0,APOGEE,167.89904564909784,2,3.342326000000001,amrf3_halbwachs2023;shahaf2024_nonclassI
39904957761693568,4,4,27.0,APOGEE,15.734073867700868,3,1.4978500000000015,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3991073453293586304,2,2,1.0,APOGEE,0.054717952899390375,1,0.06712400000000063,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3991469140040160768,2,2,1.0,APOGEE,4.013947146783681e-05,1,0.0018500000000010175,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
3999748909274457344,2,2,1.0,APOGEE,0.1470170913752892,1,0.1141299999999994,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
4000541141762282880,2,2,1.0,APOGEE,3.3795132416229383,1,0.5692100000000018,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4015649153081878528,2,2,1.0,APOGEE,0.004695862929059477,1,0.019548000000000343,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
4018682701367415040,6,6,219.0,APOGEE,775.29886439131,5,6.664232999999999,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
40226530552874752,4,4,828.0,APOGEE,342.82163670801623,3,4.742310000000003,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4030183253692024192,3,3,7.0,APOGEE,3.048656853875594,2,0.4591250000000002,shahaf2024_nonclassI
4031372856553817728,4,4,56.0,APOGEE,19.56132747987055,3,1.1837270000000002,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
4043490638631654528,2,2,0.950092592589499,BOSS,0.3805149191564351,1,4.345600000000005,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4055127770920362752,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
4055262495465907328,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4055521052505894528,2,2,0.9978935185135924,BOSS,2.3722609047044937e-07,1,0.007521000000000555,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4064989939242619648,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
4066223286395892992,1,1,0.0,BOSS,7.861752783649042e-33,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
4068530229249324800,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4068666259452845184,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
4070367070835847680,4,3,40.07265046296379,BOSS,0.9113747722801748,3,6.667559999999995,shahaf2024_nonclassI
4084749095214919296,3,3,350.0,APOGEE,1.5870439200820199,2,0.3302200000000006,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4086386989614887296,3,3,3.0,APOGEE,0.04067827528023716,2,0.05413000000000068,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
4086419627030124288,3,3,3.0,APOGEE,2.0191166590280587,2,0.4356100000000005,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4089301481365299840,1,1,0.0,BOSS,1.2295273426922024e-31,0,0.0,shahaf2024_nonclassI
4108330454225170176,1,1,0.0,APOGEE,3.0755373683764515e-28,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4111149395881722496,3,3,490.0,APOGEE,42096.51444704275,2,71.05754,roster_dr4_prereg
4116696539528265600,2,2,1.8966435185138835,BOSS,0.018691711457028606,1,0.8805300000000011,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4127610188780744320,2,2,10.0,APOGEE,0.016483918760085675,1,0.03708000000000311,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4127715393979100416,2,2,10.0,APOGEE,53.44824195242281,1,3.047229999999999,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
4130662467398498816,3,3,85.0,APOGEE,11.874059754947464,2,0.994250000000001,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
413578038919144576,3,3,439.8352199074143,BOSS,0.8389969005446234,2,8.98881,shahaf2024_nonclassI
413612810975600256,3,3,439.8352199074143,BOSS,8.044163718317693,2,19.34534,shahaf2024_nonclassI
4138142376286842368,2,2,13.992743055554456,BOSS,0.13595407165504084,1,2.864571,shahaf2024_nonclassI
4138652927642390784,2,2,13.992743055554456,BOSS,0.07768741891328901,1,1.7083200000000005,shahaf2024_nonclassI
415760363334668160,7,7,1010.0,APOGEE,1019.1209711152098,6,6.624260000000007,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4159128445510351232,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4161523044402794368,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4161847228521963392,2,2,5.947384259263345,BOSS,0.08642641826924263,1,2.1164699999999996,shahaf2024_nonclassI
4163244158035804928,2,2,1.023229166668898,BOSS,0.5089189601445505,1,9.020220000000002,shahaf2024_nonclassI
4167652752976371840,4,4,4.943252314813435,BOSS,0.15900230669108606,3,2.4051800000000014,shahaf2024_nonclassI
4170737295415256704,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
4180663991323400192,2,2,0.8975810185220325,BOSS,0.15441403418230848,1,2.5381500000000017,shahaf2024_nonclassI
4218465411539966336,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
422014007521524864,1,1,0.0,BOSS,5.62720538033411e-31,0,0.0,shahaf2024_nonclassI
422569535771439488,2,2,29.961932870377495,BOSS,0.09103799695521617,1,2.583669999999998,shahaf2024_nonclassI
4227541055393433856,5,5,4.0,APOGEE,0.7791327576948741,4,0.24036999999999864,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4235233032589735040,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
424172241464678656,2,2,4.001504629632109,BOSS,0.005762559488643291,1,0.5687600000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
424306317468566912,2,2,4.001504629632109,BOSS,0.08355526289685908,1,2.664390000000001,shahaf2024_nonclassI
424379709868249728,2,2,4.001504629632109,BOSS,0.004645203757417276,1,0.4445769999999998,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
424461623486081536,2,2,4.001504629632109,BOSS,0.1373151502894348,1,3.0523299999999978,shahaf2024_nonclassI
425012410091750272,3,3,89.67854166666802,BOSS,0.3231764564015119,2,3.955369999999995,shahaf2024_nonclassI
4253214102281703168,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
425751522420966912,3,3,439.8352199074143,BOSS,9.113674533366337,2,19.037659,shahaf2024_nonclassI
425824914823478912,2,2,4.001504629632109,BOSS,0.7495097383873013,1,6.927799999999998,shahaf2024_nonclassI
426321309963874560,2,2,327.1034722222248,BOSS,4.389065591868771,1,16.971182,shahaf2024_nonclassI
426388002217558016,3,3,412.02216435185255,BOSS,4.353378716395389,2,14.423459999999999,shahaf2024_nonclassI
426419475739116288,3,3,412.02216435185255,BOSS,0.1064996425956955,2,2.5704199999999986,shahaf2024_nonclassI
426453663677608320,3,3,412.02216435185255,BOSS,2.510507250569034,2,10.715920000000004,amrf3_halbwachs2023;shahaf2024_nonclassI
4265536805702550272,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4266733937653704576,1,1,0.0,BOSS,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
426682224659118208,3,3,412.02216435185255,BOSS,5.228726891913511,2,14.236910000000009,shahaf2024_nonclassI
426717409027897088,2,2,4.001504629632109,BOSS,0.4727447083559754,1,4.8226100000000045,shahaf2024_nonclassI
426749878980363648,2,2,4.001504629632109,BOSS,0.10730927098868467,1,2.1463900000000002,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
427168243155009408,3,3,421.9456481481466,BOSS,6.362615921031961,2,16.506410000000002,shahaf2024_nonclassI
427345333246872192,4,4,684.1771874999977,BOSS,3.8034918396758863,3,17.452847,shahaf2024_nonclassI
427532250222383232,4,4,388.95927083333663,BOSS,4.098700025814507,3,18.44453,shahaf2024_nonclassI
4279372682068135936,1,1,0.0,BOSS,0.0,0,0.0,shahaf2024_nonclassI
428221678373358336,3,3,385.0896643518572,BOSS,1.6558488508468971,2,10.548839999999998,shahaf2024_nonclassI
428554521159813376,2,2,0.9551504629635019,BOSS,5.557364897008889e-07,1,0.005150000000000432,shahaf2024_nonclassI
428565241398264576,3,3,89.67854166666802,BOSS,1.075898633918239,2,6.3785899999999955,shahaf2024_nonclassI
428812940753117440,6,6,389.19040509259503,BOSS,2.9531926273347056,5,16.37875,shahaf2024_nonclassI
428967525216951424,3,3,262.28769675926014,BOSS,0.06831058607557998,2,2.767240000000001,shahaf2024_nonclassI
428970823748207488,2,2,16.932615740741312,BOSS,0.011954735837981685,1,0.7321899999999992,shahaf2024_nonclassI
429250164122935808,3,3,385.0896643518572,BOSS,4.483964150878733,2,13.244330999999999,shahaf2024_nonclassI
430306318062212352,3,3,17.00832175926189,BOSS,0.010079127222485159,2,0.5862200000000009,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4312831374973796736,2,2,5.12821759259532,BOSS,0.4396589009142368,1,8.382190000000001,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4313748608199455232,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4314780156268993024,3,3,399.86289351851883,BOSS,0.8810672680549907,2,8.105920000000001,shahaf2024_nonclassI
431520694297123840,2,2,21.876261574070668,BOSS,0.174839200096529,1,2.737820000000001,shahaf2024_nonclassI
4315806138056614912,2,2,0.9773032407392748,BOSS,0.004149374020937171,1,0.4486699999999999,shahaf2024_nonclassI
4316443201950261504,2,2,0.9773032407392748,BOSS,0.041950916286180764,1,1.610369999999996,shahaf2024_nonclassI
431923734022652544,2,2,29.878645833334303,BOSS,1.4113178486225824,1,11.029999999999973,shahaf2024_nonclassI
4320854442599582848,2,2,2.9923495370385353,BOSS,0.42510696386861085,1,7.813500000000005,shahaf2024_nonclassI
432256641225203200,2,2,29.96184027777781,BOSS,0.6681360326611743,1,8.345954,shahaf2024_nonclassI
4323227188690094208,2,2,0.9964120370350429,BOSS,0.015946399325652713,1,0.8247600000000013,shahaf2024_nonclassI
432824886875420672,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4346113213970739840,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (RV-joint short-P mass is WD/low|v3_acceleration
4351710754647398528,1,1,0.0,BOSS,0.0,0,0.0,unified:Demoted (failed F#30 K-giant chromatic)|v2_orbital
4360072407437017344,1,1,0.0,APOGEE,0.0,0,0.0,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
43749022210124160,2,2,1.0,APOGEE,0.18611137818878704,1,0.1264799999999866,unified:Demoted (failed F#30 K-giant chromatic)|v3_acceleration
4398678013035200640,1,1,0.0,BOSS,1.1647480400112895e-32,0,0.0,shahaf2024_nonclassI
4408266201105973504,2,2,3.0075462962995516,BOSS,0.004269871094095763,1,0.5268999999999835,shahaf2024_nonclassI
442414689856814976,3,3,31.0,APOGEE,21.388955993526743,2,4.701906,unified:Demoted (failed F#31 phantom RV)|v3_acceleration
443028870179884672,2,2,3.987129629633273,BOSS,0.010071910968628901,1,0.7003999999999984,shahaf2024_nonclassI
443530316201766016,2,2,28.9212731481457,BOSS,0.003637387902438548,1,0.43714999999999904,shahaf2024_nonclassI
444721705772496768,2,2,27.95803240740497,BOSS,0.6083797086323872,1,6.556592,shahaf2024_nonclassI
446067576721271680,2,2,3.987129629633273,BOSS,0.15796039217544605,1,2.5439500000000024,shahaf2024_nonclassI
4463782295536949632,2,2,1.0,APOGEE,0.8815779403530198,1,0.27875999999999834,shahaf2024_nonclassI
4465379542334723456,3,3,2.0,APOGEE,1.3821220010624884,2,0.46615269999999986,unified:Tier-2 (P-degenerate compact-object cand|v3_acceleration
446677977473667328,2,2,28.922407407408173,BOSS,2.44801766608859,1,12.614849999999999,shahaf2024_nonclassI
