source_id,nss_solution_type,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,a_thiele_innes,b_thiele_innes,f_thiele_innes,g_thiele_innes,a_thiele_innes_error,b_thiele_innes_error,f_thiele_innes_error,g_thiele_innes_error,arg_periastron,semi_amplitude_primary,semi_amplitude_primary_error,center_of_mass_velocity,parallax,parallax_error,significance,goodness_of_fit
1363205650336460672,Orbital,515.4309978008238,9.00341,-183.56795003115076,27.108183,0.2410789491996901,0.06738468,-0.0431682452078504,0.9156586566154898,0.7541815533635662,-0.2137831345732193,0.23114711,0.06889606,0.057671413,0.30989784,,,,,1.9566505727741552,0.04873578,17.979158,0.20199457
1628147579937628288,Orbital,839.1672848708545,4.736595,149.68335609386784,1.9945086,0.5827630866297853,0.011226154,1.30758743084378,-3.595241494697198,3.5437061455203875,1.369843255630567,0.053077433,0.04458206,0.062143017,0.07488898,,,,,5.729343735520436,0.014586312,128.78505,-1.1533468
1488735724648221952,Orbital,411.3281392688721,1.0396588,146.89079338204937,6.2190638,0.1674026633227505,0.017091574,0.9491022546034932,-1.2089414403236602,-1.14719720869647,-0.7994731270335989,0.110104315,0.07625784,0.09786213,0.11528869,,,,,3.256427498604474,0.029950645,98.26187,1.4886526
1435203424070130944,Orbital,442.7628606057467,1.3012786,81.8784627599851,5.919737,0.1978302389744745,0.016098462,-0.7414839467767889,0.4592770744298913,0.969219565986388,1.2818351643359294,0.08154848,0.10991021,0.068642765,0.042075593,,,,,3.215769396423693,0.020090498,75.39495,-0.8320139
1410272856902767104,Orbital,885.838785740969,73.946434,309.1005623212929,38.98957,0.3495485522529747,0.13821007,-0.1158450570598751,0.4319477423273942,0.3080254774819039,-0.3754364924091448,0.12963755,0.17786324,0.05785499,0.1578393,,,,,0.7929910927490087,0.030017516,12.405352,1.2574866
1632417017948792832,Orbital,430.3817223949975,3.7924998,135.30705706328283,23.449419,0.1748199256955495,0.055046786,-0.5599251615957138,-0.2196582406989411,0.4963693714598323,0.6770351152988883,0.16149093,0.21790573,0.19596142,0.09041436,,,,,1.827483070886905,0.03342026,26.00069,-2.4564734
1635084914193398144,Orbital,875.5690362587684,60.48086,126.07248831462326,70.468636,0.2561811414543744,0.11506186,0.1175740192832784,0.275168523821777,-0.6054256869406638,0.0742664912955538,0.2950611,0.045738988,0.08857609,0.14666745,,,,,0.7324145883688236,0.02557988,11.263437,-2.8292844
1273559993422647168,Orbital,675.6801812406433,2.03404,-158.25567911839616,14.512222,0.12870086340204,0.015244836,0.8888921837111212,-0.3690549737965737,-1.4394160828779328,0.5868412225471554,0.1944072,0.07966774,0.12737346,0.049207836,,,,,2.165653151955469,0.017925788,131.97057,3.7623014
1931390722217315584,Orbital,820.9929155093655,14.6879,285.6747274882882,58.15718,0.1461169699827546,0.058172386,-0.1218698453716633,0.919957096326584,-0.5932850285031731,0.6636608356073471,0.27381665,0.30359292,0.0696605,0.4166324,,,,,1.5719737693048634,0.039344054,38.39013,9.372735
2201146485529818880,Orbital,228.7100431255088,0.7861275,6.112489648364374,10.305889,0.2637533497959678,0.06594159,0.5875975902897205,-0.0925297361177253,-0.1479328437535687,-0.1850066664088347,0.039941758,0.05568915,0.17459795,0.032772027,,,,,1.8535561265848717,0.01633186,23.318869,0.9334731
2250443707828560512,Orbital,912.4709770036036,110.498695,-6.982456277078815,125.288246,0.0514639424280142,0.11247042,0.2189493161516917,0.2315536412043344,-0.110956859170502,-1.2767418054925888,0.093452945,1.0965735,0.21151862,0.36914453,,,,,1.6530123425385863,0.0245166,6.080056,2.3405771
1841358861843459840,Orbital,936.692790930538,73.486404,234.69135412768497,51.249966,0.2116723591756589,0.070682526,-0.4990551569970276,-1.0367778104693868,1.233170630898746,-0.4759172033913334,0.51100636,0.1512404,0.16576032,0.47544292,,,,,1.5023975098932558,0.04276071,18.914703,0.091623776
1872871792823952000,Orbital,178.75472099951398,0.44638613,49.82304802919208,2.8785973,0.595880710667745,0.046906434,-0.0256496162791618,0.6059569308059752,0.3423079598948164,0.5069323709091449,0.04841942,0.057415377,0.03691503,0.07564117,,,,,2.584519174168772,0.020823156,29.0518,-0.34286952
