frame,band,bjd,airmass,exptime,dx,dy,n_comp,f_target,e_target,f_ens,rel,e_rel,bg,note
MTAA11835730,G,2456595.961509659,1.83076,60.0,-0.011043791239842449,-0.05610544004377971,143,469.0,224.24850122234187,192877.0,0.0024316014869580093,0.00116265029641866,1403.34,
MTAA11835732,R,2456595.9615106587,1.83076,60.0,0.013505910963601764,-0.03886053142963419,143,325.0,161.01212736304473,649299.0,0.000500539812936721,0.000247978400341052,943.1185,
MTAA11835733,I,2456595.9615106587,1.83076,60.0,0.008321143567627587,-0.017543242319902674,143,146.0,170.8914721219289,554464.5,0.0002633171285086782,0.0003082099433271723,1571.633,
MTAA11835740,G,2456595.9622705965,1.84172,60.0,0.028954383887821677,0.004560993884126674,143,560.0,216.37013797065435,181244.0,0.003089757454039858,0.001193805797547253,1400.569,
MTAA11835742,R,2456595.9622715963,1.84172,60.0,0.020814478589045393,-0.024097109871604516,143,325.0,169.13850469687065,609259.0,0.0005334348774494919,0.0002776134693075862,967.6249,
MTAA11835743,I,2456595.962272596,1.84172,60.0,-0.0010460895364303724,-0.04409215489607732,143,121.0,175.3483357586645,531833.0,0.00022751502821374378,0.0003297056327055006,1564.176,
MTAA11835750,G,2456595.963029534,1.85212,60.0,0.08502331665795282,0.029060976028574714,143,420.0,220.96373067768383,194219.0,0.0021625072727179113,0.0011377039871366026,1404.476,
MTAA11835752,R,2456595.963030534,1.85212,60.0,0.034386854428589686,-0.0401145130488203,143,309.0,156.89770329421648,563737.0,0.0005481279390921653,0.00027831719985421655,970.72,
MTAA11835753,I,2456595.9630315336,1.85212,60.0,0.002398105828945063,-0.04268907572185299,142,119.0,170.91829015838726,495019.0,0.00024039481312838497,0.00034527622204074445,1567.563,
MTAA11835760,G,2456595.963817469,1.86267,60.0,-0.032322697735367,-0.006208658337925499,143,843.0,216.2580241679138,158135.0,0.005330888165175325,0.001367553192954841,1414.658,
MTAA11835762,R,2456595.963818469,1.86267,60.0,0.021856394232372622,-0.036467085992853754,143,574.0,170.39180522000856,579611.0,0.0009903193693701466,0.0002939761412740762,973.0179,
MTAA11835763,I,2456595.963818469,1.86267,60.0,-0.02591331900100613,-0.015670767540768793,143,101.0,173.46739822006901,489308.0,0.00020641395603587107,0.0003545157614837056,1558.894,
MTAA11835770,G,2456595.9645934054,1.87466,60.0,-0.055146131376091034,-0.05115176625986351,143,238.5,218.4654338458222,159782.0,0.001492658747543528,0.001367271869458526,1411.072,
MTAA11835772,R,2456595.964594405,1.87466,60.0,0.04745581893831741,-0.01898979763097941,143,274.0,157.20810824827072,568989.5,0.0004815554592835193,0.00027629351376127456,971.2271,
MTAA11835773,I,2456595.964594405,1.87466,60.0,0.024248134979188762,-0.03948905823163784,142,80.0,166.4128950372136,500222.5,0.0001599288316699069,0.0003326777484763552,1573.471,
MTAA11835780,G,2456595.9653533427,1.88552,60.0,0.018110960857825376,-0.017728598386213434,143,902.0,227.76731803897297,168744.0,0.005345375242971602,0.001349780247232334,1413.389,
MTAA11835782,R,2456595.965354343,1.88552,60.0,0.04607706734020667,-0.06895695849740946,142,475.0,166.08266856558714,551789.0,0.0008608362979327243,0.00030098945170271087,963.8672,
MTAA11835783,I,2456595.965354343,1.88552,60.0,0.01585294717040142,-0.045435593064155455,143,34.0,175.2366177106448,497299.5,6.836926238614758e-05,0.0003523764204682385,1566.41,
MTAA11835790,G,2456595.9661122803,1.8968,60.0,0.0109193320556642,-0.009917876782310486,143,468.0,222.25093279564277,144857.5,0.003230761265381496,0.0015342728736561294,1418.864,
MTAA11835792,R,2456595.9661132805,1.8968,60.0,0.05004640364023771,-0.0447532377874893,142,107.0,165.40540777685192,500472.0,0.00021379817452325006,0.00033049882466322175,982.5287,
MTAA11835793,I,2456595.9661142803,1.8968,60.0,0.03631642521918366,-0.03364814185880505,142,72.0,164.02693017940683,484590.5,0.00014857905798813638,0.0003384856495936401,1594.289,
MTAA11835800,G,2456595.966871218,1.9089,60.0,-0.042961252228792546,-0.03875165477563769,143,180.5,223.26257353344442,174850.0,0.0010323134114955676,0.0012768806035655957,1413.944,
MTAA11835802,R,2456595.966872218,1.9089,60.0,0.060364260435221695,-0.06962243550802327,142,222.0,153.8367143377679,523703.0,0.00042390438855610907,0.00029374801049023567,962.4163,
MTAA11835803,I,2456595.966873218,1.9089,60.0,0.022320495952328656,-0.05625862504021484,142,-70.0,170.68898200333064,463565.5,-0.0001510034720012598,0.0003682089844980497,1601.676,
MTAA11835810,G,2456595.9676311556,1.92101,60.0,0.026997427705282462,0.04399119991603584,143,296.0,221.15975434438033,143935.0,0.002056483829506374,0.0015365251977933119,1423.95,
MTAA11835812,R,2456595.9676321554,1.92101,60.0,0.02989800586601632,-0.06927022393810489,142,224.0,165.5527173068043,488054.5,0.00045896513606574676,0.00033920948850344444,957.1098,
MTAA11835813,I,2456595.9676321554,1.92101,60.0,0.02079560198785657,-0.048856714292980996,143,134.0,177.4348879488661,437249.0,0.00030646153564673677,0.0004057982704337028,1594.503,
MTAA11835820,G,2456595.968390093,1.93337,60.0,-0.013795624648423654,0.04960128079454762,143,394.0,211.795414273838,172648.5,0.002282093386273266,0.0012267434369475437,1416.489,
MTAA11835822,R,2456595.968391093,1.93337,60.0,0.07816702098591577,-0.06223125556968512,143,489.0,154.12597502692398,516666.0,0.0009464528341326892,0.0002983087236762705,983.0054,
MTAA11835823,I,2456595.9683920927,1.93337,60.0,0.027513237366179055,-0.10220466053584687,143,56.0,177.85595860845746,463910.5,0.00012071293924151318,0.00038338420580792513,1599.141,
MTAA11835830,G,2456595.969150031,1.94577,60.0,0.029782761167780336,-0.03762344038631227,143,115.0,232.1657426459238,154980.0,0.0007420312298361079,0.0014980367960118971,1423.879,
MTAA11835832,R,2456595.969150031,1.94577,60.0,0.05007967388803536,-0.09139373754226199,143,266.0,161.69386246228808,521609.0,0.0005099605259878568,0.0003099905531965286,986.4294,
MTAA11835833,I,2456595.9691510303,1.94577,60.0,0.011777941217701482,-0.09511743253978011,143,38.0,169.66397193976294,467414.0,8.129837788341813e-05,0.0003629843606305394,1599.254,
MTAA11835840,G,2456595.969908968,1.95787,60.0,0.04045931016071336,-0.12391978603886855,143,390.0,216.44522772618478,149180.0,0.0026142914599812305,0.0014508997702519426,1422.235,
MTAA11835842,R,2456595.969908968,1.95787,60.0,0.008913752359575255,-0.06550997826636262,142,263.0,157.73201735538663,506325.0,0.0005194292203624155,0.00031152326540342,970.1767,
MTAA11835843,I,2456595.969909968,1.95787,60.0,0.007955477745497319,-0.10152297023405765,142,23.0,175.1153111143245,449131.0,5.1210003317517606e-05,0.0003898980723092472,1596.059,
MTAA11894960,G,2456603.913237899,1.54512,60.0,-0.05216287640610062,-0.04769176344802872,143,299.0,201.3377214214134,215102.0,0.0013900382144285037,0.0009360104574639631,1341.165,
MTAA11894962,R,2456603.9132388984,1.54512,60.0,-0.011668829745076437,-0.06559127542084298,143,515.0,159.22927626539033,742731.5,0.0006933865064293086,0.0002143833623124781,890.5471,
MTAA11894963,I,2456603.9132388984,1.54512,60.0,-0.02915983109573972,-0.03968795280621862,143,177.0,169.05239862531775,642528.0,0.0002754743762139549,0.0002631051076767359,1606.569,
MTAA11894970,G,2456603.914017838,1.55197,60.0,0.016106345304137903,-0.015944349184707107,143,1404.0,215.9460656555397,244864.0,0.00573379508625196,0.0008819020585122342,1352.453,
MTAA11894972,R,2456603.914018838,1.55197,60.0,0.0062586542559870395,-0.005177634727942859,143,563.0,167.75329238028883,794776.0,0.0007083756932770995,0.00021106990193499656,897.4974,
MTAA11894973,I,2456603.914018838,1.55197,60.0,-0.018346243357086678,-0.03245370542947512,143,243.0,169.4020271847615,682211.5,0.0003561945232526863,0.0002483130630087026,1569.288,
MTAA11894980,G,2456603.914777779,1.55843,60.0,-0.0027129457301953153,-0.0534384589009278,143,1302.0,216.38914144229446,240218.0,0.005420076763606391,0.0009008031931091527,1343.009,
MTAA11894982,R,2456603.914778779,1.55843,60.0,0.0409552028435769,-0.04253391589202238,143,294.0,158.49225770785563,720754.0,0.00040790616493283424,0.0002198978537862511,894.3229,
MTAA11894983,I,2456603.914779779,1.55843,60.0,0.01865774644323892,-0.0646767729632245,142,127.0,171.44647924060732,614883.0,0.00020654335865522385,0.00027882780828321374,1575.466,
MTAA11894990,G,2456603.91553872,1.56503,60.0,-0.02791769876773742,-0.04408583735681759,143,641.0,217.87767451105833,221858.0,0.0028892354569138817,0.0009820591302141836,1348.433,
MTAA11894992,R,2456603.9155397196,1.56503,60.0,-0.009445597771900793,-0.04899384802274653,143,450.0,154.98996515581257,727943.0,0.0006181802696090216,0.00021291497432602907,893.3603,
MTAA11894993,I,2456603.9155397196,1.56503,60.0,-0.025462106288500763,-0.04782046874134949,143,138.0,180.33584168434183,619235.0,0.00022285562024110394,0.00029122359311786614,1611.342,
MTAA11895000,G,2456603.9162986604,1.57232,60.0,-0.07145929164221343,0.026940729235263916,143,570.0,214.29388684414994,215368.0,0.0026466327402399612,0.0009950126613245697,1347.149,
MTAA11895002,R,2456603.9162996607,1.57232,60.0,-0.0015634535716344544,-0.06080074340690089,143,320.0,167.34704644181804,693559.5,0.00046138795589996244,0.00024128722401152032,904.8611,
MTAA11895003,I,2456603.91630066,1.57232,60.0,-0.024179654744443724,-0.0853006361056714,143,61.0,178.56905857174695,591339.0,0.0001031557194773218,0.0003019740936615832,1611.891,
MTAA11895010,G,2456603.9170925985,1.57987,60.0,0.004470013206059775,-0.021669372612905136,143,573.0,225.02944470659833,253219.0,0.0022628633712320164,0.0008886751969899507,1349.213,
MTAA11895012,R,2456603.9170935987,1.57987,60.0,0.0026522698516373566,-0.08184340323316519,143,352.0,150.70910615566666,651636.5,0.0005401784583889945,0.000231277876785089,908.5015,
MTAA11895013,I,2456603.9170935987,1.57987,60.0,-0.030982093482862183,-0.06331741024689563,143,-50.0,178.35659602567736,616516.5,-8.110083022919906e-05,0.00028929736029072596,1612.531,
MTAA11895020,G,2456603.91785154,1.58717,60.0,-0.016948210087434745,0.008922574391434068,143,588.0,214.93237820486698,193690.5,0.0030357709851541507,0.0011096691794634584,1348.919,
MTAA11895022,R,2456603.9178525396,1.58717,60.0,0.020250873536156178,-0.046433104918833124,143,457.0,150.99056100079014,686734.5,0.0006654682413654768,0.00021986744659077144,892.1762,
MTAA11895023,I,2456603.91785354,1.58717,60.0,-0.01040723500511831,-0.025535697902256516,143,209.0,174.40882502109807,575271.0,0.00036330703268546474,0.0003031768071415004,1613.328,
MTAA11895030,G,2456603.9186124806,1.5945,60.0,-0.01568902230394542,-0.055988240163401315,143,654.0,210.25215349701733,267560.5,0.0024443069885128786,0.0007858116332456298,1349.76,
MTAA11895032,R,2456603.9186124806,1.5945,60.0,0.03106924455812532,-0.05091379925795536,143,569.0,159.57204796362885,693118.5,0.0008209274460283486,0.00023022332828171352,914.8915,
MTAA11895033,I,2456603.9186134804,1.5945,60.0,-0.023268574025735234,-0.04099461399431448,143,11.0,177.98353705167978,595624.0,1.846802680885928e-05,0.0002988186121641837,1611.894,
MTAA11895040,G,2456603.9193714214,1.60178,60.0,-0.08392229808669072,0.01113498703375626,143,273.0,209.03499908091942,194780.0,0.001401581271177739,0.0010731851272251741,1335.773,
MTAA11895042,R,2456603.919372421,1.60178,60.0,0.03385970866804655,-0.007251613952746538,143,647.0,159.78306883605242,657283.0,0.000984355292925574,0.0002430963052993192,912.7458,
MTAA11895043,I,2456603.9193734215,1.60178,60.0,0.026866978652378748,-0.03228708531591451,143,116.0,168.6306662321141,562357.5,0.0002062744784234228,0.0002998638165795141,1614.895,
MTAA11895410,G,2456603.9265718604,1.67607,60.0,-0.01583198220862414,-0.0030601022427845237,143,593.0,210.44825504178772,194721.0,0.0030453828811478987,0.0010807681505425081,1343.535,
MTAA11895412,R,2456603.92657286,1.67607,60.0,0.012444237328168128,-0.04365265075784919,143,434.0,151.85621448655522,633675.5,0.0006848931353666032,0.0002396434996880189,921.4512,
MTAA11895413,I,2456603.92657286,1.67607,60.0,-0.011698961647425676,-0.025313152868534416,143,119.0,184.4371052142889,546260.0,0.00021784498224288802,0.00033763611689358345,1612.405,
MTAA11895420,G,2456603.9273538,1.68473,60.0,-0.049514888982116645,0.015069245696736289,143,530.0,208.52241146300477,207661.0,0.002552236577884148,0.0010041481619707348,1339.115,
