# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.9 on 2026-07-14 at 08:30:13
#
# Requested input R.A. = 313.22651 degrees
# Requested input Dec. = -14.84044 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2461236.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 206 338 14 3 ZTF_r 1381187775515 0 1.6937 208.72 7.9137 26.1863 1.6789e-06 0.0220304 0.0862066 4.0572e-06 1893 30. 0.062435 0.065605 20.3013 26.1863 1 2459135.6877778 338120255 1 -74.1322657079469 29.5138188232155 -2.79406604668644 1.0213162621839 -100.147898503932 58.0749809067909 -1.7360728972804 1.04016179564473 null null null null null 2458280.874201 2458363.789398 57
 207 338 14 3 ZTF_g 1381210935515 0 2.1731 133.75 6.57981 26.1891 2.0673e-06 0.0245572 -0.0428153 4.96868e-06 1872 30. 0.056775 0.062638 20.2519 26.1891 1 2459135.7109375 338120155 1 -5.8956704761005 32.0457784001268 -0.204652558129147 0.98630141439169 -34.5109020967542 57.563609361144 -0.603564220408485 1.05068580222936 null null null null null 2458263.959769 2458375.781632 57
 208 338 14 3 ZTF_r 1383168955515 0 1.9772 214.913 8.03085 26.2023 1.6486e-06 0.0218163 0.087453 3.97039e-06 1877 30. 0.058053 0.05867 20.1445 26.2023 1 2459137.6689583 338120255 1 -43.6897527374438 39.0309338318597 -1.24516081722999 0.857503117663312 -32.6279746427933 71.9887510653156 -0.456289704199163 1.04578632424971 null null null null null 2458280.874201 2458363.789398 57
 209 338 14 3 ZTF_g 1383227885515 0 2.0347 105.079 7.568 25.9005 4.5067e-06 0.0359734 -0.019568 1.10094e-05 1860 30. 0.074186 0.079386 19.8929 25.9005 1 2459137.7278819 338120155 1 -10.2949769778118 34.3289005208296 -0.333595579169448 1.00196996486461 97.2107435072244 63.3985097016612 1.54365558304587 1.0510137278915 null null null null null 2458263.959769 2458375.781632 57
 210 338 14 3 ZTF_g 1385169685515 0 2.5219 133.88 6.33458 26.1561 2.5071e-06 0.0269275 -0.0229638 6.03427e-06 1855 30. 0.070121 0.067588 20.3083 26.1561 1 2459139.6696875 338120155 1 -10.0780117027653 30.4767061350151 -0.367842268248422 1.02990173072718 -32.0289497095747 53.2302616107542 -0.605758182524824 1.06237154192651 null null null null null 2458263.959769 2458375.781632 57
 211 338 14 3 ZTF_r 1385249795515 0 1.6772 179.098 10.0395 25.9863 1.835e-06 0.0230711 0.0898383 4.45886e-06 1890 30. 0.062178 0.058011 19.8353 25.9863 1 2459139.7497917 338120255 1 -46.1028885842043 38.3452219307818 -1.33743191480631 1.04679098596533 -206.087931019516 77.5809675108935 -2.67431499952678 1.03333328054903 null null null null null 2458280.874201 2458363.789398 57
 212 338 14 3 ZTF_r 1387146685515 0 1.6654 194.878 8.25288 26.1032 1.4527e-06 0.0204468 0.0841818 3.49117e-06 1876 30. 0.048757 0.055089 20.1948 26.1032 1 2459141.6466898 338120255 1 -57.1706746824292 28.4734442783815 -2.23351109386636 0.904345236210996 -91.434334640139 57.6513464649135 -1.59666956262033 1.03258320918554 null null null null null 2458280.874201 2458363.789398 57
 213 338 14 3 ZTF_r 1389132315515 0 1.5257 218.323 7.47032 26.2159 1.3688e-06 0.0197719 0.089795 3.28929e-06 1857 30. 0.052493 0.061633 20.4132 26.2159 1 2459143.6323148 338120255 1 -45.3090245845143 29.5784440228812 -1.70397880979815 0.965988286586542 -84.0506859369886 58.5909733830701 -1.44419468148097 1.03848807045574 null null null null null 2458280.874201 2458363.789398 57
 214 338 14 3 ZTF_g 1389185995515 0 2.3506 140.77 6.0071 26.2112 2.3208e-06 0.0261436 -0.0261079 5.62752e-06 1892 30. 0.053863 0.065155 20.3438 26.2112 1 2459143.6859954 338120155 1 25.3262139777704 31.8783301276807 0.883750167527416 0.957738627613092 32.8844507096735 53.3132181700336 0.620970380584064 1.07040402352551 null null null null null 2458263.959769 2458375.781632 57
 215 338 14 3 ZTF_r 1395103405515 0 3.7361 209.509 14.4325 26.1835 6.4042e-06 0.0402905 0.0933966 1.48748e-05 1641 30. 0.090334 0.079075 18.9604 26.1835 1 2459149.6034028 338120255 1 151.410270467151 96.3778088654373 1.74756399299511 0.951808942492847 185.327549955332 125.922576239969 1.48167030280202 1.1285165830583 null null null null null 2458280.874201 2458363.789398 57
 216 338 14 3 ZTF_g 1396148545515 0 2.4439 146.71 14.4925 26.2822 5.7669e-06 0.0372775 -0.0278838 1.57168e-05 1640 30. 0.06167 0.067129 19.4048 26.2822 1 2459150.6485417 338120155 1 -88.543996551756 70.5097667626955 -1.39689783274496 0.98578043119914 123.002019615186 118.257292127301 1.04712735313527 1.0612111948177 null null null null null 2458263.959769 2458375.781632 57
 217 338 14 3 ZTF_r 1396192685515 0 2.8188 219.278 18.0517 26.2361 6.4331e-06 0.0409446 0.0892291 1.51712e-05 1684 30. 0.077318 0.077485 19.0247 26.2361 1 2459150.6926852 338120255 1 -31.8456102571277 101.901469947055 -0.347635346652964 0.861293198702556 26.5155569882144 158.529667749564 0.168385773899873 1.07427723229543 null null null null null 2458280.874201 2458363.789398 57
 218 338 14 3 ZTF_g 1397163265515 0 2.9077 144.11 15.6314 26.2593 8.3831e-06 0.0394473 -0.0192595 2.42759e-05 1358 30. 0.068818 0.07636 19.1605 26.2593 1 2459151.6632639 338120155 1 8.12922492887811 79.909787955459 0.113162872546541 1.16253793832761 76.8771536970186 119.487055245595 0.647726446946152 1.08860597422139 null null null null null 2458263.959769 2458375.781632 57
 219 338 14 3 ZTF_g 1398106735515 0 1.875 148.945 14.9267 26.2884 4.4504e-06 0.0344732 -0.0284374 1.15402e-05 1762 30. 0.055813 0.068907 19.6443 26.2884 1 2459152.6067361 338120155 1 -108.3780187984 59.1489557594856 -2.03820999482117 1.02729791683307 -48.6940399240526 110.517318191794 -0.44356846407976 1.06625325867062 null null null null null 2458263.959769 2458375.781632 57
 220 338 14 3 ZTF_r 1398191345515 0 2.0428 214.521 15.2217 26.2132 2.7101e-06 0.0279943 0.0912856 6.56599e-06 1895 30. 0.056948 0.059262 19.4249 26.2132 1 2459152.6913426 338120255 1 37.8128229947995 69.1719641236326 0.608084306535091 1.04264471598851 248.9415103933 127.608604510997 1.96395961501976 1.0486899429432 null null null null null 2458280.874201 2458363.789398 57
 221 338 14 3 ZTF_g 1399148465515 0 2.2537 142.014 17.7948 26.2353 6.7516e-06 0.0381987 -0.0297745 1.89533e-05 1501 30. 0.05848 0.064189 19.2064 26.2353 1 2459153.6484606 338120155 1 92.1524742933445 80.1303093430156 1.27927815014051 0.993414610375869 69.0079415270368 139.561192185819 0.497793927491587 1.0627214680492 null null null null null 2458263.959769 2458375.781632 57
 222 338 14 3 ZTF_r 1399204095515 0 2.5183 215.936 17.3702 26.1882 4.6124e-06 0.0360392 0.0950434 1.10501e-05 1830 30. 0.077721 0.081934 19.0878 26.1882 1 2459153.7040972 338120255 1 -159.810069314343 86.7045454817009 -2.05029841057762 0.985581540855202 -332.240048307968 140.610084016213 -2.37876043164981 1.06955578052821 null null null null null 2458280.874201 2458363.789398 57
 223 338 14 3 ZTF_r 1400196405515 0 2.4269 217.733 16.3861 26.21 3.82e-06 0.0332868 0.0896606 9.24379e-06 1884 30. 0.06684 0.067049 19.2018 26.21 1 2459154.6964005 338120255 1 -169.725954730068 81.866350504319 -2.30620352105155 1.0147184986908 -289.047759168232 138.119858114785 -2.10682603087192 1.05372729751916 null null null null null 2458280.874201 2458363.789398 57
 224 338 14 3 ZTF_g 1403173065515 0 2.4832 134.85 12.9037 26.1595 6.4733e-06 0.039491 -0.0217805 1.78053e-05 1642 30. 0.065385 0.071124 19.3871 26.1595 1 2459157.6730671 338120155 1 -25.2244912914094 65.3762909061397 -0.429197259366915 1.01640712914842 -40.4439768398316 107.691850838278 -0.378082176449291 1.0638160275152 null null null null null 2458263.959769 2458375.781632 57
 225 338 14 3 ZTF_r 1404106075515 0 2.4492 220.147 8.78855 26.2426 2.0585e-06 0.0243681 0.0901498 4.9812e-06 1892 30. 0.063724 0.073743 19.8971 26.2426 1 2459158.6060764 338120255 1 -50.8956190498156 45.4600179609205 -1.24539064534948 0.997425853877583 -54.6436692805962 76.1189364990154 -0.722707122134202 1.05662491401213 null null null null null 2458280.874201 2458363.789398 57
 226 338 14 3 ZTF_g 1404177825515 0 3.0529 134.788 10.5169 26.1764 7.2751e-06 0.0419515 -0.0197996 1.96858e-05 1622 30. 0.079743 0.086615 19.4531 26.1764 1 2459158.6778241 338120155 1 -4.42251462459213 62.0359159607765 -0.0793014046308094 1.03279452052597 -67.0940444529586 91.1485610997483 -0.741053132245063 1.08147893882874 null null null null null 2458263.959769 2458375.781632 57
 227 338 14 3 ZTF_g 1410099975515 0 3.0888 149.259 7.28434 26.2929 3.863e-06 0.0330758 -0.0337576 9.61167e-06 1854 30. 0.064056 0.073701 19.993 26.2929 1 2459164.5999769 338120155 1 -27.2828225809857 44.7263045118913 -0.678548795054861 0.926669119055837 -125.669996265219 65.9308585370965 -1.91892527607982 1.09841804517356 null null null null null 2458263.959769 2458375.781632 57
 228 338 14 3 ZTF_r 1410145345515 0 3.1125 216.787 9.85124 26.2404 3.3558e-06 0.0312361 0.0842517 8.1615e-06 1902 30. 0.075318 0.083856 19.5975 26.2404 1 2459164.6453472 338120255 1 41.9084275016809 58.4739779351653 0.797248162589394 1.10247850611727 73.5049492444395 84.4437321992111 0.876323291018545 1.09868795856618 null null null null null 2458280.874201 2458363.789398 57
 229 338 14 3 ZTF_r 1411105465515 0 1.869 223.742 9.20288 26.2639 1.1863e-06 0.0186074 0.0834534 2.87308e-06 1906 30. 0.052205 0.052573 20.1325 26.2639 1 2459165.605463 338120255 1 2.13125606914978 37.849293491521 0.0626372463321996 0.879631161609205 -138.097538554851 72.0816258593763 -1.9287527405899 1.04141259240745 null null null null null 2458280.874201 2458363.789398 57
 230 338 14 3 ZTF_g 1411153335515 0 2.3596 140.105 8.11383 26.2242 2.9614e-06 0.0291882 -0.0339674 7.27502e-06 1876 30. 0.054184 0.063389 20.0088 26.2242 1 2459165.6533333 338120155 1 10.902134795008 41.7089151173989 0.290761871022596 0.95704536713683 17.23824584923 70.7786273265112 0.245191904425718 1.07178769144362 null null null null null 2458263.959769 2458375.781632 57
 231 338 14 3 ZTF_r 1413084295515 0 2.4857 224.808 9.38182 26.2693 1.919e-06 0.0235817 0.0833048 4.65798e-06 1896 30. 0.060841 0.06464 19.8576 26.2693 1 2459167.584294 338120255 1 -38.8914560933297 46.8004041632735 -0.924398859294809 1.05026203911738 -53.3352739370322 78.1610829000029 -0.686972187224343 1.0548473166884 null null null null null 2458280.874201 2458363.789398 57
 232 338 14 3 ZTF_g 1413163555515 0 4.5629 136.287 8.31845 26.1973 1.08871e-05 0.0425196 -0.0314067 3.2717e-05 1272 30. 0.086335 0.099153 19.4338 26.1973 1 2459167.6635532 338120155 1 41.1335044987009 72.8532114330918 0.628060980212503 0.975538249407052 47.0916882496065 87.9760177080848 0.538883831235598 1.26803318199086 null null null null null 2458263.959769 2458375.781632 57
 233 338 14 3 ZTF_r 1414106285515 0 2.5636 222.81 9.16499 26.2552 2.0391e-06 0.0242955 0.090997 4.95499e-06 1899 30. 0.059427 0.061537 19.8399 26.2552 1 2459168.6062847 338120255 1 40.1936679493961 49.2137399740491 0.908502383789996 0.932017495264732 54.7355231428527 79.9518331806461 0.689217092945433 1.0707447237572 null null null null null 2458280.874201 2458363.789398 57
 234 338 14 3 ZTF_g 1414164985515 0 2.5482 134.733 8.48151 26.1687 4.0195e-06 0.0337762 -0.0247395 1.00036e-05 1866 30. 0.063608 0.074671 19.8509 26.1687 1 2459168.6649884 338120155 1 -14.2549779935743 45.7897581456923 -0.346300407528542 0.968878680496791 -81.6678264563516 75.5631990204921 -1.08806753859096 1.07020303888251 null null null null null 2458263.959769 2458375.781632 57
 235 338 14 3 ZTF_r 1416123265515 0 2.0419 218.151 10.1572 26.2302 1.538e-06 0.0210081 0.0894697 3.73303e-06 1883 30. 0.054986 0.054529 19.8944 26.2302 1 2459170.6232639 338120255 1 -23.3733928161288 43.2548561783456 -0.601093022497271 1.06094000341624 -63.1599077316473 80.5279047480341 -0.789605709264052 1.04454870256018 null null null null null 2458280.874201 2458363.789398 57
 236 338 14 3 ZTF_g 1418096275515 0 2.1531 148.396 8.53993 26.2879 2.4331e-06 0.0266175 -0.0324003 5.9e-06 1880 30. 0.053306 0.060898 20.1243 26.2879 1 2459172.5962731 338120155 1 25.4136896608728 42.2651483656187 0.668867548072633 0.944228366708343 80.3504502011924 74.8304938270266 1.08099801256473 1.0621212511419 null null null null null 2458263.959769 2458375.781632 57
 237 338 14 3 ZTF_r 1418144805515 0 2.0953 217.002 11.0532 26.216 1.7402e-06 0.0223847 0.0843964 4.23318e-06 1894 30. 0.058346 0.055631 19.7613 26.216 1 2459172.6448032 338120255 1 -79.6034980590417 45.1812794043511 -1.95987525195283 1.05334131051818 -183.985709009924 83.2263450858782 -2.22555565974428 1.04336602994788 null null null null null 2458280.874201 2458363.789398 57
 238 338 14 3 ZTF_g 1424109505515 0 2.2271 138.991 13.1084 26.2102 5.4832e-06 0.0379957 -0.0277017 1.43614e-05 1757 30. 0.060949 0.065131 19.5103 26.2102 1 2459178.6095023 338120155 1 47.3070410928348 62.0473438643405 0.848120169303143 1.00638457987529 79.7037112964751 109.598958400753 0.732128494181486 1.05602594844573 null null null null null 2458263.959769 2458375.781632 57
 239 338 14 3 ZTF_r 1440073035515 0 3.8644 214.064 15.7914 26.2185 9.6284e-06 0.0475502 0.0888177 2.21433e-05 1512 30. 0.091631 0.109891 18.8662 26.2185 2 2459194.5730324 338120255 1 -160.756411626927 100.214200796052 -1.7844066667325 1.0358068711012 -103.244147180919 128.643753960073 -0.807963847856814 1.15363274313261 null null null null null 2458280.874201 2458363.789398 57
 240 338 14 3 ZTF_r 1440077745515 0 3.6837 212.923 11.535 26.2059 4.9822e-06 0.0374071 0.0892054 1.18761e-05 1836 30. 0.090785 0.093192 19.2383 26.2059 2 2459194.5777431 338120255 1 -32.2411514915092 74.4893979743651 -0.481471828389964 1.00738404382183 -55.1678024506659 98.0554806801427 -0.566407511227395 1.13423871567151 null null null null null 2458280.874201 2458363.789398 57
 241 338 14 3 ZTF_r 1440082465515 0 3.7814 213.234 9.92067 26.2083 5.3123e-06 0.0391642 0.0840227 1.28856e-05 1888 30. 0.088996 0.101435 19.4073 26.2083 2 2459194.5824653 338120255 1 19.6141277402091 66.753915375005 0.326848921786826 0.95213660093539 33.3503229862122 87.9811890930467 0.381614975615119 1.13565170259957 null null null null null 2458280.874201 2458363.789398 57
 242 338 14 3 ZTF_r 1440087185515 0 3.8615 212.624 9.70718 26.209 4.9885e-06 0.0376592 0.0845291 1.20187e-05 1860 30. 0.0894 0.096234 19.39 26.209 2 2459194.5871875 338120255 1 -33.0918730657035 69.2708330872686 -0.531405126985725 1.03218476095247 22.8991039969003 89.3540672168991 0.257999792263036 1.14080468146949 null null null null null 2458280.874201 2458363.789398 57
 243 338 14 3 ZTF_r 1441073215515 0 4.252 212.103 14.3124 26.2066 8.3605e-06 0.0438678 0.088603 1.93676e-05 1486 30. 0.094565 0.098659 18.8803 26.2066 2 2459195.5732176 338120255 1 140.366493497672 104.200504261636 1.49847130676048 0.969473039508053 82.2611327762034 127.924648276473 0.647374586165412 1.19617649444194 null null null null null 2458280.874201 2458363.789398 57
 244 338 14 3 ZTF_r 1441077925515 0 4.4373 209.89 12.1391 26.1926 7.5767e-06 0.0432365 0.0955957 1.75549e-05 1574 30. 0.102215 0.110111 19.0196 26.1926 2 2459195.5779282 338120255 1 41.8614022728427 93.2122327540835 0.49956920858944 0.980741148533515 152.94642402849 112.730905394269 1.36587678822908 1.23562976536753 null null null null null 2458280.874201 2458363.789398 57
 245 338 14 3 ZTF_r 1441082655515 0 4.466 209.344 11.9205 26.1907 7.6617e-06 0.0431842 0.0920156 1.78276e-05 1578 30. 0.100905 0.102448 19.0244 26.1907 2 2459195.5826505 338120255 1 210.901663288889 90.0321129513992 2.60577770098714 0.980892712895918 151.000059848172 108.489364302256 1.40121619217435 1.22242304772951 null null null null null 2458280.874201 2458363.789398 57
 246 338 14 3 ZTF_r 1441087375515 0 2.8769 210.486 11.2095 26.1808 3.3605e-06 0.031211 0.0910037 8.18028e-06 1906 30. 0.079344 0.078589 19.4416 26.1808 2 2459195.5873727 338120255 1 -92.280639547219 62.9381488772433 -1.63099050000142 0.908889599977029 -218.023049969567 96.1705666775328 -2.2823141771746 1.06760042556168 null null null null null 2458280.874201 2458363.789398 57
 247 338 14 3 ZTF_r 1441092095515 0 2.8201 209.94 11.3532 26.1758 3.2717e-06 0.0308098 0.0880957 7.96116e-06 1906 30. 0.080517 0.082903 19.4489 26.1758 2 2459195.5920949 338120255 1 42.2588478916035 63.339811704161 0.742156825209838 0.998661069151677 63.2424613342867 97.9284359858075 0.650152351654525 1.06501573777658 null null null null null 2458280.874201 2458363.789398 57
 248 338 14 3 ZTF_r 1443073615515 0 2.9205 137.897 17.0807 25.7229 8.3897e-06 0.0429122 0.0905074 1.93183e-05 1420 30. 0.068582 0.075024 18.5278 25.7229 2 2459197.5736111 338120255 1 141.569626673961 93.895737866476 1.67717742751318 0.990054491634005 49.3795747359458 140.515697706937 0.353783597306846 1.08696316542139 null null null null null 2458280.874201 2458363.789398 57
 249 338 14 3 ZTF_r 1443078325515 0 2.5906 151.527 15.2888 25.8356 5.6781e-06 0.0393208 0.091944 1.33852e-05 1755 30. 0.060881 0.07619 18.8614 25.8356 2 2459197.5783218 338120255 1 -25.2635726468433 81.173515344176 -0.346206496621187 0.914860641146538 24.5429405647852 131.388899007878 0.188054233410414 1.06622681718532 null null null null null 2458280.874201 2458363.789398 57
 250 338 14 3 ZTF_r 1443083035515 0 2.4097 131.144 16.1941 25.6965 6.36e-06 0.0405255 0.0866092 1.49417e-05 1678 30. 0.062658 0.065386 18.6941 25.6965 2 2459197.5830324 338120255 1 86.3143808480361 78.1768362823053 1.22817391600187 0.956115930671333 57.2536402119753 130.756540297156 0.440813489267119 1.06049357989564 null null null null null 2458280.874201 2458363.789398 57
 251 338 14 3 ZTF_r 1443087735515 0 2.2867 129.248 16.2503 25.6816 6.3399e-06 0.0411075 0.0883782 1.48596e-05 1721 30. 0.058043 0.065173 18.7232 25.6816 2 2459197.5877315 338120255 1 75.1623826380063 74.5907028303871 1.12090973377014 1.05872889266148 114.08167694777 129.129793873713 0.889415371622243 1.0553939133539 null null null null null 2458280.874201 2458363.789398 57
 252 338 14 3 ZTF_r 1443092445515 0 2.5826 98.8492 18.077 25.3787 8.913e-06 0.0403197 0.0979801 2.04963e-05 1182 30. 0.066026 0.073051 18.2034 25.3787 2 2459197.5924421 338120255 1 -129.61482510385 89.558804789088 -1.60990848829408 0.972139502550493 -131.022279848875 145.186923826559 -0.908516545192363 1.06074299777968 null null null null null 2458280.874201 2458363.789398 57
 253 338 14 3 ZTF_r 1444070865515 0 2.8626 210.258 19.4524 26.1899 6.0621e-06 0.0398297 0.0904959 1.41907e-05 1692 30. 0.076174 0.076298 18.8612 26.1899 2 2459198.5708681 338120255 1 -59.9051560360026 105.994932591387 -0.628686162878312 0.98784749739784 -34.015505389907 162.168737950154 -0.211166481336945 1.06862579454726 null null null null null 2458280.874201 2458363.789398 57
 254 338 14 3 ZTF_r 1444075595515 0 2.7364 208.111 14.5482 26.1784 3.9836e-06 0.0338655 0.0920864 9.60982e-06 1878 30. 0.078401 0.074191 19.1994 26.1784 2 2459198.5755903 338120255 1 98.6354818168318 78.2590845331622 1.40201676934491 1.00382624363333 -83.7724760260487 122.980038957784 -0.685775424911652 1.06285235216981 null null null null null 2458280.874201 2458363.789398 57
 255 338 14 3 ZTF_r 1444080315515 0 2.8219 204.999 12.7622 26.1625 4.2551e-06 0.0351753 0.0875526 1.026e-05 1891 30. 0.079188 0.074562 19.3008 26.1625 2 2459198.5803125 338120255 1 30.6284623668025 65.3890137867763 0.521044970814129 1.01517082487377 2.08813025374554 101.198030198463 0.0207730716400528 1.06458806765112 null null null null null 2458280.874201 2458363.789398 57
 256 338 14 3 ZTF_r 1444085035515 0 2.6134 205.927 12.4667 26.155 3.5556e-06 0.0321414 0.0904242 8.63465e-06 1900 30. 0.075453 0.070663 19.384 26.155 2 2459198.5850347 338120255 1 25.4122666018247 58.583226798395 0.482530661295864 1.0253860830386 46.0314757056114 94.9147844949157 0.488243223534768 1.05629960291743 null null null null null 2458280.874201 2458363.789398 57
 257 338 14 3 ZTF_r 1444089755515 0 2.9831 204.452 12.2892 26.1465 4.2946e-06 0.0352723 0.0900234 1.04207e-05 1893 30. 0.08792 0.083184 19.2857 26.1465 2 2459198.5897569 338120255 1 -4.82712591660501 64.2006594649924 -0.0836380578555861 1.01341616631239 37.2016290590417 96.5900598880739 0.38774366859846 1.06543340447929 null null null null null 2458280.874201 2458363.789398 57
 258 338 14 3 ZTF_r 1445074085515 0 4.26 212.892 17.8286 26.211 1.09809e-05 0.0458135 0.0927474 2.53592e-05 1250 30. 0.101566 0.094755 18.6506 26.211 2 2459199.5740856 338120255 1 -79.3523873545321 125.152207381576 -0.705303898585343 1.10697105152307 -75.0137644263406 154.017721230112 -0.490326605552306 1.19387827963454 null null null null null 2458280.874201 2458363.789398 57
 259 338 14 3 ZTF_r 1445078795515 8 4.6246 212.066 13.9396 26.1932 1.21046e-05 0.0501307 0.0979041 2.81152e-05 1346 30. 0.10832 0.101939 18.8113 26.1932 2 2459199.5787963 338120255 1 -61.947946593428 109.866987991488 -0.627212200862305 1.03642632192409 -59.7688676240349 130.794890762844 -0.460044073857452 1.24636588609236 null null null null null 2458280.874201 2458363.789398 57
 260 338 14 3 ZTF_r 1445083505515 0 4.1187 209.666 12.7296 26.1905 6.7461e-06 0.0413815 0.0948591 1.57956e-05 1639 30. 0.10461 0.093771 19.0312 26.1905 2 2459199.5835069 338120255 1 -68.3538900389281 91.4074212761383 -0.831833831220851 1.04055314736589 -199.873267730606 114.18286874401 -1.76225582613082 1.18136876239533 null null null null null 2458280.874201 2458363.789398 57
 261 338 14 3 ZTF_r 1445088205515 33554440 5.285 201.848 12.8177 26.1702 1.56466e-05 0.0537728 0.104718 3.61486e-05 1217 30. 0.122 0.113131 18.7842 26.1702 2 2459199.588206 338120255 1 -142.026020124593 112.170520412882 -1.40845826834862 1.00006381793471 -92.4807300764978 129.92268130645 -0.71660769450123 1.38265071406353 null null null null null 2458280.874201 2458363.789398 57
 262 338 14 3 ZTF_r 1446082345515 0 1.9902 180.484 15.3375 26.0118 3.5219e-06 0.0319145 0.0950629 8.58001e-06 1901 30. 0.065961 0.068341 19.298 26.0118 2 2459200.5823495 338120255 1 -50.8451002877543 65.0035427541524 -0.870095420006632 0.990720999036799 -25.320707587546 120.73899992696 -0.211126844063586 1.05431713405323 null null null null null 2458280.874201 2458363.789398 57
 263 338 14 3 ZTF_r 1446087045515 0 2.1009 204.807 12.8803 26.1676 2.3774e-06 0.0262404 0.08498 5.79832e-06 1910 30. 0.062859 0.068509 19.5308 26.1676 2 2459200.5870486 338120255 1 -4.52082943600684 52.0837580025886 -0.0965540757098879 1.0954789194482 81.7657890366904 95.9350247756643 0.85804414521943 1.04121877906735 null null null null null 2458280.874201 2458363.789398 57
 264 338 14 3 ZTF_r 1446091745515 0 1.8527 158.935 16.5288 25.9034 4.3444e-06 0.0352609 0.0856269 1.05201e-05 1879 30. 0.058091 0.066894 19.1253 25.9034 2 2459200.5917477 338120255 1 -87.1421586784164 70.3403472196531 -1.37809325581017 0.948250208208375 -268.196900914602 134.569499238686 -2.00642213874959 1.04744656519562 null null null null null 2458280.874201 2458363.789398 57
 265 338 14 3 ZTF_i 1586461415515 0 1.7918 230.029 9.03562 25.5081 9.168e-07 0.0228172 0.185753 9.38242e-06 1891 30. 0.06434 0.058249 19.5293 25.5081 2 2459340.961412 338120355 1 -3.88841626880036 32.3201347770596 -0.133830280884581 0.986114888362918 0.874758960031397 63.4360622329693 0.013882490194965 1.04376221561702 null null null null null 2459340.961412 2459436.907026 57
 266 338 14 3 ZTF_g 1592458985515 0 2.4156 128.869 5.25873 26.1261 2.6305e-06 0.0276947 -0.0347491 6.36451e-06 1882 30. 0.061632 0.065459 20.3438 26.1261 1 2459346.9589815 338120155 1 -1.36502815526633 26.7062949934415 -0.0568568465220578 1.00042574721007 47.4023696926364 44.9954037899014 1.06058893487512 1.05895440795396 null null null null null 2458263.959769 2458375.781632 57
