# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.9 on 2026-07-14 at 09:29:25
#
# Requested input R.A. = 332.39126 degrees
# Requested input Dec. = -14.8699 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2461235.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 559 341 15 3 ZTF_g 2354415195915 0 3.5547 129.423 5.83829 26.0946 1.41296e-05 0.0372588 -0.0333029 3.20553e-05 594 30. 0.108828 0.110799 19.8782 26.0946 1 2460108.9151968 341120159 1 40.7381948566243 40.7052197346274 1.1132853105929 0.934816801615216 43.10719797628 53.935409894886 0.804620332345592 1.13889366985054 null null null null null 2458279.972187 2458430.648079 57
 560 341 15 3 ZTF_r 2354434275915 0 2.5731 240.76 6.8409 26.1395 6.0118e-06 0.0270386 0.113326 1.05738e-05 708 30. 0.097585 0.094104 20.0128 26.1395 1 2460108.9342708 341120259 1 5.11683509724179 33.7737536577227 0.168529871914633 1.09373996706227 16.1879373426257 54.7769493057071 0.297514999257212 1.0582466946391 null null null null null 2458276.977755 2458443.640856 57
 561 341 15 3 ZTF_i 2356420305915 0 2.5652 238.889 8.42006 25.4908 2.9208e-06 0.0292206 0.192476 1.37736e-05 711 30. 0.101198 0.100703 19.3509 25.4908 2 2460110.9203009 341120359 1 -9.82726522632055 35.8465079747837 -0.304958416292666 0.979617534119147 23.2388378063899 63.5684617342512 0.368033960202858 1.05349292367825 null null null null null 2458321.869468 2458703.877674 57
 562 341 15 3 ZTF_r 2356442635915 0 2.9658 239.633 5.91051 26.1292 1.03089e-05 0.035257 0.114383 1.82715e-05 702 30. 0.105576 0.109902 20.0472 26.1292 1 2460110.9426389 341120259 1 -37.682739952042 32.3021635691241 -1.2976741767823 1.02209024616096 -53.0220410414387 48.7223186391972 -1.09557896728518 1.07710496436018 null null null null null 2458276.977755 2458443.640856 57
 563 341 15 3 ZTF_i 2359399915915 0 2.1097 260.152 8.01515 25.5869 2.8457e-06 0.0287961 0.181418 1.33389e-05 707 30. 0.107675 0.102196 19.4779 25.5869 2 2460113.899919 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 564 341 15 3 ZTF_g 2359421825915 0 2.3003 146.123 5.85259 26.2231 7.5983e-06 0.0301793 -0.0542706 1.38497e-05 690 30. 0.090972 0.0903 20.3456 26.2231 1 2460113.9218287 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 565 341 15 3 ZTF_r 2359442705915 0 1.9228 261.078 6.74294 26.2165 4.8208e-06 0.0240891 0.112117 8.57041e-06 702 30. 0.082024 0.080164 20.3481 26.2165 1 2460113.9427083 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 566 341 15 3 ZTF_g 2362400395915 0 3.0915 130.529 6.64833 26.0914 1.44159e-05 0.0391774 -0.0349801 3.03623e-05 620 30. 0.104327 0.09553 19.8499 26.0914 1 2460116.9003935 341120159 1 25.5205123272999 43.1243434928315 0.658296722926518 1.03461912676278 68.3712253858775 62.3722855252061 1.10356240665202 1.1036313106986 null null null null null 2458279.972187 2458430.648079 57
 567 341 15 3 ZTF_i 2362433275915 0 2.135 255.538 7.13165 25.5655 1.7204e-06 0.0223243 0.190796 8.0199e-06 703 30. 0.09242 0.087742 19.6118 25.5655 2 2460116.9332755 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 568 341 15 3 ZTF_g 2365420745915 0 2.2846 150.969 6.85035 26.254 9.0667e-06 0.0329377 -0.0455571 1.66173e-05 688 30. 0.088371 0.084711 20.2367 26.254 1 2460119.9207407 341120159 1 5.77376955350262 37.1066030301197 0.173086441371113 0.9048547648092 -10.8400674765834 64.1059744928006 -0.17023492804007 1.06065015568513 null null null null null 2458279.972187 2458430.648079 57
 569 341 15 3 ZTF_i 2366439505915 0 2.1931 268.895 7.2369 25.611 1.9506e-06 0.0238386 0.186523 9.23201e-06 708 30. 0.098943 0.088501 19.6122 25.611 2 2460120.9395023 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 570 341 15 3 ZTF_g 2367432915915 0 2.9823 154.828 6.13746 26.277 1.28516e-05 0.0381367 -0.0353224 2.53329e-05 663 30. 0.097451 0.089509 20.1428 26.277 1 2460121.9329167 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 571 341 15 3 ZTF_r 2369438425915 0 2.2963 263.238 6.04741 26.2054 5.645e-06 0.0261968 0.118344 9.91739e-06 709 30. 0.088143 0.085752 20.3775 26.2054 1 2460123.9384259 341120259 1 24.9987918472159 27.5140358279239 1.01069361720797 1.02049901161122 53.0965207298667 47.531696001424 1.1245996534667 1.05653401204611 null null null null null 2458276.977755 2458443.640856 57
 572 341 15 3 ZTF_g 2371387185915 0 2.7224 135.793 10.0862 26.1391 1.36878e-05 0.0364704 -0.0319306 3.14302e-05 569 30. 0.099016 0.102565 19.5649 26.1391 1 2460125.8871875 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 573 341 15 3 ZTF_g 2373438815915 0 2.8425 148.823 14.5601 26.2612 1.85017e-05 0.0390719 -0.0478951 4.56316e-05 502 30. 0.103848 0.103288 19.2225 26.2612 1 2460127.9388194 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 574 341 15 3 ZTF_r 2379397785915 0 1.941 267.076 11.7402 26.2359 6.0768e-06 0.0271831 0.116594 1.06385e-05 707 30. 0.08566 0.08133 19.7778 26.2359 1 2460133.8977894 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 575 341 15 2 ZTF_g 2381400105815 0 2.9088 158.268 8.19872 26.3234 8.7793e-06 0.0336821 -0.0419486 1.79188e-05 749 30. 0.09949 0.092898 19.8971 26.3234 1 2460135.9001042 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 576 341 15 2 ZTF_r 2381420085815 0 2.6554 272.229 8.02748 26.2665 4.8723e-06 0.0261615 0.114383 8.66446e-06 819 30. 0.094644 0.083924 19.9599 26.2665 1 2460135.920081 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 577 341 15 2 ZTF_i 2383439655815 0 1.7022 242.261 7.87294 25.5232 1.9601e-06 0.0250922 0.191609 9.93633e-06 818 30. 0.091287 0.086884 19.6438 25.5232 2 2460137.9396528 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 57,61
 578 341 15 2 ZTF_g 2384420205815 0 1.9089 129.95 7.02089 26.0947 6.4065e-06 0.0298069 -0.035177 1.18285e-05 803 30. 0.084917 0.08051 20.2129 26.0947 1 2460138.9202083 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 579 341 15 2 ZTF_r 2384443485815 0 1.9 210.268 8.826 25.9842 7.3958e-06 0.0323114 0.120632 1.31935e-05 819 30. 0.086945 0.082807 19.8803 25.9842 1 2460138.9434838 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 580 341 15 2 ZTF_g 2386393575815 0 2.1912 148.069 6.01412 26.2311 6.2982e-06 0.0296137 -0.0353987 1.14947e-05 805 30. 0.087494 0.083781 20.441 26.2311 1 2460140.8935764 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 56,57
 581 341 15 2 ZTF_i 2387441935815 0 1.999 247.67 7.26032 25.5372 1.5486e-06 0.022268 0.192107 7.69383e-06 812 30. 0.095904 0.087524 19.6042 25.5372 2 2460141.9419329 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 56,57
 582 341 15 2 ZTF_r 2388439585815 0 1.9243 245.855 7.16412 26.149 3.9828e-06 0.0235083 0.112099 7.06733e-06 805 30. 0.08511 0.080058 20.2482 26.149 1 2460142.9395833 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 583 341 15 3 ZTF_g 2391381295915 0 2.0126 146.549 6.53503 26.2352 7.5673e-06 0.0301078 -0.0707003 1.34986e-05 697 30. 0.092484 0.080542 20.3602 26.2352 1 2460145.8812963 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 584 341 15 2 ZTF_r 2391418985815 0 1.8672 247.816 8.07765 26.1759 3.7245e-06 0.0228372 0.1067 6.60611e-06 814 30. 0.086644 0.078069 20.1665 26.1759 1 2460145.9189815 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 585 341 15 2 ZTF_i 2391440265815 0 1.7165 253.537 6.6951 25.5738 1.505e-06 0.0219682 0.190051 7.46838e-06 811 30. 0.090723 0.078515 19.835 25.5738 2 2460145.9402662 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 56,57
 586 341 15 3 ZTF_g 2393398705915 0 2.0154 141.712 6.23296 26.1871 7.2939e-06 0.0296143 -0.04881 1.29986e-05 696 30. 0.089553 0.088003 20.4119 26.1871 1 2460147.8987037 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 587 341 15 2 ZTF_r 2393441855815 0 2.0786 253.507 7.12613 26.1908 4.8134e-06 0.0258253 0.113757 8.53499e-06 804 30. 0.086894 0.086902 20.2585 26.1908 1 2460147.9418519 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 588 341 15 2 ZTF_g 2395368465815 0 1.904 152.148 6.40577 26.2753 4.1037e-06 0.0240072 -0.0568671 7.35349e-06 814 30. 0.084771 0.075583 20.506 26.2753 1 2460149.8684606 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 589 341 15 2 ZTF_r 2395409465815 0 1.7774 261.607 7.22635 26.2324 3.693e-06 0.0227839 0.104562 6.53951e-06 816 30. 0.08532 0.077659 20.3554 26.2324 1 2460149.9094676 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 590 341 15 2 ZTF_i 2396314515815 0 1.5441 240.934 7.27994 25.5062 2.1966e-06 0.0265527 0.196552 1.1078e-05 817 30. 0.096945 0.090924 19.7488 25.5062 2 2460150.8145139 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 57,61
 591 341 15 2 ZTF_r 2397396275815 0 1.6918 255.758 7.23821 26.1929 4.1182e-06 0.0239616 0.108176 7.29775e-06 815 30. 0.08888 0.082106 20.3251 26.1929 1 2460151.8962731 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 592 341 15 2 ZTF_g 2397445575815 0 2.6978 148.841 6.88539 26.232 6.2989e-06 0.0296395 -0.0178284 1.14518e-05 799 30. 0.088226 0.083521 20.2979 26.232 1 2460151.9455787 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 56,57
 593 341 15 2 ZTF_i 2401377455815 0 1.8092 246.279 9.35392 25.5433 1.8951e-06 0.0245797 0.187914 9.61771e-06 814 30. 0.092857 0.084293 19.4435 25.5433 2 2460155.8774537 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 56,57
 594 341 15 2 ZTF_r 2402335165815 0 1.7163 245.719 19.4752 26.1691 7.0935e-06 0.0315144 0.105532 1.26318e-05 810 30. 0.092242 0.08006 19.2564 26.1691 1 2460156.835162 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 595 341 15 2 ZTF_r 2406438995815 0 1.9329 268.77 17.7654 26.2748 8.2112e-06 0.0340102 0.108176 1.46471e-05 815 30. 0.086887 0.079652 19.3963 26.2748 1 2460160.9389931 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 596 341 15 3 ZTF_i 2406475535915 0 2.1402 268.262 15.0726 25.6215 5.5469e-06 0.0401128 0.175295 2.5327e-05 704 30. 0.103662 0.096192 18.8169 25.6215 2 2460160.9755324 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 597 341 15 3 ZTF_r 2408335265915 0 1.7822 271.327 9.8662 26.2687 5.5242e-06 0.0257695 0.110298 9.72315e-06 701 30. 0.081282 0.082165 20.0609 26.2687 1 2460162.8352662 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 598 341 15 3 ZTF_g 2408412955915 0 2.0043 161.019 11.1656 26.3109 1.01237e-05 0.0338095 -0.0268868 1.97397e-05 656 30. 0.086581 0.085668 19.9069 26.3109 1 2460162.9129514 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 599 341 15 2 ZTF_i 2409357455815 0 2.0044 260.291 6.70822 25.5886 1.5934e-06 0.0227228 0.194422 8.08724e-06 822 30. 0.091761 0.083046 19.7712 25.5886 2 2460163.8574537 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 57,61
 600 341 15 3 ZTF_r 2415330575915 33554432 1.805 243.462 6.90636 26.149 4.266e-05 0.0718878 0.0980836 7.55843e-05 702 30. 0.083642 0.077124 20.3044 26.149 1 2460169.8305787 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 601 341 15 3 ZTF_g 2415356865915 33554432 2.6527 133.964 6.222 26.1047 5.31057e-05 0.0789395 -0.0477639 0.000100146 676 30. 0.097499 0.092658 20.1512 26.1047 1 2460169.8568634 341120159 1 -6.41999318391226 34.9700907851235 -0.204217336821356 0.933496769121938 -96.6999742005509 58.3705854784299 -1.66781356213037 1.06349673183033 null null null null null 2458279.972187 2458430.648079 57
 602 341 15 2 ZTF_i 2415380165815 33554432 2.034 145.586 7.21957 24.9601 7.13539e-05 0.151833 0.179161 0.00035218 809 30. 0.104692 0.096508 19.1044 24.9601 2 2460169.880162 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 56,57
 603 341 15 3 ZTF_g 2417335505915 0 2.2954 154.106 6.21284 26.2836 9.5894e-06 0.0340729 -0.0570296 1.70892e-05 702 30. 0.091129 0.090835 20.3546 26.2836 1 2460171.8355093 341120159 1 12.261317993964 30.553133063333 0.446412354775806 1.04433342478248 -28.1526743573817 52.7900038830197 -0.536887330066228 1.05668530209962 null null null null null 2458279.972187 2458430.648079 57
 604 341 15 2 ZTF_r 2417416905815 0 1.8339 256.194 7.18058 26.2052 4.1807e-06 0.0242175 0.109558 7.45455e-06 816 30. 0.087023 0.081801 20.3293 26.2052 1 2460171.9169097 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 605 341 15 2 ZTF_i 2419397715815 0 1.9382 256.341 6.76834 25.5876 1.4522e-06 0.0215278 0.187704 7.31264e-06 815 30. 0.100319 0.08499 19.7759 25.5876 2 2460173.8977199 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 57,61
 606 341 15 2 ZTF_g 2420334815815 0 2.4459 156.334 6.52353 26.3209 5.9825e-06 0.0292156 -0.0687283 1.07354e-05 820 30. 0.092882 0.082089 20.2832 26.3209 1 2460174.8348148 341120158 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 607 341 15 2 ZTF_r 2420356245815 0 2.3138 265.92 7.13479 26.2422 4.1387e-06 0.0240539 0.114093 7.37054e-06 812 30. 0.086785 0.082147 20.2882 26.2422 1 2460174.85625 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 56,57
 608 341 15 3 ZTF_g 2427335135915 0 2.9182 158.773 6.5541 26.3015 9.864e-06 0.0337491 -0.0350994 1.8875e-05 671 30. 0.099601 0.091474 20.156 26.3015 1 2460181.8351389 341120159 1 7.30221748839797 37.390974013362 0.217241496810975 0.979671726011098 41.1173693833617 57.1048660149467 0.724882135631105 1.08473620459157 null null null null null 2458279.972187 2458430.648079 57
 609 341 15 3 ZTF_r 2427414455915 0 2.2934 267.275 7.87528 26.2338 5.1038e-06 0.0249131 0.118358 8.92282e-06 709 30. 0.092259 0.08466 20.0963 26.2338 1 2460181.914456 341120259 1 65.4799975927404 34.8754085001301 2.08854651752219 1.09420678445974 97.3211664632424 60.9677753640206 1.60702321076581 1.04859213546129 null null null null null 2458276.977755 2458443.640856 57
 610 341 15 2 ZTF_i 2428355915815 0 2.1225 264.265 7.3453 25.6065 1.8447e-06 0.0243135 0.192862 9.39547e-06 817 30. 0.096948 0.081994 19.6447 25.6065 2 2460182.8559144 341120358 1 null null null null null null null null null null null null null 2458321.869468 2458691.836227 57,61
 611 341 15 2 ZTF_r 2429359945815 0 2.0137 269.607 9.80855 26.2596 5.4516e-06 0.0276378 0.112939 9.77104e-06 813 30. 0.091671 0.085796 19.9768 26.2596 1 2460183.8599421 341120258 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 612 341 15 3 ZTF_i 2437272745915 0 2.5252 266.176 8.70897 25.6157 2.5277e-06 0.0270895 0.180902 1.20195e-05 708 30. 0.102616 0.094225 19.2452 25.6157 2 2460191.7727431 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 613 341 15 3 ZTF_g 2437381075915 0 2.4916 151.715 11.9182 26.2621 1.21436e-05 0.0346922 -0.0333537 2.72037e-05 587 30. 0.096848 0.094019 19.5854 26.2621 1 2460191.8810764 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 614 341 15 3 ZTF_g 2440295415915 0 2.2211 157.972 7.31534 26.3154 8.1709e-06 0.031332 -0.0507478 1.49737e-05 694 30. 0.091273 0.090326 20.2319 26.3154 1 2460194.7954167 341120159 1 -2.42214547404004 38.2063251007479 -0.0705212103733083 0.917303079261853 -0.862069174466934 68.1161750028044 -0.0127411038555866 1.05088760689041 null null null null null 2458279.972187 2458430.648079 57
 615 341 15 3 ZTF_r 2440345625915 0 1.7307 269.695 8.35622 26.2545 4.6838e-06 0.0239177 0.110979 8.33054e-06 708 30. 0.08502 0.086917 20.2169 26.2545 1 2460194.845625 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 616 341 15 3 ZTF_i 2440351495915 0 1.9482 264.337 8.25663 25.6193 2.1845e-06 0.0252839 0.185682 1.02356e-05 708 30. 0.091152 0.089997 19.6158 25.6193 2 2460194.8514931 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 617 341 15 3 ZTF_r 2442374375915 0 1.9425 242.149 9.14666 26.1284 5.0275e-06 0.0245332 0.116096 8.85942e-06 700 30. 0.087756 0.086601 19.9701 26.1284 1 2460196.874375 341120259 1 null null null null null null null null null null null null null 2458276.977755 2458443.640856 57,61
 618 341 15 3 ZTF_r 2446208535915 0 1.7098 266.718 7.85371 26.2397 4.8947e-06 0.0243153 0.109807 8.64991e-06 704 30. 0.082079 0.082679 20.3107 26.2397 1 2460200.7085301 341120259 1 -12.0332631359867 31.6183694885054 -0.423349201066737 1.4643984360769 -50.9792257880536 62.1368085105497 -0.82596089237682 1.03529549174501 null null null null null 2458276.977755 2458443.640856 57
 619 341 15 3 ZTF_g 2446253545915 0 2.0983 157.316 6.23179 26.311 6.7492e-06 0.0285343 -0.0680713 1.21365e-05 701 30. 0.086199 0.087608 20.4822 26.311 1 2460200.7535417 341120159 1 -2.94945880780578 27.3081664987525 -0.120144693597885 1.18686313977094 2.00415208055108 49.640215746163 0.0406454752420823 1.04916193094291 null null null null null 2458279.972187 2458430.648079 57
 620 341 15 3 ZTF_i 2447231145915 0 1.9859 264.765 7.92807 25.6111 1.8627e-06 0.0232654 0.178457 8.85025e-06 706 30. 0.09524 0.08504 19.5955 25.6111 2 2460201.7311458 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 621 341 15 3 ZTF_g 2448204585915 0 2.3459 146.66 6.72519 26.2251 8.2742e-06 0.0313619 -0.0433442 1.51938e-05 688 30. 0.09448 0.086498 20.1772 26.2251 1 2460202.7045833 341120159 1 -10.2583121137681 34.3086207160775 -0.332603986953103 0.925778264768216 11.8774295775977 58.7936447362297 0.203379545575293 1.05863548162939 null null null null null 2458279.972187 2458430.648079 57
 622 341 15 3 ZTF_r 2448251355915 0 1.6476 258.63 7.42266 26.2036 4.6701e-06 0.0237289 0.111746 8.17483e-06 707 30. 0.08385 0.081866 20.3271 26.2036 1 2460202.7513542 341120259 1 6.26954144885742 27.168613088026 0.256698369440785 1.09072017626095 -63.0759595269635 52.541476015777 -1.20858385714896 1.04218314574384 null null null null null 2458276.977755 2458443.640856 57
 623 341 15 3 ZTF_i 2450189315915 0 2.1186 256.654 7.2082 25.5809 1.8829e-06 0.0234722 0.180611 8.74975e-06 709 30. 0.098021 0.091959 19.6014 25.5809 2 2460204.6893171 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 624 341 15 3 ZTF_r 2450396155915 0 2.2027 239.903 6.89548 26.1362 5.2687e-06 0.0252248 0.103704 9.23091e-06 705 30. 0.095465 0.088796 20.1816 26.1362 1 2460204.8961574 341120259 1 -17.0986969649189 32.8500334080848 -0.579004582624969 0.986512427556787 -1.90561803742317 61.6044777171837 -0.0311414454863506 1.03082780300622 null null null null null 2458276.977755 2458443.640856 57
 625 341 15 3 ZTF_r 2452209465915 0 2.137 273.206 8.0976 26.2503 4.8731e-06 0.0242146 0.11662 8.53174e-06 705 30. 0.084054 0.082272 20.22 26.2503 1 2460206.7094676 341120259 1 55.3798753007747 32.6666883383026 1.88582620157893 1.03639974370422 95.4768191698477 60.7773645005541 1.58150755351247 1.04447777407088 null null null null null 2458276.977755 2458443.640856 57
 626 341 15 3 ZTF_i 2453251775915 0 1.7228 269.862 7.37703 25.628 2.3741e-06 0.0261521 0.185606 1.14042e-05 705 30. 0.090911 0.093979 19.7648 25.628 2 2460207.7517708 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 627 341 15 3 ZTF_r 2455272125915 0 2.7584 225.976 8.20651 26.0698 7.1832e-06 0.0295026 0.116147 1.26874e-05 709 30. 0.098754 0.098553 19.6967 26.0698 1 2460209.7721296 341120259 1 0.579181720945794 48.2715318578584 0.0133468434680502 1.00624469827055 40.3300579517211 74.1612905442591 0.547478110405606 1.08243438676665 null null null null null 2458276.977755 2458443.640856 57
 628 341 15 3 ZTF_g 2455369315915 0 3.2996 113.186 9.17812 25.9482 2.04225e-05 0.0405052 -0.043902 4.94457e-05 481 30. 0.109718 0.106328 19.2983 25.9482 1 2460209.8693171 341120159 1 69.3341309333662 59.8789766545383 1.28803453579064 1.01768682453733 107.20914600309 84.0828764972273 1.2836288465137 1.09055755405809 null null null null null 2458279.972187 2458430.648079 57
 629 341 15 3 ZTF_i 2457331995915 0 1.9357 267.783 8.06413 25.6199 2.0335e-06 0.0244233 0.185846 9.40422e-06 710 30. 0.09702 0.096777 19.5836 25.6199 2 2460211.8319907 341120359 1 null null null null null null null null null null null null null 2458321.869468 2458703.877674 57,61
 630 341 15 3 ZTF_g 2458230005915 0 2.2584 157.611 13.804 26.3141 1.30048e-05 0.0357 -0.0369128 2.90801e-05 576 30. 0.089267 0.090632 19.531 26.3141 1 2460212.73 341120159 1 31.8510539501378 61.4233580723081 0.576826298974554 1.14115626018198 -70.5915344546672 106.647852650063 -0.666370402542323 1.05722982515617 null null null null null 2458279.972187 2458430.648079 57
 631 341 15 3 ZTF_r 2458319565915 0 2.2275 263.051 13.1262 26.2298 8.9651e-06 0.0327943 0.114522 1.58222e-05 701 30. 0.09345 0.08991 19.5424 26.2298 1 2460212.8195602 341120259 1 28.5479144444324 66.3416898240466 0.478677107627377 0.93428581007722 106.552656524097 115.068681618585 0.932228415998105 1.05257057852119 null null null null null 2458276.977755 2458443.640856 57
 632 341 15 3 ZTF_r 2462168545915 0 1.9081 270.352 20.2557 26.2785 9.3637e-06 0.0335957 0.102392 1.66843e-05 702 30. 0.087964 0.084226 19.2575 26.2785 1 2460216.6685417 341120259 1 131.799592090689 80.0789423669425 1.83084061696844 1.07844315588182 93.1096273271498 156.792091308807 0.597840906654117 1.03479224903255 null null null null null 2458276.977755 2458443.640856 57
 633 341 15 3 ZTF_g 2462273415915 0 1.8824 160.077 26.8971 26.3117 2.01049e-05 0.0370415 -0.0222255 5.12116e-05 425 30. 0.090493 0.090948 18.9444 26.3117 1 2460216.7734144 341120159 1 null null null null null null null null null null null null null 2458279.972187 2458430.648079 57,61
 634 1384 6 3 ZTF_g 2462320252315 1 2.1249 435.36 29.7851 26.2785 2.70072e-05 0.0411754 -0.053318 6.68012e-05 396 30. 0.102411 0.085443 18.6941 26.2785 2 2460216.8202546 1384120123 1 null null null null null null null null null null null null null 2459425.906146 2459780.908935 56,57
