source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
2073893820103452672,Orbital,455.7273513364453,0.2805183293563575,26.445167541503906,297.9871201930022,41.432206627153754,76.06867300478957,7.331214339244256,0.6707,1.0476190848936286,10.399453163146973,0.2492818832397461,2.0048084259033203,163.5789794921875,33.388389587402344,0.00002625876913953107,19.0,9091.220703125,3.8526999950408936,2.641,0.1686,1.402,false,false,PASS,dormant_NS_candidate,FAIL,2.097,15.92
184729536995924224,Orbital,631.1498467635054,0.5552156028419983,26.434024810791016,75.90579719062471,33.49244572181363,171.18176609877474,-4.864458592903536,1.0466,1.2245416734604906,12.230896949768066,0.9148263931274414,3.1792869567871094,233.50750732421875,190.43148803710938,0.023626822978258133,21.0,8999.994140625,3.726300001144409,2.201,0.2091,1.3927,false,false,PASS,dormant_NS_candidate,FAIL,10.749,17.72
2510113582252413824,Orbital,725.559157988496,0.2233232828491932,26.175634384155273,24.036188450821445,0.6361838377265923,145.90622316066998,-60.22611366814348,1.5112,1.0030173894206698,12.565555572509766,0.814396858215332,2.3238627910614014,76.20867156982422,25.196739196777344,2.3636426149664658e-11,25.0,5639.13037109375,4.059500217437744,1.401,0.8667,2.2682,false,false,PASS,dormant_NS_candidate,FAIL,1.087,23.18
1819021763431583744,Orbital,850.3670312785257,0.2996215904614957,25.966049194335938,309.28020372546644,23.071168867138017,65.94989337988018,-10.698845672528542,1.3591,1.2319842630431517,12.073275566101074,0.8597259521484375,2.7128190994262695,235.74911499023438,36.642887115478516,0.0,21.0,5736.3232421875,3.658600091934204,1.485,0.2477,1.2188,false,false,PASS,dormant_NS_candidate,FAIL,2.477,14.79
5197107378182068352,AstroSpectroSB1,865.4745261058694,0.21628497932864402,25.89826774597168,132.46557438566813,-78.976477663836,292.6521409923494,-21.31513528432477,2.9864,2.4462636909647615,10.416258811950684,0.6185283660888672,7.110189914703369,1563.2547607421875,34.029380798339844,8.881784197001252e-15,17.0,7088.984375,3.6512999534606934,1.57,0.3241,1.428,false,false,PASS,dormant_NS_candidate,FAIL,2.165,15.72
6633785625301633920,AstroSpectroSB1,1119.6736533428611,0.2123427262580695,25.85912322998047,285.7780218889009,-57.85694884608447,338.5668100136597,-24.217443776168015,1.7819,1.5410221047366222,9.461312294006348,1.1848316192626953,7.679609775543213,1332.5506591796875,12.384981155395508,0.0,12.0,5164.169921875,2.886699914932251,2.699,0.1645,1.4045,false,false,PASS,dormant_NS_candidate,FAIL,1.077,11.5
393829435691584128,Orbital,170.6710037955947,0.1820813488352849,25.75790023803711,1.4836931919749103,49.66446488565732,115.41672307688377,-12.54215249758029,0.8566,2.2780668983941967,10.784465789794922,0.767420768737793,2.970569610595703,288.4703063964844,62.4296989440918,0.0,27.0,6276.6455078125,3.897700071334839,1.521,0.2435,1.2244,false,false,PASS,dormant_NS_candidate,FAIL,2.561,24.38
2325337457748749440,Orbital,911.4182243129014,0.24861179856036217,25.22932243347168,351.9996179336127,-33.02869950568488,9.747482553937852,-71.0485422958387,2.5612,1.8812800349576695,11.955100059509277,0.6978216171264648,6.197715759277344,803.4661254882812,21.438068389892578,1.3698980616538847e-8,13.0,6063.77685546875,4.283899784088135,1.247,0.4052,1.4249,false,false,PASS,dormant_NS_candidate,FAIL,1.278,16.78
2614224070543757056,AstroSpectroSB1,1048.0300092973478,0.43333793972725837,25.123470306396484,331.73114703990075,-10.401692757939218,48.24443343969394,-47.875003379977166,1.8457,1.5204395206671673,10.470789909362793,1.036935806274414,4.79887580871582,440.38140869140625,23.274749755859375,0.0,16.0,5102.1044921875,3.1377999782562256,2.103,0.2173,1.382,false,false,PASS,dormant_NS_candidate,FAIL,1.664,13.98
771360256457865728,AstroSpectroSB1,1123.412282251306,0.4325503699999356,24.982301712036133,170.22783559510495,41.33509200892453,169.68354918101855,66.62948332012864,4.2301,2.8604895812164237,10.09565544128418,0.6360950469970703,7.786192417144775,1705.3251953125,28.552688598632812,0.0,11.0,6254.521484375,3.8757998943328857,1.532,0.3419,1.4481,false,false,PASS,dormant_NS_candidate,FAIL,1.797,15.89
3079530794349424128,Orbital,782.0852653660629,0.33953486505373126,24.961748123168945,128.89060550637686,2.3315447721005262,223.26778318283812,24.129885239748962,1.6244,1.5467773721643507,11.346113204956055,0.8035612106323242,3.2845170497894287,604.8860473632812,38.63262176513672,0.0,23.0,5775.11572265625,3.8169000148773193,1.519,0.2526,1.2451,false,false,PASS,dormant_NS_candidate,FAIL,2.487,15.53
5623313376859093504,Orbital,249.1981967123668,0.32171349546297356,24.961090087890625,139.15141689345649,-36.92287380777399,262.2802218139926,8.465110201369171,0.5773,1.3340093346429591,9.338974952697754,1.0620050430297852,2.325672149658203,129.24932861328125,44.090675354003906,0.0,22.0,5752.759765625,2.8548998832702637,3.092,0.1741,1.5549,false,false,PASS,dormant_NS_candidate,FAIL,2.21,19.95
4631949639770498176,Orbital,461.0281458281397,0.43483462660890987,24.853065490722656,21.999427214544028,-78.41784088689374,300.5949834681358,-38.544019049149426,0.8537,1.1585147799358853,12.398506164550781,0.7055234909057617,2.4538164138793945,89.88803100585938,21.239559173583984,0.005096601787954569,14.0,6142.19873046875,3.7379000186920166,1.447,0.2511,1.2106,false,false,PASS,dormant_NS_candidate,FAIL,1.1,19.31
233474559649532928,Orbital,996.7242812889948,0.40277393357253083,24.765987396240234,60.752984071910255,45.552836567826596,154.38134642207834,-5.298659551776216,1.5191,1.2268807675256364,12.564751625061035,0.9391002655029297,2.5840554237365723,157.5114288330078,155.78350830078125,0.00003381692658877,31.0,7242.791015625,3.944999933242798,1.689,0.2549,1.3222,false,false,PASS,dormant_NS_candidate,FAIL,10.55,14.77
3302670077840750080,Orbital,817.7856093353912,0.3970248826846962,24.66790199279785,56.8066846387295,9.836671523060181,178.11666519617216,-33.60421012322759,1.4033,1.2279442520360242,12.528465270996094,0.9364395141601562,4.022204875946045,315.3849792480469,30.138240814208984,1.730056396809232e-6,17.0,6250.388671875,3.774899959564209,1.513,0.2977,1.3445,false,false,PASS,dormant_NS_candidate,FAIL,1.819,16.56
6584936935018658304,AstroSpectroSB1,934.3505729239243,0.3140600231724784,23.676984786987305,327.5022069409324,-39.27418194605949,3.138969596471366,-50.60375656381236,1.5422,1.1438660420109703,12.576621055603027,0.7177114486694336,4.103348731994629,388.9141540527344,36.035072326660156,3.5747412141518e-8,38.0,6047.4873046875,3.8457000255584717,1.359,0.3745,1.4272,false,false,PASS,dormant_NS_candidate,FAIL,2.179,16.54
567412222580423296,AstroSpectroSB1,280.91439631213467,0.530291651009542,23.14926528930664,2.1566098446930546,83.58170939437844,121.65926453621678,20.816011640088043,0.7019,1.2666906703938046,11.96054744720459,0.5943670272827148,1.8798506259918213,67.6482162475586,40.92424011230469,0.0,24.0,7356.74365234375,4.08519983291626,1.686,0.2876,1.399,false,false,PASS,dormant_NS_candidate,FAIL,1.617,25.32
5587310487085010816,Orbital,215.6556727130105,0.4811815799971872,23.02933120727539,116.5748455864764,-36.61211346887364,251.30940623849258,-5.886970215561863,0.7206,1.6296193744383785,10.135147094726562,1.0793142318725586,2.675551414489746,189.19015502929688,43.93056869506836,0.0,19.0,5827.05712890625,3.1338999271392822,2.335,0.248,1.5538,false,false,PASS,dormant_NS_candidate,FAIL,1.726,25.45
4384336838056228608,Orbital,950.1104202785654,0.29433312589515975,22.9934024810791,253.01804641555833,0.5909383427807707,18.841777560760228,26.585870968904395,1.6142,1.0374947829006198,12.74537467956543,0.9289836883544922,3.1566855907440186,197.90907287597656,28.111980438232422,0.0006179048214107752,19.0,,,1.0,0.5566,1.5255,false,false,PASS,dormant_NS_candidate,FAIL,1.508,18.64
5341133510139344512,Orbital,895.3993428605833,0.3843576145606597,22.86642074584961,166.1093212429339,-55.686675252615665,288.19513164639267,4.093336283557542,1.6663,1.3373476894990208,10.667417526245117,1.1656608581542969,5.5182623863220215,855.1664428710938,34.56172180175781,0.0,12.0,4808.72265625,2.7571001052856445,2.503,0.3219,1.818,false,false,PASS,dormant_NS_candidate,FAIL,2.108,16.4
6883969772393629312,AstroSpectroSB1,1552.5496197971058,0.3979831907915868,22.76494026184082,318.17274599397393,-15.848399343862635,33.69907407340027,-38.27414951253763,3.3174,2.5796201298889705,8.33047103881836,1.0234251022338867,5.55936336517334,850.9081420898438,17.490562438964844,0.0,14.0,5614.310546875,2.914799928665161,2.679,0.1177,1.2126,false,false,PASS,dormant_NS_candidate,FAIL,1.78,9.82
3455517071870718208,Orbital,680.5077631721264,0.3995730684664305,22.62607192993164,85.6053955687573,35.39810156100861,174.1374712117028,2.805678835054268,1.5578,1.3757112096597408,12.326820373535156,0.8575592041015625,5.133828163146973,530.3001098632812,28.5132999420166,7.049316685936446e-11,31.0,6468.82763671875,3.878499984741211,1.489,0.4183,1.5792,false,false,PASS,dormant_NS_candidate,FAIL,1.444,19.75
4858371279004216192,Orbital,843.106418994711,0.5864753769321308,22.48325538635254,57.684160660252296,-36.12224558075885,237.75721153003894,-51.14147762944089,1.6798,1.1345590255516602,12.097596168518066,0.8395671844482422,5.449004173278809,830.8584594726562,43.075313568115234,0.0,28.0,5942.72509765625,3.7632999420166016,1.543,0.6091,1.9525,false,false,PASS,dormant_NS_candidate,FAIL,1.826,23.59
4311100292675423872,Orbital,814.2565231647005,0.5310437739091047,22.372041702270508,282.788056947323,8.839187843445572,40.77969278031683,4.080817463512326,1.5554,1.003049588379258,12.38362979888916,0.8450145721435547,5.8481903076171875,237.0078887939453,53.15215301513672,0.010023245587944984,10.0,7314.45556640625,3.7460999488830566,1.872,0.7502,2.3878,false,false,PASS,dormant_NS_candidate,FAIL,2.174,24.45
5406779473905721600,Orbital,986.6384396241554,0.22596681378392455,22.32192611694336,152.66983662225363,-49.507320290476954,278.0385521808797,5.434378214764028,3.4831,2.382632679010758,10.767943382263184,1.1480646133422852,8.9271879196167,2110.494140625,35.51999282836914,0.0,16.0,,,1.0,0.4281,1.3214,false,false,PASS,dormant_NS_candidate,FAIL,2.146,16.55
1828097239793736704,Orbital,1043.6888615858477,0.2674381597585167,22.220008850097656,298.9354982446929,23.30950477898711,60.8768090227139,-2.6309177422998813,2.9194,2.0441505604396335,11.802732467651367,0.7341375350952148,8.42346477508545,2663.88134765625,16.73017692565918,0.0000811290301498957,24.0,5943.39697265625,3.5643999576568604,1.145,0.3568,1.2805,false,false,PASS,dormant_NS_candidate,FAIL,1.083,15.45
4302525515062755456,Orbital,1022.7080279987405,0.10350872734371805,22.202468872070312,294.2040747951865,10.004151993167406,47.05482218272891,-5.347369033888897,2.7862,1.9708960859105382,9.973455429077148,0.2936992645263672,6.219496250152588,1240.0517578125,21.203678131103516,0.006806594785302877,20.0,8333.63671875,4.174300193786621,2.068,0.3603,1.7332,false,false,PASS,dormant_NS_candidate,FAIL,1.402,15.12
5606348084243972096,AstroSpectroSB1,415.8411978200478,0.6455657167208891,21.933189392089844,108.6267921267382,-29.001464845143843,241.38618103972496,-8.21315130658086,0.7313,1.20531427979843,9.942941665649414,0.4316377639770508,2.513115644454956,231.76759338378906,30.993383407592773,1.7405888952382043e-9,21.0,7700.5849609375,3.588200092315674,2.504,0.1723,1.3734,false,false,PASS,dormant_NS_candidate,FAIL,1.491,20.79
