source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
5030635240357300480,AstroSpectroSB1,523.0850176061314,0.39989507369496496,44.46932601928711,14.243502519767489,-31.876213704575648,289.03276682162215,-85.1017869099461,1.364,2.143743771359724,9.171957969665527,1.1680335998535156,4.035350322723389,320.6993103027344,13.593029975891113,0.0,17.0,4814.45458984375,2.8334999084472656,2.802,0.1256,1.2789,false,false,PASS,dormant_NS_candidate,PASS,0.941,14.44
361457854857458560,AstroSpectroSB1,432.483474200396,0.26687654765366975,43.775386810302734,10.366347211442864,31.92453077881402,120.46589604705032,-30.899464415143466,1.6987,2.3304546627265728,10.188875198364258,0.6043682098388672,3.505568742752075,369.8184814453125,13.463896751403809,0.0,23.0,6569.52880859375,3.674499988555908,1.722,0.2762,1.3874,false,false,PASS,dormant_NS_candidate,PASS,0.708,19.03
5636892826495095808,AstroSpectroSB1,1383.5888128315598,0.39851492555482126,43.45690155029297,141.62797613473583,-28.163546654992448,257.2749570956193,16.026858717455983,6.789,3.741711861925904,11.049602508544922,0.9166021347045898,16.17741584777832,11027.759765625,14.400787353515625,0.0,25.0,5866.1796875,4.4156999588012695,0.989,0.4163,1.2951,false,false,PASS,dormant_NS_candidate,PASS,0.926,15.56
5975415414259214976,Orbital,778.4622733639576,0.18155446253865543,41.83449935913086,260.7675893876076,-35.40694733096843,351.97875905668013,0.4942896806840377,2.4246,2.4067600553498454,10.791032791137695,0.7859830856323242,7.1868414878845215,1360.8214111328125,14.427358627319336,0.000040281393012264743,12.0,6865.97314453125,3.3798999786376953,1.624,0.2251,1.2214,false,false,PASS,dormant_NS_candidate,PASS,1.008,14.32
1605228844172042368,AstroSpectroSB1,339.98059679926195,0.1945382740371348,41.592735290527344,218.95246241724502,53.184429450746066,93.49786167073967,57.56589608279576,3.7238,5.159469390554958,11.587902069091797,1.1137371063232422,6.0176286697387695,1207.9691162109375,18.039024353027344,0.0,29.0,4989.90966796875,4.322299957275391,1.0,0.4339,1.3309,false,false,PASS,dormant_NS_candidate,PASS,0.766,23.55
6015533191950356864,Orbital,576.9090168889608,0.37281896661836234,41.55149459838867,236.76693931745396,-32.324291765820576,340.8057641350163,17.3386285444912,1.0857,1.3919815531313071,9.466773986816406,1.1396427154541016,3.9566121101379395,395.60540771484375,7.922161102294922,0.0,16.0,5066.9677734375,2.9195001125335693,2.9,0.1902,1.5578,false,false,PASS,dormant_NS_candidate,PASS,0.5,15.85
3178136955634822144,AstroSpectroSB1,385.64724569243674,0.1484467008536466,41.10102081298828,68.35975835766912,-12.472797972448975,208.6705453396082,-36.20496526338401,1.5351,2.359810446879164,10.148659706115723,0.6186399459838867,4.935584545135498,730.906494140625,17.43958854675293,0.0,43.0,6320.1357421875,3.66510009765625,1.682,0.2469,1.2998,false,false,PASS,dormant_NS_candidate,PASS,0.94,18.56
2820350477476663040,AstroSpectroSB1,743.6981161020624,0.446791051897097,40.929664611816406,355.6585776873702,17.7767184965167,100.62876590653521,-42.095886239983635,1.6847,1.5202765674333183,11.87829875946045,0.9372100830078125,5.203052043914795,512.4791870117188,10.284622192382812,2.0860717597770417e-7,27.0,5797.38916015625,3.7962000370025635,1.413,0.3283,1.3625,false,false,PASS,dormant_NS_candidate,PASS,0.567,18.12
1944623653898158592,Orbital,418.3924184716653,0.3398902945735078,40.18163299560547,355.8841612913919,51.18142806453758,112.21261301404277,-10.271614494241154,0.7306,1.2737822525443805,10.400330543518066,1.1937904357910156,3.5245068073272705,422.4007263183594,5.326618194580078,0.0,18.0,4897.16796875,2.8610999584198,2.503,0.1438,1.2697,false,false,PASS,dormant_NS_candidate,PASS,0.336,15.86
2216787863066017408,Orbital,448.98472541510876,0.14421790214377,39.6397590637207,327.6271258195668,64.01103113634312,104.63200374993244,7.771875279949029,1.0592,1.4790796197037932,10.578011512756348,0.7758312225341797,3.1061856746673584,231.10472106933594,17.518714904785156,5.159743068361422e-6,13.0,7052.6552734375,3.6015000343322754,2.131,0.2431,1.4648,false,false,PASS,dormant_NS_candidate,PASS,0.999,17.54
2362565890673652736,AstroSpectroSB1,1026.7906732376628,0.6078087922462749,39.22409439086914,8.339679271297722,-20.57906995631445,89.72922936838613,-82.25736110112155,4.895,2.8125947731283674,12.547332763671875,1.1004981994628906,15.510207176208496,4357.056640625,18.914798736572266,4.388810452837788e-7,26.0,5129.25341796875,3.512700080871582,1.0,0.667,1.69,false,false,PASS,dormant_NS_candidate,PASS,0.814,23.22
2945987376219195776,Orbital,740.4520020699317,0.42723962175498853,39.21641159057617,103.01388407700159,-17.29391585715698,228.4852180075227,-7.658127317268899,2.2018,1.4759989411630077,9.644991874694824,0.4390106201171875,5.451434135437012,859.6583862304688,15.547253608703613,0.0006532131228595972,29.0,7409.34130859375,3.5906999111175537,2.35,0.8077,2.7645,false,false,PASS,dormant_NS_candidate,PASS,0.641,24.24
