tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
ztf,60559.31052079983,2805310521415015008,1,2805310521415,20.09113,1,2805,11.899714,19.224237,,,19.2396,,0.10499012,,,0.1634,,326.8283677,-13.4746936,0.87857145,t17_f5_c3,0.9999968,19.207,0.2027,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60561.29364580009,2807293645315015000,2,2807293645315,19.788086,1,2807,0.5806261,18.988548,18.922735,,19.2335,,0.103903554,0.09728592,0.09779239,0.241,,326.8283103,-13.4746738,0.8957143,t17_f5_c3,0.99307626,19.2338,0.3092,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60561.29412040021,2807294121415015010,2,2807294121415,19.878027,1,2807,0.35967374,18.887722,18.816963,,18.9095,,0.111684844,0.104215086,0.10463825,0.1615,,326.8283416,-13.4747132,0.92714286,t17_f5_c3,0.99997604,18.8097,0.1885,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60561.33528940007,2807335281415015014,1,2807335281415,19.82536,1,2807,11.827251,19.369377,,,19.0667,,0.17820345,,,0.1934,,326.8283911,-13.4747044,0.6042857,t17_f5_c3,0.9999987,18.6686,0.1721,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60561.335763900075,2807335765315015003,1,2807335765315,19.587296,1,2807,4.145842,19.224413,,,19.0368,,0.16635732,,,0.2211,,326.8283526,-13.4747385,0.74857146,t17_f5_c3,0.99998283,18.8801,0.2456,340120153.0,True,False,False,,24.5.1,0.0,
ztf,60563.235115699936,2809235111415015012,2,2809235111415,19.520784,1,2809,0.39214846,18.56905,18.515856,,18.6111,,0.12738132,0.121081494,0.12129089,0.1939,,326.828326,-13.4746805,0.9142857,t17_f5_c3,0.9999541,18.4646,0.2169,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60564.34922449989,2810349225315015004,2,2810349225315,19.781437,1,2810,0.6841907,19.159554,19.082901,,19.1606,,0.14212316,0.13193339,0.13243537,0.1882,,326.8282884,-13.4747049,0.8471429,t17_f5_c3,0.999972,18.9482,0.1985,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60565.28738430003,2811287381415015021,2,2811287381415,20.024208,1,2811,0.36418307,19.465237,19.34741,,19.7726,,0.16299,0.14542294,0.14622802,0.2893,,326.8282957,-13.4746707,0.7542857,t17_f5_c3,0.9995494,19.5137,0.2923,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60565.2931597,2811293151415015019,1,2811293151415,20.18982,1,2811,11.8864565,19.167542,,,19.1252,,0.09282338,,,0.1294,,326.8283207,-13.4747221,0.86714286,t17_f5_c3,0.9999827,19.3185,0.1972,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60566.231886600144,2812231885315015004,2,2812231885315,19.0082,1,2812,0.395044,19.1856,19.107153,,18.8282,,0.240189,0.22313601,0.22344674,0.3259,,326.8283701,-13.4746846,0.351429,t17_f5_c3,,18.9471,0.467,,False,True,False,,24.5.1,0.0,2.840209765315015e+18
ztf,60566.29372690013,2812293725315015003,1,2812293725315,18.8775,1,2812,3.88733,19.1838,,,19.0102,,0.27821,,,0.3968,,326.8283781,-13.4746405,0.32,t17_f5_c3,,19.4305,0.7503,,False,False,False,,24.5.1,0.0,2.840209765315015e+18
ztf,60567.26180560002,2813261801415015005,1,2813261801415,19.4301,1,2813,11.9378,19.4229,,,19.1905,,0.217334,,,0.3198,,326.8283268,-13.4747024,0.634286,t17_f5_c3,,19.4034,0.4996,,False,False,False,,24.5.1,0.0,2.840209765315015e+18
ztf,60571.28991900012,2817289915315015002,1,2817289915315,18.8535,1,2817,3.81212,19.1341,,,18.7665,,0.247548,,,0.3676,,326.8282968,-13.4746611,0.368571,t17_f5_c3,,18.7785,0.4774,,False,False,False,,24.5.1,0.0,2.846189515315015e+18
ztf,60575.190347199794,2821190345315015004,2,2821190345315,19.827026,1,2821,0.5496687,19.287075,19.201239,,19.0619,,0.13256747,0.12181494,0.12249045,0.1862,,326.8283225,-13.4746839,0.8442857,t17_f5_c3,0.99999964,19.2479,0.2834,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60575.281354200095,2821281355315015005,1,2821281355315,19.779259,1,2821,3.8970213,19.157318,,,19.2565,,0.13421713,,,0.2402,,326.8283331,-13.4746691,0.8742857,t17_f5_c3,0.9999956,19.3273,0.3288,340120153.0,True,False,False,,24.5.1,0.0,
ztf,60575.2841897998,2821284181415015004,1,2821284181415,19.756168,1,2821,11.651937,19.478287,,,19.6242,,0.14582194,,,0.3189,,326.8284258,-13.4747425,0.80714285,t17_f5_c3,0.9999599,19.3168,0.3085,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60575.3213657001,2821321361415015010,2,2821321361415,19.836716,1,2821,0.2568963,19.315042,19.211739,,19.688,,0.11647328,0.105035156,0.105902135,0.3712,,326.8283082,-13.4747169,0.83428574,t17_f5_c3,0.99998903,19.3077,0.336,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60576.21091439994,2822210911415015011,2,2822210911415,20.15567,1,2822,0.3678599,18.56213,18.509266,,18.7382,,0.11995018,0.11403011,0.11424975,0.1125,,326.8283316,-13.474701,0.91571426,t17_f5_c3,0.9998352,18.5612,0.1221,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60576.252997700125,2822252991415015018,1,2822252991415,20.019773,1,2822,11.956401,19.359041,,,19.4307,,0.15222423,,,0.2265,,326.828314,-13.474703,0.84,t17_f5_c3,0.9999982,19.4169,0.2867,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60576.27317130007,2822273175315015008,3,2822273175315,19.508581,1,2822,0.41848618,18.773197,18.648073,,18.7327,,0.11973413,0.10539332,0.10670103,0.2013,,326.8283203,-13.4747049,0.9,t17_f5_c3,0.9999429,18.5551,0.219,340120353.0,True,True,False,,24.5.1,0.0,
ztf,60576.30579859996,2822305791415015015,3,2822305791415,19.43297,1,2822,1.2816609,18.86919,18.781502,,18.6531,,0.15456887,0.14189033,0.14257601,0.206,,326.8283054,-13.4746151,0.68142855,t17_f5_c3,0.95431197,18.4153,0.212,391120314.0,True,True,False,,24.5.1,0.0,
ztf,60577.244108799845,2823244101415015018,1,2823244101415,20.426088,1,2823,11.911303,18.968576,,,18.8954,,0.0998396,,,0.0947,,326.8283515,-13.4746982,0.86714286,t17_f5_c3,0.99999285,18.8836,0.1191,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60577.25376159977,2823253765315015001,2,2823253765315,20.18179,1,2823,0.55861723,18.3656,18.328032,,18.3848,,0.06620721,0.06369667,0.06395547,0.08,,326.8283185,-13.4746794,0.94,t17_f5_c3,0.9999978,18.3881,0.1023,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60577.25422450015,2823254221415015017,2,2823254221415,20.3737,1,2823,0.38532868,18.424063,18.377378,,18.4618,,0.07497756,0.071547665,0.07182196,0.08,,326.8283227,-13.4746802,0.93714285,t17_f5_c3,0.9999702,18.3956,0.0957,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60577.29946759995,2823299465315015002,3,2823299465315,19.266247,1,2823,0.4444418,19.483377,19.254265,,19.848,,0.1731694,0.13717113,0.14022532,0.6217,,326.8282644,-13.4747271,0.70714283,t17_f5_c3,0.99989367,19.7175,0.7082,340120353.0,True,True,False,,24.5.1,0.0,
ztf,60578.21268519992,2824212685315015004,2,2824212685315,20.27504,1,2824,0.44684532,19.137651,19.062479,,19.0746,,0.08905177,0.082322046,0.083094686,0.139,,326.8283585,-13.4746917,0.92,t17_f5_c3,0.99639755,18.8632,0.1466,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60578.213159699924,2824213151415015013,2,2824213151415,20.268732,1,2824,0.39538026,19.099129,19.013742,,19.3376,,0.15187977,0.13994002,0.14039302,0.1787,,326.8283139,-13.4746753,0.82285714,t17_f5_c3,0.9979924,19.0666,0.1783,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60578.23263890017,2824232631415015029,1,2824232631415,20.3804,1,2824,11.7543,19.469,,,19.0655,,0.136268,,,0.1089,,326.8284114,-13.4747175,0.444286,t17_f5_c3,,19.0305,0.1344,,False,False,False,,24.5.1,0.0,2.853168471415015e+18
ztf,60580.166261599865,2826166261415015016,2,2826166261415,20.232428,1,2826,0.44004175,18.585009,18.531046,,18.8131,,0.093301654,0.08848336,0.0887778,0.1173,,326.8283383,-13.4746773,0.92285717,t17_f5_c3,0.99990076,18.6817,0.1328,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60580.16672449978,2826166725315015005,2,2826166725315,20.136923,1,2826,0.45659,18.723524,18.67163,,18.8611,,0.086348355,0.0819396,0.08231834,0.1258,,326.8283495,-13.4746805,0.9285714,t17_f5_c3,0.9999913,19.0578,0.1927,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60591.233703699894,2837233701415015044,2,2837233701415,20.08654,1,2837,0.38395217,18.614513,18.559101,,18.6252,,0.092092164,0.08719548,0.08751007,0.1102,,326.8283134,-13.4746734,0.9357143,t17_f5_c3,0.9996918,18.6804,0.1479,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60592.12839120021,2838128395315015009,2,2838128395315,20.075209,1,2838,0.562185,19.370113,19.277737,,19.3111,,0.14069647,0.12848352,0.12922081,0.2144,,326.8283127,-13.4746365,0.8471429,t17_f5_c3,0.999593,19.1445,0.236,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60593.20425930014,2839204251415015018,2,2839204251415,19.752377,1,2839,0.274473,18.620281,18.564583,,18.715,,0.10490586,0.09938087,0.09965981,0.1274,,326.8283257,-13.4747362,0.8642857,t17_f5_c3,0.9999384,18.4998,0.1337,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60593.2113541998,2839211351415015022,1,2839211351415,19.98211,1,2839,11.903763,19.43446,,,19.4172,,0.16222864,,,0.2061,,326.8283835,-13.474684,0.7157143,t17_f5_c3,0.99954,19.528,0.2924,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60594.12753470009,2840127535315015008,1,2840127535315,19.628172,1,2840,3.8914409,19.241795,,,19.4343,,0.18473132,,,0.2898,,326.8283636,-13.4746506,0.79142857,t17_f5_c3,0.99990255,19.2882,0.3253,340120153.0,True,False,False,,24.5.1,0.0,
ztf,60594.12753470009,2840127535315025008,1,2840127535315,19.6282,1,2840,3.89144,19.2418,,,19.4343,,0.184731,,,0.2898,,326.8283636,-13.4746506,0.791429,t17_f5_c3,,19.2882,0.3253,,False,False,True,,25.0.0,0.0,2.866123781415015e+18
ztf,60594.12753470009,2840127535315035008,1,2840127535315,19.6282,1,2840,3.89144,19.2418,,,19.4343,,0.184731,,,0.2898,,326.8283636,-13.4746506,0.791429,t17_f5_c3,,19.2882,0.3253,,False,False,True,,25.0.0,0.0,2.868106581415015e+18
ztf,60594.20976850018,2840209765315015008,2,2840209765315,19.667147,1,2840,0.5036396,18.955662,18.891756,,18.9203,,0.1079039,0.10127629,0.10173597,0.1818,,326.828336,-13.4746829,0.9,t17_f5_c3,0.9999529,18.9082,0.2306,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60598.12349539995,2844123495315015004,2,2844123495315,19.128073,1,2844,0.61227053,19.386793,19.293047,,19.2322,,0.1822578,0.16659564,0.16718116,0.3743,,326.8282984,-13.4746513,0.5385714,t17_f5_c3,0.9995018,19.2905,0.5074,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60598.19047449995,2844190475315015002,1,2844190475315,19.121,1,2844,3.90874,19.3992,,,19.3405,,0.240268,,,0.4647,,326.8282547,-13.4747112,0.414286,t17_f5_c3,,19.4426,0.6566,,False,False,False,,25.0.0,0.0,2.872155345315015e+18
ztf,60600.18951389985,2846189515315015002,2,2846189515315,19.027706,1,2846,0.41544405,19.065119,18.99465,,18.9457,,0.19763476,0.18490997,0.18521473,0.3631,,326.8283597,-13.4746733,0.57714283,t17_f5_c3,0.9995309,18.6761,0.364,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60600.212291699834,2846212291415015008,2,2846212291415,18.9092,1,2846,0.49653,18.8778,18.807663,,18.9504,,0.220494,0.20649062,0.20670088,0.3672,,326.8283774,-13.4746965,0.748571,t17_f5_c3,,18.9089,0.4545,,False,True,False,,25.0.0,0.0,2.872155345315015e+18
ztf,60603.16936339997,2849169365315015003,2,2849169365315,19.717468,1,2849,0.5142989,19.120937,19.046875,,19.3728,,0.116037466,0.10781153,0.10838594,0.2836,,326.8283407,-13.4747016,0.86714286,t17_f5_c3,0.9999767,19.421,0.3803,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60603.1707870001,2849170781415015013,2,2849170781415,19.746004,1,2849,0.4543346,18.909166,18.837042,,19.0156,,0.11931757,0.11123742,0.11164888,0.2034,,326.8283191,-13.4746586,0.8842857,t17_f5_c3,0.9994625,18.7888,0.2118,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60603.22795139998,2849227951415015019,1,2849227951415,19.2136,1,2849,11.7557,19.4135,,,19.1472,,0.306383,,,0.2614,,326.8283275,-13.4747603,0.224286,t17_f5_c3,,19.2962,0.3848,,False,False,False,,25.0.0,0.0,2.878144375315015e+18
ztf,60607.16847220017,2853168471415015016,2,2853168471415,20.01321,1,2853,0.43407625,18.67462,18.616137,,18.8094,,0.12304739,0.1163328,0.116594896,0.1273,,326.8283633,-13.4747081,0.7828571,t17_f5_c3,0.99172366,18.6185,0.1366,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60607.1689352002,2853168935315015006,2,2853168935315,20.151073,1,2853,0.5413849,18.900087,18.839283,,18.8665,,0.09960359,0.09372787,0.09417874,0.1305,,326.8283187,-13.4746483,0.8957143,t17_f5_c3,0.9823954,18.7924,0.1562,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60609.14903939981,2855149031415015011,2,2855149031415,19.983763,1,2855,0.34274182,19.278847,19.178778,,19.5007,,0.120613,0.10920831,0.10999346,0.2475,,326.8283253,-13.4746993,0.76428574,t17_f5_c3,0.9981129,19.3725,0.2819,391120214.0,True,True,False,,24.5.1,0.0,
ztf,60609.169455999974,2855169455315015002,1,2855169455315,20.201992,1,2855,3.9477162,18.544542,,,18.5588,,0.088371396,,,0.0862,,326.8283348,-13.4746845,0.9342857,t17_f5_c3,0.99999547,18.6105,0.1152,340120153.0,True,False,False,,24.5.1,0.0,
ztf,60609.169930600096,2855169931415015012,1,2855169931415,20.19912,1,2855,11.944027,18.856693,,,18.6328,,0.11379562,,,0.088,,326.8283532,-13.474687,0.75285715,t17_f5_c3,0.9992194,18.6615,0.1149,391120114.0,True,False,False,,24.5.1,0.0,
ztf,60615.238217600156,2861238211415015016,2,2861238211415,19.6377,1,2861,0.310499,19.4082,19.296103,,18.8346,,0.172279,0.15469055,0.1553795,0.1682,,326.8283002,-13.4746945,0.242857,t17_f5_c3,,18.6991,0.1904,,False,True,False,,25.0.0,0.0,2.886140251415015e+18
ztf,60615.23868060019,2861238685315015003,2,2861238685315,19.574776,1,2861,0.4454053,19.545397,19.437614,,19.5237,,0.21693298,0.19578183,0.19643217,0.3355,,326.8283608,-13.474699,0.62714285,t17_f5_c3,0.9960506,19.9848,0.6586,340120253.0,True,True,False,,24.5.1,0.0,
ztf,60619.130590300076,2865130591415015014,2,2865130591415,19.8058,1,2865,0.389796,18.9665,18.890596,,19.0572,,0.124609,0.11575891,0.11619528,0.1739,,326.828319,-13.4746758,0.832857,t17_f5_c3,,18.8839,0.19,,False,True,False,,25.0.0,0.0,2.894155571415015e+18
ztf,60619.132939800154,2865132935315015001,2,2865132935315,19.5594,1,2865,0.440137,19.1577,19.081173,,19.1532,,0.175855,0.16348284,0.16388693,0.2039,,326.8283505,-13.4746661,0.755714,t17_f5_c3,,19.0382,0.2353,,False,True,False,,25.0.0,0.0,2.894155571415015e+18
ztf,60620.10672450019,2866106725315015001,2,2866106725315,19.283764,1,2866,0.48853245,18.848734,18.790665,,18.9339,,0.1380931,0.13060507,0.1309013,0.2554,,326.8283468,-13.4746985,0.87142855,t17_f5_c3,0.9999676,18.5115,0.2224,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60620.12378469994,2866123781415015013,2,2866123781415,19.211496,1,2866,0.3648247,19.140831,19.052235,,19.1154,,0.19669738,0.18090782,0.18128419,0.3509,,326.8283456,-13.4747172,0.8057143,t17_f5_c3,0.99973387,19.0194,0.4121,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60622.10658559995,2868106581415015010,1,2868106581415,19.584307,1,2868,12.210184,19.30371,,,19.4237,,0.17345183,,,0.2343,,326.8282571,-13.4746516,0.7185714,t17_f5_c3,0.999982,19.7769,0.4153,391120114.0,True,False,True,,25.0.0,0.0,
ztf,60622.10704859998,2868107045315015002,1,2868107045315,19.508183,1,2868,4.4219637,19.383627,,,19.2268,,0.20167574,,,0.208,,326.8282918,-13.4748532,0.2957143,t17_f5_c3,0.9989265,19.3183,0.2903,340120153.0,True,False,False,,25.0.0,0.0,
ztf,60622.15444440022,2868154441415015015,2,2868154441415,19.450691,1,2868,0.22584757,18.740814,18.678759,,18.5516,,0.14718011,0.13875721,0.13900389,0.124,,326.8282491,-13.4747002,0.59,t17_f5_c3,0.9998792,18.662,0.1755,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60622.15491899988,2868154915315015000,2,2868154915315,19.239376,1,2868,0.8720512,18.735004,18.682571,,18.7229,,0.15317686,0.14573783,0.14595546,0.1629,,326.8282489,-13.4747495,0.51428574,t17_f5_c3,0.9970825,18.6166,0.1895,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60625.126365699805,2871126365315015001,2,2871126365315,19.439667,1,2871,0.48889488,18.705988,18.654907,,18.5146,,0.11098663,0.10560065,0.105885886,0.1732,,326.8283395,-13.4746793,0.88857144,t17_f5_c3,0.9999805,18.5071,0.2208,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60626.10000000009,2872099991415015011,1,2872099991415,19.358692,1,2872,11.689443,19.150248,,,18.8053,,0.17405182,,,0.1977,,326.8284439,-13.4747217,0.5485714,t17_f5_c3,0.9990269,19.1293,0.3416,391120114.0,True,False,False,,25.0.0,0.0,
ztf,60626.15346059995,2872153461415015014,2,2872153461415,19.1092,1,2872,0.460832,18.9831,18.906069,,19.2834,,0.219351,0.20407261,0.20432761,0.3384,,326.8283789,-13.4748016,0.5,t17_f5_c3,,19.0409,0.3477,,False,True,False,,25.0.0,0.0,2.894155571415015e+18
ztf,60626.15534720011,2872155345315015002,2,2872155345315,19.18159,1,2872,0.6750338,19.098572,19.025969,,19.2909,,0.18222658,0.17008878,0.17043969,0.3628,,326.8283231,-13.4747603,0.7985714,t17_f5_c3,0.99926126,19.4447,0.5369,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60628.086955999956,2874086955315015002,1,2874086955315,19.4169,1,2874,3.83945,19.5546,,,19.7501,,0.245831,,,0.5294,,326.8283928,-13.4746155,0.517143,t17_f5_c3,,19.6603,0.6266,,False,False,True,,25.0.0,0.0,2.894155571415015e+18
ztf,60629.16928240005,2875169285315015000,1,2875169285315,18.8676,1,2875,4.01143,18.8335,,,18.8791,,0.232365,,,0.3682,,326.8283546,-13.4746944,0.62,t17_f5_c3,,19.1119,0.5858,,False,False,True,,25.0.0,0.0,2.894155571415015e+18
ztf,60632.10737269977,2878107371415015005,1,2878107371415,19.8326,1,2878,11.8385,20.1018,,,20.188,,0.244068,,,0.508,,326.8283684,-13.4747128,0.542857,t17_f5_c3,,20.4044,0.7958,,False,False,False,,25.0.0,0.0,2.906128441415015e+18
ztf,60632.14437500015,2878144375315015011,1,2878144375315,19.46597,1,2878,3.8369696,19.31076,,,19.4582,,0.21438432,,,0.3943,,326.828312,-13.4746612,0.5157143,t17_f5_c3,0.9998114,19.139,0.3774,340120153.0,True,False,False,,25.0.0,0.0,
ztf,60634.14849539986,2880148495315015000,1,2880148495315,19.687262,1,2880,4.221374,19.556192,,,19.3678,,0.18894546,,,0.2494,,326.8284372,-13.4747162,0.6457143,t17_f5_c3,0.99980557,19.2074,0.2762,340120153.0,True,False,False,,25.0.0,0.0,
ztf,60634.170520800166,2880170521415015010,1,2880170521415,19.2003,1,2880,12.0075,19.2919,,,18.9398,,0.229225,,,0.2363,,326.828295,-13.4746968,0.381429,t17_f5_c3,,18.7227,0.2484,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60635.12684029993,2881126841415015009,1,2881126841415,20.019987,1,2881,11.952963,19.132828,,,18.8818,,0.12878092,,,0.1263,,326.8283402,-13.4746886,0.7014286,t17_f5_c3,0.99999017,18.8553,0.1576,391120114.0,True,False,True,,25.0.0,0.0,
ztf,60635.16020830022,2881160201415015014,2,2881160201415,19.97021,1,2881,0.42153987,18.624664,18.568745,,18.5488,,0.08374677,0.07919028,0.079542734,0.1219,,326.8283145,-13.4746621,0.94142854,t17_f5_c3,0.9997967,18.5686,0.1586,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60635.16067129979,2881160675315015003,2,2881160675315,19.88791,1,2881,0.5980401,18.520254,18.477047,,18.4123,,0.09301196,0.0891397,0.08938321,0.1078,,326.8283091,-13.4746881,0.93,t17_f5_c3,0.99854875,18.5712,0.1595,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60637.08678240003,2883086785315015001,1,2883086785315,20.130112,1,2883,4.015887,19.457544,,,19.3487,,0.19844155,,,0.1938,,326.8283346,-13.4747064,0.78,t17_f5_c3,0.99983025,19.0047,0.1812,340120153.0,True,False,False,,25.0.0,0.0,
ztf,60637.09755790001,2883097551415015014,1,2883097551415,20.238354,1,2883,11.86772,19.627768,,,19.7503,,0.14563785,,,0.257,,326.8283382,-13.4747187,0.80285716,t17_f5_c3,0.9999466,19.6914,0.3122,391120114.0,True,False,True,,25.0.0,0.0,
ztf,60637.108275500126,2883108275315015004,2,2883108275315,20.073954,1,2883,0.491504,18.959396,18.895277,,18.9174,,0.12803167,0.12029969,0.120689444,0.1504,,326.8283342,-13.4746566,0.8428571,t17_f5_c3,0.55786085,18.918,0.1926,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60637.10875000013,2883108741415015011,2,2883108741415,20.189148,1,2883,0.39398733,18.92007,18.847242,,19.1002,,0.105648085,0.098319784,0.09879386,0.1714,,326.8283391,-13.4746982,0.87,t17_f5_c3,0.9984056,18.9374,0.189,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60640.108645800035,2886108641415015025,1,2886108641415,19.965984,1,2886,11.893972,19.345116,,,19.1973,,0.16059276,,,0.161,,326.8283667,-13.4746958,0.69285715,t17_f5_c3,0.9999268,19.1385,0.1953,391120114.0,True,False,True,,25.0.0,0.0,
ztf,60640.108645800035,2886108641415025025,1,2886108641415,19.966,1,2886,11.894,19.3451,,,19.1973,,0.160593,,,0.161,,326.8283667,-13.4746958,0.692857,t17_f5_c3,,19.1385,0.1953,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60640.10910880007,2886109105315015003,1,2886109105315,19.829983,1,2886,4.0325255,19.137184,,,18.9465,,0.1224634,,,0.154,,326.8283355,-13.4747146,0.64857143,t17_f5_c3,0.99998915,19.023,0.2116,340120153.0,True,False,False,,25.0.0,0.0,
ztf,60640.10910880007,2886109105315025003,1,2886109105315,19.83,1,2886,4.03253,19.1372,,,18.9465,,0.122463,,,0.154,,326.8283355,-13.4747146,0.648571,t17_f5_c3,,19.023,0.2116,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60640.13979170006,2886139795315015003,2,2886139795315,19.771708,1,2886,0.5046307,19.16525,19.08821,,19.2928,,0.13709648,0.12717976,0.12770553,0.2544,,326.8283363,-13.4746808,0.8957143,t17_f5_c3,0.99969304,19.2077,0.302,340120253.0,True,True,False,,25.0.0,0.0,
ztf,60640.14025459997,2886140251415015018,2,2886140251415,19.828812,1,2886,0.47537005,18.937145,18.8632,,18.9097,,0.13966395,0.13009936,0.13046868,0.1673,,326.8283467,-13.4746671,0.8957143,t17_f5_c3,0.998785,18.7305,0.182,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60644.11748840008,2890117485315015002,2,2890117485315,19.7539,1,2890,0.584324,19.3772,19.284243,,19.7058,,0.169562,0.1550299,0.15564886,0.359,,326.8283125,-13.4746856,0.855714,t17_f5_c3,,20.1366,0.6846,,False,True,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60644.11795140011,2890117951415015013,2,2890117951415,19.8985,1,2890,0.454344,19.2834,19.18293,,19.5616,,0.129127,0.116975315,0.11771428,0.2996,,326.8283606,-13.4746991,0.835714,t17_f5_c3,,19.4624,0.3508,,False,True,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60646.100532399956,2892100535315015001,1,2892100535315,19.9199,1,2892,3.87912,19.4618,,,19.9491,,0.242459,,,0.3766,,326.8283355,-13.4746621,0.764286,t17_f5_c3,,19.7092,0.3878,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60648.155578699894,2894155571415015007,2,2894155571415,19.834206,1,2894,0.44340238,18.760708,18.697538,,18.7285,,0.09798119,0.09205871,0.09244313,0.1563,,326.8283446,-13.4746777,0.91714287,t17_f5_c3,0.9999059,18.7884,0.2114,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60653.12935189996,2899129355315015009,1,2899129355315,19.2784,1,2899,3.89655,19.0531,,,19.3366,,0.236181,,,0.3628,,326.82829,-13.474691,0.564286,t17_f5_c3,,19.501,0.5418,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60653.16440969985,2899164401415015008,1,2899164401415,18.906,1,2899,11.9128,18.9699,,,18.9037,,0.194083,,,0.2802,,326.8283811,-13.4746824,0.562857,t17_f5_c3,,18.9019,0.3592,,False,False,False,,26.0.1,0.0,2.910130121415015e+18
ztf,60660.12844910007,2906128441415015012,2,2906128441415,18.9836,1,2906,0.21586628,18.440536,18.393152,,18.2044,,0.14661732,0.14021198,0.14035629,0.1816,,326.8282898,-13.4747168,0.7214286,t17_f5_c3,0.999967,18.1176,0.2151,391120214.0,True,True,False,,25.0.0,0.0,
ztf,60664.13012730004,2910130121415015015,2,2910130121415,19.283129,1,2910,0.5042003,18.827784,18.76071,,18.7019,,0.12459184,0.11678718,0.117127806,0.1975,,326.828347,-13.4746585,0.8757143,t17_f5_c3,0.99992573,18.5038,0.2111,391120214.0,True,True,False,,26.0.1,0.0,
ztf,61161.48559030006,3407485595315015001,2,3407485595315,19.009125,1,3407,0.83139753,19.061024,18.99081,,19.6267,,0.16508082,0.15438087,0.1547432,0.6121,,326.8282409,-13.4746943,0.7614286,t17_f5_c3,0.9999974,19.4614,0.6754,340120253.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61161.48754630005,3407487541415015008,2,3407487541415,19.106049,1,3407,0.24413162,19.088346,19.003773,,19.0113,,0.20034064,0.1849906,0.18532728,0.3295,,326.8283139,-13.4747315,0.77428573,t17_f5_c3,0.999898,19.0206,0.4271,391120214.0,True,True,False,,27.5.7a32.dev1,0.0,
ztf,61162.48646989977,3408486461415015008,2,3408486461415,19.0402,1,3408,0.808248,19.3183,19.2147,,18.9481,,0.261688,0.23748542,0.23787226,0.3089,,326.828443,-13.4746333,0.421429,t17_f5_c3,,18.3142,0.2215,,False,True,False,,27.5.7a32.dev1,0.0,3.429468805315015e+18
