mjd,jd,band,mag,magerr,source,note
60552.252499999944,2460552.7525,zr,19.008024,0.12564972,ZTF-alert/ALeRCE,magpsf (difference image)
60552.2525,2460552.7525,zr,19.0493965,0.0695742145,ZTF-DR,oid=391204300017629
60552.294733799994,2460552.7947338,zg,19.587112,0.13779196,ZTF-alert/ALeRCE,magpsf (difference image)
60553.2730093,2460553.7730093,zr,19.2444954,0.07618431,ZTF-DR,oid=340214200010651
60553.27300930023,2460553.7730093,zr,19.323206,0.13533482,ZTF-alert/ALeRCE,magpsf (difference image)
60553.2734722,2460553.7734722,zr,19.3337059,0.0857922807,ZTF-DR,oid=391204300017629
60553.27347220015,2460553.7734722,zr,19.324661,0.16303457,ZTF-alert/ALeRCE,magpsf (difference image)
60553.31084490009,2460553.8108449,zg,19.865763,0.13810873,ZTF-alert/ALeRCE,magpsf (difference image)
60553.31179400021,2460553.811794,zg,19.80077,0.14254493,ZTF-alert/ALeRCE,magpsf (difference image)
60555.1945023,2460555.6945023,zr,18.7890434,0.053882651,ZTF-DR,oid=340214200010651
60555.19450230012,2460555.6945023,zr,18.852938,0.094094075,ZTF-alert/ALeRCE,magpsf (difference image)
60555.19497689977,2460555.6949769,zr,18.80755,0.10928591,ZTF-alert/ALeRCE,magpsf (difference image)
60555.1949769,2460555.6949769,zr,18.9099922,0.0628251731,ZTF-DR,oid=391204300017629
60555.27353010001,2460555.7735301,zg,19.280037,0.16011535,ZTF-alert/ALeRCE,magpsf (difference image)
60555.28111110022,2460555.7811111,zg,19.686504,0.17148858,ZTF-alert/ALeRCE,magpsf (difference image)
60557.27378469985,2460557.7737847,zg,18.971945,0.1111661,ZTF-alert/ALeRCE,magpsf (difference image)
60557.28446759982,2460557.7844676,zg,19.388514,0.1149029,ZTF-alert/ALeRCE,magpsf (difference image)
60557.2964236,2460557.7964236,zr,19.0840378,0.067412205,ZTF-DR,oid=340214200010651
60557.296423600055,2460557.7964236,zr,19.101124,0.093869954,ZTF-alert/ALeRCE,magpsf (difference image)
60557.2968981,2460557.7968981,zr,18.9803467,0.0661385208,ZTF-DR,oid=391204300017629
60557.29689810006,2460557.7968981,zr,18.99675,0.09494461,ZTF-alert/ALeRCE,magpsf (difference image)
60559.2498031999,2460559.7498032,zr,18.982183,0.13184097,ZTF-alert/ALeRCE,magpsf (difference image)
60559.2498032,2460559.7498032,zr,18.9247093,0.0597110167,ZTF-DR,oid=340214200010651
60559.2520486,2460559.7520486,zr,18.92639,0.10817312,ZTF-alert/ALeRCE,magpsf (difference image)
60559.2520486,2460559.7520486,zr,18.9216309,0.0633606091,ZTF-DR,oid=391204300017629
60559.31052079983,2460559.8105208,zg,19.224237,0.10499012,ZTF-alert/ALeRCE,magpsf (difference image)
60561.2936458,2460561.7936458,zr,18.9778595,0.0621734783,ZTF-DR,oid=340214200010651
60561.29364580009,2460561.7936458,zr,18.988548,0.103903554,ZTF-alert/ALeRCE,magpsf (difference image)
60561.2941204,2460561.7941204,zr,18.9671211,0.0655014962,ZTF-DR,oid=391204300017629
60561.29412040021,2460561.7941204,zr,18.887722,0.111684844,ZTF-alert/ALeRCE,magpsf (difference image)
60561.33528940007,2460561.8352894,zg,19.369377,0.17820345,ZTF-alert/ALeRCE,magpsf (difference image)
60561.335763900075,2460561.8357639,zg,19.224413,0.16635732,ZTF-alert/ALeRCE,magpsf (difference image)
60563.235115699936,2460563.7351157,zr,18.56905,0.12738132,ZTF-alert/ALeRCE,magpsf (difference image)
60564.34922449989,2460564.8492245,zr,19.159554,0.14212316,ZTF-alert/ALeRCE,magpsf (difference image)
60564.3492245,2460564.8492245,zr,19.131855,0.0699158907,ZTF-DR,oid=340214200010651
60565.2873843,2460565.7873843,zr,19.3931732,0.0896343663,ZTF-DR,oid=391204300017629
60565.28738430003,2460565.7873843,zr,19.465237,0.16299,ZTF-alert/ALeRCE,magpsf (difference image)
60565.2931597,2460565.7931597,zg,19.167542,0.09282338,ZTF-alert/ALeRCE,magpsf (difference image)
60566.231886600144,2460566.7318866,zr,19.1856,0.240189,ZTF-alert/ALeRCE,magpsf (difference image)
60566.29372690013,2460566.7937269,zg,19.1838,0.27821,ZTF-alert/ALeRCE,magpsf (difference image)
60567.26180560002,2460567.7618056,zg,19.4229,0.217334,ZTF-alert/ALeRCE,magpsf (difference image)
60571.2459838,2460571.7459838,zr,19.2263737,0.0792617053,ZTF-DR,oid=391204300017629
60571.2464583,2460571.7464583,zr,19.134304,0.0700466484,ZTF-DR,oid=340214200010651
60571.28991900012,2460571.789919,zg,19.1341,0.247548,ZTF-alert/ALeRCE,magpsf (difference image)
60575.190347199794,2460575.6903472,zr,19.287075,0.13256747,ZTF-alert/ALeRCE,magpsf (difference image)
60575.1903472,2460575.6903472,zr,19.1787148,0.0724594817,ZTF-DR,oid=340214200010651
60575.281354200095,2460575.7813542,zg,19.157318,0.13421713,ZTF-alert/ALeRCE,magpsf (difference image)
60575.2841897998,2460575.7841898,zg,19.478287,0.14582194,ZTF-alert/ALeRCE,magpsf (difference image)
60575.3213657,2460575.8213657,zr,19.2599945,0.0812524632,ZTF-DR,oid=391204300017629
60575.3213657001,2460575.8213657,zr,19.315042,0.11647328,ZTF-alert/ALeRCE,magpsf (difference image)
60576.21091439994,2460576.7109144,zr,18.56213,0.11995018,ZTF-alert/ALeRCE,magpsf (difference image)
60576.2109144,2460576.7109144,zr,18.5939255,0.050065726,ZTF-DR,oid=391204300017629
60576.252997700125,2460576.7529977,zg,19.359041,0.15222423,ZTF-alert/ALeRCE,magpsf (difference image)
60576.2731713,2460576.7731713,zi,18.6991959,0.0751098171,ZTF-DR,oid=340314200012538
60576.27317130007,2460576.7731713,zi,18.773197,0.11973413,ZTF-alert/ALeRCE,magpsf (difference image)
60576.30579859996,2460576.8057986,zi,18.86919,0.15456887,ZTF-alert/ALeRCE,magpsf (difference image)
60576.3057986,2460576.8057986,zi,18.8881912,0.0821829736,ZTF-DR,oid=391304300038171
60577.244108799845,2460577.7441088,zg,18.968576,0.0998396,ZTF-alert/ALeRCE,magpsf (difference image)
60577.25376159977,2460577.7537616,zr,18.3656,0.06620721,ZTF-alert/ALeRCE,magpsf (difference image)
60577.2537616,2460577.7537616,zr,18.3374863,0.0386157259,ZTF-DR,oid=340214200010651
60577.2542245,2460577.7542245,zr,18.4045792,0.0438878313,ZTF-DR,oid=391204300017629
60577.25422450015,2460577.7542245,zr,18.424063,0.07497756,ZTF-alert/ALeRCE,magpsf (difference image)
60577.29946759995,2460577.7994676,zi,19.483377,0.1731694,ZTF-alert/ALeRCE,magpsf (difference image)
60577.2994676,2460577.7994676,zi,19.272377,0.115629084,ZTF-DR,oid=340314200012538
60577.2999421,2460577.7999421,zi,19.2394161,0.106373474,ZTF-DR,oid=391304300038171
60578.21268519992,2460578.7126852,zr,19.137651,0.08905177,ZTF-alert/ALeRCE,magpsf (difference image)
60578.2126852,2460578.7126852,zr,19.0903625,0.0677381605,ZTF-DR,oid=340214200010651
60578.21315969992,2460578.7131597,zr,19.099129,0.15187977,ZTF-alert/ALeRCE,magpsf (difference image)
60578.2131597,2460578.7131597,zr,19.0936699,0.0718763024,ZTF-DR,oid=391204300017629
60578.23263890017,2460578.7326389,zg,19.469,0.136268,ZTF-alert/ALeRCE,magpsf (difference image)
60580.166261599865,2460580.6662616,zr,18.585009,0.093301654,ZTF-alert/ALeRCE,magpsf (difference image)
60580.1662616,2460580.6662616,zr,18.6388531,0.0516827144,ZTF-DR,oid=391204300017629
60580.16672449978,2460580.6667245,zr,18.723524,0.086348355,ZTF-alert/ALeRCE,magpsf (difference image)
60580.1667245,2460580.6667245,zr,18.6638241,0.0490492992,ZTF-DR,oid=340214200010651
60591.233703699894,2460591.7337037,zr,18.614513,0.092092164,ZTF-alert/ALeRCE,magpsf (difference image)
60591.2337037,2460591.7337037,zr,18.641346,0.0517742671,ZTF-DR,oid=391204300017629
60592.1283912,2460592.6283912,zr,19.2743244,0.0779339373,ZTF-DR,oid=340214200010651
60592.12839120021,2460592.6283912,zr,19.370113,0.14069647,ZTF-alert/ALeRCE,magpsf (difference image)
60593.2042593,2460593.7042593,zr,18.6280899,0.051289808,ZTF-DR,oid=391204300017629
60593.20425930014,2460593.7042593,zr,18.620281,0.10490586,ZTF-alert/ALeRCE,magpsf (difference image)
60593.2113541998,2460593.7113542,zg,19.43446,0.16222864,ZTF-alert/ALeRCE,magpsf (difference image)
60594.12753470009,2460594.6275347,zg,19.2418,0.184731,ZTF-alert/ALeRCE,magpsf (difference image)
60594.12753470009,2460594.6275347,zg,19.2418,0.184731,ZTF-alert/ALeRCE,magpsf (difference image)
60594.12753470009,2460594.6275347,zg,19.241795,0.18473132,ZTF-alert/ALeRCE,magpsf (difference image)
60594.2097685,2460594.7097685,zr,18.8961964,0.058432471,ZTF-DR,oid=340214200010651
60594.20976850018,2460594.7097685,zr,18.955662,0.1079039,ZTF-alert/ALeRCE,magpsf (difference image)
60598.12349539995,2460598.6234954,zr,19.386793,0.1822578,ZTF-alert/ALeRCE,magpsf (difference image)
60598.1234954,2460598.6234954,zr,19.3400707,0.0819268301,ZTF-DR,oid=340214200010651
60598.19047449995,2460598.6904745,zg,19.3992,0.240268,ZTF-alert/ALeRCE,magpsf (difference image)
60600.18951389985,2460600.6895139,zr,19.065119,0.19763476,ZTF-alert/ALeRCE,magpsf (difference image)
60600.1895139,2460600.6895139,zr,19.0155087,0.0639814883,ZTF-DR,oid=340214200010651
60600.212291699834,2460600.7122917,zr,18.8778,0.220494,ZTF-alert/ALeRCE,magpsf (difference image)
60600.2122917,2460600.7122917,zr,18.8478088,0.0600478612,ZTF-DR,oid=391204300017629
60603.16936339997,2460603.6693634,zr,19.120937,0.116037466,ZTF-alert/ALeRCE,magpsf (difference image)
60603.1693634,2460603.6693634,zr,19.0522156,0.0657963902,ZTF-DR,oid=340214200010651
60603.170787,2460603.670787,zr,18.907753,0.06272275,ZTF-DR,oid=391204300017629
60603.1707870001,2460603.670787,zr,18.909166,0.11931757,ZTF-alert/ALeRCE,magpsf (difference image)
60603.22795139998,2460603.7279514,zg,19.4135,0.306383,ZTF-alert/ALeRCE,magpsf (difference image)
60607.1684722,2460607.6684722,zr,18.8298054,0.0592694543,ZTF-DR,oid=391204300017629
60607.16847220017,2460607.6684722,zr,18.67462,0.12304739,ZTF-alert/ALeRCE,magpsf (difference image)
60607.1689352,2460607.6689352,zr,18.8418007,0.0560732484,ZTF-DR,oid=340214200010651
60607.1689352002,2460607.6689352,zr,18.900087,0.09960359,ZTF-alert/ALeRCE,magpsf (difference image)
60609.14903939981,2460609.6490394,zr,19.278847,0.120613,ZTF-alert/ALeRCE,magpsf (difference image)
60609.1490394,2460609.6490394,zr,19.3537197,0.0870672464,ZTF-DR,oid=391204300017629
60609.169455999974,2460609.669456,zg,18.544542,0.088371396,ZTF-alert/ALeRCE,magpsf (difference image)
60609.169930600096,2460609.6699306,zg,18.856693,0.11379562,ZTF-alert/ALeRCE,magpsf (difference image)
60615.2382176,2460615.7382176,zr,19.4500198,0.0934603661,ZTF-DR,oid=391204300017629
60615.23821760016,2460615.7382176,zr,19.4082,0.172279,ZTF-alert/ALeRCE,magpsf (difference image)
60615.2386806,2460615.7386806,zr,19.5372372,0.0950638652,ZTF-DR,oid=340214200010651
60615.23868060019,2460615.7386806,zr,19.545397,0.21693298,ZTF-alert/ALeRCE,magpsf (difference image)
60619.1305903,2460619.6305903,zr,18.9002838,0.0623823591,ZTF-DR,oid=391204300017629
60619.13059030008,2460619.6305903,zr,18.9665,0.124609,ZTF-alert/ALeRCE,magpsf (difference image)
60619.1329398,2460619.6329398,zr,19.0127869,0.0638489798,ZTF-DR,oid=340214200010651
60619.132939800154,2460619.6329398,zr,19.1577,0.175855,ZTF-alert/ALeRCE,magpsf (difference image)
60620.1067245,2460620.6067245,zr,18.7351799,0.0517418869,ZTF-DR,oid=340214200010651
60620.10672450019,2460620.6067245,zr,18.848734,0.1380931,ZTF-alert/ALeRCE,magpsf (difference image)
60620.12378469994,2460620.6237847,zr,19.140831,0.19669738,ZTF-alert/ALeRCE,magpsf (difference image)
60622.10658559995,2460622.6065856,zg,19.30371,0.17345183,ZTF-alert/ALeRCE,magpsf (difference image)
60622.10704859998,2460622.6070486,zg,19.383627,0.20167574,ZTF-alert/ALeRCE,magpsf (difference image)
60622.1544444,2460622.6544444,zr,18.7358303,0.0553865582,ZTF-DR,oid=391204300017629
60622.15444440022,2460622.6544444,zr,18.740814,0.14718011,ZTF-alert/ALeRCE,magpsf (difference image)
60622.15491899988,2460622.654919,zr,18.735004,0.15317686,ZTF-alert/ALeRCE,magpsf (difference image)
60622.154919,2460622.654919,zr,18.5458641,0.0449374057,ZTF-DR,oid=340214200010651
60625.126365699805,2460625.6263657,zr,18.705988,0.11098663,ZTF-alert/ALeRCE,magpsf (difference image)
60625.1263657,2460625.6263657,zr,18.6595535,0.0488931574,ZTF-DR,oid=340214200010651
60626.10000000009,2460626.6,zg,19.150248,0.17405182,ZTF-alert/ALeRCE,magpsf (difference image)
60626.15346059995,2460626.6534606,zr,18.9831,0.219351,ZTF-alert/ALeRCE,magpsf (difference image)
60626.1534606,2460626.6534606,zr,18.9573307,0.0650341734,ZTF-DR,oid=391204300017629
60626.1553472,2460626.6553472,zr,19.0872536,0.067577742,ZTF-DR,oid=340214200010651
60626.15534720011,2460626.6553472,zr,19.098572,0.18222658,ZTF-alert/ALeRCE,magpsf (difference image)
60628.086955999956,2460628.586956,zg,19.5546,0.245831,ZTF-alert/ALeRCE,magpsf (difference image)
60629.126875,2460629.626875,zr,18.8812885,0.0615259148,ZTF-DR,oid=391204300017629
60629.1273495,2460629.6273495,zr,18.8814774,0.0577837825,ZTF-DR,oid=340214200010651
60629.16928240005,2460629.6692824,zg,18.8335,0.232365,ZTF-alert/ALeRCE,magpsf (difference image)
60632.10737269977,2460632.6073727,zg,20.1018,0.244068,ZTF-alert/ALeRCE,magpsf (difference image)
60632.14437500015,2460632.644375,zg,19.31076,0.21438432,ZTF-alert/ALeRCE,magpsf (difference image)
60634.14849539986,2460634.6484954,zg,19.556192,0.18894546,ZTF-alert/ALeRCE,magpsf (difference image)
60634.170520800166,2460634.6705208,zg,19.2919,0.229225,ZTF-alert/ALeRCE,magpsf (difference image)
60635.12684029993,2460635.6268403,zg,19.132828,0.12878092,ZTF-alert/ALeRCE,magpsf (difference image)
60635.1602083,2460635.6602083,zr,18.6312447,0.0514045991,ZTF-DR,oid=391204300017629
60635.16020830022,2460635.6602083,zr,18.624664,0.08374677,ZTF-alert/ALeRCE,magpsf (difference image)
60635.16067129979,2460635.6606713,zr,18.520254,0.09301196,ZTF-alert/ALeRCE,magpsf (difference image)
60635.1606713,2460635.6606713,zr,18.5174198,0.0440060422,ZTF-DR,oid=340214200010651
60637.08678240003,2460637.5867824,zg,19.457544,0.19844155,ZTF-alert/ALeRCE,magpsf (difference image)
60637.09755790001,2460637.5975579,zg,19.627768,0.14563785,ZTF-alert/ALeRCE,magpsf (difference image)
60637.1082755,2460637.6082755,zr,18.8494186,0.0563974567,ZTF-DR,oid=340214200010651
60637.108275500126,2460637.6082755,zr,18.959396,0.12803167,ZTF-alert/ALeRCE,magpsf (difference image)
60637.10875,2460637.60875,zr,18.8640728,0.0607608743,ZTF-DR,oid=391204300017629
60637.10875000013,2460637.60875,zr,18.92007,0.105648085,ZTF-alert/ALeRCE,magpsf (difference image)
60639.1657639,2460639.6657639,zr,19.1402264,0.074383229,ZTF-DR,oid=391204300017629
60639.1662384,2460639.6662384,zr,19.3814201,0.0845358893,ZTF-DR,oid=340214200010651
60640.108645800035,2460640.6086458,zg,19.345116,0.16059276,ZTF-alert/ALeRCE,magpsf (difference image)
60640.108645800035,2460640.6086458,zg,19.3451,0.160593,ZTF-alert/ALeRCE,magpsf (difference image)
60640.10910880007,2460640.6091088,zg,19.137184,0.1224634,ZTF-alert/ALeRCE,magpsf (difference image)
60640.10910880007,2460640.6091088,zg,19.1372,0.122463,ZTF-alert/ALeRCE,magpsf (difference image)
60640.1397917,2460640.6397917,zr,19.0990047,0.0681860819,ZTF-DR,oid=340214200010651
60640.13979170006,2460640.6397917,zr,19.16525,0.13709648,ZTF-alert/ALeRCE,magpsf (difference image)
60640.14025459997,2460640.6402546,zr,18.937145,0.13966395,ZTF-alert/ALeRCE,magpsf (difference image)
60640.1402546,2460640.6402546,zr,18.9163589,0.0631174445,ZTF-DR,oid=391204300017629
60644.1174884,2460644.6174884,zr,19.3184872,0.0805951729,ZTF-DR,oid=340214200010651
60644.11748840008,2460644.6174884,zr,19.3772,0.169562,ZTF-alert/ALeRCE,magpsf (difference image)
60644.1179514,2460644.6179514,zr,19.198679,0.0776588097,ZTF-DR,oid=391204300017629
60644.11795140011,2460644.6179514,zr,19.2834,0.129127,ZTF-alert/ALeRCE,magpsf (difference image)
60646.10053239995,2460646.6005324,zg,19.4618,0.242459,ZTF-alert/ALeRCE,magpsf (difference image)
60648.155578699894,2460648.6555787,zr,18.760708,0.09798119,ZTF-alert/ALeRCE,magpsf (difference image)
60648.1555787,2460648.6555787,zr,18.6441689,0.0518781245,ZTF-DR,oid=391204300017629
60653.0864468,2460653.5864468,zr,19.4321785,0.0878435895,ZTF-DR,oid=340214200010651
60653.12935189996,2460653.6293519,zg,19.0531,0.236181,ZTF-alert/ALeRCE,magpsf (difference image)
60653.16440969985,2460653.6644097,zg,18.9699,0.194083,ZTF-alert/ALeRCE,magpsf (difference image)
60660.1284491,2460660.6284491,zr,18.4509697,0.04531046,ZTF-DR,oid=391204300017629
60660.12844910007,2460660.6284491,zr,18.440536,0.14661732,ZTF-alert/ALeRCE,magpsf (difference image)
60664.1301273,2460664.6301273,zr,18.6714096,0.0528930388,ZTF-DR,oid=391204300017629
60664.13012730004,2460664.6301273,zr,18.827784,0.12459184,ZTF-alert/ALeRCE,magpsf (difference image)
60666.1359606,2460666.6359606,zr,19.0213242,0.0681549683,ZTF-DR,oid=391204300017629
60834.461088,2460834.961088,zr,21.1165466,0.245888948,ZTF-DR,oid=391204300017629
60850.4368287,2460850.9368287,zr,21.5544853,0.286099911,ZTF-DR,oid=391204300017629
60850.4511574,2460850.9511574,zr,21.1162128,0.245858312,ZTF-DR,oid=391204300017629
60850.4525694,2460850.9525694,zr,20.8005943,0.208640218,ZTF-DR,oid=340214200010651
60863.4605787,2460863.9605787,zr,21.5704861,0.27733624,ZTF-DR,oid=340214200010651
60873.3592245,2460873.8592245,zi,20.4293442,0.206077576,ZTF-DR,oid=391304300038171
60875.3196181,2460875.8196181,zi,20.4018555,0.204754263,ZTF-DR,oid=391304300038171
60880.3939699,2460880.8939699,zr,21.577774,0.288238168,ZTF-DR,oid=391204300017629
60880.4002083,2460880.9002083,zi,20.963026,0.233911991,ZTF-DR,oid=340314200012538
60880.4006713,2460880.9006713,zi,21.0896683,0.255457282,ZTF-DR,oid=391304300038171
60881.3987153,2460881.8987153,zr,20.890583,0.225141406,ZTF-DR,oid=391204300017629
60884.3777662,2460884.8777662,zr,21.5513954,0.275632858,ZTF-DR,oid=340214200010651
61161.48559030006,2461161.9855903,zr,19.061024,0.16508082,ZTF-alert/ALeRCE,magpsf (difference image)
61161.48754630005,2461161.9875463,zr,19.088346,0.20034064,ZTF-alert/ALeRCE,magpsf (difference image)
61162.48646989977,2461162.9864699,zr,19.3183,0.261688,ZTF-alert/ALeRCE,magpsf (difference image)
61163.483680599835,2461163.9836806,zr,19.089037,0.19298251,ZTF-alert/ALeRCE,magpsf (difference image)
61163.48563659983,2461163.9856366,zr,19.10125,0.19924784,ZTF-alert/ALeRCE,magpsf (difference image)
61167.48126159981,2461167.9812616,zr,18.630766,0.112007774,ZTF-alert/ALeRCE,magpsf (difference image)
61168.47329859994,2461168.9732986,zi,19.116,0.264495,ZTF-alert/ALeRCE,magpsf (difference image)
61168.48032409977,2461168.9803241,zr,19.0845,0.24169,ZTF-alert/ALeRCE,magpsf (difference image)
61183.4683333002,2461183.9683333,zi,19.0037,0.129717,ZTF-alert/ALeRCE,magpsf (difference image)
61183.46880789986,2461183.9688079,zi,19.174992,0.15623301,ZTF-alert/ALeRCE,magpsf (difference image)
61186.46843749983,2461186.9684375,zi,18.9447,0.162574,ZTF-alert/ALeRCE,magpsf (difference image)
61192.457372699864,2461192.9573727,zi,19.2242,0.199845,ZTF-alert/ALeRCE,magpsf (difference image)
61195.42141199997,2461195.921412,zg,19.3939,0.285532,ZTF-alert/ALeRCE,magpsf (difference image)
61195.4223495,2461195.9223495,zg,19.5147,0.265709,ZTF-alert/ALeRCE,magpsf (difference image)
61199.40687499987,2461199.906875,zr,18.963932,0.12750201,ZTF-alert/ALeRCE,magpsf (difference image)
61199.43315970013,2461199.9331597,zg,19.05256,0.13604517,ZTF-alert/ALeRCE,magpsf (difference image)
61200.423252299894,2461200.9232523,zr,19.149658,0.13561203,ZTF-alert/ALeRCE,magpsf (difference image)
61200.42371529993,2461200.9237153,zr,19.181135,0.12670512,ZTF-alert/ALeRCE,magpsf (difference image)
61200.4519675998,2461200.9519676,zg,19.488892,0.15781905,ZTF-alert/ALeRCE,magpsf (difference image)
61201.413912000135,2461201.913912,zr,18.530552,0.10575195,ZTF-alert/ALeRCE,magpsf (difference image)
61201.41438659979,2461201.9143866,zr,18.65266,0.092880614,ZTF-alert/ALeRCE,magpsf (difference image)
61201.42908560019,2461201.9290856,zg,20.1089,0.223026,ZTF-alert/ALeRCE,magpsf (difference image)
61201.429560199846,2461201.9295602,zg,19.722477,0.2156735,ZTF-alert/ALeRCE,magpsf (difference image)
61201.455544000026,2461201.955544,zi,19.3311,0.182927,ZTF-alert/ALeRCE,magpsf (difference image)
61201.45938660018,2461201.9593866,zi,19.321848,0.14789729,ZTF-alert/ALeRCE,magpsf (difference image)
61202.39234950021,2461202.8923495,zi,19.149073,0.15715712,ZTF-alert/ALeRCE,magpsf (difference image)
61202.43515049992,2461202.9351505,zg,19.115614,0.10663275,ZTF-alert/ALeRCE,magpsf (difference image)
61202.435624999925,2461202.935625,zg,19.055283,0.10987565,ZTF-alert/ALeRCE,magpsf (difference image)
61202.4620254999,2461202.9620255,zr,19.250254,0.110031955,ZTF-alert/ALeRCE,magpsf (difference image)
61202.46249999991,2461202.9625,zr,19.27297,0.124549985,ZTF-alert/ALeRCE,magpsf (difference image)
61203.42473379988,2461203.9247338,zg,18.997433,0.097797066,ZTF-alert/ALeRCE,magpsf (difference image)
61203.42568290001,2461203.9256829,zg,19.216581,0.10059734,ZTF-alert/ALeRCE,magpsf (difference image)
61204.411296300124,2461204.9112963,zr,19.090527,0.11507981,ZTF-alert/ALeRCE,magpsf (difference image)
61204.431631899904,2461204.9316319,zi,18.9769,0.117587656,ZTF-alert/ALeRCE,magpsf (difference image)
61204.45438659983,2461204.9543866,zg,18.883755,0.07528262,ZTF-alert/ALeRCE,magpsf (difference image)
61205.411342599895,2461205.9113426,zr,18.959707,0.09843587,ZTF-alert/ALeRCE,magpsf (difference image)
61205.41228009993,2461205.9122801,zr,18.972271,0.0777258,ZTF-alert/ALeRCE,magpsf (difference image)
61205.435902799945,2461205.9359028,zi,18.971886,0.13918655,ZTF-alert/ALeRCE,magpsf (difference image)
61205.43637729995,2461205.9363773,zi,19.177246,0.12281029,ZTF-alert/ALeRCE,magpsf (difference image)
61205.459340299945,2461205.9593403,zg,19.441298,0.1337998,ZTF-alert/ALeRCE,magpsf (difference image)
61206.408969900105,2461206.9089699,zr,19.49287,0.15733975,ZTF-alert/ALeRCE,magpsf (difference image)
61206.45520830015,2461206.9552083,zg,18.978062,0.099080384,ZTF-alert/ALeRCE,magpsf (difference image)
61207.390474500135,2461207.8904745,zg,19.39471,0.16225754,ZTF-alert/ALeRCE,magpsf (difference image)
61207.427187500056,2461207.9271875,zr,18.466751,0.119059324,ZTF-alert/ALeRCE,magpsf (difference image)
61207.45932869986,2461207.9593287,zi,18.7611,0.111425,ZTF-alert/ALeRCE,magpsf (difference image)
61208.43086809991,2461208.9308681,zg,19.476133,0.13052262,ZTF-alert/ALeRCE,magpsf (difference image)
61208.4583101999,2461208.9583102,zi,18.679419,0.11129998,ZTF-alert/ALeRCE,magpsf (difference image)
61208.46031250013,2461208.9603125,zr,18.619717,0.11651153,ZTF-alert/ALeRCE,magpsf (difference image)
61209.39465280017,2461209.8946528,zr,19.07749,0.1402191,ZTF-alert/ALeRCE,magpsf (difference image)
61209.421747699846,2461209.9217477,zg,19.340187,0.18128294,ZTF-alert/ALeRCE,magpsf (difference image)
61209.45620370004,2461209.9562037,zi,19.159393,0.15627445,ZTF-alert/ALeRCE,magpsf (difference image)
61209.459583300166,2461209.9595833,zi,18.89691,0.16375431,ZTF-alert/ALeRCE,magpsf (difference image)
61210.41925929999,2461210.9192593,zg,19.354921,0.16164362,ZTF-alert/ALeRCE,magpsf (difference image)
61210.4202083,2461210.9202083,zg,19.467056,0.122226074,ZTF-alert/ALeRCE,magpsf (difference image)
61210.46092589991,2461210.9609259,zr,18.918114,0.077998266,ZTF-alert/ALeRCE,magpsf (difference image)
61210.46187500004,2461210.961875,zr,18.73286,0.08169986,ZTF-alert/ALeRCE,magpsf (difference image)
61211.38282410009,2461211.8828241,zr,18.697996,0.08605875,ZTF-alert/ALeRCE,magpsf (difference image)
61211.43351850007,2461211.9335185,zg,19.247307,0.10504381,ZTF-alert/ALeRCE,magpsf (difference image)
61211.45942129986,2461211.9594213,zi,18.919455,0.1462855,ZTF-alert/ALeRCE,magpsf (difference image)
61212.38796300022,2461212.887963,zg,19.223724,0.09846978,ZTF-alert/ALeRCE,magpsf (difference image)
61212.39128470002,2461212.8912847,zg,19.076563,0.11925451,ZTF-alert/ALeRCE,magpsf (difference image)
61212.43136569997,2461212.9313657,zr,19.165339,0.16879335,ZTF-alert/ALeRCE,magpsf (difference image)
61212.43751160009,2461212.9375116,zr,18.681116,0.09094275,ZTF-alert/ALeRCE,magpsf (difference image)
61212.45975690009,2461212.9597569,zi,19.2097,0.153353,ZTF-alert/ALeRCE,magpsf (difference image)
61213.41096059978,2461213.9109606,zg,19.460674,0.119004436,ZTF-alert/ALeRCE,magpsf (difference image)
61213.43452550005,2461213.9345255,zr,19.066614,0.11763546,ZTF-alert/ALeRCE,magpsf (difference image)
61214.38942130003,2461214.8894213,zi,19.0868,0.190744,ZTF-alert/ALeRCE,magpsf (difference image)
61214.455277800094,2461214.9552778,zr,19.241108,0.09105968,ZTF-alert/ALeRCE,magpsf (difference image)
61214.455277800094,2461214.9552778,zr,19.241108,0.09105968,ZTF-alert/ALeRCE,magpsf (difference image)
61214.48901619995,2461214.9890162,zr,18.669546,0.17192313,ZTF-alert/ALeRCE,magpsf (difference image)
61214.48901619995,2461214.9890162,zr,18.669546,0.17192313,ZTF-alert/ALeRCE,magpsf (difference image)
61216.44938659994,2461216.9493866,zi,18.9419,0.138787,ZTF-alert/ALeRCE,magpsf (difference image)
61216.48609950021,2461216.9860995,zr,18.749311,0.11077803,ZTF-alert/ALeRCE,magpsf (difference image)
61217.344768499956,2461217.8447685,zi,19.015177,0.19412455,ZTF-alert/ALeRCE,magpsf (difference image)
61217.378344899975,2461217.8783449,zg,19.535315,0.15554151,ZTF-alert/ALeRCE,magpsf (difference image)
61217.45714120008,2461217.9571412,zr,18.876799,0.117478505,ZTF-alert/ALeRCE,magpsf (difference image)
61218.417129599955,2461218.9171296,zg,19.663446,0.17567137,ZTF-alert/ALeRCE,magpsf (difference image)
61218.486018499825,2461218.9860185,zr,19.4238,0.318205,ZTF-alert/ALeRCE,magpsf (difference image)
61219.39570599981,2461219.895706,zr,18.960358,0.20040756,ZTF-alert/ALeRCE,magpsf (difference image)
61219.439919000026,2461219.939919,zg,19.5151,0.264946,ZTF-alert/ALeRCE,magpsf (difference image)
