mjd,survey,band,kind,mag,magerr,limit,note
58761.20482640015,ZTF-forced,r,forced_diff,20.08483279950928,0.1658386180811812,19.913,ZFPS req479166 snr=6.5
58761.20528940018,ZTF-forced,r,forced_diff,20.423485977765907,0.3455719463515241,19.4544,ZFPS req479166 snr=3.1
58761.25151620014,ZTF-forced,g,forced_diff,20.848146791747375,0.3077164442870282,19.9951,ZFPS req479166 snr=3.5
58761.30434030015,ZTF-forced,i,forced_diff,19.50615108511153,0.1587584449784971,19.4318,ZFPS req479166 snr=6.8
58767.18945599999,ZTF-forced,r,forced_diff,,,18.4446,ZFPS req479166 snr=2.5
58767.18990739994,ZTF-forced,r,forced_diff,19.21679832789844,0.3345039828580269,18.2054,ZFPS req479166 snr=3.2
58769.275034700055,ZTF-forced,i,forced_diff,,,18.6396,ZFPS req479166 snr=2.6
58771.18376159994,ZTF-forced,g,forced_diff,,,19.1531,ZFPS req479166 snr=2.9
58771.18421299989,ZTF-forced,g,forced_diff,20.10838983965266,0.3568380688511881,19.0874,ZFPS req479166 snr=3.0
58771.25321759982,ZTF-forced,r,forced_diff,,,19.0678,ZFPS req479166 snr=2.6
58771.25366900023,ZTF-forced,r,forced_diff,,,18.9498,ZFPS req479166 snr=2.0
58774.18269680021,ZTF-forced,g,forced_diff,19.251921239376273,0.0978371879772531,19.6979,ZFPS req479166 snr=11.1
58774.18269680021,ZTF-alert,g,diff_psf,19.179407,0.15085985,,ZTF19abxfaon alert
58774.18314810004,ZTF-forced,g,forced_diff,19.28679117068095,0.0948650027070635,19.7296,ZFPS req479166 snr=11.4
58774.18314810004,ZTF-alert,g,diff_psf,19.266098,0.16618283,,ZTF19abxfaon alert
58774.19109949982,ZTF-alert,r,diff_psf,19.440912,0.17526469,,ZTF19abxfaon alert
58774.19155090023,ZTF-forced,r,forced_diff,19.532337537551506,0.1563891501305064,19.4739,ZFPS req479166 snr=6.9
58774.19155090023,ZTF-alert,r,diff_psf,19.417778,0.18426453,,ZTF19abxfaon alert
58777.12168980017,ZTF-forced,g,forced_diff,20.29493947128858,0.1724668010947254,20.0791,ZFPS req479166 snr=6.3
58777.182963000145,ZTF-forced,g,forced_diff,20.393889104442746,0.2576344490572194,19.744,ZFPS req479166 snr=4.2
58777.1895486,ZTF-forced,r,forced_diff,19.768720643173214,0.1527303914232834,19.7418,ZFPS req479166 snr=7.1
58777.189999999944,ZTF-forced,r,forced_diff,19.934758570472283,0.2448054815548798,19.2988,ZFPS req479166 snr=4.4
58781.18202550011,ZTF-forced,g,forced_diff,,,19.332,ZFPS req479166 snr=1.9
58781.18247690005,ZTF-forced,g,forced_diff,20.15066311935875,0.2705692971104347,19.3888,ZFPS req479166 snr=4.0
58781.23265049979,ZTF-forced,r,forced_diff,,,18.9631,ZFPS req479166 snr=2.8
58785.2321295999,ZTF-alert,r,diff_psf,19.8974,0.304227,,ZTF19abxfaon alert
58785.2321295999,ZTF-forced,r,forced_diff,20.007787368053293,0.2475229530074797,19.4387,ZFPS req479166 snr=4.4
58785.23258099984,ZTF-forced,r,forced_diff,19.965538655748976,0.2278080521997105,19.4385,ZFPS req479166 snr=4.8
58785.232580999844,ZTF-alert,r,diff_psf,19.8738,0.243711,,ZTF19abxfaon alert
58789.18170139985,ZTF-forced,g,forced_diff,,,19.7852,ZFPS req479166 snr=0.3
58789.21068290016,ZTF-forced,r,forced_diff,,,19.5624,ZFPS req479166 snr=1.5
58789.22502310015,ZTF-forced,r,forced_diff,,,19.4829,ZFPS req479166 snr=0.4
58794.14725690009,ZTF-forced,g,forced_diff,,,19.1261,ZFPS req479166 snr=1.4
58795.12731479993,ZTF-forced,g,forced_diff,19.851238344909433,0.2355773801554838,19.1838,ZFPS req479166 snr=4.6
58797.12710649986,ZTF-forced,g,forced_diff,,,19.1771,ZFPS req479166 snr=2.8
58798.19031250011,ZTF-forced,r,forced_diff,,,18.8828,ZFPS req479166 snr=1.6
58801.23233800009,ZTF-forced,r,forced_diff,,,18.7852,ZFPS req479166 snr=2.4
58802.17194439983,ZTF-forced,g,forced_diff,19.668564521173835,0.1934168698784715,19.2949,ZFPS req479166 snr=5.6
58802.17194439983,ZTF-alert,g,diff_psf,19.6723,0.285715,,ZTF19abxfaon alert
58804.19115740014,ZTF-forced,g,forced_diff,,,19.0757,ZFPS req479166 snr=0.4
58805.17293980019,ZTF-forced,g,forced_diff,,,19.2995,ZFPS req479166 snr=2.7
58812.089513900224,ZTF-forced,r,forced_diff,19.53964291234788,0.1247969535284467,19.6322,ZFPS req479166 snr=8.7
58812.089513900224,ZTF-alert,r,diff_psf,19.515833,0.20666277,,ZTF19abxfaon alert
58812.12598379981,ZTF-forced,g,forced_diff,19.3784161444428,0.1105484455279804,19.7292,ZFPS req479166 snr=9.8
58812.12598379981,ZTF-alert,g,diff_psf,19.382963,0.18282656,,ZTF19abxfaon alert
58812.13802079996,ZTF-forced,g,forced_diff,20.48711924051985,0.3226212607262936,19.7058,ZFPS req479166 snr=3.4
58830.10771990009,ZTF-forced,g,forced_diff,,,18.6974,ZFPS req479166 snr=1.1
58831.10590279987,ZTF-forced,g,forced_diff,,,19.1967,ZFPS req479166 snr=-2.6
58846.081469899975,ZTF-forced,r,forced_diff,,,19.033,ZFPS req479166 snr=0.3
58846.08629629994,ZTF-forced,r,forced_diff,,,19.3125,ZFPS req479166 snr=1.1
58846.09113429999,ZTF-forced,r,forced_diff,,,19.3417,ZFPS req479166 snr=1.8
58852.083495399915,ZTF-forced,r,forced_diff,,,18.213,ZFPS req479166 snr=1.1
58852.08848380018,ZTF-forced,r,forced_diff,,,18.3408,ZFPS req479166 snr=0.5
58852.09347219998,ZTF-forced,r,forced_diff,,,18.4335,ZFPS req479166 snr=-0.0
58854.079097200185,ZTF-forced,r,forced_diff,,,18.1309,ZFPS req479166 snr=-0.4
58854.08394679986,ZTF-forced,r,forced_diff,,,18.7106,ZFPS req479166 snr=0.5
58854.08880789997,ZTF-forced,r,forced_diff,,,18.794,ZFPS req479166 snr=-0.7
58854.09366900008,ZTF-forced,r,forced_diff,,,18.635,ZFPS req479166 snr=-2.6
59002.41576390015,ZTF-forced,g,forced_diff,,,18.8069,ZFPS req479166 snr=-0.4
59014.38815970021,ZTF-forced,g,forced_diff,,,19.9902,ZFPS req479166 snr=-0.9
59014.47782409983,ZTF-forced,r,forced_diff,,,19.7542,ZFPS req479166 snr=1.0
59018.35715280008,ZTF-forced,g,forced_diff,,,20.1749,ZFPS req479166 snr=1.0
59018.35762730008,ZTF-forced,g,forced_diff,,,20.1033,ZFPS req479166 snr=-0.7
59018.460463,ZTF-forced,r,forced_diff,,,20.4512,ZFPS req479166 snr=0.8
59018.46092589991,ZTF-forced,r,forced_diff,,,20.4291,ZFPS req479166 snr=0.5
59024.37684029993,ZTF-forced,g,forced_diff,,,19.0025,ZFPS req479166 snr=-0.4
59024.37731479993,ZTF-forced,g,forced_diff,,,19.0003,ZFPS req479166 snr=0.7
59027.37440969981,ZTF-forced,g,forced_diff,,,20.1576,ZFPS req479166 snr=1.5
59027.374872699846,ZTF-forced,g,forced_diff,,,20.0982,ZFPS req479166 snr=2.0
59027.39608799992,ZTF-forced,r,forced_diff,,,20.0328,ZFPS req479166 snr=0.0
59030.33621530002,ZTF-forced,g,forced_diff,,,19.1042,ZFPS req479166 snr=-1.6
59030.35587960016,ZTF-forced,g,forced_diff,,,19.4936,ZFPS req479166 snr=-1.0
59030.46217590012,ZTF-forced,r,forced_diff,,,19.9361,ZFPS req479166 snr=0.4
59030.480173599906,ZTF-forced,r,forced_diff,,,19.7967,ZFPS req479166 snr=-0.2
59033.33586810017,ZTF-forced,r,forced_diff,,,19.3376,ZFPS req479166 snr=0.1
59033.439641200006,ZTF-forced,g,forced_diff,,,19.4357,ZFPS req479166 snr=-1.3
59040.37651620014,ZTF-forced,r,forced_diff,,,19.7503,ZFPS req479166 snr=-0.3
59040.37792820018,ZTF-forced,r,forced_diff,,,19.665,ZFPS req479166 snr=0.2
59043.35563659994,ZTF-forced,g,forced_diff,,,20.2165,ZFPS req479166 snr=-1.8
59043.35657409998,ZTF-forced,g,forced_diff,,,20.1142,ZFPS req479166 snr=-0.9
59046.355138900224,ZTF-forced,g,forced_diff,,,20.4791,ZFPS req479166 snr=-0.0
59046.39752310002,ZTF-forced,r,forced_diff,,,20.302,ZFPS req479166 snr=-1.2
59046.39892360009,ZTF-forced,r,forced_diff,,,20.4455,ZFPS req479166 snr=-0.8
59049.39722219994,ZTF-forced,r,forced_diff,,,20.1586,ZFPS req479166 snr=-1.1
59049.39920140011,ZTF-forced,r,forced_diff,,,20.3422,ZFPS req479166 snr=-0.8
59049.44018519996,ZTF-forced,g,forced_diff,,,20.271,ZFPS req479166 snr=-0.6
59052.3979282002,ZTF-forced,r,forced_diff,,,20.546,ZFPS req479166 snr=-2.8
59052.39840279985,ZTF-forced,r,forced_diff,,,20.5914,ZFPS req479166 snr=-1.6
59052.43978009978,ZTF-forced,g,forced_diff,,,20.6826,ZFPS req479166 snr=-0.8
59052.455972199794,ZTF-forced,g,forced_diff,,,20.6216,ZFPS req479166 snr=-0.5
59055.355173599906,ZTF-forced,r,forced_diff,,,20.3649,ZFPS req479166 snr=-0.3
59055.37038190011,ZTF-forced,r,forced_diff,,,20.3974,ZFPS req479166 snr=-2.2
59055.376875000075,ZTF-forced,g,forced_diff,,,20.5541,ZFPS req479166 snr=0.5
59055.37780090002,ZTF-forced,g,forced_diff,,,20.515,ZFPS req479166 snr=-0.8
59061.361527800094,ZTF-forced,r,forced_diff,,,19.856,ZFPS req479166 snr=-1.6
59061.40384260006,ZTF-forced,r,forced_diff,,,20.0162,ZFPS req479166 snr=-0.7
59063.35590279987,ZTF-forced,r,forced_diff,,,19.155,ZFPS req479166 snr=-0.6
59063.43403939996,ZTF-forced,g,forced_diff,,,18.9907,ZFPS req479166 snr=0.0
59069.3132755002,ZTF-forced,g,forced_diff,,,19.7166,ZFPS req479166 snr=-0.7
59069.33501160005,ZTF-forced,g,forced_diff,,,19.9068,ZFPS req479166 snr=-1.1
59069.40023150016,ZTF-forced,r,forced_diff,,,19.6741,ZFPS req479166 snr=0.6
59069.40069440007,ZTF-forced,r,forced_diff,,,19.8983,ZFPS req479166 snr=-1.1
59072.355254599825,ZTF-forced,g,forced_diff,,,20.1721,ZFPS req479166 snr=-0.7
59076.29269680008,ZTF-forced,g,forced_diff,,,20.3276,ZFPS req479166 snr=0.6
59076.33410880016,ZTF-forced,r,forced_diff,,,19.9878,ZFPS req479166 snr=0.0
59076.33655089978,ZTF-forced,r,forced_diff,,,19.791,ZFPS req479166 snr=-1.8
59079.32304400019,ZTF-forced,g,forced_diff,,,20.2825,ZFPS req479166 snr=0.3
59079.35659720003,ZTF-forced,r,forced_diff,,,20.213,ZFPS req479166 snr=0.3
59082.26929400023,ZTF-forced,r,forced_diff,,,19.9111,ZFPS req479166 snr=-1.0
59082.29508099984,ZTF-forced,g,forced_diff,,,19.6588,ZFPS req479166 snr=-0.5
59088.353205999825,ZTF-forced,g,forced_diff,,,19.8832,ZFPS req479166 snr=-0.6
59088.3562384001,ZTF-forced,r,forced_diff,,,19.6583,ZFPS req479166 snr=-0.5
59095.29343750002,ZTF-forced,g,forced_diff,,,18.777,ZFPS req479166 snr=-1.8
59095.29390050005,ZTF-forced,g,forced_diff,,,18.7133,ZFPS req479166 snr=2.4
59095.37604170013,ZTF-forced,r,forced_diff,,,18.6323,ZFPS req479166 snr=0.3
59097.2922685002,ZTF-forced,r,forced_diff,,,19.4284,ZFPS req479166 snr=1.3
59099.35748839984,ZTF-forced,g,forced_diff,,,19.4295,ZFPS req479166 snr=-0.5
59099.35796299996,ZTF-forced,g,forced_diff,,,19.1596,ZFPS req479166 snr=0.2
59106.2740162001,ZTF-forced,g,forced_diff,,,19.3277,ZFPS req479166 snr=-0.8
59107.27307870006,ZTF-forced,r,forced_diff,,,19.7262,ZFPS req479166 snr=-1.1
59108.29017359996,ZTF-forced,g,forced_diff,,,19.6151,ZFPS req479166 snr=-0.4
59108.2911111,ZTF-forced,g,forced_diff,,,19.5987,ZFPS req479166 snr=0.8
59108.29157410003,ZTF-forced,g,forced_diff,,,19.6029,ZFPS req479166 snr=-0.4
59111.25358799985,ZTF-forced,r,forced_diff,,,20.1072,ZFPS req479166 snr=-1.8
59111.25405090023,ZTF-forced,r,forced_diff,,,20.0966,ZFPS req479166 snr=-1.0
59111.31707180012,ZTF-forced,g,forced_diff,,,20.0062,ZFPS req479166 snr=-0.3
59111.31753470003,ZTF-forced,g,forced_diff,,,19.9649,ZFPS req479166 snr=-0.2
59114.20884260023,ZTF-forced,g,forced_diff,19.28510715523917,0.0571820428575835,20.3338,ZFPS req479166 snr=19.0
59114.20884260023,ZTF-alert,g,diff_psf,19.326263,0.12426178,,ZTF19abxfaon alert
59114.23146989988,ZTF-forced,g,forced_diff,18.972161180594497,0.0481892516950227,20.3177,ZFPS req479166 snr=22.5
59114.231932899915,ZTF-forced,g,forced_diff,19.21164299047001,0.0519417245562678,20.4067,ZFPS req479166 snr=20.9
59114.231932899915,ZTF-alert,g,diff_psf,19.260452,0.11180255,,ZTF19abxfaon alert
59114.27295139991,ZTF-forced,r,forced_diff,19.168084398457573,0.0603490338539238,20.1187,ZFPS req479166 snr=18.0
59114.27295139991,ZTF-alert,r,diff_psf,19.17636,0.114194036,,ZTF19abxfaon alert
59114.27342589991,ZTF-forced,r,forced_diff,19.193547862916173,0.0724887381817406,20.2059,ZFPS req479166 snr=15.0
59114.27342589991,ZTF-alert,r,diff_psf,19.251038,0.11361715,,ZTF19abxfaon alert
59114.29313659994,ZTF-forced,r,forced_diff,18.736663321449367,0.0491111853644832,20.167,ZFPS req479166 snr=22.1
59124.16604170017,ZTF-forced,g,forced_diff,18.539768735109043,0.0879977860519252,19.1584,ZFPS req479166 snr=12.3
59124.166504600085,ZTF-forced,g,forced_diff,18.85874285238906,0.1153995909515789,19.0442,ZFPS req479166 snr=9.4
59124.166504600085,ZTF-alert,g,diff_psf,18.8886,0.170735,,ZTF19abxfaon alert
59124.16696760012,ZTF-alert,g,diff_psf,18.756165,0.17804046,,ZTF19abxfaon alert
59124.16696760012,ZTF-forced,g,forced_diff,18.77102779365169,0.1135816279613678,19.0853,ZFPS req479166 snr=9.6
59124.24820599984,ZTF-forced,r,forced_diff,18.89488442100994,0.1192490497454319,19.262,ZFPS req479166 snr=9.1
59125.22275459999,ZTF-forced,g,forced_diff,19.14025273740821,0.1123442853369132,19.4611,ZFPS req479166 snr=9.7
59128.23203699989,ZTF-forced,r,forced_diff,18.56351621040987,0.0485469125066641,19.706,ZFPS req479166 snr=22.4
59128.23203699989,ZTF-alert,r,diff_psf,18.591412,0.08695244,,ZTF19abxfaon alert
59128.26304400014,ZTF-forced,r,forced_diff,18.924890005985112,0.0813186372174903,19.6999,ZFPS req479166 snr=13.4
59128.263981500175,ZTF-alert,r,diff_psf,19.16785,0.1386132,,ZTF19abxfaon alert
59128.263981500175,ZTF-forced,r,forced_diff,19.146221204956024,0.0890306699086645,19.7181,ZFPS req479166 snr=12.2
59128.28037039982,ZTF-alert,g,diff_psf,19.339693,0.18180738,,ZTF19abxfaon alert
59128.28037039982,ZTF-forced,g,forced_diff,19.33306267008159,0.1374370606034219,19.4582,ZFPS req479166 snr=7.9
59128.2903355998,ZTF-forced,g,forced_diff,18.96840617869989,0.1058497860709849,19.3653,ZFPS req479166 snr=10.3
59128.29081019992,ZTF-forced,g,forced_diff,19.002421776405292,0.1001790529592238,19.3459,ZFPS req479166 snr=10.8
59128.29081019992,ZTF-alert,g,diff_psf,19.020956,0.14739735,,ZTF19abxfaon alert
59129.22710649995,ZTF-forced,r,forced_diff,19.069516574522275,0.064490238570675,20.019,ZFPS req479166 snr=16.8
59129.31244210014,ZTF-forced,g,forced_diff,19.24849171792838,0.1212391374694674,19.4148,ZFPS req479166 snr=9.0
59130.168587999884,ZTF-alert,g,diff_psf,19.074583,0.115544334,,ZTF19abxfaon alert
59130.16858799989,ZTF-forced,g,forced_diff,19.133595569711815,0.0500403187600165,20.3262,ZFPS req479166 snr=21.7
59130.16906249989,ZTF-forced,g,forced_diff,18.93473372103548,0.040466246759832,20.3775,ZFPS req479166 snr=26.8
59130.169999999925,ZTF-forced,g,forced_diff,18.933755194348823,0.0377393510051606,20.4842,ZFPS req479166 snr=28.8
59130.169999999925,ZTF-alert,g,diff_psf,18.927326,0.09262604,,ZTF19abxfaon alert
59130.18990739994,ZTF-forced,r,forced_diff,18.45990807406621,0.0352981789331964,20.229,ZFPS req479166 snr=30.8
59130.192245400045,ZTF-forced,r,forced_diff,18.60069343968936,0.0333746638871521,20.4132,ZFPS req479166 snr=32.5
59130.192245400045,ZTF-alert,r,diff_psf,18.645767,0.07781187,,ZTF19abxfaon alert
59130.270115700085,ZTF-alert,r,diff_psf,18.980747,0.103696495,,ZTF19abxfaon alert
59130.270115700085,ZTF-forced,r,forced_diff,18.96187808236435,0.0553789078260656,19.9966,ZFPS req479166 snr=19.6
59134.190497700125,ZTF-forced,r,forced_diff,18.69343820971713,0.0437698807681488,20.0147,ZFPS req479166 snr=24.8
59134.190497700125,ZTF-alert,r,diff_psf,18.669127,0.079454094,,ZTF19abxfaon alert
59134.19096060004,ZTF-forced,r,forced_diff,18.5697716373165,0.0447903753786214,20.0056,ZFPS req479166 snr=24.2
59134.19329860015,ZTF-forced,r,forced_diff,18.561987285767525,0.0456560959117082,19.9774,ZFPS req479166 snr=23.8
59134.19329860015,ZTF-alert,r,diff_psf,18.5575,0.07284845,,ZTF19abxfaon alert
59134.21177079994,ZTF-forced,g,forced_diff,19.47035463955807,0.0738566497150585,20.1839,ZFPS req479166 snr=14.7
59134.22653939994,ZTF-alert,g,diff_psf,18.956276,0.08688644,,ZTF19abxfaon alert
59134.22653939994,ZTF-forced,g,forced_diff,18.978220288878937,0.0479897797512539,20.1832,ZFPS req479166 snr=22.6
59135.231921299826,ZTF-forced,g,forced_diff,18.880461110841186,0.0479727617299648,20.0144,ZFPS req479166 snr=22.6
59135.27112270007,ZTF-forced,r,forced_diff,19.394531227575747,0.0888250552908011,20.0713,ZFPS req479166 snr=12.2
59136.12950230017,ZTF-alert,g,diff_psf,18.838175,0.09144357,,ZTF19abxfaon alert
59136.12950230017,ZTF-forced,g,forced_diff,18.854783117116312,0.0483530115029941,20.2036,ZFPS req479166 snr=22.5
59136.19087960012,ZTF-forced,r,forced_diff,18.691974632189687,0.0414534132530014,20.2729,ZFPS req479166 snr=26.2
59136.19087960012,ZTF-alert,r,diff_psf,18.740799,0.07946088,,ZTF19abxfaon alert
59136.212303199805,ZTF-alert,g,diff_psf,19.0652,0.10225845,,ZTF19abxfaon alert
59136.212303199805,ZTF-forced,g,forced_diff,19.033459346706763,0.0488829253434594,20.3327,ZFPS req479166 snr=22.2
59136.21324069984,ZTF-forced,g,forced_diff,19.20506284125857,0.053077832375955,20.1908,ZFPS req479166 snr=20.5
59138.12026620004,ZTF-alert,r,diff_psf,18.926962,0.09384578,,ZTF19abxfaon alert
59138.12026620004,ZTF-forced,r,forced_diff,18.8894668861904,0.0622330641528142,19.8948,ZFPS req479166 snr=17.4
59138.127199099865,ZTF-alert,r,diff_psf,19.28568,0.12369571,,ZTF19abxfaon alert
59138.127199099865,ZTF-forced,r,forced_diff,19.221615033409787,0.0687490250436275,20.0866,ZFPS req479166 snr=15.8
59138.19053239981,ZTF-alert,g,diff_psf,19.304348,0.14336385,,ZTF19abxfaon alert
59138.19053239981,ZTF-forced,g,forced_diff,19.327738885616615,0.078679450331632,20.0998,ZFPS req479166 snr=13.8
59138.19427079987,ZTF-forced,g,forced_diff,19.21230274836342,0.0624715120188256,20.045,ZFPS req479166 snr=17.4
59138.19427079987,ZTF-alert,g,diff_psf,19.225111,0.14434488,,ZTF19abxfaon alert
59139.19172450015,ZTF-forced,g,forced_diff,18.94956099074907,0.0443911560175893,20.2388,ZFPS req479166 snr=24.5
59140.12675930001,ZTF-forced,r,forced_diff,19.061319167580656,0.047940444049889,20.3441,ZFPS req479166 snr=22.6
59140.12675930001,ZTF-alert,r,diff_psf,19.129915,0.10332606,,ZTF19abxfaon alert
59140.12723380001,ZTF-forced,r,forced_diff,19.060000520924383,0.0593031543057386,20.132,ZFPS req479166 snr=18.3
59140.12817130005,ZTF-forced,r,forced_diff,18.948949067627694,0.050082571926353,20.2876,ZFPS req479166 snr=21.7
59140.12817130005,ZTF-alert,r,diff_psf,19.009174,0.1023806,,ZTF19abxfaon alert
59140.176666699816,ZTF-alert,g,diff_psf,19.64592,0.13874999,,ZTF19abxfaon alert
59140.176666699816,ZTF-forced,g,forced_diff,19.638499053274845,0.0736863137368057,20.4951,ZFPS req479166 snr=14.7
59140.1771296002,ZTF-forced,g,forced_diff,19.5188834561366,0.062480719559227,20.4323,ZFPS req479166 snr=17.4
59140.1771296002,ZTF-alert,g,diff_psf,19.565435,0.1212697,,ZTF19abxfaon alert
59140.17806709977,ZTF-forced,g,forced_diff,19.20094461362349,0.0513214634419088,20.3865,ZFPS req479166 snr=21.2
59141.17054399988,ZTF-forced,r,forced_diff,18.949172599551822,0.0611650590049402,19.9893,ZFPS req479166 snr=17.8
59142.147118099965,ZTF-alert,r,diff_psf,19.033653,0.1315685,,ZTF19abxfaon alert
59142.147118099965,ZTF-alert,r,diff_psf,19.033653,0.1315685,,ZTF19abxfaon alert
59142.147118099965,ZTF-forced,r,forced_diff,19.04891830909261,0.0703935312057045,19.942,ZFPS req479166 snr=15.4
59142.16989579983,ZTF-alert,g,diff_psf,19.221647,0.10439366,,ZTF19abxfaon alert
59142.16989579983,ZTF-alert,g,diff_psf,19.221647,0.10439366,,ZTF19abxfaon alert
59142.16989579983,ZTF-forced,g,forced_diff,19.19033378700894,0.0518046718765522,20.3012,ZFPS req479166 snr=21.0
59143.12997689983,ZTF-alert,r,diff_psf,18.613007,0.07359892,,ZTF19abxfaon alert
59143.12997689983,ZTF-forced,r,forced_diff,18.522220143970927,0.030242369934242,20.3749,ZFPS req479166 snr=35.9
59143.19180560019,ZTF-alert,g,diff_psf,18.834602,0.09286146,,ZTF19abxfaon alert
59143.19180560019,ZTF-forced,g,forced_diff,18.82093770649393,0.0373274462860611,20.405,ZFPS req479166 snr=29.1
59143.227580999956,ZTF-forced,r,forced_diff,18.47876329934095,0.0329232960774456,20.3965,ZFPS req479166 snr=33.0
59144.1650231001,ZTF-alert,g,diff_psf,18.762667,0.17367792,,ZTF19abxfaon alert
59144.1650231001,ZTF-forced,g,forced_diff,18.724152407203864,0.125755380514251,18.9403,ZFPS req479166 snr=8.6
59145.16912040021,ZTF-alert,r,diff_psf,18.747707,0.06810042,,ZTF19abxfaon alert
59145.16912040021,ZTF-forced,r,forced_diff,18.71184642226265,0.0475382862720268,19.9868,ZFPS req479166 snr=22.8
59145.21844909992,ZTF-forced,g,forced_diff,19.34703690814519,0.0763636801676359,19.9682,ZFPS req479166 snr=14.2
59145.21844909992,ZTF-alert,g,diff_psf,19.367882,0.14784986,,ZTF19abxfaon alert
59146.16839119978,ZTF-forced,r,forced_diff,19.008456316129113,0.1403285334759879,19.0874,ZFPS req479166 snr=7.7
59146.16839119978,ZTF-alert,r,diff_psf,19.035248,0.18197483,,ZTF19abxfaon alert
59149.19048610004,ZTF-alert,r,diff_psf,19.1142,0.28754,,ZTF19abxfaon alert
59149.19048610004,ZTF-forced,r,forced_diff,19.40101280992036,0.251171741052959,18.7075,ZFPS req479166 snr=4.3
59150.16555560008,ZTF-forced,g,forced_diff,19.19242686938918,0.1255125956180019,19.3004,ZFPS req479166 snr=8.7
59150.16555560008,ZTF-alert,g,diff_psf,19.180777,0.15074979,,ZTF19abxfaon alert
59150.16603010008,ZTF-forced,g,forced_diff,19.475913879664823,0.18369421458021,19.2042,ZFPS req479166 snr=5.9
59150.190347199794,ZTF-forced,r,forced_diff,18.81746010131644,0.1034549641472677,19.2204,ZFPS req479166 snr=10.5
59150.190347199794,ZTF-alert,r,diff_psf,18.774181,0.14814354,,ZTF19abxfaon alert
59150.221226899885,ZTF-forced,r,forced_diff,18.93160985586733,0.1426267888625297,18.9459,ZFPS req479166 snr=7.6
59150.221226899885,ZTF-alert,r,diff_psf,18.878561,0.19500977,,ZTF19abxfaon alert
59151.14781250013,ZTF-alert,g,diff_psf,18.95798,0.17933959,,ZTF19abxfaon alert
59151.14781250013,ZTF-forced,g,forced_diff,18.95638773003295,0.1209070013270092,19.1959,ZFPS req479166 snr=9.0
59151.14827550016,ZTF-forced,g,forced_diff,19.06461321879517,0.1207534645443002,19.1818,ZFPS req479166 snr=9.0
59151.14827550016,ZTF-alert,g,diff_psf,19.078503,0.1786389,,ZTF19abxfaon alert
59151.243761599995,ZTF-alert,r,diff_psf,19.2952,0.321931,,ZTF19abxfaon alert
59151.243761599995,ZTF-forced,r,forced_diff,19.65858054012345,0.2687060451113925,18.9545,ZFPS req479166 snr=4.0
59151.2442361,ZTF-alert,r,diff_psf,19.3084,0.259379,,ZTF19abxfaon alert
59151.2442361,ZTF-forced,r,forced_diff,19.39635480389391,0.1948961582390316,18.9407,ZFPS req479166 snr=5.6
59152.189930600114,ZTF-forced,r,forced_diff,18.652319743136427,0.0656658665057172,19.4465,ZFPS req479166 snr=16.5
59152.189930600114,ZTF-alert,r,diff_psf,18.6644,0.098575,,ZTF19abxfaon alert
59152.202442099806,ZTF-alert,r,diff_psf,18.7931,0.147262,,ZTF19abxfaon alert
59152.202442099806,ZTF-forced,r,forced_diff,18.79106535022887,0.0929790490368938,19.3724,ZFPS req479166 snr=11.7
59152.23787039984,ZTF-forced,g,forced_diff,19.882858524629015,0.3299104525033001,18.9171,ZFPS req479166 snr=3.3
59152.23833330022,ZTF-forced,g,forced_diff,19.64993345594504,0.256513305271241,18.9467,ZFPS req479166 snr=4.2
59153.085243099835,ZTF-forced,r,forced_diff,19.3283738555729,0.1124353478627138,19.5918,ZFPS req479166 snr=9.7
59153.147962999996,ZTF-alert,g,diff_psf,19.5188,0.253124,,ZTF19abxfaon alert
59153.147963,ZTF-forced,g,forced_diff,19.45547636913652,0.2230402836245673,19.0358,ZFPS req479166 snr=4.9
