mjd,m,dm,uJy,duJy,filter,err,chiN,ra,dec,mag5sig,obs
58789.288488,20.456,0.504,24,12,o,0,1.20,334.24962,-18.20795,19.35,02a58789o0140o
58789.298623,-21.495,1.605,-9,15,o,0,1.23,334.24962,-18.20795,19.29,02a58789o0161o
58789.304129,23.091,6.500,2,14,o,0,0.78,334.24962,-18.20795,19.30,02a58789o0173o
58791.277482,19.652,0.406,50,20,o,0,1.05,334.24962,-18.20795,18.88,01a58791o0064o
58791.280726,20.990,1.750,15,26,o,0,1.21,334.24962,-18.20795,18.49,01a58791o0071o
58791.286752,21.695,3.610,8,28,o,0,1.05,334.24962,-18.20795,18.45,01a58791o0084o
58791.296943,21.773,4.254,7,30,o,0,0.77,334.24962,-18.20795,18.63,01a58791o0106o
58795.321070,-22.579,6.176,-3,21,o,0,1.15,334.24962,-18.20795,18.72,01a58795o0258o
58795.324291,21.137,1.694,13,22,o,0,1.34,334.24962,-18.20795,18.72,01a58795o0265o
58795.330059,-21.588,2.791,-8,24,o,0,1.10,334.24962,-18.20795,18.68,01a58795o0277o
58795.341384,-22.805,9.786,-3,27,o,0,1.07,334.24962,-18.20795,18.63,01a58795o0299o
58796.213737,-21.535,1.956,-9,17,o,0,0.94,334.24962,-18.20795,19.09,01a58796o0079o
58796.217882,21.655,2.321,8,18,o,0,1.00,334.24962,-18.20795,19.01,01a58796o0087o
58796.224312,-21.087,1.616,-13,22,o,0,0.57,334.24962,-18.20795,19.05,01a58796o0100o
58796.253861,-21.007,1.330,-14,19,o,0,1.11,334.24962,-18.20795,18.90,01a58796o0113o
58796.254322,-20.695,0.988,-19,19,o,0,1.29,334.24962,-18.20795,18.84,01a58796o0114o
58797.303292,-21.456,3.050,-10,29,o,0,0.56,334.24962,-18.20795,18.65,02a58797o0252o
58797.306104,21.362,2.382,10,25,o,0,1.07,334.24962,-18.20795,18.65,02a58797o0258o
58797.312607,20.065,0.719,34,25,o,0,1.01,334.24962,-18.20795,18.64,02a58797o0272o
58797.322399,21.087,1.924,13,26,o,0,1.16,334.24962,-18.20795,18.61,02a58797o0293o
58798.313382,23.094,12.273,2,26,o,0,1.10,334.24962,-18.20795,18.66,02a58798o0005o
58798.316618,20.096,0.783,33,26,o,0,1.03,334.24962,-18.20795,18.60,02a58798o0012o
58798.325384,-20.771,1.206,-18,22,o,0,1.22,334.24962,-18.20795,18.59,02a58798o0031o
58798.338007,23.589,23.308,1,31,o,0,0.92,334.24962,-18.20795,18.56,02a58798o0058o
58799.272121,20.649,1.085,20,22,o,0,0.78,334.24962,-18.20795,18.93,01a58799o0166o
58799.276265,-23.510,14.875,-1,21,o,0,0.99,334.24962,-18.20795,18.89,01a58799o0175o
58799.282747,22.974,8.308,2,20,o,0,1.24,334.24962,-18.20795,18.89,01a58799o0189o
58799.292965,-21.254,1.699,-11,19,o,0,1.12,334.24962,-18.20795,18.80,01a58799o0211o
58800.305683,22.771,6.459,3,18,o,0,0.85,334.24962,-18.20795,18.97,01a58800o0206o
58800.308540,20.100,0.577,33,19,o,0,0.67,334.24962,-18.20795,18.95,01a58800o0212o
58800.313653,-21.106,1.895,-13,25,o,0,0.80,334.24962,-18.20795,18.88,01a58800o0223o
58800.324512,20.026,0.581,35,21,o,0,1.04,334.24962,-18.20795,18.80,01a58800o0246o
58801.307313,-20.709,1.264,-19,24,o,0,0.97,334.24962,-18.20795,18.76,02a58801o0280o
58801.310533,21.443,2.163,10,21,o,0,0.89,334.24962,-18.20795,18.79,02a58801o0287o
58801.315730,22.709,7.148,3,21,o,0,1.17,334.24962,-18.20795,18.72,02a58801o0298o
58801.329510,-22.874,7.593,-3,20,o,0,0.93,334.24962,-18.20795,18.73,02a58801o0327o
58802.310707,23.280,8.850,2,16,o,0,1.57,334.24962,-18.20795,18.97,02a58802o0277o
58802.313974,-20.194,0.659,-30,20,o,0,0.97,334.24962,-18.20795,18.93,02a58802o0284o
58802.320009,21.190,1.423,12,17,o,0,1.18,334.24962,-18.20795,18.92,02a58802o0297o
58802.330369,20.641,0.961,20,19,o,0,0.96,334.24962,-18.20795,18.91,02a58802o0319o
58811.284930,20.743,0.665,18,12,o,0,0.97,334.24962,-18.20795,19.45,01a58811o0065o
58811.288228,22.453,3.045,4,12,o,0,1.10,334.24962,-18.20795,19.43,01a58811o0072o
58811.293439,21.290,1.116,11,12,o,0,0.64,334.24962,-18.20795,19.43,01a58811o0083o
58811.304238,-20.760,0.805,-18,14,o,0,0.95,334.24962,-18.20795,19.26,01a58811o0106o
58815.237353,19.782,0.605,44,27,o,0,1.03,334.24962,-18.20795,18.46,01a58815o0140o
58815.241036,-22.679,8.263,-3,25,o,0,1.41,334.24962,-18.20795,18.74,01a58815o0148o
58815.246621,24.217,22.250,1,17,o,0,0.80,334.24962,-18.20795,19.30,01a58815o0160o
58815.261408,22.996,4.520,2,10,o,0,1.37,334.24962,-18.20795,19.44,01a58815o0192o
58817.223859,-21.143,0.816,-13,10,c,0,1.12,334.24962,-18.20795,19.54,02a58817o0088c
58817.227093,21.626,1.491,8,12,c,0,0.83,334.24962,-18.20795,19.53,02a58817o0095c
58817.233039,22.197,2.062,5,10,c,0,1.36,334.24962,-18.20795,19.55,02a58817o0108c
58817.243300,-24.758,26.667,-0,12,c,0,0.98,334.24962,-18.20795,19.52,02a58817o0130c
58819.220503,19.600,1.028,52,54,o,0,1.26,334.24962,-18.20795,17.75,01a58819o0078o
58819.223756,20.150,2.619,32,83,o,0,0.95,334.24962,-18.20795,17.20,01a58819o0085o
58819.229348,-19.673,0.997,-49,49,o,0,1.08,334.24962,-18.20795,17.95,01a58819o0097o
58819.240060,19.580,1.619,53,86,o,0,1.17,334.24962,-18.20795,17.19,01a58819o0120o
58825.228231,-22.801,5.793,-3,16,o,0,1.11,334.24962,-18.20795,18.94,02a58825o0095o
58825.231474,23.513,15.571,1,22,o,0,0.70,334.24962,-18.20795,18.90,02a58825o0102o
58825.237509,23.388,10.824,2,17,o,0,1.11,334.24962,-18.20795,18.92,02a58825o0115o
58825.247664,21.041,1.144,14,16,o,0,1.19,334.24962,-18.20795,18.92,02a58825o0137o
58827.237601,20.422,0.961,25,24,o,0,0.80,334.24962,-18.20795,18.99,01a58827o0135o
58827.241779,20.725,1.354,19,25,o,0,0.60,334.24962,-18.20795,19.00,01a58827o0144o
58827.247956,20.122,0.676,32,22,o,0,1.04,334.24962,-18.20795,18.97,01a58827o0157o
58827.258309,-21.417,2.070,-10,20,o,0,1.10,334.24962,-18.20795,18.96,01a58827o0179o
58829.233894,-23.015,13.176,-2,30,o,0,1.74,334.24962,-18.20795,18.26,02a58829o0112o
58829.236694,-21.802,5.545,-7,38,o,0,1.14,334.24962,-18.20795,18.33,02a58829o0118o
58829.243853,19.991,0.971,37,36,o,0,1.32,334.24962,-18.20795,18.25,02a58829o0133o
58829.253673,-19.053,0.437,-87,38,o,0,1.08,334.24962,-18.20795,18.25,02a58829o0154o
58831.214736,0.000,0.000,0,0,o,0,-0.00,334.24962,-18.20795,15.05,01a58831o0080o
58831.217530,-15.376,0.852,-2567,2186,o,0,1.08,334.24962,-18.20795,16.19,01a58831o0086o
58831.222678,14.573,0.520,5379,2796,o,0,1.37,334.24962,-18.20795,14.97,01a58831o0097o
58831.233438,17.878,1.080,256,277,o,0,1.39,334.24962,-18.20795,16.22,01a58831o0120o
58833.216620,-20.002,0.346,-36,12,o,0,1.33,334.24962,-18.20795,19.28,02a58833o0065o
58833.219823,21.324,1.195,11,13,o,0,1.04,334.24962,-18.20795,19.36,02a58833o0072o
58833.225148,20.743,0.819,18,15,o,0,0.79,334.24962,-18.20795,19.31,02a58833o0081o
58833.238736,-21.681,2.905,-8,22,o,0,1.40,334.24962,-18.20795,18.42,02a58833o0111o
58833.240848,-22.249,4.765,-5,22,o,0,0.84,334.24962,-18.20795,18.67,01a58833o0134o
58833.251150,-21.213,1.068,-12,13,o,0,1.11,334.24962,-18.20795,19.25,02a58833o0144o
58837.222093,-24.306,15.167,-1,10,o,0,1.73,334.24962,-18.20795,19.35,02a58837o0083o
58837.225349,23.012,6.143,2,14,o,0,1.00,334.24962,-18.20795,19.35,02a58837o0090o
58837.230529,23.673,11.333,1,14,o,0,1.00,334.24962,-18.20795,19.38,02a58837o0101o
58837.240408,21.322,1.163,11,12,o,0,0.89,334.24962,-18.20795,19.35,02a58837o0122o
58839.196753,18.487,0.508,146,74,o,0,0.82,334.24962,-18.20795,17.56,01a58839o0029o
58839.199537,-21.313,3.036,-11,33,o,0,1.03,334.24962,-18.20795,18.03,01a58839o0035o
58841.206424,-20.900,0.793,-16,13,c,0,0.86,334.24962,-18.20795,19.24,02a58841o0049c
58841.209281,22.204,2.562,5,12,c,0,0.87,334.24962,-18.20795,19.30,02a58841o0055c
58841.214884,21.243,1.051,12,12,c,0,0.86,334.24962,-18.20795,19.36,02a58841o0067c
58841.224748,21.397,0.904,10,9,c,0,1.64,334.24962,-18.20795,19.40,02a58841o0088c
58845.225071,20.640,0.723,20,15,c,0,0.85,334.24962,-18.20795,19.29,02a58845o0085c
58845.228178,-21.505,1.552,-9,14,c,0,0.98,334.24962,-18.20795,19.26,02a58845o0091c
58845.233402,21.970,2.175,6,13,c,0,1.00,334.24962,-18.20795,19.30,02a58845o0102c
58845.245122,21.339,1.322,11,14,c,0,0.99,334.24962,-18.20795,19.19,02a58845o0127c
58967.618394,19.653,0.404,50,20,o,0,1.70,334.24962,-18.20795,18.99,01a58967o0846o
58967.627165,19.822,1.383,43,59,o,0,0.91,334.24962,-18.20795,18.30,01a58967o0865o
58972.598895,23.440,10.700,2,16,o,0,1.53,334.24962,-18.20795,19.05,01a58972o0785o
58972.606408,20.808,0.848,17,15,o,0,1.26,334.24962,-18.20795,19.13,01a58972o0801o
58972.616345,-20.461,0.652,-24,16,o,0,1.07,334.24962,-18.20795,19.11,01a58972o0822o
58972.619573,23.547,14.833,1,20,o,0,0.70,334.24962,-18.20795,18.91,01a58972o0829o
58974.588630,20.138,0.925,32,30,o,0,0.91,334.24962,-18.20795,18.50,02a58974o0778o
58974.593756,19.445,0.574,61,35,o,0,0.77,334.24962,-18.20795,18.49,02a58974o0789o
58974.611401,-20.987,1.231,-15,18,o,0,1.29,334.24962,-18.20795,18.84,02a58974o0827o
58974.619819,-21.074,1.597,-14,22,o,0,0.99,334.24962,-18.20795,18.81,02a58974o0845o
58979.594561,17.469,0.528,374,197,o,0,1.31,334.24962,-18.20795,16.57,01a58979o0775o
58979.600560,-19.953,3.030,-38,115,o,0,1.07,334.24962,-18.20795,17.22,01a58979o0788o
58979.617646,-16.717,0.716,-747,535,o,0,1.45,334.24962,-18.20795,15.63,01a58979o0824o
58987.590419,-21.125,1.043,-13,13,o,0,0.72,334.24962,-18.20795,19.37,01a58987o0773o
58987.597332,20.877,0.813,16,13,o,0,1.08,334.24962,-18.20795,19.32,01a58987o0788o
58987.614027,21.674,2.072,8,16,o,0,0.87,334.24962,-18.20795,19.10,01a58987o0824o
58987.620938,20.474,1.207,24,28,o,0,1.25,334.24962,-18.20795,18.32,01a58987o0839o
58991.537266,-20.645,0.617,-20,12,o,0,1.21,334.24962,-18.20795,19.29,01a58991o0657o
58991.545101,21.114,1.034,13,14,o,0,0.92,334.24962,-18.20795,19.31,01a58991o0674o
58991.548802,-21.219,1.116,-12,13,o,0,0.92,334.24962,-18.20795,19.39,01a58991o0682o
58991.558956,22.742,3.586,3,10,o,0,1.03,334.24962,-18.20795,19.44,01a58991o0704o
58995.562526,18.203,1.274,190,242,o,0,0.96,334.24962,-18.20795,16.73,01a58995o0714o
58995.566671,-19.605,0.792,-52,41,o,0,1.44,334.24962,-18.20795,17.83,01a58995o0723o
58995.572207,-19.070,2.729,-86,233,o,0,1.15,334.24962,-18.20795,16.32,01a58995o0735o
58995.593867,23.587,30.500,1,41,o,0,1.15,334.24962,-18.20795,18.02,01a58995o0781o
58999.587144,-21.302,1.065,-11,12,o,0,0.71,334.24962,-18.20795,19.53,01a58999o0758o
58999.592693,-21.324,0.912,-11,10,o,0,1.15,334.24962,-18.20795,19.47,01a58999o0770o
58999.609862,21.851,1.951,7,13,o,0,0.97,334.24962,-18.20795,19.33,01a58999o0806o
58999.614027,-20.619,0.954,-20,20,o,0,0.93,334.24962,-18.20795,18.96,01a58999o0815o
59000.587068,-20.227,0.332,-29,10,o,0,1.26,334.24962,-18.20795,19.55,01a59000o0738o
59000.592668,-21.761,1.147,-7,8,o,0,1.58,334.24962,-18.20795,19.54,01a59000o0750o
59000.602809,-23.097,5.261,-2,11,o,0,0.78,334.24962,-18.20795,19.55,01a59000o0772o
59000.609714,-23.871,10.545,-1,11,o,0,1.03,334.24962,-18.20795,19.43,01a59000o0787o
59001.593744,22.769,4.286,3,12,c,0,0.95,334.24962,-18.20795,19.72,02a59001o0686c
59001.597896,-20.776,0.597,-18,11,c,0,1.03,334.24962,-18.20795,19.66,02a59001o0695c
59001.603051,-20.964,0.795,-15,12,c,0,1.08,334.24962,-18.20795,19.65,02a59001o0706c
59001.617960,-19.656,0.648,-50,32,c,0,1.13,334.24962,-18.20795,18.63,02a59001o0736c
59004.573302,22.399,4.743,4,19,o,0,1.16,334.24962,-18.20795,18.87,01a59004o0702o
59004.576597,-21.324,1.884,-11,20,o,0,1.02,334.24962,-18.20795,18.88,01a59004o0709o
59004.583498,20.097,0.546,33,18,o,0,0.87,334.24962,-18.20795,18.87,01a59004o0724o
59004.606199,20.350,0.542,26,14,o,0,1.40,334.24962,-18.20795,19.07,01a59004o0773o
59005.571278,-19.334,0.466,-67,31,o,0,0.75,334.24962,-18.20795,18.65,02a59005o0716o
59005.574505,-19.940,0.699,-38,27,o,0,1.13,334.24962,-18.20795,18.69,02a59005o0723o
59005.580958,21.634,3.524,8,28,o,0,1.02,334.24962,-18.20795,18.71,02a59005o0737o
59005.599356,23.110,13.238,2,27,o,0,0.89,334.24962,-18.20795,18.72,02a59005o0777o
59007.537781,-19.925,0.558,-39,22,o,0,0.89,334.24962,-18.20795,18.65,01a59007o0519o
59007.541021,-22.879,9.840,-3,25,o,0,1.23,334.24962,-18.20795,18.53,01a59007o0526o
59007.546579,-20.926,1.740,-16,27,o,0,0.99,334.24962,-18.20795,18.59,01a59007o0538o
59007.557665,21.203,1.864,12,22,o,0,1.11,334.24962,-18.20795,18.72,01a59007o0562o
59008.572533,19.671,2.800,49,138,o,0,1.11,334.24962,-18.20795,16.67,01a59008o0721o
59008.600281,-17.879,1.116,-256,286,o,0,1.50,334.24962,-18.20795,16.86,01a59008o0778o
59015.594274,-20.177,0.405,-31,12,o,0,1.29,334.24962,-18.20795,19.31,01a59015o0767o
59015.600308,21.276,1.101,11,12,o,0,0.75,334.24962,-18.20795,19.48,01a59015o0780o
59015.604477,-23.028,5.158,-2,12,o,0,1.09,334.24962,-18.20795,19.43,01a59015o0789o
59015.614171,-20.301,0.563,-28,16,o,0,1.38,334.24962,-18.20795,19.08,01a59015o0810o
59016.583462,21.296,1.982,11,22,o,0,0.98,334.24962,-18.20795,18.75,02a59016o0689o
59016.587578,-21.096,0.886,-13,12,o,0,1.57,334.24962,-18.20795,19.40,02a59016o0698o
59016.603519,19.404,0.603,63,38,o,0,1.52,334.24962,-18.20795,17.96,02a59016o0731o
59016.608552,-20.315,0.628,-27,17,o,0,1.06,334.24962,-18.20795,19.03,02a59016o0742o
59017.509416,24.405,15.250,1,10,c,0,1.21,334.24962,-18.20795,19.49,02a59017o0576c
59017.515880,-21.423,1.014,-10,10,c,0,0.85,334.24962,-18.20795,19.56,02a59017o0590c
59017.519634,-22.766,3.381,-3,10,c,0,1.11,334.24962,-18.20795,19.60,02a59017o0598c
59017.530363,-21.836,1.235,-7,8,c,0,1.18,334.24962,-18.20795,19.63,02a59017o0621c
59019.507590,-19.015,0.522,-90,47,o,0,1.19,334.24962,-18.20795,17.80,01a59019o0582o
59019.512669,-18.309,0.440,-172,76,o,0,0.92,334.24962,-18.20795,17.38,01a59019o0593o
59019.517277,-18.274,0.758,-178,135,o,0,1.31,334.24962,-18.20795,16.61,01a59019o0603o
59019.527080,18.540,0.785,139,109,o,0,1.33,334.24962,-18.20795,16.70,01a59019o0624o
59021.538814,22.546,3.857,4,13,c,0,0.82,334.24962,-18.20795,19.36,02a59021o0638c
59021.543392,21.244,1.397,12,16,c,0,0.69,334.24962,-18.20795,19.25,02a59021o0648c
59021.549834,-21.856,2.056,-7,14,c,0,1.05,334.24962,-18.20795,19.28,02a59021o0662c
59021.559956,-21.421,1.030,-10,10,c,0,1.08,334.24962,-18.20795,19.49,02a59021o0684c
59023.566453,22.757,5.650,3,16,o,0,0.92,334.24962,-18.20795,19.20,01a59023o0613o
59023.568294,21.206,1.344,12,16,o,0,0.83,334.24962,-18.20795,19.02,01a59023o0617o
59023.573823,22.607,4.789,3,16,o,0,0.91,334.24962,-18.20795,18.86,01a59023o0629o
59023.586265,-20.620,0.536,-20,11,o,0,0.72,334.24962,-18.20795,19.10,01a59023o0656o
59024.576137,-21.339,1.029,-11,11,o,0,1.33,334.24962,-18.20795,19.46,01a59024o0722o
59024.579406,22.644,3.952,3,13,o,0,1.05,334.24962,-18.20795,19.45,01a59024o0729o
59024.586915,21.288,1.207,11,13,o,0,1.15,334.24962,-18.20795,19.34,01a59024o0745o
59024.600764,-20.749,0.614,-18,11,o,0,0.95,334.24962,-18.20795,19.57,01a59024o0775o
59027.524256,-22.452,2.757,-4,10,o,0,0.97,334.24962,-18.20795,19.69,01a59027o0614o
59027.531642,-21.649,1.753,-8,14,o,0,0.48,334.24962,-18.20795,19.70,01a59027o0629o
59027.534412,-20.978,0.735,-15,11,o,0,0.86,334.24962,-18.20795,19.70,01a59027o0635o
59027.545067,26.240,92.000,0,11,o,0,1.21,334.24962,-18.20795,19.65,01a59027o0658o
59028.585991,21.565,1.193,9,10,o,0,0.70,334.24962,-18.20795,19.77,01a59028o0702o
59028.611055,-22.871,3.500,-3,9,o,0,1.59,334.24962,-18.20795,19.56,01a59028o0755o
59028.613747,20.997,0.770,14,11,o,0,1.42,334.24962,-18.20795,19.34,01a59028o0760o
59028.618311,-20.987,1.266,-15,18,o,0,1.34,334.24962,-18.20795,19.03,01a59028o0769o
59029.468578,-21.894,1.700,-6,11,c,0,1.10,334.24962,-18.20795,19.45,02a59029o0483c
59029.474103,-22.376,2.226,-4,9,c,0,1.16,334.24962,-18.20795,19.53,02a59029o0495c
59029.486088,-25.422,43.000,-0,11,c,0,0.72,334.24962,-18.20795,19.63,02a59029o0521c
59029.497136,-20.568,0.376,-22,8,c,0,1.14,334.24962,-18.20795,19.66,02a59029o0545c
59031.509436,22.870,5.565,3,14,o,0,0.92,334.24962,-18.20795,19.25,01a59031o0578o
59031.511278,20.175,0.561,31,17,o,0,1.05,334.24962,-18.20795,19.14,01a59031o0582o
59031.514498,-20.211,0.480,-30,14,o,0,1.08,334.24962,-18.20795,19.10,01a59031o0589o
59031.520093,24.791,31.500,0,14,o,0,1.00,334.24962,-18.20795,19.32,01a59031o0601o
59033.466731,23.342,14.727,2,25,o,0,0.91,334.24962,-18.20795,18.58,02a59033o0460o
59033.470437,21.920,4.200,6,26,o,0,1.03,334.24962,-18.20795,18.66,02a59033o0468o
59033.475066,21.717,3.405,8,25,o,0,0.98,334.24962,-18.20795,18.58,02a59033o0478o
59033.482896,20.129,0.857,32,28,o,0,0.88,334.24962,-18.20795,18.67,02a59033o0495o
59035.484796,-21.690,3.523,-8,27,o,0,1.25,334.24962,-18.20795,18.43,01a59035o0144o
59035.486637,-19.460,0.488,-60,29,o,0,0.78,334.24962,-18.20795,18.43,01a59035o0148o
59035.500499,-20.049,0.793,-35,28,o,0,0.90,334.24962,-18.20795,18.43,01a59035o0176o
59035.506046,-20.049,0.921,-35,32,o,0,0.86,334.24962,-18.20795,18.39,01a59035o0188o
59041.511268,23.166,7.000,2,14,o,0,1.24,334.24962,-18.20795,19.22,02a59041o0574o
59041.532142,20.969,1.164,15,17,o,0,0.74,334.24962,-18.20795,19.22,02a59041o0618o
59041.535343,-21.207,1.114,-12,13,o,0,1.17,334.24962,-18.20795,19.20,02a59041o0625o
59041.541841,23.425,11.077,2,17,o,0,0.90,334.24962,-18.20795,19.18,02a59041o0639o
59042.580974,-21.636,1.595,-8,13,o,0,1.28,334.24962,-18.20795,19.30,02a59042o0724o
59042.584188,-21.206,1.009,-12,12,o,0,1.09,334.24962,-18.20795,19.32,02a59042o0731o
59042.609397,0.000,20.899,0,16,o,0,1.18,334.24962,-18.20795,19.06,02a59042o0784o
59042.615480,-26.008,123.000,-0,18,o,0,1.15,334.24962,-18.20795,18.98,02a59042o0797o
59043.517314,21.761,2.410,7,17,o,0,0.69,334.24962,-18.20795,19.32,01a59043o0580o
59043.520100,20.870,0.686,16,11,o,0,1.49,334.24962,-18.20795,19.26,01a59043o0586o
59043.524272,21.393,2.049,10,21,o,0,1.10,334.24962,-18.20795,18.88,01a59043o0595o
59043.534402,-21.915,1.986,-6,12,o,0,1.01,334.24962,-18.20795,19.47,01a59043o0616o
59047.557923,-20.566,0.590,-22,13,o,0,0.68,334.24962,-18.20795,19.45,01a59047o0561o
59047.585611,26.366,130.000,0,13,o,0,0.77,334.24962,-18.20795,19.35,01a59047o0620o
59047.597603,-22.982,5.350,-2,12,o,0,0.92,334.24962,-18.20795,19.21,01a59047o0645o
59047.623536,-19.380,0.560,-64,36,o,0,0.86,334.24962,-18.20795,18.31,01a59047o0700o
59049.508754,22.916,4.450,2,11,c,0,0.92,334.24962,-18.20795,19.68,02a59049o0400c
59049.512005,21.449,1.000,10,10,c,0,0.96,334.24962,-18.20795,19.66,02a59049o0407c
59049.514749,-21.846,1.533,-7,10,c,0,1.05,334.24962,-18.20795,19.59,02a59049o0413c
59049.519796,22.337,1.900,4,8,c,0,1.62,334.24962,-18.20795,19.63,02a59049o0424c
59051.435329,-21.192,0.940,-12,11,o,0,0.88,334.24962,-18.20795,19.57,01a59051o0426o
59051.440531,-20.744,0.734,-18,13,o,0,0.67,334.24962,-18.20795,19.60,01a59051o0437o
59051.449335,20.714,0.550,19,10,o,0,0.77,334.24962,-18.20795,19.69,01a59051o0456o
59051.453480,-23.860,8.786,-1,9,o,0,1.26,334.24962,-18.20795,19.67,01a59051o0465o
59053.483076,-23.134,4.375,-2,9,c,0,1.07,334.24962,-18.20795,19.60,02a59053o0526c
59053.484905,21.769,1.492,7,11,c,0,0.77,334.24962,-18.20795,19.68,02a59053o0530c
59053.487647,-22.575,2.958,-3,10,c,0,0.88,334.24962,-18.20795,19.59,02a59053o0536c
59053.504730,-24.864,23.000,-0,10,c,0,0.87,334.24962,-18.20795,19.62,02a59053o0572c
59055.428447,21.309,1.360,11,15,o,0,0.88,334.24962,-18.20795,19.23,01a59055o0414o
59055.431691,-21.435,1.115,-10,11,o,0,1.13,334.24962,-18.20795,19.38,01a59055o0421o
59055.459894,-22.104,2.667,-5,14,o,0,0.76,334.24962,-18.20795,19.29,01a59055o0481o
59055.465421,23.955,13.833,1,13,o,0,0.86,334.24962,-18.20795,19.24,01a59055o0493o
59059.481901,21.437,1.056,10,10,o,0,0.91,334.24962,-18.20795,19.66,01a59059o0527o
59059.483748,-21.439,0.972,-10,9,o,0,0.97,334.24962,-18.20795,19.68,01a59059o0531o
59059.486512,-20.727,0.360,-19,7,o,0,2.02,334.24962,-18.20795,19.75,01a59059o0537o
59059.494833,-21.146,0.822,-13,10,o,0,0.98,334.24962,-18.20795,19.65,01a59059o0555o
59061.441563,-19.772,0.391,-45,18,o,0,1.33,334.24962,-18.20795,19.04,02a59061o0442o
59061.443389,22.091,3.319,5,18,o,0,1.05,334.24962,-18.20795,19.10,02a59061o0446o
59061.446136,-21.585,2.507,-8,21,o,0,0.65,334.24962,-18.20795,19.09,02a59061o0452o
59061.452082,-21.016,1.518,-14,22,o,0,0.71,334.24962,-18.20795,19.04,02a59061o0465o
59062.431039,22.295,4.184,4,18,o,0,1.91,334.24962,-18.20795,18.91,02a59062o0416o
59062.432868,22.605,6.586,3,22,o,0,0.79,334.24962,-18.20795,18.89,02a59062o0420o
59062.436075,-20.358,0.843,-26,22,o,0,0.85,334.24962,-18.20795,18.88,02a59062o0427o
59062.448680,24.478,31.600,1,19,o,0,1.26,334.24962,-18.20795,18.89,02a59062o0453o
59063.386481,19.453,0.610,60,37,o,0,1.20,334.24962,-18.20795,17.59,01a59063o0332o
59063.388329,-20.018,1.388,-36,50,o,0,0.93,334.24962,-18.20795,17.89,01a59063o0336o
59063.394317,-20.804,1.681,-17,29,o,0,1.02,334.24962,-18.20795,18.30,01a59063o0349o
59063.399383,-20.386,1.439,-25,37,o,0,1.10,334.24962,-18.20795,17.69,01a59063o0360o
59069.495845,21.370,2.026,10,21,o,0,0.73,334.24962,-18.20795,19.02,02a59069o0566o
59069.499596,-20.722,1.024,-19,19,o,0,0.86,334.24962,-18.20795,18.95,02a59069o0574o
59069.506972,22.587,6.375,3,21,o,0,0.80,334.24962,-18.20795,19.00,02a59069o0590o
59069.518946,19.739,14.383,46,664,o,0,0.00,334.24962,-18.20795,19.01,02a59069o0616o
59069.521232,-23.545,14.200,-1,20,o,0,0.95,334.24962,-18.20795,18.98,02a59069o0621o
59071.456629,22.563,4.394,3,15,o,0,0.60,334.24962,-18.20795,19.46,01a59071o0432o
59071.459849,-22.289,2.409,-4,11,o,0,1.15,334.24962,-18.20795,19.51,01a59071o0439o
59071.465376,-20.511,0.657,-23,15,o,0,0.66,334.24962,-18.20795,19.48,01a59071o0451o
59071.470449,-21.113,0.972,-13,13,o,0,0.95,334.24962,-18.20795,19.45,01a59071o0462o
59073.507532,21.132,1.125,13,14,o,0,0.93,334.24962,-18.20795,19.45,02a59073o0591o
59073.511200,-20.934,0.811,-15,12,o,0,1.01,334.24962,-18.20795,19.47,02a59073o0599o
59073.512580,-21.260,24.521,-11,279,o,0,0.00,334.24962,-18.20795,19.43,02a59073o0602o
59073.516693,-21.738,1.828,-7,13,o,0,0.95,334.24962,-18.20795,19.48,02a59073o0611o
59073.551463,25.396,51.000,0,13,o,0,1.26,334.24962,-18.20795,19.45,02a59073o0686o
59075.497177,-21.276,0.839,-11,9,o,0,1.04,334.24962,-18.20795,19.47,01a59075o0548o
59075.532695,-22.559,3.667,-3,13,o,0,1.40,334.24962,-18.20795,19.33,01a59075o0624o
59075.538219,21.494,1.472,9,14,o,0,0.92,334.24962,-18.20795,19.35,01a59075o0636o
59075.540984,20.950,1.000,15,15,o,0,0.58,334.24962,-18.20795,19.37,01a59075o0642o
59077.432624,-21.942,1.429,-6,9,c,0,0.92,334.24962,-18.20795,19.71,02a59077o0440c
59077.434453,-22.034,1.717,-6,10,c,0,0.67,334.24962,-18.20795,19.68,02a59077o0444c
59077.437701,-21.027,0.574,-14,8,c,0,1.23,334.24962,-18.20795,19.66,02a59077o0451c
59077.460121,-20.873,0.554,-16,9,c,0,1.13,334.24962,-18.20795,19.72,02a59077o0499c
59079.483764,23.621,8.133,1,10,o,0,0.74,334.24962,-18.20795,19.66,01a59079o0500o
59079.487910,22.079,1.299,5,7,o,0,1.72,334.24962,-18.20795,19.71,01a59079o0509o
59079.494362,-22.317,2.255,-4,10,o,0,1.21,334.24962,-18.20795,19.62,01a59079o0523o
59079.504518,-23.165,5.217,-2,10,o,0,0.99,334.24962,-18.20795,19.68,01a59079o0545o
59082.455517,24.883,20.667,0,8,c,0,1.54,334.24962,-18.20795,19.62,02a59082o0492c
59082.459369,-23.779,8.875,-1,10,c,0,0.82,334.24962,-18.20795,19.61,02a59082o0500c
59082.494935,-21.058,0.767,-14,10,c,0,0.65,334.24962,-18.20795,19.63,02a59082o0576c
59082.523414,23.102,4.688,2,10,c,0,1.06,334.24962,-18.20795,19.54,02a59082o0637c
