ra,dec,glon,glat,instrument,filter,depth95,mjd
117.69487917042088,-0.6239921425957081,220.38417892397473,12.879179247307604,c4d,i,23.169645,56767.01779252384
117.69454686342972,-0.6233762850547114,220.38346109201112,12.879175614078472,c4d,g,23.610466,56767.02235053107
81.72037964289908,-0.2968890065977042,203.20801337228107,-18.86369272778985,c4d,z,22.076237,57000.187958703376
81.71958005715481,-0.2968851364633864,203.20760411848116,-18.864392267252175,c4d,g,22.068134,57000.170216970146
81.69946256903798,-0.2965950660514571,203.19712758653063,-18.881899792386836,c4d,i,22.21109,57000.18058650801
81.69855447267159,-0.296592229179702,203.19666413753265,-18.882694987397603,c4d,r,22.192204,57000.174666144885
81.71932943917383,-0.2965919714010056,203.20720520237984,-18.864471359783277,c4d,r,22.297905,57000.176154624205
81.71989221104641,-0.2965859540705385,203.20748514569271,-18.863974807400773,c4d,i,22.182566,57000.18206203962
81.71998930692175,-0.2762386384682913,203.18867350173235,-18.85411987944012,c4d,z,22.059214,57000.1894494961
81.69982741341349,-0.2761009027779703,203.17831428762975,-18.8717384838566,c4d,z,22.065262,57000.19092500722
81.7189320595202,-0.2760450131028016,203.187957563333,-18.854954265420755,c4d,g,22.036743,57000.17169663031
81.69912014668935,-0.2760360118451154,203.17789518104863,-18.872327680145556,c4d,i,22.08043,57000.18501325045
81.72017356055353,-0.275870911181943,203.1884261512965,-18.853781679768872,c4d,i,22.086716,57000.183534169104
81.69846830636216,-0.27556516725397,203.1771278970461,-18.872673300234727,c4d,r,22.352097,57000.1791005102
81.71988444104821,-0.2754347822083398,203.1878752028399,-18.853825852167304,c4d,r,22.346115,57000.177623337135
110.5409695255868,-0.1018589066072871,216.54238600766655,6.785367618773325,c4d,r,23.506151,56713.163665494416
116.86943090640474,-0.10073486595368,219.51396951576388,12.39532217836926,c4d,r,23.784357,56361.12925340934
116.86851694298925,-0.1003533163394613,219.51318688533092,12.394692402608255,c4d,r,23.690773,56713.176320235245
110.53414169294687,-0.0953927423269518,216.533443244531,6.782273542823414,c4d,r,23.704285,56361.07684485987
110.52444117215936,-0.085917405929082,216.52047997609188,6.778010001023921,c4d,r,23.579023,56713.16160088172
116.85272906786614,-0.083796732486044,219.49064708182283,12.388469118046183,c4d,r,23.772121,56361.127153103705
116.8508985586172,-0.0827792514091541,219.48885046657523,12.387325985633913,c4d,r,23.734962,56713.1742170807
110.51730839527131,-0.0787315262867931,216.5107526430188,6.7749752547796085,c4d,r,23.654804,56361.07474391814
125.04259956267396,-0.0477791408947721,223.5088640955755,19.61211013327242,c4d,z,22.324074,57743.25552324531
125.04145854767152,-0.0401235744334441,223.5011671814606,19.61481981064606,c4d,r,23.377895,57449.07550024148
123.40999528058086,-0.038727990693329,222.6682772913948,18.186253592717676,c4d,g,23.594429,57449.07248588838
122.00961297943373,-0.0368829273319868,221.96364513113383,16.957496636927903,c4d,r,23.148865,57449.06960430881
119.28782368972148,-0.0344852390017203,220.62076467982203,14.562053287011697,c4d,g,23.74023,57449.06318226131
124.64376923645584,-0.0167950456699191,223.27549466739217,19.27804406386695,c4d,r,22.083012,56298.366565922275
124.6390263673586,-0.0160966484453389,223.27241919386805,19.274228986063555,c4d,r,22.4589,56298.35609619459
118.48738706399828,-0.0146650872227235,220.21422468540112,13.865071791724873,c4d,r,22.964727,56298.25885371119
121.55114490710896,-0.0145949420702993,221.71509547676652,16.565003643287948,c4d,r,22.862371,56298.26530460687
121.54439087883893,-0.0129505748612871,221.71023393480968,16.559845467818477,c4d,r,23.06723,56298.244519689586
118.48118316952244,-0.012903043989146,220.20962091918312,13.860422581896811,c4d,r,23.090878,56298.23812863231
118.48571763283364,-0.0126487697191385,220.21158352660055,13.864545117078707,c4d,r,23.086372,56298.24847271666
118.48043817784544,-0.0123679215453616,220.20877390804213,13.86001624320218,c4d,r,23.079048,56298.22756937146
121.55018380664671,-0.0119692402441081,221.71220893545552,16.565407605006033,c4d,r,23.183403,56298.25492866663
121.54543948423624,-0.0119302659331376,221.70981816912493,16.561253226987667,c4d,r,23.065405,56298.23398937145
124.63171402032144,-0.0047920839641769,223.2581912477893,19.27328812074184,c4d,r,22.521353,56296.34835553868
124.63907467873244,-0.0047417590679288,223.2619116654928,19.27975718736969,c4d,r,22.796942,56299.36152264476
118.47596176454164,-0.0046059105433288,220.1995502825237,13.859710111445256,c4d,r,23.397528,56299.23351808684
121.53189298753485,-0.003836413258061,221.69566748113493,16.553188637949514,c4d,r,23.42215,56299.20884700352
121.53896159078748,-0.0036133041877788,221.69897091449528,16.55951227450443,c4d,r,23.380999,56299.22955056606
118.46878865309183,-0.003376475392862,220.1949623745278,13.85395481173609,c4d,r,23.321692,56299.20239871647
124.63257134077529,-0.003197374905057,223.25715080231677,19.27480914598952,c4d,r,23.167103,56299.34064424923
121.53505821231806,-0.0031487801752341,221.69660736497335,16.556299879441458,c4d,r,23.395565,56299.21922617173
124.637193572709,-0.0030492582020691,223.2593789768206,19.27892779922269,c4d,r,23.156698,56299.351083637215
118.47162796248156,-0.002633944680379,220.19566066784756,13.856810223999712,c4d,r,23.466835,56299.212809712626
118.47504046975288,-0.0026233023016894,220.19730178330724,13.859827933953811,c4d,r,23.476719,56299.2231714027
121.54056885605728,-0.0023635128984482,221.69862175534044,16.561520575289276,c4d,r,23.25752,56299.23992521828
124.62867150200272,-0.0020152599434992,223.25405855220208,19.271965572537052,c4d,r,23.169155,56299.3303002757
123.12422530985042,-0.0019404435003887,222.49011262861532,17.953167587625522,c4d,z,22.184113,57121.986791461706
121.72031520665462,-0.0005632394002396,221.78625430732816,16.720461841698032,c4d,z,22.381145,57121.97910924209
124.6383996969614,-0.0004785094071497,223.2576116452907,19.281225744641574,c4d,r,22.81581,56297.35678883083
118.46843369833483,-5.78074139619e-05,220.19177299197693,13.855200068354703,c4d,r,22.71516,56296.20887914067
121.532262354863,8.10179853454e-05,221.69225601028143,16.555377100225854,c4d,r,22.642403,56296.21529917233
124.74973664936256,9.56150831394e-05,223.31409396717484,19.37897820593459,c4d,z,22.054611,57120.00224519847
121.53525404674876,0.0001659547480027,221.69366279598685,16.558049008960612,c4d,r,22.79762,56296.225027093664
118.4717899513208,0.000190244840296,220.19317095194717,13.858279640727574,c4d,r,22.614801,56296.2186512351
121.53931728617344,0.0005145254690864,221.6953595075848,16.561788854986194,c4d,r,22.768147,56296.24820375722
124.63956631288708,0.0007292835661407,223.25708834796504,19.28283066742888,c4d,r,22.158531,56297.36721323198
124.63402603284362,0.000939413308839,223.25405804525897,19.278081215946923,c4d,r,22.888899,56297.346408254
118.47636308336054,0.0011530518029712,220.19450766280573,13.86276921528413,c4d,r,22.872425,56296.22831615759
118.4817420744686,0.0016072737766173,220.19669675417805,13.867731365917892,c4d,r,22.797722,56296.25144852139
121.54533618279186,0.001790349960392,221.69717600297815,16.567689989539208,c4d,r,22.650877,56296.25785879325
118.99559584364542,0.0020843187855457,220.4453403678052,14.32148131981894,c4d,z,22.119026,57032.31690615928
123.11817796646324,0.0023543164792057,222.48310355373832,17.949918737804296,c4d,g,23.529203,57021.2682326613
124.62942644836838,0.0024956653078588,223.250260658285,19.274805623414203,c4d,r,22.735373,56297.33592960611
118.99701160857111,0.0027087113520791,220.44545939520228,14.323024354443463,c4d,r,23.325912,57021.28215604462
118.4667349644408,0.002815021500515,220.1883389833553,13.855049532781436,c4d,r,22.720556,56297.2071703393
124.7513466545992,0.0029587806276677,223.31226190397547,19.38177158727467,c4d,g,23.580946,57021.26711861323
121.71804742206844,0.0030810218110724,221.78178074165496,16.72020263927631,c4d,g,23.568434,57021.24918584479
118.47614203121088,0.0033668673745886,220.19238762204105,13.86361378924533,c4d,r,23.061554,56297.22794761043
121.53247888966432,0.0034865648925377,221.68923835407455,16.557187575390778,c4d,r,22.959112,56297.213621578645
118.4768776672616,0.0036237701752152,220.19250986882815,13.864383901718847,c4d,r,23.108437,56297.2384751169
121.54237296069866,0.0036979758034293,221.6939546762171,16.565991038731717,c4d,r,22.956137,56297.24488225393
124.75464032279868,0.0038038900277547,223.31316531764608,19.385063426153177,c4d,r,23.487846,57021.263910734095
121.53538744564918,0.0038556353460736,221.6903431107072,16.559921538506416,c4d,r,23.028547,56297.22396889422
118.47173893030627,0.004007467015166,220.189675169433,13.860027346087543,c4d,r,22.731596,56297.21756381588
125.00239477238571,0.0044828579034202,223.4396571415895,19.602236875880227,c4d,z,22.13101,56378.12903234316
121.53801745899776,0.0045803537791868,221.69098328808337,16.562579668958925,c4d,r,23.099289,56297.2344839843
118.99747528578892,0.0057138884147361,220.4429479080273,14.324847701801795,c4d,g,23.432154,57021.2874938529
289.3869625837061,0.0446185771812123,35.95844772740275,-5.786308666400465,c4d,r,22.509167,56419.40170630766
124.96357303077522,0.0468539797706453,223.38035760777657,19.5887636973601,c4d,z,22.065737,56406.9941612808
289.37126933360355,0.060368492466656,35.965286255989334,-5.765141572598018,c4d,r,22.695982,56419.3995967987
289.36672723203833,0.066810766624638,35.96894811323817,-5.758151615531108,c4d,r,22.07397,56814.23981154245
289.3746609770499,0.0713646790484488,35.976671326719135,-5.763115006020705,c4d,r,22.549004,56835.19568547839
83.89740880779033,0.1028320750487054,203.933335477245,-16.7607407317126,c4d,i,22.059114,56999.159616916906
83.89696702323738,0.1035697403135434,203.93243830564637,-16.760777387190707,c4d,r,22.138115,56999.153704403434
83.91942760452692,0.1035926240451841,203.94359952280496,-16.741022601660898,c4d,i,22.116997,56999.1611061953
83.91806586243635,0.1039045527268593,203.94263529096472,-16.74207095177397,c4d,r,22.180674,56999.15518183587
83.91804538651073,0.1240690540766791,203.92411562515977,-16.732475419741405,c4d,r,22.195866,56999.15665325103
83.8974053888002,0.1242167237569691,203.91370294223825,-16.750547549177462,c4d,r,22.160988,56999.15813696617
83.91895372520317,0.1249575871639912,203.9237523024854,-16.73125332983879,c4d,i,22.122684,56999.16257446725
83.89918236184238,0.1252206986643833,203.91366623746015,-16.748506875637556,c4d,i,22.169172,56999.16406671284
80.70034706639956,0.7025762357105583,201.76042620339024,-19.27299025358447,c4d,g,22.16117,57000.20687200641
80.72105098406539,0.7025937073226016,201.77109778606763,-19.25490431347742,c4d,g,22.094969,57000.20834841021
80.70192996462069,0.702823363201764,201.7610148114697,-19.271487740712267,c4d,r,22.298553,57000.212803758215
80.6999382802338,0.7028747343667668,201.75993903496,-19.273201691719606,c4d,z,22.134844,57000.22466044314
80.72267831791447,0.7029825272600803,201.77157810049496,-19.253293915181008,c4d,i,22.294077,57000.22020346718
80.72080287319282,0.7031089487144313,201.77049314180607,-19.25486986327721,c4d,z,22.0136,57000.226144445594
80.72321676099375,0.703122336880652,201.77172670039192,-19.25275563733336,c4d,r,22.355438,57000.21428176062
80.70209142527695,0.7036989951849961,201.7602881894486,-19.27092000103475,c4d,i,22.315939,57000.21871829964
80.7003302108945,0.7238458353922768,201.7407436887545,-19.262637537333696,c4d,i,22.393078,57000.223176644184
80.72154880767101,0.7238523680530381,201.7516925274913,-19.24410878912777,c4d,i,22.386961,57000.22169523733
80.72118002084781,0.7240561498402506,201.75131368287757,-19.24433144842652,c4d,z,22.176626,57000.22761882515
80.70046185973284,0.7240596965025458,201.7406138621239,-19.26241834648109,c4d,z,22.14095,57000.22909296816
80.72316527020945,0.7241358553347232,201.75226480038864,-19.242559280653406,c4d,r,22.159935,57000.21576751908
80.7019426583531,0.7242935584370562,201.74116216135903,-19.261011509823277,c4d,r,22.18989,57000.21723899152
120.87716607368868,0.7887373362261164,220.64454133579085,16.351753428979155,c4d,r,23.43394,57449.06497201044
120.58713662058524,0.8242984315705035,220.46964594237264,16.11265771337653,c4d,z,22.332228,57121.97507596854
120.58631950259232,0.8275418383820068,220.4662668128922,16.113462837684825,c4d,r,23.418465,57021.28319964511
120.58808864472832,0.8281744449442655,220.4665521205232,16.115321404878674,c4d,g,23.497175,57021.28638464445
96.30817265429528,0.9008980924601576,209.13001348635115,-5.414444614090152,c4d,r,23.700907,56362.06180278538
123.1142183633066,0.902871454253756,221.64830147419852,18.376269858346273,c4d,r,22.215052,56298.363368581515
82.69728151036884,0.9033806398888954,202.59605724640403,-17.429544161994123,c4d,g,22.021378,57000.12931100791
123.10912857289802,0.9034155859202816,221.64524818051717,18.37205093179644,c4d,r,22.48068,56298.35283657815
82.71757673382139,0.903585451923684,202.60613994700913,-17.411675565959726,c4d,g,22.040854,57000.13079537591
82.69776250234091,0.9044388473193544,202.59532947015583,-17.4286119823857,c4d,r,22.007465,57000.13526985841
120.02140240962336,0.905139524028758,220.1191260156348,15.651295432257967,c4d,r,23.01679,56298.26207408169
83.64753735634919,0.9056040952115084,203.07269759005467,-16.595857659475644,c4d,r,23.714844,56362.01865099138
96.30512907360514,0.905895806137664,209.1241500771952,-5.414850549038391,c4d,r,23.414408,56713.10922319675
83.64904173427641,0.906170011632104,203.07293403039253,-16.594266589161126,c4d,r,23.614223,56713.04773844872
120.01440047766948,0.9067014479866556,220.11428248068776,15.645845528340123,c4d,r,23.066414,56298.241329607554
120.0151630116311,0.9075677273124206,220.11385948357648,15.64692526920842,c4d,r,22.997595,56298.230786028784
120.0200805117788,0.9076048085325809,220.11622107530837,15.651284833956312,c4d,r,22.93706,56298.25169084314
123.10582554788078,0.9144245515573104,221.63338781545903,18.374377369186888,c4d,r,22.442509,56296.3555181087
123.10213829250604,0.914664028314326,221.63131959347305,18.371247325997057,c4d,r,22.556118,56296.34505785955
123.1063500686912,0.915622132947002,221.6325401350379,18.375407949576367,c4d,r,23.134417,56299.3478655857
120.0025322347715,0.9156538701055918,220.10029108511455,15.63956549301247,c4d,r,23.38453,56299.20560570061
123.1112308042378,0.9157563769454666,221.6348595373243,18.379765543583616,c4d,r,22.922726,56299.35831253603
123.09787509336954,0.9169397730975904,221.62707525496765,18.368578240082947,c4d,r,23.13576,56299.32708952855
120.00486314670638,0.9172159327174454,220.09999384188973,15.642356526683026,c4d,r,23.423975,56299.21602440579
120.00862762974728,0.9175453609940806,220.1015253434869,15.645835216578112,c4d,r,23.389313,56299.22636741772
96.2914152188387,0.9176130020117086,209.1073666685807,-5.421643456541023,c4d,r,23.715178,56362.05969862547
120.01028116487704,0.9176944228496112,220.10219406479743,15.64736526127932,c4d,r,23.18045,56299.23670781031
123.10237915217908,0.9178711084635852,221.62846683696185,18.37298330320002,c4d,r,23.19721,56299.33742412878
123.10799623661045,0.9190286731205438,221.63020602514823,18.378475052959363,c4d,r,22.88026,56297.353557368275
123.11181076614034,0.9190977677206849,221.63205193724468,18.3818637195878,c4d,r,22.396263,56297.36395142926
120.00253177433508,0.9199209380980012,220.0963775007307,15.641566738028134,c4d,r,22.652071,56296.21210122295
120.00564432702086,0.9201229733999952,220.097708232954,15.644410012477964,c4d,r,22.603325,56296.22183011752
120.00928828611757,0.9203161994040016,220.09930591949268,15.64771839732453,c4d,r,22.812113,56296.24501151126
120.0110456706561,0.9210491223658972,220.0994897282989,15.649614037483406,c4d,r,22.724527,56296.23510364909
120.01545516121428,0.9215399891382452,220.10118738997215,15.653738021947662,c4d,r,22.739044,56296.25465195207
123.10348557756048,0.921891577766106,221.62529325038125,18.375867254306733,c4d,r,22.743948,56297.34320278885
123.0997239599872,0.9223130716241504,221.62301917387157,18.37275820323451,c4d,r,22.818531,56297.33261837857
96.28905698929516,0.9223580941058304,209.10204492047953,-5.421556652023901,c4d,r,23.48164,56713.10714894673
83.63087868384318,0.922438086267069,203.04893977862787,-16.60237329336622,c4d,r,23.646912,56362.01654075272
83.63345623347935,0.9233442487175288,203.04940330958703,-16.59967776993409,c4d,r,23.645601,56713.04564624466
120.00202668767508,0.9237741240182672,220.0925976471638,15.642928165888096,c4d,r,23.003681,56297.210426734295
120.00487094643243,0.923931549534516,220.09383857287543,15.645513619319392,c4d,r,23.07387,56297.220774802845
120.01120051641794,0.9239704045911716,220.09688588913815,15.651121116794398,c4d,r,22.924128,56297.24167588027
120.0084665871412,0.9240805168574756,220.0954532616604,15.648758600451664,c4d,r,22.95921,56297.23121256102
82.71827729522367,0.9251483774329996,202.58670657356956,-17.40064879680854,c4d,g,22.0137,57000.13229128579
117.67615562760928,0.9256239691953853,218.968199635403,13.587532981214826,c4d,z,22.195738,57032.31921646651
277.4218459128357,0.9771106991793738,31.319040476302987,5.284477393622934,c4d,r,23.252165,56785.42453423049
81.00469413668665,1.0025029975436497,201.64038962105343,-18.861054064397905,c4d,r,23.553204,56705.08852220792
81.00548066269687,1.0028452113723154,201.64047941964384,-18.860200646019543,c4d,i,23.350199,56705.08356319461
83.00488954585654,1.0029699987854497,202.66021194784744,-17.11211463840776,c4d,r,23.554508,56705.077723486815
85.00511142831017,1.0035179748771927,203.65983911460992,-15.357519938103264,c4d,i,23.331074,56705.06193970842
83.00414868312687,1.003769465063849,202.6591052736429,-17.112377630052627,c4d,i,23.277603,56705.072747153696
85.00538669417729,1.0038684634944328,203.6596561687396,-15.357110708797174,c4d,r,23.50097,56705.066893077455
277.6748957642143,1.0456340888149849,31.496194900323204,5.090614996171643,c4d,r,23.39413,56785.41880996106
277.39752749787,1.1854868977447592,31.49412659880479,5.401192719361737,c4d,r,23.260685,56785.42339973571
80.85795848457792,1.2397277269102922,201.34590480987976,-18.87313195828918,c4d,r,24.890978,58111.29435996944
122.44417179692508,1.295599928443092,220.9502517416775,17.97233175656723,c4d,r,23.46134,57449.073955055326
85.40178421593217,1.3027647832849183,203.5838498471146,-14.866142280574708,c4d,g,22.07614,57000.253450716846
85.42335987493817,1.3033084925551337,203.5940208118384,-14.846935088632256,c4d,g,22.12379,57000.254923525266
85.40232977757165,1.303968618590753,203.58302548874977,-14.865087830542894,c4d,z,22.29636,57000.27121785795
85.42339263336461,1.3041272618166484,203.59329293832465,-14.846515040646498,c4d,z,22.250753,57000.27269430319
85.42247657927284,1.304200947688401,203.59277319923697,-14.847284298242904,c4d,r,22.456812,57000.26085807895
85.40236893580115,1.304225007492669,203.58281183835427,-14.864930905297172,c4d,i,22.52518,57000.265313191805
85.40156767019892,1.3043714104943842,203.58228267203668,-14.8655645774567,c4d,r,22.478172,57000.259372840635
85.42331684023767,1.304460947862384,203.5929522364924,-14.84642213642528,c4d,i,22.55931,57000.26678809757
85.40209629332392,1.3242447035640883,203.5644837761357,-14.855601435690412,c4d,i,22.482744,57000.26973389089
85.42222658766428,1.3244212982905057,203.57427499198883,-14.837839964344573,c4d,g,22.06941,57000.256414887495
85.4226746596087,1.3247612606401342,203.57418756612103,-14.83728400254625,c4d,z,22.311146,57000.27418333944
85.40156523837675,1.3249954697371835,203.5635389752596,-14.855708889927127,c4d,g,22.031824,57000.25789080374
85.42300905072354,1.3250714099006928,203.5740710365216,-14.836842118545194,c4d,i,22.540226,57000.26825649245
85.40168350320506,1.325300617020234,203.5633201514636,-14.855459174834976,c4d,r,22.529385,57000.263828747906
85.40267374169032,1.3253215538425402,203.56379070936347,-14.854579620946453,c4d,z,22.31825,57000.275673206896
85.42301870909398,1.3255548801096668,203.57363649390473,-14.836602554990462,c4d,r,22.486498,57000.26234507933
122.15537855947127,1.3314638421971787,220.77392344144127,17.73468760922598,c4d,z,22.401844,57121.98087616032
122.15191325674748,1.3358997017940173,220.76810159443733,17.733723494511366,c4d,g,23.600227,57021.24812680064
277.60536334048356,1.4071365085056389,31.78741944004136,5.317336492381073,c4d,r,23.250853,56785.42224171106
124.2148233755468,1.5545079202731422,221.59462186521637,19.65408672852871,c4d,g,23.395046,57120.99870649027
124.21192206755372,1.5553733767608398,221.59235118167575,19.65194485706681,c4d,z,22.322493,57743.24742394639
123.91994453870451,1.6005077557363907,221.4033189087965,19.41639174120653,c4d,z,22.04935,57120.00357263349
123.92244880555208,1.6037928739952096,221.40150910248795,19.420152736555153,c4d,g,23.526049,57021.259528332856
81.2649858726699,1.6333665207554928,201.1940189049266,-18.32559592625985,c4d,i,23.353075,57442.0213211556
81.26440179021009,1.6337683220169237,201.1933485701138,-18.325908004647008,c4d,i,23.338985,57442.045203174
81.26294550662274,1.633901508039736,201.19247488003177,-18.32711171176165,c4d,i,23.249899,57442.05284066126
81.26279837503048,1.6339111424705035,201.1923901178882,-18.32723519731078,c4d,i,23.2762,57442.064292688854
81.26530071442775,1.633994532110799,201.1936046447736,-18.325013864268247,c4d,i,23.37122,57442.0261857165
81.26496514875151,1.6340188091524737,201.19340921515888,-18.325294372517245,c4d,i,23.327534,57442.03378351964
81.264506877616,1.6341776271602129,201.1930269252215,-18.32561587933013,c4d,i,23.387413,57442.037583174184
81.26225125912933,1.6343439359262,201.1917103868328,-18.32749987156934,c4d,i,23.298555,57442.06048689829
81.26490180371222,1.6343701941380566,201.19305385563328,-18.325177395291625,c4d,i,23.341093,57442.029984512366
81.26365138420266,1.6344856552334055,201.19230266282383,-18.326210401918843,c4d,i,23.307116,57442.041388772894
81.26304725412625,1.6348829469980606,201.19162611964745,-18.32654215212585,c4d,i,23.302994,57442.04903089767
81.26365065270866,1.6352874559328798,201.1915659927621,-18.325818161055928,c4d,i,23.320412,57442.05667114165
306.1147999201459,1.705733388762532,45.6015831894878,-19.734654769734295,c4d,r,23.432632,57604.123643462546
119.26614459190546,1.7826073960347275,218.94793083534097,15.393257589039438,c4d,z,22.048483,57121.97162075201
119.26692886489673,1.7862421934185913,218.94497012831303,15.395640482771157,c4d,r,23.350147,57021.284245784394
119.26596801354589,1.786299783611785,218.9444544346667,15.39481679732609,c4d,g,23.362349,57021.28527621552
118.48784861840484,1.824827353429009,218.53544032173247,14.723731188116288,c4d,r,23.043669,56298.259920410346
121.55181687297768,1.8252163822306835,220.0193498845174,17.43404125935473,c4d,r,23.002048,56298.26638217457
121.54418526606456,1.826666749480769,220.01426367885136,17.42798009141994,c4d,r,23.038319,56298.24559325259
118.48080706627036,1.8267071079516797,218.53034643016773,14.718365145959291,c4d,r,23.117632,56298.23920351965
118.4803119088108,1.826771882359957,218.53005000349393,14.717956574618126,c4d,r,22.953444,56298.22864823043
118.48627308818246,1.8268677252924452,218.5328163941326,14.723281042955003,c4d,r,23.046818,56298.24954558304
121.54523065198768,1.827250768511258,220.01423547065957,17.42917678473136,c4d,r,23.054314,56298.23506255448
121.55053216311944,1.8275210164231883,220.01658526489916,17.433985572987673,c4d,r,23.205204,56298.25600051321
118.47626767135974,1.835635772550272,218.51999203814827,14.718480993095278,c4d,r,23.379158,56299.234578122385
121.53826816328768,1.8357524961398768,220.00294693718897,17.427007368568958,c4d,r,23.375895,56299.230616845656
121.5319543276242,1.8359283554794423,219.9996880081841,17.42151316826471,c4d,r,23.403822,56299.20990421111
118.46897934127884,1.8359376213577103,218.51622627279377,14.712165109470655,c4d,r,23.308916,56299.20346284658
118.4751913651716,1.8365824996900912,218.51860929306375,14.717966239434874,c4d,r,23.408085,56299.2242355966
121.54079466996168,1.836989955777662,220.00303975162663,17.429818088348362,c4d,r,23.194426,56299.24098365381
121.53564195861136,1.8370051701679233,220.00049892975747,17.425274225488604,c4d,r,23.419521,56299.22028291505
118.47202348042936,1.837096896021449,218.51662138052637,14.71539855099658,c4d,r,23.344046,56299.21388476854
118.46906440473226,1.8395827847536343,218.51292705113755,14.713929112960164,c4d,r,22.60897,56296.20995284524
121.53283201474508,1.8398442261737236,219.99649159371583,17.424121330210454,c4d,r,22.712214,56296.216365150176
118.47218941193933,1.8399505031666912,218.51408611553776,14.716867492803646,c4d,r,22.668024,56296.21969683375
121.53571234874296,1.8400441791350113,219.9977187481082,17.42675892245277,c4d,r,22.848671,56296.22610433912
118.47590870584926,1.840165166232072,218.5156699545003,14.720261362502466,c4d,r,22.640413,56296.2428729916
121.53915927989075,1.8401950874513,219.99926919583828,17.429873985197624,c4d,r,22.865427,56296.24925713567
118.47672621185076,1.8407236503690216,218.51554958485795,14.721244204282211,c4d,r,22.817509,56296.22938863747
118.4820835382764,1.8411490197489595,218.51772460336883,14.726186587021497,c4d,r,22.706305,56296.25252606068
121.5451341782975,1.8414963243424984,220.0009938846537,17.435760258387372,c4d,r,22.721601,56296.25891781226
118.4755170936217,1.8426284515639235,218.5132253668059,14.721055616591922,c4d,r,23.100605,56297.22901725909
121.54214051479777,1.8430706632062823,219.99806766353603,17.433853105534954,c4d,r,22.955591,56297.245943384245
121.53342922889377,1.8432867058154772,219.9935960197512,17.426260136590535,c4d,r,22.873951,56297.21468527289
121.53943583170935,1.843292285308229,219.99653612677764,17.43156798501902,c4d,r,22.97425,56297.23556030961
121.5359168949091,1.8433225006387512,219.99478264865,17.428474086743606,c4d,r,23.107473,56297.225032147486
118.4768112913267,1.843438086278736,218.5131030587782,14.722577040395738,c4d,r,22.966135,56297.23954851739
118.46748283454636,1.843536086456561,218.50854761622352,14.714359548473618,c4d,r,22.797016,56297.20822415687
118.47145095395946,1.844149005210961,218.50988555034536,14.718158336380856,c4d,r,22.801693,56297.21863706689
83.79985978624828,1.9023461016746208,202.2395755026496,-15.981690376143115,c4d,r,22.106613,56999.19314894453
83.79995011047538,1.9024223528343929,202.2395515570119,-15.981574471925182,c4d,i,22.02311,56999.19909494603
83.820433394269,1.9030436052220323,202.2492938205612,-15.963360096088625,c4d,r,22.096382,56999.19464009162
83.82182707198726,1.9033117519989788,202.24975102965237,-15.962011442022543,c4d,i,22.023972,56999.20058735693
94.73209453703932,1.9038325194633143,207.5049902181247,-6.35009680851699,c4d,r,23.661709,56362.06598390546
94.72701352652476,1.9100345075448344,207.49709381243815,-6.351728520135353,c4d,r,23.362545,56713.11335592112
94.7152254930826,1.9207242162391176,207.48207314927825,-6.357225417273322,c4d,r,23.692358,56362.06389586674
83.8206211604435,1.9233452128317827,202.23091183913797,-15.953368332176696,c4d,r,22.099215,56999.19613232324
83.82136706998108,1.9236332585778788,202.23102506156937,-15.952576578653282,c4d,i,22.007992,56999.202075914945
83.80014099317172,1.9238633642146077,202.22013310599095,-15.971027280075242,c4d,r,22.105494,56999.19760824973
83.80085548882286,1.9247331428051144,202.2197011457435,-15.969981345553403,c4d,i,22.007448,56999.20356349507
94.71092620767064,1.926954837306143,207.47451485730204,-6.3581508358713785,c4d,r,23.471899,56713.11129699601
84.00468398992086,2.000894655373917,202.2529275353464,-15.754861901591262,c4d,i,23.367151,56705.10126110958
84.0042507068786,2.0020726676822207,202.2516386794295,-15.754670762372658,c4d,r,23.535252,56705.0962795536
289.92169699136923,2.0973818151846175,38.03679501708092,-5.316655808725386,c4d,r,22.417522,56844.13435457833
289.92236316078447,2.0974450051822986,38.0371599843351,-5.317217166821309,c4d,i,22.092493,56844.12369890883
289.92168295488824,2.098127979626952,38.03745325953373,-5.316298884536964,c4d,g,22.331024,56844.13008661568
289.9247611066686,2.100412752170526,38.040915009893816,-5.317972707661981,c4d,g,22.200243,56844.131501135416
289.9245154015972,2.1007479583002384,38.04109978906073,-5.317600144972715,c4d,i,22.067106,56844.12583462475
81.80214273250378,2.101484618952015,201.0417551563423,-17.628180316915305,c4d,g,22.041887,56999.22693428863
289.9253327341347,2.101533163012354,38.0421780345086,-5.31796215873459,c4d,r,22.449514,56844.13574116258
81.82176711597558,2.1019987316104896,201.0513758686791,-17.6108371571005,c4d,g,22.021603,56999.22842916194
81.80029817609224,2.102341247518522,201.04002326183544,-17.629366599936493,c4d,r,22.229015,56999.23287780071
81.82174676853,2.1030688085913627,201.05038697111704,-17.610330133772216,c4d,r,22.285856,56999.23436389584
289.9288375675842,2.1034127598130805,38.045476556174926,-5.320201235519932,c4d,r,22.346106,56844.137133372016
81.80070348777335,2.1037091235404466,201.0389808928752,-17.628342752879064,c4d,i,22.175804,56999.23882137751
289.92766982590194,2.1040130027176067,38.045470204737086,-5.318888972325255,c4d,g,22.49923,56844.132930452935
81.82166104845786,2.1043336278010245,201.04918640479897,-17.609784540495475,c4d,i,22.179531,56999.24028969556
