source_id,sig,P_d,M2_msun,G,bp_rp,ruwe,cbias_risk,main_id,otype,sp_type,has_HD,has_HIP,sp_class
2937643349975322240,86.98985290527344,506.64098874224715,1.3605,12.373894691467285,0.7738075256347656,7.528855800628662,false,TYC 5946-171-1,*,"",false,false,no_sp
1873462058759751552,86.9825439453125,840.4167936147685,1.9787,6.487300395965576,1.814363956451416,11.715460777282715,true,HD 199871,SB*,M0III,true,true,M_dwarf
6806687299101833344,86.63504791259766,1023.1244148748466,2.8156,9.04068374633789,1.3160533905029297,11.703459739685059,true,CD-24 16292,SB*,"",false,false,no_sp
5267064046016761088,86.45429229736328,705.6868919454687,1.2838,12.469510078430176,0.8937845230102539,4.843602657318115,false,UCAC4 094-011547,SB*,"",false,false,no_sp
314685970241531392,85.99424743652344,415.59007281295504,1.4501,9.505868911743164,0.7096719741821289,11.922815322875977,false,BD+33   149,SB*,F6,false,false,F_dwarf
4138946291087584384,85.82283782958984,606.0807773044077,2.0973,10.402875900268555,1.7980222702026367,8.618389129638672,true,TYC 6219-876-1,*,"",false,false,no_sp
476165779819020288,85.57361602783203,551.8447111673418,1.2247,12.951095581054688,1.060654640197754,5.70868444442749,false,,,,false,false,no_simbad
357515487198644096,85.56790161132812,755.1271799376805,1.6235,12.862146377563477,0.9030628204345703,9.466611862182617,false,,,,false,false,no_simbad
5109853541311874048,85.56206512451172,867.5626254971687,1.3364,9.944646835327148,1.3675308227539062,4.622798919677734,true,BD-15   688,SB*,"",false,false,no_sp
661000693831238528,85.49134826660156,462.56011682434223,2.0273,9.336360931396484,0.5330114364624023,8.888514518737793,false,HD  73994,SB*,F5V,true,false,F_dwarf
5855697221002678016,85.39469909667969,681.4932423964821,1.2565,11.58282470703125,0.8207950592041016,3.5037386417388916,false,UCAC4 106-059200,SB*,"",false,false,no_sp
375957836248110848,85.25147247314453,777.5469906479524,1.8894,9.661922454833984,1.146249771118164,4.725736141204834,true,TYC 2810-1002-1,SB*,"",false,false,no_sp
1897153751192584576,85.2030029296875,842.0988747058223,1.2657,10.948568344116211,0.9990272521972656,8.231886863708496,false,TYC 2214-760-1,SB*,"",false,false,no_sp
4638295715945158144,85.10269927978516,915.3986226676622,1.6798,12.934091567993164,0.8605566024780273,8.135255813598633,false,,,,false,false,no_simbad
