ra,dec,id,otype,catalog,source_id,pulled_utc
301.3425297595,23.83778268019,Gaia_DR3_1833426263409692800,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1833426263409692800,2026-06-04
203.60186277193,-54.46913611903,Gaia_DR3_6065557462016813312,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6065557462016813312,2026-06-04
220.16041180531,-19.8658393076,Gaia_DR3_6281684373876096512,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6281684373876096512,2026-06-04
315.6109596227,56.80913501906,Gaia_DR3_2189235884078022144,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2189235884078022144,2026-06-04
30.39885903245,-32.44018905677,Gaia_DR3_5017833141143505536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5017833141143505536,2026-06-04
334.08431234512,-37.23974937616,Gaia_DR3_6598112142333876864,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6598112142333876864,2026-06-04
306.38844873855,35.25250971748,Gaia_DR3_2056440344314369280,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2056440344314369280,2026-06-04
338.79086386425,-57.92833692607,Gaia_DR3_6504470752791142528,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6504470752791142528,2026-06-04
258.11254085816,22.36809212894,Gaia_DR3_4568037330951578368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4568037330951578368,2026-06-04
205.86310807134,-31.85934049585,Gaia_DR3_6174593659317932672,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6174593659317932672,2026-06-04
125.15243601971,8.9297333977,Gaia_DR3_600139357980010752,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,600139357980010752,2026-06-04
357.24230155989,43.00996405062,Gaia_DR3_1922778419431649280,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1922778419431649280,2026-06-04
102.57043177302,56.49867678896,Gaia_DR3_1000299395067039488,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1000299395067039488,2026-06-04
245.03923509024,12.94648034871,Gaia_DR3_4463278341254993920,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4463278341254993920,2026-06-04
139.16097960329,-9.04301408334,Gaia_DR3_5743109253212853888,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5743109253212853888,2026-06-04
36.28891529141,24.17509717207,Gaia_DR3_101854122928108288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,101854122928108288,2026-06-04
12.5792086057,31.64609699034,Gaia_DR3_360858960322547968,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,360858960322547968,2026-06-04
309.9453238178,34.76791237716,Gaia_DR3_1864205575306773888,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1864205575306773888,2026-06-04
318.72047686289,30.47570702688,Gaia_DR3_1851946639127121152,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1851946639127121152,2026-06-04
3.04311103897,-54.69006507426,Gaia_DR3_4922985935236679168,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4922985935236679168,2026-06-04
95.33335510643,4.9264002936,Gaia_DR3_3317669890345215744,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3317669890345215744,2026-06-04
271.82648245037,40.68422102086,Gaia_DR3_2112599270788540160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2112599270788540160,2026-06-04
44.00521413453,-43.06601557677,Gaia_DR3_4755647382251174016,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4755647382251174016,2026-06-04
51.63193424425,15.95474899979,Gaia_DR3_54253618862057728,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,54253618862057728,2026-06-04
218.22193192181,-35.92038127256,Gaia_DR3_6118918861554474368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6118918861554474368,2026-06-04
316.41620307354,61.04501652504,Gaia_DR3_2192637601256727808,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2192637601256727808,2026-06-04
12.21480737217,9.63755583998,Gaia_DR3_2582027002828197504,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2582027002828197504,2026-06-04
175.3498931658,-39.35246979196,Gaia_DR3_5384714508904653184,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5384714508904653184,2026-06-04
35.20822662169,-69.60863613255,Gaia_DR3_4693450857029617536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4693450857029617536,2026-06-04
350.24602212135,44.619086576,Gaia_DR3_1937827194563435648,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1937827194563435648,2026-06-04
137.90228417573,-0.21589188436,Gaia_DR3_3842126835031738368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3842126835031738368,2026-06-04
113.52815582548,9.77879015424,Gaia_DR3_3149491963312162176,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3149491963312162176,2026-06-04
302.63268690853,-73.94530395673,Gaia_DR3_6366963492159612032,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6366963492159612032,2026-06-04
69.60037849164,24.40472276533,Gaia_DR3_147661731550958976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,147661731550958976,2026-06-04
154.81314738343,-37.05972883921,Gaia_DR3_5445088761106025600,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5445088761106025600,2026-06-04
58.45835017223,52.66593500322,Gaia_DR3_251953501824449536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,251953501824449536,2026-06-04
302.42602902926,53.49443156133,Gaia_DR3_2185425427753860608,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2185425427753860608,2026-06-04
353.62498182495,62.11376568495,Gaia_DR3_2015603344284544768,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2015603344284544768,2026-06-04
131.50253211915,-2.05406765127,Gaia_DR3_3072290785157550976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3072290785157550976,2026-06-04
197.70775352084,-42.54229478621,Gaia_DR3_6137366635144789120,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6137366635144789120,2026-06-04
72.39462445756,80.89302044917,Gaia_DR3_556746302659364608,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,556746302659364608,2026-06-04
146.46288930447,-74.05057663756,Gaia_DR3_5217599697942389504,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5217599697942389504,2026-06-04
169.09890492425,-10.58770576461,Gaia_DR3_3566532561902107904,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3566532561902107904,2026-06-04
341.09058607995,-40.26038268069,Gaia_DR3_6545617505854472192,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6545617505854472192,2026-06-04
272.21627401425,-22.47886654327,Gaia_DR3_4069709936500937856,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4069709936500937856,2026-06-04
7.56296672263,-56.26249928791,Gaia_DR3_4919035531691616384,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4919035531691616384,2026-06-04
319.95987822895,-35.64505053135,Gaia_DR3_6776475051736452352,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6776475051736452352,2026-06-04
134.26839230117,-69.93307846869,Gaia_DR3_5222449506293328640,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5222449506293328640,2026-06-04
326.41726381402,-44.18008232164,Gaia_DR3_6565782132496068352,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6565782132496068352,2026-06-04
165.25839209064,-42.35919105485,Gaia_DR3_5389748622894270848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5389748622894270848,2026-06-04
329.69595897023,-2.67356705663,Gaia_DR3_2676566272464334720,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2676566272464334720,2026-06-04
180.01123976064,57.4519167771,Gaia_DR3_1575509800786419712,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1575509800786419712,2026-06-04
6.7022925858,-1.7970639588,Gaia_DR3_2541100293825029376,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2541100293825029376,2026-06-04
102.05772747904,-28.79521610302,Gaia_DR3_2918502811040920448,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2918502811040920448,2026-06-04
207.33628104377,43.54303133689,Gaia_DR3_1502284452385828864,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1502284452385828864,2026-06-04
41.50032521535,-10.84998985367,Gaia_DR3_5172700487786744064,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5172700487786744064,2026-06-04
246.6472130458,-32.12797839884,Gaia_DR3_6025158488538920832,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6025158488538920832,2026-06-04
64.88476143832,-24.93741375384,Gaia_DR3_4895953033118270848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4895953033118270848,2026-06-04
31.47143136365,25.52864082747,Gaia_DR3_105430868613160832,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,105430868613160832,2026-06-04
18.1403916192,20.60549666401,Gaia_DR3_2787162401891160832,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2787162401891160832,2026-06-04
260.24336569558,8.14774297354,Gaia_DR3_4394367510839007872,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4394367510839007872,2026-06-04
145.82003106259,51.57699124107,Gaia_DR3_1020076452450631296,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1020076452450631296,2026-06-04
165.62278401031,40.50043524608,Gaia_DR3_777221198894621440,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,777221198894621440,2026-06-04
90.64375736277,-25.54171535443,Gaia_DR3_2911288266709958272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2911288266709958272,2026-06-04
311.48942140222,-7.1681927312,Gaia_DR3_6907079269131974912,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6907079269131974912,2026-06-04
277.58240468744,54.79216972195,Gaia_DR3_2150504594853811456,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2150504594853811456,2026-06-04
46.15923123293,-38.12109062481,Gaia_DR3_5045090141770084864,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5045090141770084864,2026-06-04
286.10840307364,34.45834361399,Gaia_DR3_2044464528082190848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2044464528082190848,2026-06-04
102.84835982658,26.98479981785,Gaia_DR3_3385139226657814272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3385139226657814272,2026-06-04
31.5648170936,18.60711698625,Gaia_DR3_92597914738232448,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,92597914738232448,2026-06-04
7.87017430844,74.40764004219,Gaia_DR3_539346324992314496,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,539346324992314496,2026-06-04
228.75270936918,-23.3360273787,Gaia_DR3_6228112181642992384,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6228112181642992384,2026-06-04
276.75082930034,-35.90567911986,Gaia_DR3_6734326583460686592,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6734326583460686592,2026-06-04
258.39576137371,12.71545442852,Gaia_DR3_4541415680545226624,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4541415680545226624,2026-06-04
160.78315026769,-69.13934008619,Gaia_DR3_5232629510805109120,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5232629510805109120,2026-06-04
112.7813138877,-38.67305160821,Gaia_DR3_5585399054837389568,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5585399054837389568,2026-06-04
33.13692283999,37.21955928467,Gaia_DR3_331355288075289472,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,331355288075289472,2026-06-04
254.30926328666,-0.73435879656,Gaia_DR3_4380950067364935424,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4380950067364935424,2026-06-04
159.41656056439,-14.83849143344,Gaia_DR3_3750532843513052160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3750532843513052160,2026-06-04
51.98250274029,-6.60181751887,Gaia_DR3_5168947721457740288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5168947721457740288,2026-06-04
75.7685255723,22.56621451995,Gaia_DR3_3418311728688813440,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3418311728688813440,2026-06-04
2.40686953883,49.55462781183,Gaia_DR3_393722263365226880,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,393722263365226880,2026-06-04
101.41774463934,75.77854635993,Gaia_DR3_1115696885613749504,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1115696885613749504,2026-06-04
228.56633459649,1.95893727888,Gaia_DR3_4421694158655153664,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4421694158655153664,2026-06-04
150.51720087537,43.44559171622,Gaia_DR3_808030648576069760,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,808030648576069760,2026-06-04
74.83142360775,-54.05544349958,Gaia_DR3_4782830054172758272,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4782830054172758272,2026-06-04
268.38185325312,26.81982056215,Gaia_DR3_4583662009656906368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4583662009656906368,2026-06-04
332.48848408006,33.35114989518,Gaia_DR3_1899249656576165376,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1899249656576165376,2026-06-04
73.89349968536,56.98784855998,Gaia_DR3_280652919970508672,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,280652919970508672,2026-06-04
101.85694463442,-45.62790925602,Gaia_DR3_5552863818572621312,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5552863818572621312,2026-06-04
160.52230291319,-54.12111152184,Gaia_DR3_5353862453172291584,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5353862453172291584,2026-06-04
214.95094895002,38.87931770931,Gaia_DR3_1484845034034212224,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1484845034034212224,2026-06-04
334.45097020522,37.13121464406,Gaia_DR3_1907041590544054656,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1907041590544054656,2026-06-04
262.12804667946,7.35286592276,Gaia_DR3_4487104135457345920,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4487104135457345920,2026-06-04
204.27093736261,-29.41207233675,Gaia_DR3_6176025429615543040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6176025429615543040,2026-06-04
75.63615864983,-22.75970559355,Gaia_DR3_2961053640454737664,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2961053640454737664,2026-06-04
8.46238492292,10.36062594081,Gaia_DR3_2751245651978394240,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2751245651978394240,2026-06-04
288.714464849,-35.86657177878,Gaia_DR3_6743229118647786368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6743229118647786368,2026-06-04
334.87078921801,21.37329657688,Gaia_DR3_1778836056545324160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1778836056545324160,2026-06-04
215.65257210712,-8.00850764003,Gaia_DR3_6329658849335013248,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6329658849335013248,2026-06-04
188.21345639849,-5.12573383555,Gaia_DR3_3679987868237036416,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3679987868237036416,2026-06-04
312.92391067695,-36.82949721651,Gaia_DR3_6778178096465570304,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6778178096465570304,2026-06-04
270.33401116535,8.70590590256,Gaia_DR3_4476472549504662528,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4476472549504662528,2026-06-04
6.29045567314,21.6269313364,Gaia_DR3_2799839702239434240,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2799839702239434240,2026-06-04
131.93583063084,12.88377578999,Gaia_DR3_608113531698574592,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,608113531698574592,2026-06-04
356.95959163128,-6.8916250119,Gaia_DR3_2445477240730061696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2445477240730061696,2026-06-04
147.36689555937,-51.83309797352,Gaia_DR3_5405554510567061120,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5405554510567061120,2026-06-04
274.68751504758,-74.68662736077,Gaia_DR3_6414762874686188672,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6414762874686188672,2026-06-04
355.74794674459,27.96991629517,Gaia_DR3_2865356890015992320,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2865356890015992320,2026-06-04
227.28750131806,63.69219629865,Gaia_DR3_1620047374696579968,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1620047374696579968,2026-06-04
344.73663327221,-64.58950298291,Gaia_DR3_6393267864744874368,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6393267864744874368,2026-06-04
343.24297222302,39.47206141342,Gaia_DR3_1929287700069881856,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1929287700069881856,2026-06-04
14.39070036865,-19.57867581305,Gaia_DR3_2356304373816227072,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2356304373816227072,2026-06-04
267.13177739383,29.06056835935,Gaia_DR3_4596373429225825024,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4596373429225825024,2026-06-04
117.47636211942,-64.90213974618,Gaia_DR3_5275771559632773120,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5275771559632773120,2026-06-04
166.90316581449,-35.06843897974,Gaia_DR3_5400878012731787776,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5400878012731787776,2026-06-04
0.56361274173,7.56625163946,Gaia_DR3_2745919102257342976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2745919102257342976,2026-06-04
307.79611746432,-64.36431727788,Gaia_DR3_6429492035530560512,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6429492035530560512,2026-06-04
142.91874728885,13.20288995592,Gaia_DR3_617329255911052416,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,617329255911052416,2026-06-04
86.9449207027,75.05672096238,Gaia_DR3_502881949569745280,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,502881949569745280,2026-06-04
140.86786276151,-25.24896051366,Gaia_DR3_5638422895707713408,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5638422895707713408,2026-06-04
233.60376860091,0.63228288179,Gaia_DR3_4417527967363383680,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4417527967363383680,2026-06-04
336.62843999156,1.20311203277,Gaia_DR3_2702527013306504064,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2702527013306504064,2026-06-04
269.60586008815,-10.60197678384,Gaia_DR3_4152106650692654208,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4152106650692654208,2026-06-04
106.98373953541,-34.87121914167,Gaia_DR3_5602538684468830976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5602538684468830976,2026-06-04
73.29575157749,-11.09092709673,Gaia_DR3_3181351206078888832,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3181351206078888832,2026-06-04
133.79360273645,-54.61830150645,Gaia_DR3_5317228581134029440,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5317228581134029440,2026-06-04
272.13617702665,81.31331748349,Gaia_DR3_2296078452606205440,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2296078452606205440,2026-06-04
226.19449703989,23.03692157008,Gaia_DR3_1262123144052263040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1262123144052263040,2026-06-04
164.29107550682,11.97474085169,Gaia_DR3_3871736820606012928,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3871736820606012928,2026-06-04
330.8221139942,17.59988776425,Gaia_DR3_1776027972567260416,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1776027972567260416,2026-06-04
262.40529139589,-81.11736236302,Gaia_DR3_5774600674982334336,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5774600674982334336,2026-06-04
253.67429321803,72.95621702391,Gaia_DR3_1653662606253165696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1653662606253165696,2026-06-04
8.14924687443,52.03371051573,Gaia_DR3_415937178545266816,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,415937178545266816,2026-06-04
340.28393072006,31.30845170005,Gaia_DR3_1888836972229230976,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1888836972229230976,2026-06-04
226.21025577123,-73.71993579548,Gaia_DR3_5793558042152782848,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5793558042152782848,2026-06-04
117.77912800618,-40.41211934517,Gaia_DR3_5537498998274817152,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5537498998274817152,2026-06-04
63.73878023227,10.00186972214,Gaia_DR3_3300472360255236736,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3300472360255236736,2026-06-04
298.0427563435,32.44851657079,Gaia_DR3_2033923681904445696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2033923681904445696,2026-06-04
275.99760365369,20.37990022684,Gaia_DR3_4528439381757452928,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4528439381757452928,2026-06-04
216.12030566589,62.7712103295,Gaia_DR3_1666805889078252928,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1666805889078252928,2026-06-04
45.31153045238,40.43537704516,Gaia_DR3_143795092753492480,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,143795092753492480,2026-06-04
254.91062275856,41.51594181377,Gaia_DR3_1354669553158591232,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1354669553158591232,2026-06-04
284.82636750414,48.92089914625,Gaia_DR3_2131985103893866752,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2131985103893866752,2026-06-04
63.15716692316,-7.86922274868,Gaia_DR3_3195946703245151616,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3195946703245151616,2026-06-04
144.61215691711,-36.89255332376,Gaia_DR3_5436426701125198208,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5436426701125198208,2026-06-04
286.70430875273,61.10306510935,Gaia_DR3_2251878261265268096,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2251878261265268096,2026-06-04
355.81123205525,-16.99576579806,Gaia_DR3_2394366515727615104,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2394366515727615104,2026-06-04
297.78863446023,-26.44347714614,Gaia_DR3_6754936894558275072,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6754936894558275072,2026-06-04
321.28425319404,17.72648447389,Gaia_DR3_1785260090670874240,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1785260090670874240,2026-06-04
55.31334425976,-24.05490989873,Gaia_DR3_5085594535231488640,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5085594535231488640,2026-06-04
330.80452229537,24.57827742552,Gaia_DR3_1795467063268699264,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1795467063268699264,2026-06-04
159.23472209527,71.18091532625,Gaia_DR3_1076941716370493696,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1076941716370493696,2026-06-04
36.33318887685,-18.41522756601,Gaia_DR3_5131607855606329344,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5131607855606329344,2026-06-04
104.79534998299,12.42351205893,Gaia_DR3_3160815489969826944,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3160815489969826944,2026-06-04
258.90647437464,12.20325567517,Gaia_DR3_4541326345220772864,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4541326345220772864,2026-06-04
95.23592246416,-19.60576517771,Gaia_DR3_2941594822966508288,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2941594822966508288,2026-06-04
325.41853323013,22.97291606321,Gaia_DR3_1794423901612865024,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1794423901612865024,2026-06-04
27.11295084631,-61.76181019042,Gaia_DR3_4712706161786311040,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4712706161786311040,2026-06-04
284.85319746379,33.03259009219,Gaia_DR3_2043899619620928000,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,2043899619620928000,2026-06-04
330.10448629747,-78.69998152081,Gaia_DR3_6355436865088280320,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,6355436865088280320,2026-06-04
204.35654710385,-12.05385815239,Gaia_DR3_3610422798340344704,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3610422798340344704,2026-06-04
127.12350451236,-7.65393536456,Gaia_DR3_5754761469423739008,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5754761469423739008,2026-06-04
243.25676352982,23.80846580142,Gaia_DR3_1302697738753921536,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1302697738753921536,2026-06-04
73.24819981069,-11.12503857994,Gaia_DR3_3181349552516238336,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3181349552516238336,2026-06-04
103.79246855471,73.47974471052,Gaia_DR3_1114757975697859456,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1114757975697859456,2026-06-04
182.75370340478,-9.58549955629,Gaia_DR3_3581675452652798464,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,3581675452652798464,2026-06-04
245.00321562847,7.93778168459,Gaia_DR3_4451874958268328960,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,4451874958268328960,2026-06-04
188.60466265382,60.750385987,Gaia_DR3_1583023618437189504,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1583023618437189504,2026-06-04
45.22555840991,86.75745145271,Gaia_DR3_574763316803724160,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,574763316803724160,2026-06-04
339.53237800884,40.75179747553,Gaia_DR3_1932462088922054784,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,1932462088922054784,2026-06-04
220.77110577227,-55.14913582899,Gaia_DR3_5893466270046122752,"WD (XP, Garcia-Zamora 2023)",garciazamora2023_xp_wd,5893466270046122752,2026-06-04
