ra,dec,mjd,mag_auto,filter,fwhm,class_star,objectid,measid,exposure
256.6297310351608,-26.929300975971437,58682.12638541311,20.243076,Y,1.025769,0.526567,142957_94203,c4d.875095.6.20617,c4d_190718_030159_ooi_Y_v1
256.62884593727136,-26.930978171006277,58682.12638541311,16.610025,Y,2.265414,0.105824,142957_94074,c4d.875095.6.20634,c4d_190718_030159_ooi_Y_v1
256.6293146852001,-26.92793974409571,58682.12638541311,20.342731,Y,0.779034,0.45642,142957_94303,c4d.875095.6.20640,c4d_190718_030159_ooi_Y_v1
256.62846417401437,-26.9335304971256,58682.12638541311,19.544271,Y,1.356344,0.738964,142957_93890,c4d.875095.6.20650,c4d_190718_030159_ooi_Y_v1
256.628986388052,-26.922106060208765,58682.12638541311,19.316662,Y,1.158809,0.927019,142957_94706,c4d.875095.6.20652,c4d_190718_030159_ooi_Y_v1
256.6284135729117,-26.923433535131124,58682.12638541311,17.918846,Y,1.772459,0.979551,142957_94612,c4d.875095.6.20671,c4d_190718_030159_ooi_Y_v1
256.6284443602193,-26.929560121889924,58682.12638541311,20.301208,Y,0.887066,0.520281,142957_94184,c4d.875095.6.20679,c4d_190718_030159_ooi_Y_v1
256.62943686557037,-26.92518471969238,58682.12638541311,19.556784,Y,1.864309,0.206299,142957_94504,c4d.875095.6.20738,c4d_190718_030159_ooi_Y_v1
256.6344407734413,-26.92669795396124,58602.41138243629,19.44697,Y,1.64914,0.029495,142957_94393,c4d.851929.60.4411,c4d_190429_095223_ooi_Y_v1
256.63434831009016,-26.926075110779188,58602.41138243629,20.078245,Y,1.096749,0.831963,142957_94443,c4d.851929.60.4426,c4d_190429_095223_ooi_Y_v1
256.6332255573592,-26.923291641097855,58602.41138243629,19.237055,Y,1.055343,0.953995,142957_94624,c4d.851929.60.4489,c4d_190429_095223_ooi_Y_v1
256.6327784862702,-26.926277544446126,58602.41138243629,17.286572,Y,1.047383,0.911933,142957_94428,c4d.851929.60.4502,c4d_190429_095223_ooi_Y_v1
256.6314746370243,-26.92586630139796,58602.41138243629,18.439617,Y,1.058746,0.977929,142957_94456,c4d.851929.60.4503,c4d_190429_095223_ooi_Y_v1
256.6318628365393,-26.92177547681075,58602.41138243629,18.587873,Y,1.155519,0.961277,142957_94729,c4d.851929.60.4535,c4d_190429_095223_ooi_Y_v1
256.63221554804096,-26.92464342708384,58602.41138243629,18.999264,Y,2.890037,0.845213,142957_94536,c4d.851929.60.4543,c4d_190429_095223_ooi_Y_v1
256.6310670380003,-26.92682657564907,58602.41138243629,17.260612,Y,1.506538,0.918835,142957_94389,c4d.851929.60.4595,c4d_190429_095223_ooi_Y_v1
256.63074754728655,-26.925157219225408,58602.41138243629,19.149708,Y,1.151358,0.946229,142957_94503,c4d.851929.60.4658,c4d_190429_095223_ooi_Y_v1
256.63020960821274,-26.923777522885743,58602.41138243629,20.045012,Y,1.167426,0.724937,142957_94590,c4d.851929.60.4695,c4d_190429_095223_ooi_Y_v1
256.629446825737,-26.92518979254897,58602.41138243629,19.462515,Y,1.760412,0.465992,142957_94504,c4d.851929.60.4730,c4d_190429_095223_ooi_Y_v1
256.62897926989586,-26.922094561027357,58602.41138243629,19.402727,Y,1.080903,0.754364,142957_94706,c4d.851929.60.4747,c4d_190429_095223_ooi_Y_v1
256.6284086858794,-26.92343745261304,58602.41138243629,17.87704,Y,1.997188,0.938087,142957_94612,c4d.851929.60.4768,c4d_190429_095223_ooi_Y_v1
256.6354375132622,-26.92731289613261,58333.03750971705,19.595322,g,0.944704,0.983453,142957_94356,c4d.761371.6.26409,c4d_180803_005400_ooi_g_v1
256.6353221353177,-26.930875913419296,58333.03750971705,18.622902,g,1.189876,0.98346,142957_94080,c4d.761371.6.26510,c4d_180803_005400_ooi_g_v1
256.6352593525261,-26.92958080819821,58333.03750971705,21.470108,g,1.009613,0.970904,142957_94179,c4d.761371.6.26526,c4d_180803_005400_ooi_g_v1
256.6353462996404,-26.922370590918028,58333.03750971705,22.466736,g,1.121535,0.856984,142957_94686,c4d.761371.6.26537,c4d_180803_005400_ooi_g_v1
256.6348733383402,-26.92436180077735,58333.03750971705,21.715008,g,1.052768,0.973593,142957_94553,c4d.761371.6.26552,c4d_180803_005400_ooi_g_v1
256.63442192741013,-26.928257037715078,58333.03750971705,20.335049,g,1.019722,0.981422,142957_94280,c4d.761371.6.26567,c4d_180803_005400_ooi_g_v1
256.63364363403366,-26.92848848416296,58333.03750971705,21.533817,g,1.427317,0.971178,142957_94262,c4d.761371.6.26568,c4d_180803_005400_ooi_g_v1
256.63316183521056,-26.928037018001238,58333.03750971705,21.315483,g,0.963205,0.972638,142957_94296,c4d.761371.6.26569,c4d_180803_005400_ooi_g_v1
256.63444769882966,-26.926702664007827,58333.03750971705,20.807081,g,1.172536,0.980939,142957_94393,c4d.761371.6.26578,c4d_180803_005400_ooi_g_v1
256.6343643655858,-26.926104275181615,58333.03750971705,21.289364,g,0.93865,0.975821,142957_94443,c4d.761371.6.26579,c4d_180803_005400_ooi_g_v1
256.6340960280152,-26.929544107100032,58333.03750971705,21.873486,g,1.039462,0.967752,142957_94186,c4d.761371.6.26646,c4d_180803_005400_ooi_g_v1
256.63377604944253,-26.932758891044916,58333.03750971705,22.414955,g,1.166789,0.885348,142957_93946,c4d.761371.6.26654,c4d_180803_005400_ooi_g_v1
256.63289551245305,-26.933241960952675,58333.03750971705,19.623287,g,0.977529,0.983186,142957_93915,c4d.761371.6.26655,c4d_180803_005400_ooi_g_v1
256.6333886169314,-26.93067840977286,58333.03750971705,20.201633,g,2.564305,0.221954,142957_94104,c4d.761371.6.26681,c4d_180803_005400_ooi_g_v1
256.6325669757233,-26.92733090081004,58333.03750971705,20.550087,g,0.965286,0.978489,142957_94355,c4d.761371.6.26701,c4d_180803_005400_ooi_g_v1
256.6307450607981,-26.925166424953115,58333.03750971705,20.368425,g,1.092176,0.965784,142957_94503,c4d.761371.6.26702,c4d_180803_005400_ooi_g_v1
256.63196348565225,-26.926355058605303,58333.03750971705,22.424313,g,1.293733,0.877143,142957_94416,c4d.761371.6.26703,c4d_180803_005400_ooi_g_v1
256.63147294283505,-26.925844954920397,58333.03750971705,19.925896,g,0.942493,0.981632,142957_94456,c4d.761371.6.26704,c4d_180803_005400_ooi_g_v1
256.6334276938186,-26.925390181085664,58333.03750971705,21.36626,g,0.979952,0.966486,142957_94490,c4d.761371.6.26705,c4d_180803_005400_ooi_g_v1
256.6328481085179,-26.926257286683025,58333.03750971705,19.163006,g,1.163574,0.889482,142957_94428,c4d.761371.6.26706,c4d_180803_005400_ooi_g_v1
256.6304876735492,-26.926287793026756,58333.03750971705,21.479195,g,2.740628,0.746428,142957_94427,c4d.761371.6.26707,c4d_180803_005400_ooi_g_v1
256.63156620501974,-26.927169706231002,58333.03750971705,20.931694,g,2.229493,0.49971,142957_94363,c4d.761371.6.26708,c4d_180803_005400_ooi_g_v1
256.63099120756823,-26.926796910360707,58333.03750971705,19.352028,g,0.935737,0.982925,142957_94389,c4d.761371.6.26709,c4d_180803_005400_ooi_g_v1
256.63322113718,-26.923295125406685,58333.03750971705,20.334816,g,0.947463,0.980359,142957_94624,c4d.761371.6.26741,c4d_180803_005400_ooi_g_v1
256.6333947916705,-26.922269909472245,58333.03750971705,22.793056,g,1.097136,0.572571,142957_94692,c4d.761371.6.26748,c4d_180803_005400_ooi_g_v1
256.6326220716284,-26.929581740216822,58333.03750971705,20.580215,g,1.175064,0.982919,142957_94181,c4d.761371.6.26778,c4d_180803_005400_ooi_g_v1
256.6327073554095,-26.92219756926947,58333.03750971705,22.271595,g,1.140679,0.571104,142957_94698,c4d.761371.6.26783,c4d_180803_005400_ooi_g_v1
256.6322418960184,-26.924607034946142,58333.03750971705,20.223469,g,2.085659,0.965891,142957_94536,c4d.761371.6.26788,c4d_180803_005400_ooi_g_v1
256.6318521023437,-26.92177324957049,58333.03750971705,20.091864,g,1.033691,0.982611,142957_94729,c4d.761371.6.26790,c4d_180803_005400_ooi_g_v1
256.6323698104938,-26.92278079471603,58333.03750971705,22.64489,g,1.007946,0.618375,142957_94660,c4d.761371.6.26795,c4d_180803_005400_ooi_g_v1
256.63201385703223,-26.93036624615917,58333.03750971705,21.32418,g,0.969517,0.969692,142957_94124,c4d.761371.6.26808,c4d_180803_005400_ooi_g_v1
256.6319334684567,-26.931323991132913,58333.03750971705,22.240475,g,1.81497,0.697902,142957_94047,c4d.761371.6.26809,c4d_180803_005400_ooi_g_v1
256.6317516243861,-26.930906581335833,58333.03750971705,22.856155,g,1.213248,0.541016,142957_94082,c4d.761371.6.26810,c4d_180803_005400_ooi_g_v1
256.6307114876813,-26.932870544725432,58333.03750971705,20.535084,g,1.042058,0.980508,142957_93934,c4d.761371.6.26879,c4d_180803_005400_ooi_g_v1
256.6308149630352,-26.929584216874105,58333.03750971705,21.141834,g,1.002203,0.970733,142957_94180,c4d.761371.6.26898,c4d_180803_005400_ooi_g_v1
256.63041806466623,-26.93197498164613,58333.03750971705,22.540836,g,2.440988,0.265862,142957_94002,c4d.761371.6.26951,c4d_180803_005400_ooi_g_v1
256.63022395900475,-26.923790339580872,58333.03750971705,21.294434,g,0.947137,0.972518,142957_94590,c4d.761371.6.26974,c4d_180803_005400_ooi_g_v1
256.6297835650813,-26.924197334025145,58333.03750971705,23.014767,g,0.964233,0.677164,142957_94568,c4d.761371.6.26975,c4d_180803_005400_ooi_g_v1
256.6302505575192,-26.921784382713515,58333.03750971705,22.322296,g,0.924856,0.932236,142957_94727,c4d.761371.6.26976,c4d_180803_005400_ooi_g_v1
256.63028085922423,-26.922991660632388,58333.03750971705,22.459335,g,1.835626,0.263062,142957_94640,c4d.761371.6.26978,c4d_180803_005400_ooi_g_v1
256.62991576480005,-26.928796298286528,58333.03750971705,21.308609,g,1.042724,0.976044,142957_94244,c4d.761371.6.26986,c4d_180803_005400_ooi_g_v1
256.6297254980276,-26.929326527930684,58333.03750971705,21.48108,g,0.969117,0.966185,142957_94203,c4d.761371.6.26987,c4d_180803_005400_ooi_g_v1
256.6298073084999,-26.927990345874893,58333.03750971705,21.988415,g,1.006571,0.936602,142957_94299,c4d.761371.6.27007,c4d_180803_005400_ooi_g_v1
256.6293052577964,-26.92793326805952,58333.03750971705,21.85775,g,1.113822,0.966944,142957_94303,c4d.761371.6.27008,c4d_180803_005400_ooi_g_v1
256.6294453879865,-26.9251850955911,58333.03750971705,20.601265,g,1.455454,0.960221,142957_94504,c4d.761371.6.27036,c4d_180803_005400_ooi_g_v1
256.6288453958219,-26.930971262041822,58333.03750971705,18.347754,g,2.320804,0.91539,142957_94074,c4d.761371.6.27055,c4d_180803_005400_ooi_g_v1
256.62846034516684,-26.933496596841092,58333.03750971705,21.628628,g,1.331794,0.950413,142957_93890,c4d.761371.6.27065,c4d_180803_005400_ooi_g_v1
256.62920936995965,-26.926311893105876,58333.03750971705,23.377048,g,1.124125,0.662829,142957_94426,c4d.761371.6.27071,c4d_180803_005400_ooi_g_v1
256.62897357740076,-26.92210273320871,58333.03750971705,22.078972,g,0.989099,0.94582,142957_94706,c4d.761371.6.27093,c4d_180803_005400_ooi_g_v1
256.6286820947822,-26.93230874312737,58333.03750971705,22.367111,g,1.221278,0.937475,142957_93972,c4d.761371.6.27099,c4d_180803_005400_ooi_g_v1
256.6280843047439,-26.926717074460136,58333.03750971705,20.35342,g,1.346376,0.933279,142957_94392,c4d.761371.6.27100,c4d_180803_005400_ooi_g_v1
256.62842207760576,-26.92342433274107,58333.03750971705,19.108244,g,1.458953,0.98069,142957_94612,c4d.761371.6.27101,c4d_180803_005400_ooi_g_v1
256.62847270654527,-26.92953617690565,58333.03750971705,21.499321,g,1.117911,0.97174,142957_94184,c4d.761371.6.27113,c4d_180803_005400_ooi_g_v1
256.6284710615243,-26.925216660327674,58333.03750971705,22.597855,g,1.807809,0.732755,142957_94500,c4d.761371.6.27119,c4d_180803_005400_ooi_g_v1
256.63544026073333,-26.92730950935247,56794.329117223155,18.73575,r,0.897706,0.977266,142957_94356,c4d.314613.45.3887,c4d_140517_075601_ooi_r_v1
256.63531647948076,-26.930867801244975,56794.329117223155,18.037529,r,1.170066,0.982697,142957_94080,c4d.314613.45.3978,c4d_140517_075601_ooi_r_v1
256.63526263016576,-26.92956854145074,56794.329117223155,20.914122,r,0.958666,0.943266,142957_94179,c4d.314613.45.4005,c4d_140517_075601_ooi_r_v1
256.63487120218343,-26.92438666072145,56794.329117223155,21.01997,r,1.034821,0.755524,142957_94553,c4d.314613.45.4036,c4d_140517_075601_ooi_r_v1
256.63443140140294,-26.928259236542626,56794.329117223155,19.613564,r,0.964497,0.981655,142957_94280,c4d.314613.45.4046,c4d_140517_075601_ooi_r_v1
256.634460940293,-26.92669818553,56794.329117223155,20.021622,r,1.18478,0.949164,142957_94393,c4d.314613.45.4051,c4d_140517_075601_ooi_r_v1
256.6343547310401,-26.92607924761328,56794.329117223155,20.697784,r,0.970961,0.927686,142957_94443,c4d.314613.45.4052,c4d_140517_075601_ooi_r_v1
256.6341072337515,-26.929533571996,56794.329117223155,21.115738,r,0.924113,0.710628,142957_94186,c4d.314613.45.4074,c4d_140517_075601_ooi_r_v1
256.6334007393996,-26.930685423899053,56794.329117223155,19.36535,r,2.767022,0.057487,142957_94104,c4d.314613.45.4109,c4d_140517_075601_ooi_r_v1
256.6336485918568,-26.92847008946868,56794.329117223155,20.594412,r,1.176336,0.901921,142957_94262,c4d.314613.45.4110,c4d_140517_075601_ooi_r_v1
256.63315997424974,-26.92805717165549,56794.329117223155,20.425728,r,0.925173,0.95364,142957_94296,c4d.314613.45.4111,c4d_140517_075601_ooi_r_v1
256.63342903577956,-26.925387253058275,56794.329117223155,20.662443,r,1.148679,0.93124,142957_94490,c4d.314613.45.4124,c4d_140517_075601_ooi_r_v1
256.63147716100553,-26.925843091015246,56794.329117223155,19.143059,r,0.891334,0.9773,142957_94456,c4d.314613.45.4125,c4d_140517_075601_ooi_r_v1
256.63283709726176,-26.926259377032196,56794.329117223155,18.223791,r,1.104718,0.935176,142957_94428,c4d.314613.45.4126,c4d_140517_075601_ooi_r_v1
256.6319998903768,-26.926376959706147,56794.329117223155,20.628073,r,2.473987,0.621317,142957_94416,c4d.314613.45.4127,c4d_140517_075601_ooi_r_v1
256.6328978899013,-26.933235995899974,56794.329117223155,18.600697,r,0.888781,0.981809,142957_93915,c4d.314613.45.4145,c4d_140517_075601_ooi_r_v1
256.63323437569824,-26.92328879076321,56794.329117223155,19.705,r,0.89144,0.967677,142957_94624,c4d.314613.45.4146,c4d_140517_075601_ooi_r_v1
256.63262714644316,-26.92956710129668,56794.329117223155,19.822771,r,1.416199,0.919807,142957_94181,c4d.314613.45.4185,c4d_140517_075601_ooi_r_v1
256.63256950686207,-26.927327921512514,56794.329117223155,19.961678,r,0.954762,0.966714,142957_94355,c4d.314613.45.4186,c4d_140517_075601_ooi_r_v1
256.6325329764089,-26.924239668921462,56794.329117223155,21.188776,r,1.339206,0.769532,142957_94564,c4d.314613.45.4209,c4d_140517_075601_ooi_r_v1
256.6321968206439,-26.924674791271077,56794.329117223155,19.680925,r,0.891226,0.966658,142957_94536,c4d.314613.45.4210,c4d_140517_075601_ooi_r_v1
256.6318548309981,-26.921770990862825,56794.329117223155,19.219015,r,0.962738,0.975461,142957_94729,c4d.314613.45.4244,c4d_140517_075601_ooi_r_v1
256.6319827460232,-26.93036506913302,56794.329117223155,20.33636,r,0.919098,0.943089,142957_94124,c4d.314613.45.4249,c4d_140517_075601_ooi_r_v1
256.630504922644,-26.926284356473232,56794.329117223155,20.511238,r,2.401587,0.786008,142957_94427,c4d.314613.45.4278,c4d_140517_075601_ooi_r_v1
256.63156024245626,-26.927212401255986,56794.329117223155,20.778969,r,1.465482,0.879778,142957_94363,c4d.314613.45.4279,c4d_140517_075601_ooi_r_v1
256.6309943966225,-26.926801022293926,56794.329117223155,18.224237,r,0.887194,0.979951,142957_94389,c4d.314613.45.4280,c4d_140517_075601_ooi_r_v1
256.6307163109084,-26.932867314230716,56794.329117223155,19.93271,r,0.958088,0.955506,142957_93934,c4d.314613.45.4323,c4d_140517_075601_ooi_r_v1
256.6307973057829,-26.92957424315034,56794.329117223155,20.485016,r,0.903188,0.925224,142957_94180,c4d.314613.45.4328,c4d_140517_075601_ooi_r_v1
256.630740018439,-26.925158228025204,56794.329117223155,19.546387,r,1.394634,0.977968,142957_94503,c4d.314613.45.4329,c4d_140517_075601_ooi_r_v1
256.630227623872,-26.923781572914926,56794.329117223155,20.486391,r,0.927793,0.916194,142957_94590,c4d.314613.45.4377,c4d_140517_075601_ooi_r_v1
256.63026196711525,-26.921808948315043,56794.329117223155,21.859919,r,0.810014,0.537448,142957_94727,c4d.314613.45.4382,c4d_140517_075601_ooi_r_v1
256.62989848749424,-26.92879499602903,56794.329117223155,20.650173,r,1.12654,0.929915,142957_94244,c4d.314613.45.4400,c4d_140517_075601_ooi_r_v1
256.6297310618853,-26.929305118255566,56794.329117223155,20.696463,r,1.110938,0.752168,142957_94203,c4d.314613.45.4401,c4d_140517_075601_ooi_r_v1
256.62979469089163,-26.928000422332556,56794.329117223155,21.17204,r,1.131876,0.568001,142957_94299,c4d.314613.45.4413,c4d_140517_075601_ooi_r_v1
256.6293126361743,-26.927922164900846,56794.329117223155,20.977028,r,1.122301,0.769319,142957_94303,c4d.314613.45.4414,c4d_140517_075601_ooi_r_v1
256.6294515678166,-26.92518896107556,56794.329117223155,19.992561,r,1.402642,0.934224,142957_94504,c4d.314613.45.4445,c4d_140517_075601_ooi_r_v1
256.6288577411555,-26.930963915161907,56794.329117223155,17.406713,r,2.358275,0.964728,142957_94074,c4d.314613.45.4463,c4d_140517_075601_ooi_r_v1
256.6284778777192,-26.93349022905812,56794.329117223155,20.914942,r,0.913426,0.715512,142957_93890,c4d.314613.45.4467,c4d_140517_075601_ooi_r_v1
256.62896289065185,-26.922107427052197,56794.329117223155,20.573584,r,0.914238,0.89449,142957_94706,c4d.314613.45.4483,c4d_140517_075601_ooi_r_v1
256.628421463997,-26.92343814098378,56794.329117223155,18.477537,r,1.755431,0.982013,142957_94612,c4d.314613.45.4513,c4d_140517_075601_ooi_r_v1
256.6284736327513,-26.929545209815306,56794.329117223155,21.13681,r,0.939189,0.696395,142957_94184,c4d.314613.45.4533,c4d_140517_075601_ooi_r_v1
256.63547752568894,-26.9273254760649,58249.418150517624,18.260017,i,1.452205,0.915866,142957_94356,c4d.745079.12.11546,c4d_180511_100208_ooi_i_v1
256.6353158267531,-26.93086315347699,58249.418150517624,17.776539,i,1.522002,0.979939,142957_94080,c4d.745079.12.11620,c4d_180511_100208_ooi_i_v1
256.63526828688373,-26.929606947109047,58249.418150517624,20.690136,i,1.235235,0.507958,142957_94179,c4d.745079.12.11636,c4d_180511_100208_ooi_i_v1
256.63487729564395,-26.924392427514135,58249.418150517624,20.91238,i,1.479563,0.485965,142957_94553,c4d.745079.12.11660,c4d_180511_100208_ooi_i_v1
256.634432928563,-26.92826245476468,58249.418150517624,19.355764,i,1.504384,0.960409,142957_94280,c4d.745079.12.11665,c4d_180511_100208_ooi_i_v1
256.6344381064906,-26.926684056695336,58249.418150517624,19.74495,i,1.593791,0.79325,142957_94393,c4d.745079.12.11670,c4d_180511_100208_ooi_i_v1
256.63434916487194,-26.926111680354687,58249.418150517624,20.35592,i,1.599234,0.730776,142957_94443,c4d.745079.12.11671,c4d_180511_100208_ooi_i_v1
256.6341044274253,-26.929563349094582,58249.418150517624,21.236942,i,0.95527,0.483547,142957_94186,c4d.745079.12.11707,c4d_180511_100208_ooi_i_v1
256.6328837944562,-26.9332372495954,58249.418150517624,18.143171,i,1.281204,0.980085,142957_93915,c4d.745079.12.11723,c4d_180511_100208_ooi_i_v1
256.6333963432414,-26.930681464921037,58249.418150517624,19.127316,i,2.404085,0.219229,142957_94104,c4d.745079.12.11736,c4d_180511_100208_ooi_i_v1
256.63362427319623,-26.928481340061133,58249.418150517624,20.369865,i,1.256113,0.720985,142957_94262,c4d.745079.12.11737,c4d_180511_100208_ooi_i_v1
256.6331683562166,-26.9280476707599,58249.418150517624,20.337698,i,1.317306,0.816268,142957_94296,c4d.745079.12.11738,c4d_180511_100208_ooi_i_v1
256.63256509442,-26.927328161959835,58249.418150517624,19.568754,i,1.746659,0.946686,142957_94355,c4d.745079.12.11745,c4d_180511_100208_ooi_i_v1
256.6307544972826,-26.925179893963854,58249.418150517624,19.332247,i,1.463271,0.965421,142957_94503,c4d.745079.12.11746,c4d_180511_100208_ooi_i_v1
256.63104758884145,-26.92681358826474,58249.418150517624,17.625248,i,1.516922,0.920137,142957_94389,c4d.745079.12.11747,c4d_180511_100208_ooi_i_v1
256.6333993288438,-26.925408556361432,58249.418150517624,20.410677,i,1.500246,0.5572,142957_94490,c4d.745079.12.11748,c4d_180511_100208_ooi_i_v1
256.6327965532108,-26.926267870659796,58249.418150517624,17.738302,i,1.350017,0.914398,142957_94428,c4d.745079.12.11749,c4d_180511_100208_ooi_i_v1
256.63146498555204,-26.92585741859352,58249.418150517624,18.69454,i,1.267196,0.9709,142957_94456,c4d.745079.12.11750,c4d_180511_100208_ooi_i_v1
256.63322610000455,-26.92328986370442,58249.418150517624,19.455889,i,1.347198,0.922865,142957_94624,c4d.745079.12.11753,c4d_180511_100208_ooi_i_v1
