# eRASS:3 (Ramos-Ceja+2026, J/A+A/712/A171/dr2mg) Gaia counterparts with matchflag=1, 0.05<=pany<0.5, parallax>2 mas at >5 sigma, M_G>4.5, below the main sequence or on the WD side, separation <3in (243 rows); 'known' = VSX/SIMBAD/Downes/Ritter-Kolb/Gentile Fusillo+2021 matches.
GaiaDR3,IAUName,RAGdeg,DEGdeg,Plx,e_Plx,pmRA,pmDE,RUWE,Gmag,BPmag,RPmag,pany,pi,SepGDR3ERO,MLFlux1,DetLike0,Pstar,PQSO,UIdDR1,bprp,MG,d_ridge,env,known
5481715761166708864,3eRASS J063226.3-595635,98.11040333155,-59.94316570429,2.62351,0.152078,5.34631,21.01147,0.983169,18.83817,19.5073,17.29437,0.377345,0.723296,1.488489,8.25245e-15,10.1443,0.999819,0.0,0,2.21293,10.932583619661578,1.782092664598224,10.779420022173367,
5487467130398266624,3eRASS J072244.8-553824,110.68625862941,-55.63994722005,3.53907,0.070034,-0.49255,-0.80789,1.014609,17.61728,18.5456,16.59247,0.386454,0.99704,1.750932,1.63754e-14,15.952,0.99939,0.0,0,1.9531300000000016,10.361725763615777,2.0197509005778365,9.97802064377021,
5495017034366891776,3eRASS J062350.8-580307,95.96250667308,-58.05192072104,4.50447,0.490837,-10.7262,-3.34079,8.911643,16.67988,16.99452,15.27211,0.417323,0.999994,1.387643,1.1179e-14,15.0435,0.999911,0.0,0,1.7224100000000018,9.948098494204444,2.228546323290743,9.836565969979084,
5500219334977127680,3eRASS J061126.2-542228,92.86025999068,-54.37503550847,4.33378,0.282251,-14.20607,21.15829,1.014185,19.64731,21.05086,18.27745,0.330836,1.0,2.121508,1.03642e-14,8.37554,0.999988,0.0,0,2.7734099999999984,12.8316443050954,1.9049109813280245,12.003536071748732,
5547535580927277312,3eRASS J081133.4-324432,122.88958223143,-32.74311076873,2.88865,0.273613,-1.28113,16.37597,1.096724,19.47369,19.53718,19.3731,0.136028,0.858883,2.362243,5.05327e-14,32.6448,0.0,0.999788,112212300092,0.1640799999999984,11.777164621168142,-0.6061063152602362,13.43533746535332,VSX:ASASSN-19hl [UGWZ]; SIMBAD:AT 2019ckc [Nova]; GF21:WDJ081133.50-324435.46
5549093176587851776,3eRASS J061535.1-515450,93.89666508948,-51.9145106678,2.94837,0.289109,3.82301,7.48516,0.987239,19.88061,21.03032,18.48875,0.383436,1.0,1.711968,4.1612e-14,56.32,0.99998,0.0,109514100275,2.54157,12.22851991777226,2.0102343376569873,11.410453551066135,
5554318914836773376,3eRASS J061058.3-474917,92.74305819181,-47.82117157634,2.41169,0.187072,-9.92523,13.23332,1.039802,18.98657,20.11761,17.84539,0.299812,0.99285,1.713119,1.50223e-14,9.67294,0.999617,0.0,0,2.272220000000001,10.898177412983582,1.5512590934247132,10.82731116593762,
5556002958627722752,3eRASS J064535.3-444849,101.39678215465,-44.81365228249,2.48029,0.313711,7.11361,15.19662,1.009211,19.97605,20.97703,18.69491,0.206761,0.546089,1.80432,1.39737e-14,8.80082,0.999963,0.0,110113500524,2.282119999999999,11.948562311462902,2.5691484108816525,10.831202098263326,
5561549440740425216,3eRASS J072045.1-402838,110.18870989275,-40.47748949514,3.74273,0.213985,-32.24933,64.84579,0.945292,19.25524,19.38887,19.10306,0.22967,0.997623,1.543609,2.90045e-14,24.8599,0.000212,0.174569,111212900156,0.2858100000000014,12.121182491517136,-0.590712661356033,13.659800946246929,VSX:1eRASS J072044.9-402838 [UGWZ:]; SIMBAD:Gaia DR3 5561549440740425216 [WhiteDwarf]; GF21:WDJ072045.34-402840.00
5565377218673780736,3eRASS J070223.0-393338,105.59515772777,-39.56070402219,3.14025,0.383182,8.54471,-14.5931,1.10869,19.94436,21.38035,18.64795,0.138752,0.98773,2.99102,1.69839e-14,8.41264,0.999978,0.0,0,2.7323999999999984,12.42918112141465,1.6285912746373177,11.91398388307632,
5568999250492675456,3eRASS J062536.7-434227,96.40193653278,-43.7076814465,4.27439,0.215501,6.51898,-54.67579,1.135846,19.08247,20.2722,17.60039,0.357547,1.0,2.602006,4.75896e-14,50.98,0.999897,0.0,109713500221,2.6718100000000007,12.236840725687674,1.6306991536709656,11.75552747302438,
5584294384949985152,3eRASS J064218.9-311042,100.57931010947,-31.17928612374,2.47037,0.436067,0.28469,-8.88363,0.995204,20.06028,21.26132,18.7592,0.223634,0.439254,2.952101,1.53494e-14,7.4054,0.999959,0.0,110112000685,2.5021200000000015,12.0240900232297,1.9469508363273835,11.351596066828073,
5603354075419414016,3eRASS J071004.1-325749,107.5169356067,-32.96374391403,9.79475,0.220167,109.39169,-43.5755,1.089077,19.18411,21.23038,17.72807,0.08759,0.94115,0.687156,2.03617e-14,9.90317,0.999996,0.0,0,3.502310000000002,14.139076777965125,1.3375035226311418,13.31195724948579,SIMBAD:2MASS J07100391-3257487 [Low-Mass*]
5621379851298244992,3eRASS J090404.1-384614,136.01715153779,-38.7711142881,2.41629,0.310904,-5.87269,39.03426,1.046961,19.78823,19.91407,19.68039,0.210793,0.741832,1.42817,2.0539e-14,8.90556,4e-06,0.355745,0,0.2336799999999996,11.703975282695692,-0.8522697203723997,13.56096795818595,SIMBAD:Gaia DR3 5621379851298244992 [WhiteDwarf_Candidate]; GF21:WDJ090404.12-384616.65
5629543622055035520,3eRASS J092434.9-350602,141.1460986486,-35.10123927939,2.8695,0.383292,-54.37307,20.65656,1.04774,19.99309,21.4488,18.70134,0.081323,0.898257,2.493221,2.3161e-14,9.99801,0.99999,0.0,0,2.74746,12.282121145414884,1.4332000390584874,11.953369153506795,
5631486527819729152,3eRASS J092019.7-313917,140.08201131779,-31.65461824849,3.33201,0.259769,1.70528,-21.37531,1.166774,18.71013,18.74847,16.76703,0.403331,0.837588,1.140911,2.04782e-13,208.273,0.963407,0.0,113912300022,1.9814400000000028,11.323661480688008,2.8958202331941756,10.219516158012386,SIMBAD:6dFGS gJ092019.7-313916 [Seyfert2]
5636685701696708480,3eRASS J092227.6-282021,140.6152256046,-28.33955654167,3.14642,0.292641,-23.10556,-30.85841,1.079015,19.16644,20.37079,17.78413,0.225819,0.929599,1.356216,3.05872e-14,14.2908,0.999911,0.0,0,2.5866599999999984,11.655523469865738,1.301605384583624,11.52401387586692,
5661348713873849088,3eRASS J093239.5-260117,143.16387382848,-26.0211793051,3.56753,0.591805,-21.12742,11.5233,1.045694,20.28377,21.20152,18.98199,0.183753,0.398039,2.715315,1.72675e-14,6.33,0.999984,0.0,0,2.219529999999999,13.045608169311386,3.8731303587820154,10.786391801815286,
5674968570565067648,3eRASS J092306.2-230119,140.77607277378,-23.0221213715,21.96244,0.209242,-149.10264,290.04703,1.011298,18.48623,21.01811,16.93076,0.337362,1.0,0.728766,3.03122e-14,16.2796,0.999999,0.0,0,4.087350000000001,15.19463294019928,1.426627309827138,14.062478233189593,
5697341879860514048,3eRASS J080053.0-262449,120.22055625886,-26.41299116502,10.82545,1.380542,-6.8761,-0.56373,3.18127,19.84633,20.30391,18.7416,0.212496,0.347593,2.877081,3.32296e-14,15.3261,0.999995,0.0,0,1.56231,15.018559792311708,7.730461630375079,14.66571840351486,
5700984488856248960,3eRASS J080833.3-205910,122.13914094314,-20.98585195302,4.12102,0.124987,-9.42073,14.12445,0.981805,18.08511,18.97798,16.73208,0.313042,0.535048,1.329375,3.03456e-14,12.9531,0.999964,0.0,0,2.245899999999999,11.160133611167664,1.8998083190263273,10.814247230475502,
5737146910894056960,3eRASS J085934.1-111054,134.89282233006,-11.18207414822,5.04704,0.289546,54.77926,-15.00455,1.010876,19.42554,19.50969,19.4193,0.440887,0.999999,2.053946,4.56582e-14,16.754,2e-06,4.7e-05,0,0.0903899999999993,12.94072373360546,0.8905642246120173,13.778954630401866,SIMBAD:GALEX J085934.2-111054 [WhiteDwarf]; GF21:WDJ085934.22-111055.23
5754502190836831488,3eRASS J083136.1-080057,127.90003834933,-8.01576094243,6.87854,0.493328,-15.10327,-33.3084,1.017221,19.79308,21.25765,18.31596,0.245211,1.0,1.789458,2.24363e-14,6.93346,0.999996,0.0,0,2.9416900000000012,13.980561335631869,2.5276743291699777,12.309752138891833,SIMBAD:2MASS J08313602-0800561 [Low-Mass*]
5758914080027805824,3eRASS J091501.9-041639,138.75813027528,-4.27760935603,2.84152,0.478279,-31.35907,-18.27439,1.063584,19.80029,21.28916,18.53997,0.320098,0.999999,0.224821,2.74992e-14,6.25842,0.999977,0.0,0,2.7491899999999987,12.068043585836651,1.2135704821979374,11.957893490681078,
5782360379517728256,3eRASS J155805.2-741729,239.52027468277,-74.29201702523,3.24895,0.252955,23.00897,36.06823,1.028399,19.52459,19.62759,19.23454,0.36669,0.913121,2.64372,3.06514e-14,19.5633,8.3e-05,0.977377,0,0.3930500000000023,12.083305138917613,-0.9253603429593033,13.954707308661105,VSX:ASASSN-25eb [UG]; SIMBAD:Gaia DR3 5782360379517728256 [WhiteDwarf_Candidate]; GF21:WDJ155804.77-741731.83
5787785129365625984,3eRASS J125257.0-785126,193.2352680437,-78.85703980117,2.7853,0.472561,-12.62084,0.90774,1.078565,20.0541,21.51264,18.68091,0.081452,0.829747,2.222598,7.97005e-15,6.15191,0.999996,0.0,0,2.8317300000000003,12.278459895803223,1.1781847617933447,12.11196555691426,
5791256077124986880,3eRASS J140837.5-735151,212.15638275361,-73.86373939114,2.97907,0.496531,-16.55755,-11.01731,1.053569,20.15476,21.15371,18.9635,0.089215,0.973637,2.307634,1.28359e-14,8.14367,0.999972,0.0,0,2.1902100000000004,12.525163540339342,3.450360669546896,10.755420198921184,
5793357140765371776,3eRASS J150534.6-744520,226.39518731788,-74.75525628919,6.84074,0.433939,-65.55503,-41.92447,1.732295,19.38881,20.38827,17.85712,0.161116,0.552358,1.996417,2.0477e-14,11.6471,0.999934,0.0,0,2.53115,13.564325421271183,3.3833210938119063,11.394907417079809,
5801964500038128128,3eRASS J171540.3-751015,258.91892251865,-75.17103404217,7.58863,1.446452,3.07964,-9.74249,1.907717,20.62333,20.96032,19.18907,0.133208,0.599187,0.826952,1.62927e-14,6.71794,0.999992,0.0,0,1.7712499999999984,15.024146891898928,7.17302537799549,9.780736583450802,
5817042446598231040,3eRASS J171226.6-641656,258.11081876928,-64.28243482018,6.23444,0.168104,-19.73003,3.54642,0.972994,18.66235,18.79788,18.46123,0.334787,0.99937,0.489416,6.79753e-14,37.3116,1e-06,0.280236,125615300086,0.3366499999999988,12.636337248309124,-0.2389539356673236,13.75829340678041,VSX:SDSS J171226.57-641656.8 [UGWZ:]; SIMBAD:Gaia DR3 5817042446598231040 [WhiteDwarf]; GF21:WDJ171226.64-641656.82
5825198967486003072,3eRASS J151359.9-650535,228.5003834191,-65.09352165812,6.57218,0.035897,-125.90474,-48.01696,1.023052,16.14826,16.26698,15.78596,0.44938,1.0,1.497743,2.98217e-12,7666.47,0.000774,0.766443,123215600003,0.4810200000000009,10.236807247290642,0.0959126377811383,14.220127262083524,VSX:EK TrA [UGSU]; SIMBAD:Gaia DR3 5825198967486003072 [Star]
5825583865233800192,3eRASS J155056.4-651051,237.73583989915,-65.1815129711,3.05713,0.469211,-6.41513,-10.90212,0.991539,19.98721,20.91508,18.69643,0.066014,0.275117,2.634411,2.1892e-14,10.7491,0.99999,0.0,0,2.21865,12.413779534294868,3.244233304494296,10.785462231196364,
5826156706494075520,3eRASS J155955.3-632658,239.97976509208,-63.44992332268,4.57531,0.213034,-30.58047,-24.19025,1.01424,19.30295,19.39477,18.85536,0.125736,0.743849,1.488362,1.68485e-14,7.27072,1.7e-05,0.015785,0,0.5394100000000002,12.605052625048746,8.087536117449911,14.295046974288317,SIMBAD:Gaia DR3 5826156706494075520 [WhiteDwarf_Candidate]; GF21:WDJ155955.22-632659.34
5830194839035909888,3eRASS J163150.2-623019,247.958597551,-62.5059209523,3.6001,0.616853,-1.43026,-1.83283,1.361637,20.0832,20.77662,18.61463,0.123186,0.415626,2.288013,2.39763e-14,11.479,0.999851,0.0,0,2.161990000000003,12.864772821676736,3.883980414710207,10.725610559300735,
5835098386073210112,3eRASS J161501.5-574238,243.75674438477,-57.71069717407,3.77899,0.463733,-28.13667,-38.4107,2.275896,18.91631,18.91452,18.24475,0.127998,0.580683,0.404377,1.2342e-13,107.811,0.000377,0.596178,124614700035,0.6697699999999998,11.80318871342132,7.891938333494371,14.46958865586087,VSX:ASASSN-19ko [UGWZ]; GF21:WDJ161501.67-574237.89
5843004424376837120,3eRASS J124342.0-712636,190.92694862327,-71.44361377691,3.0655,0.347169,-33.01983,-11.92025,1.023311,19.95644,21.60986,18.69081,0.056056,0.961693,2.261297,1.76265e-14,16.3511,0.999996,0.0,119416200553,2.919050000000002,12.388946602316269,1.0097022271052989,12.26930219408842,
5846537430115882752,3eRASS J141326.5-694721,213.35891126528,-69.78891269822,2.8239,0.358341,-50.14277,-3.86698,0.956866,19.87088,19.94975,19.48951,0.072684,0.890529,2.505659,1.96908e-13,325.521,0.000196,0.598781,121515900022,0.4602400000000024,12.12512656703845,-0.0170319054218417,14.193464620884422,SIMBAD:Gaia DR3 5846537430115882752 [WhiteDwarf_Candidate]; GF21:WDJ141326.29-694720.02
5862170698773211648,3eRASS J131322.6-633807,198.34437561035,-63.63541412354,6.85555,1.089076,-4.762,0.02321,2.812788,19.92438,20.60614,18.18823,0.089549,0.245131,0.204338,1.7281e-14,6.70143,0.999984,0.0,0,2.417909999999999,14.104591513266756,4.306490344148168,11.140355589816355,
5869138235261569792,3eRASS J133258.5-601241,203.24436950684,-60.21202850342,2.31466,0.25938,17.22181,-20.36466,1.219387,19.23692,19.1512,18.43384,0.4848,0.999984,1.680775,1.49483e-13,207.42,1.0,0.0,120315000074,0.7173599999999993,11.05935603299405,6.87930712454361,14.510553868229255,GF21:WDJ133258.61-601242.97
5876006914427502976,3eRASS J152336.8-595200,230.90234375,-59.86666107178,6.69743,0.661903,-6.64563,-8.15114,8.41608,16.10461,16.5176,14.71197,0.104004,0.557496,2.115667,2.49706e-14,13.0727,0.999934,0.0,0,1.8056300000000007,10.234150915788987,2.292343451352872,9.917285500848216,VSX:GDS_J1523365-595200 [VAR]; SIMBAD:Gaia DR3 5876006914427502976 [EmLine*]
5893316324147744000,3eRASS J143853.0-555926,219.720879785,-55.99001418714,2.23106,0.31717,-4.45853,-7.396,1.396265,19.1707,20.05648,18.11655,0.051781,0.269104,2.487757,1.79321e-14,6.67143,0.999994,0.0,0,1.9399300000000004,10.913256249712614,2.608330137281918,9.965639212236326,
5895826818435390464,3eRASS J142418.9-550056,216.0789745251,-55.01557961096,2.59083,0.258221,9.94201,-2.8203,2.810947,17.90489,18.70739,16.76474,0.10738,0.351722,0.837234,1.83514e-14,12.5756,0.999986,0.0,0,1.9426500000000004,9.972084586187156,1.659715553702119,9.96177159687777,
5900561212422680448,3eRASS J150327.8-515537,225.86522060316,-51.92753269008,12.37794,0.265173,-4.44028,-1.8603,1.090841,18.8293,20.06612,17.12601,0.109535,0.391183,2.157468,1.67112e-14,7.39063,0.999998,0.0,0,2.9401100000000007,14.292541865959098,2.844794230406066,12.30692921871562,SIMBAD:2MASS J15032765-5155391 [Low-Mass*]
5905195756994529664,3eRASS J145020.9-474253,222.58650438935,-47.71515954111,3.0711,0.501433,-36.7151,-25.14472,0.965279,19.89056,20.09043,20.15943,0.100337,0.463179,2.776512,3.01609e-14,9.16938,5.9e-05,0.010442,0,-0.068999999999999,12.327029790032206,0.7214233893080149,13.371250804334052,SIMBAD:Gaia DR3 5905195756994529664 [WhiteDwarf_Candidate]; GF21:WDJ145020.82-474254.17
5944868399961954432,3eRASS J175557.5-531427,268.98977412965,-53.24114185174,3.2092,0.433892,-14.69338,-21.90122,1.01662,19.71321,19.99229,19.70122,0.332423,0.999432,1.03782,1.12317e-13,70.6325,2.4e-05,0.954427,126914400053,0.2910700000000012,12.245193917652289,-0.4836064894223622,13.66999115754524,VSX:Gaia DR3 5944868399961954432 [CV]; SIMBAD:GALEX J175557.6-531427 [WhiteDwarf_Candidate]; GF21:WDJ175557.57-531427.76
5959120892518988160,3eRASS J173045.1-421142,262.68844604492,-42.19524765015,2.54328,0.09268,-8.12695,-24.05454,1.137367,18.59006,18.74694,18.05799,0.470101,0.994484,0.711739,1.50531e-13,114.772,0.00087,0.87301,126313200011,0.6889499999999984,10.617030880235276,6.597447746009521,14.486098695222616,VSX:MM Sco [UGSU]; SIMBAD:V* MM Sco [CataclyV*]; Downes:; RKcat:MM Sco [DN]; GF21:WDJ173045.24-421142.50
5979844659436398336,3eRASS J171349.2-324843,258.455078125,-32.81266403198,3.74802,0.51651,-2.8962,-1.53153,2.01727,19.02992,20.07928,17.71016,0.056006,0.146615,2.099037,2.37257e-14,6.55735,0.999973,0.0,0,2.3691200000000023,11.8989294984139,2.2415579033369184,10.937411132314864,
5982813753138370304,3eRASS J155121.0-493500,237.83780986371,-49.58278940498,11.19839,0.708452,-9.42498,-34.12712,5.649685,16.30767,17.12352,14.79264,0.123479,0.528859,2.794872,2.32279e-14,10.7438,0.992964,0.0,123814100085,2.3308799999999987,11.553447941754172,2.0139850986828556,10.850365922526093,
5997931385192680064,3eRASS J160525.1-381210,241.35528720257,-38.20327181529,2.36849,0.472939,2.27622,-39.81051,1.09769,19.4462,19.59203,19.24252,0.265423,0.807902,2.155041,1.10285e-13,83.6636,0.999955,4.4e-05,124112900107,0.3495100000000022,11.318557777167069,-1.5980645035833572,13.78320711729302,VSX:ASASSN-21hc [UGSU/IBWD]; SIMBAD:Gaia DR3 5997931385192680064 [WhiteDwarf_Candidate]; GF21:WDJ160525.27-381211.13
6018793136543095424,3eRASS J162732.1-373336,246.88478681928,-37.56009074146,3.11424,0.26558,-5.06023,-17.90264,0.96147,18.96651,19.42883,17.76626,0.411298,0.999955,1.963756,2.21113e-13,200.277,0.999977,0.0,124812900076,1.6625700000000023,11.433270392893434,3.877507373165293,10.140709261987697,
6026688836921669504,3eRASS J165515.7-330233,253.81623840332,-33.04314041138,4.87153,0.813591,-8.49683,-1.56721,2.052612,19.59685,20.21425,18.55937,0.053707,0.353283,2.639195,3.89977e-14,19.209,0.999994,0.0,0,1.6548799999999986,13.035176906895911,5.500462325881301,10.179794521271578,
6034772446415259776,3eRASS J165022.1-252040,252.5922445251,-25.34422663401,2.53921,0.445778,-12.9921,-25.30966,1.010934,19.6602,20.01305,19.36413,0.161288,0.709449,1.285806,6.85937e-14,30.7237,0.999883,3.9e-05,125111400249,0.6489200000000004,11.683693098834478,7.887369109856616,14.451016240704975,SIMBAD:Gaia DR3 6034772446415259776 [Star]; GF21:WDJ165022.15-252038.82
6051045252852868992,3eRASS J163124.1-225257,247.84991970318,-22.88222766439,6.55708,1.163491,-3.4778,-9.21936,1.238348,20.41715,21.00376,19.02361,0.078637,0.766995,2.999803,1.99822e-14,6.46538,0.999991,0.0,0,1.9801499999999983,14.50070241165773,6.076773832335869,10.208511947013676,
6067949385138664832,3eRASS J131248.1-532532,198.20053332387,-53.4255135576,4.42993,0.26736,-42.00225,-10.3824,0.946789,19.31613,19.43833,19.29646,0.139203,0.992266,0.867635,6.23717e-14,70.4131,0.000106,0.150097,120014400144,0.1418700000000008,12.54811431863914,0.2404952440000816,13.460253557932182,SIMBAD:Gaia DR3 6067949385138664832 [WhiteDwarf]; GF21:WDJ131248.20-532531.70
6069395689607396992,3eRASS J134505.3-511446,206.2732015774,-51.24580412274,6.71304,1.309748,-2.57123,-0.70626,1.459347,20.49153,21.51539,19.15014,0.075355,0.681367,2.348203,1.48889e-14,7.70347,0.999987,0.0,0,2.3652499999999996,14.626126174795091,4.97991718376692,10.92131367278358,
6081046454112230272,3eRASS J130118.0-515411,195.32500879166,-51.90309625546,2.56728,0.474556,-14.8024,-3.05715,1.005344,19.79339,21.14238,18.48692,0.087096,0.997939,0.777191,1.28201e-14,9.06719,0.999984,0.0,119614100370,2.655459999999998,11.840756187578904,1.2870858037506228,11.712768563891688,
6084381448973110528,3eRASS J125542.9-505724,193.92860269656,-50.9559193518,2.34159,0.189123,-17.48741,-2.53993,1.078177,18.02756,15.25441,13.47704,0.139481,0.407995,2.908283,1.65865e-14,6.96172,0.009209,0.0,0,1.7773699999999997,9.87511427365308,2.0078497109637192,9.80504372057914,VSX:Gaia DR3 6084381448980490496 [ROT]
6093469664199623168,3eRASS J135106.6-501918,207.77704041264,-50.32125991444,6.50274,0.151648,-34.8758,-1.66215,1.003659,18.08845,19.34556,16.95619,0.097721,0.88205,2.183444,1.96125e-14,10.5596,0.998613,0.0,121014100384,2.3893699999999995,12.15393194947772,2.438151379726783,11.021642025211053,
6094091854636958336,3eRASS J140344.1-484107,210.93425669667,-48.68472729502,4.95072,0.884896,10.67221,-16.88187,1.089298,20.49999,22.08985,19.03259,0.05612,0.495703,2.689429,1.63641e-14,7.4427,0.999992,0.0,0,3.057259999999999,13.973331822231415,2.1817019326676004,12.55381013665558,
6104037001732106624,3eRASS J141957.4-404838,214.9888018095,-40.81118085168,3.9132,0.420142,-52.85151,-35.05297,1.071581,19.47563,19.55462,19.39437,0.396244,0.999971,2.412519,4.2334e-14,24.9516,7e-05,0.022027,121613200389,0.1602500000000013,12.438290224267908,0.0645378320238627,13.4284241781759,SIMBAD:Gaia DR3 6104037001732106624 [WhiteDwarf_Candidate]; GF21:WDJ141957.39-404839.71
6111208330108215040,3eRASS J135931.5-395334,209.88221858884,-39.8931872077,4.33171,0.669995,18.55017,-21.70159,0.982243,20.1904,21.60271,18.7786,0.124438,0.995195,2.701056,2.07071e-14,9.18491,0.999994,0.0,0,2.8241099999999975,13.373696868557314,2.2960964360914744,12.09779832994304,
6122139743423049984,3eRASS J140413.7-345408,211.05712105285,-34.90175933713,3.03195,0.592432,24.93313,-23.43156,1.081396,20.08934,21.05947,18.86213,0.163239,0.996875,1.71213,2.12761e-14,6.14803,0.999994,0.0,0,2.1973400000000005,12.497950175263234,3.39939483788401,10.762951833594954,
6128038348436838400,3eRASS J124434.8-480958,191.14517791772,-48.16675004168,3.14835,0.392482,-34.14621,-16.53468,1.074861,19.68112,20.44072,18.69593,0.187514,0.999998,1.300557,2.61914e-14,20.8528,0.999467,5e-06,119313800179,1.7447899999999985,12.17153503301473,4.390726157496545,9.722817191985238,VSX:Gaia23aro [VAR]
6138747419884441984,3eRASS J125006.1-432208,192.52639530557,-43.3687823747,6.25622,0.379119,55.03328,-31.25986,0.978223,19.41222,21.02495,18.03439,0.324463,1.0,2.445966,4.13462e-14,37.7825,0.99999,0.0,0,2.990560000000002,13.393780061437097,1.7953734646628463,12.412247835925756,
6150084965318532992,3eRASS J121921.9-393518,184.84115234451,-39.58909576929,4.48436,0.37021,-4.43071,-22.29437,1.048378,19.42411,20.73338,17.96827,0.145537,0.820925,1.838399,1.61455e-14,7.56789,0.999996,0.0,0,2.76511,12.682612350276658,1.7805771922330909,11.98810457780371,
6163982581836352256,3eRASS J134756.7-352920,206.98577273664,-35.48841751123,3.44821,0.415827,-30.22105,0.89824,0.892986,19.40333,19.52756,19.40919,0.239712,0.885768,2.775287,1.92374e-14,6.96456,4e-06,0.0,0,0.1183700000000023,12.091298534986104,-0.0987933486531194,13.605736759234372,SIMBAD:GALEX J134756.6-352917 [WhiteDwarf_Candidate]; GF21:WDJ134756.62-352918.31
6219911645964639232,3eRASS J142544.2-310722,216.43497792237,-31.12268024238,3.09496,0.618899,1.8645,-6.79407,1.122108,19.97232,19.88398,19.38194,0.196526,0.530883,2.339379,3.89689e-13,462.911,0.0,0.987479,0,0.5020400000000009,12.425595202335556,4.3090781866291685,14.247097845240653,VSX:Gaia20fwq [UG]; SIMBAD:Gaia DR3 6219911645964639232 [WhiteDwarf_Candidate]; GF21:WDJ142544.39-310721.54
6265608384302266240,3eRASS J154008.3-133604,235.03473067739,-13.60116511987,3.09797,0.423675,-10.96653,-2.87259,1.003373,19.70626,20.80146,18.3242,0.415322,0.57551,0.354597,2.73503e-14,10.7941,0.999982,0.0,0,2.4772599999999976,12.161646039198668,2.173452336080249,11.314506154073737,
6280292941911789824,3eRASS J144738.9-214223,221.91241510025,-21.70703712985,4.23385,0.537632,-65.55188,-38.3531,1.001032,19.93624,21.12946,18.56655,0.214574,1.0,2.067043,2.17404e-14,7.18346,0.999988,0.0,0,2.5629100000000022,13.06991733723338,2.7843282381814607,11.458592425056986,
6289185005977662592,3eRASS J135413.0-200710,208.55389236956,-20.11987362281,2.65936,0.428983,-2.85218,19.14877,1.058545,19.87899,21.10876,18.64301,0.278344,1.0,2.115164,2.26589e-14,7.52135,0.999987,0.0,0,2.46575,12.002875660765875,2.055863072625428,11.297333793019744,
6290908554878758400,3eRASS J135704.5-185411,209.26908180504,-18.90409833391,2.78686,0.351493,-17.34796,15.21287,1.04773,19.42789,20.56823,18.17924,0.420686,0.863415,2.783715,1.88657e-14,9.95204,0.999903,0.0,0,2.3889899999999997,11.65346576076308,1.9387812606603456,11.020061396109789,
6300689569801926784,3eRASS J140735.6-155918,211.89832935292,-15.98828585654,3.83064,0.284773,-6.70529,1.46913,0.996002,18.62449,19.98094,17.4356,0.334317,0.859019,1.395329,1.95114e-14,6.72913,0.999853,0.0,0,2.5453399999999995,11.540846696537836,1.3090726017859904,11.416078207988251,
6363212856132931712,3eRASS J203616.1-765056,309.06821323092,-76.84957553907,2.2452,0.394413,0.44147,2.81744,0.977279,20.02589,21.12806,18.82825,0.241001,0.566154,2.108186,2.29909e-14,6.78538,0.999986,0.0,0,2.299810000000001,11.782165167738174,2.344685930966408,10.838154683398852,
6364671525812356736,3eRASS J191105.9-772259,287.778355019,-77.3832645414,2.90823,0.558554,-7.72224,13.35973,1.179044,20.26338,21.26613,18.61321,0.221118,0.724279,2.718473,1.85798e-14,6.05468,0.999982,0.0,128916800553,2.6529200000000017,12.581523750585756,2.0360048540968254,11.70612589543928,
6374705260906697216,3eRASS J203309.2-704839,308.29051668257,-70.81125276657,3.03875,0.29706,17.62534,-15.32411,1.037791,19.59252,20.95494,18.30909,0.264453,1.0,2.613771,3.42109e-14,18.2338,0.99999,0.0,131116200068,2.6458499999999994,12.005994859256962,1.4817865552394434,11.68705790422232,
6389869514821356928,3eRASS J232010.4-662209,350.04319794405,-66.37000472413,3.74654,0.47683,-26.22201,-20.4593,1.170894,20.03447,21.36843,18.67293,0.4005,0.936438,2.625462,1.36467e-14,6.82125,0.999988,0.0,0,2.695499999999999,12.902621868557612,2.220453235489922,11.817482124850264,
6396209814262944640,3eRASS J220131.1-682250,330.37872940825,-68.38010813947,2.23474,0.427812,-7.01916,8.62575,0.95379,20.04791,20.9741,18.91156,0.319709,0.999899,2.415023,2.19258e-14,6.99156,0.99999,0.0,0,2.0625399999999985,11.794045012879693,3.1200014592342384,10.792896680649262,
6409635126116631552,3eRASS J220149.8-595809,330.45763793683,-59.96995909653,6.54703,0.305822,24.27572,-69.98267,1.067677,19.48497,21.06163,18.09165,0.3044,0.846528,1.99583,9.50414e-13,52.778,0.999993,0.0,132915000028,2.9699799999999996,13.565191654819705,2.026906007497979,12.367775264597096,
6414644917704872832,3eRASS J181009.4-750808,272.5407821935,-75.13512210515,13.78142,0.197647,4.64029,-46.86233,0.992597,18.91212,21.36601,17.43863,0.3235,1.0,2.851637,4.01209e-14,30.6223,0.999997,0.0,127016500057,3.927379999999999,14.608589841991478,1.0476963845767742,13.873527044277925,SIMBAD:2MASS J18100976-7508054 [Low-Mass*]
6431077496940904064,3eRASS J202101.0-611557,305.25310365687,-61.26596987117,4.27445,0.088653,15.96195,-15.45255,1.369386,17.17787,18.04104,16.16729,0.219683,0.999672,1.966549,3.5958e-14,12.4916,0.999486,0.0,130615000126,1.8737499999999976,10.332271206628846,2.2084379064026827,10.05974170651182,
