mjd,jd,survey,band,diff_flux_nJy,diff_flux_err_nJy,science_flux_nJy,science_flux_err_nJy,template_flux_nJy,diff_mag_AB,science_mag_AB,sep_from_mean_as,note
60793.15563389413,2460793.6556338943,ATLAS_FP_nightlystack,ATLAS_c,1642.0,6471.0,,,,23.362,,0.0,n=4 exposures; SNR=0.25
60793.38291646054,2460793.8829164607,ATLAS_FP_nightlystack,ATLAS_o,10658.0,9401.0,,,,21.331,,0.0,n=4 exposures; SNR=1.13
60798.604756891975,2460799.104756892,ATLAS_FP_nightlystack,ATLAS_c,-4348.0,10625.0,,,,,,0.0,n=4 exposures; SNR=-0.41
60800.130724464965,2460800.630724465,ATLAS_FP_nightlystack,ATLAS_c,-5920.0,5706.0,,,,,,0.0,n=4 exposures; SNR=-1.04
60801.16078184686,2460801.660781847,ATLAS_FP_nightlystack,ATLAS_c,-11550.0,5695.0,,,,,,0.0,n=4 exposures; SNR=-2.03
60802.394037023245,2460802.894037023,ATLAS_FP_nightlystack,ATLAS_o,6279.0,7320.0,,,,21.905,,0.0,n=4 exposures; SNR=0.86
60802.85984106165,2460803.3598410618,ATLAS_FP_nightlystack,ATLAS_c,-119.0,4560.0,,,,,,0.0,n=8 exposures; SNR=-0.03
60804.09079898803,2460804.590798988,ATLAS_FP_nightlystack,ATLAS_o,4958.0,10726.0,,,,22.162,,0.0,n=4 exposures; SNR=0.46
60806.371007793845,2460806.871007794,ATLAS_FP_nightlystack,ATLAS_o,-4904.0,14132.0,,,,,,0.0,n=4 exposures; SNR=-0.35
60806.70855679644,2460807.2085567964,ATLAS_FP_nightlystack,ATLAS_o,3340.0,10874.0,,,,22.591,,0.0,n=7 exposures; SNR=0.31
60808.08922833251,2460808.5892283325,ATLAS_FP_nightlystack,ATLAS_o,24221.0,15254.0,,,,20.44,,0.0,n=4 exposures; SNR=1.59
60809.1662948522,2460809.6662948523,ATLAS_FP_nightlystack,ATLAS_o,17319.0,10920.0,,,,20.804,,0.0,n=5 exposures; SNR=1.59
60810.36022941409,2460810.860229414,ATLAS_FP_nightlystack,ATLAS_o,-22167.0,17874.0,,,,,,0.0,n=4 exposures; SNR=-1.24
60811.07781350615,2460811.577813506,ATLAS_FP_nightlystack,ATLAS_o,-4299.0,12743.0,,,,,,0.0,n=4 exposures; SNR=-0.34
60818.81195521636,2460819.3119552163,ATLAS_FP_nightlystack,ATLAS_o,-3281.0,5329.0,,,,,,0.0,n=8 exposures; SNR=-0.62
60819.371880811545,2460819.8718808116,ATLAS_FP_nightlystack,ATLAS_c,-1537.0,7185.0,,,,,,0.0,n=4 exposures; SNR=-0.21
60820.11478923577,2460820.614789236,ATLAS_FP_nightlystack,ATLAS_o,-11615.0,6492.0,,,,,,0.0,n=4 exposures; SNR=-1.79
60826.3362963972,2460826.8362963973,ATLAS_FP_nightlystack,ATLAS_c,-4413.0,6567.0,,,,,,0.0,n=4 exposures; SNR=-0.67
60827.108447860555,2460827.6084478605,ATLAS_FP_nightlystack,ATLAS_o,-670.0,6911.0,,,,,,0.0,n=4 exposures; SNR=-0.1
60829.11683664249,2460829.6168366424,ATLAS_FP_nightlystack,ATLAS_o,-12122.0,4139.0,,,,,,0.0,n=8 exposures; SNR=-2.93
60831.46087960014,2460831.9608796,ZTF_ZFPS_nightly,ZTF_g,5347.4,3250.8,,,,22.08,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.64
60832.060578862154,2460832.560578862,ATLAS_FP_nightlystack,ATLAS_o,-3564.0,6404.0,,,,,,0.0,n=4 exposures; SNR=-0.56
60833.02834077456,2460833.5283407746,ATLAS_FP_nightlystack,ATLAS_o,11053.0,9074.0,,,,21.291,,0.0,n=4 exposures; SNR=1.22
60834.55033703742,2460835.0503370375,ATLAS_FP_nightlystack,ATLAS_o,-9994.0,11434.0,,,,,,0.0,n=4 exposures; SNR=-0.87
60835.41975690005,2460835.9197569,ZTF_ZFPS_nightly,ZTF_g,1297.8,9410.7,,,,23.617,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.14
60837.294052186706,2460837.794052187,ATLAS_FP_nightlystack,ATLAS_o,-26523.0,18121.0,,,,,,0.0,n=4 exposures; SNR=-1.46
60838.44024309981,2460838.9402431,ZTF_ZFPS_nightly,ZTF_g,14025.8,17773.1,,,,21.033,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
60838.49141646649,2460838.9914164664,ATLAS_FP_nightlystack,ATLAS_o,13501.0,16759.0,,,,21.074,,0.0,n=3 exposures; SNR=0.81
60838.96843244026,2460839.4684324404,ATLAS_FP_nightlystack,ATLAS_o,28626.0,9309.0,,,,20.258,,0.0,n=5 exposures; SNR=3.08
60840.01995108707,2460840.519951087,ATLAS_FP_nightlystack,ATLAS_o,26015.0,14227.0,,,,20.362,,0.0,n=4 exposures; SNR=1.83
60840.41728009982,2460840.9172801,ZTF_ZFPS_nightly,ZTF_g,5373.2,10537.3,,,,22.074,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.51
60844.54292296061,2460845.0429229606,ATLAS_FP_nightlystack,ATLAS_o,-4584.0,8135.999999999999,,,,,,0.0,n=4 exposures; SNR=-0.56
60846.42342589982,2460846.9234259,ZTF_ZFPS_nightly,ZTF_r,-77.1,4870.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.02
60846.45886569982,2460846.9588657,ZTF_ZFPS_nightly,ZTF_g,-1708.7,4511.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.38
60848.43408560008,2460848.9340856,ZTF_ZFPS_nightly,ZTF_g,-958.9,4089.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.23
60850.01203892636,2460850.5120389266,ATLAS_FP_nightlystack,ATLAS_o,-3561.0,7017.0,,,,,,0.0,n=3 exposures; SNR=-0.51
60850.44445805006,2460850.94445805,ZTF_ZFPS_nightly,ZTF_r,268.6,2170.2,,,,25.327,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.12
60855.46192129981,2460855.9619213,ZTF_ZFPS_nightly,ZTF_g,3579.6,3456.9,,,,22.515,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.04
60856.03692503981,2460856.5369250397,ATLAS_FP_nightlystack,ATLAS_c,-2288.0,3953.0,,,,,,0.0,n=4 exposures; SNR=-0.58
60857.13256441898,2460857.632564419,ATLAS_FP_nightlystack,ATLAS_c,-5193.0,4445.0,,,,,,0.0,n=5 exposures; SNR=-1.17
60858.37723380001,2460858.8772338,ZTF_ZFPS_nightly,ZTF_g,4280.7,4102.2,,,,22.321,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.04
60858.41939396473,2460858.9193939646,ATLAS_FP_nightlystack,ATLAS_o,8192.0,33804.0,,,,21.617,,0.0,n=2 exposures; SNR=0.24
60858.440624999814,2460858.940625,ZTF_ZFPS_nightly,ZTF_r,-2168.4,2919.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.74
60859.07246323019,2460859.57246323,ATLAS_FP_nightlystack,ATLAS_c,-761.0,5409.0,,,,,,0.0,n=4 exposures; SNR=-0.14
60860.35626159981,2460860.8562616,ZTF_ZFPS_nightly,ZTF_r,2911.0,3876.9,,,,22.74,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.75
60860.4192476999,2460860.9192477,ZTF_ZFPS_nightly,ZTF_g,-413.3,3354.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.12
60861.37131940015,2460861.8713194,ZTF_ZFPS_nightly,ZTF_r,-3174.4,3561.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.89
60862.43460649996,2460862.9346065,ZTF_ZFPS_nightly,ZTF_g,-519.6,3034.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.17
60862.46063659992,2460862.9606366,ZTF_ZFPS_nightly,ZTF_r,665.3,3427.9,,,,24.343,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.19
60863.38112269994,2460863.8811227,ZTF_ZFPS_nightly,ZTF_g,3527.3,4724.5,,,,22.531,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.75
60863.98282962648,2460864.482829626,ATLAS_FP_nightlystack,ATLAS_o,1581.0,7590.0,,,,23.403,,0.0,n=4 exposures; SNR=0.21
60864.46129629994,2460864.9612963,ZTF_ZFPS_nightly,ZTF_r,-581.1,3172.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.18
60865.35992028666,2460865.8599202866,ZTF_ZFPS_nightly,ZTF_g,10188.0,6032.8,,,,21.38,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=1.69
60865.37847220013,2460865.8784722,ZTF_ZFPS_nightly,ZTF_i,-3952.9,7609.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.52
60865.46122690011,2460865.9612269,ZTF_ZFPS_nightly,ZTF_r,5589.1,4691.6,,,,22.032,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.19
60866.381458300166,2460866.8814583,ZTF_ZFPS_nightly,ZTF_r,2827.6,8861.4,,,,22.772,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.32
60866.39169947172,2460866.8916994715,ATLAS_FP_nightlystack,ATLAS_o,-4580.0,9080.0,,,,,,0.0,n=7 exposures; SNR=-0.5
60866.399409700185,2460866.8994097,ZTF_ZFPS_nightly,ZTF_i,7747.6,10208.9,,,,21.677,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.76
60866.787970590216,2460867.2879705904,ATLAS_FP_nightlystack,ATLAS_o,5007.0,15931.0,,,,22.151,,0.0,n=5 exposures; SNR=0.31
60867.328576399945,2460867.8285764,ZTF_ZFPS_nightly,ZTF_r,7261.0,11343.0,,,,21.748,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.64
60867.37350153718,2460867.8735015374,ZTF_ZFPS_nightly,ZTF_g,-3099.8,8423.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.37
60867.3878008998,2460867.8878009,ZTF_ZFPS_nightly,ZTF_i,-274.8,9893.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.03
60868.35870413062,2460868.8587041306,ZTF_ZFPS_nightly,ZTF_r,9728.7,8599.1,,,,21.43,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=1.13
60868.46129629994,2460868.9612963,ZTF_ZFPS_nightly,ZTF_i,12234.2,15465.7,,,,21.181,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
60871.38255790016,2460871.8825579,ZTF_ZFPS_nightly,ZTF_i,5996.8,18649.5,,,,21.955,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.32
60871.429472983786,2460871.929472984,ATLAS_FP_nightlystack,ATLAS_o,-2225.0,20043.0,,,,,,0.0,n=4 exposures; SNR=-0.11
60872.07780360094,2460872.577803601,ATLAS_FP_nightlystack,ATLAS_o,11582.0,7365.0,,,,21.241,,0.0,n=6 exposures; SNR=1.57
60872.38126160018,2460872.8812616,ZTF_ZFPS_nightly,ZTF_i,8771.9,10781.4,,,,21.542,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.81
60872.41820357872,2460872.918203579,ZTF_ZFPS_nightly,ZTF_r,1505.5,6977.9,,,,23.456,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.22
60872.45972219994,2460872.9597222,ZTF_ZFPS_nightly,ZTF_g,798.0,12607.8,,,,24.145,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.06
60872.978483499995,2460873.4784835,ATLAS_FP_nightlystack,ATLAS_o,5500.0,10607.0,,,,22.049,,0.0,n=2 exposures; SNR=0.52
60873.337800899986,2460873.8378009,ZTF_ZFPS_nightly,ZTF_r,15277.3,9716.6,,,,20.94,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.57
60873.36439809995,2460873.8643981,ZTF_ZFPS_nightly,ZTF_i,-1375.3,9098.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.15
60874.375141462464,2460874.8751414623,ATLAS_FP_nightlystack,ATLAS_o,-1470.0,6885.0,,,,,,0.0,n=5 exposures; SNR=-0.21
60874.86476403183,2460875.364764032,ATLAS_FP_nightlystack,ATLAS_o,1629.0,4074.0,,,,23.37,,0.0,n=7 exposures; SNR=0.4
60875.32434030017,2460875.8243403,ZTF_ZFPS_nightly,ZTF_i,-14161.9,6967.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-2.03
60875.37042819987,2460875.8704282,ZTF_ZFPS_nightly,ZTF_r,-1681.0,3527.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.48
60876.052553230766,2460876.552553231,ATLAS_FP_nightlystack,ATLAS_o,-3138.0,10419.0,,,,,,0.0,n=2 exposures; SNR=-0.3
60876.34451390011,2460876.8445139,ZTF_ZFPS_nightly,ZTF_i,-1282.7,6093.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.21
60876.387480159894,2460876.8874801598,ZTF_ZFPS_nightly,ZTF_r,1811.0,2871.1,,,,23.255,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.63
60876.419178199954,2460876.9191782,ZTF_ZFPS_nightly,ZTF_g,-3636.8,3339.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.09
60876.94295686645,2460877.442956866,ATLAS_FP_nightlystack,ATLAS_o,-1334.0,9393.0,,,,,,0.0,n=3 exposures; SNR=-0.14
60877.25055545967,2460877.75055546,ATLAS_FP_nightlystack,ATLAS_c,-3691.0,21212.0,,,,,,0.0,n=4 exposures; SNR=-0.17
60877.36984949978,2460877.8698495,ZTF_ZFPS_nightly,ZTF_i,7009.3,6671.5,,,,21.786,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.05
60878.237695703494,2460878.7376957033,ATLAS_FP_nightlystack,ATLAS_c,-9746.0,7193.0,,,,,,0.0,n=4 exposures; SNR=-1.35
60878.39216439985,2460878.8921644,ZTF_ZFPS_nightly,ZTF_i,-1555.7,6401.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.24
60878.54319316234,2460879.0431931624,ATLAS_FP_nightlystack,ATLAS_o,9849.0,6401.0,,,,21.417,,0.0,n=8 exposures; SNR=1.54
60879.37277255466,2460879.872772555,ZTF_ZFPS_nightly,ZTF_g,454.2,2504.0,,,,24.757,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.18
60879.41347219982,2460879.9134722,ZTF_ZFPS_nightly,ZTF_i,-4388.1,7531.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.58
60879.41664571517,2460879.916645715,ZTF_ZFPS_nightly,ZTF_r,4583.4,2661.8,,,,22.247,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=1.72
60880.39349539997,2460880.8934954,ZTF_ZFPS_nightly,ZTF_r,1218.9,3085.3,,,,23.685,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.40
60880.41194440005,2460880.9119444,ZTF_ZFPS_nightly,ZTF_i,-906.1,4489.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.20
60880.59665369147,2460881.0966536915,ATLAS_FP_nightlystack,ATLAS_o,-22253.0,11048.0,,,,,,0.0,n=4 exposures; SNR=-2.01
60881.355972200174,2460881.8559722,ZTF_ZFPS_nightly,ZTF_i,7998.3,4913.6,,,,21.643,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.63
60881.4158261609,2460881.915826161,ZTF_ZFPS_nightly,ZTF_r,-2150.7,2756.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.78
60882.30633200001,2460882.806332,ATLAS_FP_nightlystack,ATLAS_c,-67176.0,50111.0,,,,,,0.0,n=2 exposures; SNR=-1.34
60882.398229199935,2460882.8982292,ZTF_ZFPS_nightly,ZTF_i,-8474.1,7010.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.21
60883.37010420021,2460883.8701042,ZTF_ZFPS_nightly,ZTF_i,-5367.9,4984.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.08
60883.3744907002,2460883.8744907,ZTF_ZFPS_nightly,ZTF_g,-4663.3,2972.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.57
60883.39577550022,2460883.8957755,ZTF_ZFPS_nightly,ZTF_r,-786.5,3050.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.26
60884.01495938648,2460884.5149593865,ATLAS_FP_nightlystack,ATLAS_o,5781.0,5045.0,,,,21.995,,0.0,n=4 exposures; SNR=1.15
60884.38969910005,2460884.8896991,ZTF_ZFPS_nightly,ZTF_r,-118.1,3146.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.04
60884.43256939994,2460884.9325694,ZTF_ZFPS_nightly,ZTF_i,-3772.9,4583.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.82
60884.912581380435,2460885.4125813805,ATLAS_FP_nightlystack,ATLAS_o,-320.0,5668.0,,,,,,0.0,n=4 exposures; SNR=-0.06
60885.29989580018,2460885.7998958,ZTF_ZFPS_nightly,ZTF_g,4129.2,3382.2,,,,22.36,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.22
60885.35347529605,2460885.853475296,ZTF_ZFPS_nightly,ZTF_r,-1104.3,2257.0,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.49
60885.3719676002,2460885.8719676,ZTF_ZFPS_nightly,ZTF_i,3430.0,4736.2,,,,22.562,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.72
60886.33635419981,2460886.8363542,ZTF_ZFPS_nightly,ZTF_r,-2083.6,3645.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.57
60886.39478009985,2460886.8947801,ZTF_ZFPS_nightly,ZTF_i,562.9,5428.0,,,,24.524,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.10
60886.399546024266,2460886.8995460244,ATLAS_FP_nightlystack,ATLAS_o,1437.0,6290.0,,,,23.506,,0.0,n=6 exposures; SNR=0.23
60887.33176257654,2460887.8317625765,ZTF_ZFPS_nightly,ZTF_g,473.8,2357.1,,,,24.711,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.20
60887.39283559984,2460887.8928356,ZTF_ZFPS_nightly,ZTF_i,990.8,4207.2,,,,23.91,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.24
60887.4281134,2460887.9281134,ZTF_ZFPS_nightly,ZTF_r,-268.5,3111.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.09
60888.37151619978,2460888.8715162,ZTF_ZFPS_nightly,ZTF_g,691.1,3118.8,,,,24.301,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.22
60888.379163879166,2460888.879163879,ZTF_ZFPS_nightly,ZTF_r,-637.4,1984.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.32
60888.41877309978,2460888.9187731,ZTF_ZFPS_nightly,ZTF_i,-4387.4,5449.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.81
60888.94968041215,2460889.449680412,ATLAS_FP_nightlystack,ATLAS_o,-2543.0,4962.0,,,,,,0.0,n=4 exposures; SNR=-0.51
60889.31428240007,2460889.8142824,ZTF_ZFPS_nightly,ZTF_r,-2683.2,3520.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.76
60889.35199069977,2460889.8519907,ZTF_ZFPS_nightly,ZTF_i,2886.1,5052.3,,,,22.749,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.57
60889.42278551892,2460889.9227855187,ZTF_ZFPS_nightly,ZTF_g,868.0,2345.3,,,,24.054,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.37
60890.351770800065,2460890.8517708,ZTF_ZFPS_nightly,ZTF_i,5226.1,5348.0,,,,22.105,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.98
60891.27203699993,2460891.772037,ZTF_ZFPS_nightly,ZTF_g,-12319.0,6439.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.91
60891.383312670245,2460891.88331267,ZTF_ZFPS_nightly,ZTF_r,-3296.0,3031.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-1.09
60891.42746530008,2460891.9274653,ZTF_ZFPS_nightly,ZTF_i,8089.2,5684.1,,,,21.63,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.42
60892.3285995,2460892.8285995,ZTF_ZFPS_nightly,ZTF_i,-6464.8,5370.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.20
60892.41812499984,2460892.918125,ZTF_ZFPS_nightly,ZTF_r,2250.3,3700.2,,,,23.019,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.61
60894.30028508994,2460894.8002850898,ATLAS_FP_nightlystack,ATLAS_o,-15473.0,9320.0,,,,,,0.0,n=8 exposures; SNR=-1.66
60894.3956373661,2460894.895637366,ZTF_ZFPS_nightly,ZTF_r,-1992.4,5245.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=-0.38
60894.40202549984,2460894.9020255,ZTF_ZFPS_nightly,ZTF_i,-4286.9,8776.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.49
60894.4186689998,2460894.918669,ZTF_ZFPS_nightly,ZTF_g,3850.0,9918.1,,,,22.436,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.39
60895.33410880016,2460895.8341088,ZTF_ZFPS_nightly,ZTF_i,-6790.6,15583.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.44
60899.35831019981,2460899.8583102,ZTF_ZFPS_nightly,ZTF_i,-14375.8,12866.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.12
60899.398206000216,2460899.898206,ZTF_ZFPS_nightly,ZTF_g,-3396.8,16750.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.20
60899.41343757549,2460899.9134375756,ZTF_ZFPS_nightly,ZTF_r,314.3,7954.8,,,,25.157,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.04
60901.3418056001,2460901.8418056,ZTF_ZFPS_nightly,ZTF_r,-2782.3,4837.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.58
60903.308564799845,2460903.8085648,ZTF_ZFPS_nightly,ZTF_r,5369.6,3276.4,,,,22.075,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.64
60905.36429399997,2460905.864294,ZTF_ZFPS_nightly,ZTF_r,2577.7,3260.1,,,,22.872,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.79
60905.41694439994,2460905.9169444,ZTF_ZFPS_nightly,ZTF_g,280.4,3529.1,,,,25.28,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.08
60907.08996135366,2460907.5899613537,ATLAS_FP_nightlystack,ATLAS_o,-2622.0,4417.0,,,,,,0.0,n=4 exposures; SNR=-0.59
60909.29370369995,2460909.7937037,ZTF_ZFPS_nightly,ZTF_g,-1939.4,4075.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.48
60911.27050929982,2460911.7705093,ZTF_ZFPS_nightly,ZTF_g,-2190.5,4392.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.50
60911.29422450019,2460911.7942245,ZTF_ZFPS_nightly,ZTF_r,1440.9,3375.7,,,,23.503,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.43
60911.33460354955,2460911.8346035494,ATLAS_FP_nightlystack,ATLAS_o,2901.0,2847.0,,,,22.744,,0.0,n=4 exposures; SNR=1.02
60913.26997689997,2460913.7699769,ZTF_ZFPS_nightly,ZTF_r,-3678.3,3320.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.11
60913.33122690022,2460913.8312269,ZTF_ZFPS_nightly,ZTF_g,393.3,3298.8,,,,24.913,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.12
60916.25517359981,2460916.7551736,ZTF_ZFPS_nightly,ZTF_r,2678.8,3489.9,,,,22.83,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.77
60916.332453699775,2460916.8324537,ZTF_ZFPS_nightly,ZTF_g,1623.0,3344.2,,,,23.374,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.49
60916.99550199484,2460917.4955019946,ATLAS_FP_nightlystack,ATLAS_c,-4930.0,3953.0,,,,,,0.0,n=4 exposures; SNR=-1.25
60918.29274309985,2460918.7927431,ZTF_ZFPS_nightly,ZTF_g,259.3,3874.5,,,,25.365,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.07
60918.34333330019,2460918.8433333,ZTF_ZFPS_nightly,ZTF_r,-3706.2,4570.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.81
60919.8972608491,2460920.397260849,ATLAS_FP_nightlystack,ATLAS_o,24870.0,7814.0,,,,20.411,,0.0,n=4 exposures; SNR=3.18
60920.35390050011,2460920.8539005,ZTF_ZFPS_nightly,ZTF_g,-7577.3,4196.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.81
60921.39606588755,2460921.8960658875,ATLAS_FP_nightlystack,ATLAS_o,15092.0,10384.0,,,,20.953,,0.0,n=4 exposures; SNR=1.45
60921.87396704088,2460922.373967041,ATLAS_FP_nightlystack,ATLAS_o,-41993.0,28466.0,,,,,,0.0,n=5 exposures; SNR=-1.48
60922.31622690009,2460922.8162269,ZTF_ZFPS_nightly,ZTF_r,-1258.4,11605.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.11
60922.35811340018,2460922.8581134,ZTF_ZFPS_nightly,ZTF_g,-849.3,10108.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.08
60927.25754243965,2460927.7575424397,ATLAS_FP_nightlystack,ATLAS_o,17584.0,22555.0,,,,20.787,,0.0,n=4 exposures; SNR=0.78
60927.96718381305,2460928.467183813,ATLAS_FP_nightlystack,ATLAS_o,21910.0,16329.999999999998,,,,20.548,,0.0,n=8 exposures; SNR=1.34
60928.2339583002,2460928.7339583,ZTF_ZFPS_nightly,ZTF_r,-7208.1,6094.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.18
60928.31478009978,2460928.8147801,ZTF_ZFPS_nightly,ZTF_g,-8147.0,7862.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.04
60928.90538644862,2460929.405386449,ATLAS_FP_nightlystack,ATLAS_o,22498.0,10357.0,,,,20.52,,0.0,n=8 exposures; SNR=2.17
60931.12988425065,2460931.6298842505,ATLAS_FP_nightlystack,ATLAS_o,30771.0,10523.0,,,,20.18,,0.0,n=6 exposures; SNR=2.92
60932.15683787289,2460932.6568378727,ATLAS_FP_nightlystack,ATLAS_o,3902.0,3816.0,,,,22.422,,0.0,n=8 exposures; SNR=1.02
60932.2213773001,2460932.7213773,ZTF_ZFPS_nightly,ZTF_r,-4149.1,3668.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.13
