###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57329.329612 -19.351  0.743   -66   49 o  0   1.07 332.39126 -14.86990  2609.23  2105.38 6.30 4.28 -26.2 -0.484 18.62 20.15 02a57329o0209o
57332.312097 -19.992  0.625   -37   23 c  0   0.84 332.39126 -14.86990  3358.70 10391.05 4.50 4.36  23.8 -0.353 19.17 21.06 02a57332o0056c
57332.314859  21.995  3.500     6   20 c  0   1.08 332.39126 -14.86990  4057.63   658.19 4.72 3.97 -17.5 -0.425 19.30 21.11 02a57332o0060c
57333.261950  22.390  4.800     4   19 c  0   0.88 332.39126 -14.86990  3356.10 10385.91 4.14 3.97  29.7 -0.372 19.39 21.29 02a57333o0124c
57333.263323  20.501  0.870    23   20 c  0   0.96 332.39126 -14.86990  4055.38   652.98 4.85 4.01 -18.7 -0.427 19.40 21.31 02a57333o0126c
57333.281913 -20.302  0.686   -28   19 c  0   0.74 332.39126 -14.86990  3356.47 10387.95 4.10 3.93  31.2 -0.375 19.39 21.25 02a57333o0153c
57333.284014 -22.175  3.800    -5   19 c  0   1.09 332.39126 -14.86990  4057.37   653.83 4.79 3.97 -19.7 -0.425 19.37 21.25 02a57333o0156c
57333.308186 -19.981  0.568   -37   21 c  0   0.84 332.39126 -14.86990  2616.18  2102.47 4.78 4.12 -28.4 -0.374 19.22 21.03 02a57333o0191c
57333.334495 -22.404  5.500    -4   22 c  0   1.02 332.39126 -14.86990  2615.20  2104.44 4.68 3.98 -28.7 -0.391 19.10 20.76 02a57333o0229c
57353.259918  20.891  3.750    16   60 o  0   1.25 332.39126 -14.86990  4060.61   656.30 4.63 3.58 -19.9 -0.533 18.01 18.77 02a57353o0138o
57353.264382  20.024  2.185    36   78 o  0   1.04 332.39126 -14.86990  4059.05   656.55 4.74 3.64 -17.8 -0.533 17.99 18.74 02a57353o0145o
57353.270137 -19.580  1.179   -54   63 o  0   1.32 332.39126 -14.86990  4060.56   656.58 5.06 3.86 -17.0 -0.508 18.06 18.94 02a57353o0154o
57353.275892 -20.146  2.375   -32   75 o  0   1.14 332.39126 -14.86990  4060.66   656.00 4.72 3.58 -17.4 -0.514 17.96 18.63 02a57353o0163o
57353.280998  18.509  0.603   143   86 o  0   1.21 332.39126 -14.86990  3364.86 10387.37 3.87 3.78 -49.8 -0.419 17.66 18.36 02a57353o0171o
57353.284842 -20.213  2.704   -30   81 o  0   0.97 332.39126 -14.86990  3364.80 10387.40 3.82 3.72 -59.9 -0.426 17.66 18.47 02a57353o0177o
57353.289937  19.936  2.086    38   80 o  0   1.32 332.39126 -14.86990  3366.67 10386.27 3.99 3.90 -48.7 -0.390 17.75 18.53 02a57353o0185o
57353.296318 -21.219  5.500   -12   65 o  0   1.06 332.39126 -14.86990  3366.78 10386.09 3.87 3.78 -46.9 -0.393 17.94 18.70 02a57353o0195o
57354.247924  19.178  0.659    77   51 o  0   1.16 332.39126 -14.86990  4055.39   657.68 4.77 3.72 -16.5 -0.504 18.34 19.73 02a57354o0121o
57354.250460  21.316  3.889    11   42 o  0   0.95 332.39126 -14.86990  3356.99 10392.28 3.83 3.73  22.1 -0.402 18.35 19.68 02a57354o0125o
57354.255543  20.249  2.059    29   59 o  0   0.99 332.39126 -14.86990  4055.94   658.52 4.66 3.69 -20.2 -0.483 18.11 19.30 02a57354o0133o
57354.258090  18.730  0.387   117   45 o  0   1.05 332.39126 -14.86990  3357.86 10391.88 3.67 3.54   3.0 -0.416 18.24 19.33 02a57354o0137o
57354.263829 -20.027  1.593   -35   56 o  0   0.95 332.39126 -14.86990  4056.85   658.35 4.64 3.65 -20.6 -0.495 18.30 19.38 02a57354o0146o
57354.266364 -20.223  1.897   -30   56 o  0   1.06 332.39126 -14.86990  3360.40 10392.10 3.77 3.64  -5.3 -0.413 18.15 19.14 02a57354o0150o
57354.272085 -19.271  0.944   -71   67 o  0   0.97 332.39126 -14.86990  4058.26   658.36 4.49 3.54 -21.4 -0.513 18.12 19.05 02a57354o0159o
57354.274637  18.393  0.704   160  112 o  0   0.91 332.39126 -14.86990  3361.95 10392.17 3.87 3.84 -14.6 -0.398 17.71 18.60 02a57354o0163o
57356.258439 -19.938  0.793   -38   30 o  0   1.19 332.39126 -14.86990  4060.32   658.42 5.29 4.29 -16.5 -0.440 18.76 20.33 02a57356o0052o
57356.259707 -21.264  2.545   -11   29 o  0   0.97 332.39126 -14.86990  3364.04 10392.30 4.32 4.27 -55.7 -0.374 18.71 20.29 02a57356o0054o
57356.264744  21.976  5.600     6   33 o  0   0.92 332.39126 -14.86990  4060.80   658.89 4.95 3.90 -17.1 -0.480 18.84 20.32 02a57356o0062o
57356.266654  20.045  0.806    35   28 o  0   1.00 332.39126 -14.86990  3365.90 10392.15 4.18 4.09 -44.3 -0.383 18.75 20.29 02a57356o0065o
57356.271721  20.607  1.437    21   30 o  0   1.32 332.39126 -14.86990  4062.81   658.62 5.29 4.13 -16.5 -0.448 18.78 20.36 02a57356o0073o
57356.274268  20.507  1.333    23   30 o  0   0.89 332.39126 -14.86990  3366.93 10392.12 4.45 4.34 -55.1 -0.367 18.71 20.31 02a57356o0077o
57356.279971  19.643  0.694    50   35 o  0   1.02 332.39126 -14.86990  4064.08   657.79 5.47 4.35 -16.6 -0.431 18.72 20.32 02a57356o0086o
57356.282507  19.511  0.552    57   31 o  0   0.85 332.39126 -14.86990  3368.15 10391.05 4.19 4.11 -42.6 -0.381 18.71 20.27 02a57356o0090o
57357.232964 -19.691  0.750   -48   36 o  0   0.77 332.39126 -14.86990  4061.43   363.30 4.65 3.58 -19.6 -0.496 18.95 20.47 02a57357o0096o
57357.238054  21.019  1.706    14   24 o  0   1.32 332.39126 -14.86990  3365.17 10096.68 3.78 3.70  48.1 -0.414 18.93 20.45 02a57357o0104o
