###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57895.513927 -20.387  0.959   -25   24 c  0   0.96 244.72542 -35.90761  4835.34   221.35 4.36 3.21  33.5 -0.458 19.25 20.91 02a57895o0531c
57895.521299  25.602 74.000     0   15 c  0   0.90 244.72542 -35.90761  1890.22  9958.95 2.81 2.63  -6.0 -0.450 19.21 20.85 02a57895o0545c
57895.530791 -20.620  0.966   -20   20 c  0   1.28 244.72542 -35.90761  4885.96   297.78 4.06 2.94  31.4 -0.477 19.13 20.70 02a57895o0563c
57895.538211  20.924  1.218    16   19 c  0   0.95 244.72542 -35.90761  1910.67  9839.72 3.01 2.83 -27.5 -0.444 18.85 20.64 02a57895o0577c
57895.547112 -21.961  4.059    -6   24 c  0   1.15 244.72542 -35.90761  4903.39   178.45 4.43 3.21  33.4 -0.448 19.24 20.82 02a57895o0594c
57895.564031 -19.719  0.897   -47   42 c  0   0.93 244.72542 -35.90761  4874.09   233.19 4.62 3.23  35.6 -0.436 18.55 20.08 02a57895o0626c
57897.523217  20.178  0.780    31   24 o  0   1.08 244.72542 -35.90761  3077.60 10479.12 4.75 3.59 -33.1 -0.412 18.90 20.38 01a57897o0553o
57899.495709  24.541 19.500     1   11 c  0   1.55 244.72542 -35.90761  1693.44  8663.85 2.51 2.39  23.1 -0.475 19.54 21.12 02a57899o0506c
57899.512558 -20.940  0.736   -15   11 c  0   1.07 244.72542 -35.90761  1743.50  8740.48 2.45 2.39   5.7 -0.470 19.51 21.10 02a57899o0538c
57899.529414  22.981  5.600     2   13 c  0   1.21 244.72542 -35.90761  1777.75  8622.16 2.47 2.43 -28.6 -0.478 19.40 21.01 02a57899o0570c
57899.545719  20.014  0.439    36   16 c  0   1.01 244.72542 -35.90761  1732.31  8676.42 2.49 2.43   2.9 -0.472 19.10 20.70 02a57899o0601c
57903.467338 -21.086  0.830   -13   11 c  0   1.33 244.72542 -35.90761  3463.84  7635.51 2.47 2.28  15.4 -0.497 19.65 21.10 02a57903o0453c
57903.483698 -21.397  1.448   -10   14 c  0   0.83 244.72542 -35.90761  3434.92  7594.40 2.62 2.48  20.1 -0.485 19.49 21.08 02a57903o0485c
57903.500601 -22.663  3.818    -3   12 c  0   1.16 244.72542 -35.90761  3500.47  7671.21 2.50 2.38  16.6 -0.491 19.57 21.02 02a57903o0518c
57903.516985 -21.201  1.025   -12   12 c  0   0.86 244.72542 -35.90761  3519.98  7553.64 2.52 2.43  11.1 -0.485 19.52 20.98 02a57903o0550c
57903.533904 -20.737  0.617   -18   11 c  0   1.67 244.72542 -35.90761  3491.00  7608.48 2.52 2.39  14.7 -0.493 19.46 20.94 02a57903o0583c
57907.457876  19.568  0.455    54   25 o  0   1.62 244.72542 -35.90761  1157.20  8424.74 2.63 2.48   4.4 -0.510 18.82 19.61 02a57907o0326o
57907.491102  19.875  0.536    41   22 o  0   1.16 244.72542 -35.90761  1195.47  8460.29 2.41 2.29 -12.5 -0.515 18.83 19.66 02a57907o0391o
57907.508014  19.447  0.368    60   22 o  0   1.35 244.72542 -35.90761  1215.86  8339.98 2.77 2.68  -9.1 -0.491 18.69 19.89 02a57907o0424o
57909.442180 -19.534  0.442   -56   25 o  0   1.36 244.72542 -35.90761  4091.87 10329.29 2.95 2.90 -58.4 -0.476 18.56 19.24 01a57909o0410o
57909.461936 -20.332  1.058   -27   28 o  0   1.12 244.72542 -35.90761  4130.41 10447.22 3.06 2.87 -48.9 -0.485 18.53 19.20 01a57909o0450o
57909.482984  21.393  3.172    10   32 o  0   1.14 244.72542 -35.90761  4069.22 10454.91 3.08 2.88 -65.4 -0.472 18.51 19.12 01a57909o0492o
57910.405241 -23.452 28.500    -2   43 o  0   0.93 244.72542 -35.90761  5926.41 10147.71 3.63 3.54 -32.0 -0.472 18.13 18.82 01a57910o0334o
57910.421190 -19.778  0.803   -44   36 o  0   1.33 244.72542 -35.90761  5955.73 10251.51 3.25 3.12  33.3 -0.475 18.27 18.74 01a57910o0365o
57910.436525 -21.805  6.200    -7   43 o  0   0.85 244.72542 -35.90761  5901.09 10235.50 3.75 3.20  -4.0 -0.450 18.19 18.78 01a57910o0396o
57910.451953 -21.074  2.894   -14   39 o  0   1.17 244.72542 -35.90761  5892.02 10414.79 3.32 3.19 -79.9 -0.478 18.22 18.80 01a57910o0427o
57922.413296 -20.531  1.211   -22   27 o  0   1.11 244.72542 -35.90761  8117.52  2586.73 3.20 2.99  35.5 -0.425 18.60 19.93 01a57922o0351o
